dz_2011,total,house,nonhouse
S01008916,1283,194,1089
S01008917,681,53,628
S01008918,824,35,789
S01008919,674,34,640
S01008920,1373,159,1214
S01008921,1346,80,1266
S01008922,1187,238,949
S01008923,1242,108,1134
S01008924,2320,1023,1297
S01008925,843,420,423
S01008926,1637,535,1102
S01008927,1174,279,895
S01008928,713,257,456
S01008929,1375,242,1133
S01008930,1131,389,742
S01008931,776,392,384
S01008932,1188,316,872
S01008933,923,555,368
S01008934,865,499,366
S01008935,1086,826,260
S01008936,654,602,52
S01008937,831,378,453
S01008938,1045,836,209
S01008939,781,647,134
S01008940,787,691,96
S01008941,955,758,197
S01008942,1226,1000,226
S01008943,826,734,92
S01008944,1013,799,214
S01008945,1071,1004,67
S01008946,912,665,247
S01008947,1141,976,165
S01008948,982,610,372
S01008949,1374,1159,215
S01008950,1067,962,105
S01008951,1022,298,724
S01008952,1428,413,1015
S01008953,1142,777,365
S01008954,933,617,316
S01008955,878,735,143
S01008956,1250,1094,156
S01008957,1130,879,251
S01008958,821,495,326
S01008959,1022,833,189
S01008960,1021,829,192
S01008961,963,695,268
S01008962,616,545,71
S01008963,964,793,171
S01008964,740,711,29
S01008965,742,720,22
S01008966,907,879,28
S01008967,1148,1108,40
S01008968,1135,1089,46
S01008969,1088,848,240
S01008970,1144,897,247
S01008971,697,606,91
S01008972,1408,1035,373
S01008973,708,422,286
S01008974,939,464,475
S01008975,903,385,518
S01008976,747,609,138
S01008977,835,731,104
S01008978,719,269,450
S01008979,853,145,708
S01008980,834,174,660
S01008981,808,680,128
S01008982,922,103,819
S01008983,844,52,792
S01008984,518,83,435
S01008985,794,493,301
S01008986,958,924,34
S01008987,1013,928,85
S01008988,941,502,439
S01008989,1031,799,232
S01008990,1170,700,470
S01008991,1220,977,243
S01008992,440,229,211
S01008993,1264,979,285
S01008994,1043,920,123
S01008995,1122,1000,122
S01008996,703,673,30
S01008997,1088,1022,66
S01008998,1197,1073,124
S01008999,970,797,173
S01009000,1117,1004,113
S01009001,880,838,42
S01009002,921,825,96
S01009003,1034,876,158
S01009004,853,798,55
S01009005,1020,889,131
S01009006,1368,1114,254
S01009007,891,779,112
S01009008,916,578,338
S01009009,476,89,387
S01009010,1378,1219,159
S01009011,1194,1160,34
S01009012,875,835,40
S01009013,1036,967,69
S01009014,823,808,15
S01009015,637,628,9
S01009016,528,524,4
S01009017,703,647,56
S01009018,743,735,8
S01009019,884,866,18
S01009020,1023,1018,5
S01009021,731,711,20
S01009022,873,860,13
S01009023,908,906,2
S01009024,1221,1179,42
S01009025,918,911,7
S01009026,1108,1100,8
S01009027,877,868,9
S01009028,618,604,14
S01009029,831,818,13
S01009030,1028,1022,6
S01009031,761,736,25
S01009032,656,652,4
S01009033,895,890,5
S01009034,709,707,2
S01009035,927,925,2
S01009036,1074,1064,10
S01009037,1025,1022,3
S01009038,1081,1069,12
S01009039,934,861,73
S01009040,766,593,173
S01009041,1071,684,387
S01009042,808,613,195
S01009043,1187,1008,179
S01009044,992,829,163
S01009045,1081,1029,52
S01009046,868,866,2
S01009047,802,801,1
S01009048,837,837,0
S01009049,780,776,4
S01009050,975,805,170
S01009051,1084,985,99
S01009052,914,763,151
S01009053,532,198,334
S01009054,700,639,61
S01009055,807,721,86
S01009056,554,465,89
S01009057,731,201,530
S01009058,1029,706,323
S01009059,881,767,114
S01009060,1179,1055,124
S01009061,941,898,43
S01009062,849,728,121
S01009063,733,714,19
S01009064,691,599,92
S01009065,1681,1115,566
S01009066,693,625,68
S01009067,645,631,14
S01009068,895,822,73
S01009069,882,831,51
S01009070,927,805,122
S01009071,652,605,47
S01009072,1349,1299,50
S01009073,782,684,98
S01009074,959,902,57
S01009075,694,613,81
S01009076,1126,877,249
S01009077,949,813,136
S01009078,565,490,75
S01009079,1299,940,359
S01009080,1989,1847,142
S01009081,1487,1385,102
S01009082,1676,1504,172
S01009083,774,598,176
S01009084,4116,3828,288
S01009085,1321,1263,58
S01009086,1781,1562,219
S01009087,1637,1545,92
S01009088,1208,1110,98
S01009089,839,573,266
S01009090,462,303,159
S01009091,1830,1754,76
S01009092,1047,855,192
S01009093,1014,839,175
S01009094,878,837,41
S01009095,1224,889,335
S01009096,1054,836,218
S01009097,1759,1581,178
S01009098,509,491,18
S01009099,807,596,211
S01009100,1188,794,394
S01009101,1045,980,65
S01009102,1086,957,129
S01009103,656,623,33
S01009104,775,607,168
S01009105,796,701,95
S01009106,791,717,74
S01009107,1277,1220,57
S01009108,874,753,121
S01009109,956,917,39
S01009110,805,765,40
S01009111,1056,996,60
S01009112,560,558,2
S01009113,632,558,74
S01009114,902,838,64
S01009115,904,715,189
S01009116,788,702,86
S01009117,765,556,209
S01009118,632,631,1
S01009119,917,856,61
S01009120,737,643,94
S01009121,1083,558,525
S01009122,1414,1226,188
S01009123,400,387,13
S01009124,989,893,96
S01009125,893,745,148
S01009126,792,450,342
S01009127,718,564,154
S01009128,941,215,726
S01009129,621,275,346
S01009130,733,463,270
S01009131,790,246,544
S01009132,962,700,262
S01009133,742,286,456
S01009134,1006,659,347
S01009135,565,395,170
S01009136,1083,917,166
S01009137,1423,1358,65
S01009138,1001,745,256
S01009139,578,119,459
S01009140,700,321,379
S01009141,618,155,463
S01009142,828,256,572
S01009143,600,166,434
S01009144,1409,958,451
S01009145,1831,1165,666
S01009146,1203,613,590
S01009147,1639,1045,594
S01009148,762,619,143
S01009149,867,501,366
S01009150,747,32,715
S01009151,890,461,429
S01009152,841,115,726
S01009153,762,226,536
S01009154,899,586,313
S01009155,691,487,204
S01009156,1411,1301,110
S01009157,921,857,64
S01009158,848,624,224
S01009159,659,395,264
S01009160,618,291,327
S01009161,884,259,625
S01009162,709,203,506
S01009163,525,305,220
S01009164,974,957,17
S01009165,720,451,269
S01009166,959,586,373
S01009167,750,678,72
S01009168,1080,911,169
S01009169,875,461,414
S01009170,677,615,62
S01009171,1846,1603,243
S01009172,1036,935,101
S01009173,1471,1423,48
S01009174,93,91,2
S01009175,1784,1740,44
S01009176,1448,1426,22
S01009177,817,658,159
S01009178,845,687,158
S01009179,855,781,74
S01009180,984,738,246
S01009181,1450,1351,99
S01009182,1171,1125,46
S01009183,1028,1011,17
S01009184,1211,1020,191
S01009185,1132,1044,88
S01009186,979,875,104
S01009187,1121,1079,42
S01009188,1363,1250,113
S01009189,1538,1355,183
S01009190,1060,1031,29
S01009191,801,789,12
S01009192,862,807,55
S01009193,676,610,66
S01009194,900,879,21
S01009195,1011,913,98
S01009196,693,610,83
S01009197,2143,2088,55
S01009198,814,694,120
S01009199,858,834,24
S01009200,1352,1168,184
S01009201,679,645,34
S01009202,582,577,5
S01009203,633,511,122
S01009204,1106,991,115
S01009205,1142,913,229
S01009206,1039,865,174
S01009207,875,803,72
S01009208,631,535,96
S01009209,1222,987,235
S01009210,836,610,226
S01009211,749,578,171
S01009212,897,767,130
S01009213,836,643,193
S01009214,1199,1084,115
S01009215,1096,703,393
S01009216,1086,928,158
S01009217,793,521,272
S01009218,1122,857,265
S01009219,736,563,173
S01009220,648,237,411
S01009221,634,416,218
S01009222,664,469,195
S01009223,556,462,94
S01009224,994,400,594
S01009225,749,523,226
S01009226,1201,213,988
S01009227,645,222,423
S01009228,772,309,463
S01009229,913,511,402
S01009230,882,439,443
S01009231,958,496,462
S01009232,684,205,479
S01009233,762,706,56
S01009234,1193,562,631
S01009235,921,482,439
S01009236,698,465,233
S01009237,725,586,139
S01009238,994,714,280
S01009239,866,414,452
S01009240,672,232,440
S01009241,895,563,332
S01009242,886,763,123
S01009243,1187,1154,33
S01009244,809,780,29
S01009245,830,768,62
S01009246,1023,945,78
S01009247,1224,1131,93
S01009248,688,652,36
S01009249,1108,700,408
S01009250,770,740,30
S01009251,553,544,9
S01009252,478,476,2
S01009253,733,564,169
S01009254,951,524,427
S01009255,769,263,506
S01009256,634,388,246
S01009257,640,328,312
S01009258,1546,1420,126
S01009259,1080,1004,76
S01009260,2049,1655,394
S01009261,795,482,313
S01009262,849,619,230
S01009263,1218,1062,156
S01009264,778,660,118
S01009265,791,563,228
S01009266,1098,979,119
S01009267,790,603,187
S01009268,1002,725,277
S01009269,1607,1356,251
S01009270,735,475,260
S01009271,885,871,14
S01009272,896,848,48
S01009273,838,819,19
S01009274,826,790,36
S01009275,579,430,149
S01009276,1029,995,34
S01009277,756,730,26
S01009278,836,781,55
S01009279,1089,913,176
S01009280,898,815,83
S01009281,933,637,296
S01009282,1358,1141,217
S01009283,602,515,87
S01009284,822,799,23
S01009285,906,773,133
S01009286,975,877,98
S01009287,846,750,96
S01009288,969,875,94
S01009289,871,813,58
S01009290,646,637,9
S01009291,1185,1146,39
S01009292,511,394,117
S01009293,1000,752,248
S01009294,993,902,91
S01009295,710,678,32
S01009296,991,865,126
S01009297,1622,1491,131
S01009298,1238,638,600
S01009299,1110,628,482
S01009300,605,259,346
S01009301,1011,292,719
S01009302,903,190,713
S01009303,717,574,143
S01009304,1191,853,338
S01009305,994,507,487
S01009306,1314,516,798
S01009307,1263,449,814
S01009308,1120,327,793
S01009309,726,332,394
S01009310,891,741,150
S01009311,1009,975,34
S01009312,991,474,517
S01009313,666,466,200
S01009314,907,730,177
S01009315,673,513,160
S01009316,940,793,147
S01009317,910,860,50
S01009318,951,933,18
S01009319,981,925,56
S01009320,956,896,60
S01009321,1099,1074,25
S01009322,861,763,98
S01009323,1390,1211,179
S01009324,590,337,253
S01009325,975,953,22
S01009326,466,406,60
S01009327,646,555,91
S01009328,1256,1156,100
S01009330,130,74,56
S01009331,1321,1221,100
S01009332,802,791,11
S01009333,893,454,439
S01009334,636,465,171
S01009335,772,710,62
S01009336,655,284,371
S01009337,938,622,316
S01009338,1981,1690,291
S01009339,1139,967,172
S01009340,872,796,76
S01009341,939,891,48
S01009342,853,788,65
S01009343,574,558,16
S01009344,763,722,41
S01009345,1214,1174,40
S01009346,6248,5544,704
S01009347,6415,5630,785
S01009348,6345,5640,705
S01009349,1037,985,52
S01009350,177,177,0
S01009351,97,96,1
S01009352,75,75,0
S01009353,6695,5991,704
S01009354,7285,6529,756
S01009355,1021,986,35
S01009356,963,935,28
S01009357,678,632,46
S01009358,455,450,5
S01009359,1243,1184,59
S01009360,835,718,117
S01009361,856,814,42
S01009362,1176,1123,53
S01009363,952,768,184
S01009364,860,806,54
S01009365,825,589,236
S01009366,879,716,163
S01009367,749,648,101
S01009368,1028,1019,9
S01009369,961,923,38
S01009370,828,612,216
S01009371,526,513,13
S01009372,642,632,10
S01009373,956,683,273
S01009374,986,794,192
S01009375,797,721,76
S01009376,867,742,125
S01009377,971,781,190
S01009378,1261,1007,254
S01009379,981,902,79
S01009380,710,550,160
S01009381,724,579,145
S01009382,1379,856,523
S01009383,989,663,326
S01009384,560,486,74
S01009385,738,561,177
S01009386,1155,767,388
S01009387,949,800,149
S01009388,1232,398,834
S01009389,980,594,386
S01009390,777,721,56
S01009391,873,868,5
S01009392,578,570,8
S01009393,950,942,8
S01009394,891,582,309
S01009395,1040,1000,40
S01009396,736,700,36
S01009397,703,635,68
S01009398,1157,1098,59
S01009399,1004,989,15
S01009400,920,914,6
S01009401,953,943,10
S01009402,809,795,14
S01009403,751,734,17
S01009404,609,307,302
S01009405,749,571,178
S01009406,904,706,198
S01009407,502,427,75
S01009408,839,716,123
S01009409,782,686,96
S01009410,877,753,124
S01009411,1368,1248,120
S01009412,848,679,169
S01009413,1267,1129,138
S01009414,802,745,57
S01009415,1167,698,469
S01009416,610,608,2
S01009417,1474,1432,42
S01009418,1325,992,333
S01009419,2054,1913,141
S01009420,763,515,248
S01009421,722,366,356
S01009422,2191,2013,178
S01009423,1337,1293,44
S01009424,683,586,97
S01009425,840,571,269
S01009426,1029,394,635
S01009427,608,261,347
S01009428,621,560,61
S01009429,827,691,136
S01009430,737,639,98
S01009431,2056,1768,288
S01009432,1093,1017,76
S01009433,824,788,36
S01009434,543,516,27
S01009435,998,946,52
S01009436,828,494,334
S01009437,936,687,249
S01009438,1144,962,182
S01009439,1132,1023,109
S01009440,853,753,100
S01009441,938,858,80
S01009442,1303,1189,114
S01009443,2788,2557,231
S01009444,893,859,34
S01009445,1068,954,114
S01009446,1577,1119,458
S01009447,760,566,194
S01009448,716,555,161
S01009449,678,613,65
S01009450,671,424,247
S01009451,1270,731,539
S01009452,786,442,344
S01009453,1004,630,374
S01009454,1081,851,230
S01009455,1349,1065,284
S01009456,851,638,213
S01009457,745,659,86
S01009458,661,367,294
S01009459,1090,476,614
S01009460,854,207,647
S01009461,763,714,49
S01009462,1270,1166,104
S01009463,1047,892,155
S01009464,842,645,197
S01009465,1284,1162,122
S01009466,797,567,230
S01009467,841,709,132
S01009468,748,305,443
S01009469,791,573,218
S01009470,1643,1374,269
S01009471,659,113,546
S01009472,1197,554,643
S01009473,1041,262,779
S01009474,900,500,400
S01009475,276,259,17
S01009476,1340,1217,123
S01009477,984,393,591
S01009478,964,309,655
S01009479,994,389,605
S01009480,1155,673,482
S01009481,895,395,500
S01009482,584,184,400
S01009483,724,274,450
S01009484,1150,533,617
S01009485,786,455,331
S01009486,799,490,309
S01009487,1179,846,333
S01009488,971,955,16
S01009489,836,468,368
S01009490,853,333,520
S01009491,677,611,66
S01009492,881,820,61
S01009493,1951,1807,144
S01009494,1224,1144,80
S01009495,871,823,48
S01009496,785,712,73
S01009497,1116,1036,80
S01009498,643,638,5
S01009499,796,699,97
S01009500,857,600,257
S01009501,760,665,95
S01009502,971,834,137
S01009503,976,948,28
S01009504,840,637,203
S01009505,951,633,318
S01009506,1110,783,327
S01009507,1122,964,158
S01009508,1197,851,346
S01009509,1088,755,333
S01009510,808,798,10
S01009511,906,901,5
S01009512,996,981,15
S01009513,913,810,103
S01009514,846,834,12
S01009515,833,682,151
S01009516,1103,1058,45
S01009517,81,80,1
S01009518,2173,2041,132
S01009519,899,745,154
S01009520,2912,2703,209
S01009521,970,724,246
S01009522,1232,1047,185
S01009523,749,295,454
S01009524,855,368,487
S01009525,532,190,342
S01009526,650,151,499
S01009527,850,316,534
S01009528,798,183,615
S01009529,1040,612,428
S01009530,874,775,99
S01009531,901,540,361
S01009532,975,562,413
S01009533,933,310,623
S01009534,856,236,620
S01009535,897,286,611
S01009536,548,207,341
S01009537,599,224,375
S01009538,944,372,572
S01009539,979,901,78
S01009540,969,377,592
S01009541,1202,1067,135
S01009542,1072,625,447
S01009543,934,788,146
S01009544,1012,877,135
S01009545,1114,977,137
S01009546,728,495,233
S01009547,979,601,378
S01009548,1023,778,245
S01009549,1308,1088,220
S01009550,569,557,12
S01009551,675,661,14
S01009552,1739,1571,168
S01009553,1051,648,403
S01009554,818,466,352
S01009555,883,650,233
S01009556,918,762,156
S01009557,959,892,67
S01009558,673,646,27
S01009559,1220,1144,76
S01009560,814,649,165
S01009561,634,559,75
S01009562,1093,1086,7
S01009563,931,816,115
S01009564,681,638,43
S01009565,588,553,35
S01009566,1700,1634,66
S01009567,959,898,61
S01009568,882,881,1
S01009569,1019,1007,12
S01009570,665,573,92
S01009571,769,534,235
S01009572,1030,771,259
S01009573,743,618,125
S01009574,1433,1266,167
S01009575,827,793,34
S01009576,1370,1292,78
S01009577,841,819,22
S01009578,1064,949,115
S01009579,284,247,37
S01009580,1161,1068,93
S01009581,756,722,34
S01009582,592,587,5
S01009583,812,775,37
S01009584,537,513,24
S01009585,1216,1203,13
S01009586,1069,1026,43
S01009587,907,755,152
S01009588,977,894,83
S01009589,1169,1135,34
S01009590,888,883,5
S01009591,906,821,85
S01009592,1088,1039,49
S01009593,690,672,18
S01009594,623,609,14
S01009595,823,769,54
S01009596,1014,986,28
S01009597,1117,1069,48
S01009598,721,643,78
S01009599,1173,1124,49
S01009600,996,798,198
S01009601,884,787,97
S01009602,770,763,7
S01009603,696,651,45
S01009604,689,674,15
S01009605,961,876,85
S01009606,780,765,15
S01009607,528,505,23
S01009608,606,387,219
S01009609,1082,904,178
S01009610,1054,745,309
S01009611,432,428,4
S01009612,597,464,133
S01009613,684,662,22
S01009614,645,578,67
S01009615,641,569,72
S01009616,1710,1425,285
S01009617,781,705,76
S01009618,953,571,382
S01009619,718,426,292
S01009620,934,506,428
S01009621,768,556,212
S01009622,836,302,534
S01009623,742,559,183
S01009624,876,785,91
S01009625,1672,1564,108
S01009626,838,688,150
S01009627,944,707,237
S01009628,597,506,91
S01009629,1666,1394,272
S01009630,811,686,125
S01009631,754,401,353
S01009632,667,184,483
S01009633,755,176,579
S01009634,714,429,285
S01009635,1209,769,440
S01009636,904,199,705
S01009637,921,548,373
S01009638,781,339,442
S01009639,949,761,188
S01009640,845,421,424
S01009641,859,415,444
S01009642,1012,511,501
S01009643,837,784,53
S01009644,562,481,81
S01009645,875,558,317
S01009646,726,610,116
S01009647,562,212,350
S01009648,1244,1056,188
S01009649,1450,1166,284
S01009650,755,726,29
S01009651,913,847,66
S01009652,1063,890,173
S01009653,781,750,31
S01009654,583,476,107
S01009655,986,970,16
S01009656,811,630,181
S01009657,951,834,117
S01009658,1171,1116,55
S01009659,607,439,168
S01009660,1052,990,62
S01009661,1754,1651,103
S01009662,885,812,73
S01009663,775,721,54
S01009664,1119,1031,88
S01009665,1364,1163,201
S01009666,1170,963,207
S01009667,523,510,13
S01009668,586,472,114
S01009669,590,576,14
S01009670,777,676,101
S01009671,905,845,60
S01009672,1252,1097,155
S01009673,864,687,177
S01009674,1140,1066,74
S01009675,882,834,48
S01009676,1366,1215,151
S01009677,778,753,25
S01009678,591,518,73
S01009679,1146,817,329
S01009680,1254,972,282
S01009681,673,642,31
S01009682,856,768,88
S01009683,765,665,100
S01009684,1366,1295,71
S01009685,945,919,26
S01009686,1355,893,462
S01009687,1039,966,73
S01009688,1216,644,572
S01009689,605,322,283
S01009690,786,594,192
S01009691,760,632,128
S01009692,1208,1060,148
S01009693,900,893,7
S01009694,1157,1087,70
S01009695,967,918,49
S01009696,1011,986,25
S01009697,798,782,16
S01009698,689,673,16
S01009699,562,513,49
S01009700,649,569,80
S01009701,745,635,110
S01009702,631,616,15
S01009703,834,670,164
S01009704,1068,954,114
S01009705,732,521,211
S01009706,804,623,181
S01009707,477,390,87
S01009708,716,634,82
S01009709,794,676,118
S01009710,660,577,83
S01009711,968,668,300
S01009712,663,620,43
S01009713,887,721,166
S01009714,915,762,153
S01009715,638,597,41
S01009716,1238,1053,185
S01009717,1062,658,404
S01009718,908,548,360
S01009719,960,853,107
S01009720,872,808,64
S01009721,668,158,510
S01009722,831,335,496
S01009723,722,247,475
S01009724,1072,328,744
S01009725,1063,636,427
S01009726,557,221,336
S01009727,1530,1340,190
S01009728,727,704,23
S01009729,936,915,21
S01009730,1653,1438,215
S01009731,971,897,74
S01009732,1316,711,605
S01009733,687,569,118
S01009734,1356,1305,51
S01009735,823,726,97
S01009736,988,317,671
S01009737,782,731,51
S01009738,420,211,209
S01009739,761,751,10
S01009740,770,643,127
S01009741,583,567,16
S01009742,495,484,11
S01009743,1186,1120,66
S01009744,829,812,17
S01009745,1168,1122,46
S01009746,802,783,19
S01009747,989,610,379
S01009748,703,643,60
S01009749,954,821,133
S01009750,752,502,250
S01009751,1001,655,346
S01009752,886,720,166
S01009753,833,480,353
S01009754,1500,922,578
S01009755,660,473,187
S01009756,879,776,103
S01009757,804,720,84
S01009758,967,584,383
S01009759,1176,81,1095
S01009760,1108,241,867
S01009761,2442,2157,285
S01009762,1053,242,811
S01009763,432,385,47
S01009764,1153,821,332
S01009765,1079,824,255
S01009766,836,708,128
S01009767,2205,2024,181
S01009768,786,405,381
S01009769,1373,929,444
S01009770,830,819,11
S01009771,888,863,25
S01009772,2167,1949,218
S01009773,161,111,50
S01009774,97,97,0
S01009775,797,260,537
S01009776,1117,479,638
S01009777,590,229,361
S01009778,1079,666,413
S01009779,743,300,443
S01009780,1331,1075,256
S01009781,799,393,406
S01009782,1067,901,166
S01009783,741,615,126
S01009784,944,591,353
S01009785,1096,727,369
S01009786,1096,383,713
S01009787,867,268,599
S01009788,1200,666,534
S01009789,1145,557,588
S01009790,981,604,377
S01009791,772,318,454
S01009792,423,388,35
S01009793,943,716,227
S01009794,483,471,12
S01009795,990,957,33
S01009796,1777,1413,364
S01009797,928,856,72
S01009798,1025,774,251
S01009799,1453,886,567
S01009800,1233,751,482
S01009801,1255,780,475
S01009802,1022,571,451
S01009803,1132,534,598
S01009804,1524,1149,375
S01009805,956,690,266
S01009806,1128,173,955
S01009807,920,63,857
S01009808,1319,96,1223
S01009809,1037,134,903
S01009810,977,312,665
S01009811,1249,527,722
S01009812,856,288,568
S01009813,1102,59,1043
S01009814,1118,604,514
S01009815,998,73,925
S01009816,1097,322,775
S01009817,837,595,242
S01009818,926,836,90
S01009819,966,505,461
S01009820,958,498,460
S01009821,755,468,287
S01009822,802,664,138
S01009823,1020,513,507
S01009824,1132,732,400
S01009825,1252,729,523
S01009826,774,316,458
S01009827,854,497,357
S01009828,1264,507,757
S01009829,1137,110,1027
S01009830,918,216,702
S01009831,1164,75,1089
S01009832,1085,258,827
S01009833,594,354,240
S01009834,1187,559,628
S01009835,608,139,469
S01009836,951,666,285
S01009837,977,597,380
S01009838,757,172,585
S01009839,1062,43,1019
S01009840,965,460,505
S01009841,1108,76,1032
S01009842,951,348,603
S01009843,745,418,327
S01009844,704,38,666
S01009845,1286,137,1149
S01009846,983,461,522
S01009847,741,67,674
S01009848,866,494,372
S01009849,1005,58,947
S01009850,984,263,721
S01009851,1052,288,764
S01009852,599,488,111
S01009853,939,441,498
S01009854,982,702,280
S01009855,754,628,126
S01009856,635,270,365
S01009857,907,723,184
S01009858,987,613,374
S01009859,1109,291,818
S01009860,1085,115,970
S01009861,1387,244,1143
S01009862,1007,68,939
S01009863,963,41,922
S01009864,820,124,696
S01009865,548,83,465
S01009866,982,372,610
S01009867,1117,212,905
S01009868,1037,188,849
S01009869,846,29,817
S01009870,799,27,772
S01009871,984,269,715
S01009872,818,36,782
S01009873,913,437,476
S01009874,1044,563,481
S01009875,896,54,842
S01009876,1091,115,976
S01009877,876,376,500
S01009878,705,41,664
S01009879,1007,488,519
S01009880,1160,773,387
S01009881,921,28,893
S01009882,1439,36,1403
S01009883,1226,68,1158
S01009884,996,55,941
S01009885,870,45,825
S01009886,813,68,745
S01009887,1147,38,1109
S01009888,809,36,773
S01009889,1117,207,910
S01009890,735,18,717
S01009891,733,12,721
S01009892,1144,73,1071
S01009893,976,48,928
S01009894,991,34,957
S01009895,881,294,587
S01009896,1205,289,916
S01009897,1239,367,872
S01009898,961,109,852
S01009899,1020,28,992
S01009900,1161,19,1142
S01009901,1054,108,946
S01009902,1105,233,872
S01009903,1030,345,685
S01009904,784,124,660
S01009905,749,19,730
S01009906,667,23,644
S01009907,1238,18,1220
S01009908,1320,224,1096
S01009909,871,14,857
S01009910,857,17,840
S01009911,1166,565,601
S01009912,984,313,671
S01009913,980,735,245
S01009914,978,603,375
S01009915,861,159,702
S01009916,1257,1062,195
S01009917,858,461,397
S01009918,889,779,110
S01009919,1194,23,1171
S01009920,1051,156,895
S01009921,753,18,735
S01009922,1260,84,1176
S01009923,955,90,865
S01009924,1099,54,1045
S01009925,1170,28,1142
S01009926,997,87,910
S01009927,614,179,435
S01009928,855,114,741
S01009929,562,164,398
S01009930,1034,53,981
S01009931,856,91,765
S01009932,1030,148,882
S01009933,1651,176,1475
S01009934,1446,720,726
S01009935,714,26,688
S01009936,1105,450,655
S01009937,781,93,688
S01009938,1004,131,873
S01009939,1185,53,1132
S01009940,837,80,757
S01009941,1261,981,280
S01009942,1148,251,897
S01009943,1266,222,1044
S01009944,1089,587,502
S01009945,1065,142,923
S01009946,984,438,546
S01009947,863,351,512
S01009948,1256,587,669
S01009949,963,358,605
S01009950,727,673,54
S01009951,858,743,115
S01009952,1080,760,320
S01009953,1319,946,373
S01009954,721,494,227
S01009955,1088,716,372
S01009956,862,185,677
S01009957,1284,921,363
S01009958,1162,965,197
S01009959,913,676,237
S01009960,1337,800,537
S01009961,674,481,193
S01009962,1062,265,797
S01009963,1135,847,288
S01009964,1224,790,434
S01009965,923,848,75
S01009966,1164,1098,66
S01009967,984,554,430
S01009968,608,560,48
S01009969,1331,1015,316
S01009970,1064,77,987
S01009971,1548,892,656
S01009972,903,501,402
S01009973,829,655,174
S01009974,916,182,734
S01009975,908,399,509
S01009976,782,151,631
S01009977,1099,363,736
S01009978,1240,700,540
S01009979,945,419,526
S01009980,629,271,358
S01009981,984,552,432
S01009982,1030,586,444
S01009983,663,137,526
S01009984,1042,524,518
S01009985,611,223,388
S01009986,699,171,528
S01009987,880,279,601
S01009988,665,119,546
S01009989,1017,234,783
S01009990,970,119,851
S01009991,1042,81,961
S01009992,945,289,656
S01009993,826,73,753
S01009994,725,47,678
S01009995,653,35,618
S01009996,918,81,837
S01009997,648,41,607
S01009998,934,799,135
S01009999,886,599,287
S01010000,860,65,795
S01010001,798,244,554
S01010002,1343,168,1175
S01010003,969,545,424
S01010004,924,831,93
S01010005,962,28,934
S01010006,1261,38,1223
S01010007,959,629,330
S01010008,765,114,651
S01010009,639,56,583
S01010010,1466,1169,297
S01010011,828,18,810
S01010012,1511,1097,414
S01010013,970,243,727
S01010014,1278,154,1124
S01010015,1013,104,909
S01010016,723,437,286
S01010017,968,188,780
S01010018,1180,269,911
S01010019,1164,126,1038
S01010020,993,354,639
S01010021,806,192,614
S01010022,1040,259,781
S01010023,1409,85,1324
S01010024,790,152,638
S01010025,877,43,834
S01010026,1780,145,1635
S01010027,1747,221,1526
S01010028,763,34,729
S01010029,535,22,513
S01010030,950,159,791
S01010031,975,26,949
S01010032,1228,25,1203
S01010033,1099,46,1053
S01010034,1021,94,927
S01010035,736,26,710
S01010036,1502,24,1478
S01010037,1022,317,705
S01010038,1382,253,1129
S01010039,1014,17,997
S01010040,891,158,733
S01010041,935,55,880
S01010042,1432,174,1258
S01010043,989,208,781
S01010044,1413,308,1105
S01010045,824,242,582
S01010046,1130,402,728
S01010047,1083,224,859
S01010048,1352,561,791
S01010049,1057,141,916
S01010050,979,145,834
S01010051,804,105,699
S01010052,627,68,559
S01010053,859,312,547
S01010054,764,593,171
S01010055,1164,396,768
S01010056,599,196,403
S01010057,553,88,465
S01010058,996,507,489
S01010059,744,97,647
S01010060,979,273,706
S01010061,822,426,396
S01010062,807,242,565
S01010063,1073,137,936
S01010064,765,314,451
S01010065,839,266,573
S01010066,753,410,343
S01010067,1066,209,857
S01010068,742,287,455
S01010069,1005,838,167
S01010070,665,637,28
S01010071,912,591,321
S01010072,1097,754,343
S01010073,1023,746,277
S01010074,1062,856,206
S01010075,781,724,57
S01010076,859,749,110
S01010077,719,413,306
S01010078,692,611,81
S01010079,923,822,101
S01010080,803,763,40
S01010081,1104,1030,74
S01010082,854,524,330
S01010083,1035,897,138
S01010084,1110,884,226
S01010085,1093,1026,67
S01010086,1027,782,245
S01010087,573,568,5
S01010088,1545,1341,204
S01010089,1041,525,516
S01010090,1136,920,216
S01010091,1809,1439,370
S01010092,1119,542,577
S01010093,951,581,370
S01010094,1191,1156,35
S01010095,1218,1193,25
S01010096,927,867,60
S01010097,731,673,58
S01010098,727,719,8
S01010099,948,935,13
S01010100,886,838,48
S01010101,1055,850,205
S01010102,742,716,26
S01010103,888,854,34
S01010104,1039,981,58
S01010105,725,348,377
S01010106,629,366,263
S01010107,1016,174,842
S01010108,733,561,172
S01010109,2222,1445,777
S01010110,1066,325,741
S01010111,1163,590,573
S01010112,1139,601,538
S01010113,551,76,475
S01010114,873,230,643
S01010115,632,571,61
S01010116,1428,1148,280
S01010117,1442,1209,233
S01010118,850,493,357
S01010119,543,430,113
S01010120,1045,540,505
S01010121,802,384,418
S01010122,508,300,208
S01010123,733,260,473
S01010124,723,106,617
S01010125,932,458,474
S01010126,657,564,93
S01010127,694,502,192
