dz_2011,total,owned,nonowned
S01008957,1177,835,342
S01008958,744,441,303
S01008959,1051,881,170
S01008960,424,414,10
S01008961,1030,912,118
S01008962,744,721,23
S01008963,932,844,88
S01008964,773,715,58
S01008965,762,709,53
S01008966,934,892,42
S01008967,1134,1091,43
S01008968,1120,1104,16
S01008969,1050,966,84
S01008970,1123,1076,47
S01008971,715,704,11
S01008972,1371,1275,96
S01008973,644,590,54
S01008974,865,740,125
S01008975,864,588,276
S01008976,715,672,43
S01008977,839,799,40
S01008978,724,621,103
S01008979,831,733,98
S01008980,792,696,96
S01008981,829,798,31
S01008982,928,757,171
S01008983,886,648,238
S01008984,519,438,81
S01008985,826,738,88
S01008986,956,939,17
S01008987,1062,993,69
S01008988,760,565,195
S01008989,1059,969,90
S01008990,1218,1083,135
S01008991,1251,1174,77
S01008992,447,376,71
S01008993,1069,785,284
S01008994,1002,703,299
S01008995,1074,962,112
S01008996,783,570,213
S01008997,902,665,237
S01008998,959,491,468
S01008999,1015,762,253
S01009000,1163,1087,76
S01009001,736,693,43
S01009002,777,390,387
S01009003,920,740,180
S01009004,894,802,92
S01009005,972,834,138
S01009006,1413,1224,189
S01009007,927,767,160
S01009008,983,797,186
S01009009,579,283,296
S01009010,1421,1350,71
S01009011,1338,1311,27
S01009012,993,959,34
S01009013,1155,1055,100
S01009014,794,551,243
S01009015,540,448,92
S01009016,560,473,87
S01009017,710,452,258
S01009018,775,608,167
S01009019,931,673,258
S01009020,931,599,332
S01009021,736,551,185
S01009022,912,682,230
S01009023,944,723,221
S01009024,1214,855,359
S01009025,962,767,195
S01009026,1094,915,179
S01009027,833,679,154
S01009028,596,505,91
S01009029,768,651,117
S01009030,994,811,183
S01009031,798,642,156
S01009032,629,560,69
S01009033,816,720,96
S01009034,644,574,70
S01009035,863,736,127
S01009036,871,683,188
S01009037,683,589,94
S01009038,915,709,206
S01009039,1102,502,600
S01009040,820,443,377
S01009041,1012,666,346
S01009042,841,500,341
S01009043,1246,768,478
S01009044,1054,694,360
S01009045,1099,646,453
S01009046,782,661,121
S01009047,687,549,138
S01009048,745,659,86
S01009049,706,550,156
S01009050,844,651,193
S01009051,862,538,324
S01009052,907,680,227
S01009053,602,128,474
S01009054,713,336,377
S01009055,735,541,194
S01009056,604,247,357
S01009057,733,284,449
S01009058,895,550,345
S01009059,486,361,125
S01009060,369,258,111
S01009061,1021,669,352
S01009062,990,581,409
S01009063,704,622,82
S01009064,728,465,263
S01009065,1154,455,699
S01009066,774,397,377
S01009067,480,463,17
S01009068,935,591,344
S01009069,920,887,33
S01009070,1014,938,76
S01009071,558,385,173
S01009072,344,280,64
S01009073,816,385,431
S01009074,1026,433,593
S01009075,709,463,246
S01009076,1217,1123,94
S01009077,796,617,179
S01009078,386,324,62
S01009079,1153,482,671
S01009080,1489,675,814
S01009081,989,678,311
S01009082,1067,555,512
S01009083,722,429,293
S01009084,886,594,292
S01009085,277,246,31
S01009086,709,436,273
S01009087,704,329,375
S01009088,1085,855,230
S01009089,463,407,56
S01009090,154,148,6
S01009091,211,210,1
S01009092,991,667,324
S01009093,944,595,349
S01009094,923,860,63
S01009095,1259,901,358
S01009096,467,326,141
S01009097,909,797,112
S01009098,562,555,7
S01009099,889,622,267
S01009100,1253,640,613
S01009101,1088,456,632
S01009102,1158,275,883
S01009103,694,640,54
S01009104,839,504,335
S01009105,683,473,210
S01009106,851,650,201
S01009107,965,680,285
S01009108,951,890,61
S01009109,1109,1081,28
S01009110,881,636,245
S01009111,1140,1016,124
S01009112,620,594,26
S01009113,665,628,37
S01009114,791,582,209
S01009115,833,698,135
S01009116,900,715,185
S01009117,705,425,280
S01009118,661,630,31
S01009119,972,347,625
S01009120,746,477,269
S01009121,1056,638,418
S01009122,975,498,477
S01009123,340,151,189
S01009124,559,287,272
S01009125,784,417,367
S01009126,739,218,521
S01009127,595,255,340
S01009128,1011,302,709
S01009129,683,248,435
S01009130,430,122,308
S01009131,878,427,451
S01009132,939,770,169
S01009133,762,449,313
S01009134,1024,761,263
S01009135,619,556,63
S01009136,215,182,33
S01009137,189,158,31
S01009138,995,836,159
S01009139,675,334,341
S01009140,670,385,285
S01009141,572,254,318
S01009142,659,417,242
S01009143,553,220,333
S01009144,691,535,156
S01009145,1193,721,472
S01009146,1050,546,504
S01009147,995,496,499
S01009148,799,396,403
S01009149,563,407,156
S01009150,724,56,668
S01009151,679,460,219
S01009152,805,316,489
S01009153,735,605,130
S01009154,746,689,57
S01009155,545,509,36
S01009156,846,748,98
S01009157,981,690,291
S01009158,890,630,260
S01009159,687,204,483
S01009160,555,303,252
S01009161,887,369,518
S01009162,712,389,323
S01009163,514,390,124
S01009164,1057,617,440
S01009165,739,255,484
S01009166,962,336,626
S01009167,826,310,516
S01009168,998,949,49
S01009169,890,397,493
S01009170,679,375,304
S01009171,845,515,330
S01009172,721,683,38
S01009173,883,804,79
S01009174,88,81,7
S01009175,987,930,57
S01009176,876,827,49
S01009177,895,454,441
S01009178,883,404,479
S01009179,986,638,348
S01009180,1010,616,394
S01009181,1216,705,511
S01009182,1184,1015,169
S01009183,1124,1078,46
S01009184,1225,516,709
S01009185,1118,486,632
S01009186,893,536,357
S01009187,840,723,117
S01009188,1079,666,413
S01009189,1097,532,565
S01009190,536,463,73
S01009191,189,189,0
S01009192,658,585,73
S01009193,380,294,86
S01009194,947,900,47
S01009195,614,574,40
S01009196,754,509,245
S01009197,963,853,110
S01009198,863,723,140
S01009199,736,636,100
S01009200,908,751,157
S01009201,770,497,273
S01009202,597,562,35
S01009203,666,217,449
S01009204,1065,465,600
S01009205,1291,1247,44
S01009206,1138,1105,33
S01009207,968,935,33
S01009208,722,577,145
S01009209,1055,942,113
S01009210,874,677,197
S01009211,785,470,315
S01009212,947,536,411
S01009213,790,440,350
S01009214,1223,946,277
S01009215,1155,726,429
S01009216,1138,658,480
S01009217,796,233,563
S01009218,1216,858,358
S01009219,679,409,270
S01009220,629,312,317
S01009221,599,380,219
S01009222,710,406,304
S01009223,510,339,171
S01009224,975,481,494
S01009225,812,419,393
S01009226,1198,550,648
S01009227,686,416,270
S01009228,797,386,411
S01009229,915,701,214
S01009230,898,771,127
S01009231,1022,910,112
S01009232,700,199,501
S01009233,796,572,224
S01009234,1049,376,673
S01009235,847,480,367
S01009236,712,650,62
S01009237,722,695,27
S01009238,1075,685,390
S01009239,913,472,441
S01009240,701,186,515
S01009241,1013,376,637
S01009242,986,846,140
S01009243,1298,1078,220
S01009244,876,845,31
S01009245,892,804,88
S01009246,1058,644,414
S01009247,1246,691,555
S01009248,799,640,159
S01009249,1133,521,612
S01009250,793,456,337
S01009251,627,422,205
S01009252,477,473,4
S01009253,741,368,373
S01009254,1026,342,684
S01009255,641,333,308
S01009256,627,478,149
S01009257,537,389,148
S01009258,792,641,151
S01009259,787,646,141
S01009260,1128,791,337
S01009261,840,349,491
S01009262,814,325,489
S01009263,431,253,178
S01009264,818,642,176
S01009265,755,571,184
S01009266,1051,765,286
S01009267,743,641,102
S01009268,724,456,268
S01009269,1180,509,671
S01009270,764,466,298
S01009271,916,903,13
S01009272,949,443,506
S01009273,861,760,101
S01009274,909,774,135
S01009275,616,518,98
S01009276,1062,930,132
S01009277,746,678,68
S01009278,389,330,59
S01009279,591,467,124
S01009280,939,318,621
S01009281,899,431,468
S01009282,948,699,249
S01009283,602,424,178
S01009284,805,739,66
S01009285,961,896,65
S01009286,972,945,27
S01009287,888,833,55
S01009288,869,691,178
S01009289,929,827,102
S01009290,673,658,15
S01009291,1204,1092,112
S01009292,531,299,232
S01009293,661,498,163
S01009294,650,581,69
S01009295,830,809,21
S01009296,949,827,122
S01009297,1004,907,97
S01009298,1208,596,612
S01009299,1008,764,244
S01009300,611,406,205
S01009301,1057,572,485
S01009302,965,431,534
S01009303,773,694,79
S01009304,1301,960,341
S01009305,951,715,236
S01009306,1111,839,272
S01009307,1185,881,304
S01009308,809,485,324
S01009309,598,494,104
S01009310,927,878,49
S01009311,1033,521,512
S01009312,1002,799,203
S01009313,683,371,312
S01009314,988,871,117
S01009315,697,420,277
S01009316,910,841,69
S01009317,1030,985,45
S01009318,1052,1016,36
S01009319,1006,938,68
S01009320,881,659,222
S01009321,558,531,27
S01009322,710,589,121
S01009323,955,745,210
S01009324,652,459,193
S01009325,546,499,47
S01009326,249,216,33
S01009327,675,560,115
S01009328,102,96,6
S01009330,157,47,110
S01009331,250,238,12
S01009332,765,749,16
S01009333,995,727,268
S01009334,647,311,336
S01009335,865,483,382
S01009336,616,256,360
S01009337,981,494,487
S01009338,778,345,433
S01009339,1011,375,636
S01009340,1066,597,469
S01009341,1067,576,491
S01009342,954,648,306
S01009343,596,523,73
S01009344,785,461,324
S01009345,1287,1122,165
S01009346,164,162,2
S01009347,293,262,31
S01009348,239,199,40
S01009349,126,124,2
S01009350,186,176,10
S01009351,75,37,38
S01009352,76,71,5
S01009353,397,380,17
S01009354,290,286,4
S01009355,1010,992,18
S01009356,1059,1046,13
S01009357,482,392,90
S01009358,334,332,2
S01009359,255,253,2
S01009360,816,740,76
S01009361,891,799,92
S01009362,1239,1211,28
S01009363,1044,753,291
S01009364,854,741,113
S01009365,733,603,130
S01009366,925,693,232
S01009367,801,510,291
S01009368,834,501,333
S01009369,1054,842,212
S01009370,915,664,251
S01009371,551,434,117
S01009372,653,421,232
S01009373,976,573,403
S01009374,915,634,281
S01009375,777,520,257
S01009376,920,609,311
S01009377,782,349,433
S01009378,1092,565,527
S01009379,221,6,215
S01009380,684,582,102
S01009381,692,570,122
S01009382,1322,699,623
S01009383,987,646,341
S01009384,579,504,75
S01009385,758,615,143
S01009386,1126,625,501
S01009387,986,616,370
S01009388,1208,313,895
S01009389,948,754,194
S01009390,783,762,21
S01009391,828,814,14
S01009392,521,481,40
S01009393,831,794,37
S01009394,753,705,48
S01009395,1133,1082,51
S01009396,779,742,37
S01009397,741,711,30
S01009398,1167,1105,62
S01009399,1128,1061,67
S01009400,1002,886,116
S01009401,1060,984,76
S01009402,846,826,20
S01009403,844,753,91
S01009404,718,381,337
S01009405,752,594,158
S01009406,989,716,273
S01009407,492,390,102
S01009408,490,423,67
S01009409,911,623,288
S01009410,906,381,525
S01009411,1440,756,684
S01009412,922,437,485
S01009413,1302,888,414
S01009414,835,658,177
S01009415,1105,724,381
S01009416,665,641,24
S01009417,400,324,76
S01009418,1196,761,435
S01009419,1026,544,482
S01009420,829,182,647
S01009421,709,259,450
S01009422,1156,833,323
S01009423,264,217,47
S01009424,701,609,92
S01009425,853,655,198
S01009426,1053,414,639
S01009427,616,268,348
S01009428,624,304,320
S01009429,924,420,504
S01009430,728,405,323
S01009431,998,577,421
S01009432,1159,494,665
S01009433,924,327,597
S01009434,575,261,314
S01009435,1072,356,716
S01009436,615,336,279
S01009437,915,488,427
S01009438,1120,541,579
S01009439,1192,483,709
S01009440,909,443,466
S01009441,940,327,613
S01009442,704,575,129
S01009443,895,628,267
S01009444,801,731,70
S01009445,1033,598,435
S01009446,985,510,475
S01009447,782,479,303
S01009448,651,481,170
S01009449,707,448,259
S01009450,697,251,446
S01009451,1255,586,669
S01009452,861,412,449
S01009453,1010,608,402
S01009454,1125,966,159
S01009455,1387,1156,231
S01009456,877,472,405
S01009457,769,610,159
S01009458,623,461,162
S01009459,961,591,370
S01009460,793,249,544
S01009461,172,93,79
S01009462,673,448,225
S01009463,1116,864,252
S01009464,897,795,102
S01009465,639,484,155
S01009466,838,792,46
S01009467,834,767,67
S01009468,725,401,324
S01009469,779,669,110
S01009470,854,695,159
S01009471,797,281,516
S01009472,1151,653,498
S01009473,776,354,422
S01009474,781,410,371
S01009475,203,200,3
S01009476,435,381,54
S01009477,1029,813,216
S01009478,906,576,330
S01009479,875,651,224
S01009480,1061,927,134
S01009481,865,710,155
S01009482,610,522,88
S01009483,743,658,85
S01009484,1195,854,341
S01009485,790,422,368
S01009486,746,530,216
S01009487,1226,791,435
S01009488,978,782,196
S01009489,836,424,412
S01009490,891,321,570
S01009491,624,443,181
S01009492,943,499,444
S01009493,1224,1110,114
S01009494,1255,1132,123
S01009495,941,882,59
S01009496,849,518,331
S01009497,1089,931,158
S01009498,662,653,9
S01009499,834,616,218
S01009500,869,378,491
S01009501,810,364,446
S01009502,1078,486,592
S01009503,1068,578,490
S01009504,888,370,518
S01009505,920,306,614
S01009506,1189,404,785
S01009507,789,453,336
S01009508,1181,407,774
S01009509,1048,461,587
S01009510,888,883,5
S01009511,1020,997,23
S01009512,1089,1067,22
S01009513,863,839,24
S01009514,960,943,17
S01009515,869,461,408
S01009516,1144,778,366
S01009517,81,53,28
S01009518,267,222,45
S01009519,777,583,194
S01009520,972,801,171
S01009521,859,378,481
S01009522,985,425,560
S01009523,893,375,518
S01009524,776,414,362
S01009525,595,340,255
S01009526,336,308,28
S01009527,774,504,270
S01009528,730,411,319
S01009529,1127,748,379
S01009530,860,820,40
S01009531,1094,555,539
S01009532,1059,455,604
S01009533,876,408,468
S01009534,751,224,527
S01009535,896,256,640
S01009536,553,268,285
S01009537,604,342,262
S01009538,977,459,518
S01009539,1091,635,456
S01009540,1080,556,524
S01009541,1114,774,340
S01009542,879,381,498
S01009543,849,618,231
S01009544,931,379,552
S01009545,800,490,310
S01009546,727,349,378
S01009547,828,488,340
S01009548,1010,677,333
S01009549,1066,848,218
S01009550,669,601,68
S01009551,728,609,119
S01009552,1307,827,480
S01009553,1126,597,529
S01009554,863,486,377
S01009555,939,666,273
S01009556,1075,638,437
S01009557,1019,575,444
S01009558,752,371,381
S01009559,1302,756,546
S01009560,861,535,326
S01009561,783,448,335
S01009562,1133,882,251
S01009563,937,689,248
S01009564,719,612,107
S01009565,637,461,176
S01009566,1098,898,200
S01009567,1076,789,287
S01009568,939,715,224
S01009569,1080,810,270
S01009570,636,418,218
S01009571,777,379,398
S01009572,1066,531,535
S01009573,754,404,350
S01009574,1058,704,354
S01009575,864,584,280
S01009576,670,626,44
S01009577,883,775,108
S01009578,1130,606,524
S01009579,321,192,129
S01009580,626,605,21
S01009581,810,671,139
S01009582,578,444,134
S01009583,853,562,291
S01009584,353,342,11
S01009585,1320,995,325
S01009586,1110,841,269
S01009587,951,730,221
S01009588,1040,774,266
S01009589,1184,822,362
S01009590,520,498,22
S01009591,886,862,24
S01009592,813,718,95
S01009593,634,574,60
S01009594,670,657,13
S01009595,405,299,106
S01009596,1125,631,494
S01009597,1193,337,856
S01009598,778,159,619
S01009599,1292,833,459
S01009600,1049,492,557
S01009601,938,525,413
S01009602,713,700,13
S01009603,833,586,247
S01009604,834,545,289
S01009605,1020,561,459
S01009606,225,206,19
S01009607,506,489,17
S01009608,610,406,204
S01009609,998,876,122
S01009610,1056,795,261
S01009611,478,376,102
S01009612,569,367,202
S01009613,523,485,38
S01009614,631,480,151
S01009615,629,514,115
S01009616,1169,950,219
S01009617,766,711,55
S01009618,1013,616,397
S01009619,737,433,304
S01009620,972,484,488
S01009621,957,594,363
S01009622,953,320,633
S01009623,843,499,344
S01009624,1008,549,459
S01009625,1243,669,574
S01009626,842,306,536
S01009627,978,497,481
S01009628,619,337,282
S01009629,1176,757,419
S01009630,851,354,497
S01009631,814,344,470
S01009632,722,318,404
S01009633,747,247,500
S01009634,781,398,383
S01009635,1315,921,394
S01009636,974,496,478
S01009637,870,503,367
S01009638,719,262,457
S01009639,956,892,64
S01009640,749,470,279
S01009641,843,562,281
S01009642,1036,790,246
S01009643,163,161,2
S01009644,603,344,259
S01009645,920,564,356
S01009646,773,438,335
S01009647,641,284,357
S01009648,1197,597,600
S01009649,1079,535,544
S01009650,787,776,11
S01009651,968,718,250
S01009652,1108,970,138
S01009653,842,764,78
S01009654,596,456,140
S01009655,1044,486,558
S01009656,875,384,491
S01009657,922,624,298
S01009658,1013,550,463
S01009659,705,441,264
S01009660,941,487,454
S01009661,836,656,180
S01009662,849,681,168
S01009663,773,585,188
S01009664,1060,865,195
S01009665,1230,963,267
S01009666,1191,904,287
S01009667,409,351,58
S01009668,458,396,62
S01009669,594,502,92
S01009670,855,611,244
S01009671,820,581,239
S01009672,1206,788,418
S01009673,839,611,228
S01009674,1088,884,204
S01009675,960,789,171
S01009676,1463,1041,422
S01009677,681,473,208
S01009678,604,405,199
S01009679,1014,626,388
S01009680,1054,679,375
S01009681,734,475,259
S01009682,753,631,122
S01009683,864,752,112
S01009684,899,725,174
S01009685,960,688,272
S01009686,1098,684,414
S01009687,1029,722,307
S01009688,1251,488,763
S01009689,550,340,210
S01009690,769,587,182
S01009691,606,559,47
S01009692,1151,1027,124
S01009693,815,630,185
S01009694,1123,1015,108
S01009695,1044,882,162
S01009696,1047,867,180
S01009697,801,645,156
S01009698,687,534,153
S01009699,733,516,217
S01009700,699,417,282
S01009701,922,714,208
S01009702,608,407,201
S01009703,991,674,317
S01009704,1297,1028,269
S01009705,785,460,325
S01009706,880,554,326
S01009707,642,539,103
S01009708,675,576,99
S01009709,860,657,203
S01009710,483,394,89
S01009711,970,559,411
S01009712,676,505,171
S01009713,902,628,274
S01009714,889,785,104
S01009715,819,520,299
S01009716,1255,891,364
S01009717,994,581,413
S01009718,952,469,483
S01009719,1024,599,425
S01009720,861,489,372
S01009721,598,107,491
S01009722,777,317,460
S01009723,726,206,520
S01009724,1069,388,681
S01009725,942,478,464
S01009726,537,176,361
S01009727,846,691,155
S01009728,827,777,50
S01009729,1039,931,108
S01009730,1011,876,135
S01009731,906,756,150
S01009732,1149,613,536
S01009733,621,532,89
S01009734,1363,1091,272
S01009735,786,705,81
S01009736,897,359,538
S01009737,781,267,514
S01009738,524,294,230
S01009739,470,109,361
S01009740,755,448,307
S01009741,609,70,539
S01009742,491,333,158
S01009743,1203,1015,188
S01009744,721,649,72
S01009745,881,744,137
S01009746,795,542,253
S01009747,947,745,202
S01009748,792,695,97
S01009749,980,835,145
S01009750,739,486,253
S01009751,1056,664,392
S01009752,824,681,143
S01009753,736,615,121
S01009754,1395,1115,280
S01009755,656,556,100
S01009756,862,761,101
S01009757,773,703,70
S01009758,1070,956,114
S01009759,1211,148,1063
S01009760,1047,333,714
S01009761,954,882,72
S01009762,971,210,761
S01009763,451,443,8
S01009764,952,463,489
S01009765,1031,640,391
S01009766,880,791,89
S01009767,752,394,358
S01009768,514,72,442
S01009769,885,429,456
S01009770,874,832,42
S01009771,896,870,26
S01009772,750,724,26
S01009773,156,149,7
S01009774,108,108,0
S01009775,898,311,587
S01009776,1022,171,851
S01009777,673,372,301
S01009778,1141,417,724
S01009779,685,153,532
S01009780,917,189,728
S01009781,863,226,637
S01009782,542,240,302
S01009783,516,216,300
S01009784,1052,158,894
S01009785,1063,300,763
S01009786,1111,349,762
S01009787,964,350,614
S01009788,1300,940,360
S01009789,1157,720,437
S01009790,940,637,303
S01009791,810,318,492
S01009792,239,211,28
S01009793,914,853,61
S01009794,368,347,21
S01009795,855,844,11
S01009796,610,550,60
S01009797,572,560,12
S01009798,970,813,157
S01009799,1535,428,1107
S01009800,1306,702,604
S01009801,1325,572,753
S01009802,957,427,530
S01009803,893,338,555
S01009804,278,195,83
S01009805,800,330,470
S01009806,1090,784,306
S01009807,942,722,220
S01009808,1200,601,599
S01009809,1133,832,301
S01009810,920,433,487
S01009811,1248,661,587
S01009812,914,577,337
S01009813,1128,316,812
S01009814,1134,841,293
S01009815,1059,877,182
S01009816,1181,986,195
S01009817,853,634,219
S01009818,925,897,28
S01009819,1106,940,166
S01009820,1018,794,224
S01009821,833,767,66
S01009822,933,446,487
S01009823,1107,565,542
S01009824,843,276,567
S01009825,1164,647,517
S01009826,824,414,410
S01009827,900,479,421
S01009828,1283,588,695
S01009829,1241,895,346
S01009830,1007,769,238
S01009831,1264,1137,127
S01009832,1090,897,193
S01009833,618,535,83
S01009834,693,188,505
S01009835,623,163,460
S01009836,756,513,243
S01009837,776,421,355
S01009838,777,433,344
S01009839,1074,271,803
S01009840,1025,575,450
S01009841,1116,179,937
S01009842,953,308,645
S01009843,560,122,438
S01009844,730,93,637
S01009845,1035,133,902
S01009846,1050,382,668
S01009847,560,121,439
S01009848,902,549,353
S01009849,1087,679,408
S01009850,966,631,335
S01009851,1060,612,448
S01009852,582,397,185
S01009853,935,649,286
S01009854,789,204,585
S01009855,758,534,224
S01009856,584,449,135
S01009857,826,591,235
S01009858,965,679,286
S01009859,1102,270,832
S01009860,988,273,715
S01009861,1513,376,1137
S01009862,987,330,657
S01009863,987,607,380
S01009864,963,426,537
S01009865,645,393,252
S01009866,956,645,311
S01009867,900,584,316
S01009868,1006,737,269
S01009869,1043,691,352
S01009870,919,408,511
S01009871,1030,473,557
S01009872,884,601,283
S01009873,922,688,234
S01009874,1006,624,382
S01009875,561,212,349
S01009876,983,353,630
S01009877,827,757,70
S01009878,832,495,337
S01009879,1091,1032,59
S01009880,1150,916,234
S01009881,824,482,342
S01009882,570,302,268
S01009883,865,533,332
S01009884,961,696,265
S01009885,871,691,180
S01009886,798,583,215
S01009887,973,459,514
S01009888,821,499,322
S01009889,1122,730,392
S01009890,758,164,594
S01009891,696,379,317
S01009892,1081,258,823
S01009893,1003,631,372
S01009894,996,281,715
S01009895,932,345,587
S01009896,1254,379,875
S01009897,1272,913,359
S01009898,890,377,513
S01009899,1074,740,334
S01009900,1127,831,296
S01009901,999,724,275
S01009902,1097,764,333
S01009903,1101,831,270
S01009904,755,512,243
S01009905,718,452,266
S01009906,701,424,277
S01009907,1161,641,520
S01009908,1178,834,344
S01009909,852,577,275
S01009910,798,558,240
S01009911,1178,1020,158
S01009912,953,846,107
S01009913,910,854,56
S01009914,942,888,54
S01009915,905,828,77
S01009916,1217,1166,51
S01009917,816,790,26
S01009918,964,905,59
S01009919,1078,695,383
S01009920,1055,781,274
S01009921,805,557,248
S01009922,1207,911,296
S01009923,1014,722,292
S01009924,1084,672,412
S01009925,1138,768,370
S01009926,906,693,213
S01009927,553,441,112
S01009928,636,583,53
S01009929,578,472,106
S01009930,976,649,327
S01009931,839,696,143
S01009932,811,648,163
S01009933,1212,385,827
S01009934,889,820,69
S01009935,687,265,422
S01009936,1148,696,452
S01009937,776,146,630
S01009938,1057,526,531
S01009939,1121,127,994
S01009940,926,282,644
S01009941,1176,973,203
S01009942,1119,582,537
S01009943,1332,557,775
S01009944,1053,779,274
S01009945,1137,574,563
S01009946,998,604,394
S01009947,928,599,329
S01009948,1247,657,590
S01009949,1041,779,262
S01009950,788,760,28
S01009951,931,894,37
S01009952,1106,980,126
S01009953,1211,1063,148
S01009954,838,711,127
S01009955,1100,938,162
S01009956,887,657,230
S01009957,1372,1237,135
S01009958,1276,1229,47
S01009959,881,816,65
S01009960,1206,1072,134
S01009961,722,594,128
S01009962,999,711,288
S01009963,1274,1237,37
S01009964,1199,1095,104
S01009965,1028,1002,26
S01009966,1262,1245,17
S01009967,1046,953,93
S01009968,661,646,15
S01009969,1252,1020,232
S01009970,1117,222,895
S01009971,1017,208,809
S01009972,736,421,315
S01009973,300,68,232
S01009974,927,154,773
S01009975,835,188,647
S01009976,744,263,481
S01009977,889,154,735
S01009978,906,348,558
S01009979,806,171,635
S01009980,501,58,443
S01009981,787,83,704
S01009982,658,167,491
S01009983,680,83,597
S01009984,982,523,459
S01009985,652,87,565
S01009986,693,129,564
S01009987,850,357,493
S01009988,671,170,501
S01009989,1102,905,197
S01009990,1039,824,215
S01009991,1030,922,108
S01009992,1057,235,822
S01009993,859,761,98
S01009994,763,698,65
S01009995,679,576,103
S01009996,925,815,110
S01009997,707,641,66
S01009998,968,865,103
S01009999,951,863,88
S01010000,981,804,177
S01010001,798,648,150
S01010002,1474,1331,143
S01010003,1044,965,79
S01010004,963,926,37
S01010005,980,579,401
S01010006,1210,832,378
S01010007,952,890,62
S01010008,562,334,228
S01010009,699,426,273
S01010010,1509,1401,108
S01010011,831,487,344
S01010012,1711,1626,85
S01010013,1018,663,355
S01010014,1306,940,366
S01010015,852,677,175
S01010016,777,540,237
S01010017,988,487,501
S01010018,977,345,632
S01010019,1241,229,1012
S01010020,1014,664,350
S01010021,783,102,681
S01010022,298,91,207
S01010023,950,99,851
S01010024,618,192,426
S01010025,686,135,551
S01010026,775,119,656
S01010027,970,567,403
S01010028,478,75,403
S01010029,619,272,347
S01010030,458,200,258
S01010031,540,389,151
S01010032,422,159,263
S01010033,926,216,710
S01010034,1012,380,632
S01010035,650,146,504
S01010036,308,184,124
S01010037,1016,277,739
S01010038,1131,392,739
S01010039,463,260,203
S01010040,539,318,221
S01010041,697,327,370
S01010042,526,238,288
S01010043,975,426,549
S01010044,1120,482,638
S01010045,875,194,681
S01010046,1093,362,731
S01010047,1115,241,874
S01010048,1215,311,904
S01010049,872,135,737
S01010050,822,70,752
S01010051,797,194,603
S01010052,579,166,413
S01010053,534,147,387
S01010054,672,30,642
S01010055,995,534,461
S01010056,530,68,462
S01010057,452,137,315
S01010058,964,366,598
S01010059,688,387,301
S01010060,967,400,567
S01010061,450,260,190
S01010062,762,406,356
S01010063,1131,325,806
S01010064,833,495,338
S01010065,921,405,516
S01010066,792,281,511
S01010067,946,153,793
S01010068,361,80,281
S01010069,1030,960,70
S01010070,752,719,33
S01010071,921,637,284
S01010072,1129,905,224
S01010073,1071,924,147
S01010074,1015,889,126
S01010075,919,564,355
S01010076,969,701,268
S01010077,819,377,442
S01010078,779,690,89
S01010079,998,963,35
S01010080,914,887,27
S01010081,1259,1225,34
S01010082,722,640,82
S01010083,1144,772,372
S01010084,1210,679,531
S01010085,1310,1114,196
S01010086,1125,547,578
S01010087,697,687,10
S01010088,252,202,50
S01010089,858,613,245
S01010090,1038,937,101
S01010091,747,474,273
S01010092,1153,587,566
S01010093,937,812,125
S01010094,1352,1265,87
S01010095,1345,1293,52
S01010096,862,832,30
S01010097,784,709,75
S01010098,784,772,12
S01010099,1070,1025,45
S01010100,1030,954,76
S01010101,1179,1047,132
S01010102,784,748,36
S01010103,902,877,25
S01010104,846,808,38
S01010105,813,353,460
S01010106,758,368,390
S01010107,1073,621,452
S01010108,838,547,291
S01010109,1110,642,468
S01010110,1194,201,993
S01010111,1197,108,1089
S01010112,918,133,785
S01010113,611,241,370
S01010114,739,57,682
S01010115,731,594,137
S01010116,905,613,292
S01010117,245,139,106
S01010118,818,71,747
S01010119,328,15,313
S01010120,878,74,804
S01010121,699,95,604
S01010122,625,78,547
S01010123,611,56,555
S01010124,795,716,79
S01010125,560,102,458
S01010126,701,503,198
S01010127,552,276,276
S01010128,811,117,694
S01010129,870,150,720
S01010130,824,198,626
S01010131,1144,990,154
S01010132,1027,485,542
S01010133,998,394,604
S01010134,1339,778,561
S01010135,1203,614,589
S01010136,1057,826,231
S01010137,1224,772,452
S01010138,1069,297,772
S01010139,1196,703,493
S01010140,1039,751,288
S01010141,1206,317,889
S01010142,709,396,313
S01010143,832,434,398
S01010144,778,370,408
S01010145,709,513,196
S01010146,1155,431,724
S01010147,942,208,734
S01010148,814,227,587
S01010149,345,119,226
S01010150,1052,360,692
S01010151,1071,433,638
S01010152,851,579,272
S01010153,1020,626,394
S01010154,1054,570,484
S01010155,748,421,327
S01010156,700,329,371
S01010157,885,294,591
S01010158,950,631,319
S01010159,784,450,334
S01010160,646,55,591
S01010161,910,452,458
S01010162,1024,131,893
S01010163,853,284,569
S01010164,858,354,504
S01010165,650,178,472
S01010166,1130,438,692
S01010167,950,413,537
S01010168,505,157,348
S01010169,915,361,554
S01010170,1000,475,525
S01010171,1003,103,900
S01010172,718,364,354
S01010173,1173,702,471
S01010174,720,633,87
S01010175,500,342,158
S01010176,1034,635,399
S01010177,720,106,614
S01010178,885,126,759
S01010179,1245,367,878
S01010180,462,90,372
S01010181,1161,477,684
S01010182,1185,1079,106
S01010183,789,398,391
S01010184,670,260,410
S01010185,762,298,464
S01010186,713,664,49
S01010187,863,729,134
S01010188,1172,982,190
