name01	label01	datazone	name	add	add_source	gctwt
60QS004654	60QS004654	S01010038	Calton and Gallowgate - 02	3	109	.0275229357798165
60QS004654	60QS004654	S01010254	Gallowgate North and Bellgrove - 01	106	109	.972477064220184
60QS004655	60QS004655	S01010236	Dennistoun North - 03	88	88	1
60QS004656	60QS004656	S01010252	Dennistoun - 05	62	62	1
60QS004657	60QS004657	S01010252	Dennistoun - 05	35	35	1
60QS004658	60QS004658	S01010236	Dennistoun North - 03	63	63	1
60QS004659	60QS004659	S01010236	Dennistoun North - 03	59	59	1
60QS004660	60QS004660	S01010251	Dennistoun - 04	119	119	1
60QS004661	60QS004661	S01010249	Dennistoun - 02	35	35	1
60QS004662	60QS004662	S01010249	Dennistoun - 02	62	62	1
60QS004663	60QS004663	S01010248	Dennistoun - 01	54	54	1
60QS004664	60QS004664	S01010248	Dennistoun - 01	35	35	1
60QS004665	60QS004665	S01010248	Dennistoun - 01	43	43	1
60QS004666	60QS004666	S01010248	Dennistoun - 01	51	52	.980769230769231
60QS004666	60QS004666	S01010249	Dennistoun - 02	1	52	.0192307692307692
60QS004667	60QS004667	S01010238	Dennistoun North - 05	100	100	1
60QS004668	60QS004668	S01010242	Carntyne West and Haghill - 01	1	66	.0151515151515152
60QS004668	60QS004668	S01010245	Carntyne West and Haghill - 04	65	66	.984848484848485
60QS004669	60QS004669	S01010243	Carntyne West and Haghill - 02	1	50	.02
60QS004669	60QS004669	S01010245	Carntyne West and Haghill - 04	49	50	.98
60QS004670	60QS004670	S01010241	Alexandra Parade - 03	56	57	.982456140350877
60QS004670	60QS004670	S01010242	Carntyne West and Haghill - 01	1	57	.0175438596491228
60QS004671	60QS004671	S01010242	Carntyne West and Haghill - 01	84	84	1
60QS004672	60QS004672	S01010242	Carntyne West and Haghill - 01	1	1	1
60QS004673	60QS004673	S01010245	Carntyne West and Haghill - 04	45	45	1
60QS004674	60QS004674	S01010245	Carntyne West and Haghill - 04	6	6	1
60QS004675	60QS004675	S01010060	Parkhead East and Braidfauld North - 05	44	44	1
60QS004676	60QS004676	S01010058	Parkhead East and Braidfauld North - 03	1	1	1
60QS004677	60QS004677	S01010060	Parkhead East and Braidfauld North - 05	53	53	1
60QS004678	60QS004678	S01010060	Parkhead East and Braidfauld North - 05	78	78	1
60QS004679	60QS004679	S01010060	Parkhead East and Braidfauld North - 05	52	52	1
60QS004680	60QS004680	S01010057	Parkhead East and Braidfauld North - 02	73	73	1
