"output_area","ALL PEOPLE","Good Health","Fairly Good Health","Not Good Health"
"60RG000577",116,97,15,4
"60RG000578",147,106,27,14
"60RG000579",144,105,33,6
"60RG000580",137,94,33,10
"60RG000581",113,85,18,10
"60RG000582",85,59,18,8
"60RG000583",138,95,34,9
"60RG000584",105,84,14,7
"60RG000585",125,99,16,10
"60RG000586",121,87,25,9
"60RG000587",99,80,16,3
"60RG000588",85,66,16,3
"60RG000589",68,49,18,1
"60RG000590",189,131,43,15
"60RG000591",89,76,11,2
"60RG000592",78,37,19,22
"60RG000593",57,36,15,6
"60RG000594",181,138,33,10
"60RG000595",123,80,26,17
"60RG000596",170,145,18,7
"60RG000597",69,49,13,7
"60RG000598",283,243,33,7
"60RG000599",191,153,32,6
"60RG000600",74,37,26,11
"60RG000601",185,136,34,15
"60RG000602",81,63,14,4
"60RG000603",138,122,11,5
"60RG000604",212,166,43,3
"60RG000605",126,103,15,8
"60RG000606",74,61,10,3
"60RG000607",78,57,19,2
"60RG000608",109,87,15,7
"60RG000609",95,75,18,2
"60RG000610",107,54,30,23
"60RG000611",118,77,29,12
"60RG000612",69,46,18,5
"60RG000613",156,100,42,14
"60RG000614",101,84,12,5
"60RG000615",157,128,24,5
"60RG000616",126,78,28,20
"60RG000617",80,40,28,12
"60RG000618",66,51,14,1
"60RG000619",123,100,22,1
"60RG000620",143,111,21,11
"60RG000621",153,125,23,5
"60RG000622",99,79,10,10
"60RG000623",148,126,15,7
"60RG000624",147,114,24,9
"60RG000625",152,104,39,9
"60RG000626",128,100,22,6
"60RG000627",111,80,22,9
"60RG000628",153,94,37,22
"60RG000629",110,78,20,12
"60RG000630",118,90,23,5
"60RG000631",173,138,27,8
"60RG000632",60,51,8,1
"60RG000633",87,64,18,5
"60RG000634",54,39,12,3
"60RG000635",125,38,53,34
"60RG000636",122,71,35,16
"60RG000637",80,58,14,8
"60RG000638",91,70,17,4
"60RG000639",114,72,32,10
"60RG000640",79,63,13,3
"60RG000641",98,67,27,4
"60RG000642",159,96,44,19
"60RG000643",86,72,10,4
"60RG000644",89,51,31,7
"60RG000645",73,49,18,6
"60RG000646",89,79,9,1
"60RG000647",296,247,38,11
"60RG000648",112,73,27,12
"60RG000649",102,76,17,9
"60RG000650",87,52,21,14
"60RG000651",190,153,30,7
"60RG000652",240,144,71,25
"60RG000653",67,58,8,1
"60RG000654",189,128,38,23
"60RG000655",170,116,36,18
"60RG000656",159,123,28,8
"60RG000657",159,136,14,9
"60RG000658",128,89,28,11
"60RG000659",73,52,16,5
"60RG000660",89,38,35,16
"60RG000661",96,72,19,5
"60RG000662",103,73,24,6
"60RG000663",68,48,19,1
"60RG000664",73,46,20,7
"60RG000665",227,191,25,11
"60RG000666",73,65,5,3
"60RG000667",98,83,9,6
"60RG000668",180,153,22,5
"60RG000669",122,77,29,16
"60RG000670",82,68,10,4
"60RG000671",86,63,19,4
"60RG000672",96,76,15,5
"60RG000673",70,41,22,7
"60RG000674",134,90,35,9
"60RG000675",85,60,18,7
"60RG000676",93,65,25,3
"60RG000677",119,79,29,11
"60RG000678",134,89,28,17
"60RG000679",54,32,17,5
"60RG000680",150,104,38,8
"60RG000681",156,102,39,15
"60RG000682",131,86,36,9
"60RG000683",85,54,24,7
"60RG000684",97,68,20,9
"60RG000685",104,82,17,5
"60RG000686",106,82,21,3
"60RG000687",127,90,27,10
"60RG000688",183,157,26,0
"60RG000689",65,56,7,2
"60RG000690",73,58,12,3
"60RG000691",128,109,17,2
"60RG000692",407,315,78,14
"60RG000693",477,352,117,8
"60RG000694",576,415,147,14
"60QG000001",51,44,6,1
"60QG000002",191,113,51,27
"60QG000003",82,64,13,5
"60QG000004",160,123,31,6
"60QG000005",90,61,18,11
"60QG000006",129,93,23,13
"60QG000007",133,85,37,11
"60QG000008",77,48,18,11
"60QG000009",101,74,21,6
"60QG000010",108,64,32,12
"60QG000011",115,87,18,10
"60QG000012",137,111,17,9
"60QG000013",116,45,42,29
"60QG000014",144,77,35,32
"60QG000015",109,74,25,10
"60QG000016",50,27,16,7
"60QG000017",95,50,26,19
"60QG000018",130,60,45,25
"60QG000019",100,53,33,14
"60QG000020",145,93,35,17
"60QG000021",53,33,14,6
"60QG000022",100,59,31,10
"60QG000023",88,47,28,13
"60QG000024",120,62,37,21
"60QG000025",106,70,26,10
"60QG000026",104,53,25,26
"60QG000027",86,50,19,17
"60QG000028",70,38,17,15
"60QG000029",52,28,12,12
"60QG000030",95,49,24,22
"60QG000031",137,91,29,17
"60QG000032",105,67,25,13
"60QG000033",173,110,44,19
"60QG000034",174,88,49,37
"60QG000035",152,88,37,27
"60QG000036",190,117,39,34
"60QG000037",67,42,11,14
"60QG000038",161,136,18,7
"60QG000039",160,133,21,6
"60QG000040",131,96,31,4
"60QG000041",156,123,31,2
"60QG000042",154,121,26,7
"60QG000043",108,88,16,4
"60QG000044",116,81,27,8
"60QG000045",134,102,19,13
"60QG000046",118,89,22,7
"60QG000047",120,84,26,10
"60QG000048",106,81,15,10
"60QG000049",113,91,19,3
"60QG000050",170,122,37,11
"60QG000051",99,73,19,7
"60QG000052",133,73,35,25
"60QG000053",233,180,39,14
"60QG000054",96,42,36,18
"60QG000055",75,30,28,17
"60QG000056",112,58,31,23
"60QG000057",104,50,35,19
"60QG000058",188,141,38,9
"60QG000059",125,50,51,24
"60QG000060",77,55,15,7
"60QG000061",60,15,27,18
"60QG000062",79,50,18,11
"60QG000063",115,86,22,7
"60QG000064",128,99,22,7
"60QG000065",104,70,27,7
"60QG000066",153,106,33,14
"60QG000067",148,117,23,8
"60QG000068",109,55,26,28
"60QG000069",53,28,21,4
"60QG000070",102,46,30,26
"60QG000071",80,33,21,26
"60QG000072",156,90,40,26
"60QG000073",66,42,15,9
"60QG000074",136,104,25,7
"60QG000075",93,53,21,19
"60QG000076",151,97,35,19
"60QG000077",92,73,18,1
"60QG000078",75,30,29,16
"60QG000079",92,49,25,18
"60QG000080",105,47,32,26
"60QG000081",76,38,26,12
"60QG000082",50,26,12,12
"60QG000083",69,38,17,14
"60QG000084",66,34,19,13
"60QG000085",203,122,55,26
"60QG000086",149,87,43,19
"60QG000087",159,82,48,29
"60QG000088",198,142,36,20
"60QG000089",146,87,40,19
"60QG000090",158,83,44,31
"60QG000091",95,49,28,18
"60QG000092",77,45,23,9
"60QG000093",93,47,36,10
"60QG000094",93,55,28,10
"60QG000095",106,73,22,11
"60QG000096",74,35,25,14
"60QG000097",97,52,27,18
"60QG000098",86,64,18,4
"60QG000099",134,80,37,17
"60QG000100",187,155,21,11
"60QG000101",104,67,26,11
"60QG000102",258,223,27,8
"60QG000103",95,74,13,8
"60QG000104",113,72,33,8
"60QG000105",126,61,51,14
"60QG000106",144,93,34,17
"60QG000107",168,127,26,15
"60QG000108",73,47,21,5
"60QG000109",176,130,32,14
"60QG000110",142,99,31,12
"60QG000111",175,126,39,10
"60QG000112",114,71,28,15
"60QG000113",113,84,22,7
"60QG000114",150,107,30,13
"60QG000115",115,84,22,9
"60QG000116",88,55,25,8
"60QG000117",128,101,18,9
"60QG000118",114,67,26,21
"60QG000119",126,86,25,15
"60QG000120",183,116,46,21
"60QG000121",180,109,58,13
"60QG000122",170,108,46,16
"60QG000123",162,98,46,18
"60QG000124",200,136,44,20
"60QG000125",194,132,43,19
"60QG000126",125,92,27,6
"60QG000127",97,71,19,7
"60QG000128",83,61,13,9
"60QG000129",155,93,41,21
"60QG000130",126,73,32,21
"60QG000131",168,111,33,24
"60QG000132",155,116,25,14
"60QG000133",96,61,20,15
"60QG000134",81,46,24,11
"60QG000135",105,51,34,20
"60QG000136",108,59,26,23
"60QG000137",152,107,30,15
"60QG000138",146,101,31,14
"60QG000139",167,118,27,22
"60QG000140",129,80,31,18
"60QG000141",139,94,33,12
"60QG000142",94,66,19,9
"60QG000143",146,112,28,6
"60QG000144",78,35,23,20
"60QG000145",125,89,27,9
"60QG000146",140,97,23,20
"60QG000147",134,83,33,18
"60QG000148",126,74,38,14
"60QG000149",95,52,25,18
"60QG000150",119,83,21,15
"60QG000151",107,53,31,23
"60QG000152",198,119,44,35
"60QG000153",164,81,52,31
"60QG000154",133,99,20,14
"60QG000155",194,125,45,24
"60QG000156",104,85,11,8
"60QG000157",145,90,41,14
"60QG000158",76,48,24,4
"60QG000159",148,111,25,12
"60QG000160",82,54,16,12
"60QG000161",66,43,7,16
"60QG000162",68,49,19,0
"60QG000163",82,59,16,7
"60QG000164",104,71,26,7
"60QG000165",56,11,23,22
"60QG000166",120,70,24,26
"60QG000167",63,32,16,15
"60QG000168",142,82,36,24
"60QG000169",99,74,19,6
"60QG000170",125,99,23,3
"60QG000171",117,69,31,17
"60QG000172",90,38,28,24
"60QG000173",120,92,17,11
"60QG000174",83,50,22,11
"60QG000175",138,106,21,11
"60QG000176",95,74,14,7
"60QG000177",172,130,32,10
"60QG000178",139,106,23,10
"60QG000179",64,25,28,11
"60QG000180",152,111,33,8
"60QG000181",116,81,22,13
"60QG000182",142,112,21,9
"60QG000183",89,51,30,8
"60QG000184",108,73,25,10
"60QG000185",143,109,29,5
"60QG000186",127,75,24,28
"60QG000187",111,57,32,22
"60QG000188",104,72,20,12
"60QG000189",130,74,41,15
"60QG000190",95,50,27,18
"60QG000191",133,71,38,24
"60QG000192",87,54,17,16
"60QG000193",101,48,27,26
"60QG000194",95,49,24,22
"60QG000195",145,91,41,13
"60QG000196",117,83,23,11
"60QG000197",67,55,9,3
"60QG000198",167,114,41,12
"60QG000199",91,41,35,15
"60QG000200",153,121,20,12
"60QG000201",112,87,21,4
"60QG000202",108,73,19,16
"60QG000203",129,73,37,19
"60QG000204",105,77,19,9
"60QG000205",156,92,40,24
"60QG000206",132,100,22,10
"60QG000207",124,36,47,41
"60QG000208",136,93,34,9
"60QG000209",149,84,45,20
"60QG000210",116,78,23,15
"60QG000211",88,68,18,2
"60QG000212",154,126,24,4
"60QG000213",130,112,13,5
"60QG000214",73,48,17,8
"60QG000215",111,81,25,5
"60QG000216",82,31,26,25
"60QG000217",111,73,29,9
"60QG000218",204,172,24,8
"60QG000219",209,161,34,14
"60QG000220",170,132,32,6
"60QG000221",138,102,20,16
"60QG000222",125,109,14,2
"60QG000223",111,76,21,14
"60QG000224",60,53,6,1
"60QG000225",56,25,18,13
"60QG000226",119,81,29,9
"60QG000227",78,47,19,12
"60QG000228",211,140,49,22
"60QG000229",126,81,33,12
"60QG000230",149,79,42,28
"60QG000231",160,107,35,18
"60QG000232",98,63,23,12
"60QG000233",104,73,17,14
"60QG000234",95,62,21,12
"60QG000235",114,69,33,12
"60QG000236",120,68,27,25
"60QG000237",74,40,21,13
"60QG000238",53,22,19,12
"60QG000239",148,94,31,23
"60QG000240",100,68,20,12
"60QG000241",143,89,36,18
"60QG000242",161,107,36,18
"60QG000243",235,172,46,17
"60QG000244",134,84,35,15
"60QG000245",128,76,31,21
"60QG000246",110,61,33,16
"60QG000247",168,115,31,22
"60QG000248",112,71,17,24
"60QG000249",127,71,40,16
"60QG000250",84,50,21,13
"60QG000251",136,92,29,15
"60QG000252",88,55,25,8
"60QG000253",79,53,21,5
"60QG000254",236,199,26,11
"60QG000255",85,31,23,31
"60QG000256",111,82,22,7
"60QG000257",88,44,29,15
"60QG000258",86,36,31,19
"60QG000259",82,30,25,27
"60QG000260",217,129,60,28
"60QG000261",138,99,24,15
"60QG000262",102,51,30,21
"60QG000263",176,105,42,29
"60QG000264",90,61,17,12
"60QG000265",84,46,22,16
"60QG000266",139,90,32,17
"60QG000267",123,66,33,24
"60QG000268",95,38,35,22
"60QG000269",78,47,15,16
"60QG000270",69,45,18,6
"60QG000271",87,57,19,11
"60QG000272",147,105,26,16
"60QG000273",123,66,32,25
"60QG000274",152,91,39,22
"60QG000275",104,63,31,10
"60QG000276",106,60,28,18
"60QG000277",150,96,31,23
"60QG000278",88,59,17,12
"60QG000279",208,140,44,24
"60QG000280",158,103,32,23
"60QG000281",76,53,18,5
"60QG000282",175,102,48,25
"60QG000283",112,65,28,19
"60QG000284",126,73,31,22
"60QG000285",140,88,25,27
"60QG000286",127,63,33,31
"60QG000287",164,87,48,29
"60QG000288",117,73,25,19
"60QG000289",72,31,26,15
"60QG000290",92,55,26,11
"60QG000291",127,107,17,3
"60QG000292",100,74,19,7
"60QG000293",124,91,26,7
"60QG000294",134,77,31,26
"60QG000295",96,59,26,11
"60QG000296",119,94,23,2
"60QG000297",50,23,22,5
"60QG000298",71,52,15,4
"60QG000299",69,43,19,7
"60QG000300",122,91,25,6
"60QG000301",103,56,39,8
"60QG000302",88,78,10,0
"60QG000303",84,62,18,4
"60QG000304",101,72,24,5
"60QG000305",116,91,22,3
"60QG000306",86,68,13,5
"60QG000307",97,66,18,13
"60QG000308",100,76,19,5
"60QG000309",91,68,18,5
"60QG000310",96,58,24,14
"60QG000311",104,74,23,7
"60QG000312",65,49,13,3
"60QG000313",142,85,38,19
"60QG000314",88,79,4,5
"60QG000315",84,65,16,3
"60QG000316",121,77,34,10
"60QG000317",94,51,24,19
"60QG000318",60,38,18,4
"60QG000319",58,39,12,7
"60QG000320",63,50,7,6
"60QG000321",102,73,21,8
"60QG000322",81,39,25,17
"60QG000323",108,79,21,8
"60QG000324",108,82,13,13
"60QG000325",94,37,24,33
"60QG000326",65,32,22,11
"60QG000327",115,74,35,6
"60QG000328",90,57,19,14
"60QG000329",173,133,27,13
"60QG000330",88,48,22,18
"60QG000331",64,48,14,2
"60QG000332",73,62,10,1
"60QG000333",64,44,15,5
"60QG000334",79,39,24,16
"60QG000335",111,72,18,21
"60QG000336",135,105,24,6
"60QG000337",94,71,15,8
"60QG000338",103,60,27,16
"60QG000339",83,42,26,15
"60QG000340",73,37,28,8
"60QG000341",120,86,26,8
"60QG000342",95,58,30,7
"60QG000343",63,36,16,11
"60QG000344",142,118,16,8
"60QG000345",116,78,22,16
"60QG000346",88,57,22,9
"60QG000347",117,79,28,10
"60QG000348",225,170,41,14
"60QG000349",95,53,28,14
"60QG000350",116,60,29,27
"60QG000351",79,44,27,8
"60QG000352",119,65,36,18
"60QG000353",85,54,25,6
"60QG000354",99,47,26,26
"60QG000355",92,44,35,13
"60QG000356",75,65,5,5
"60QG000357",216,147,54,15
"60QG000358",315,252,51,12
"60QG000359",140,99,29,12
"60QG000360",91,53,29,9
"60QG000361",87,55,18,14
"60QG000362",214,146,41,27
"60QG000363",98,79,14,5
"60QG000364",92,78,11,3
"60QG000365",232,176,41,15
"60QG000366",72,45,23,4
"60QG000367",239,167,42,30
"60QG000368",91,67,18,6
"60QG000369",132,91,29,12
"60QG000370",98,67,19,12
"60QG000371",82,61,14,7
"60QG000372",157,112,33,12
"60QG000373",115,72,33,10
"60QG000374",145,117,17,11
"60QG000375",220,124,85,11
"60QG000376",195,120,51,24
"60QG000377",148,92,39,17
"60QG000378",117,81,27,9
"60QG000379",153,120,24,9
"60QG000380",112,69,34,9
"60QG000381",109,89,13,7
"60QG000382",110,74,20,16
"60QG000383",186,143,36,7
"60QG000384",123,99,19,5
"60QG000385",117,81,29,7
"60QG000386",98,72,12,14
"60QG000387",58,23,23,12
"60QG000388",67,30,21,16
"60QG000389",163,81,48,34
"60QG000390",146,89,36,21
"60QG000391",93,53,26,14
"60QG000392",138,98,30,10
"60QG000393",123,86,25,12
"60QG000394",107,59,33,15
"60QG000395",137,81,34,22
"60QG000396",166,127,24,15
"60QG000397",136,109,17,10
"60QG000398",169,67,28,74
"60QG000399",84,66,12,6
"60QG000400",104,87,15,2
"60QG000401",216,184,28,4
"60QG000402",157,122,24,11
"60QG000403",168,85,41,42
"60QG000404",85,53,22,10
"60QG000405",130,76,43,11
"60QG000406",98,55,26,17
"60QG000407",98,36,40,22
"60QG000408",95,53,30,12
"60QG000409",114,82,26,6
"60QG000410",131,97,24,10
"60QG000411",91,54,24,13
"60QG000412",159,119,30,10
"60QG000413",95,59,24,12
"60QG000414",83,58,16,9
"60QG000415",82,33,28,21
"60QG000416",102,72,24,6
"60QG000417",80,29,28,23
"60QG000418",87,44,21,22
"60QG000419",136,68,50,18
"60QG000420",106,70,22,14
"60QG000421",90,58,27,5
"60QG000422",200,150,37,13
"60QG000423",69,35,24,10
"60QG000424",93,56,25,12
"60QG000425",95,53,27,15
"60QG000426",176,118,46,12
"60QG000427",138,87,33,18
"60QG000428",71,37,16,18
"60QG000429",62,32,23,7
"60QG000430",63,39,19,5
"60QG000431",119,77,25,17
"60QG000432",71,45,14,12
"60QG000433",160,110,29,21
"60QG000434",111,71,30,10
"60QG000435",81,43,27,11
"60QG000436",145,76,41,28
"60QG000437",190,124,45,21
"60QG000438",147,89,42,16
"60QG000439",171,98,37,36
"60QG000440",162,90,43,29
"60QG000441",76,43,22,11
"60QG000442",65,46,13,6
"60QG000443",166,101,45,20
"60QG000444",121,77,30,14
"60QG000445",136,68,39,29
"60QG000446",179,109,50,20
"60QG000447",128,71,41,16
"60QG000448",114,59,32,23
"60QG000449",94,39,33,22
"60QG000450",192,123,43,26
"60QG000451",171,101,42,28
"60QG000452",189,121,39,29
"60QG000453",179,97,58,24
"60QG000454",109,65,26,18
"60QG000455",137,82,35,20
"60QG000456",119,74,34,11
"60QG000457",119,74,27,18
"60QG000458",136,68,50,18
"60QG000459",116,76,21,19
"60QG000460",67,36,19,12
"60QG000461",160,96,37,27
"60QG000462",125,86,22,17
"60QG000463",140,94,22,24
"60QG000464",126,77,35,14
"60QG000465",98,68,28,2
"60QG000466",110,59,34,17
"60QG000467",50,26,12,12
"60QG000468",112,55,39,18
"60QG000469",161,96,36,29
"60QG000470",106,76,16,14
"60QG000471",107,63,33,11
"60QG000472",75,48,19,8
"60QG000473",85,53,23,9
"60QG000474",122,67,35,20
"60QG000475",94,67,21,6
"60QG000476",129,74,42,13
"60QG000477",135,82,39,14
"60QG000478",64,24,19,21
"60QG000479",64,24,16,24
"60QG000480",61,15,29,17
"60QG000481",57,17,21,19
"60QG000482",107,67,22,18
"60QG000483",124,81,31,12
"60QG000484",129,80,33,16
"60QG000485",60,33,17,10
"60QG000486",134,71,42,21
"60QG000487",140,82,41,17
"60QG000488",118,59,39,20
"60QG000489",163,107,40,16
"60QG000490",109,54,39,16
"60QG000491",71,34,20,17
"60QG000492",201,145,39,17
"60QG000493",79,27,26,26
"60QG000494",84,30,31,23
"60QG000495",85,31,30,24
"60QG000496",174,95,49,30
"60QG000497",98,25,47,26
"60QG000498",86,35,31,20
"60QG000499",89,26,43,20
"60QG000500",75,31,27,17
"60QG000501",63,12,29,22
"60QG000502",92,54,25,13
"60QG000503",110,76,22,12
"60QG000504",81,40,29,12
"60QG000505",180,105,47,28
"60QG000506",61,32,20,9
"60QG000507",67,43,19,5
"60QG000508",159,107,30,22
"60QG000509",72,52,13,7
"60QG000510",141,100,30,11
"60QG000511",156,119,27,10
"60QG000512",97,52,28,17
"60QG000513",106,73,18,15
"60QG000514",157,94,31,32
"60QG000515",123,63,37,23
"60QG000516",135,77,37,21
"60QG000517",192,114,59,19
"60QG000518",160,83,45,32
"60QG000519",135,103,19,13
"60QG000520",102,59,32,11
"60QG000521",109,72,25,12
"60QG000522",127,97,21,9
"60QG000523",84,41,31,12
"60QG000524",90,56,22,12
"60QG000525",82,46,26,10
"60QG000526",123,73,32,18
"60QG000527",132,67,38,27
"60QG000528",107,71,21,15
"60QG000529",102,65,22,15
"60QG000530",95,45,26,24
"60QG000531",93,52,22,19
"60QG000532",114,62,32,20
"60QG000533",181,105,53,23
"60QG000534",170,97,51,22
"60QG000535",132,64,46,22
"60QG000536",119,63,42,14
"60QG000537",91,49,25,17
"60QG000538",105,64,27,14
"60QG000539",189,120,49,20
"60QG000540",162,100,39,23
"60QG000541",151,83,38,30
"60QG000542",158,83,39,36
"60QG000543",118,54,35,29
"60QG000544",94,46,23,25
"60QG000545",115,71,22,22
"60QG000546",109,57,35,17
"60QG000547",102,57,27,18
"60QG000548",134,86,30,18
"60QG000549",61,20,19,22
"60QG000550",51,23,20,8
"60QG000551",102,63,27,12
"60QG000552",89,38,28,23
"60QG000553",197,113,60,24
"60QG000554",88,39,38,11
"60QG000555",170,105,47,18
"60QG000556",124,78,32,14
"60QG000557",171,119,35,17
"60QG000558",80,35,18,27
"60QG000559",123,81,24,18
"60QG000560",166,115,36,15
"60QG000561",103,53,30,20
"60QG000562",115,34,44,37
"60QG000563",120,84,27,9
"60QG000564",125,63,43,19
"60QG000565",108,72,22,14
"60QG000566",65,42,15,8
"60QG000567",78,38,24,16
"60QG000568",116,72,30,14
"60QG000569",71,34,21,16
"60QG000570",96,47,22,27
"60QG000571",103,60,23,20
"60QG000572",57,25,23,9
"60QG000573",151,82,31,38
"60QG000574",121,63,34,24
"60QG000575",238,61,88,89
"60QG000576",76,34,28,14
"60QG000577",135,77,40,18
"60QG000578",105,71,21,13
"60QG000579",158,77,54,27
"60QG000580",184,124,38,22
"60QG000581",65,40,13,12
"60QG000582",124,73,40,11
"60QG000583",104,56,34,14
"60QG000584",97,69,19,9
"60QG000585",111,67,33,11
"60QG000586",149,117,21,11
"60QG000587",53,37,10,6
"60QG000588",156,91,50,15
"60QG000589",107,61,26,20
"60QG000590",202,178,17,7
"60QG000591",140,82,37,21
"60QG000592",141,98,28,15
"60QG000593",74,41,21,12
"60QG000594",66,36,17,13
"60QG000595",91,29,39,23
"60QG000596",100,45,28,27
"60QG000597",137,74,28,35
"60QG000598",115,86,23,6
"60QG000599",123,85,30,8
"60QG000600",151,119,27,5
"60QG000601",136,78,42,16
"60QG000602",125,92,19,14
"60QG000603",249,176,50,23
"60QG000604",103,57,33,13
"60QG000605",169,119,37,13
"60QG000606",135,92,32,11
"60QG000607",99,54,29,16
"60QG000608",129,102,24,3
"60QG000609",185,155,24,6
"60QG000610",169,140,18,11
"60QG000611",156,122,23,11
"60QG000612",127,105,19,3
"60QG000613",156,131,21,4
"60QG000614",68,56,9,3
"60QG000615",96,82,12,2
"60QG000616",138,107,24,7
"60QG000617",125,98,20,7
"60QG000618",113,90,16,7
"60QG000619",108,82,18,8
"60QG000620",72,52,14,6
"60QG000621",69,52,11,6
"60QG000622",197,150,37,10
"60QG000623",130,106,19,5
"60QG000624",126,96,20,10
"60QG000625",100,59,28,13
"60QG000626",104,73,23,8
"60QG000627",89,60,24,5
"60QG000628",100,75,21,4
"60QG000629",196,121,45,30
"60QG000630",142,101,25,16
"60QG000631",130,82,31,17
"60QG000632",161,101,40,20
"60QG000633",117,66,33,18
"60QG000634",64,39,16,9
"60QG000635",88,39,33,16
"60QG000636",88,50,24,14
"60QG000637",150,100,32,18
"60QG000638",177,113,45,19
"60QG000639",149,110,30,9
"60QG000640",114,68,32,14
"60QG000641",194,146,41,7
"60QG000642",154,95,39,20
"60QG000643",168,104,45,19
"60QG000644",150,95,34,21
"60QG000645",99,48,32,19
"60QG000646",155,91,42,22
"60QG000647",88,48,26,14
"60QG000648",98,57,32,9
"60QG000649",136,69,40,27
"60QG000650",120,58,48,14
"60QG000651",166,99,40,27
"60QG000652",56,32,11,13
"60QG000653",79,40,28,11
"60QG000654",85,57,21,7
"60QG000655",75,39,22,14
"60QG000656",127,83,25,19
"60QG000657",109,65,29,15
"60QG000658",90,50,27,13
"60QG000659",108,63,34,11
"60QG000660",55,39,11,5
"60QG000661",172,94,58,20
"60QG000662",95,46,28,21
"60QG000663",112,68,33,11
"60QG000664",61,34,18,9
"60QG000665",130,67,42,21
"60QG000666",136,79,40,17
"60QG000667",133,100,27,6
"60QG000668",156,117,29,10
"60QG000669",79,50,22,7
"60QG000670",81,50,23,8
"60QG000671",103,41,37,25
"60QG000672",76,49,20,7
"60QG000673",130,76,30,24
"60QG000674",177,121,39,17
"60QG000675",126,97,24,5
"60QG000676",125,106,16,3
"60QG000677",120,81,23,16
"60QG000678",95,66,19,10
"60QG000679",110,65,28,17
"60QG000680",66,40,12,14
"60QG000681",85,56,19,10
"60QG000682",83,53,16,14
"60QG000683",72,50,13,9
"60QG000684",57,38,12,7
"60QG000685",72,53,13,6
"60QG000686",113,70,27,16
"60QG000687",57,31,16,10
"60QG000688",89,62,20,7
"60QG000689",66,46,11,9
"60QG000690",61,45,5,11
"60QG000691",109,81,22,6
"60QG000692",138,110,18,10
"60QG000693",100,77,18,5
"60QG000694",101,68,22,11
"60QG000695",70,42,17,11
"60QG000696",89,60,21,8
"60QG000697",114,61,34,19
"60QG000698",128,83,31,14
"60QG000699",71,32,24,15
"60QG000700",149,95,38,16
"60QG000701",77,59,16,2
"60QG000702",123,82,30,11
"60QG000703",92,61,16,15
"60QG000704",124,86,23,15
"60QG000705",58,39,8,11
"60QG000706",114,60,34,20
"60QG000707",97,54,33,10
"60QG000708",65,28,21,16
"60QG000709",61,27,19,15
"60QG000710",54,21,21,12
"60QG000711",62,24,29,9
"60QG000712",62,25,22,15
"60QG000713",56,21,14,21
"60QG000714",52,21,17,14
"60QG000715",58,27,15,16
"60QG000716",67,45,15,7
"60QG000717",81,54,18,9
"60QG000718",122,99,18,5
