"dz_2001","la_name","year","total","nonwhite"
"S01000703","Angus",2011,739,2
"S01000704","Angus",2011,979,11
"S01000705","Angus",2011,1146,5
"S01000706","Angus",2011,859,6
"S01000707","Angus",2011,625,11
"S01000708","Angus",2011,565,4
"S01000709","Angus",2011,1023,16
"S01000710","Angus",2011,1108,15
"S01000711","Argyll and Bute",2011,505,2
"S01000712","Argyll and Bute",2011,621,10
"S01000713","Argyll and Bute",2011,752,7
"S01000714","Argyll and Bute",2011,986,9
"S01000715","Argyll and Bute",2011,658,1
"S01000716","Argyll and Bute",2011,535,13
"S01000717","Argyll and Bute",2011,915,19
"S01000718","Argyll and Bute",2011,810,5
"S01000719","Argyll and Bute",2011,641,7
"S01000720","Argyll and Bute",2011,778,5
"S01000721","Argyll and Bute",2011,702,3
"S01000722","Argyll and Bute",2011,846,2
"S01000723","Argyll and Bute",2011,460,1
"S01000724","Argyll and Bute",2011,784,5
"S01000725","Argyll and Bute",2011,595,3
"S01000726","Argyll and Bute",2011,760,11
"S01000727","Argyll and Bute",2011,610,3
"S01000728","Argyll and Bute",2011,651,6
"S01000729","Argyll and Bute",2011,491,2
"S01000730","Argyll and Bute",2011,457,3
"S01000731","Argyll and Bute",2011,595,3
"S01000732","Argyll and Bute",2011,543,9
"S01000733","Argyll and Bute",2011,672,1
"S01000734","Argyll and Bute",2011,826,5
"S01000735","Argyll and Bute",2011,443,5
"S01000736","Argyll and Bute",2011,740,4
"S01000737","Argyll and Bute",2011,470,3
"S01000738","Argyll and Bute",2011,449,5
"S01000739","Argyll and Bute",2011,730,5
"S01000740","Argyll and Bute",2011,658,5
"S01000741","Argyll and Bute",2011,786,5
"S01000742","Argyll and Bute",2011,642,7
"S01000743","Argyll and Bute",2011,901,22
"S01000744","Argyll and Bute",2011,740,9
"S01000745","Argyll and Bute",2011,716,3
"S01000746","Argyll and Bute",2011,786,14
"S01000747","Argyll and Bute",2011,562,8
"S01000748","Argyll and Bute",2011,465,7
"S01000749","Argyll and Bute",2011,541,5
"S01000750","Argyll and Bute",2011,687,4
"S01000751","Argyll and Bute",2011,722,12
"S01000752","Argyll and Bute",2011,977,7
"S01000753","Argyll and Bute",2011,596,11
"S01000754","Argyll and Bute",2011,787,3
"S01000755","Argyll and Bute",2011,706,7
"S01000756","Argyll and Bute",2011,1043,19
"S01000757","Argyll and Bute",2011,770,6
"S01000758","Argyll and Bute",2011,1286,21
"S01000759","Argyll and Bute",2011,985,13
"S01000760","Argyll and Bute",2011,531,2
"S01000761","Argyll and Bute",2011,606,2
"S01000762","Argyll and Bute",2011,610,2
"S01000763","Argyll and Bute",2011,747,11
"S01000764","Argyll and Bute",2011,676,30
"S01000765","Argyll and Bute",2011,825,21
"S01000766","Argyll and Bute",2011,699,15
"S01000767","Argyll and Bute",2011,642,14
"S01000768","Argyll and Bute",2011,783,28
"S01000769","Argyll and Bute",2011,787,15
"S01000770","Argyll and Bute",2011,703,14
"S01000771","Argyll and Bute",2011,943,31
"S01000772","Argyll and Bute",2011,640,13
"S01000773","Argyll and Bute",2011,826,10
"S01000774","Argyll and Bute",2011,831,12
"S01000775","Argyll and Bute",2011,810,27
"S01000776","Argyll and Bute",2011,572,0
"S01000777","Argyll and Bute",2011,325,12
"S01000778","Argyll and Bute",2011,466,7
"S01000779","Argyll and Bute",2011,793,6
"S01000780","Argyll and Bute",2011,849,6
"S01000781","Argyll and Bute",2011,806,20
"S01000782","Argyll and Bute",2011,680,15
"S01000783","Argyll and Bute",2011,464,8
"S01000784","Argyll and Bute",2011,803,16
"S01000785","Argyll and Bute",2011,714,6
"S01000786","Argyll and Bute",2011,749,2
"S01000787","Argyll and Bute",2011,498,4
"S01000788","Argyll and Bute",2011,656,0
"S01000789","Argyll and Bute",2011,742,6
"S01000790","Argyll and Bute",2011,512,8
"S01000791","Argyll and Bute",2011,607,15
"S01000792","Argyll and Bute",2011,664,8
"S01000793","Argyll and Bute",2011,675,11
"S01000794","Argyll and Bute",2011,861,8
"S01000795","Argyll and Bute",2011,940,5
"S01000796","Argyll and Bute",2011,428,5
"S01000797","Argyll and Bute",2011,449,7
"S01000798","Argyll and Bute",2011,484,1
"S01000799","Argyll and Bute",2011,552,5
"S01000800","Argyll and Bute",2011,947,4
"S01000801","Argyll and Bute",2011,635,6
"S01000802","Argyll and Bute",2011,770,7
"S01000803","Argyll and Bute",2011,972,10
"S01000804","Argyll and Bute",2011,912,11
"S01000805","Argyll and Bute",2011,803,19
"S01000806","Argyll and Bute",2011,808,7
"S01000807","Argyll and Bute",2011,769,12
"S01000808","Argyll and Bute",2011,749,8
"S01000809","Argyll and Bute",2011,616,7
"S01000810","Argyll and Bute",2011,735,14
"S01000811","Argyll and Bute",2011,798,3
"S01000812","Argyll and Bute",2011,1347,15
"S01000813","Argyll and Bute",2011,771,11
"S01000814","Argyll and Bute",2011,786,26
"S01000815","Argyll and Bute",2011,520,8
"S01000816","Argyll and Bute",2011,563,12
"S01000817","Argyll and Bute",2011,916,9
"S01000818","Argyll and Bute",2011,911,30
"S01000819","Argyll and Bute",2011,882,6
"S01000820","Argyll and Bute",2011,554,6
"S01000821","Argyll and Bute",2011,854,18
"S01000822","Argyll and Bute",2011,532,9
"S01000823","Argyll and Bute",2011,502,5
"S01000824","Argyll and Bute",2011,756,2
"S01000825","Argyll and Bute",2011,739,6
"S01000826","Argyll and Bute",2011,625,1
"S01000827","Argyll and Bute",2011,736,8
"S01000828","Argyll and Bute",2011,925,10
"S01000829","Argyll and Bute",2011,693,3
"S01000830","Argyll and Bute",2011,872,4
"S01000831","Argyll and Bute",2011,848,8
"S01000832","Argyll and Bute",2011,954,7
"S01000833","Clackmannanshire",2011,1164,41
"S01000834","Clackmannanshire",2011,980,14
"S01000835","Clackmannanshire",2011,774,8
"S01000836","Clackmannanshire",2011,785,7
"S01000837","Clackmannanshire",2011,984,30
"S01000838","Clackmannanshire",2011,623,3
"S01000839","Clackmannanshire",2011,1355,25
"S01000840","Clackmannanshire",2011,686,17
"S01000841","Clackmannanshire",2011,988,30
"S01000842","Clackmannanshire",2011,867,8
"S01000843","Clackmannanshire",2011,910,19
"S01000844","Clackmannanshire",2011,787,16
"S01000845","Clackmannanshire",2011,540,15
"S01000846","Clackmannanshire",2011,680,8
"S01000847","Clackmannanshire",2011,974,25
"S01000848","Clackmannanshire",2011,651,5
"S01000849","Clackmannanshire",2011,479,3
"S01000850","Clackmannanshire",2011,699,12
"S01000851","Clackmannanshire",2011,714,3
"S01000852","Clackmannanshire",2011,725,8
"S01000853","Clackmannanshire",2011,554,12
"S01000854","Clackmannanshire",2011,846,4
"S01000855","Clackmannanshire",2011,716,9
"S01000856","Clackmannanshire",2011,512,5
"S01000857","Clackmannanshire",2011,507,5
"S01000858","Clackmannanshire",2011,910,7
"S01000859","Clackmannanshire",2011,1129,18
"S01000860","Clackmannanshire",2011,891,11
"S01000861","Clackmannanshire",2011,643,8
"S01000862","Clackmannanshire",2011,523,1
"S01000863","Clackmannanshire",2011,542,0
"S01000864","Clackmannanshire",2011,1172,31
"S01000865","Clackmannanshire",2011,1080,10
"S01000866","Clackmannanshire",2011,853,3
"S01000867","Clackmannanshire",2011,895,11
"S01000868","Clackmannanshire",2011,703,3
"S01000869","Clackmannanshire",2011,595,4
"S01000870","Clackmannanshire",2011,865,14
"S01000871","Clackmannanshire",2011,818,13
"S01000872","Clackmannanshire",2011,798,2
"S01000873","Clackmannanshire",2011,3097,69
"S01000874","Clackmannanshire",2011,496,2
"S01000875","Clackmannanshire",2011,1427,15
"S01000876","Clackmannanshire",2011,681,5
"S01000877","Clackmannanshire",2011,675,10
"S01000878","Clackmannanshire",2011,554,0
"S01000879","Clackmannanshire",2011,945,19
"S01000880","Clackmannanshire",2011,787,4
"S01000881","Clackmannanshire",2011,642,8
"S01000882","Clackmannanshire",2011,887,11
"S01000883","Clackmannanshire",2011,813,12
"S01000884","Clackmannanshire",2011,590,20
"S01000885","Clackmannanshire",2011,480,13
"S01000886","Clackmannanshire",2011,649,11
"S01000887","Clackmannanshire",2011,723,4
"S01000888","Clackmannanshire",2011,661,22
"S01000889","Clackmannanshire",2011,686,15
"S01000890","Clackmannanshire",2011,748,15
"S01000891","Clackmannanshire",2011,924,17
"S01000892","Clackmannanshire",2011,541,13
"S01000893","Clackmannanshire",2011,625,19
"S01000894","Clackmannanshire",2011,493,6
"S01000895","Clackmannanshire",2011,916,13
"S01000896","Clackmannanshire",2011,485,3
"S01000897","Dumfries and Galloway",2011,680,4
"S01000898","Dumfries and Galloway",2011,526,4
"S01000899","Dumfries and Galloway",2011,829,7
"S01000900","Dumfries and Galloway",2011,627,0
"S01000901","Dumfries and Galloway",2011,605,6
"S01000902","Dumfries and Galloway",2011,943,3
"S01000903","Dumfries and Galloway",2011,1014,9
"S01000904","Dumfries and Galloway",2011,696,4
"S01000905","Dumfries and Galloway",2011,692,14
"S01000906","Dumfries and Galloway",2011,536,0
"S01000907","Dumfries and Galloway",2011,734,4
"S01000908","Dumfries and Galloway",2011,751,7
"S01000909","Dumfries and Galloway",2011,951,16
"S01000910","Dumfries and Galloway",2011,842,2
"S01000911","Dumfries and Galloway",2011,1034,7
"S01000912","Dumfries and Galloway",2011,653,0
"S01000913","Dumfries and Galloway",2011,611,12
"S01000914","Dumfries and Galloway",2011,701,8
"S01000915","Dumfries and Galloway",2011,900,10
"S01000916","Dumfries and Galloway",2011,1046,9
"S01000917","Dumfries and Galloway",2011,677,8
"S01000918","Dumfries and Galloway",2011,551,3
"S01000919","Dumfries and Galloway",2011,631,6
"S01000920","Dumfries and Galloway",2011,597,1
"S01000921","Dumfries and Galloway",2011,667,6
"S01000922","Dumfries and Galloway",2011,965,5
"S01000923","Dumfries and Galloway",2011,862,3
"S01000924","Dumfries and Galloway",2011,861,3
"S01000925","Dumfries and Galloway",2011,1005,4
"S01000926","Dumfries and Galloway",2011,1010,11
"S01000927","Dumfries and Galloway",2011,913,3
"S01000928","Dumfries and Galloway",2011,980,2
"S01000929","Dumfries and Galloway",2011,481,8
"S01000930","Dumfries and Galloway",2011,540,3
"S01000931","Dumfries and Galloway",2011,654,4
"S01000932","Dumfries and Galloway",2011,1027,11
"S01000933","Dumfries and Galloway",2011,1032,12
"S01000934","Dumfries and Galloway",2011,903,16
"S01000935","Dumfries and Galloway",2011,767,11
"S01000936","Dumfries and Galloway",2011,856,0
"S01000937","Dumfries and Galloway",2011,558,4
"S01000938","Dumfries and Galloway",2011,783,4
"S01000939","Dumfries and Galloway",2011,739,9
"S01000940","Dumfries and Galloway",2011,902,0
"S01000941","Dumfries and Galloway",2011,478,0
"S01000942","Dumfries and Galloway",2011,1018,3
"S01000943","Dumfries and Galloway",2011,830,6
"S01000944","Dumfries and Galloway",2011,837,7
"S01000945","Dumfries and Galloway",2011,739,12
"S01000946","Dumfries and Galloway",2011,775,4
"S01000947","Dumfries and Galloway",2011,687,5
"S01000948","Dumfries and Galloway",2011,844,2
"S01000949","Dumfries and Galloway",2011,610,2
"S01000950","Dumfries and Galloway",2011,825,10
"S01000951","Dumfries and Galloway",2011,861,14
"S01000952","Dumfries and Galloway",2011,876,1
"S01000953","Dumfries and Galloway",2011,874,3
"S01000954","Dumfries and Galloway",2011,1116,10
"S01000955","Dumfries and Galloway",2011,627,1
"S01000956","Dumfries and Galloway",2011,851,2
"S01000957","Dumfries and Galloway",2011,542,0
"S01000958","Dumfries and Galloway",2011,797,2
"S01000959","Dumfries and Galloway",2011,700,6
"S01000960","Dumfries and Galloway",2011,566,3
"S01000961","Dumfries and Galloway",2011,843,15
"S01000962","Dumfries and Galloway",2011,660,15
"S01000963","Dumfries and Galloway",2011,843,7
"S01000964","Dumfries and Galloway",2011,989,7
"S01000965","Dumfries and Galloway",2011,642,6
"S01000966","Dumfries and Galloway",2011,1086,0
"S01000967","Dumfries and Galloway",2011,578,7
"S01000968","Dumfries and Galloway",2011,1056,12
"S01000969","Dumfries and Galloway",2011,908,11
"S01000970","Dumfries and Galloway",2011,788,1
"S01000971","Dumfries and Galloway",2011,729,3
"S01000972","Dumfries and Galloway",2011,922,14
"S01000973","Dumfries and Galloway",2011,660,6
"S01000974","Dumfries and Galloway",2011,1227,15
"S01000975","Dumfries and Galloway",2011,647,1
"S01000976","Dumfries and Galloway",2011,507,6
"S01000977","Dumfries and Galloway",2011,921,11
"S01000978","Dumfries and Galloway",2011,820,9
"S01000979","Dumfries and Galloway",2011,703,4
"S01000980","Dumfries and Galloway",2011,677,2
"S01000981","Dumfries and Galloway",2011,686,2
"S01000982","Dumfries and Galloway",2011,736,0
"S01000983","Dumfries and Galloway",2011,534,3
"S01000984","Dumfries and Galloway",2011,620,3
"S01000985","Dumfries and Galloway",2011,714,5
"S01000986","Dumfries and Galloway",2011,611,3
"S01000987","Dumfries and Galloway",2011,637,9
"S01000988","Dumfries and Galloway",2011,565,2
"S01000989","Dumfries and Galloway",2011,813,4
"S01000990","Dumfries and Galloway",2011,840,41
"S01000991","Dumfries and Galloway",2011,435,4
"S01000992","Dumfries and Galloway",2011,1095,37
"S01000993","Dumfries and Galloway",2011,843,4
"S01000994","Dumfries and Galloway",2011,1104,7
"S01000995","Dumfries and Galloway",2011,778,17
"S01000996","Dumfries and Galloway",2011,1122,64
"S01000997","Dumfries and Galloway",2011,891,33
"S01000998","Dumfries and Galloway",2011,694,12
"S01000999","Dumfries and Galloway",2011,650,12
"S01001000","Dumfries and Galloway",2011,576,14
"S01001001","Dumfries and Galloway",2011,551,6
"S01001002","Dumfries and Galloway",2011,631,8
"S01001003","Dumfries and Galloway",2011,828,16
"S01001004","Dumfries and Galloway",2011,661,15
"S01001005","Dumfries and Galloway",2011,844,23
"S01001006","Dumfries and Galloway",2011,702,5
"S01001007","Dumfries and Galloway",2011,917,13
"S01001008","Dumfries and Galloway",2011,756,23
"S01001009","Dumfries and Galloway",2011,614,13
"S01001010","Dumfries and Galloway",2011,917,28
"S01001011","Dumfries and Galloway",2011,588,6
"S01001012","Dumfries and Galloway",2011,744,19
"S01001013","Dumfries and Galloway",2011,895,27
"S01001014","Dumfries and Galloway",2011,844,55
"S01001015","Dumfries and Galloway",2011,515,5
"S01001016","Dumfries and Galloway",2011,823,8
"S01001017","Dumfries and Galloway",2011,858,15
"S01001018","Dumfries and Galloway",2011,798,19
"S01001019","Dumfries and Galloway",2011,1056,17
"S01001020","Dumfries and Galloway",2011,548,10
"S01001021","Dumfries and Galloway",2011,1022,18
"S01001022","Dumfries and Galloway",2011,835,25
"S01001023","Dumfries and Galloway",2011,999,10
"S01001024","Dumfries and Galloway",2011,1862,56
"S01001025","Dumfries and Galloway",2011,1264,44
"S01001026","Dumfries and Galloway",2011,886,1
"S01001027","Dumfries and Galloway",2011,906,9
"S01001028","Dumfries and Galloway",2011,774,4
"S01001029","Dumfries and Galloway",2011,754,11
"S01001030","Dumfries and Galloway",2011,716,12
"S01001031","Dumfries and Galloway",2011,957,6
"S01001032","Dumfries and Galloway",2011,692,12
"S01001033","Dumfries and Galloway",2011,724,14
"S01001034","Dumfries and Galloway",2011,718,7
"S01001035","Dumfries and Galloway",2011,509,5
"S01001036","Dumfries and Galloway",2011,663,19
"S01001037","Dumfries and Galloway",2011,860,6
"S01001038","Dumfries and Galloway",2011,772,29
"S01001039","Dumfries and Galloway",2011,539,8
"S01001040","Dumfries and Galloway",2011,699,2
"S01001041","Dumfries and Galloway",2011,682,4
"S01001042","Dumfries and Galloway",2011,991,24
"S01001043","Dumfries and Galloway",2011,664,9
"S01001044","Dumfries and Galloway",2011,923,2
"S01001045","Dumfries and Galloway",2011,656,3
"S01001046","Dumfries and Galloway",2011,847,18
"S01001047","Dumfries and Galloway",2011,864,7
"S01001048","Dumfries and Galloway",2011,579,1
"S01001049","Dumfries and Galloway",2011,630,5
"S01001050","Dumfries and Galloway",2011,956,11
"S01001051","Dumfries and Galloway",2011,638,3
"S01001052","Dumfries and Galloway",2011,519,2
"S01001053","Dumfries and Galloway",2011,773,9
"S01001054","Dumfries and Galloway",2011,714,9
"S01001055","Dumfries and Galloway",2011,858,4
"S01001056","Dumfries and Galloway",2011,711,4
"S01001057","Dumfries and Galloway",2011,639,11
"S01001058","Dumfries and Galloway",2011,768,9
"S01001059","Dumfries and Galloway",2011,660,4
"S01001060","Dumfries and Galloway",2011,706,7
"S01001061","Dumfries and Galloway",2011,741,0
"S01001062","Dumfries and Galloway",2011,588,7
"S01001063","Dumfries and Galloway",2011,884,15
"S01001064","Dumfries and Galloway",2011,717,6
"S01001065","Dumfries and Galloway",2011,756,12
"S01001066","Dumfries and Galloway",2011,772,3
"S01001067","Dumfries and Galloway",2011,781,11
"S01001068","Dumfries and Galloway",2011,867,8
"S01001069","Dumfries and Galloway",2011,856,7
"S01001070","Dumfries and Galloway",2011,890,13
"S01001071","Dumfries and Galloway",2011,707,5
"S01001072","Dumfries and Galloway",2011,898,2
"S01001073","Dumfries and Galloway",2011,1133,18
"S01001074","Dumfries and Galloway",2011,492,4
"S01001075","Dumfries and Galloway",2011,926,6
"S01001076","Dumfries and Galloway",2011,854,10
"S01001077","Dumfries and Galloway",2011,930,7
"S01001078","Dumfries and Galloway",2011,957,16
"S01001079","Dumfries and Galloway",2011,554,1
"S01001080","Dumfries and Galloway",2011,722,2
"S01001081","Dumfries and Galloway",2011,629,11
"S01001082","Dumfries and Galloway",2011,945,6
"S01001083","Dumfries and Galloway",2011,813,7
"S01001084","Dumfries and Galloway",2011,961,13
"S01001085","Dumfries and Galloway",2011,833,0
"S01001086","Dumfries and Galloway",2011,748,2
"S01001087","Dumfries and Galloway",2011,476,1
"S01001088","Dumfries and Galloway",2011,1009,11
"S01001089","Dumfries and Galloway",2011,931,8
"S01001090","Dundee City",2011,885,73
"S01001091","Dundee City",2011,613,101
"S01001092","Dundee City",2011,1015,117
"S01001093","Dundee City",2011,875,102
"S01001094","Dundee City",2011,882,108
"S01001095","Dundee City",2011,1508,330
"S01001096","Dundee City",2011,939,100
"S01001097","Dundee City",2011,673,45
"S01001098","Dundee City",2011,906,96
"S01001099","Dundee City",2011,1964,291
"S01001100","Dundee City",2011,963,135
"S01001101","Dundee City",2011,1530,289
"S01001102","Dundee City",2011,269,-865
"S01001103","Dundee City",2011,701,193
"S01001104","Dundee City",2011,800,164
"S01001105","Dundee City",2011,801,63
"S01001106","Dundee City",2011,955,144
"S01001107","Dundee City",2011,948,60
"S01001108","Dundee City",2011,1679,281
"S01001109","Dundee City",2011,1686,173
"S01001110","Dundee City",2011,808,160
"S01001111","Dundee City",2011,1093,184
"S01001112","Dundee City",2011,814,14
"S01001113","Dundee City",2011,1050,135
"S01001114","Dundee City",2011,907,102
"S01001115","Dundee City",2011,742,55
"S01001116","Dundee City",2011,702,101
"S01001117","Dundee City",2011,582,51
"S01001118","Dundee City",2011,522,34
"S01001119","Dundee City",2011,964,28
"S01001120","Dundee City",2011,649,23
"S01001121","Dundee City",2011,644,62
"S01001122","Dundee City",2011,687,88
"S01001123","Dundee City",2011,990,76
"S01001124","Dundee City",2011,624,13
"S01001125","Dundee City",2011,363,46
"S01001126","Dundee City",2011,845,40
"S01001127","Dundee City",2011,783,55
"S01001128","Dundee City",2011,644,34
"S01001129","Dundee City",2011,935,81
"S01001130","Dundee City",2011,762,47
"S01001131","Dundee City",2011,484,90
"S01001132","Dundee City",2011,695,34
"S01001133","Dundee City",2011,1062,113
"S01001134","Dundee City",2011,853,42
"S01001135","Dundee City",2011,342,12
"S01001136","Dundee City",2011,1023,103
"S01001137","Dundee City",2011,1041,134
"S01001138","Dundee City",2011,1406,106
"S01001139","Dundee City",2011,753,32
"S01001140","Dundee City",2011,977,32
"S01001141","Dundee City",2011,516,90
"S01001142","Dundee City",2011,899,27
"S01001143","Dundee City",2011,790,58
"S01001144","Dundee City",2011,711,24
"S01001145","Dundee City",2011,579,27
"S01001146","Dundee City",2011,778,18
"S01001147","Dundee City",2011,773,84
"S01001148","Dundee City",2011,733,12
"S01001149","Dundee City",2011,643,41
"S01001150","Dundee City",2011,770,52
"S01001151","Dundee City",2011,578,18
"S01001152","Dundee City",2011,928,72
"S01001153","Dundee City",2011,732,26
"S01001154","Dundee City",2011,738,10
"S01001155","Dundee City",2011,618,7
"S01001156","Dundee City",2011,772,103
"S01001157","Dundee City",2011,756,20
"S01001158","Dundee City",2011,591,7
"S01001159","Dundee City",2011,747,19
"S01001160","Dundee City",2011,545,15
"S01001161","Dundee City",2011,575,34
"S01001162","Dundee City",2011,821,49
"S01001163","Dundee City",2011,723,76
"S01001164","Dundee City",2011,629,35
"S01001165","Dundee City",2011,786,105
"S01001166","Dundee City",2011,280,21
"S01001167","Dundee City",2011,815,59
"S01001168","Dundee City",2011,764,56
"S01001169","Dundee City",2011,1125,44
"S01001170","Dundee City",2011,819,36
"S01001171","Dundee City",2011,583,18
"S01001172","Dundee City",2011,583,21
"S01001173","Dundee City",2011,934,14
"S01001174","Dundee City",2011,648,90
"S01001175","Dundee City",2011,903,23
"S01001176","Dundee City",2011,857,16
"S01001177","Dundee City",2011,888,47
"S01001178","Dundee City",2011,792,23
"S01001179","Dundee City",2011,914,38
"S01001180","Dundee City",2011,689,54
"S01001181","Dundee City",2011,840,25
"S01001182","Dundee City",2011,895,20
"S01001183","Dundee City",2011,840,55
"S01001184","Dundee City",2011,853,140
"S01001185","Dundee City",2011,532,9
"S01001186","Dundee City",2011,709,64
"S01001187","Dundee City",2011,917,23
"S01001188","Dundee City",2011,773,41
"S01001189","Dundee City",2011,964,21
"S01001190","Dundee City",2011,683,13
"S01001191","Dundee City",2011,694,9
"S01001192","Dundee City",2011,952,74
"S01001193","Dundee City",2011,827,88
"S01001194","Dundee City",2011,884,26
"S01001195","Dundee City",2011,940,7
"S01001196","Dundee City",2011,960,43
"S01001197","Dundee City",2011,535,15
"S01001198","Dundee City",2011,744,41
"S01001199","Dundee City",2011,884,8
"S01001200","Dundee City",2011,1087,15
"S01001201","Dundee City",2011,667,16
"S01001202","Dundee City",2011,629,12
"S01001203","Dundee City",2011,766,11
"S01001204","Dundee City",2011,734,10
"S01001205","Dundee City",2011,723,106
"S01001206","Dundee City",2011,730,25
"S01001207","Dundee City",2011,754,13
"S01001208","Dundee City",2011,598,6
"S01001209","Dundee City",2011,547,54
"S01001210","Dundee City",2011,877,4
"S01001211","Dundee City",2011,1013,64
"S01001212","Dundee City",2011,590,6
"S01001213","Dundee City",2011,973,19
"S01001214","Dundee City",2011,705,13
"S01001215","Dundee City",2011,727,50
"S01001216","Dundee City",2011,889,12
"S01001217","Dundee City",2011,1147,22
"S01001218","Dundee City",2011,812,48
"S01001219","Dundee City",2011,841,31
"S01001220","Dundee City",2011,505,11
"S01001221","Dundee City",2011,1429,45
"S01001222","Dundee City",2011,1052,16
"S01001223","Dundee City",2011,701,12
"S01001224","Dundee City",2011,956,15
"S01001225","Dundee City",2011,919,21
"S01001226","Dundee City",2011,486,8
"S01001227","Dundee City",2011,707,12
"S01001228","Dundee City",2011,734,4
"S01001229","Dundee City",2011,696,11
"S01001230","Dundee City",2011,782,14
"S01001231","Dundee City",2011,634,5
"S01001232","Dundee City",2011,2408,87
"S01001233","Dundee City",2011,959,6
"S01001234","Dundee City",2011,492,3
"S01001235","Dundee City",2011,848,13
"S01001236","Dundee City",2011,883,2
"S01001237","Dundee City",2011,552,5
"S01001238","Dundee City",2011,522,12
"S01001239","Dundee City",2011,603,2
"S01001240","Dundee City",2011,763,4
"S01001241","Dundee City",2011,606,3
"S01001242","Dundee City",2011,899,7
"S01001243","Dundee City",2011,1165,23
"S01001244","Dundee City",2011,838,17
"S01001245","Dundee City",2011,850,27
"S01001246","Dundee City",2011,980,42
"S01001247","Dundee City",2011,565,7
"S01001248","Dundee City",2011,795,11
"S01001249","Dundee City",2011,676,4
"S01001250","Dundee City",2011,879,9
"S01001251","Dundee City",2011,548,7
"S01001252","Dundee City",2011,567,11
"S01001253","Dundee City",2011,708,9
"S01001254","Dundee City",2011,674,3
"S01001255","Dundee City",2011,871,8
"S01001256","Dundee City",2011,701,4
"S01001257","Dundee City",2011,799,14
"S01001258","Dundee City",2011,624,5
"S01001259","Dundee City",2011,803,3
"S01001260","Dundee City",2011,895,1
"S01001261","Dundee City",2011,895,6
"S01001262","Dundee City",2011,916,13
"S01001263","Dundee City",2011,449,6
"S01001264","Dundee City",2011,1966,141
"S01001265","Dundee City",2011,586,7
"S01001266","Dundee City",2011,753,7
"S01001267","Dundee City",2011,938,4
"S01001268","Dundee City",2011,669,2
"S01001269","East Ayrshire",2011,537,4
"S01001270","East Ayrshire",2011,669,3
"S01001271","East Ayrshire",2011,705,6
"S01001272","East Ayrshire",2011,688,5
"S01001273","East Ayrshire",2011,723,12
"S01001274","East Ayrshire",2011,764,2
"S01001275","East Ayrshire",2011,669,0
"S01001276","East Ayrshire",2011,607,1
"S01001277","East Ayrshire",2011,773,2
"S01001278","East Ayrshire",2011,382,2
"S01001279","East Ayrshire",2011,687,1
"S01001280","East Ayrshire",2011,536,0
"S01001281","East Ayrshire",2011,724,6
"S01001282","East Ayrshire",2011,752,4
"S01001283","East Ayrshire",2011,526,1
"S01001284","East Ayrshire",2011,1009,3
"S01001285","East Ayrshire",2011,656,4
"S01001286","East Ayrshire",2011,468,1
"S01001287","East Ayrshire",2011,793,5
"S01001288","East Ayrshire",2011,920,0
"S01001289","East Ayrshire",2011,705,2
"S01001290","East Ayrshire",2011,646,3
"S01001291","East Ayrshire",2011,401,1
"S01001292","East Ayrshire",2011,803,7
"S01001293","East Ayrshire",2011,757,3
"S01001294","East Ayrshire",2011,628,1
"S01001295","East Ayrshire",2011,810,3
"S01001296","East Ayrshire",2011,616,0
"S01001297","East Ayrshire",2011,835,3
"S01001298","East Ayrshire",2011,828,6
"S01001299","East Ayrshire",2011,847,1
"S01001300","East Ayrshire",2011,1484,13
"S01001301","East Ayrshire",2011,549,2
"S01001302","East Ayrshire",2011,788,9
"S01001303","East Ayrshire",2011,615,35
"S01001304","East Ayrshire",2011,1325,17
"S01001305","East Ayrshire",2011,737,3
"S01001306","East Ayrshire",2011,711,4
"S01001307","East Ayrshire",2011,1158,30
"S01001308","East Ayrshire",2011,932,9
"S01001309","East Ayrshire",2011,644,5
"S01001310","East Ayrshire",2011,795,12
"S01001311","East Ayrshire",2011,639,4
"S01001312","East Ayrshire",2011,730,1
"S01001313","East Ayrshire",2011,867,1
"S01001314","East Ayrshire",2011,738,6
"S01001315","East Ayrshire",2011,1036,16
"S01001316","East Ayrshire",2011,883,2
"S01001317","East Ayrshire",2011,916,3
"S01001318","East Ayrshire",2011,542,12
"S01001319","East Ayrshire",2011,645,3
"S01001320","East Ayrshire",2011,867,7
"S01001321","East Ayrshire",2011,578,1
"S01001322","East Ayrshire",2011,849,6
"S01001323","East Ayrshire",2011,597,1
"S01001324","East Ayrshire",2011,1003,8
"S01001325","East Ayrshire",2011,738,5
"S01001326","East Ayrshire",2011,869,0
"S01001327","East Ayrshire",2011,791,4
"S01001328","East Ayrshire",2011,878,13
"S01001329","East Ayrshire",2011,576,6
"S01001330","East Ayrshire",2011,816,4
"S01001331","East Ayrshire",2011,840,7
"S01001332","East Ayrshire",2011,874,1
"S01001333","East Ayrshire",2011,807,8
"S01001334","East Ayrshire",2011,833,7
"S01001335","East Ayrshire",2011,927,7
"S01001336","East Ayrshire",2011,828,7
"S01001337","East Ayrshire",2011,760,12
"S01001338","East Ayrshire",2011,728,6
"S01001339","East Ayrshire",2011,755,4
"S01001340","East Ayrshire",2011,745,0
"S01001341","East Ayrshire",2011,883,11
"S01001342","East Ayrshire",2011,928,6
"S01001343","East Ayrshire",2011,938,2
"S01001344","East Ayrshire",2011,751,3
"S01001345","East Ayrshire",2011,617,2
"S01001346","East Ayrshire",2011,709,9
