"output_area","ALL PEOPLE","Number White Scottish","Number Other White British","Number White Irish","Number Other White","Number Indian","Number Pakistani","Number Bangladeshi","Number Other South Asian","Number Chinese","Number Caribbean","Number African","Number Black Scottish or Other Black","Number Any Mixed Background","Number Other Ethnic Group","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were born in Scotland","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were not born in Scotland"
"60QZ000172",79,67,5,3,0,0,0,0,0,0,4,0,0,0,0,1,0
"60QZ000173",108,106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000174",66,59,2,1,0,0,0,0,0,0,0,0,0,4,0,4,0
"60QZ000175",91,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000176",109,105,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000177",99,97,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"60QZ000178",112,109,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000179",189,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000180",118,118,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QZ000181",143,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000182",92,89,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000183",139,134,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000184",176,167,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000185",97,90,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000186",111,108,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000187",208,204,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000188",172,169,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
"60QZ000189",77,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000190",63,59,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000191",108,102,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000192",109,102,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000193",139,133,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000194",148,146,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000195",109,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000196",181,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000197",162,154,3,0,2,3,0,0,0,0,0,0,0,0,0,2,0
"60QZ000198",116,109,3,0,0,0,2,0,2,0,0,0,0,0,0,2,2
"60QZ000199",187,181,NA,0,0,0,5,0,0,0,0,0,0,1,0,1,0
"60QZ000200",108,105,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"60QZ000201",155,151,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"60QZ000202",158,155,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"60QZ000203",114,111,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000204",127,127,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000205",216,214,NA,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"60QZ000206",163,156,1,3,1,0,0,0,0,0,0,0,0,2,0,1,0
"60QZ000207",130,130,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000208",207,194,9,0,2,0,0,0,0,2,0,0,0,0,0,1,0
"60QZ000209",59,58,NA,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"60QZ000210",166,160,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000211",197,191,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000212",159,157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000213",115,112,NA,0,2,0,0,0,0,0,0,0,0,0,1,1,0
"60QZ000214",134,133,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000215",164,161,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000216",129,124,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000217",187,182,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000218",135,132,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0
"60QZ000219",171,159,2,2,2,0,0,0,0,0,0,0,0,6,0,0,0
"60QZ000220",144,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000221",103,98,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000222",99,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000223",72,72,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000224",107,106,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000225",83,81,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000226",120,117,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000227",73,70,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000228",80,77,1,1,0,0,0,0,0,0,0,0,0,1,0,5,0
"60QZ000229",86,80,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0
"60QZ000230",154,148,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000231",102,90,4,0,1,0,4,0,0,0,0,1,0,2,0,2,0
"60QZ000232",117,96,4,11,0,2,0,0,0,0,1,0,0,3,0,2,0
"60QZ000233",121,118,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000234",194,180,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000235",149,144,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000236",189,184,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000237",194,190,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000238",111,108,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000239",74,70,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"60QZ000240",254,242,6,1,4,0,1,0,0,0,0,0,0,0,0,1,1
"60QZ000241",121,119,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000242",104,98,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000243",107,104,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000244",125,118,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000245",96,88,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000246",75,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000247",107,93,1,3,5,0,2,0,2,0,0,1,0,0,0,0,1
"60QZ000248",141,141,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000249",98,94,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000250",98,95,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000251",158,149,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000252",169,166,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000253",172,168,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000254",88,85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000255",120,109,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000256",211,207,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000257",140,136,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000258",162,153,NA,7,0,0,0,0,0,0,0,1,0,1,0,4,0
"60QZ000259",155,151,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000260",112,111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000261",133,128,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0
"60QZ000262",154,140,5,2,1,0,0,0,0,5,0,0,0,0,1,1,0
"60QZ000263",119,115,NA,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000264",90,86,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000265",172,163,3,0,1,0,0,0,1,0,0,0,0,4,0,2,0
"60QZ000266",160,149,6,0,3,0,0,0,0,0,0,0,0,2,0,2,0
"60QZ000267",125,122,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000268",137,130,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0
"60QZ000269",112,105,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000270",195,190,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000271",169,159,2,2,1,0,0,0,0,1,0,4,0,0,0,0,0
"60QZ000272",184,179,2,1,1,0,0,0,0,0,0,1,0,0,0,2,0
"60QZ000273",101,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000274",173,165,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000275",140,137,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000276",174,172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000277",163,158,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000278",168,164,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0
"60QZ000279",170,163,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000280",159,151,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000281",146,141,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000282",147,138,6,0,0,0,0,0,0,3,0,0,0,0,0,2,0
"60QZ000283",228,216,3,5,1,0,3,0,0,0,0,0,0,0,0,1,0
"60QZ000284",210,201,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000285",161,152,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0
"60QZ000286",132,120,NA,0,1,0,11,0,0,0,0,0,0,0,0,0,0
"60QZ000287",95,87,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0
"60QZ000288",146,144,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000289",100,98,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000290",147,133,1,6,5,1,0,0,1,0,0,0,0,0,0,0,0
"60QZ000291",96,93,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000292",179,168,2,0,0,0,9,0,0,0,0,0,0,0,0,4,0
"60QZ000293",156,152,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000294",125,122,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"60QZ000295",134,126,3,1,4,0,0,0,0,0,0,0,0,0,0,3,1
"60QZ000296",126,120,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0
"60QZ000297",110,107,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000298",137,122,1,5,1,0,8,0,0,0,0,0,0,0,0,0,1
"60QZ000299",125,122,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000300",155,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000301",119,116,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000302",123,113,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0
"60QZ000303",122,107,2,0,3,0,5,0,0,3,0,0,0,0,2,1,0
"60QZ000304",107,106,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000305",87,85,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000306",98,93,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000307",83,82,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000308",131,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000309",89,88,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QZ000310",93,87,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000311",137,131,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000312",174,163,7,0,0,3,0,0,0,0,0,1,0,0,0,2,0
"60QZ000313",111,110,NA,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000314",123,116,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000315",174,168,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0
"60QZ000316",119,116,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000317",188,186,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000318",146,136,2,1,2,1,2,0,1,0,0,0,0,1,0,0,0
"60QZ000319",111,106,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0
"60QZ000320",113,111,NA,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"60QZ000321",117,111,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000322",110,100,5,0,3,0,1,0,0,0,0,0,0,0,1,2,0
"60QZ000323",92,87,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"60QZ000324",160,158,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0
"60QZ000325",182,166,1,4,0,8,3,0,0,0,0,0,0,0,0,1,0
"60QZ000326",75,72,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"60QZ000327",124,119,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000328",172,162,7,2,0,0,0,0,1,0,0,0,0,0,0,3,0
"60QZ000329",113,106,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
"60QZ000330",141,138,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0
"60QZ000331",110,107,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000332",119,116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60QZ000333",96,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000334",165,163,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000335",103,97,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0
"60QZ000336",134,129,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0
"60QZ000337",109,108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000338",98,94,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000339",112,106,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000340",152,146,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0
"60QZ000341",195,170,4,3,1,4,8,0,0,5,0,0,0,0,0,3,0
"60QZ000342",120,103,1,1,5,3,0,0,0,4,0,0,0,1,2,2,0
"60QZ000343",169,166,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000344",149,139,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000345",138,136,NA,2,0,0,0,0,0,0,0,0,0,0,0,4,0
"60QZ000346",158,156,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QZ000347",92,87,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000348",121,115,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000349",62,60,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000350",65,62,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"60QZ000351",79,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000352",117,116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000353",124,119,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000354",192,186,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000355",93,85,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"60QZ000356",174,169,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0
"60QZ000357",98,94,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000358",91,83,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0
"60QZ000359",74,73,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"60QZ000360",131,125,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000361",78,74,NA,1,1,0,0,0,1,0,0,0,0,1,0,0,1
"60QZ000362",98,97,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000363",107,104,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QZ000364",214,208,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"60QZ000365",139,135,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"60QZ000366",105,101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000367",158,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000368",167,163,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0
"60QZ000369",146,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000370",138,130,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"60QZ000371",147,140,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QZ000372",110,109,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000373",112,108,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"60QZ000374",149,140,3,1,2,1,1,0,0,0,0,0,1,0,0,1,1
"60QZ000375",123,118,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"60QZ000376",145,143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000377",114,109,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000378",115,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000379",92,91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000380",122,116,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000381",121,115,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000382",122,118,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000383",102,98,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
"60QZ000384",174,155,NA,5,3,0,5,0,3,0,1,0,0,2,0,2,0
"60QZ000385",130,123,1,2,0,0,0,0,0,0,0,0,0,0,4,2,0
"60QZ000386",74,69,NA,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000387",122,106,2,1,1,0,12,0,0,0,0,0,0,0,0,1,4
"60QZ000388",80,78,NA,2,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000389",79,74,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000390",120,113,NA,2,0,0,4,0,0,0,0,1,0,0,0,0,0
"60QZ000391",163,152,9,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"60QZ000392",103,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000393",163,161,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"60QZ000394",113,104,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000395",95,93,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000396",99,94,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000397",109,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000398",210,206,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000399",223,218,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000400",252,235,6,1,2,0,7,0,1,0,0,0,0,0,0,0,0
"60QZ000401",227,194,5,2,1,0,22,0,0,3,0,0,0,0,0,0,0
"60QZ000402",127,124,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"60QZ000403",210,209,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000404",170,163,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0
"60QZ000405",70,66,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000406",127,121,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
"60QZ000407",114,112,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000408",162,155,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"60QZ000409",117,109,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000410",115,104,3,5,1,2,0,0,0,0,0,0,0,0,0,2,0
"60QZ000411",161,152,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0
"60QZ000412",148,142,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000413",92,83,3,0,1,0,5,0,0,0,0,0,0,0,0,6,0
"60QZ000414",59,53,NA,1,1,0,0,0,0,4,0,0,0,0,0,0,0
"60QZ000415",76,72,NA,1,2,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000416",92,86,NA,0,1,0,0,0,0,5,0,0,0,0,0,0,0
"60QZ000417",111,102,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0
"60QZ000418",61,50,NA,2,1,0,7,0,0,1,0,0,0,0,0,0,0
"60QZ000419",88,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000420",165,156,1,5,0,0,3,0,0,0,0,0,0,0,0,2,0
"60QZ000421",103,100,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000422",86,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000423",230,213,6,3,1,0,0,0,0,6,0,0,0,1,0,0,0
"60QZ000424",160,153,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000425",135,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000426",82,82,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000427",146,144,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000428",107,106,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000429",150,135,9,1,1,0,0,0,0,4,0,0,0,0,0,1,0
"60QZ000430",56,55,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000431",78,72,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000432",98,94,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000433",183,150,11,0,0,0,20,0,1,0,0,0,0,1,0,2,0
"60QZ000434",157,135,7,0,6,0,3,0,0,6,0,0,0,0,0,1,0
"60QZ000435",210,181,8,3,1,4,13,0,0,0,0,0,0,0,0,1,0
"60QZ000436",143,142,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000437",173,161,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000438",75,69,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000439",79,76,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000440",152,145,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000441",173,165,4,2,1,0,1,0,0,0,0,0,0,0,0,2,0
"60QZ000442",156,153,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0
"60QZ000443",158,148,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"60QZ000444",59,58,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000445",106,103,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000446",73,70,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000447",181,174,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000448",156,145,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"60QZ000449",163,157,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000450",135,128,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QZ000451",166,161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000452",166,162,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000453",138,136,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000454",100,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000455",94,90,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000456",153,145,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0
"60QZ000457",113,107,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000458",81,78,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000459",136,128,NA,2,3,0,0,0,0,0,0,0,0,3,0,0,0
"60QZ000460",85,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000461",106,105,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000462",178,167,1,3,2,4,0,0,1,0,0,0,0,0,0,1,0
"60QZ000463",158,155,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000464",183,174,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0
"60QZ000465",110,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000466",124,119,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000467",85,77,NA,0,1,1,3,0,0,0,0,0,0,2,1,1,0
"60QZ000468",183,176,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000469",103,99,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000470",184,179,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000471",175,163,3,4,0,0,5,0,0,0,0,0,0,0,0,0,3
"60QZ000472",176,163,3,2,2,0,5,0,0,1,0,0,0,0,0,1,0
"60QZ000473",94,90,NA,1,3,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000474",130,126,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000475",95,87,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000476",142,134,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000477",101,90,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0
"60QZ000478",107,103,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"60QZ000479",170,159,2,5,1,0,0,0,0,0,0,0,0,2,1,0,0
"60QZ000480",81,80,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000481",186,182,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000482",129,123,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000483",123,122,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000484",136,124,1,2,2,0,7,0,0,0,0,0,0,0,0,1,0
"60QZ000485",86,84,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000486",160,139,4,3,4,0,6,0,0,0,0,0,0,3,1,2,0
"60QZ000487",95,85,3,6,0,0,1,0,0,0,0,0,0,0,0,2,0
"60QZ000488",146,131,4,0,1,0,3,0,1,6,0,0,0,0,0,3,0
"60QZ000489",104,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000490",177,170,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000491",116,108,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000492",123,115,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0
"60QZ000493",145,141,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000494",110,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000495",161,154,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000496",117,116,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000497",89,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
