dz_2001,la_name,year,total,white,pakistani,chinese,other
S01005188,Renfrewshire,2011,902,891,2,3,6
S01005189,Renfrewshire,2011,877,873,0,0,4
S01005190,Renfrewshire,2011,889,852,26,1,10
S01005191,Renfrewshire,2011,926,911,0,3,12
S01005192,Renfrewshire,2011,1126,1097,0,5,24
S01005193,Renfrewshire,2011,788,760,6,2,20
S01005194,Renfrewshire,2011,591,581,0,1,9
S01005195,Renfrewshire,2011,900,884,4,8,4
S01005196,Renfrewshire,2011,809,755,5,0,49
S01005197,Renfrewshire,2011,700,696,0,1,3
S01005198,Renfrewshire,2011,846,841,0,0,5
S01005199,Renfrewshire,2011,772,768,0,1,3
S01005200,Renfrewshire,2011,537,527,0,0,10
S01005201,Renfrewshire,2011,917,907,1,0,9
S01005202,Renfrewshire,2011,870,865,0,0,5
S01005203,Renfrewshire,2011,785,770,0,1,14
S01005204,Renfrewshire,2011,506,496,5,0,5
S01005205,Renfrewshire,2011,1101,1063,5,0,33
S01005206,Renfrewshire,2011,960,930,13,7,10
S01005207,Renfrewshire,2011,892,880,0,0,12
S01005208,Renfrewshire,2011,558,533,0,0,25
S01005209,Renfrewshire,2011,866,856,0,0,10
S01005210,Renfrewshire,2011,908,896,0,2,10
S01005211,Renfrewshire,2011,686,674,1,0,11
S01005212,Renfrewshire,2011,535,525,1,0,9
S01005213,Renfrewshire,2011,923,912,2,2,7
S01005214,Renfrewshire,2011,922,868,9,2,43
S01005215,Renfrewshire,2011,974,968,0,1,5
S01005216,Renfrewshire,2011,751,735,1,0,15
S01005217,Renfrewshire,2011,977,962,7,0,8
S01005218,Renfrewshire,2011,932,920,0,0,12
S01005219,Renfrewshire,2011,953,927,10,0,16
S01005220,Renfrewshire,2011,660,648,0,5,7
S01005221,Renfrewshire,2011,692,657,12,1,22
S01005222,Renfrewshire,2011,583,565,0,2,16
S01005223,Renfrewshire,2011,722,713,0,0,9
S01005224,Renfrewshire,2011,724,721,0,3,0
S01005225,Renfrewshire,2011,978,963,4,1,10
S01005226,Renfrewshire,2011,518,480,21,3,14
S01005227,Renfrewshire,2011,1069,1042,1,8,18
S01005228,Renfrewshire,2011,891,882,3,2,4
S01005229,Renfrewshire,2011,1122,1084,3,9,26
S01005230,Renfrewshire,2011,825,820,0,0,5
S01005231,Renfrewshire,2011,715,683,11,4,17
S01005232,Renfrewshire,2011,1068,1044,1,3,20
S01005233,Renfrewshire,2011,769,743,5,0,21
S01005234,Renfrewshire,2011,1352,1279,10,20,43
S01005235,Renfrewshire,2011,705,661,10,13,21
S01005236,Renfrewshire,2011,1175,1164,0,0,11
S01005237,Renfrewshire,2011,983,953,6,9,15
S01005238,Renfrewshire,2011,800,795,4,0,1
S01005239,Renfrewshire,2011,1106,943,7,83,73
S01005240,Renfrewshire,2011,834,818,1,2,13
S01005241,Renfrewshire,2011,952,935,4,0,13
S01005242,Renfrewshire,2011,1107,1063,15,1,28
S01005243,Renfrewshire,2011,1057,990,6,13,48
S01005244,Renfrewshire,2011,909,881,9,1,18
S01005245,Renfrewshire,2011,686,628,6,7,45
S01005246,Renfrewshire,2011,878,855,1,2,20
S01005247,Renfrewshire,2011,624,609,0,1,14
S01005248,Renfrewshire,2011,619,588,0,11,20
S01005249,Renfrewshire,2011,850,776,11,14,49
S01005250,Renfrewshire,2011,835,739,12,4,80
S01005251,Renfrewshire,2011,852,820,13,12,7
S01005252,Renfrewshire,2011,506,491,0,0,15
S01005253,Renfrewshire,2011,547,536,2,1,8
S01005254,Renfrewshire,2011,903,816,6,44,37
S01005255,Renfrewshire,2011,710,684,3,8,15
S01005256,Renfrewshire,2011,846,807,10,8,21
S01005257,Renfrewshire,2011,904,848,15,20,21
S01005258,Renfrewshire,2011,1014,983,1,9,21
S01005259,Renfrewshire,2011,541,525,1,4,11
S01005260,Renfrewshire,2011,629,613,1,8,7
S01005261,Renfrewshire,2011,653,619,10,0,24
S01005262,Renfrewshire,2011,1183,1122,17,12,32
S01005263,Renfrewshire,2011,534,526,0,0,8
S01005264,Renfrewshire,2011,628,618,0,0,10
S01005265,Renfrewshire,2011,479,475,0,1,3
S01005266,Renfrewshire,2011,846,838,0,0,8
S01005267,Renfrewshire,2011,1070,1043,4,8,15
S01005268,Renfrewshire,2011,1315,1241,6,4,64
S01005269,Renfrewshire,2011,940,918,2,17,3
S01005270,Renfrewshire,2011,1046,1013,9,6,18
S01005271,Renfrewshire,2011,519,507,2,8,2
S01005272,Renfrewshire,2011,538,527,5,0,6
S01005273,Renfrewshire,2011,731,728,0,3,0
S01005274,Renfrewshire,2011,745,733,4,1,7
S01005275,Renfrewshire,2011,546,518,9,2,17
S01005276,Renfrewshire,2011,722,709,0,0,13
S01005277,Renfrewshire,2011,669,664,0,0,5
S01005278,Renfrewshire,2011,789,770,5,8,6
S01005279,Renfrewshire,2011,553,540,4,3,6
S01005280,Renfrewshire,2011,753,744,5,3,1
S01005281,Renfrewshire,2011,767,753,0,4,10
S01005282,Renfrewshire,2011,756,745,6,2,3
S01005283,Renfrewshire,2011,800,789,0,0,11
S01005284,Renfrewshire,2011,606,595,3,2,6
S01005285,Renfrewshire,2011,693,684,0,1,8
S01005286,Renfrewshire,2011,801,768,13,5,15
S01005287,Renfrewshire,2011,1089,1003,21,11,54
S01005288,Renfrewshire,2011,778,756,5,0,17
S01005289,Renfrewshire,2011,989,935,12,4,38
S01005290,Renfrewshire,2011,604,595,0,4,5
S01005291,Renfrewshire,2011,684,664,7,1,12
S01005292,Renfrewshire,2011,744,723,3,2,16
S01005293,Renfrewshire,2011,760,752,4,0,4
S01005294,Renfrewshire,2011,569,551,13,0,5
S01005295,Renfrewshire,2011,586,580,0,3,3
S01005296,Renfrewshire,2011,831,789,21,5,16
S01005297,Renfrewshire,2011,710,663,12,5,30
S01005298,Renfrewshire,2011,1082,1060,7,2,13
S01005299,Renfrewshire,2011,503,502,0,0,1
S01005300,Renfrewshire,2011,911,885,10,5,11
S01005301,Renfrewshire,2011,868,859,4,0,5
S01005302,Renfrewshire,2011,1000,986,2,1,11
S01005303,Renfrewshire,2011,842,832,1,1,8
S01005304,Renfrewshire,2011,662,651,2,0,9
S01005305,Renfrewshire,2011,744,718,8,8,10
S01005306,Renfrewshire,2011,956,896,16,17,27
S01005307,Renfrewshire,2011,953,915,21,1,16
S01005308,Renfrewshire,2011,532,508,5,4,15
S01005309,Renfrewshire,2011,851,841,0,3,7
S01005310,Renfrewshire,2011,975,969,2,1,3
S01005311,Renfrewshire,2011,818,763,7,6,42
S01005312,Renfrewshire,2011,1147,1093,23,12,19
S01005313,Renfrewshire,2011,841,778,28,0,35
S01005314,Renfrewshire,2011,457,451,0,0,6
S01005315,Renfrewshire,2011,881,827,9,5,40
S01005316,Renfrewshire,2011,848,821,2,0,25
S01005317,Renfrewshire,2011,519,507,1,0,11
S01005318,Renfrewshire,2011,573,564,0,3,6
S01005319,Renfrewshire,2011,617,561,11,1,44
S01005320,Renfrewshire,2011,610,593,6,2,9
S01005321,Renfrewshire,2011,607,576,9,1,21
S01005322,Renfrewshire,2011,1859,1720,38,21,80
S01005323,Renfrewshire,2011,757,720,4,1,32
S01005324,Renfrewshire,2011,788,778,0,4,6
S01005325,Renfrewshire,2011,2209,2059,54,31,65
S01005326,Renfrewshire,2011,921,897,5,0,19
S01005327,Renfrewshire,2011,604,592,1,2,9
S01005328,Renfrewshire,2011,704,636,6,38,24
S01005329,Renfrewshire,2011,658,639,7,4,8
S01005330,Renfrewshire,2011,706,698,0,4,4
S01005331,Renfrewshire,2011,669,658,3,0,8
S01005332,Renfrewshire,2011,565,563,0,0,2
S01005333,Renfrewshire,2011,772,752,2,5,13
S01005334,Renfrewshire,2011,1137,1132,0,0,5
S01005335,Renfrewshire,2011,505,474,0,6,25
S01005336,Renfrewshire,2011,598,582,3,0,13
S01005337,Renfrewshire,2011,872,850,11,3,8
S01005338,Renfrewshire,2011,562,552,5,0,5
S01005339,Renfrewshire,2011,770,766,0,0,4
S01005340,Renfrewshire,2011,573,540,1,12,20
S01005341,Renfrewshire,2011,647,636,5,0,6
S01005342,Renfrewshire,2011,730,722,0,0,8
S01005343,Renfrewshire,2011,932,921,0,3,8
S01005344,Renfrewshire,2011,726,719,3,0,4
S01005345,Renfrewshire,2011,747,738,1,7,1
S01005346,Renfrewshire,2011,789,781,0,1,7
S01005347,Renfrewshire,2011,675,656,3,6,10
S01005348,Renfrewshire,2011,933,926,0,3,4
S01005349,Renfrewshire,2011,846,843,0,0,3
S01005350,Renfrewshire,2011,709,704,0,3,2
S01005351,Renfrewshire,2011,1349,1331,11,1,6
S01005352,Renfrewshire,2011,926,922,0,0,4
S01005353,Renfrewshire,2011,1057,1040,6,0,11
S01005354,Renfrewshire,2011,843,841,0,0,2
S01005355,Renfrewshire,2011,737,733,0,0,4
S01005356,Renfrewshire,2011,681,679,0,0,2
S01005357,Renfrewshire,2011,790,784,5,0,1
S01005358,Renfrewshire,2011,782,761,6,0,15
S01005359,Renfrewshire,2011,808,807,0,0,1
S01005360,Renfrewshire,2011,762,761,0,0,1
S01005361,Renfrewshire,2011,932,918,1,3,10
S01005362,Scottish Borders,2011,768,761,0,2,5
S01005363,Scottish Borders,2011,666,660,0,0,6
S01005364,Scottish Borders,2011,911,906,0,0,5
S01005365,Scottish Borders,2011,888,876,0,1,11
S01005366,Scottish Borders,2011,708,707,0,0,1
S01005367,Scottish Borders,2011,751,738,1,0,12
S01005368,Scottish Borders,2011,675,669,1,4,1
S01005369,Scottish Borders,2011,974,947,4,5,18
S01005370,Scottish Borders,2011,850,841,1,0,8
S01005371,Scottish Borders,2011,947,943,1,1,2
S01005372,Scottish Borders,2011,864,859,1,0,4
S01005373,Scottish Borders,2011,724,719,0,0,5
S01005374,Scottish Borders,2011,870,863,0,1,6
S01005375,Scottish Borders,2011,937,934,0,0,3
S01005376,Scottish Borders,2011,992,983,0,2,7
S01005377,Scottish Borders,2011,863,856,0,0,7
S01005378,Scottish Borders,2011,808,788,0,0,20
S01005379,Scottish Borders,2011,920,913,1,0,6
S01005380,Scottish Borders,2011,671,662,0,2,7
S01005381,Scottish Borders,2011,641,636,0,2,3
S01005382,Scottish Borders,2011,834,823,0,0,11
S01005383,Scottish Borders,2011,570,560,0,4,6
S01005384,Scottish Borders,2011,920,909,6,0,5
S01005385,Scottish Borders,2011,962,952,0,2,8
S01005386,Scottish Borders,2011,653,651,0,0,2
S01005387,Scottish Borders,2011,899,895,0,0,4
S01005388,Scottish Borders,2011,775,771,0,0,4
S01005389,Scottish Borders,2011,750,735,4,0,11
S01005390,Scottish Borders,2011,850,842,3,0,5
S01005391,Scottish Borders,2011,756,753,0,0,3
S01005392,Scottish Borders,2011,831,822,0,0,9
S01005393,Scottish Borders,2011,929,926,0,0,3
S01005394,Scottish Borders,2011,863,855,0,1,7
S01005395,Scottish Borders,2011,978,958,1,0,19
S01005396,Scottish Borders,2011,744,735,0,0,9
S01005397,Scottish Borders,2011,546,544,1,0,1
S01005398,Scottish Borders,2011,969,968,1,0,0
S01005399,Scottish Borders,2011,983,942,0,5,36
S01005400,Scottish Borders,2011,1078,1059,4,0,15
S01005401,Scottish Borders,2011,847,841,1,0,5
S01005402,Scottish Borders,2011,1015,1008,0,0,7
S01005403,Scottish Borders,2011,892,887,0,0,5
S01005404,Scottish Borders,2011,985,953,0,8,24
S01005405,Scottish Borders,2011,564,546,7,6,5
S01005406,Scottish Borders,2011,546,545,0,0,1
S01005407,Scottish Borders,2011,1435,1423,0,0,12
S01005408,Scottish Borders,2011,579,570,0,0,9
S01005409,Scottish Borders,2011,700,694,0,0,6
S01005410,Scottish Borders,2011,1016,1009,0,4,3
S01005411,Scottish Borders,2011,968,960,0,0,8
S01005412,Scottish Borders,2011,999,982,0,4,13
S01005413,Scottish Borders,2011,909,885,3,0,21
S01005414,Scottish Borders,2011,1039,1021,0,0,18
S01005415,Scottish Borders,2011,990,986,1,1,2
S01005416,Scottish Borders,2011,978,969,0,0,9
S01005417,Scottish Borders,2011,1231,1179,7,12,33
S01005418,Scottish Borders,2011,1127,1081,0,6,40
S01005419,Scottish Borders,2011,718,707,0,0,11
S01005420,Scottish Borders,2011,768,765,0,0,3
S01005421,Scottish Borders,2011,870,858,0,4,8
S01005422,Scottish Borders,2011,946,914,3,4,25
S01005423,Scottish Borders,2011,989,979,1,2,7
S01005424,Scottish Borders,2011,874,858,0,0,16
S01005425,Scottish Borders,2011,980,954,0,7,19
S01005426,Scottish Borders,2011,769,751,1,8,9
S01005427,Scottish Borders,2011,779,752,1,6,20
S01005428,Scottish Borders,2011,1049,1025,3,3,18
S01005429,Scottish Borders,2011,719,706,1,0,12
S01005430,Scottish Borders,2011,537,531,0,0,6
S01005431,Scottish Borders,2011,667,666,0,0,1
S01005432,Scottish Borders,2011,704,689,0,3,12
S01005433,Scottish Borders,2011,850,841,0,1,8
S01005434,Scottish Borders,2011,807,763,5,7,32
S01005435,Scottish Borders,2011,1060,1057,0,1,2
S01005436,Scottish Borders,2011,953,942,0,3,8
S01005437,Scottish Borders,2011,916,909,0,1,6
S01005438,Scottish Borders,2011,788,782,0,3,3
S01005439,Scottish Borders,2011,700,692,2,1,5
S01005440,Scottish Borders,2011,1266,1252,0,0,14
S01005441,Scottish Borders,2011,1054,1035,1,1,17
S01005442,Scottish Borders,2011,1983,1967,1,0,15
S01005443,Scottish Borders,2011,1183,1171,2,0,10
S01005444,Scottish Borders,2011,1322,1299,7,5,11
S01005445,Scottish Borders,2011,1002,992,2,0,8
S01005446,Scottish Borders,2011,777,764,1,0,12
S01005447,Scottish Borders,2011,932,917,4,0,11
S01005448,Scottish Borders,2011,876,869,2,0,5
S01005449,Scottish Borders,2011,984,973,0,1,10
S01005450,Scottish Borders,2011,1144,1132,7,1,4
S01005451,Scottish Borders,2011,937,929,2,1,5
S01005452,Scottish Borders,2011,899,895,0,0,4
S01005453,Scottish Borders,2011,802,790,0,2,10
S01005454,Scottish Borders,2011,924,909,0,2,13
S01005455,Scottish Borders,2011,874,851,0,5,18
S01005456,Scottish Borders,2011,858,850,1,0,7
S01005457,Scottish Borders,2011,959,941,0,8,10
S01005458,Scottish Borders,2011,716,706,0,0,10
S01005459,Scottish Borders,2011,934,915,1,0,18
S01005460,Scottish Borders,2011,868,860,1,0,7
S01005461,Scottish Borders,2011,773,764,0,0,9
S01005462,Scottish Borders,2011,1073,1067,0,1,5
S01005463,Scottish Borders,2011,622,613,3,0,6
S01005464,Scottish Borders,2011,653,642,0,6,5
S01005465,Scottish Borders,2011,610,605,0,0,5
S01005466,Scottish Borders,2011,1119,1108,1,0,10
S01005467,Scottish Borders,2011,509,508,0,0,1
S01005468,Scottish Borders,2011,925,917,1,4,3
S01005469,Scottish Borders,2011,889,884,1,0,4
S01005470,Scottish Borders,2011,734,728,0,3,3
S01005471,Scottish Borders,2011,813,806,1,0,6
S01005472,Scottish Borders,2011,1451,1436,0,0,15
S01005473,Scottish Borders,2011,993,986,2,0,5
S01005474,Scottish Borders,2011,889,868,5,10,6
S01005475,Scottish Borders,2011,950,942,0,0,8
S01005476,Scottish Borders,2011,961,954,0,0,7
S01005477,Scottish Borders,2011,863,856,0,0,7
S01005478,Scottish Borders,2011,760,755,0,0,5
S01005479,Scottish Borders,2011,599,595,0,0,4
S01005480,Scottish Borders,2011,1273,1254,4,1,14
S01005481,Scottish Borders,2011,687,685,0,0,2
S01005482,Scottish Borders,2011,663,661,0,1,1
S01005483,Scottish Borders,2011,939,921,5,5,8
S01005484,Scottish Borders,2011,535,530,1,1,3
S01005485,Scottish Borders,2011,851,843,0,3,5
S01005486,Scottish Borders,2011,874,866,1,3,4
S01005487,Scottish Borders,2011,733,721,0,8,4
S01005488,Scottish Borders,2011,792,787,0,0,5
S01005489,Scottish Borders,2011,962,954,1,0,7
S01005490,Scottish Borders,2011,664,660,0,1,3
S01005491,Scottish Borders,2011,836,826,0,0,10
S01005492,Shetland Islands,2011,936,921,1,10,4
S01005493,Shetland Islands,2011,704,687,1,0,16
S01005494,Shetland Islands,2011,882,879,0,0,3
S01005495,Shetland Islands,2011,769,767,0,0,2
S01005496,Shetland Islands,2011,1025,1022,1,1,1
S01005497,Shetland Islands,2011,915,891,5,3,16
S01005498,Shetland Islands,2011,984,969,0,0,15
S01005499,Shetland Islands,2011,671,662,0,1,8
S01005500,Shetland Islands,2011,720,691,15,0,14
S01005501,Shetland Islands,2011,1043,1030,5,3,5
S01005502,Shetland Islands,2011,845,826,1,0,18
S01005503,Shetland Islands,2011,618,592,1,4,21
S01005504,Shetland Islands,2011,647,640,0,0,7
S01005505,Shetland Islands,2011,621,609,2,0,10
S01005506,Shetland Islands,2011,877,834,1,20,22
S01005507,Shetland Islands,2011,587,557,5,10,15
S01005508,Shetland Islands,2011,697,669,5,9,14
S01005509,Shetland Islands,2011,659,652,0,3,4
S01005510,Shetland Islands,2011,726,719,0,2,5
S01005511,Shetland Islands,2011,652,650,0,1,1
S01005512,Shetland Islands,2011,700,697,0,0,3
S01005513,Shetland Islands,2011,813,807,0,0,6
S01005514,Shetland Islands,2011,624,621,1,0,2
S01005515,Shetland Islands,2011,576,574,0,1,1
S01005516,Shetland Islands,2011,559,558,0,0,1
S01005517,Shetland Islands,2011,957,957,0,0,0
S01005518,Shetland Islands,2011,1055,1050,0,0,5
S01005519,Shetland Islands,2011,646,640,1,3,2
S01005520,Shetland Islands,2011,966,960,0,2,4
S01005521,Shetland Islands,2011,693,682,0,0,11
S01005522,South Ayrshire,2011,636,631,0,0,5
S01005523,South Ayrshire,2011,788,775,3,0,10
S01005524,South Ayrshire,2011,815,814,0,1,0
S01005525,South Ayrshire,2011,662,646,2,4,10
S01005526,South Ayrshire,2011,674,671,0,0,3
S01005527,South Ayrshire,2011,493,492,1,0,0
S01005528,South Ayrshire,2011,558,552,0,0,6
S01005529,South Ayrshire,2011,950,940,3,0,7
S01005530,South Ayrshire,2011,626,625,0,0,1
S01005531,South Ayrshire,2011,551,545,1,0,5
S01005532,South Ayrshire,2011,839,834,0,1,4
S01005533,South Ayrshire,2011,713,709,0,0,4
S01005534,South Ayrshire,2011,585,577,2,2,4
S01005535,South Ayrshire,2011,851,836,0,0,15
S01005536,South Ayrshire,2011,890,880,0,1,9
S01005537,South Ayrshire,2011,727,719,0,0,8
S01005538,South Ayrshire,2011,815,810,0,0,5
S01005539,South Ayrshire,2011,869,862,1,1,5
S01005540,South Ayrshire,2011,748,741,1,1,5
S01005541,South Ayrshire,2011,637,634,0,0,3
S01005542,South Ayrshire,2011,733,732,1,0,0
S01005543,South Ayrshire,2011,795,790,0,4,1
S01005544,South Ayrshire,2011,709,709,0,0,0
S01005545,South Ayrshire,2011,1224,1207,2,7,8
S01005546,South Ayrshire,2011,746,743,0,0,3
S01005547,South Ayrshire,2011,1000,979,6,4,11
S01005548,South Ayrshire,2011,1365,1323,24,3,15
S01005549,South Ayrshire,2011,1498,1474,7,0,17
S01005550,South Ayrshire,2011,612,593,0,5,14
S01005551,South Ayrshire,2011,840,832,0,0,8
S01005552,South Ayrshire,2011,785,773,0,2,10
S01005553,South Ayrshire,2011,813,791,0,5,17
S01005554,South Ayrshire,2011,662,659,0,0,3
S01005555,South Ayrshire,2011,858,846,0,0,12
S01005556,South Ayrshire,2011,589,580,0,4,5
S01005557,South Ayrshire,2011,701,698,1,2,0
S01005558,South Ayrshire,2011,719,714,2,0,3
S01005559,South Ayrshire,2011,625,623,0,0,2
S01005560,South Ayrshire,2011,578,577,0,0,1
S01005561,South Ayrshire,2011,860,858,0,0,2
S01005562,South Ayrshire,2011,916,907,4,0,5
S01005563,South Ayrshire,2011,757,744,0,10,3
S01005564,South Ayrshire,2011,835,820,0,0,15
S01005565,South Ayrshire,2011,546,526,0,0,20
S01005566,South Ayrshire,2011,501,500,0,0,1
S01005567,South Ayrshire,2011,962,956,0,0,6
S01005568,South Ayrshire,2011,545,541,0,0,4
S01005569,South Ayrshire,2011,735,720,0,4,11
S01005570,South Ayrshire,2011,757,755,0,0,2
S01005571,South Ayrshire,2011,688,683,0,2,3
S01005572,South Ayrshire,2011,799,789,0,2,8
S01005573,South Ayrshire,2011,699,685,2,0,12
S01005574,South Ayrshire,2011,840,836,0,0,4
S01005575,South Ayrshire,2011,674,671,0,1,2
S01005576,South Ayrshire,2011,782,772,0,0,10
S01005577,South Ayrshire,2011,869,847,0,2,20
S01005578,South Ayrshire,2011,941,938,0,0,3
S01005579,South Ayrshire,2011,981,964,5,1,11
S01005580,South Ayrshire,2011,655,648,0,1,6
S01005581,South Ayrshire,2011,714,704,0,5,5
S01005582,South Ayrshire,2011,820,801,3,4,12
S01005583,South Ayrshire,2011,630,625,0,0,5
S01005584,South Ayrshire,2011,554,529,1,6,18
S01005585,South Ayrshire,2011,881,843,2,23,13
S01005586,South Ayrshire,2011,816,812,0,0,4
S01005587,South Ayrshire,2011,1055,1050,0,3,2
S01005588,South Ayrshire,2011,654,645,0,0,9
S01005589,South Ayrshire,2011,1318,1263,9,13,33
S01005590,South Ayrshire,2011,772,758,1,5,8
S01005591,South Ayrshire,2011,918,914,0,0,4
S01005592,South Ayrshire,2011,440,435,0,5,0
S01005593,South Ayrshire,2011,765,765,0,0,0
S01005594,South Ayrshire,2011,978,952,5,6,15
S01005595,South Ayrshire,2011,857,856,0,0,1
S01005596,South Ayrshire,2011,487,487,0,0,0
S01005597,South Ayrshire,2011,1019,1004,0,1,14
S01005598,South Ayrshire,2011,1052,1022,5,13,12
S01005599,South Ayrshire,2011,636,629,2,0,5
S01005600,South Ayrshire,2011,832,826,0,2,4
S01005601,South Ayrshire,2011,687,685,0,0,2
S01005602,South Ayrshire,2011,637,632,0,4,1
S01005603,South Ayrshire,2011,775,770,0,1,4
S01005604,South Ayrshire,2011,468,463,1,0,4
S01005605,South Ayrshire,2011,903,899,0,1,3
S01005606,South Ayrshire,2011,612,600,0,7,5
S01005607,South Ayrshire,2011,628,624,0,0,4
S01005608,South Ayrshire,2011,877,873,0,0,4
S01005609,South Ayrshire,2011,860,816,7,13,24
S01005610,South Ayrshire,2011,541,533,0,5,3
S01005611,South Ayrshire,2011,711,711,0,0,0
S01005612,South Ayrshire,2011,810,799,0,1,10
S01005613,South Ayrshire,2011,762,759,0,3,0
S01005614,South Ayrshire,2011,750,747,0,0,3
S01005615,South Ayrshire,2011,946,940,0,2,4
S01005616,South Ayrshire,2011,668,653,3,1,11
S01005617,South Ayrshire,2011,782,774,0,1,7
S01005618,South Ayrshire,2011,612,602,1,0,9
S01005619,South Ayrshire,2011,550,543,0,0,7
S01005620,South Ayrshire,2011,493,488,1,1,3
S01005621,South Ayrshire,2011,677,661,0,1,15
S01005622,South Ayrshire,2011,874,863,1,1,9
S01005623,South Ayrshire,2011,734,722,0,5,7
S01005624,South Ayrshire,2011,860,851,0,8,1
S01005625,South Ayrshire,2011,865,850,0,1,14
S01005626,South Ayrshire,2011,823,810,1,0,12
S01005627,South Ayrshire,2011,625,621,0,0,4
S01005628,South Ayrshire,2011,1128,1123,0,0,5
S01005629,South Ayrshire,2011,775,764,4,4,3
S01005630,South Ayrshire,2011,516,493,0,8,15
S01005631,South Ayrshire,2011,701,689,0,1,11
S01005632,South Ayrshire,2011,515,509,0,5,1
S01005633,South Ayrshire,2011,757,742,0,0,15
S01005634,South Ayrshire,2011,714,705,0,1,8
S01005635,South Ayrshire,2011,826,815,2,1,8
S01005636,South Ayrshire,2011,787,784,0,2,1
S01005637,South Ayrshire,2011,1064,1056,2,0,6
S01005638,South Ayrshire,2011,927,898,4,4,21
S01005639,South Ayrshire,2011,717,715,0,0,2
S01005640,South Ayrshire,2011,694,684,0,0,10
S01005641,South Ayrshire,2011,1066,1060,0,0,6
S01005642,South Ayrshire,2011,806,785,10,0,11
S01005643,South Ayrshire,2011,617,611,0,1,5
S01005644,South Ayrshire,2011,630,613,8,0,9
S01005645,South Ayrshire,2011,824,817,0,2,5
S01005646,South Ayrshire,2011,716,694,8,2,12
S01005647,South Ayrshire,2011,779,766,0,3,10
S01005648,South Ayrshire,2011,943,941,0,0,2
S01005649,South Ayrshire,2011,1032,1026,0,0,6
S01005650,South Ayrshire,2011,545,543,0,0,2
S01005651,South Ayrshire,2011,747,740,1,2,4
S01005652,South Ayrshire,2011,686,678,0,0,8
S01005653,South Ayrshire,2011,824,818,1,0,5
S01005654,South Ayrshire,2011,757,750,0,1,6
S01005655,South Ayrshire,2011,1058,1050,0,1,7
S01005656,South Ayrshire,2011,767,754,0,4,9
S01005657,South Ayrshire,2011,562,561,1,0,0
S01005658,South Ayrshire,2011,815,804,4,2,5
S01005659,South Ayrshire,2011,905,901,1,0,3
S01005660,South Ayrshire,2011,577,571,0,0,6
S01005661,South Ayrshire,2011,611,601,0,9,1
S01005662,South Ayrshire,2011,545,545,0,0,0
S01005663,South Ayrshire,2011,636,632,1,0,3
S01005664,South Ayrshire,2011,541,538,0,1,2
S01005665,South Ayrshire,2011,458,442,0,4,12
S01005666,South Ayrshire,2011,1329,1322,1,1,5
S01005667,South Ayrshire,2011,746,732,0,5,9
S01005668,South Ayrshire,2011,807,803,0,0,4
S01005669,South Lanarkshire,2011,509,506,0,0,3
S01005670,South Lanarkshire,2011,756,750,2,0,4
S01005671,South Lanarkshire,2011,520,513,5,0,2
S01005672,South Lanarkshire,2011,848,840,1,1,6
S01005673,South Lanarkshire,2011,657,657,0,0,0
S01005674,South Lanarkshire,2011,872,864,0,3,5
S01005675,South Lanarkshire,2011,944,934,0,2,8
S01005676,South Lanarkshire,2011,844,842,0,0,2
S01005677,South Lanarkshire,2011,838,823,1,2,12
S01005678,South Lanarkshire,2011,886,875,5,0,6
S01005679,South Lanarkshire,2011,1105,1082,5,0,18
S01005680,South Lanarkshire,2011,830,810,17,0,3
S01005681,South Lanarkshire,2011,994,970,11,10,3
S01005682,South Lanarkshire,2011,774,770,0,0,4
S01005683,South Lanarkshire,2011,804,779,0,0,25
S01005684,South Lanarkshire,2011,1178,1148,4,0,26
S01005685,South Lanarkshire,2011,861,700,29,27,105
S01005686,South Lanarkshire,2011,826,800,13,0,13
S01005687,South Lanarkshire,2011,726,721,3,0,2
S01005688,South Lanarkshire,2011,972,953,5,1,13
S01005689,South Lanarkshire,2011,509,507,0,0,2
S01005690,South Lanarkshire,2011,770,759,0,6,5
S01005691,South Lanarkshire,2011,679,677,0,0,2
S01005692,South Lanarkshire,2011,718,708,0,2,8
S01005693,South Lanarkshire,2011,1670,1647,0,7,16
S01005694,South Lanarkshire,2011,554,554,0,0,0
S01005695,South Lanarkshire,2011,526,525,0,0,1
S01005696,South Lanarkshire,2011,674,664,0,5,5
S01005697,South Lanarkshire,2011,649,645,0,0,4
S01005698,South Lanarkshire,2011,587,576,8,0,3
S01005699,South Lanarkshire,2011,823,817,0,0,6
S01005700,South Lanarkshire,2011,573,569,3,0,1
S01005701,South Lanarkshire,2011,760,753,0,1,6
S01005702,South Lanarkshire,2011,685,677,0,2,6
S01005703,South Lanarkshire,2011,580,570,5,0,5
S01005704,South Lanarkshire,2011,649,636,1,3,9
S01005705,South Lanarkshire,2011,923,915,0,0,8
S01005706,South Lanarkshire,2011,746,738,0,4,4
S01005707,South Lanarkshire,2011,546,534,5,5,2
S01005708,South Lanarkshire,2011,715,707,1,0,7
S01005709,South Lanarkshire,2011,779,775,0,0,4
S01005710,South Lanarkshire,2011,465,463,0,0,2
S01005711,South Lanarkshire,2011,949,947,1,0,1
S01005712,South Lanarkshire,2011,524,520,0,0,4
S01005713,South Lanarkshire,2011,578,571,0,1,6
S01005714,South Lanarkshire,2011,1262,1255,0,1,6
S01005715,South Lanarkshire,2011,732,727,3,0,2
S01005716,South Lanarkshire,2011,538,538,0,0,0
S01005717,South Lanarkshire,2011,478,474,0,2,2
