"dz_2001","total","scotland","ruk","elsewhere"
"S01001965",762,638,28,96
"S01001966",1556,1045,143,368
"S01001967",650,520,41,89
"S01001968",854,573,157,124
"S01001969",620,500,32,88
"S01001970",630,404,146,80
"S01001971",779,623,50,106
"S01001972",711,498,126,87
"S01001973",679,580,52,47
"S01001974",850,464,199,187
"S01001975",848,527,207,114
"S01001976",837,460,174,203
"S01001977",840,657,51,132
"S01001978",1395,1069,97,229
"S01001979",710,419,181,110
"S01001980",833,533,134,166
"S01001981",933,462,221,250
"S01001982",396,317,20,59
"S01001983",702,371,177,154
"S01001984",944,668,109,167
"S01001985",764,658,47,59
"S01001986",635,331,83,221
"S01001987",829,390,287,152
"S01001988",801,691,46,64
"S01001989",880,704,111,65
"S01001990",954,398,293,263
"S01001991",834,663,58,113
"S01001992",847,427,178,242
"S01001993",727,418,160,149
"S01001994",897,499,217,181
"S01001995",653,545,36,72
"S01001996",825,384,261,180
"S01001997",793,618,67,108
"S01001998",743,605,40,98
"S01001999",739,321,251,167
"S01002000",768,642,28,98
"S01002001",786,434,111,241
"S01002002",733,318,252,163
"S01002003",850,733,76,41
"S01002004",812,485,134,193
"S01002005",773,642,45,86
"S01002006",888,748,73,67
"S01002007",956,473,111,372
"S01002008",932,516,223,193
"S01002009",864,400,217,247
"S01002010",520,238,153,129
"S01002011",1057,864,85,108
"S01002012",825,461,151,213
"S01002013",798,394,217,187
"S01002014",869,377,290,202
"S01002015",822,757,43,22
"S01002016",589,334,98,157
"S01002017",1143,968,56,119
"S01002018",802,723,37,42
"S01002019",815,319,274,222
"S01002020",557,217,100,240
"S01002021",1002,829,61,112
"S01002022",984,814,114,56
"S01002023",776,382,224,170
"S01002024",712,379,198,135
"S01002025",901,530,129,242
"S01002026",663,576,50,37
"S01002027",1198,511,326,361
"S01002028",2533,754,914,865
"S01002029",770,329,274,167
"S01002030",731,389,121,221
"S01002031",688,447,65,176
"S01002032",771,394,161,216
"S01002033",772,493,93,186
"S01002034",779,362,213,204
"S01002035",730,629,43,58
"S01002036",891,494,88,309
"S01002037",677,278,238,161
"S01002038",517,230,163,124
"S01002039",694,516,105,73
"S01002040",610,340,110,160
"S01002041",888,447,218,223
"S01002042",958,788,109,61
"S01002043",719,603,50,66
"S01002044",635,567,27,41
"S01002045",1058,850,91,117
"S01002046",567,335,89,143
"S01002047",854,440,204,210
"S01002048",879,309,294,276
"S01002049",1121,550,272,299
"S01002050",738,581,79,78
"S01002051",763,690,44,29
"S01002052",875,420,132,323
"S01002053",994,318,287,389
"S01002054",650,306,161,183
"S01002055",918,781,76,61
"S01002056",907,757,74,76
"S01002057",908,714,97,97
"S01002058",1040,498,234,308
"S01002059",684,373,110,201
"S01002060",751,301,187,263
"S01002061",705,326,176,203
"S01002062",568,486,38,44
"S01002063",1186,585,239,362
"S01002064",1130,614,186,330
"S01002065",984,408,244,332
"S01002066",1064,406,223,435
"S01002067",885,704,93,88
"S01002068",937,465,129,343
"S01002069",626,480,82,64
"S01002070",658,314,128,216
"S01002071",686,288,144,254
"S01002072",1135,881,155,99
"S01002073",644,343,105,196
"S01002074",670,589,45,36
"S01002075",917,597,138,182
"S01002076",846,400,201,245
"S01002077",783,661,79,43
"S01002078",1068,871,109,88
"S01002079",1036,534,201,301
"S01002080",996,793,102,101
"S01002081",758,413,167,178
"S01002082",848,541,134,173
"S01002083",545,477,34,34
"S01002084",796,388,142,266
"S01002085",745,328,143,274
"S01002086",631,247,146,238
"S01002087",1053,497,232,324
"S01002088",968,791,116,61
"S01002089",1014,814,130,70
"S01002090",1058,911,90,57
"S01002091",825,432,151,242
"S01002092",1027,805,154,68
"S01002093",990,441,231,318
"S01002094",717,566,61,90
"S01002095",581,422,84,75
"S01002096",1441,1174,154,113
"S01002097",782,687,50,45
"S01002098",724,639,52,33
"S01002099",853,471,205,177
"S01002100",564,450,65,49
"S01002101",1119,657,107,355
"S01002102",628,510,36,82
"S01002103",616,525,47,44
"S01002104",1429,609,151,669
"S01002105",978,681,198,99
"S01002106",955,305,210,440
"S01002107",507,452,30,25
"S01002108",1200,426,217,557
"S01002109",936,416,231,289
"S01002110",692,437,149,106
"S01002111",1045,893,92,60
"S01002112",1098,848,179,71
"S01002113",742,635,73,34
"S01002114",697,553,92,52
"S01002115",1079,575,283,221
"S01002116",890,743,96,51
"S01002117",732,318,147,267
"S01002118",1164,522,225,417
"S01002119",594,522,28,44
"S01002120",715,568,82,65
"S01002121",651,572,33,46
"S01002122",965,735,156,74
"S01002123",997,835,114,48
"S01002124",957,787,89,81
"S01002125",1102,829,168,105
"S01002126",601,539,35,27
"S01002127",728,581,103,44
"S01002128",771,314,180,277
"S01002129",1025,567,164,294
"S01002130",553,488,31,34
"S01002131",821,311,171,339
"S01002132",802,666,59,77
"S01002133",998,544,230,224
"S01002134",590,507,53,30
"S01002135",868,675,137,56
"S01002136",780,474,168,138
"S01002137",859,741,69,49
"S01002138",722,595,52,75
"S01002139",675,550,71,54
"S01002140",803,658,53,92
"S01002141",730,504,147,79
"S01002142",1088,884,113,91
"S01002143",731,648,36,47
"S01002144",706,514,121,71
"S01002145",1002,478,312,212
"S01002146",1000,628,159,213
"S01002147",903,769,46,88
"S01002148",888,686,127,75
"S01002149",1018,786,112,120
"S01002150",703,512,108,83
"S01002151",1544,817,275,452
"S01002152",843,563,134,146
"S01002153",501,426,38,37
"S01002154",822,658,61,103
"S01002155",946,672,70,204
"S01002156",727,307,235,185
"S01002157",765,465,204,96
"S01002158",800,497,159,144
"S01002159",714,396,161,157
"S01002160",891,586,108,197
"S01002161",779,343,210,226
"S01002162",1010,821,85,104
"S01002163",1050,600,182,268
"S01002164",804,713,58,33
"S01002165",878,737,72,69
"S01002166",818,372,310,136
"S01002167",622,541,41,40
"S01002168",1022,567,241,214
"S01002169",850,525,168,157
"S01002170",880,750,57,73
"S01002171",603,534,42,27
"S01002172",704,636,35,33
"S01002173",971,733,129,109
"S01002174",882,518,202,162
"S01002175",990,580,154,256
"S01002176",765,654,81,30
"S01002177",798,459,180,159
"S01002178",877,470,246,161
"S01002179",667,587,39,41
"S01002180",585,259,182,144
"S01002181",793,596,82,115
"S01002182",772,376,257,139
"S01002183",860,502,157,201
"S01002184",763,615,93,55
"S01002185",941,689,62,190
"S01002186",733,374,166,193
"S01002187",910,427,283,200
"S01002188",770,608,80,82
"S01002189",663,400,113,150
"S01002190",844,432,173,239
"S01002191",787,693,42,52
"S01002192",876,763,53,60
"S01002193",910,718,106,86
"S01002194",816,738,35,43
"S01002195",1113,624,255,234
"S01002196",637,510,77,50
"S01002197",685,459,83,143
"S01002198",792,454,130,208
"S01002199",821,414,222,185
"S01002200",1096,826,155,115
"S01002201",1060,554,284,222
"S01002202",853,338,248,267
"S01002203",471,243,107,121
"S01002204",708,536,58,114
"S01002205",733,426,177,130
"S01002206",1019,506,180,333
"S01002207",812,641,79,92
"S01002208",680,278,196,206
"S01002209",936,498,132,306
"S01002210",552,308,157,87
"S01002211",638,557,29,52
"S01002212",1126,909,84,133
"S01002213",824,707,88,29
"S01002214",764,423,219,122
"S01002215",1135,895,156,84
"S01002216",1700,915,212,573
"S01002217",1275,643,142,490
"S01002218",562,256,139,167
"S01002219",689,520,90,79
"S01002220",782,599,121,62
"S01002221",958,576,128,254
"S01002222",870,672,113,85
"S01002223",717,579,84,54
"S01002224",912,696,143,73
"S01002225",991,472,183,336
"S01002226",1074,663,225,186
"S01002227",823,677,50,96
"S01002228",983,826,70,87
"S01002229",720,525,124,71
"S01002230",1027,626,208,193
"S01002231",1166,562,292,312
"S01002232",846,734,34,78
"S01002233",952,598,136,218
"S01002234",787,476,128,183
"S01002235",1009,620,183,206
"S01002236",948,801,48,99
"S01002237",1346,1021,83,242
"S01002238",564,501,28,35
"S01002239",949,791,59,99
"S01002240",970,632,102,236
"S01002241",1019,793,58,168
"S01002242",797,624,109,64
"S01002243",842,484,108,250
"S01002244",926,549,115,262
"S01002245",2145,1152,379,614
"S01002246",947,567,132,248
"S01002247",843,729,45,69
"S01002248",1130,762,209,159
"S01002249",968,653,108,207
"S01002250",925,723,106,96
"S01002251",888,758,87,43
"S01002252",755,509,143,103
"S01002253",962,843,49,70
"S01002254",908,552,115,241
"S01002255",1690,1048,287,355
"S01002256",1134,778,176,180
"S01002257",714,554,92,68
"S01002258",888,593,103,192
"S01002259",542,466,39,37
"S01002260",870,670,130,70
"S01002261",1057,896,102,59
"S01002262",807,676,59,72
"S01002263",833,617,130,86
"S01002264",852,641,139,72
"S01002265",1661,1310,98,253
"S01002266",749,485,90,174
"S01002267",1073,693,57,323
"S01002268",750,641,76,33
"S01002269",989,622,222,145
"S01002270",1718,946,213,559
"S01002271",813,673,81,59
"S01002272",775,579,109,87
"S01002273",782,498,119,165
"S01002274",1287,885,160,242
"S01002275",1478,1109,89,280
"S01002276",884,654,157,73
"S01002277",929,688,68,173
"S01002278",1116,891,49,176
"S01002279",1505,1116,82,307
"S01002280",792,625,96,71
"S01002281",647,553,25,69
"S01002282",266,210,10,46
"S01002283",715,537,87,91
"S01002284",2078,1536,209,333
"S01002285",998,664,106,228
"S01002286",756,541,120,95
"S01002287",692,518,114,60
"S01002288",1345,856,251,238
"S01002289",1223,849,170,204
"S01002290",1000,637,167,196
"S01002291",762,580,64,118
"S01002292",1119,771,168,180
"S01002293",797,670,38,89
"S01002294",675,495,116,64
"S01002295",727,560,111,56
"S01002297",868,762,48,58
"S01002298",712,492,119,101
"S01002299",781,670,69,42
"S01002300",774,597,137,40
"S01002301",2097,1506,145,446
"S01002302",982,800,38,144
"S01002303",785,645,53,87
"S01002304",1693,1022,304,367
"S01002305",863,605,108,150
"S01002306",477,346,77,54
"S01002307",1086,677,163,246
"S01002308",961,724,151,86
"S01002309",749,609,47,93
"S01002310",1014,704,104,206
"S01002311",881,658,169,54
"S01002312",690,556,50,84
"S01002313",734,534,142,58
"S01002314",884,663,131,90
"S01002315",569,458,54,57
"S01002316",732,524,149,59
"S01002317",3728,2264,675,789
"S01002318",901,614,97,190
"S01002319",1094,915,72,107
"S01002320",619,464,96,59
"S01002321",1128,780,67,281
"S01002322",664,481,107,76
"S01002323",785,592,113,80
"S01002324",755,581,32,142
"S01002325",1784,1224,229,331
"S01002326",1025,757,121,147
"S01002327",827,625,162,40
"S01002328",730,609,82,39
"S01002329",680,601,61,18
"S01002330",766,646,71,49
"S01002331",701,576,86,39
"S01002332",870,733,109,28
"S01002333",752,633,84,35
"S01002334",961,691,188,82
"S01002335",916,727,136,53
"S01002336",1021,840,127,54
"S01002337",893,719,109,65
"S01002338",476,393,63,20
"S01002339",621,561,47,13
"S01002340",643,578,56,9
"S01002341",530,462,59,9
"S01002342",622,540,72,10
"S01002343",745,619,112,14
"S01002344",519,460,39,20
"S01002345",811,651,113,47
"S01002346",888,715,145,28
"S01002347",731,611,102,18
"S01002348",936,720,191,25
"S01002349",980,869,92,19
"S01002350",918,728,164,26
"S01002351",773,568,178,27
"S01002352",892,750,114,28
"S01002353",837,732,91,14
"S01002354",872,773,75,24
"S01002355",849,750,70,29
"S01002356",872,745,65,62
"S01002357",625,559,42,24
"S01002358",496,392,95,9
"S01002359",869,792,50,27
"S01002360",653,574,40,39
"S01002361",654,582,49,23
"S01002362",805,688,98,19
"S01002363",1090,982,86,22
"S01002364",661,583,45,33
"S01002365",616,472,125,19
"S01002366",893,796,76,21
"S01002367",1074,925,114,35
"S01002368",930,796,111,23
"S01002369",621,509,87,25
"S01002370",733,622,96,15
"S01002371",709,601,90,18
"S01002372",761,685,63,13
"S01002373",660,536,117,7
"S01002374",795,630,146,19
"S01002375",892,798,60,34
"S01002376",892,784,82,26
"S01002377",871,774,75,22
"S01002378",512,433,53,26
"S01002379",1164,1059,68,37
"S01002380",810,723,51,36
"S01002381",895,790,71,34
"S01002382",633,573,44,16
"S01002383",525,444,51,30
"S01002384",520,428,39,53
"S01002385",776,730,27,19
"S01002386",1002,909,63,30
"S01002387",726,655,52,19
"S01002388",737,659,55,23
"S01002389",693,614,64,15
"S01002390",1156,1013,97,46
"S01002391",1456,1268,138,50
"S01002392",1884,1676,143,65
"S01002393",1027,908,84,35
"S01002394",797,740,36,21
"S01002395",730,645,74,11
"S01002396",693,615,47,31
"S01002397",1752,1561,139,52
"S01002398",760,673,68,19
"S01002399",984,932,34,18
"S01002400",807,745,49,13
"S01002401",1141,997,107,37
"S01002402",817,728,49,40
"S01002403",743,679,37,27
"S01002404",1010,923,62,25
"S01002405",702,626,61,15
"S01002406",894,831,41,22
"S01002407",683,613,45,25
"S01002408",829,763,41,25
"S01002409",656,586,54,16
"S01002410",498,442,40,16
"S01002411",2706,2418,210,78
"S01002412",918,819,62,37
"S01002413",628,565,50,13
"S01002414",623,572,32,19
"S01002415",721,673,33,15
"S01002416",572,518,37,17
"S01002417",631,575,44,12
"S01002418",886,821,41,24
"S01002419",554,494,44,16
"S01002420",651,617,24,10
"S01002421",814,738,59,17
"S01002422",548,489,42,17
"S01002423",890,806,50,34
"S01002424",838,764,46,28
"S01002425",916,846,42,28
"S01002426",667,574,39,54
"S01002427",821,754,55,12
"S01002428",536,503,26,7
"S01002429",747,695,38,14
"S01002430",669,597,41,31
"S01002431",859,796,44,19
"S01002432",1456,1193,179,84
"S01002433",558,520,23,15
"S01002434",926,847,52,27
"S01002435",664,599,39,26
"S01002436",761,697,42,22
"S01002437",799,701,51,47
"S01002438",677,622,40,15
"S01002439",742,701,28,13
"S01002440",867,803,27,37
"S01002441",634,586,38,10
"S01002442",472,375,41,56
"S01002443",630,587,25,18
"S01002444",511,481,15,15
"S01002445",911,811,33,67
"S01002446",972,836,79,57
"S01002447",694,635,34,25
"S01002448",548,500,28,20
"S01002449",645,607,26,12
"S01002450",709,622,46,41
"S01002451",1003,885,70,48
"S01002452",538,493,27,18
"S01002453",688,632,44,12
"S01002454",725,678,34,13
"S01002455",553,497,42,14
"S01002456",1022,955,42,25
"S01002457",750,696,33,21
"S01002458",931,841,43,47
"S01002459",501,404,40,57
"S01002460",839,778,37,24
"S01002461",478,447,24,7
"S01002462",700,586,49,65
"S01002463",895,809,58,28
"S01002464",574,533,29,12
"S01002465",712,652,41,19
"S01002466",1010,920,70,20
"S01002467",488,428,36,24
"S01002468",674,598,36,40
"S01002469",638,597,25,16
"S01002470",833,769,46,18
"S01002471",556,524,14,18
"S01002472",581,521,35,25
"S01002473",921,783,80,58
"S01002474",406,339,32,35
"S01002475",550,503,26,21
"S01002476",861,730,45,86
"S01002477",813,732,41,40
"S01002478",895,843,34,18
"S01002479",720,644,33,43
"S01002480",536,494,26,16
"S01002481",934,881,40,13
"S01002482",1021,854,71,96
"S01002483",672,621,35,16
"S01002484",810,727,38,45
"S01002485",830,725,80,25
"S01002486",604,551,21,32
"S01002487",481,412,30,39
"S01002488",647,579,32,36
"S01002489",600,570,9,21
"S01002490",568,534,22,12
"S01002491",476,449,19,8
"S01002492",942,843,68,31
"S01002493",920,845,28,47
"S01002494",627,580,25,22
"S01002495",627,586,28,13
"S01002496",1243,1103,58,82
"S01002497",824,741,34,49
"S01002498",631,577,41,13
"S01002499",909,850,39,20
"S01002500",567,493,23,51
"S01002501",478,423,41,14
"S01002502",822,738,42,42
"S01002503",684,571,69,44
"S01002504",1387,1281,75,31
"S01002505",738,634,35,69
"S01002506",810,744,43,23
"S01002507",589,552,24,13
"S01002508",869,792,52,25
"S01002509",1149,989,76,84
"S01002510",958,900,35,23
"S01002511",483,447,26,10
"S01002512",633,489,52,92
"S01002513",1685,1467,108,110
"S01002514",532,480,24,28
"S01002515",602,559,32,11
"S01002516",787,722,41,24
"S01002517",583,559,16,8
"S01002518",1069,970,62,37
"S01002519",806,725,42,39
"S01002520",592,531,31,30
"S01002521",583,516,44,23
"S01002522",733,655,55,23
"S01002523",682,622,46,14
"S01002524",566,518,30,18
"S01002525",686,638,33,15
"S01002526",527,479,32,16
"S01002527",822,735,43,44
"S01002528",807,738,57,12
"S01002529",1147,1030,58,59
"S01002530",647,608,28,11
"S01002531",811,745,50,16
"S01002532",693,652,31,10
"S01002533",819,747,55,17
"S01002534",935,874,42,19
"S01002535",901,823,39,39
"S01002536",626,542,33,51
"S01002537",554,521,16,17
"S01002538",927,862,39,26
"S01002539",781,721,44,16
"S01002540",555,503,26,26
"S01002541",1917,1712,156,49
"S01002542",684,643,25,16
"S01002543",532,490,28,14
"S01002544",857,790,45,22
"S01002545",786,696,47,43
"S01002546",796,725,45,26
"S01002547",786,716,29,41
"S01002548",1047,962,55,30
"S01002549",570,542,20,8
"S01002550",464,436,17,11
"S01002551",551,511,25,15
"S01002552",583,541,18,24
"S01002553",755,707,33,15
"S01002554",632,558,50,24
"S01002555",740,692,35,13
"S01002556",752,698,28,26
"S01002557",775,724,33,18
"S01002558",530,498,21,11
"S01002559",612,550,47,15
"S01002560",619,568,34,17
"S01002561",775,687,69,19
"S01002562",607,570,25,12
"S01002563",1024,930,61,33
"S01002564",560,511,39,10
"S01002565",848,783,44,21
"S01002566",670,622,40,8
"S01002567",2509,2188,201,120
"S01002568",792,733,51,8
"S01002569",1421,1240,146,35
"S01002570",663,601,49,13
"S01002571",713,638,56,19
"S01002572",564,442,80,42
"S01002573",512,426,63,23
"S01002574",816,673,106,37
"S01002575",1284,819,374,91
"S01002576",703,535,136,32
"S01002577",989,808,111,70
"S01002578",736,532,164,40
"S01002579",943,659,208,76
"S01002580",767,676,58,33
"S01002581",777,581,145,51
"S01002582",691,602,73,16
"S01002583",994,824,137,33
"S01002584",1566,1218,269,79
"S01002585",824,672,115,37
"S01002586",509,434,58,17
"S01002587",688,557,95,36
"S01002588",705,544,135,26
"S01002589",754,572,148,34
"S01002590",677,476,174,27
"S01002591",577,509,52,16
"S01002592",853,741,80,32
"S01002593",797,698,83,16
"S01002594",695,525,125,45
"S01002595",656,559,73,24
"S01002596",681,495,145,41
"S01002597",521,458,50,13
"S01002598",975,796,131,48
"S01002599",526,455,55,16
"S01002600",1038,825,149,64
"S01002601",628,535,60,33
"S01002602",519,435,60,24
"S01002603",708,611,79,18
"S01002604",944,720,182,42
"S01002605",598,514,57,27
"S01002606",581,505,59,17
"S01002607",833,718,87,28
"S01002608",539,426,88,25
"S01002609",760,637,81,42
"S01002610",838,721,81,36
"S01002611",860,726,100,34
"S01002612",829,659,134,36
"S01002613",848,612,192,44
"S01002614",912,705,158,49
"S01002615",444,351,72,21
"S01002616",592,494,70,28
"S01002617",931,850,60,21
"S01002618",856,762,73,21
"S01002619",768,645,99,24
"S01002620",865,723,101,41
"S01002621",593,512,64,17
"S01002622",8698,6992,1136,570
"S01002623",1613,1294,224,95
"S01002624",691,570,101,20
"S01002625",866,727,108,31
"S01002626",753,663,60,30
"S01002627",979,835,124,20
"S01002628",822,697,98,27
"S01002629",835,664,104,67
"S01002630",687,571,93,23
"S01002631",737,635,79,23
"S01002632",574,505,49,20
"S01002633",942,833,76,33
"S01002634",793,644,119,30
"S01002635",572,469,74,29
"S01002636",609,531,58,20
"S01002637",742,633,69,40
"S01002638",743,644,75,24
"S01002639",932,750,130,52
"S01002640",697,591,79,27
"S01002641",906,757,106,43
"S01002642",646,551,63,32
"S01002643",542,453,56,33
"S01002644",667,572,66,29
"S01002645",630,554,55,21
"S01002646",650,510,63,77
"S01002647",898,851,29,18
"S01002648",1143,1012,99,32
"S01002649",596,526,46,24
"S01002650",646,549,79,18
"S01002651",583,517,45,21
"S01002652",650,553,68,29
"S01002653",738,647,57,34
"S01002654",748,648,73,27
"S01002655",853,745,64,44
"S01002656",725,638,51,36
"S01002657",812,676,102,34
"S01002658",1247,969,160,118
"S01002659",871,740,101,30
"S01002660",772,675,60,37
"S01002661",840,732,75,33
"S01002662",1430,1201,180,49
"S01002663",756,646,74,36
"S01002664",847,708,98,41
"S01002665",792,713,55,24
"S01002666",1304,1068,179,57
"S01002667",636,559,54,23
"S01002668",471,349,93,29
"S01002669",986,815,112,59
"S01002670",619,536,60,23
"S01002671",1018,813,111,94
"S01002672",658,566,51,41
"S01002673",510,426,49,35
"S01002674",791,709,61,21
"S01002675",903,749,119,35
"S01002676",787,649,80,58
"S01002677",967,836,86,45
"S01002678",922,771,115,36
"S01002679",971,841,79,51
"S01002680",1094,921,101,72
"S01002681",713,611,68,34
"S01002682",546,474,40,32
"S01002683",578,486,62,30
"S01002684",736,638,67,31
"S01002685",845,710,77,58
"S01002686",1683,1412,167,104
"S01002687",1229,1051,138,40
"S01002688",611,537,49,25
"S01002689",826,705,94,27
"S01002690",579,515,49,15
"S01002691",1494,1300,145,49
"S01002692",828,745,68,15
"S01002693",506,440,51,15
"S01002694",704,634,46,24
"S01002695",627,533,74,20
"S01002696",702,633,42,27
"S01002697",889,702,162,25
"S01002698",780,703,57,20
"S01002699",511,472,26,13
"S01002700",892,828,53,11
"S01002701",885,734,114,37
"S01002702",595,546,36,13
"S01002703",1287,1098,130,59
"S01002704",634,563,58,13
"S01002705",665,604,41,20
"S01002706",900,786,72,42
"S01002707",877,821,47,9
"S01002708",1002,904,71,27
"S01002709",902,649,66,187
"S01002710",801,709,72,20
"S01002711",875,826,36,13
"S01002712",665,619,29,17
"S01002713",659,543,46,70
"S01002714",939,777,59,103
"S01002715",848,800,35,13
"S01002716",527,445,67,15
"S01002717",822,704,70,48
"S01002718",853,788,50,15
"S01002719",740,694,31,15
"S01002720",707,595,77,35
"S01002721",816,747,41,28
"S01002722",846,665,82,99
"S01002723",698,653,35,10
"S01002724",776,657,55,64
"S01002725",868,800,40,28
"S01002726",744,618,65,61
"S01002727",947,828,78,41
"S01002728",934,838,60,36
"S01002729",871,772,65,34
"S01002730",832,663,48,121
"S01002731",786,687,55,44
"S01002732",642,484,60,98
"S01002733",650,558,55,37
"S01002734",1080,991,50,39
"S01002735",1170,981,83,106
"S01002736",682,626,46,10
"S01002737",724,578,67,79
"S01002738",705,639,35,31
"S01002739",773,606,146,21
"S01002740",528,491,22,15
"S01002741",922,758,53,111
"S01002742",789,687,41,61
"S01002743",675,558,43,74
"S01002744",576,512,42,22
"S01002745",601,560,29,12
"S01002746",796,705,63,28
"S01002747",532,460,30,42
"S01002748",639,540,42,57
"S01002749",695,640,30,25
"S01002750",935,851,56,28
"S01002751",1015,885,57,73
"S01002752",528,510,14,4
"S01002753",643,572,51,20
"S01002754",578,507,47,24
"S01002755",817,732,39,46
"S01002756",785,666,74,45
"S01002757",569,529,32,8
"S01002758",677,614,34,29
"S01002759",1042,890,46,106
"S01002760",486,451,23,12
"S01002761",783,671,42,70
"S01002762",588,543,35,10
"S01002763",823,752,46,25
"S01002764",584,507,25,52
"S01002765",856,733,55,68
"S01002766",815,711,54,50
"S01002767",975,901,46,28
"S01002768",785,730,27,28
"S01002769",729,679,36,14
"S01002770",539,466,37,36
"S01002771",735,668,28,39
"S01002772",989,805,151,33
"S01002773",866,755,61,50
"S01002774",778,711,33,34
"S01002775",756,663,47,46
"S01002776",1020,892,82,46
"S01002777",1023,938,56,29
"S01002778",753,705,22,26
"S01002779",630,563,36,31
"S01002780",876,778,48,50
"S01002781",883,815,44,24
"S01002782",779,705,43,31
"S01002783",1527,1390,98,39
"S01002784",559,494,33,32
"S01002785",722,659,42,21
"S01002786",846,765,48,33
"S01002787",673,587,44,42
"S01002788",837,702,74,61
"S01002789",700,623,50,27
"S01002790",776,707,41,28
"S01002791",632,583,39,10
"S01002792",1975,1704,181,90
"S01002793",705,630,28,47
"S01002794",929,867,40,22
"S01002795",597,515,51,31
"S01002796",591,511,62,18
"S01002797",771,685,56,30
"S01002798",574,525,37,12
"S01002799",608,565,27,16
"S01002800",706,641,33,32
"S01002801",923,848,54,21
"S01002802",575,522,41,12
"S01002803",810,741,50,19
"S01002804",551,509,33,9
"S01002805",872,808,34,30
"S01002806",2516,2171,186,159
"S01002807",672,628,29,15
"S01002808",836,776,44,16
"S01002809",672,609,46,17
"S01002810",918,817,64,37
"S01002811",965,867,68,30
"S01002812",616,550,47,19
"S01002813",737,681,41,15
"S01002814",876,776,60,40
"S01002815",704,665,28,11
"S01002816",666,613,37,16
"S01002817",543,509,23,11
"S01002818",616,553,48,15
"S01002819",774,732,30,12
"S01002820",826,779,30,17
"S01002821",1165,1060,79,26
"S01002822",817,767,38,12
"S01002823",729,673,43,13
"S01002824",804,725,54,25
"S01002825",777,698,56,23
"S01002826",495,459,20,16
"S01002827",660,587,42,31
"S01002828",856,742,80,34
"S01002829",797,732,34,31
"S01002830",623,580,35,8
"S01002831",1114,1010,83,21
"S01002832",771,687,58,26
"S01002833",1022,878,87,57
"S01002834",792,748,25,19
"S01002835",682,623,38,21
"S01002836",523,462,50,11
"S01002837",572,533,27,12
"S01002838",531,493,27,11
"S01002839",633,606,24,3
"S01002840",681,599,59,23
"S01002841",1161,1017,92,52
"S01002842",558,504,34,20
"S01002843",802,739,43,20
"S01002844",562,496,43,23
"S01002845",841,760,57,24
"S01002846",1059,955,67,37
"S01002847",890,794,53,43
"S01002848",812,719,65,28
"S01002849",969,869,83,17
"S01002850",842,782,42,18
"S01002851",448,381,44,23
"S01002852",1006,921,62,23
"S01002853",456,401,42,13
"S01002854",825,780,32,13
"S01002855",601,557,27,17
"S01002856",717,638,59,20
"S01002857",537,504,25,8
"S01002858",678,589,53,36
"S01002859",811,757,44,10
"S01002860",1070,937,87,46
"S01002861",882,767,69,46
"S01002862",588,511,58,19
"S01002863",737,694,34,9
"S01002864",643,595,35,13
"S01002865",954,865,58,31
"S01002866",1030,848,97,85
"S01002867",515,443,52,20
"S01002868",743,634,51,58
"S01002869",563,504,37,22
"S01002870",897,803,69,25
"S01002871",626,567,42,17
"S01002872",663,583,47,33
"S01002873",736,653,52,31
"S01002874",767,651,68,48
"S01002875",536,439,57,40
"S01002876",686,585,45,56
"S01002877",748,624,74,50
"S01002878",533,438,56,39
"S01002879",812,725,56,31
"S01002880",510,454,46,10
"S01002881",912,811,59,42
"S01002882",770,682,55,33
"S01002883",1062,979,59,24
"S01002884",793,692,61,40
"S01002885",1271,1165,72,34
"S01002886",815,745,47,23
"S01002887",596,548,33,15
"S01002888",468,383,65,20
"S01002889",857,725,82,50
"S01002890",673,580,60,33
"S01002891",743,645,61,37
"S01002892",649,602,28,19
"S01002893",1127,954,90,83
"S01002894",815,705,75,35
"S01002895",595,554,26,15
"S01002896",681,599,64,18
"S01002897",586,537,31,18
"S01002898",982,916,46,20
"S01002899",528,445,63,20
"S01002900",675,578,66,31
"S01002901",788,738,35,15
"S01002902",732,623,75,34
"S01002903",852,791,39,22
"S01002904",707,629,66,12
"S01002905",735,635,75,25
"S01002906",807,696,66,45
"S01002907",606,552,36,18
"S01002908",773,695,52,26
"S01002909",763,682,59,22
"S01002910",1037,938,75,24
"S01002911",846,793,37,16
"S01002912",1349,1136,157,56
"S01002913",740,630,77,33
"S01002914",634,557,59,18
"S01002915",892,786,73,33
"S01002916",728,672,40,16
"S01002917",584,480,75,29
"S01002918",723,595,106,22
"S01002919",875,745,83,47
"S01002920",569,489,54,26
"S01002921",647,565,67,15
"S01002922",480,443,31,6
"S01002923",625,503,80,42
"S01002924",649,505,101,43
"S01002925",1445,1225,150,70
"S01002926",765,689,57,19
"S01002927",765,650,77,38
"S01002928",530,469,44,17
"S01002929",738,686,35,17
"S01002930",560,450,78,32
"S01002931",912,830,63,19
"S01002932",680,579,77,24
"S01002933",796,658,93,45
"S01002934",837,734,80,23
"S01002935",920,794,98,28
"S01002936",770,662,78,30
"S01002937",477,355,91,31
"S01002938",789,645,90,54
"S01002939",535,474,42,19
"S01002940",609,508,76,25
"S01002941",918,713,154,51
"S01002942",430,368,47,15
"S01002943",677,581,67,29
"S01002944",1160,927,162,71
"S01002945",562,471,75,16
"S01002946",1089,879,165,45
"S01002947",626,516,84,26
"S01002948",777,623,127,27
"S01002949",534,416,98,20
