"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01003008",681,570,16,23,9,49,4,10
"S01003009",402,240,13,35,70,18,16,10
"S01003010",536,329,10,39,115,15,10,18
"S01003011",566,416,19,57,30,24,15,5
"S01003012",694,432,16,38,170,21,10,7
"S01003013",502,322,18,30,99,21,8,4
"S01003014",495,302,7,45,111,14,9,7
"S01003015",566,353,17,44,125,15,7,5
"S01003016",327,212,12,20,73,3,3,4
"S01003017",461,289,16,30,101,8,9,8
"S01003018",603,367,23,60,113,13,17,10
"S01003019",627,400,29,52,101,13,26,6
"S01003020",488,314,23,34,78,16,21,2
"S01003021",495,320,17,41,80,18,11,8
"S01003022",721,457,25,56,133,21,20,9
"S01003023",550,334,15,35,133,10,15,8
"S01003024",506,327,20,31,84,10,26,8
"S01003025",626,364,22,56,123,25,23,13
"S01003026",578,352,23,47,78,23,42,13
"S01003027",779,541,25,87,86,19,19,2
"S01003028",580,204,54,32,83,46,133,28
"S01003029",834,424,82,53,93,47,108,27
"S01003030",987,536,81,60,97,55,120,38
"S01003032",408,159,43,16,78,14,76,22
"S01003033",372,177,29,20,44,18,65,19
"S01003034",699,447,35,61,90,29,30,7
"S01003035",747,346,73,66,48,55,127,32
"S01003036",738,237,78,48,141,36,160,38
"S01003037",1496,1017,51,180,80,109,33,26
"S01003038",652,413,32,71,47,49,32,8
"S01003039",615,303,53,51,74,46,72,16
"S01003040",618,304,56,30,121,23,68,16
"S01003041",545,338,16,59,64,27,22,19
"S01003042",456,197,65,28,33,39,71,23
"S01003043",418,155,62,43,25,40,65,28
"S01003044",977,390,115,69,111,50,170,72
"S01003045",711,330,64,78,65,50,99,25
"S01003046",567,314,53,44,54,21,58,23
"S01003047",655,285,71,56,94,47,78,24
"S01003048",388,141,44,31,80,16,55,21
"S01003049",409,147,56,17,67,31,72,19
"S01003050",546,351,22,42,101,13,11,6
"S01003051",804,418,83,52,85,49,83,34
"S01003052",512,213,57,24,94,24,77,23
"S01003053",668,422,42,57,56,32,42,17
"S01003054",612,370,40,52,65,20,49,16
"S01003055",631,252,49,43,116,38,101,32
"S01003056",661,292,74,80,47,63,56,49
"S01003057",524,354,32,45,53,13,20,7
"S01003058",891,592,57,64,58,35,59,26
"S01003059",611,376,11,68,103,25,13,15
"S01003060",748,412,62,70,47,34,90,33
"S01003061",597,383,24,55,91,10,27,7
"S01003062",644,418,24,61,70,18,34,19
"S01003063",601,394,41,57,43,27,23,16
"S01003064",636,258,57,33,124,39,100,25
"S01003065",810,554,34,39,98,23,48,14
"S01003066",605,411,10,57,92,15,15,5
"S01003067",468,305,16,41,67,12,21,6
"S01003068",626,407,17,53,130,11,3,5
"S01003069",416,222,26,32,82,21,28,5
"S01003070",590,319,29,70,98,33,27,14
"S01003071",468,277,10,44,101,15,14,7
"S01003072",763,348,72,64,105,41,96,37
"S01003073",512,345,22,36,49,32,21,7
"S01003074",547,348,18,64,75,24,8,10
"S01003075",542,340,33,51,46,28,31,13
"S01003076",664,199,128,76,35,71,94,61
"S01003077",683,366,45,62,87,38,67,18
"S01003078",508,290,21,49,86,22,29,11
"S01003079",701,461,25,63,95,27,17,13
"S01003080",626,438,28,50,62,17,22,9
"S01003081",739,434,41,113,47,51,25,28
"S01003082",827,440,93,81,43,52,80,38
"S01003083",910,502,68,67,84,45,113,31
"S01003084",623,229,32,49,173,25,94,21
"S01003085",724,477,25,68,111,12,17,14
"S01003086",493,277,22,62,65,28,25,14
"S01003087",517,343,27,52,49,11,26,9
"S01003088",794,338,99,68,73,58,123,35
"S01003089",555,357,19,44,91,16,16,12
"S01003090",539,300,38,56,67,31,34,13
"S01003091",441,292,27,43,37,10,22,10
"S01003092",619,322,42,54,98,30,52,21
"S01003093",709,329,49,64,123,37,84,23
"S01003094",716,427,32,66,102,29,50,10
"S01003095",576,353,16,68,81,38,11,9
"S01003096",507,287,26,52,81,26,22,13
"S01003097",200,82,17,10,40,11,31,9
"S01003098",1042,743,56,58,72,25,68,20
"S01003099",392,187,26,28,65,26,46,14
"S01003100",590,320,48,52,94,27,36,13
"S01003101",388,188,35,35,47,24,49,10
"S01003102",540,317,28,49,90,24,19,13
"S01003103",546,333,28,65,88,11,13,8
"S01003104",681,299,41,47,153,28,92,21
"S01003105",567,357,28,54,59,35,23,11
"S01003106",525,340,15,47,79,23,13,8
"S01003107",559,241,53,55,65,31,95,19
"S01003108",620,400,57,41,53,15,38,16
"S01003109",694,506,12,42,106,13,11,4
"S01003110",558,377,9,43,101,10,9,9
"S01003111",631,260,50,72,96,33,105,15
"S01003112",719,498,21,68,84,19,15,14
"S01003113",546,357,21,42,90,10,19,7
"S01003114",624,375,24,57,99,24,29,16
"S01003115",800,557,39,57,84,28,16,19
"S01003116",727,493,37,52,74,22,37,12
"S01003117",632,430,28,51,46,15,51,11
"S01003118",336,132,36,50,43,22,38,15
"S01003119",476,315,36,35,48,22,15,5
"S01003120",1128,803,43,114,103,28,28,9
"S01003121",642,298,71,44,102,36,76,15
"S01003122",513,284,29,39,88,20,44,9
"S01003123",684,419,25,49,125,24,36,6
"S01003124",715,583,32,31,27,15,20,7
"S01003125",726,540,38,57,46,16,20,9
"S01003126",111,45,7,3,29,5,19,3
"S01003127",608,377,31,61,67,30,31,11
"S01003128",601,362,35,26,110,9,40,19
"S01003129",938,674,44,66,87,12,41,14
"S01003130",659,440,43,53,75,10,30,8
"S01003131",717,561,31,40,44,20,12,9
"S01003132",617,310,71,55,54,28,65,34
"S01003133",1079,768,51,62,148,16,26,8
"S01003134",555,263,59,57,82,22,65,7
"S01003135",547,306,24,42,96,18,51,10
"S01003136",823,584,48,86,39,29,22,15
"S01003137",606,411,24,52,41,32,25,21
"S01003138",806,407,49,49,136,26,116,23
"S01003139",893,676,26,68,65,17,24,17
"S01003140",684,298,78,58,104,36,76,34
"S01003141",671,533,19,52,34,11,14,8
"S01003142",695,373,24,49,128,26,70,25
"S01003143",703,451,31,56,82,22,48,13
"S01003144",648,325,32,57,114,28,72,20
"S01003145",444,217,24,28,106,17,44,8
"S01003146",584,450,24,46,22,12,19,11
"S01003147",600,322,30,43,119,27,53,6
"S01003148",507,287,28,39,70,19,52,12
"S01003149",728,492,35,52,82,16,38,13
"S01003150",522,225,57,32,92,26,78,12
"S01003151",593,355,31,42,74,23,50,18
"S01003152",680,313,46,62,142,26,65,26
"S01003153",546,340,16,47,105,17,17,4
"S01003154",805,561,24,77,60,23,45,15
"S01003155",1019,794,26,95,60,23,15,6
"S01003156",659,480,21,63,48,18,17,12
"S01003157",851,499,59,94,106,42,37,14
"S01003158",458,151,54,69,45,41,70,28
"S01003159",139,54,18,11,16,6,26,8
"S01003160",478,218,52,39,67,30,60,12
"S01003161",468,276,27,33,73,18,32,9
"S01003162",472,223,20,37,84,22,69,17
"S01003163",536,381,13,35,63,23,10,11
"S01003164",639,399,32,66,41,58,29,14
"S01003165",715,391,50,60,98,30,65,21
"S01003166",576,427,29,55,34,8,12,11
"S01003167",696,349,52,78,95,31,62,29
"S01003168",741,574,20,49,51,19,17,11
"S01003169",1892,1289,42,169,147,73,141,31
"S01003170",703,376,27,87,88,76,18,31
"S01003171",568,335,17,68,63,52,12,21
"S01003172",605,337,57,110,33,32,22,14
"S01003173",444,328,26,44,15,12,10,9
"S01003174",601,312,31,85,44,43,54,32
"S01003175",623,273,38,76,86,35,85,30
"S01003176",743,514,47,64,43,22,32,21
"S01003177",747,484,23,59,118,30,19,14
"S01003178",657,370,49,42,78,24,68,26
"S01003179",506,248,27,78,34,59,25,35
"S01003180",546,386,11,60,39,14,31,5
"S01003181",640,307,65,56,99,41,56,16
"S01003182",576,272,44,70,88,34,59,9
"S01003183",543,346,33,65,34,25,17,23
"S01003184",600,281,60,43,70,47,72,27
"S01003185",432,182,32,44,58,39,50,27
"S01003186",686,449,21,71,76,34,22,13
"S01003187",827,599,24,85,45,31,34,9
"S01003188",749,361,68,138,48,42,60,32
"S01003189",650,372,50,81,36,53,32,26
"S01003190",595,270,49,68,55,29,98,26
"S01003191",419,192,39,44,38,31,62,13
"S01003192",711,378,58,151,32,11,58,23
"S01003193",1258,952,51,112,57,40,36,10
"S01003194",549,266,30,32,83,22,87,29
"S01003195",573,338,21,43,120,19,21,11
"S01003196",733,457,22,75,115,35,11,18
"S01003197",614,395,23,52,96,15,23,10
"S01003198",727,309,61,81,70,62,122,22
"S01003199",745,507,22,56,100,13,31,16
"S01003200",577,307,46,53,67,30,56,18
"S01003201",210,94,19,22,29,7,30,9
"S01003202",788,347,68,60,122,52,104,35
"S01003203",592,323,40,51,82,23,54,19
"S01003204",685,374,45,67,75,40,58,26
"S01003205",606,291,46,34,93,35,81,26
"S01003206",675,319,63,61,63,27,112,30
"S01003207",615,358,39,81,18,53,35,31
"S01003208",912,447,98,77,95,67,106,22
"S01003209",426,270,19,45,56,7,23,6
"S01003210",660,397,13,70,110,42,15,13
"S01003211",621,308,46,104,43,76,28,16
"S01003212",532,339,22,51,65,23,23,9
"S01003213",398,218,26,32,46,17,44,15
"S01003214",541,261,34,46,113,25,50,12
"S01003215",663,336,56,72,69,51,68,11
"S01003216",486,276,26,34,96,6,37,11
"S01003217",517,215,43,35,96,25,81,22
"S01003218",509,325,26,35,61,25,31,6
"S01003219",550,322,27,56,77,18,40,10
"S01003220",571,261,29,113,60,56,33,19
"S01003221",637,298,78,78,52,40,51,40
"S01003222",590,285,44,98,24,81,24,34
"S01003223",689,327,76,45,77,36,103,25
"S01003224",499,290,14,40,128,10,13,4
"S01003225",485,172,30,31,121,26,74,31
"S01003226",570,231,48,58,84,31,95,23
"S01003227",1316,821,74,190,36,88,43,64
"S01003228",920,511,67,75,115,37,85,30
"S01003229",661,420,22,68,76,48,9,18
"S01003230",629,363,22,54,103,32,43,12
"S01003231",654,338,40,29,106,33,90,18
"S01003232",728,356,64,97,61,44,79,27
"S01003233",710,446,16,73,124,19,25,7
"S01003234",684,398,20,77,98,42,25,24
"S01003235",610,373,27,39,100,19,46,6
"S01003236",517,239,28,85,47,56,37,25
"S01003237",702,329,48,57,113,37,94,24
"S01003238",547,343,25,50,62,14,46,7
"S01003239",727,411,49,57,80,44,69,17
"S01003240",545,373,18,50,63,12,25,4
"S01003241",555,358,9,41,101,12,30,4
"S01003242",782,419,46,76,131,29,56,25
"S01003243",611,362,23,42,100,22,46,16
"S01003244",715,297,37,60,154,43,95,29
"S01003245",873,380,71,69,146,34,143,30
"S01003246",760,245,95,29,148,33,177,33
"S01003247",590,302,47,46,49,38,90,18
"S01003248",890,493,52,73,127,29,91,25
"S01003249",592,356,50,53,55,20,46,12
"S01003250",416,223,16,42,76,18,30,11
"S01003251",615,243,60,39,104,36,117,16
"S01003252",449,259,10,27,119,9,18,7
"S01003253",733,287,67,60,77,39,152,51
"S01003254",381,139,28,30,59,28,85,12
"S01003255",605,342,31,47,90,19,58,18
"S01003256",1010,414,108,181,55,99,97,56
"S01003257",568,283,24,81,51,73,28,28
"S01003258",599,368,24,40,119,21,21,6
"S01003259",870,575,37,100,92,14,44,8
"S01003260",546,309,13,59,125,11,23,6
"S01003261",716,383,24,59,204,9,25,12
"S01003262",557,316,54,35,44,27,59,22
"S01003263",786,332,65,95,88,67,104,35
"S01003264",460,234,22,58,76,19,35,16
"S01003265",456,235,15,32,117,19,33,5
"S01003266",517,263,24,27,102,19,72,10
"S01003267",666,339,43,49,142,18,63,12
"S01003268",1395,810,83,212,114,48,102,26
"S01003269",713,371,55,53,71,28,107,28
"S01003270",615,292,76,58,55,21,87,26
"S01003271",1606,957,113,266,87,41,107,35
"S01003272",1311,675,101,152,121,53,171,38
"S01003273",528,205,45,42,92,15,96,33
"S01003274",437,165,26,33,118,18,68,9
"S01003275",780,386,57,50,136,26,104,21
"S01003276",534,342,17,55,75,14,21,10
"S01003277",486,260,21,55,80,12,49,9
"S01003278",614,341,30,61,115,26,28,13
"S01003279",278,107,34,22,25,29,47,14
"S01003280",684,374,39,67,107,26,53,18
"S01003281",396,213,36,38,35,20,42,12
"S01003282",565,348,23,62,98,14,12,8
"S01003283",497,327,12,34,94,5,22,3
"S01003284",697,392,33,31,136,16,76,13
"S01003285",362,123,19,164,11,11,27,7
"S01003286",719,343,29,85,125,36,74,27
"S01003287",383,159,47,73,26,38,26,14
"S01003288",511,319,17,51,93,6,21,4
"S01003289",293,164,23,29,21,19,26,11
"S01003290",648,357,51,47,83,29,57,24
"S01003291",551,234,53,28,95,24,89,28
"S01003292",543,331,31,45,80,17,32,7
"S01003293",613,271,49,39,96,34,97,27
"S01003294",518,282,23,34,98,17,57,7
"S01003295",733,455,26,56,142,9,35,10
"S01003296",561,239,61,43,62,46,83,27
"S01003297",438,169,42,38,43,23,89,34
"S01003298",717,444,39,50,115,22,34,13
"S01003299",351,161,28,28,33,32,52,17
"S01003300",676,410,31,67,105,16,40,7
"S01003301",614,295,71,52,59,29,87,21
"S01003302",545,197,63,88,49,31,89,28
"S01003303",2294,1054,118,867,38,47,107,63
"S01003304",580,333,36,90,40,36,21,24
"S01003305",582,394,39,39,27,31,32,20
"S01003306",663,354,39,44,120,23,64,19
"S01003307",793,391,49,53,130,22,118,30
"S01003308",624,317,41,59,93,39,55,20
"S01003309",718,302,91,46,70,50,127,32
"S01003310",538,278,43,32,92,23,51,19
"S01003311",534,356,20,37,94,10,12,5
"S01003312",402,206,37,35,47,22,41,14
"S01003313",874,376,76,91,91,32,173,35
"S01003314",515,234,52,38,45,22,97,27
"S01003315",558,358,34,70,36,25,24,11
"S01003316",494,258,52,73,31,18,38,24
"S01003317",495,317,34,43,36,22,32,11
"S01003318",566,361,21,39,97,13,25,10
"S01003320",455,268,32,98,17,18,12,10
"S01003321",522,302,11,41,110,24,27,7
"S01003322",662,347,56,73,56,35,63,32
"S01003323",567,368,21,61,64,20,24,9
"S01003324",375,216,27,33,29,15,42,13
"S01003325",560,382,34,50,52,16,15,11
"S01003326",596,280,65,38,95,22,79,17
"S01003327",481,241,49,73,30,33,37,18
"S01003328",977,537,21,318,35,12,37,17
"S01003329",608,346,32,53,95,14,52,16
"S01003330",738,517,24,100,48,18,18,13
"S01003331",476,184,35,35,109,19,83,11
"S01003332",299,131,22,17,62,23,36,8
"S01003333",726,333,35,117,61,30,121,29
"S01003334",723,399,68,53,79,34,76,14
"S01003335",608,322,21,138,38,10,62,17
"S01003336",713,276,55,67,150,28,110,27
"S01003337",973,515,79,66,112,49,113,39
"S01003338",723,438,46,73,96,17,36,17
"S01003339",576,349,44,42,68,31,33,9
"S01003340",743,366,42,38,156,26,96,19
"S01003341",701,508,22,74,45,25,21,6
"S01003342",523,210,71,63,51,29,81,18
"S01003343",513,258,49,32,41,35,80,18
"S01003344",334,202,27,22,44,16,21,2
"S01003345",712,434,61,48,74,32,54,9
"S01003346",666,330,51,56,86,29,92,22
"S01003347",741,251,90,63,81,55,168,33
"S01003348",877,610,35,96,66,7,37,26
"S01003349",982,579,70,84,82,38,111,18
"S01003350",594,352,35,39,74,32,45,17
"S01003351",866,431,91,79,75,34,115,41
"S01003352",857,422,68,51,109,53,126,28
"S01003353",591,216,81,78,61,18,90,47
"S01003354",464,193,32,19,109,18,73,20
"S01003355",841,414,41,105,124,31,100,26
"S01003356",676,306,71,73,70,40,99,17
"S01003357",274,92,41,30,32,25,38,16
"S01003358",1802,864,66,694,48,16,73,41
"S01003359",758,554,32,90,40,17,18,7
"S01003360",563,350,31,40,53,22,54,13
"S01003361",530,222,40,37,116,19,77,19
"S01003362",501,246,43,48,75,28,52,9
"S01003363",544,257,31,30,111,27,68,20
"S01003364",511,240,63,71,23,38,48,28
"S01003365",528,266,39,52,33,26,80,32
"S01003366",713,360,19,288,18,4,12,12
"S01003367",893,350,117,71,97,55,143,60
"S01003368",2231,534,57,1509,34,11,62,24
"S01003369",431,165,36,34,118,13,47,18
"S01003370",676,406,21,185,28,13,9,14
"S01003371",617,326,40,138,61,16,29,7
"S01003372",550,254,42,51,89,36,58,20
"S01003373",2080,1025,107,606,91,42,151,58
"S01003374",336,133,39,31,33,34,55,11
"S01003375",723,436,40,50,107,14,61,15
"S01003376",399,174,42,33,35,33,65,17
"S01003377",513,248,24,23,108,23,77,10
"S01003378",649,280,55,77,75,51,83,28
"S01003379",456,164,56,35,39,32,93,37
"S01003380",1079,674,32,226,46,35,42,24
"S01003381",581,347,26,45,85,23,43,12
"S01003382",1384,832,64,263,101,36,55,33
"S01003383",667,332,40,46,127,28,77,17
"S01003384",731,372,53,39,154,17,76,20
"S01003385",738,447,36,146,59,13,27,10
"S01003386",481,262,23,23,89,12,63,9
"S01003387",644,326,57,85,49,27,76,24
"S01003388",806,315,91,61,133,41,127,38
"S01003389",833,423,109,96,42,38,90,35
"S01003390",877,421,115,63,70,65,107,36
"S01003391",555,233,49,88,60,17,78,30
"S01003392",704,413,36,137,61,14,34,9
"S01003393",629,274,24,41,152,20,109,9
"S01003394",448,231,40,54,42,16,49,16
"S01003395",543,348,21,79,45,12,29,9
"S01003396",651,315,65,78,76,17,69,31
"S01003397",744,309,93,60,58,53,122,49
"S01003398",604,315,47,79,46,24,71,22
"S01003399",1780,462,41,1146,53,15,45,18
"S01003400",511,257,25,30,108,23,59,9
"S01003401",542,207,88,47,44,39,91,26
"S01003402",711,298,79,71,61,50,121,31
"S01003403",1015,528,48,288,39,30,65,17
"S01003404",423,159,63,24,75,25,60,17
"S01003405",571,320,35,28,88,14,70,16
"S01003406",580,331,30,76,59,17,48,19
"S01003407",620,316,41,51,132,17,52,11
"S01003408",472,246,32,65,32,25,46,26
"S01003409",1286,786,54,302,66,33,26,19
"S01003410",1347,554,45,629,50,17,32,20
"S01003411",563,304,58,36,77,18,56,14
"S01003412",691,344,71,54,87,33,77,25
"S01003413",551,305,35,45,59,26,64,17
"S01003414",316,143,29,24,46,15,43,16
"S01003415",1089,200,59,629,73,21,87,20
"S01003416",676,191,41,166,154,15,88,21
"S01003417",793,465,25,139,84,22,43,15
"S01003418",715,271,75,53,133,37,116,30
"S01003419",678,252,91,55,81,48,113,38
"S01003420",345,116,37,24,42,25,84,17
"S01003421",654,301,57,47,113,31,87,18
"S01003422",612,287,49,70,96,28,64,18
"S01003423",719,396,24,233,17,18,16,15
"S01003424",795,400,82,61,71,37,103,41
"S01003425",719,339,37,253,29,21,29,11
"S01003426",830,461,69,99,107,15,59,20
"S01003427",688,327,36,47,143,20,100,15
"S01003428",638,268,82,62,42,46,103,35
"S01003429",1443,349,30,1002,14,23,14,11
"S01003430",719,398,38,206,26,15,21,15
"S01003431",501,231,33,13,127,11,75,11
"S01003432",810,357,24,385,18,6,10,10
"S01003433",1056,427,31,523,21,21,13,20
"S01003434",595,253,52,45,98,29,93,25
"S01003435",531,221,59,41,62,40,80,28
"S01003436",441,289,16,32,43,8,47,6
"S01003437",745,381,22,290,23,6,10,13
"S01003438",1339,560,39,650,33,7,36,14
"S01003439",972,326,53,213,173,12,155,40
"S01003440",344,180,23,20,51,17,41,12
"S01003441",1055,555,130,94,55,73,111,37
"S01003442",712,352,66,72,83,38,75,26
"S01003443",705,267,101,68,57,55,95,62
"S01003444",569,217,61,37,68,45,109,32
"S01003445",792,354,95,112,56,46,78,51
"S01003446",421,172,13,168,14,9,29,16
"S01003447",2373,196,56,1900,110,21,72,18
"S01003448",495,240,26,32,105,22,48,22
"S01003449",753,310,36,309,30,21,37,10
"S01003450",841,438,53,187,50,25,77,11
"S01003451",821,440,32,220,50,17,54,8
"S01003452",1251,310,46,41,74,21,111,648
"S01003453",1172,703,36,291,47,38,35,22
"S01003454",560,228,32,207,28,32,28,5
"S01003455",567,219,81,36,80,35,92,24
"S01003456",191,63,28,16,19,15,39,11
"S01003457",772,277,92,140,73,48,98,44
"S01003458",787,413,52,59,87,34,114,28
"S01003459",611,328,65,41,57,48,53,19
"S01003460",943,548,25,260,62,10,28,10
"S01003461",529,288,28,40,95,20,44,14
"S01003462",374,171,43,26,41,29,43,21
"S01003463",454,148,69,80,17,48,46,46
"S01003464",870,342,36,413,21,29,11,18
"S01003465",2304,1577,82,440,71,41,64,29
"S01003466",680,317,46,153,65,16,67,16
"S01003467",551,258,38,36,97,28,74,20
"S01003468",723,281,30,328,24,26,18,16
"S01003469",867,440,56,144,100,23,90,14
"S01003470",1041,477,47,382,48,14,56,17
"S01003471",541,222,69,48,61,46,77,18
"S01003472",565,207,66,108,29,50,63,42
"S01003473",804,366,44,170,98,26,80,20
"S01003474",631,200,17,348,25,18,9,14
"S01003475",685,292,35,173,62,26,71,26
"S01003476",871,601,46,101,33,42,35,13
"S01003477",981,660,59,147,41,10,51,13
"S01003478",708,369,29,195,48,14,43,10
"S01003479",749,392,25,191,67,14,44,16
"S01003480",635,320,50,66,80,25,81,13
"S01003481",863,470,50,163,96,18,48,18
"S01003482",495,160,68,62,69,35,78,23
"S01003483",416,210,31,23,58,31,48,15
"S01003484",1044,319,33,614,44,10,18,6
"S01003485",831,401,33,330,32,10,11,14
"S01003486",708,300,86,59,77,65,85,36
"S01003487",975,331,27,478,64,15,39,21
"S01003488",499,211,35,24,109,20,80,20
"S01003489",1026,530,91,59,94,76,142,34
"S01003490",483,178,33,93,63,26,69,21
"S01003491",66,21,4,6,21,2,8,4
"S01003492",901,456,59,208,47,27,67,37
"S01003493",661,332,65,68,43,38,93,22
"S01003494",616,282,24,139,95,13,47,16
"S01003495",734,388,44,82,81,43,64,32
"S01003496",880,577,29,140,75,10,44,5
"S01003497",847,465,31,222,89,14,19,7
"S01003498",776,402,41,98,121,21,84,9
"S01003499",840,502,38,151,78,16,44,11
"S01003500",477,152,56,76,36,56,64,37
"S01003501",659,279,16,311,25,10,13,5
"S01003502",1371,974,69,96,69,67,70,26
"S01003503",625,366,23,162,41,11,19,3
"S01003504",851,285,24,445,31,19,19,28
"S01003506",919,509,31,273,56,13,21,16
"S01003507",457,214,27,170,15,11,11,9
"S01003508",640,291,53,71,77,26,113,9
"S01003509",792,474,19,206,60,14,11,8
"S01003510",348,199,34,38,37,14,24,2
"S01003511",891,581,29,150,90,15,10,16
"S01003512",480,187,42,25,131,24,57,14
"S01003513",678,203,22,414,12,7,8,12
"S01003514",819,329,20,412,34,7,6,11
"S01003515",450,189,54,21,80,22,63,21
"S01003516",552,366,22,40,70,14,30,10
"S01003517",675,357,46,203,31,9,21,8
"S01003518",819,431,64,83,64,29,129,19
"S01003519",456,178,31,102,41,17,68,19
"S01003520",592,333,20,127,81,10,11,10
"S01003521",492,152,11,296,13,4,9,7
"S01003522",735,441,24,192,43,7,23,5
"S01003523",507,262,51,27,82,18,50,17
"S01003524",894,630,25,92,77,18,38,14
"S01003525",909,599,27,170,83,13,12,5
"S01003526",872,501,33,252,51,12,10,13
"S01003527",637,407,24,68,100,23,12,3
"S01003528",381,250,18,40,30,14,21,8
"S01003529",406,266,17,45,35,17,19,7
"S01003530",732,456,26,187,36,6,15,6
"S01003531",634,296,54,71,49,30,107,27
"S01003532",778,470,32,89,118,22,32,15
"S01003533",228,27,21,49,3,48,10,70
"S01003534",745,446,45,60,85,26,61,22
"S01003535",582,335,56,37,49,19,68,18
"S01003536",855,583,22,130,86,14,10,10
"S01003537",694,335,38,135,83,11,74,18
"S01003538",462,210,52,39,66,19,58,18
"S01003539",772,536,18,62,107,21,17,11
"S01003540",356,154,26,28,57,9,68,14
"S01003541",569,133,53,133,33,92,57,68
"S01003542",622,428,14,72,82,13,7,6
"S01003543",540,240,53,89,31,29,80,18
"S01003544",431,285,14,76,35,9,10,2
"S01003545",660,467,25,72,57,12,12,15
"S01003546",770,329,68,71,149,33,94,26
"S01003547",654,426,26,105,39,14,32,12
"S01003549",589,245,52,51,70,47,97,27
"S01003550",501,329,21,51,54,17,16,13
"S01003551",534,279,29,34,80,22,69,21
"S01003552",946,665,26,165,63,7,10,10
"S01003553",529,199,58,42,62,24,100,44
"S01003554",654,389,23,140,58,15,21,8
"S01003555",618,399,24,123,39,15,7,11
"S01003556",514,341,15,58,71,14,10,5
"S01003557",520,192,83,41,36,65,83,20
"S01003558",836,546,20,139,107,5,9,10
"S01003559",725,505,20,65,89,13,22,11
"S01003560",951,653,28,95,132,19,14,10
"S01003561",1034,382,65,286,111,37,118,35
"S01003562",473,219,54,56,42,29,61,12
"S01003563",374,178,31,26,60,23,47,9
"S01003564",556,194,60,58,75,42,96,31
"S01003565",634,251,51,58,126,39,89,20
"S01003566",660,376,8,213,42,6,10,5
"S01003567",727,296,83,71,69,51,116,41
"S01003568",543,365,17,58,75,14,4,10
"S01003569",476,294,11,66,75,14,8,8
"S01003570",507,325,9,49,80,21,14,9
"S01003571",698,367,44,91,55,37,83,21
"S01003572",779,318,73,84,97,42,132,33
"S01003573",657,346,28,35,135,33,62,18
"S01003574",914,581,31,200,69,11,12,10
"S01003575",645,304,52,92,59,32,83,23
"S01003576",694,463,10,84,72,15,41,9
"S01003577",660,380,54,34,88,28,54,22
"S01003578",168,75,25,14,19,15,14,6
"S01003579",647,237,70,55,77,62,124,22
"S01003580",790,437,84,53,70,34,77,35
"S01003581",2121,577,69,1275,82,33,60,25
"S01003582",522,180,53,61,85,34,85,24
"S01003583",391,180,35,22,65,28,53,8
"S01003584",537,186,95,94,12,54,65,31
"S01003585",594,284,44,129,47,19,60,11
"S01003586",703,305,80,72,76,52,83,35
"S01003587",738,487,18,89,98,32,9,5
"S01003588",528,370,21,41,46,11,29,10
"S01003589",1413,513,22,716,109,24,17,12
"S01003590",587,371,57,44,21,20,54,20
"S01003591",915,602,24,116,117,27,16,13
"S01003592",1092,589,95,121,65,77,107,38
"S01003593",443,259,24,36,70,13,26,15
"S01003594",782,533,18,90,106,15,12,8
"S01003595",651,233,84,44,71,58,135,26
"S01003596",672,247,119,66,87,11,109,33
"S01003597",503,293,11,52,112,16,8,11
"S01003598",487,255,28,21,100,17,58,8
"S01003599",706,388,43,63,99,22,67,24
"S01003600",621,266,60,49,91,19,110,26
"S01003601",598,268,73,81,30,47,78,21
"S01003602",472,231,34,38,97,17,44,11
"S01003603",600,263,74,49,72,36,82,24
"S01003604",634,343,41,117,47,13,51,22
"S01003605",513,220,83,47,36,41,70,16
"S01003606",641,331,40,43,118,22,63,24
"S01003607",390,197,29,37,54,23,41,9
"S01003608",406,209,28,40,63,12,42,12
"S01003609",771,486,33,84,125,15,15,13
"S01003610",772,461,55,93,37,33,67,26
"S01003611",608,233,56,44,125,34,91,25
"S01003612",596,333,17,58,144,14,16,14
"S01003613",1134,803,42,102,91,37,36,23
"S01003614",369,224,12,28,55,10,31,9
"S01003615",592,308,54,61,29,51,66,23
"S01003616",627,463,24,51,33,30,16,10
"S01003617",627,212,119,60,69,27,109,31
"S01003618",567,334,32,52,92,20,24,13
"S01003619",553,224,62,51,76,36,78,26
"S01003620",850,546,32,124,103,22,9,14
"S01003621",666,274,46,31,175,30,82,28
"S01003622",569,314,21,38,113,19,52,12
"S01003623",700,439,22,80,106,29,17,7
"S01003624",1095,602,70,91,131,51,121,29
"S01003625",288,140,20,39,26,10,41,12
"S01003626",575,388,18,43,76,13,23,14
"S01003627",464,203,36,37,62,23,74,29
"S01003628",561,245,58,32,103,30,70,23
"S01003629",566,251,27,38,135,27,74,14
"S01003630",557,241,45,50,112,28,68,13
"S01003631",901,601,41,67,102,35,39,16
"S01003632",726,450,16,119,92,18,19,12
"S01003633",1045,700,62,73,82,36,62,30
"S01003634",748,325,61,54,114,34,120,40
"S01003635",473,258,35,58,55,9,46,12
"S01003636",643,303,42,31,131,22,95,19
"S01003637",747,433,35,102,115,20,33,9
"S01003638",607,382,34,79,64,10,29,9
"S01003639",571,284,30,26,122,26,62,21
"S01003640",712,370,45,67,107,31,74,18
"S01003641",521,384,18,44,32,15,21,7
"S01003642",572,317,23,35,105,20,54,18
"S01003643",539,349,37,58,28,31,30,6
