dz_2001,total,owned,social,rented,rentfree
S01001845,780,733,7,30,10
S01001846,886,831,2,51,2
S01001847,928,471,363,92,2
S01001848,748,386,246,112,4
S01001849,582,532,17,28,5
S01001850,726,528,29,163,6
S01001851,819,709,38,70,2
S01001852,766,713,14,32,7
S01001853,724,684,4,31,5
S01001854,1026,397,246,377,6
S01001855,801,715,15,67,4
S01001856,840,269,449,114,8
S01001857,672,451,149,71,1
S01001858,792,716,17,54,5
S01001859,1064,618,328,110,8
S01001860,781,736,6,37,2
S01001861,798,356,334,103,5
S01001862,801,744,32,25,0
S01001863,807,764,15,28,0
S01001864,1350,308,882,158,2
S01001865,699,87,580,32,0
S01001866,675,620,4,42,9
S01001867,744,413,244,86,1
S01001868,639,573,10,49,7
S01001869,820,706,25,85,4
S01001870,961,312,548,97,4
S01001871,1696,1362,114,202,18
S01001872,817,589,96,116,16
S01001873,741,693,12,35,1
S01001874,1137,193,814,129,1
S01001875,902,863,6,19,14
S01001876,1020,635,249,128,8
S01001877,951,163,742,45,1
S01001878,1076,1011,10,49,6
S01001879,640,77,503,58,2
S01001880,741,227,435,78,1
S01001881,755,678,33,42,2
S01001882,793,590,40,162,1
S01001883,532,464,0,61,7
S01001884,894,504,241,141,8
S01001885,1174,1141,10,23,0
S01001886,564,57,486,21,0
S01001887,830,540,227,52,11
S01001888,879,803,10,60,6
S01001889,542,393,46,90,13
S01001890,994,564,236,180,14
S01001891,713,393,142,169,9
S01001892,973,280,596,93,4
S01001893,1000,294,497,199,10
S01001894,805,144,606,53,2
S01001895,857,433,196,222,6
S01001896,809,734,7,65,3
S01001897,914,250,602,62,0
S01001898,616,267,250,94,5
S01001899,785,609,27,138,11
S01001900,754,598,84,63,9
S01001901,877,756,15,94,12
S01001902,919,729,9,172,9
S01001903,598,356,126,115,1
S01001904,598,334,165,93,6
S01001905,905,725,12,155,13
S01001906,700,231,393,76,0
S01001907,811,489,209,109,4
S01001908,754,631,17,101,5
S01001909,670,199,395,72,4
S01001910,744,499,29,211,5
S01001911,747,685,4,58,0
S01001912,742,489,37,216,0
S01001913,1015,606,63,339,7
S01001914,566,508,15,33,10
S01001915,904,801,8,92,3
S01001916,860,467,15,367,11
S01001917,695,630,4,54,7
S01001918,901,463,38,396,4
S01001919,850,632,27,189,2
S01001920,760,502,84,165,9
S01001921,607,365,139,100,3
S01001922,804,708,27,60,9
S01001923,577,353,66,158,0
S01001924,775,644,10,111,10
S01001925,776,718,16,36,6
S01001926,615,336,169,103,7
S01001927,900,764,40,85,11
S01001928,711,399,11,294,7
S01001929,994,843,24,117,10
S01001930,786,396,16,362,12
S01001931,728,286,334,106,2
S01001932,983,594,302,85,2
S01001933,847,751,6,84,6
S01001934,1523,935,197,366,25
S01001935,859,89,705,61,4
S01001936,1149,874,71,195,9
S01001937,867,606,151,107,3
S01001938,581,339,10,220,12
S01001939,556,270,3,276,7
S01001940,807,599,26,174,8
S01001941,961,745,29,174,13
S01001942,571,336,35,194,6
S01001943,714,330,212,171,1
S01001944,683,568,53,59,3
S01001945,706,597,0,101,8
S01001946,858,172,574,109,3
S01001947,928,729,26,146,27
S01001948,862,206,566,88,2
S01001949,700,286,305,105,4
S01001950,893,572,89,226,6
S01001951,842,401,273,156,12
S01001952,763,587,9,159,8
S01001953,861,547,6,299,9
S01001954,440,330,47,60,3
S01001955,1137,490,331,308,8
S01001956,763,324,315,119,5
S01001957,494,142,268,79,5
S01001958,852,371,204,263,14
S01001959,562,393,117,41,11
S01001960,896,590,14,285,7
S01001961,1107,792,8,304,3
S01001962,905,604,93,203,5
S01001963,914,428,117,355,14
S01001964,737,560,3,172,2
S01001965,755,419,148,179,9
S01001966,1545,412,746,372,15
S01001967,650,444,26,179,1
S01001968,788,568,29,185,6
S01001969,620,406,113,90,11
S01001970,628,528,51,45,4
S01001971,779,269,347,161,2
S01001972,711,579,5,125,2
S01001973,679,562,6,106,5
S01001974,824,560,10,247,7
S01001975,848,616,15,197,20
S01001976,812,354,65,389,4
S01001977,803,362,253,181,7
S01001978,1395,365,869,154,7
S01001979,679,428,20,226,5
S01001980,833,486,29,317,1
S01001981,863,455,13,375,20
S01001982,396,89,297,10,0
S01001983,702,374,12,310,6
S01001984,944,430,293,215,6
S01001985,764,548,15,199,2
S01001986,635,246,6,375,8
S01001987,829,291,5,527,6
S01001988,801,552,29,217,3
S01001989,880,758,11,101,10
S01001990,869,463,7,395,4
S01001991,834,555,36,240,3
S01001992,797,470,48,260,19
S01001993,727,519,14,189,5
S01001994,755,483,38,232,2
S01001995,653,490,9,154,0
S01001996,825,330,6,475,14
S01001997,793,421,180,187,5
S01001998,743,526,17,197,3
S01001999,739,233,0,495,11
S01002000,768,555,118,95,0
S01002001,786,321,52,408,5
S01002002,733,245,0,484,4
S01002003,850,675,60,111,4
S01002004,812,419,36,355,2
S01002005,773,410,206,150,7
S01002006,888,724,23,139,2
S01002007,956,340,41,570,5
S01002008,932,508,2,416,6
S01002009,831,394,6,418,13
S01002010,520,208,1,309,2
S01002011,1057,914,26,113,4
S01002012,825,439,19,363,4
S01002013,798,450,23,304,21
S01002014,846,359,14,469,4
S01002015,822,788,1,33,0
S01002016,589,312,6,267,4
S01002017,1038,287,632,113,6
S01002018,802,735,1,66,0
S01002019,815,258,17,532,8
S01002020,280,71,13,194,2
S01002021,1002,536,256,203,7
S01002022,984,732,98,129,25
S01002023,776,373,2,398,3
S01002024,702,421,12,264,5
S01002025,841,364,51,421,5
S01002026,663,617,14,28,4
S01002027,1135,270,52,802,11
S01002028,752,245,36,452,19
S01002029,770,266,7,480,17
S01002030,731,311,46,373,1
S01002031,688,297,100,287,4
S01002032,769,337,83,339,10
S01002033,764,301,130,325,8
S01002034,779,188,76,512,3
S01002035,730,589,10,131,0
S01002036,891,306,65,519,1
S01002037,677,182,37,449,9
S01002038,517,254,0,263,0
S01002039,694,536,40,112,6
S01002040,610,201,60,344,5
S01002041,866,471,5,382,8
S01002042,958,701,159,93,5
S01002043,719,550,58,95,16
S01002044,635,171,405,57,2
S01002045,941,625,82,222,12
S01002046,567,151,183,230,3
S01002047,798,269,132,391,6
S01002048,757,162,15,578,2
S01002049,1121,357,82,673,9
S01002050,734,659,51,19,5
S01002051,763,474,218,71,0
S01002052,875,263,127,480,5
S01002053,770,261,15,477,17
S01002054,557,246,35,264,12
S01002055,866,794,35,36,1
S01002056,907,668,123,110,6
S01002057,896,793,4,86,13
S01002058,761,263,125,366,7
S01002059,684,162,189,324,9
S01002060,751,176,36,530,9
S01002061,705,252,69,383,1
S01002062,554,349,129,74,2
S01002063,941,308,137,474,22
S01002064,1130,277,271,574,8
S01002065,725,296,101,324,4
S01002066,1064,290,174,558,42
S01002067,885,601,59,212,13
S01002068,937,293,155,484,5
S01002069,595,498,23,70,4
S01002070,658,192,108,353,5
S01002071,686,213,27,438,8
S01002072,1135,981,17,127,10
S01002073,644,180,168,291,5
S01002074,670,625,11,27,7
S01002075,917,500,54,357,6
S01002076,829,228,127,469,5
S01002077,783,709,19,54,1
S01002078,1068,788,15,225,40
S01002079,825,223,191,399,12
S01002080,996,912,6,75,3
S01002081,664,210,190,259,5
S01002082,848,481,78,277,12
S01002083,545,328,160,48,9
S01002084,796,240,82,448,26
S01002085,512,77,89,340,6
S01002086,597,93,131,365,8
S01002087,1053,230,223,594,6
S01002088,934,787,79,61,7
S01002089,1014,913,25,71,5
S01002090,1057,891,103,61,2
S01002091,825,183,120,517,5
S01002092,907,782,38,74,13
S01002093,754,127,278,343,6
S01002094,713,498,85,130,0
S01002095,520,431,7,70,12
S01002096,1441,1306,24,107,4
S01002097,754,725,4,25,0
S01002098,720,544,126,46,4
S01002099,851,431,11,398,11
S01002100,564,455,48,57,4
S01002101,1048,252,441,341,14
S01002102,620,320,140,160,0
S01002103,616,562,11,36,7
S01002104,992,179,508,301,4
S01002105,879,820,0,49,10
S01002106,784,140,108,527,9
S01002107,507,452,12,39,4
S01002108,721,126,101,483,11
S01002109,936,213,87,623,13
S01002110,688,532,4,149,3
S01002111,1045,1005,11,26,3
S01002112,1095,958,58,70,9
S01002113,742,700,22,13,7
S01002114,697,659,4,33,1
S01002115,1031,604,0,411,16
S01002116,887,648,123,99,17
S01002117,705,152,143,405,5
S01002118,877,113,299,453,12
S01002119,594,416,74,101,3
S01002120,715,619,13,82,1
S01002121,651,515,48,85,3
S01002122,869,787,6,56,20
S01002123,997,940,33,21,3
S01002124,953,837,10,104,2
S01002125,1034,846,77,105,6
S01002126,601,564,17,18,2
S01002127,728,553,76,86,13
S01002128,726,283,13,416,14
S01002129,777,248,202,319,8
S01002130,553,512,16,25,0
S01002131,731,186,61,474,10
S01002132,802,602,57,127,16
S01002133,998,530,76,366,26
S01002134,590,556,1,33,0
S01002135,868,816,18,30,4
S01002136,757,445,13,279,20
S01002137,859,677,107,71,4
S01002138,722,420,230,68,4
S01002139,675,601,8,57,9
S01002140,803,419,226,156,2
S01002141,723,521,65,133,4
S01002142,1088,958,43,82,5
S01002143,731,583,65,77,6
S01002144,706,654,1,40,11
S01002145,992,572,0,398,22
S01002146,1000,612,35,351,2
S01002147,903,600,193,108,2
S01002148,888,813,9,59,7
S01002149,1018,590,129,295,4
S01002150,703,522,26,151,4
S01002151,1455,671,114,659,11
S01002152,804,599,11,179,15
S01002153,501,441,10,46,4
S01002154,822,458,236,120,8
S01002155,946,316,389,233,8
S01002156,727,316,3,388,20
S01002157,760,607,4,141,8
S01002158,800,594,4,198,4
S01002159,708,329,88,282,9
S01002160,883,229,343,309,2
S01002161,690,227,81,369,13
S01002162,1010,636,242,123,9
S01002163,1050,494,86,461,9
S01002164,804,551,180,67,6
S01002165,878,702,73,101,2
S01002166,818,415,9,381,13
S01002167,622,425,109,79,9
S01002168,1021,432,158,416,15
S01002169,850,492,15,330,13
S01002170,839,520,204,103,12
S01002171,603,497,42,56,8
S01002172,703,660,22,14,7
S01002173,971,694,91,177,9
S01002174,882,494,50,325,13
S01002175,990,523,32,429,6
S01002176,765,623,54,75,13
S01002177,798,479,2,311,6
S01002178,877,396,50,420,11
S01002179,667,601,26,34,6
S01002180,573,269,5,293,6
S01002181,793,547,32,204,10
S01002182,765,408,45,306,6
S01002183,860,380,81,392,7
S01002184,763,736,0,23,4
S01002185,941,381,299,256,5
S01002186,733,380,6,344,3
S01002187,908,417,8,477,6
S01002188,766,659,19,85,3
S01002189,663,343,86,230,4
S01002190,829,392,15,411,11
S01002191,787,305,311,159,12
S01002192,876,672,119,79,6
S01002193,899,848,7,44,0
S01002194,816,599,139,68,10
S01002195,1103,414,127,541,21
S01002196,637,529,46,60,2
S01002197,627,294,136,197,0
S01002198,792,405,51,328,8
S01002199,807,398,37,370,2
S01002200,1096,968,8,117,3
S01002201,1056,539,14,496,7
S01002202,851,330,16,496,9
S01002203,471,246,3,221,1
S01002204,708,340,255,109,4
S01002205,733,449,22,256,6
S01002206,1019,380,127,507,5
S01002207,807,721,31,52,3
S01002208,680,321,8,330,21
S01002209,936,403,78,451,4
S01002210,552,365,3,177,7
S01002211,638,216,324,95,3
S01002212,1126,548,354,222,2
S01002213,824,540,197,74,13
S01002214,764,462,4,288,10
S01002215,1050,944,28,72,6
S01002216,1700,667,122,899,12
S01002217,1158,360,148,644,6
S01002218,562,277,11,269,5
S01002219,689,630,12,44,3
S01002220,782,739,4,36,3
S01002221,958,392,128,431,7
S01002222,870,824,3,37,6
S01002223,716,661,26,21,8
S01002224,912,818,17,69,8
S01002225,881,417,28,419,17
S01002226,1073,704,15,351,3
S01002227,823,402,332,80,9
S01002228,983,893,36,51,3
S01002229,720,688,10,20,2
S01002230,1024,624,56,335,9
S01002231,721,419,5,211,86
S01002232,846,524,203,116,3
S01002233,952,298,268,380,6
S01002234,783,357,130,288,8
S01002235,1009,584,24,396,5
S01002236,948,592,203,146,7
S01002237,1298,839,74,376,9
S01002238,564,263,226,67,8
S01002239,941,333,501,106,1
S01002240,955,379,292,275,9
S01002241,1012,492,327,184,9
S01002242,797,691,4,92,10
S01002243,841,457,71,303,10
S01002244,926,473,34,412,7
S01002245,2145,1012,122,978,33
S01002246,947,443,81,422,1
S01002247,843,390,363,86,4
S01002248,1078,850,18,187,23
S01002249,960,385,294,278,3
S01002250,925,739,33,151,2
S01002251,880,777,50,53,0
S01002252,697,568,4,111,14
S01002253,962,664,221,72,5
S01002254,908,399,154,352,3
S01002255,1690,858,197,606,29
S01002256,1134,823,16,281,14
S01002257,714,565,69,74,6
S01002258,888,204,312,371,1
S01002259,542,432,56,48,6
S01002260,870,805,9,47,9
S01002261,1013,888,42,75,8
S01002262,807,725,21,58,3
S01002263,833,758,3,58,14
S01002264,850,670,23,152,5
S01002265,1661,580,705,365,11
S01002266,749,349,140,254,6
S01002267,1073,439,268,356,10
S01002268,750,692,8,44,6
S01002269,985,730,73,163,19
S01002270,1704,649,240,796,19
S01002271,813,687,42,72,12
S01002272,775,534,74,158,9
S01002273,774,448,107,214,5
S01002274,1287,595,311,367,14
S01002275,1478,592,675,208,3
S01002276,826,792,6,26,2
S01002277,929,386,352,186,5
S01002278,1104,317,528,256,3
S01002279,1505,287,981,235,2
S01002280,792,675,28,83,6
S01002281,647,89,537,20,1
S01002282,266,38,208,20,0
S01002283,715,561,62,85,7
S01002284,2021,1207,33,774,7
S01002285,998,276,393,326,3
S01002286,705,482,51,172,0
S01002287,689,591,10,78,10
S01002288,1302,515,235,543,9
S01002289,1223,512,355,340,16
S01002290,969,301,355,311,2
S01002291,762,65,655,38,4
S01002292,1113,475,335,298,5
S01002293,797,547,39,207,4
S01002294,626,526,5,89,6
S01002295,727,630,2,89,6
S01002297,868,649,125,79,15
S01002298,712,597,30,84,1
S01002299,781,711,11,53,6
S01002300,774,687,35,52,0
S01002301,2097,1131,379,585,2
S01002302,982,183,673,126,0
S01002303,785,405,212,162,6
S01002304,1693,751,151,782,9
S01002305,799,313,260,222,4
S01002306,471,356,19,93,3
S01002307,1086,418,165,497,6
S01002308,961,757,45,151,8
S01002309,749,294,306,142,7
S01002310,991,328,456,205,2
S01002311,881,755,31,77,18
S01002312,681,186,421,73,1
S01002313,726,659,17,48,2
S01002314,882,692,42,140,8
S01002315,569,471,37,54,7
S01002316,698,652,4,36,6
S01002317,3680,1615,675,1372,18
S01002318,897,389,217,284,7
S01002319,1085,434,499,149,3
S01002320,610,511,14,84,1
S01002321,1128,126,894,107,1
S01002322,650,429,95,126,0
S01002323,767,558,83,120,6
S01002324,755,161,522,72,0
S01002325,1684,753,399,521,11
S01002326,1019,539,207,268,5
S01002327,807,433,68,265,41
S01002328,730,640,14,76,0
S01002329,680,586,36,55,3
S01002330,766,579,107,74,6
S01002331,701,542,99,50,10
S01002332,869,804,15,48,2
S01002333,752,694,9,48,1
S01002334,960,835,37,84,4
S01002335,916,728,86,97,5
S01002336,1021,815,97,109,0
S01002337,893,800,33,60,0
S01002338,476,239,160,76,1
S01002339,609,435,115,49,10
S01002340,637,462,117,51,7
S01002341,528,409,73,31,15
S01002342,604,396,138,52,18
S01002343,743,536,135,62,10
S01002344,517,394,98,21,4
S01002345,807,504,170,114,19
S01002346,873,683,118,51,21
S01002347,731,601,66,52,12
S01002348,908,736,118,32,22
S01002349,959,675,186,64,34
S01002350,918,757,79,35,47
S01002351,768,654,60,31,23
S01002352,892,754,66,38,34
S01002353,837,748,54,35,0
S01002354,868,715,72,64,17
S01002355,808,524,213,59,12
S01002356,846,490,197,132,27
S01002357,600,352,203,39,6
S01002358,494,431,43,8,12
S01002359,801,519,216,51,15
S01002360,620,363,172,75,10
S01002361,630,431,138,29,32
S01002362,802,675,65,36,26
S01002363,1081,776,201,64,40
S01002364,656,315,297,33,11
S01002365,616,529,54,26,7
S01002366,893,662,187,39,5
S01002367,1074,793,189,81,11
S01002368,927,782,85,49,11
S01002369,617,487,83,17,30
S01002370,733,588,111,22,12
S01002371,709,596,44,43,26
S01002372,761,602,80,62,17
S01002373,656,556,36,41,23
S01002374,795,697,34,48,16
S01002375,888,458,382,41,7
S01002376,890,527,326,30,7
S01002377,858,441,373,31,13
S01002378,512,418,50,33,11
S01002379,1164,775,345,39,5
S01002380,810,533,235,36,6
S01002381,895,553,306,35,1
S01002382,633,287,314,30,2
S01002383,525,477,26,22,0
S01002384,520,315,149,55,1
S01002385,776,385,380,9,2
S01002386,1002,847,107,38,10
S01002387,726,624,73,22,7
S01002388,737,706,10,16,5
S01002389,693,662,7,16,8
S01002390,1121,991,102,23,5
S01002391,1448,1358,21,65,4
S01002392,1870,1706,83,77,4
S01002393,1027,902,57,59,9
S01002394,791,588,175,16,12
S01002395,730,637,69,20,4
S01002396,693,508,140,43,2
S01002397,1252,1092,57,93,10
S01002398,760,721,4,30,5
S01002399,984,629,296,49,10
S01002400,807,741,21,43,2
S01002401,1141,1081,31,25,4
S01002402,817,472,289,50,6
S01002403,743,377,335,30,1
S01002404,972,826,118,23,5
S01002405,702,654,8,35,5
S01002406,836,494,306,34,2
S01002407,683,475,152,48,8
S01002408,829,505,283,35,6
S01002409,597,530,24,39,4
S01002410,498,449,22,20,7
S01002411,2675,2232,282,143,18
S01002412,918,836,25,49,8
S01002413,628,434,135,55,4
S01002414,623,241,353,29,0
S01002415,721,328,359,28,6
S01002416,569,468,46,48,7
S01002417,631,503,81,40,7
S01002418,886,580,250,48,8
S01002419,554,538,3,10,3
S01002420,585,280,296,6,3
S01002421,809,747,16,31,15
S01002422,548,480,26,33,9
S01002423,890,522,234,129,5
S01002424,838,681,99,54,4
S01002425,916,591,247,73,5
S01002426,667,220,218,225,4
S01002427,821,614,163,28,16
S01002428,536,348,160,24,4
S01002429,747,147,585,8,7
S01002430,652,534,18,94,6
S01002431,859,529,291,32,7
S01002432,1450,1199,87,158,6
S01002433,558,386,121,42,9
S01002434,926,579,310,32,5
S01002435,664,428,197,39,0
S01002436,746,379,337,29,1
S01002437,799,588,71,127,13
S01002438,677,389,208,79,1
S01002439,726,540,154,27,5
S01002440,866,462,362,41,1
S01002441,634,591,3,38,2
S01002442,472,296,18,152,6
S01002443,630,412,180,33,5
S01002444,511,162,322,27,0
S01002445,904,445,261,194,4
S01002446,899,700,31,151,17
S01002447,694,388,289,15,2
S01002448,548,270,272,6,0
S01002449,645,599,22,20,4
S01002450,709,345,229,125,10
S01002451,1003,719,175,104,5
S01002452,538,275,213,39,11
S01002453,688,566,98,22,2
S01002454,725,615,98,10,2
S01002455,553,394,143,14,2
S01002456,969,432,484,49,4
S01002457,750,475,230,41,4
S01002458,931,472,388,62,9
S01002459,501,265,98,135,3
S01002460,839,360,433,43,3
S01002461,478,461,10,7,0
S01002462,700,374,237,87,2
S01002463,895,411,454,25,5
S01002464,574,395,158,19,2
S01002465,712,646,37,27,2
S01002466,1010,624,310,71,5
S01002467,465,346,58,58,3
S01002468,618,312,226,70,10
S01002469,638,426,173,39,0
S01002470,819,515,272,27,5
S01002471,556,367,149,25,15
S01002472,581,194,362,22,3
S01002473,921,474,397,44,6
S01002474,406,141,186,79,0
S01002475,550,327,184,35,4
S01002476,861,713,21,127,0
S01002477,803,519,229,46,9
S01002478,895,612,208,70,5
S01002479,720,308,324,80,8
S01002480,536,371,144,15,6
S01002481,934,559,336,34,5
S01002482,1021,326,622,67,6
S01002483,672,198,445,24,5
S01002484,810,423,319,63,5
S01002485,830,704,72,50,4
S01002486,604,188,374,41,1
S01002487,481,279,155,38,9
S01002488,647,238,319,82,8
S01002489,600,255,292,48,5
S01002490,567,414,125,16,12
S01002491,476,265,187,20,4
S01002492,942,827,77,36,2
S01002493,920,693,151,69,7
S01002494,627,545,39,43,0
S01002495,627,347,246,23,11
S01002496,1243,948,124,170,1
S01002497,780,306,364,107,3
S01002498,631,618,7,6,0
S01002499,909,515,335,51,8
S01002500,567,279,215,72,1
S01002501,478,371,79,26,2
S01002502,822,301,489,25,7
S01002503,640,407,119,111,3
S01002504,1369,1112,205,48,4
S01002505,738,286,399,50,3
S01002506,810,590,196,24,0
S01002507,589,358,162,59,10
S01002508,847,763,25,46,13
S01002509,1121,755,235,123,8
S01002510,958,807,79,56,16
S01002511,483,390,80,9,4
S01002512,633,260,209,160,4
S01002513,1598,1327,43,202,26
S01002514,532,298,140,94,0
S01002515,602,301,244,51,6
S01002516,763,557,131,68,7
S01002517,583,394,165,22,2
S01002518,1069,901,97,68,3
S01002519,806,268,451,84,3
S01002520,579,174,373,32,0
S01002521,579,399,131,43,6
S01002522,733,635,62,34,2
S01002523,682,635,30,15,2
S01002524,558,422,41,92,3
S01002525,686,327,300,56,3
S01002526,509,469,15,25,0
S01002527,822,679,50,86,7
S01002528,807,661,110,30,6
S01002529,1147,631,470,40,6
S01002530,647,384,256,5,2
S01002531,811,590,169,50,2
S01002532,693,426,225,37,5
S01002533,819,270,536,13,0
S01002534,935,479,435,21,0
S01002535,881,690,126,62,3
S01002536,626,191,426,9,0
S01002537,554,263,256,35,0
S01002538,852,805,8,36,3
S01002539,745,332,340,63,10
S01002540,554,238,264,42,10
S01002541,1842,1560,138,142,2
S01002542,684,538,100,39,7
S01002543,532,168,354,6,4
S01002544,857,613,179,58,7
S01002545,786,472,255,54,5
S01002546,796,591,142,61,2
S01002547,786,632,131,20,3
S01002548,1047,760,198,83,6
S01002549,570,517,43,10,0
S01002550,464,445,3,8,8
S01002551,551,384,100,64,3
S01002552,583,366,183,31,3
S01002553,755,520,149,83,3
S01002554,632,587,31,14,0
S01002555,740,599,87,48,6
S01002556,752,403,314,26,9
S01002557,775,486,234,52,3
S01002558,530,335,166,29,0
S01002559,612,564,11,29,8
S01002560,619,411,178,26,4
S01002561,775,412,269,92,2
S01002562,607,463,131,13,0
S01002563,1012,856,88,56,12
S01002564,560,532,7,21,0
S01002565,848,718,50,78,2
S01002566,670,636,11,16,7
S01002567,2452,2240,22,175,15
S01002568,775,620,112,40,3
S01002569,1414,1042,256,93,23
S01002570,663,479,141,36,7
S01002571,659,458,173,22,6
S01002572,560,474,33,52,1
S01002573,512,403,68,40,1
S01002574,811,434,217,157,3
S01002575,971,629,99,243,0
S01002576,703,627,3,68,5
S01002577,989,348,480,157,4
S01002578,736,683,11,39,3
S01002579,891,649,10,226,6
S01002580,767,388,329,46,4
S01002581,777,739,4,27,7
S01002582,690,407,220,49,14
S01002583,994,493,413,86,2
S01002584,1535,1115,202,212,6
S01002585,818,616,92,109,1
S01002586,509,415,67,24,3
S01002587,688,573,6,104,5
S01002588,705,607,32,65,1
S01002589,754,677,21,54,2
S01002590,677,655,4,15,3
S01002591,577,356,184,37,0
S01002592,846,532,261,50,3
S01002593,797,498,239,57,3
S01002594,695,628,0,67,0
S01002595,656,493,90,70,3
S01002596,681,634,14,30,3
S01002597,521,349,122,50,0
S01002598,975,671,166,131,7
S01002599,526,380,84,57,5
S01002600,1038,976,3,59,0
S01002601,628,392,155,77,4
S01002602,519,444,38,32,5
S01002603,708,403,231,70,4
S01002604,944,891,6,40,7
S01002605,598,424,116,55,3
S01002606,581,310,237,33,1
S01002607,833,600,167,64,2
S01002608,539,471,42,24,2
S01002609,758,536,143,70,9
S01002610,828,628,147,43,10
S01002611,860,699,80,80,1
S01002612,829,632,24,147,26
S01002613,847,727,22,90,8
S01002614,878,710,53,101,14
S01002615,444,350,56,36,2
S01002616,592,564,8,20,0
S01002617,931,482,377,61,11
S01002618,854,261,519,68,6
S01002619,768,649,65,49,5
S01002620,865,535,206,123,1
S01002621,593,560,4,25,4
S01002622,8698,7460,396,820,22
S01002623,1613,1459,34,111,9
S01002624,691,642,3,44,2
S01002625,866,789,19,48,10
S01002626,753,380,325,44,4
S01002627,979,898,19,61,1
S01002628,822,770,17,25,10
S01002629,835,702,38,90,5
S01002630,661,464,106,90,1
S01002631,737,675,16,39,7
S01002632,574,462,51,61,0
S01002633,942,693,115,126,8
S01002634,770,674,44,50,2
S01002635,569,541,3,19,6
S01002636,609,449,133,26,1
S01002637,742,499,179,63,1
S01002638,743,345,356,36,6
S01002639,891,791,21,72,7
S01002640,697,613,29,44,11
S01002641,906,826,20,60,0
S01002642,616,398,178,34,6
S01002643,542,294,185,52,11
S01002644,667,496,138,25,8
S01002645,630,338,238,51,3
S01002646,650,402,73,172,3
S01002647,898,344,501,47,6
S01002648,1140,957,81,82,20
S01002649,596,325,225,45,1
S01002650,646,636,3,5,2
S01002651,583,358,164,53,8
S01002652,650,573,36,36,5
S01002653,738,485,115,136,2
S01002654,748,473,214,49,12
S01002655,853,329,454,67,3
S01002656,725,328,352,38,7
S01002657,791,638,81,68,4
S01002658,1239,723,145,367,4
S01002659,871,793,30,40,8
S01002660,772,467,244,60,1
S01002661,790,601,78,101,10
S01002662,1415,1163,195,50,7
S01002663,749,654,25,61,9
S01002664,847,815,5,23,4
S01002665,792,609,123,54,6
S01002666,1304,1037,156,103,8
S01002667,636,325,255,54,2
S01002668,471,350,52,58,11
S01002669,972,654,157,158,3
S01002670,619,585,7,18,9
S01002671,979,617,84,274,4
S01002672,655,250,338,66,1
S01002673,510,314,122,74,0
S01002674,791,544,187,51,9
S01002675,903,839,26,31,7
S01002676,717,617,29,62,9
S01002677,921,389,395,133,4
S01002678,867,819,18,29,1
S01002679,971,466,353,144,8
S01002680,1094,657,213,218,6
S01002681,704,517,155,29,3
S01002682,546,292,197,55,2
S01002683,578,487,21,59,11
S01002684,736,517,133,76,10
S01002685,845,310,398,136,1
S01002686,1677,1436,89,113,39
S01002687,1229,1070,87,70,2
S01002688,611,578,8,21,4
S01002689,826,761,16,49,0
S01002690,579,497,62,16,4
S01002691,1385,1166,133,81,5
S01002692,828,684,121,22,1
S01002693,506,463,31,11,1
S01002694,704,383,287,31,3
S01002695,587,444,41,89,13
S01002696,702,496,127,77,2
S01002697,889,741,114,27,7
S01002698,704,538,111,51,4
S01002699,511,319,142,47,3
S01002700,892,375,482,33,2
S01002701,885,844,8,33,0
S01002702,595,297,247,41,10
S01002703,1287,1011,179,81,16
S01002704,622,479,92,49,2
S01002705,664,425,159,67,13
S01002706,900,454,357,89,0
S01002707,877,401,406,66,4
S01002708,1002,684,225,92,1
S01002709,902,282,277,341,2
S01002710,798,659,78,56,5
S01002711,875,501,311,62,1
S01002712,665,455,161,43,6
S01002713,659,206,364,86,3
S01002714,932,419,418,89,6
S01002715,848,482,335,27,4
S01002716,527,484,6,32,5
S01002717,822,667,71,77,7
S01002718,853,348,446,55,4
S01002719,740,461,231,42,6
S01002720,681,646,11,16,8
S01002721,775,417,277,78,3
S01002722,777,476,118,174,9
S01002723,677,422,217,23,15
S01002724,739,473,155,104,7
S01002725,868,609,203,56,0
S01002726,701,552,66,74,9
S01002727,947,792,18,122,15
S01002728,911,594,152,158,7
S01002729,871,782,7,78,4
S01002730,832,431,150,227,24
S01002731,786,448,238,92,8
S01002732,584,347,29,202,6
S01002733,650,510,91,39,10
S01002734,1078,641,308,119,10
S01002735,1170,593,203,363,11
S01002736,682,507,137,36,2
S01002737,724,532,14,175,3
S01002738,705,520,153,30,2
S01002739,773,683,64,24,2
S01002740,528,462,47,14,5
S01002741,895,580,69,239,7
S01002742,789,512,202,70,5
S01002743,668,282,272,111,3
S01002744,575,543,12,17,3
S01002745,596,203,338,55,0
S01002746,796,586,171,36,3
S01002747,532,285,133,112,2
S01002748,639,310,133,189,7
S01002749,695,308,348,36,3
S01002750,929,462,383,80,4
S01002751,1006,523,394,81,8
S01002752,528,340,148,33,7
S01002753,643,611,12,18,2
S01002754,535,444,48,39,4
S01002755,817,263,486,67,1
S01002756,708,282,320,100,6
S01002757,565,409,124,28,4
S01002758,654,355,259,37,3
S01002759,1013,483,355,172,3
S01002760,486,296,148,39,3
S01002761,783,342,282,149,10
S01002762,588,262,260,61,5
S01002763,823,399,374,47,3
S01002764,581,263,272,41,5
S01002765,856,207,550,98,1
S01002766,815,402,329,80,4
