"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01003453",640,320,18,184,24,32,31,31
"S01003454",575,230,22,171,24,48,42,38
"S01003455",424,138,37,17,55,60,73,44
"S01003456",253,50,37,19,14,48,55,30
"S01003457",698,182,60,53,121,56,136,90
"S01003458",663,332,45,28,66,39,104,49
"S01003459",629,307,49,41,31,68,86,47
"S01003460",799,365,24,288,50,17,39,16
"S01003461",563,248,19,33,128,30,75,30
"S01003462",424,174,41,26,28,49,70,36
"S01003463",605,160,67,90,55,66,93,74
"S01003464",831,327,35,359,22,26,22,40
"S01003465",681,458,30,66,36,22,48,21
"S01003466",587,276,37,69,51,34,81,39
"S01003467",623,254,52,23,96,40,115,43
"S01003468",610,190,35,269,37,35,22,22
"S01003469",707,363,35,96,73,22,87,31
"S01003470",725,340,54,149,58,15,70,39
"S01003471",497,146,51,46,57,53,86,58
"S01003472",573,152,68,85,61,52,99,56
"S01003473",747,305,36,104,119,30,96,57
"S01003474",650,256,32,265,24,34,19,20
"S01003475",614,245,22,142,69,23,80,33
"S01003476",548,382,22,23,13,46,39,23
"S01003477",863,560,51,117,51,15,55,14
"S01003478",664,332,34,140,47,27,57,27
"S01003479",684,360,39,123,54,9,67,32
"S01003480",454,182,21,25,74,34,77,41
"S01003481",797,447,36,114,70,25,72,33
"S01003482",492,131,47,35,77,44,98,60
"S01003483",471,210,43,19,40,49,82,28
"S01003484",786,366,26,284,35,26,31,18
"S01003485",864,383,27,367,30,28,11,18
"S01003486",547,201,48,31,61,71,78,57
"S01003487",854,317,34,332,40,37,53,41
"S01003488",497,162,24,15,118,22,117,39
"S01003489",704,221,46,39,87,84,139,88
"S01003490",508,213,26,68,57,29,75,40
"S01003491",103,38,2,3,25,5,27,3
"S01003492",690,292,40,89,59,52,93,65
"S01003493",554,230,42,35,61,43,99,44
"S01003494",575,234,34,87,111,26,66,17
"S01003495",552,283,29,32,54,32,75,47
"S01003496",747,467,25,106,64,16,51,18
"S01003497",807,456,38,177,67,16,32,21
"S01003498",740,328,33,58,152,38,93,38
"S01003499",817,457,40,124,91,24,52,29
"S01003500",421,101,51,36,41,45,89,58
"S01003501",561,266,27,188,14,25,20,21
"S01003502",448,203,45,18,29,59,59,35
"S01003503",575,349,26,120,37,10,22,11
"S01003504",656,312,23,247,11,15,18,30
"S01003506",864,457,36,222,57,36,37,19
"S01003507",474,214,10,198,11,17,10,14
"S01003508",611,239,40,41,136,23,90,42
"S01003509",714,398,22,180,61,25,15,13
"S01003510",295,164,15,19,20,15,44,18
"S01003511",801,540,20,122,69,20,15,15
"S01003512",475,185,25,21,89,24,93,38
"S01003513",638,237,21,306,26,12,20,16
"S01003514",703,330,28,257,42,16,15,15
"S01003515",555,186,40,33,77,62,95,62
"S01003516",566,362,13,28,67,25,48,23
"S01003517",577,356,24,111,29,20,22,15
"S01003518",754,424,50,58,60,49,88,25
"S01003519",434,187,43,53,28,24,66,33
"S01003520",555,323,20,106,62,9,22,13
"S01003521",486,205,16,210,13,13,14,15
"S01003522",685,454,22,123,32,15,22,17
"S01003523",453,149,34,21,86,37,87,39
"S01003524",834,599,20,79,66,24,28,18
"S01003525",789,513,18,121,78,21,20,18
"S01003526",807,499,28,165,43,17,24,31
"S01003527",638,401,20,61,87,33,17,19
"S01003528",417,287,10,25,23,23,32,17
"S01003529",372,274,20,16,12,15,12,23
"S01003530",706,436,29,157,34,12,19,19
"S01003531",621,266,41,48,63,50,109,44
"S01003532",727,466,14,34,109,34,38,32
"S01003533",269,90,29,10,28,22,59,31
"S01003534",750,484,28,39,59,33,61,46
"S01003535",553,319,34,45,48,30,52,25
"S01003536",839,581,18,110,70,27,18,15
"S01003537",639,291,26,79,87,28,89,39
"S01003538",474,172,35,29,89,42,63,44
"S01003539",721,502,12,50,86,33,18,20
"S01003540",394,120,36,11,62,26,81,58
"S01003541",547,233,59,47,26,55,67,60
"S01003542",657,432,29,99,52,18,14,13
"S01003543",420,166,34,24,38,37,79,42
"S01003544",454,263,20,106,28,13,14,10
"S01003545",830,495,16,221,54,13,11,20
"S01003546",616,277,26,29,86,51,86,61
"S01003547",663,388,32,103,25,32,54,29
"S01003549",510,187,38,25,58,78,77,47
"S01003550",541,348,22,58,42,30,28,13
"S01003551",576,237,49,25,82,31,96,56
"S01003552",779,574,16,99,43,18,10,19
"S01003553",521,162,43,20,62,61,113,60
"S01003554",646,365,14,140,60,13,35,19
"S01003555",699,386,16,218,24,30,10,15
"S01003556",498,332,12,44,52,23,20,15
"S01003557",526,167,67,25,51,65,90,61
"S01003558",756,551,14,88,58,14,17,14
"S01003559",647,436,24,51,73,27,29,7
"S01003560",768,502,6,61,124,34,20,21
"S01003561",752,257,59,65,90,44,169,68
"S01003562",455,148,39,31,39,61,86,51
"S01003563",448,178,32,29,58,36,77,38
"S01003564",534,164,43,28,67,54,115,63
"S01003565",633,228,48,28,129,44,105,51
"S01003566",639,376,24,162,34,15,16,12
"S01003567",608,165,55,49,54,87,130,68
"S01003568",570,374,22,50,67,19,15,23
"S01003569",434,259,10,40,81,20,19,5
"S01003570",537,316,13,37,104,23,27,17
"S01003571",664,320,38,57,40,65,104,40
"S01003572",636,211,62,23,91,66,119,64
"S01003573",633,261,18,24,161,32,103,34
"S01003574",788,491,24,150,58,23,26,16
"S01003575",616,201,53,41,94,42,125,60
"S01003576",659,390,17,59,67,18,85,23
"S01003577",559,235,34,23,114,44,72,37
"S01003578",194,68,13,5,26,23,30,29
"S01003579",443,121,46,22,32,67,102,53
"S01003580",681,337,35,48,78,44,92,47
"S01003581",1615,306,40,1015,64,36,100,54
"S01003582",432,85,42,16,69,46,115,59
"S01003583",382,115,25,15,79,40,78,30
"S01003584",479,120,49,72,32,68,77,61
"S01003585",451,195,34,28,54,17,92,31
"S01003586",631,217,35,65,113,49,94,58
"S01003587",713,456,14,81,91,48,13,10
"S01003588",541,380,22,25,34,26,37,17
"S01003589",1058,555,24,308,93,39,20,19
"S01003590",534,293,39,43,24,41,50,44
"S01003591",885,470,10,238,101,29,17,20
"S01003592",607,242,52,34,65,52,91,71
"S01003593",471,227,36,28,97,16,50,17
"S01003594",711,492,14,68,59,29,35,14
"S01003595",531,136,46,28,45,73,129,74
"S01003596",659,238,78,30,115,15,115,68
"S01003597",462,251,9,36,104,17,29,16
"S01003598",544,245,28,25,99,36,88,23
"S01003599",448,190,15,14,109,22,68,30
"S01003600",602,203,31,27,140,21,125,55
"S01003601",595,255,54,42,46,60,77,61
"S01003602",542,237,17,23,111,40,79,35
"S01003603",586,209,47,24,93,54,109,50
"S01003604",581,277,35,70,57,21,91,30
"S01003605",478,181,46,33,60,35,83,40
"S01003606",674,302,22,34,166,27,87,36
"S01003607",412,193,19,25,73,29,51,22
"S01003608",399,166,24,20,79,26,55,29
"S01003609",761,493,20,73,110,25,19,21
"S01003610",555,277,36,33,37,54,69,49
"S01003611",575,158,34,17,174,45,100,47
"S01003612",677,330,18,143,115,22,35,14
"S01003613",609,460,13,34,30,15,42,15
"S01003614",381,202,10,25,87,13,36,8
"S01003615",359,149,31,19,12,45,56,47
"S01003616",526,425,14,29,12,19,13,14
"S01003617",703,222,54,40,82,61,152,92
"S01003618",517,276,10,25,120,20,49,17
"S01003619",611,181,37,31,140,58,109,55
"S01003620",740,473,16,89,89,36,22,15
"S01003621",718,220,32,19,211,45,148,43
"S01003622",545,223,18,12,162,26,77,27
"S01003623",672,442,9,66,74,32,25,24
"S01003624",728,262,52,39,119,57,127,72
"S01003625",309,142,15,29,33,21,51,18
"S01003626",597,453,8,20,35,23,37,21
"S01003627",432,147,28,27,78,32,83,37
"S01003628",554,238,37,31,65,35,104,44
"S01003629",620,193,32,32,152,39,121,51
"S01003630",540,189,20,25,130,39,92,45
"S01003631",555,286,21,36,134,21,44,13
"S01003632",591,369,22,84,50,38,11,17
"S01003633",729,471,16,41,79,32,55,35
"S01003634",817,298,51,37,168,58,144,61
"S01003635",449,241,19,60,67,12,37,13
"S01003636",725,218,35,38,175,39,170,50
"S01003637",527,238,11,63,121,19,59,16
"S01003638",583,332,23,84,76,25,26,17
"S01003639",623,269,19,36,143,37,87,32
"S01003640",689,272,39,30,140,47,110,51
"S01003641",545,431,12,33,8,22,27,12
"S01003642",576,290,22,15,124,31,83,11
"S01003643",463,301,33,39,14,23,35,18
"S01003644",621,265,33,29,117,30,101,46
"S01003645",415,187,20,18,78,20,74,18
"S01003646",507,139,56,45,33,75,99,60
"S01003647",503,243,18,36,105,23,55,23
"S01003648",655,386,23,78,79,23,43,23
"S01003649",815,502,25,34,114,42,69,29
"S01003650",530,203,34,18,73,46,93,63
"S01003651",556,217,28,26,120,40,93,32
"S01003652",464,188,31,33,56,33,85,38
"S01003653",582,165,52,46,83,59,103,74
"S01003654",707,297,45,51,80,59,120,55
"S01003655",636,246,50,41,97,55,108,39
"S01003656",393,167,22,29,51,40,55,29
"S01003657",609,236,24,35,86,50,135,43
"S01003658",655,341,25,46,106,36,79,22
"S01003659",653,420,23,48,59,32,47,24
"S01003660",649,536,15,37,13,22,15,11
"S01003661",661,480,17,48,38,27,36,15
"S01003662",428,162,25,19,90,33,61,38
"S01003663",447,176,19,28,63,30,88,43
"S01003664",393,164,24,16,89,27,51,22
"S01003665",477,118,50,25,68,58,104,54
"S01003666",527,175,36,26,62,66,107,55
"S01003667",662,378,16,49,84,29,76,30
"S01003668",507,205,20,31,139,24,66,22
"S01003669",451,181,14,17,112,26,74,27
"S01003670",631,234,53,31,92,58,122,41
"S01003671",485,195,25,36,89,39,76,25
"S01003672",568,192,42,31,64,91,98,50
"S01003673",209,60,14,5,33,27,41,29
"S01003674",618,271,35,30,118,35,90,39
"S01003675",559,430,13,39,32,12,25,8
"S01003676",338,202,12,18,43,10,40,13
"S01003677",578,242,41,29,116,33,80,37
"S01003678",488,213,19,26,88,29,83,30
"S01003679",749,297,49,40,133,54,127,49
"S01003680",566,193,20,31,100,67,101,54
"S01003681",389,170,16,18,92,18,51,24
"S01003682",798,548,27,54,70,29,45,25
"S01003683",423,212,12,13,88,23,42,33
"S01003684",549,226,32,21,131,30,84,25
"S01003685",376,210,14,14,64,15,42,17
"S01003686",730,345,34,43,102,59,112,35
"S01003687",502,153,67,22,57,53,90,60
"S01003688",716,345,45,33,102,42,108,41
"S01003689",432,145,36,36,45,48,85,37
"S01003690",651,227,31,26,164,39,112,52
"S01003691",837,522,20,38,86,35,87,49
"S01003692",744,368,35,21,150,33,106,31
"S01003693",478,223,23,23,71,28,84,26
"S01003694",614,328,16,46,127,27,50,20
"S01003695",758,273,26,192,71,56,92,48
"S01003696",814,367,28,44,158,51,126,40
"S01003697",735,485,20,47,103,20,41,19
"S01003698",633,327,19,42,150,19,48,28
"S01003699",739,555,15,46,34,26,43,20
"S01003700",815,404,30,37,135,44,122,43
"S01003701",695,280,52,17,167,27,116,36
"S01003702",563,247,52,46,47,54,82,35
"S01003703",634,295,30,42,97,37,89,44
"S01003704",525,193,24,22,85,48,88,65
"S01003705",581,210,40,41,52,75,103,60
"S01003706",501,184,48,31,37,80,73,48
"S01003707",506,165,62,31,27,65,83,73
"S01003708",436,128,51,18,26,59,111,43
"S01003709",593,147,59,31,91,68,133,64
"S01003710",647,241,51,24,95,43,125,68
"S01003711",559,186,59,48,37,84,99,46
"S01003712",508,248,39,28,60,42,65,26
"S01003713",349,113,25,19,47,39,69,37
"S01003714",564,297,48,19,29,48,86,37
"S01003715",616,357,31,45,22,63,59,39
"S01003716",368,123,52,21,21,46,65,40
"S01003717",561,190,59,36,34,76,107,59
"S01003718",362,149,31,18,21,52,59,32
"S01003719",413,279,12,10,71,20,13,8
"S01003720",687,434,24,22,104,44,43,16
"S01003721",548,377,16,14,69,21,27,24
"S01003722",651,335,40,29,112,36,65,34
"S01003723",431,291,12,15,77,15,8,13
"S01003724",600,348,18,9,104,34,53,34
"S01003725",481,336,9,20,60,15,24,17
"S01003726",517,368,16,16,68,26,11,12
"S01003727",515,337,22,25,47,40,33,11
"S01003728",359,222,15,7,50,29,19,17
"S01003729",479,314,14,19,53,30,30,19
"S01003730",422,219,29,12,46,34,51,31
"S01003731",395,271,10,13,41,15,32,13
"S01003732",578,393,13,15,102,18,23,14
"S01003733",625,396,21,22,87,32,37,30
"S01003734",520,339,16,16,70,23,34,22
"S01003735",536,342,10,16,88,28,31,21
"S01003736",614,397,24,12,89,24,42,26
"S01003737",451,271,14,18,86,26,21,15
"S01003738",506,338,8,32,69,27,19,13
"S01003739",404,257,26,5,75,22,10,9
"S01003740",437,268,15,18,72,25,23,16
"S01003741",637,450,18,24,69,28,26,22
"S01003742",396,266,16,16,49,22,14,13
"S01003743",444,288,13,16,73,27,12,15
"S01003744",463,321,7,17,66,20,16,16
"S01003745",539,354,28,13,66,34,21,23
"S01003746",563,344,24,25,93,41,16,20
"S01003747",721,447,21,29,153,26,22,23
"S01003748",416,268,18,16,67,18,20,9
"S01003749",587,397,16,39,76,28,20,11
"S01003750",419,281,10,18,66,23,10,11
"S01003751",785,584,20,24,80,34,23,20
"S01003752",601,367,21,75,75,24,23,16
"S01003753",639,368,38,15,138,34,27,19
"S01003754",622,412,30,19,75,27,32,27
"S01003755",542,378,33,21,54,24,20,12
"S01003756",533,336,13,13,109,31,20,11
"S01003757",434,258,21,18,77,25,16,19
"S01003758",560,343,30,17,98,35,23,14
"S01003759",456,283,15,14,90,17,17,20
"S01003760",558,379,33,27,64,17,16,22
"S01003761",615,422,18,16,90,31,20,18
"S01003762",553,392,11,14,70,36,18,12
"S01003763",679,432,36,22,88,30,37,34
"S01003764",587,378,28,30,82,34,23,12
"S01003765",529,322,36,15,70,43,28,15
"S01003766",420,258,8,14,69,32,18,21
"S01003767",491,314,13,15,85,27,23,14
"S01003768",429,252,32,19,71,23,18,14
"S01003769",485,286,17,27,90,27,21,17
"S01003770",470,317,10,24,66,26,12,15
"S01003771",497,318,11,20,95,23,19,11
"S01003772",423,268,6,10,81,29,20,9
"S01003773",499,327,33,12,64,26,22,15
"S01003774",464,283,25,27,62,32,21,14
"S01003775",577,356,23,25,101,38,18,16
"S01003776",427,277,14,19,74,19,13,11
"S01003777",673,436,19,30,84,47,37,20
"S01003778",386,269,10,18,49,23,10,7
"S01003779",346,220,8,17,61,17,10,13
"S01003780",675,455,17,35,73,34,40,21
"S01003781",490,378,11,15,40,13,13,20
"S01003782",419,291,8,19,33,31,26,11
"S01003783",811,498,27,36,77,25,120,28
"S01003784",454,336,12,21,64,10,7,4
"S01003785",600,386,6,35,106,32,15,20
"S01003786",688,448,10,45,118,28,25,14
"S01003787",461,304,7,21,87,27,7,8
"S01003788",515,259,14,25,143,33,24,17
"S01003789",357,232,10,14,63,23,4,11
"S01003790",431,268,21,26,44,30,29,13
"S01003791",497,395,15,10,32,14,19,12
"S01003792",556,419,12,25,46,22,23,9
"S01003793",389,225,17,13,61,20,39,14
"S01003794",526,322,23,22,97,22,22,18
"S01003795",441,307,7,10,57,32,10,18
"S01003796",468,240,37,20,52,57,36,26
"S01003797",762,502,28,16,110,27,48,31
"S01003798",570,371,15,24,111,28,14,7
"S01003799",625,482,10,36,42,27,20,8
"S01003800",457,261,21,43,60,38,26,8
"S01003801",570,335,22,17,103,37,33,23
"S01003802",591,393,20,25,72,25,38,18
"S01003803",491,339,11,20,62,23,27,9
"S01003804",467,317,21,23,26,26,43,11
"S01003805",705,433,35,34,89,31,57,26
"S01003806",490,272,19,23,85,26,42,23
"S01003807",709,524,15,39,87,23,11,10
"S01003808",458,299,19,16,39,23,40,22
"S01003809",567,372,28,28,39,39,35,26
"S01003810",635,361,9,40,133,33,46,13
"S01003811",531,366,21,14,73,28,18,11
"S01003812",655,338,28,23,152,32,58,24
"S01003813",686,484,12,30,97,29,19,15
"S01003814",605,362,13,32,145,29,16,8
"S01003815",551,379,21,30,71,17,14,19
"S01003816",639,489,6,18,68,23,17,18
"S01003817",619,302,26,18,143,46,51,33
"S01003818",576,314,32,31,91,30,46,32
"S01003819",452,317,9,18,63,28,8,9
"S01003820",771,478,25,30,90,19,34,95
"S01003821",637,401,41,27,48,30,60,30
"S01003822",593,360,16,89,57,28,24,19
"S01003823",634,398,14,34,115,30,25,18
"S01003824",564,392,23,18,43,14,56,18
"S01003825",502,345,19,25,21,65,4,23
"S01003826",529,354,17,19,75,14,25,25
"S01003827",580,376,19,23,101,16,26,19
"S01003828",519,353,8,15,71,19,31,22
"S01003829",472,265,27,18,89,21,37,15
"S01003830",616,368,26,32,48,50,67,25
"S01003831",504,367,15,30,49,14,18,11
"S01003832",642,416,20,33,88,21,45,19
"S01003833",399,234,22,11,66,12,35,19
"S01003834",522,355,21,17,64,14,36,15
"S01003835",432,324,9,23,39,13,14,10
"S01003836",474,367,13,20,40,7,14,13
"S01003837",543,263,26,23,131,21,54,25
"S01003838",414,281,21,22,23,23,28,16
"S01003839",501,293,28,19,71,29,36,25
"S01003840",519,372,15,23,57,15,25,12
"S01003841",409,217,27,12,73,24,32,24
"S01003842",421,284,9,18,60,19,19,12
"S01003843",491,301,10,25,75,41,25,14
"S01003844",592,452,10,18,61,21,17,13
"S01003845",718,384,44,36,100,42,73,39
"S01003846",609,323,30,21,145,34,26,30
"S01003847",426,250,16,17,87,19,27,10
"S01003848",522,378,14,25,63,24,9,9
"S01003849",565,245,48,18,63,43,100,48
"S01003850",428,341,10,29,18,15,9,6
"S01003851",622,395,15,42,104,37,18,11
"S01003852",420,305,13,10,50,11,15,16
"S01003853",648,417,45,22,49,17,57,41
"S01003854",433,276,20,14,67,19,21,16
"S01003855",681,313,58,23,78,81,77,51
"S01003856",519,360,18,26,40,31,28,16
"S01003857",534,357,13,23,71,39,19,12
"S01003858",451,286,33,28,27,36,25,16
"S01003859",402,287,13,21,47,22,9,3
"S01003860",461,159,61,17,56,51,68,49
"S01003861",639,514,18,20,41,15,18,13
"S01003862",387,163,48,16,25,67,40,28
"S01003863",505,327,13,26,81,22,21,15
"S01003864",675,416,20,28,141,31,23,16
"S01003865",575,380,19,27,60,42,34,13
"S01003866",568,371,22,20,73,33,32,17
"S01003867",707,408,42,20,110,41,49,37
"S01003868",471,332,11,21,58,26,14,9
"S01003869",503,312,24,15,84,31,23,14
"S01003870",606,368,28,19,108,39,23,21
"S01003871",575,347,24,21,90,35,41,17
"S01003872",634,413,18,24,90,45,24,20
"S01003873",751,453,29,28,117,44,58,22
"S01003874",698,527,13,23,67,23,11,34
"S01003875",370,251,8,15,45,24,11,16
"S01003876",473,321,16,16,52,33,17,18
"S01003877",414,260,14,22,62,29,14,13
"S01003878",675,386,46,27,104,51,39,22
"S01003879",458,308,7,25,73,27,11,7
"S01003880",656,394,21,35,109,40,37,20
"S01003881",553,369,17,18,82,24,30,13
"S01003882",386,196,25,12,51,25,52,25
"S01003883",384,227,15,19,69,26,18,10
"S01003884",524,299,34,26,63,42,42,18
"S01003885",486,279,31,32,61,44,29,10
"S01003886",432,248,29,27,50,32,28,18
"S01003887",539,283,38,21,93,40,39,25
"S01003888",441,294,15,23,43,31,21,14
"S01003889",431,279,20,21,67,20,10,14
"S01003890",454,280,7,28,96,21,16,6
"S01003891",585,365,18,33,89,40,25,15
"S01003892",438,246,30,14,80,41,13,14
"S01003893",452,270,14,30,97,19,11,11
"S01003894",598,372,33,38,71,30,31,23
"S01003895",478,322,13,24,70,25,11,13
"S01003896",480,298,11,29,83,35,14,10
"S01003897",486,262,8,22,124,30,26,14
"S01003898",493,279,17,16,126,29,16,10
"S01003899",548,293,24,11,143,34,25,18
"S01003900",554,328,33,28,93,24,27,21
"S01003901",404,237,18,21,58,34,25,11
"S01003902",578,355,38,18,90,43,16,18
"S01003903",474,323,15,29,47,29,12,19
"S01003904",544,331,24,34,86,21,30,18
"S01003905",632,408,15,30,91,44,31,13
"S01003906",532,325,22,24,80,29,30,22
"S01003907",513,283,22,12,86,38,50,22
"S01003908",590,387,36,22,60,35,27,23
"S01003909",504,328,15,26,81,27,17,10
"S01003910",485,277,32,26,45,46,27,32
"S01003911",433,262,28,11,62,24,29,17
"S01003912",540,374,16,44,59,28,14,5
"S01003913",531,324,22,21,75,39,37,13
"S01003914",637,359,35,33,109,39,41,21
"S01003915",482,301,22,20,69,24,29,17
"S01003916",585,370,18,28,77,42,31,19
"S01003917",623,329,54,33,91,61,39,16
"S01003918",618,395,27,38,66,51,24,17
"S01003919",404,201,17,12,86,29,36,23
"S01003920",472,252,26,20,81,37,40,16
"S01003921",574,326,21,15,97,30,63,22
"S01003922",554,264,48,21,44,60,68,49
"S01003923",511,261,47,24,51,59,44,25
"S01003924",375,193,32,18,48,22,48,14
"S01003925",533,337,30,22,49,40,35,20
"S01003926",404,183,29,24,35,57,43,33
"S01003927",504,323,32,23,52,42,17,15
"S01003928",623,335,40,23,53,59,76,37
"S01003929",413,239,29,9,56,24,38,18
"S01003930",564,336,38,20,56,38,57,19
"S01003931",641,349,42,26,52,59,67,46
"S01003932",625,410,25,26,69,47,35,13
"S01003933",475,272,19,19,90,37,23,15
"S01003934",646,362,44,28,100,49,45,18
"S01003935",544,277,44,20,58,51,66,28
"S01003936",667,429,17,48,73,38,45,17
"S01003937",560,221,83,31,72,61,53,39
"S01003938",393,262,17,19,42,26,16,11
"S01003939",449,263,18,15,86,23,24,20
"S01003940",616,345,34,38,55,60,49,35
"S01003941",428,261,25,12,66,31,26,7
"S01003942",515,281,32,22,59,58,42,21
"S01003943",475,271,22,24,77,30,30,21
"S01003944",462,261,20,16,100,26,22,17
"S01003945",520,331,19,25,80,36,21,8
"S01003946",597,356,21,20,111,32,33,24
"S01003947",393,230,23,19,65,26,19,11
"S01003948",471,290,16,17,81,25,29,13
"S01003949",446,253,21,19,75,36,32,10
"S01003950",407,241,23,19,70,27,18,9
"S01003951",358,186,15,13,80,24,26,14
"S01003952",394,232,18,14,75,25,16,14
"S01003953",407,219,17,14,95,28,21,13
"S01003954",399,234,12,13,89,18,23,10
"S01003955",441,280,19,15,69,20,23,15
"S01003956",435,305,16,14,41,29,18,12
"S01003957",467,236,45,15,84,32,28,27
"S01003958",526,271,20,24,128,34,30,19
"S01003959",549,322,25,24,94,39,22,23
"S01003960",628,396,34,23,80,36,47,12
"S01003961",408,174,27,16,104,33,28,26
"S01003962",426,213,34,26,64,38,31,20
"S01003963",382,230,10,14,64,34,18,12
"S01003964",342,214,12,17,53,18,13,15
"S01003965",402,225,15,14,87,20,26,15
"S01003966",675,344,43,40,141,46,39,22
"S01003967",384,255,22,19,41,18,15,14
"S01003968",671,327,52,20,140,45,63,24
"S01003969",589,321,28,23,90,45,58,24
"S01003970",441,255,20,11,83,21,28,23
"S01003971",472,237,45,21,84,32,31,22
"S01003972",489,285,20,22,76,30,32,24
"S01003973",386,256,18,24,41,20,15,12
"S01003974",592,331,39,15,122,36,32,17
"S01003975",512,374,7,18,53,21,22,17
"S01003976",521,257,45,25,69,33,58,34
"S01003977",413,209,47,17,24,45,44,27
"S01003978",425,241,30,15,64,31,25,19
"S01003979",412,234,20,16,78,22,27,15
"S01003980",404,280,11,16,47,24,19,7
"S01003981",435,253,22,13,80,20,32,15
"S01003982",524,367,21,19,57,30,16,14
"S01003983",552,364,22,16,85,21,30,14
"S01003984",460,256,16,20,87,22,40,19
"S01003985",581,311,46,20,80,52,36,36
"S01003986",430,253,18,8,77,15,39,20
"S01003987",364,237,14,16,48,20,14,15
"S01003988",385,209,26,16,59,23,37,15
"S01003989",608,372,20,20,109,33,33,21
"S01003990",356,208,27,12,60,22,14,13
"S01003991",453,306,16,15,49,19,27,21
"S01003992",678,447,17,20,102,40,31,21
"S01003993",468,319,15,17,62,30,16,9
"S01003994",484,333,23,21,57,24,19,7
"S01003995",677,436,23,33,101,40,29,15
"S01003996",393,268,14,14,51,23,10,13
"S01003997",677,396,28,36,74,64,48,31
"S01003998",453,291,11,20,82,30,13,6
"S01003999",655,439,22,32,112,30,14,6
"S01004000",563,333,26,23,94,28,35,24
"S01004001",491,291,44,23,46,42,23,22
"S01004002",651,366,20,23,140,32,45,25
"S01004003",418,267,16,18,70,16,21,10
"S01004004",607,381,24,24,93,30,29,26
"S01004005",466,298,12,26,82,24,11,13
"S01004006",407,269,8,22,57,36,7,8
"S01004007",403,205,30,22,67,30,33,16
"S01004008",467,296,14,16,66,30,27,18
"S01004009",473,325,14,14,77,21,15,7
"S01004010",603,375,11,23,102,37,38,17
"S01004011",831,472,15,61,115,53,96,19
"S01004012",536,338,17,46,68,32,24,11
"S01004013",417,265,3,37,60,27,14,11
"S01004014",404,249,7,30,76,30,7,5
"S01004015",684,425,19,60,92,50,22,16
"S01004016",454,305,14,43,37,21,19,15
"S01004017",720,464,22,38,112,54,15,15
"S01004018",589,426,20,45,35,26,25,12
"S01004019",369,274,9,21,33,19,6,7
"S01004020",509,262,12,30,119,22,36,28
"S01004021",559,460,8,25,20,18,14,14
"S01004022",397,246,9,19,73,24,19,7
"S01004023",438,297,12,36,56,13,15,9
"S01004024",627,377,23,49,69,23,63,23
"S01004025",658,304,42,23,100,46,109,34
"S01004026",524,283,21,26,59,30,78,27
"S01004027",613,322,33,30,91,36,79,22
"S01004028",588,254,48,45,80,46,77,38
"S01004029",719,384,38,41,87,46,90,33
"S01004030",602,246,48,47,78,54,86,43
"S01004031",450,211,31,13,63,36,69,27
"S01004032",315,110,27,11,27,46,63,31
"S01004033",645,309,41,49,72,50,96,28
"S01004034",604,400,19,60,24,34,52,15
"S01004035",541,270,33,34,78,35,68,23
"S01004036",545,247,43,33,69,44,76,33
"S01004037",551,371,28,51,23,24,42,12
"S01004038",563,283,35,29,81,32,77,26
"S01004039",263,95,31,9,43,25,41,19
"S01004040",515,322,19,36,63,23,43,9
"S01004041",486,233,29,25,85,22,66,26
"S01004042",481,218,43,21,73,26,67,33
"S01004043",580,429,15,42,29,20,27,18
"S01004044",498,182,40,34,83,29,90,40
"S01004045",473,224,26,31,50,39,75,28
"S01004046",402,165,21,9,106,11,68,22
"S01004047",541,317,33,37,33,28,57,36
"S01004048",667,364,33,47,93,30,72,28
"S01004049",609,325,26,50,70,41,59,38
"S01004050",368,156,29,22,43,29,68,21
"S01004051",429,171,36,22,66,38,53,43
"S01004052",415,222,23,18,33,33,58,28
"S01004053",700,340,25,36,130,36,98,35
"S01004054",740,425,40,43,102,28,82,20
"S01004055",449,292,25,42,31,16,30,13
"S01004056",597,297,38,35,74,38,82,33
"S01004057",697,366,37,51,50,60,83,50
"S01004058",458,205,34,33,58,31,61,36
"S01004059",446,246,20,26,61,31,42,20
"S01004060",386,187,23,15,49,24,67,21
"S01004061",459,186,20,22,94,29,82,26
"S01004062",624,423,26,42,54,19,45,15
"S01004063",555,263,31,20,95,30,82,34
"S01004064",494,256,16,33,112,19,43,15
"S01004065",687,360,46,31,85,41,80,44
"S01004066",428,223,24,25,60,20,52,24
"S01004067",598,378,13,43,83,11,57,13
"S01004068",581,273,31,36,115,22,72,32
"S01004069",467,266,23,22,39,31,59,27
"S01004070",316,141,18,21,51,15,49,21
"S01004071",661,311,20,34,164,26,74,32
"S01004072",813,375,23,41,192,21,69,92
"S01004073",589,273,39,60,49,33,96,39
"S01004074",614,290,44,29,64,46,89,52
"S01004075",320,132,14,8,76,10,49,31
"S01004076",491,271,23,34,72,16,46,29
"S01004077",612,410,18,37,33,36,49,29
"S01004078",579,316,33,29,89,34,62,16
"S01004079",569,299,36,44,41,51,70,28
"S01004080",518,195,28,26,120,25,97,27
"S01004081",495,388,14,30,20,19,17,7
"S01004082",581,377,13,32,105,27,21,6
"S01004083",634,241,42,47,97,52,127,28
"S01004084",552,216,22,24,142,13,99,36
"S01004085",465,268,23,24,50,18,58,24
"S01004086",537,176,22,17,182,22,87,31
"S01004087",386,175,26,22,59,31,48,25
"S01004088",413,214,23,22,68,27,36,23
