"dz_2001","total","owned","social","rented","rentfree"
"S01003215",1011,438,505,24,44
"S01003216",741,527,183,5,26
"S01003217",691,139,471,14,67
"S01003218",744,564,111,49,20
"S01003219",760,550,188,8,14
"S01003220",798,583,99,94,22
"S01003221",842,465,267,36,74
"S01003222",775,458,20,274,23
"S01003223",914,184,607,45,78
"S01003224",749,722,7,0,20
"S01003225",794,288,451,3,52
"S01003226",792,281,447,16,48
"S01003227",925,559,103,249,14
"S01003228",866,442,383,5,36
"S01003229",975,924,8,35,8
"S01003230",826,591,189,19,27
"S01003231",984,532,402,18,32
"S01003232",779,178,509,71,21
"S01003233",998,963,14,6,15
"S01003234",827,757,8,53,9
"S01003235",798,631,148,8,11
"S01003236",832,495,137,183,17
"S01003237",1025,514,478,8,25
"S01003238",749,628,71,38,12
"S01003239",999,724,186,62,27
"S01003240",775,670,33,70,2
"S01003241",828,734,74,16,4
"S01003242",1006,624,295,36,51
"S01003243",884,666,175,22,21
"S01003244",976,457,467,10,42
"S01003245",849,109,641,7,92
"S01003246",1007,251,671,10,75
"S01003247",757,314,391,28,24
"S01003248",773,345,350,42,36
"S01003249",689,439,207,29,14
"S01003250",582,397,153,21,11
"S01003251",834,180,570,7,77
"S01003252",697,687,8,0,2
"S01003253",822,70,684,9,59
"S01003254",613,110,454,14,35
"S01003255",802,581,126,71,24
"S01003256",924,197,613,55,59
"S01003257",812,667,16,111,18
"S01003258",919,853,31,28,7
"S01003259",1053,964,60,17,12
"S01003260",778,753,14,8,3
"S01003261",925,897,19,2,7
"S01003262",778,370,312,70,26
"S01003263",629,154,432,9,34
"S01003264",584,449,112,9,14
"S01003265",687,567,101,3,16
"S01003266",749,399,318,4,28
"S01003267",970,590,305,34,41
"S01003268",793,471,233,76,13
"S01003269",891,340,482,16,53
"S01003270",792,334,380,65,13
"S01003271",819,464,212,122,21
"S01003272",923,155,670,13,85
"S01003273",694,177,449,34,34
"S01003274",538,180,315,18,25
"S01003275",967,500,399,18,50
"S01003276",784,772,9,3,0
"S01003277",678,468,165,24,21
"S01003278",854,706,123,13,12
"S01003279",459,22,413,2,22
"S01003280",922,688,145,54,35
"S01003281",554,310,218,14,12
"S01003282",833,767,25,28,13
"S01003283",776,714,39,11,12
"S01003284",908,550,302,22,34
"S01003285",367,135,202,14,16
"S01003286",1030,473,420,76,61
"S01003287",603,77,487,4,35
"S01003288",778,743,19,5,11
"S01003289",302,112,174,6,10
"S01003290",767,536,186,33,12
"S01003291",756,262,452,8,34
"S01003292",784,709,61,9,5
"S01003293",942,167,698,30,47
"S01003294",790,516,244,13,17
"S01003295",991,953,30,6,2
"S01003296",617,82,486,18,31
"S01003297",527,106,364,19,38
"S01003298",1015,892,73,35,15
"S01003299",420,45,353,2,20
"S01003300",839,716,91,23,9
"S01003301",781,297,429,27,28
"S01003302",585,114,375,48,48
"S01003303",767,492,8,259,8
"S01003304",781,509,30,236,6
"S01003305",750,666,15,66,3
"S01003306",943,529,360,20,34
"S01003307",1060,538,463,18,41
"S01003308",900,479,384,15,22
"S01003309",786,137,576,30,43
"S01003310",796,510,236,29,21
"S01003311",794,761,11,21,1
"S01003312",649,313,299,14,23
"S01003313",778,464,245,48,21
"S01003314",579,166,333,62,18
"S01003315",540,414,36,83,7
"S01003316",726,344,238,111,33
"S01003317",718,642,52,21,3
"S01003318",822,780,21,16,5
"S01003320",646,434,17,191,4
"S01003321",790,719,45,9,17
"S01003322",799,479,100,211,9
"S01003323",668,644,4,14,6
"S01003324",561,325,118,78,40
"S01003325",852,766,7,78,1
"S01003326",799,343,375,18,63
"S01003327",691,336,183,138,34
"S01003328",539,330,59,131,19
"S01003329",818,655,105,51,7
"S01003330",986,945,25,8,8
"S01003331",636,165,380,33,58
"S01003332",439,69,349,1,20
"S01003333",799,268,442,39,50
"S01003334",865,395,408,20,42
"S01003335",543,232,204,89,18
"S01003336",905,377,418,39,71
"S01003337",842,244,478,68,52
"S01003338",900,643,136,79,42
"S01003339",827,631,91,89,16
"S01003340",1066,580,431,23,32
"S01003341",795,763,15,13,4
"S01003342",653,71,539,8,35
"S01003343",611,56,508,10,37
"S01003344",596,208,317,7,64
"S01003345",1019,699,187,102,31
"S01003346",902,549,310,24,19
"S01003347",822,45,707,13,57
"S01003348",729,481,126,105,17
"S01003349",881,176,640,10,55
"S01003350",731,266,400,21,44
"S01003351",987,330,365,244,48
"S01003352",831,321,468,7,35
"S01003353",635,140,456,22,17
"S01003354",829,277,475,31,46
"S01003355",879,303,493,55,28
"S01003356",919,132,746,17,24
"S01003357",386,60,269,9,48
"S01003358",745,352,168,202,23
"S01003359",977,954,14,4,5
"S01003360",796,530,247,6,13
"S01003361",759,285,431,7,36
"S01003362",763,427,306,14,16
"S01003363",793,405,349,12,27
"S01003364",658,168,417,43,30
"S01003365",735,217,388,92,38
"S01003366",548,243,59,237,9
"S01003367",1058,148,846,23,41
"S01003368",939,330,128,460,21
"S01003369",734,273,428,3,30
"S01003370",776,555,23,176,22
"S01003371",754,493,70,176,15
"S01003372",741,344,358,19,20
"S01003373",667,187,303,111,66
"S01003374",529,70,434,4,21
"S01003375",756,513,214,9,20
"S01003376",530,90,426,5,9
"S01003377",784,450,299,14,21
"S01003378",813,134,549,53,77
"S01003379",650,71,506,4,69
"S01003380",786,544,75,150,17
"S01003381",705,561,111,15,18
"S01003382",596,204,291,67,34
"S01003383",950,631,284,8,27
"S01003384",1025,575,395,30,25
"S01003385",851,626,44,161,20
"S01003386",660,324,307,4,25
"S01003387",794,291,390,74,39
"S01003388",1011,268,600,83,60
"S01003389",980,325,462,136,57
"S01003390",956,106,791,4,55
"S01003391",774,235,464,46,29
"S01003392",793,525,158,81,29
"S01003393",968,507,413,14,34
"S01003394",636,393,144,70,29
"S01003395",744,497,120,112,15
"S01003396",766,124,599,18,25
"S01003397",878,74,751,1,52
"S01003398",884,470,311,71,32
"S01003399",663,223,303,88,49
"S01003400",688,400,247,18,23
"S01003401",792,75,618,4,95
"S01003402",695,63,594,0,38
"S01003403",755,240,276,215,24
"S01003404",482,70,379,5,28
"S01003405",838,547,253,13,25
"S01003406",721,366,261,88,6
"S01003407",734,495,202,11,26
"S01003408",662,102,457,45,58
"S01003409",716,522,55,122,17
"S01003410",770,246,114,381,29
"S01003411",777,433,307,17,20
"S01003412",915,369,476,32,38
"S01003413",806,409,328,27,42
"S01003414",547,179,327,5,36
"S01003415",807,107,583,35,82
"S01003416",882,260,484,77,61
"S01003417",803,555,128,105,15
"S01003418",948,253,655,16,24
"S01003419",970,206,668,12,84
"S01003420",519,77,388,0,54
"S01003421",559,269,256,6,28
"S01003422",794,287,433,36,38
"S01003423",552,261,79,210,2
"S01003424",987,242,672,41,32
"S01003425",931,329,226,360,16
"S01003426",999,577,261,132,29
"S01003427",914,527,339,8,40
"S01003428",666,51,529,6,80
"S01003429",769,313,152,298,6
"S01003430",759,269,152,319,19
"S01003431",660,334,287,7,32
"S01003432",931,500,52,371,8
"S01003433",774,347,30,390,7
"S01003434",910,171,694,7,38
"S01003435",672,89,542,4,37
"S01003436",541,461,62,11,7
"S01003437",598,278,39,274,7
"S01003438",902,442,168,272,20
"S01003439",848,131,597,43,77
"S01003440",500,342,101,31,26
"S01003441",1014,142,807,35,30
"S01003442",731,43,644,10,34
"S01003443",959,150,716,14,79
"S01003444",654,54,569,4,27
"S01003445",870,231,576,20,43
"S01003446",520,224,120,168,8
"S01003447",936,317,484,94,41
"S01003448",743,471,232,14,26
"S01003449",792,349,152,276,15
"S01003450",787,295,374,99,19
"S01003451",763,330,285,125,23
"S01003452",578,500,55,19,4
"S01003453",664,337,147,171,9
"S01003454",723,289,274,134,26
"S01003455",591,94,458,11,28
"S01003456",387,11,348,1,27
"S01003457",945,122,728,10,85
"S01003458",904,375,477,14,38
"S01003459",915,361,486,14,54
"S01003460",744,347,132,251,14
"S01003461",791,518,251,8,14
"S01003462",611,241,291,41,38
"S01003463",799,94,597,11,97
"S01003464",924,465,35,412,12
"S01003465",790,465,140,179,6
"S01003466",737,180,444,96,17
"S01003467",757,359,356,8,34
"S01003468",732,256,120,343,13
"S01003469",858,349,422,73,14
"S01003470",798,249,276,269,4
"S01003471",720,106,549,5,60
"S01003472",811,80,649,11,71
"S01003473",931,315,390,170,56
"S01003474",746,423,39,283,1
"S01003475",685,212,279,180,14
"S01003476",819,613,172,24,10
"S01003477",972,578,184,188,22
"S01003478",763,371,243,144,5
"S01003479",791,346,249,184,12
"S01003480",611,222,328,27,34
"S01003481",1001,405,325,243,28
"S01003482",657,97,480,16,64
"S01003483",634,274,295,21,44
"S01003484",906,378,137,382,9
"S01003485",990,542,27,409,12
"S01003486",833,103,667,4,59
"S01003487",998,375,246,367,10
"S01003488",635,206,380,6,43
"S01003489",983,223,692,9,59
"S01003490",640,184,365,69,22
"S01003491",126,45,74,0,7
"S01003492",797,249,431,60,57
"S01003493",728,130,526,44,28
"S01003494",737,230,385,112,10
"S01003495",723,319,365,7,32
"S01003496",815,598,40,177,0
"S01003497",957,643,126,176,12
"S01003498",997,486,391,81,39
"S01003499",991,548,235,194,14
"S01003500",645,38,509,13,85
"S01003501",631,275,45,304,7
"S01003502",669,338,256,58,17
"S01003503",670,432,61,173,4
"S01003504",709,321,68,306,14
"S01003506",979,560,113,296,10
"S01003507",528,341,25,143,19
"S01003508",810,191,537,48,34
"S01003509",831,588,17,223,3
"S01003510",365,134,200,25,6
"S01003511",979,795,28,150,6
"S01003512",642,279,305,13,45
"S01003513",715,297,33,368,17
"S01003514",799,463,14,312,10
"S01003515",750,258,448,0,44
"S01003516",707,659,35,7,6
"S01003517",681,444,102,118,17
"S01003518",979,296,594,66,23
"S01003519",542,151,317,49,25
"S01003520",673,403,76,171,23
"S01003521",523,228,9,285,1
"S01003522",739,492,24,217,6
"S01003523",577,232,297,6,42
"S01003524",1040,888,35,103,14
"S01003525",924,660,14,245,5
"S01003526",906,610,8,281,7
"S01003527",900,804,55,36,5
"S01003528",604,475,112,9,8
"S01003529",543,506,7,30,0
"S01003530",791,507,34,242,8
"S01003531",795,215,504,34,42
"S01003532",1043,911,98,17,17
"S01003533",353,21,296,1,35
"S01003534",943,627,234,70,12
"S01003535",709,405,233,53,18
"S01003536",1031,810,34,169,18
"S01003537",796,311,379,78,28
"S01003538",670,260,361,19,30
"S01003539",975,870,16,62,27
"S01003540",490,102,338,11,39
"S01003541",734,193,467,37,37
"S01003542",795,591,51,138,15
"S01003543",615,171,400,16,28
"S01003544",553,422,21,102,8
"S01003545",814,648,15,147,4
"S01003546",823,290,436,56,41
"S01003547",790,468,156,153,13
"S01003549",770,218,462,21,69
"S01003550",713,664,11,33,5
"S01003551",745,329,367,21,28
"S01003552",882,614,7,245,16
"S01003553",691,74,570,11,36
"S01003554",776,526,46,193,11
"S01003555",735,494,15,215,11
"S01003556",723,697,7,17,2
"S01003557",785,80,639,1,65
"S01003558",911,778,8,103,22
"S01003559",897,850,33,13,1
"S01003560",1029,952,25,42,10
"S01003561",876,186,625,36,29
"S01003562",697,139,496,17,45
"S01003563",608,285,284,8,31
"S01003564",708,145,521,22,20
"S01003565",856,302,496,11,47
"S01003566",750,418,82,238,12
"S01003567",870,29,800,13,28
"S01003568",665,564,8,75,18
"S01003569",725,666,15,14,30
"S01003570",765,661,75,15,14
"S01003571",897,305,506,41,45
"S01003572",882,195,603,16,68
"S01003573",919,503,375,7,34
"S01003574",886,592,26,257,11
"S01003575",887,249,544,16,78
"S01003576",679,512,2,149,16
"S01003577",742,414,315,2,11
"S01003578",279,79,183,6,11
"S01003579",632,26,554,20,32
"S01003580",881,372,398,67,44
"S01003581",808,249,392,142,25
"S01003582",584,10,525,4,45
"S01003583",527,174,315,11,27
"S01003584",767,81,504,10,172
"S01003585",557,153,353,34,17
"S01003586",921,406,410,2,103
"S01003587",1060,1025,4,10,21
"S01003588",721,679,11,31,0
"S01003589",1052,889,28,131,4
"S01003590",688,212,408,43,25
"S01003591",982,927,7,25,23
"S01003592",841,224,544,31,42
"S01003593",694,469,196,16,13
"S01003594",907,812,14,62,19
"S01003595",769,103,579,2,85
"S01003596",775,216,506,20,33
"S01003597",609,562,9,31,7
"S01003598",725,442,253,6,24
"S01003599",606,396,176,17,17
"S01003600",840,357,419,18,46
"S01003601",844,228,548,26,42
"S01003602",728,450,258,2,18
"S01003603",820,326,429,11,54
"S01003604",640,251,289,88,12
"S01003605",668,202,409,5,52
"S01003606",879,611,216,19,33
"S01003607",557,419,118,5,15
"S01003608",540,281,227,4,28
"S01003609",1049,909,60,61,19
"S01003610",748,259,402,56,31
"S01003611",756,154,536,11,55
"S01003612",792,622,41,112,17
"S01003613",813,757,21,30,5
"S01003614",568,445,94,10,19
"S01003615",542,130,395,1,16
"S01003616",701,672,15,7,7
"S01003617",953,131,703,40,79
"S01003618",770,602,145,5,18
"S01003619",886,138,669,26,53
"S01003620",960,849,12,96,3
"S01003621",969,455,471,11,32
"S01003622",783,518,238,7,20
"S01003623",947,896,16,24,11
"S01003624",961,328,582,23,28
"S01003625",398,179,181,24,14
"S01003626",796,752,12,29,3
"S01003627",588,117,430,12,29
"S01003628",691,322,322,22,25
"S01003629",808,285,471,10,42
"S01003630",754,412,288,12,42
"S01003631",748,543,186,10,9
"S01003632",785,664,17,100,4
"S01003633",921,637,220,49,15
"S01003634",1054,496,504,16,38
"S01003635",572,276,164,118,14
"S01003636",995,433,513,7,42
"S01003637",713,482,170,54,7
"S01003638",763,615,65,78,5
"S01003639",794,500,251,20,23
"S01003640",916,446,389,58,23
"S01003641",752,713,16,23,0
"S01003642",796,574,188,7,27
"S01003643",608,422,118,55,13
"S01003644",821,336,438,32,15
"S01003645",572,381,180,6,5
"S01003646",756,35,646,0,75
"S01003647",712,527,148,15,22
"S01003648",804,497,186,98,23
"S01003649",1072,964,76,21,11
"S01003650",719,211,432,22,54
"S01003651",754,417,301,2,34
"S01003652",633,243,348,12,30
"S01003653",781,297,437,10,37
"S01003654",926,364,526,9,27
"S01003655",844,270,511,24,39
"S01003656",575,212,326,10,27
"S01003657",835,365,423,5,42
"S01003658",895,727,133,14,21
"S01003659",822,639,97,79,7
"S01003660",874,840,7,15,12
"S01003661",839,766,19,45,9
"S01003662",610,339,222,5,44
"S01003663",582,192,328,19,43
"S01003664",548,240,280,2,26
"S01003665",657,14,597,2,44
"S01003666",743,198,485,4,56
"S01003667",915,751,141,5,18
"S01003668",702,470,172,25,35
"S01003669",569,301,242,12,14
"S01003670",889,253,578,9,49
"S01003671",699,347,296,21,35
"S01003672",884,256,507,10,111
"S01003673",311,74,225,4,8
"S01003674",843,503,285,20,35
"S01003675",696,644,4,45,3
"S01003676",426,307,92,18,9
"S01003677",774,462,280,10,22
"S01003678",699,434,230,10,25
"S01003679",1064,437,551,25,51
"S01003680",840,287,504,3,46
"S01003681",590,406,165,5,14
"S01003682",1044,891,72,61,20
"S01003683",604,427,150,4,23
"S01003684",749,467,259,6,17
"S01003685",548,389,146,3,10
"S01003686",1028,495,482,22,29
"S01003687",702,77,544,5,76
"S01003688",950,474,413,20,43
"S01003689",623,200,368,7,48
"S01003690",961,233,665,10,53
"S01003691",1094,856,172,38,28
"S01003692",1023,580,397,15,31
"S01003693",619,319,265,8,27
"S01003694",893,723,138,14,18
"S01003695",771,211,506,19,35
"S01003696",1095,703,338,16,38
"S01003697",988,969,2,0,17
"S01003698",942,686,229,9,18
"S01003699",1044,977,33,28,6
"S01003700",1049,649,361,18,21
"S01003701",962,449,449,7,57
"S01003702",838,232,546,13,47
"S01003703",903,443,414,12,34
"S01003704",713,174,492,0,47
"S01003705",875,108,696,4,67
"S01003706",779,126,574,9,70
"S01003707",778,48,674,4,52
"S01003708",658,8,589,3,58
"S01003709",855,81,685,4,85
"S01003710",894,200,598,32,64
"S01003711",843,68,691,22,62
"S01003712",756,318,412,7,19
"S01003713",550,106,400,9,35
"S01003714",797,359,380,26,32
"S01003715",861,417,424,3,17
"S01003716",589,37,493,8,51
"S01003717",827,76,668,8,75
"S01003718",568,66,455,2,45
"S01003719",541,404,50,58,29
"S01003720",927,522,156,149,100
"S01003721",724,433,218,55,18
"S01003722",897,439,381,48,29
"S01003723",548,465,19,48,16
"S01003724",786,372,341,24,49
"S01003725",587,422,84,40,41
"S01003726",684,492,137,38,17
"S01003727",750,340,353,45,12
"S01003728",500,299,86,81,34
"S01003729",637,382,214,22,19
"S01003730",646,126,466,18,36
"S01003731",545,310,149,64,22
"S01003732",820,713,51,48,8
"S01003733",826,354,441,8,23
"S01003734",713,416,279,2,16
"S01003735",701,600,75,17,9
"S01003736",832,432,360,18,22
"S01003737",633,361,213,32,27
"S01003738",660,582,26,37,15
"S01003739",528,350,65,63,50
"S01003740",576,359,65,94,58
"S01003741",841,554,64,167,56
"S01003742",518,382,101,24,11
"S01003743",580,299,31,138,112
"S01003744",572,365,67,100,40
"S01003745",720,438,239,21,22
"S01003746",792,557,113,76,46
"S01003747",952,734,145,45,28
"S01003748",524,428,39,43,14
"S01003749",819,576,195,27,21
"S01003750",557,335,42,116,64
"S01003751",836,578,97,134,27
"S01003752",749,548,84,90,27
"S01003753",901,633,143,81,44
"S01003754",891,481,317,73,20
"S01003755",708,462,156,69,21
"S01003756",689,499,94,81,15
"S01003757",581,383,73,82,43
"S01003758",749,543,64,107,35
"S01003759",615,416,63,111,25
"S01003760",758,532,117,67,42
"S01003761",802,600,92,71,39
"S01003762",742,452,27,109,154
"S01003763",862,540,211,80,31
"S01003764",859,550,239,41,29
"S01003765",730,333,345,22,30
"S01003766",599,441,65,87,6
"S01003767",615,469,58,68,20
"S01003768",565,446,35,67,17
"S01003769",671,474,121,55,21
"S01003770",631,566,4,43,18
"S01003771",664,433,52,83,96
"S01003772",524,346,40,94,44
"S01003773",699,491,90,76,42
"S01003774",619,460,82,55,22
"S01003775",765,567,20,102,76
"S01003776",576,471,24,57,24
"S01003777",927,762,82,61,22
"S01003778",512,371,5,94,42
"S01003779",482,378,34,47,23
"S01003780",887,790,13,70,14
"S01003781",648,592,7,34,15
"S01003782",560,287,6,221,46
"S01003783",902,682,91,112,17
"S01003784",580,552,6,18,4
"S01003785",830,776,9,29,16
"S01003786",928,901,3,17,7
"S01003787",613,586,1,20,6
"S01003788",689,627,30,23,9
"S01003789",522,493,8,16,5
"S01003790",618,332,258,15,13
"S01003791",633,471,46,106,10
"S01003792",680,604,11,64,1
"S01003793",544,226,287,14,17
"S01003794",675,574,25,71,5
"S01003795",580,429,7,130,14
"S01003796",659,243,355,24,37
"S01003797",957,601,280,58,18
"S01003798",802,738,4,39,21
"S01003799",841,794,7,29,11
"S01003800",642,312,302,12,16
"S01003801",808,516,252,28,12
"S01003802",765,648,102,4,11
"S01003803",620,564,2,51,3
"S01003804",632,373,208,41,10
"S01003805",955,486,383,60,26
"S01003806",670,371,250,31,18
"S01003807",934,889,0,34,11
"S01003808",630,404,181,28,17
"S01003809",768,527,213,15,13
"S01003810",811,718,45,33,15
"S01003811",702,666,4,23,9
"S01003812",898,515,313,54,16
"S01003813",933,853,3,55,22
"S01003814",751,698,2,48,3
"S01003815",695,518,34,132,11
"S01003816",846,799,8,34,5
"S01003817",918,368,464,34,52
"S01003818",830,412,360,21,37
"S01003819",613,569,12,31,1
"S01003820",902,736,4,145,17
"S01003821",828,573,215,25,15
"S01003822",569,351,145,61,12
"S01003823",898,676,117,89,16
"S01003824",641,444,36,150,11
"S01003825",812,168,110,497,37
"S01003826",693,459,163,48,23
"S01003827",761,639,76,32,14
"S01003828",648,592,8,25,23
"S01003829",665,385,229,31,20
"S01003830",917,369,494,24,30
"S01003831",641,604,1,30,6
"S01003832",814,615,74,102,23
"S01003833",521,257,153,91,20
"S01003834",675,585,58,21,11
"S01003835",536,497,2,34,3
"S01003836",536,410,37,77,12
"S01003837",764,469,200,60,35
"S01003838",623,398,206,13,6
"S01003839",674,276,350,23,25
"S01003840",654,606,5,29,14
"S01003841",577,403,84,62,28
"S01003842",588,500,66,14,8
"S01003843",651,542,3,93,13
"S01003844",781,754,2,25,0
"S01003845",895,462,272,122,39
"S01003846",784,603,75,63,43
"S01003847",578,381,152,25,20
"S01003848",681,649,0,31,1
"S01003849",756,167,478,50,61
"S01003850",560,516,0,37,7
"S01003851",872,846,3,20,3
"S01003852",539,480,5,48,6
"S01003853",744,338,99,274,33
"S01003854",583,361,145,57,20
"S01003855",991,301,597,25,68
"S01003856",726,472,209,28,17
"S01003857",738,474,44,147,73
"S01003858",621,373,226,9,13
"S01003859",570,549,10,5,6
"S01003860",661,85,503,11,62
"S01003861",806,745,9,51,1
"S01003862",610,87,462,13,48
"S01003863",696,656,9,27,4
"S01003864",887,762,101,15,9
"S01003865",800,546,165,62,27
"S01003866",811,672,75,42,22
"S01003867",984,574,331,38,41
"S01003868",639,521,4,78,36
"S01003869",666,439,74,89,64
"S01003870",803,635,138,11,19
"S01003871",793,613,66,90,24
"S01003872",844,705,10,106,23
"S01003873",944,697,88,120,39
"S01003874",636,430,4,183,19
"S01003875",514,335,11,139,29
"S01003876",645,558,21,52,14
"S01003877",560,429,5,103,23
"S01003878",962,494,393,43,32
"S01003879",634,578,24,16,16
"S01003880",891,669,160,40,22
"S01003881",759,577,76,68,38
"S01003882",530,185,308,19,18
"S01003883",535,415,91,21,8
"S01003884",754,327,410,5,12
"S01003885",673,408,237,11,17
"S01003886",580,328,225,18,9
"S01003887",836,323,465,21,27
"S01003888",609,478,9,97,25
"S01003889",586,440,110,17,19
"S01003890",645,597,27,10,11
"S01003891",789,704,50,28,7
"S01003892",627,379,220,20,8
"S01003893",630,563,6,50,11
"S01003894",826,624,61,125,16
"S01003895",687,616,42,23,6
"S01003896",659,609,10,29,11
"S01003897",678,541,82,31,24
"S01003898",691,609,50,19,13
"S01003899",717,557,123,20,17
"S01003900",708,542,36,120,10
"S01003901",561,394,116,41,10
"S01003902",840,600,165,48,27
"S01003903",662,526,5,99,32
"S01003904",706,487,118,74,27
"S01003905",864,761,24,52,27
"S01003906",723,445,225,31,22
"S01003907",718,289,334,45,50
"S01003908",823,499,293,13,18
"S01003909",681,650,7,7,17
"S01003910",712,357,309,22,24
"S01003911",602,473,67,50,12
"S01003912",685,568,74,24,19
"S01003913",679,549,5,104,21
"S01003914",876,696,106,47,27
"S01003915",615,404,48,88,75
"S01003916",766,635,21,79,31
"S01003917",878,526,230,82,40
"S01003918",886,604,232,41,9
"S01003919",521,376,99,36,10
"S01003920",648,386,239,8,15
"S01003921",758,477,208,27,46
"S01003922",798,230,533,3,32
"S01003923",765,256,464,16,29
"S01003924",505,88,389,17,11
"S01003925",771,501,234,25,11
"S01003926",579,135,435,4,5
"S01003927",669,477,94,64,34
"S01003928",890,335,508,9,38
"S01003929",502,254,240,5,3
"S01003930",740,504,201,15,20
"S01003931",882,423,430,11,18
"S01003932",830,654,78,77,21
"S01003933",644,478,55,55,56
"S01003934",898,618,112,136,32
"S01003935",761,370,340,28,23
"S01003936",827,713,2,81,31
"S01003937",808,277,451,45,35
"S01003938",526,377,10,96,43
"S01003939",589,485,10,52,42
"S01003940",865,472,310,51,32
"S01003941",583,433,30,95,25
"S01003942",749,377,294,55,23
"S01003943",675,429,208,23,15
"S01003944",618,384,202,21,11
"S01003945",690,639,21,23,7
"S01003946",822,606,126,56,34
"S01003947",511,377,41,63,30
"S01003948",628,450,3,121,54
"S01003949",583,411,63,65,44
"S01003950",587,340,194,40,13
"S01003951",505,353,99,34,19
"S01003952",514,408,16,61,29
"S01003953",555,405,80,51,19
"S01003954",525,434,43,32,16
"S01003955",587,348,147,52,40
"S01003956",594,385,175,13,21
"S01003957",674,367,191,94,22
"S01003958",751,488,169,67,27
"S01003959",729,473,87,98,71
"S01003960",875,538,180,119,38
"S01003961",565,314,170,49,32
"S01003962",575,301,238,12,24
"S01003963",535,397,39,61,38
"S01003964",459,378,3,42,36
"S01003965",543,377,42,89,35
"S01003966",916,607,159,97,53
"S01003967",511,303,103,54,51
"S01003968",902,530,218,44,110
"S01003969",745,514,104,64,63
"S01003970",593,416,81,49,47
"S01003971",652,427,173,26,26
"S01003972",632,515,62,43,12
"S01003973",527,316,114,38,59
"S01003974",812,553,101,94,64
"S01003975",655,506,24,104,21
"S01003976",708,379,279,11,39
"S01003977",595,216,332,14,33
"S01003978",594,278,272,23,21
"S01003979",572,391,153,16,12
"S01003980",543,476,29,21,17
"S01003981",572,403,132,26,11
"S01003982",718,600,63,37,18
"S01003983",725,647,53,6,19
"S01003984",610,404,138,27,41
"S01003985",862,353,483,5,21
"S01003986",582,329,222,5,26
"S01003987",505,420,74,7,4
"S01003988",521,354,97,37,33
"S01003989",800,554,126,96,24
"S01003990",502,336,76,41,49
"S01003991",593,464,57,58,14
"S01003992",922,719,149,27,27
"S01003993",630,487,61,58,24
"S01003994",679,486,138,47,8
"S01003995",872,680,62,106,24
"S01003996",512,434,20,32,26
"S01003997",938,427,456,27,28
"S01003998",599,436,149,3,11
"S01003999",857,647,166,37,7
"S01004000",769,493,242,17,17
"S01004001",708,321,343,10,34
"S01004002",879,581,196,85,17
"S01004003",549,356,178,11,4
"S01004004",785,424,329,18,14
"S01004005",635,447,134,34,20
"S01004006",576,392,159,14,11
"S01004007",563,248,290,13,12
"S01004008",640,499,72,54,15
"S01004009",605,519,63,17,6
"S01004010",771,668,37,33,33
"S01004011",979,877,7,75,20
"S01004012",729,678,9,36,6
"S01004013",523,478,11,26,8
"S01004014",606,546,30,19,11
"S01004015",944,899,2,40,3
"S01004016",608,591,4,11,2
"S01004017",958,882,24,47,5
"S01004018",854,802,33,19,0
"S01004019",527,518,5,4,0
"S01004020",692,563,104,19,6
"S01004021",810,791,9,5,5
"S01004022",511,459,21,23,8
"S01004023",603,521,29,48,5
"S01004024",764,619,101,40,4
"S01004025",853,414,416,7,16
"S01004026",668,351,308,3,6
"S01004027",778,474,281,17,6
"S01004028",772,363,396,3,10
"S01004029",928,542,361,6,19
"S01004030",832,303,494,2,33
"S01004031",596,349,234,5,8
"S01004032",455,57,327,41,30
"S01004033",898,371,483,10,34
"S01004034",792,705,70,16,1
"S01004035",747,482,244,12,9
"S01004036",710,324,368,14,4
"S01004037",717,639,53,18,7
"S01004038",715,442,264,3,6
"S01004039",402,139,233,2,28
"S01004040",661,556,63,33,9
"S01004041",623,411,149,55,8
"S01004042",644,292,234,100,18
"S01004043",805,700,34,55,16
"S01004044",739,212,493,10,24
"S01004045",656,257,375,9,15
"S01004046",592,283,228,60,21
"S01004047",746,516,180,42,8
"S01004048",902,641,190,58,13
"S01004049",844,591,216,33,4
"S01004050",529,153,354,4,18
"S01004051",627,199,400,5,23
"S01004052",576,281,280,9,6
"S01004053",932,651,265,4,12
"S01004054",950,696,216,19,19
"S01004055",600,514,77,6,3
"S01004056",769,449,305,9,6
"S01004057",976,525,399,37,15
"S01004058",657,279,341,24,13
"S01004059",610,337,250,19,4
"S01004060",502,250,227,8,17
"S01004061",634,161,414,42,17
"S01004062",902,742,145,4,11
"S01004063",707,320,345,28,14
"S01004064",691,523,157,5,6
"S01004065",909,372,468,53,16
"S01004066",564,346,206,5,7
"S01004067",787,653,116,13,5
"S01004068",763,372,370,8,13
"S01004069",636,330,243,54,9
"S01004070",416,148,233,26,9
"S01004071",858,540,297,5,16
"S01004072",971,736,194,25,16
"S01004073",823,325,455,26,17
"S01004074",886,395,445,26,20
"S01004075",439,161,256,10,12
"S01004076",630,476,139,10,5
"S01004077",872,673,187,5,7
"S01004078",712,469,205,29,9
"S01004079",818,329,452,6,31
"S01004080",705,339,338,13,15
"S01004081",683,668,0,12,3
"S01004082",736,701,5,25,5
"S01004083",896,307,547,8,34
"S01004084",727,343,322,39,23
"S01004085",554,287,225,34,8
"S01004086",773,323,389,46,15
"S01004087",538,257,253,24,4
"S01004088",569,300,244,15,10
