dz_2011,total,owned,social,rented,rentfree
S01011807,1063,879,49,97,38
S01011808,948,737,105,81,25
S01011809,715,587,35,75,18
S01011810,1276,1068,78,95,35
S01011811,1142,965,40,102,35
S01011812,1119,949,56,75,39
S01011813,947,807,61,57,22
S01011814,721,650,21,20,30
S01011815,814,669,82,56,7
S01011816,697,618,13,52,14
S01011817,724,635,10,57,22
S01011818,1630,1244,271,84,31
S01011819,1213,866,193,114,40
S01011820,982,683,183,75,41
S01011821,675,389,185,83,18
S01011822,912,471,189,214,38
S01011823,608,404,143,42,19
S01011824,999,650,223,116,10
S01011825,535,366,67,92,10
S01011826,738,490,120,116,12
S01011827,602,422,98,62,20
S01011828,904,766,35,74,29
S01011829,541,462,32,34,13
S01011830,824,640,90,65,29
S01011831,1056,829,64,102,61
S01011832,834,590,91,93,60
S01011833,959,849,26,69,15
S01011834,794,673,32,60,29
S01011835,685,607,12,61,5
S01011836,1100,999,52,37,12
S01011837,910,790,30,57,33
S01011838,1229,1140,27,46,16
S01011839,1064,934,20,104,6
S01011840,1244,997,125,117,5
S01011841,1611,1115,317,173,6
S01011842,1316,894,307,104,11
S01011843,1184,1019,52,89,24
S01011844,1037,871,63,82,21
S01011845,857,592,157,97,11
S01011846,869,674,76,83,36
S01011847,429,382,4,32,11
S01011848,842,635,67,99,41
S01011849,813,594,90,114,15
S01011850,1065,764,81,188,32
S01011851,870,537,142,166,25
S01011852,976,612,205,152,7
S01011853,954,718,47,170,19
S01011854,1025,722,99,159,45
S01011855,1208,780,259,149,20
S01011856,695,601,8,67,19
S01011857,1369,843,196,262,68
S01011858,1071,788,86,142,55
S01011859,1063,690,229,128,16
S01011860,773,474,14,236,49
S01011861,828,582,22,197,27
S01011862,1013,843,45,95,30
S01011863,930,718,77,115,20
S01011864,781,731,9,34,7
S01011865,658,504,71,71,12
S01011866,1268,948,173,130,17
S01011867,1282,768,393,109,12
S01011868,1007,686,174,130,17
S01011869,1000,556,178,254,12
S01011870,860,439,182,217,22
S01011871,1177,754,140,219,64
S01011872,1053,809,35,179,30
S01011873,812,540,11,242,19
S01011874,839,622,63,141,13
S01011875,1078,756,162,147,13
S01011876,1037,696,90,217,34
S01011877,775,589,51,114,21
S01011878,1300,772,122,273,133
S01011879,798,714,24,50,10
S01011880,1242,938,152,91,61
S01011881,845,592,46,178,29
S01011882,941,655,233,42,11
S01011883,1451,1118,162,102,69
S01011884,776,557,111,80,28
S01011885,766,658,43,58,7
S01011886,1335,1104,117,75,39
S01011887,745,538,152,43,12
S01011888,1317,736,436,126,19
S01011889,1015,806,117,78,14
S01011890,918,725,44,145,4
S01011891,741,353,237,143,8
S01011892,1193,838,30,310,15
S01011893,1078,675,128,253,22
S01011894,1068,791,113,157,7
S01011895,1138,991,34,95,18
S01011896,964,750,58,144,12
S01011897,1131,952,79,82,18
S01011898,1033,923,22,79,9
S01011899,985,792,3,158,32
S01011900,735,708,2,16,9
S01011901,1117,903,30,159,25
S01011902,1138,1047,28,57,6
S01011903,925,874,4,38,9
S01011904,881,819,9,47,6
S01011905,880,784,8,69,19
S01011906,329,308,5,14,2
S01011907,841,688,42,108,3
S01011908,566,472,27,61,6
S01011909,867,733,27,102,5
S01011910,1183,562,530,89,2
S01011911,713,467,211,23,12
S01011912,833,394,366,64,9
S01011913,858,432,376,46,4
S01011914,978,351,543,77,7
S01011915,908,545,306,57,0
S01011916,943,391,459,92,1
S01011917,620,361,203,51,5
S01011918,895,273,548,67,7
S01011919,1063,445,493,122,3
S01011920,684,401,232,47,4
S01011921,594,257,290,39,8
S01011922,882,445,365,70,2
S01011923,1022,416,527,69,10
S01011924,934,573,264,91,6
S01011925,921,771,111,35,4
S01011926,817,501,219,95,2
S01011927,613,358,206,47,2
S01011928,786,453,236,82,15
S01011929,692,432,208,51,1
S01011930,709,377,228,98,6
S01011931,679,181,416,82,0
S01011932,343,152,120,71,0
S01011933,1534,659,290,572,13
S01011934,937,617,91,214,15
S01011935,1008,399,147,455,7
S01011936,679,349,99,218,13
S01011937,667,207,193,259,8
S01011938,460,194,89,169,8
S01011939,983,356,263,349,15
S01011940,944,229,201,508,6
S01011941,1089,323,242,519,5
S01011942,930,276,287,361,6
S01011943,1429,383,532,497,17
S01011944,509,417,10,65,17
S01011945,1407,1141,62,175,29
S01011946,920,536,286,97,1
S01011947,602,152,95,347,8
S01011948,1042,710,187,136,9
S01011949,966,865,17,72,12
S01011950,916,676,157,70,13
S01011951,833,642,65,116,10
S01011952,914,804,10,91,9
S01011953,925,769,55,84,17
S01011954,590,380,163,41,6
S01011955,1112,816,163,119,14
S01011956,1108,945,54,95,14
S01011957,925,530,81,250,64
S01011958,1979,1462,99,361,57
S01011959,854,626,48,157,23
S01011960,1188,853,109,175,51
S01011961,1157,881,109,128,39
S01011962,1069,932,7,106,24
S01011963,818,668,106,28,16
S01011964,1083,774,49,226,34
S01011965,984,813,97,63,11
S01011966,840,708,60,67,5
S01011967,997,745,56,181,15
S01011968,1395,1026,149,209,11
S01011969,1689,1032,422,204,31
S01011970,1833,1098,508,216,11
S01011971,666,536,25,82,23
S01011972,1742,1226,61,366,89
S01011973,621,459,82,56,24
S01011974,827,677,30,90,30
S01011975,452,326,41,68,17
S01011976,980,694,100,164,22
S01011977,1262,753,248,234,27
S01011978,1191,742,273,155,21
S01011979,1164,966,48,120,30
S01011980,508,334,47,92,35
S01011981,1096,589,61,317,129
S01011982,1397,866,31,386,114
S01011983,1111,608,103,332,68
S01011984,676,277,349,46,4
S01011985,662,528,31,94,9
S01011986,981,473,362,135,11
S01011987,1150,722,321,99,8
S01011988,686,616,27,40,3
S01011989,866,712,80,57,17
S01011990,750,651,27,59,13
S01011991,966,701,179,73,13
S01011992,1083,842,22,193,26
S01011993,1009,480,253,265,11
S01011994,808,738,16,35,19
S01011995,1008,799,19,143,47
S01011996,728,449,182,61,36
S01011997,1168,719,298,143,8
S01011998,934,743,37,123,31
S01011999,621,342,37,216,26
S01012000,562,458,19,82,3
S01012001,876,643,114,110,9
S01012002,745,538,119,78,10
S01012003,845,641,68,128,8
S01012004,1673,1416,131,107,19
S01012005,1488,1300,100,78,10
S01012006,752,429,72,157,94
S01012007,945,659,99,145,42
S01012008,1303,756,220,294,33
S01012009,642,344,115,158,25
S01012010,1363,953,95,270,45
S01012011,1402,845,330,208,19
S01012012,626,425,98,94,9
S01012013,738,443,67,175,53
S01012014,1801,1149,354,262,36
S01012015,1372,857,324,164,27
S01012016,780,493,97,147,43
S01012017,550,377,29,81,63
S01012018,843,535,76,171,61
S01012019,921,776,49,85,11
S01012020,970,672,201,77,20
S01012021,821,692,102,19,8
S01012022,1080,815,207,56,2
S01012023,665,598,20,41,6
S01012024,1151,991,89,64,7
S01012025,687,559,100,24,4
S01012026,932,842,55,32,3
S01012027,2017,1750,167,91,9
S01012028,1088,1001,15,64,8
S01012029,1240,963,86,183,8
S01012030,1285,1021,68,178,18
S01012031,553,505,19,28,1
S01012032,347,299,3,30,15
S01012033,917,747,115,49,6
S01012034,972,725,132,98,17
S01012035,1149,958,116,66,9
S01012036,1140,998,71,67,4
S01012037,1240,715,408,116,1
S01012038,1273,292,928,52,1
S01012039,1046,695,307,39,5
S01012040,691,567,79,44,1
S01012041,1248,868,262,114,4
S01012042,1129,804,245,68,12
S01012043,926,410,409,107,0
S01012044,998,437,506,51,4
S01012045,1220,611,374,225,10
S01012046,834,410,367,56,1
S01012047,1081,580,413,83,5
S01012048,802,326,368,104,4
S01012049,732,539,121,71,1
S01012050,1172,936,173,63,0
S01012051,497,360,94,32,11
S01012052,951,693,170,81,7
S01012053,964,459,455,49,1
S01012054,1133,401,554,173,5
S01012055,947,524,310,108,5
S01012056,866,694,153,15,4
S01012057,743,699,12,29,3
S01012058,901,726,85,83,7
S01012059,986,641,249,96,0
S01012060,952,569,305,78,0
S01012061,1565,1343,89,127,6
S01012062,1011,857,29,119,6
S01012063,681,568,20,93,0
S01012064,892,199,633,60,0
S01012065,686,64,615,7,0
S01012066,852,421,360,70,1
S01012067,666,122,532,8,4
S01012068,788,226,499,60,3
S01012069,619,168,401,49,1
S01012070,937,223,551,161,2
S01012071,1165,287,513,361,4
S01012072,1188,502,347,328,11
S01012073,776,570,81,121,4
S01012074,639,516,16,103,4
S01012075,1000,868,78,48,6
S01012076,936,654,184,91,7
S01012077,1071,528,424,114,5
S01012078,871,670,160,40,1
S01012079,1253,630,533,89,1
S01012080,1085,404,639,38,4
S01012081,737,285,412,36,4
S01012082,1002,532,403,66,1
S01012083,1060,490,514,52,4
S01012084,678,617,36,23,2
S01012085,777,644,98,33,2
S01012086,918,524,327,63,4
S01012087,815,630,140,44,1
S01012088,645,499,109,37,0
S01012089,842,797,6,39,0
S01012090,1084,1025,17,32,10
S01012091,772,657,79,34,2
S01012092,635,594,16,24,1
S01012093,535,459,13,58,5
S01012094,838,791,14,24,9
S01012095,1335,974,306,53,2
S01012096,871,599,228,43,1
S01012097,695,457,197,39,2
S01012098,977,669,260,47,1
S01012099,971,519,379,70,3
S01012100,1711,1208,438,61,4
S01012101,930,862,38,23,7
S01012102,899,419,415,61,4
S01012103,1054,816,141,91,6
S01012104,924,728,60,127,9
S01012105,1595,1357,79,150,9
S01012106,1222,977,58,179,8
S01012107,646,565,48,32,1
S01012108,1045,509,463,70,3
S01012109,1198,408,468,317,5
S01012110,852,539,175,132,6
S01012111,1274,709,451,114,0
S01012112,1035,790,166,75,4
S01012113,1130,885,178,59,8
S01012114,1358,1215,40,96,7
S01012115,765,601,116,47,1
S01012116,680,564,95,21,0
S01012117,724,673,21,29,1
S01012118,1100,1012,32,55,1
S01012119,900,858,21,21,0
S01012120,583,333,203,46,1
S01012121,903,520,329,45,9
S01012122,858,623,199,35,1
S01012123,723,497,128,91,7
S01012124,636,418,101,110,7
S01012125,1009,266,598,144,1
S01012126,906,647,44,212,3
S01012127,1257,620,230,391,16
S01012128,704,241,168,292,3
S01012129,915,479,164,264,8
S01012130,1156,556,422,172,6
S01012131,1364,564,351,437,12
S01012132,850,305,253,277,15
S01012133,973,519,158,284,12
S01012134,1282,869,169,224,20
S01012135,1171,289,720,153,9
S01012136,908,201,412,293,2
S01012137,848,395,306,139,8
S01012138,1037,800,89,135,13
S01012139,1163,841,201,109,12
S01012140,883,805,48,18,12
S01012141,1267,1197,26,39,5
S01012142,952,914,11,20,7
S01012143,1302,1243,27,24,8
S01012144,1046,943,38,60,5
S01012145,1131,1073,20,25,13
S01012146,1138,429,465,231,13
S01012147,1028,535,388,91,14
S01012148,756,307,362,86,1
S01012149,912,589,221,101,1
S01012150,778,446,295,31,6
S01012151,1013,592,370,48,3
S01012152,1039,418,552,61,8
S01012153,772,195,351,218,8
S01012154,759,210,412,134,3
S01012155,859,394,283,176,6
S01012156,1172,613,358,192,9
S01012157,1087,627,290,166,4
S01012158,1685,1064,405,200,16
S01012159,503,485,6,12,0
S01012160,960,786,134,36,4
S01012161,532,206,234,90,2
S01012162,949,419,422,103,5
S01012163,868,456,249,156,7
S01012164,1242,1023,67,151,1
S01012165,921,385,451,83,2
S01012166,799,443,242,114,0
S01012167,674,420,175,77,2
S01012168,1025,912,74,33,6
S01012169,851,640,158,49,4
S01012170,1291,979,237,64,11
S01012171,1180,902,192,79,7
S01012172,943,676,155,105,7
S01012173,754,730,8,7,9
S01012174,1092,970,79,39,4
S01012175,1031,939,12,78,2
S01012176,1335,1203,28,102,2
S01012177,833,784,12,37,0
S01012178,951,894,20,33,4
S01012179,762,531,128,97,6
S01012180,732,590,100,41,1
S01012181,1229,826,270,125,8
S01012182,1424,1115,158,142,9
S01012183,2115,1427,228,449,11
S01012184,787,481,59,244,3
S01012185,783,314,233,229,7
S01012186,875,589,208,76,2
S01012187,872,518,246,107,1
S01012188,630,542,56,25,7
S01012189,802,687,58,52,5
S01012190,805,751,10,44,0
S01012191,1063,1013,15,34,1
S01012192,454,430,17,5,2
S01012193,769,724,25,20,0
S01012194,869,852,10,7,0
S01012195,895,822,51,21,1
S01012196,573,515,28,28,2
S01012197,1059,833,177,45,4
S01012198,1082,794,223,63,2
S01012199,879,673,129,73,4
S01012200,647,505,101,37,4
S01012201,1113,864,189,55,5
S01012202,585,499,51,35,0
S01012203,959,922,15,22,0
S01012204,789,762,4,19,4
S01012205,888,836,18,32,2
S01012206,965,870,57,38,0
S01012207,1231,935,195,100,1
S01012208,1418,1071,224,120,3
S01012209,1066,774,194,96,2
S01012210,790,541,200,46,3
S01012211,1159,973,122,54,10
S01012212,1141,1079,33,28,1
S01012213,1008,944,11,52,1
S01012214,800,770,3,24,3
S01012215,986,944,16,23,3
S01012216,1309,1233,32,35,9
S01012217,560,246,263,50,1
S01012218,604,240,315,46,3
S01012219,931,510,358,53,10
S01012220,964,379,464,118,3
S01012221,709,472,173,57,7
S01012222,1233,691,407,123,12
S01012223,808,391,376,39,2
S01012224,1037,688,279,66,4
S01012225,1301,788,399,108,6
S01012226,833,717,76,37,3
S01012227,907,727,84,92,4
S01012228,802,630,92,70,10
S01012229,837,708,13,112,4
S01012230,1064,966,9,82,7
S01012231,831,793,3,35,0
S01012232,1183,1132,2,48,1
S01012233,953,910,7,33,3
S01012234,1513,1337,51,114,11
S01012235,888,767,23,89,9
S01012236,864,663,58,128,15
S01012237,892,817,17,58,0
S01012238,604,418,103,75,8
S01012239,586,345,171,64,6
S01012240,842,617,137,84,4
S01012241,719,645,24,48,2
S01012242,891,819,17,47,8
S01012243,956,843,30,82,1
S01012244,1042,854,32,103,53
S01012245,1314,1007,112,154,41
S01012246,1092,905,69,97,21
S01012247,713,580,32,64,37
S01012248,939,676,64,148,51
S01012249,998,678,105,149,66
S01012250,857,644,23,144,46
S01012251,1119,672,343,88,16
S01012252,1185,770,312,89,14
S01012253,955,557,233,158,7
S01012254,922,662,116,139,5
S01012255,859,600,81,157,21
S01012256,1451,1104,188,141,18
S01012257,1211,930,221,50,10
S01012258,1791,1361,170,209,51
S01012259,837,703,19,88,27
S01012260,1512,1018,318,156,20
S01012261,1323,985,175,125,38
S01012262,1956,1321,247,320,68
S01012263,778,454,193,116,15
S01012264,472,333,88,44,7
S01012265,1183,731,388,46,18
S01012266,1278,903,245,97,33
S01012267,1104,854,92,144,14
S01012268,1487,945,65,357,120
S01012269,999,790,132,63,14
S01012270,896,574,171,104,47
S01012271,1536,911,226,279,120
S01012272,903,696,102,75,30
S01012273,1025,659,194,121,51
S01012274,1157,812,182,144,19
S01012275,800,307,186,301,6
S01012276,1483,942,339,194,8
S01012277,1358,823,337,184,14
S01012278,1216,492,352,361,11
S01012279,1207,499,388,274,46
S01012280,1113,713,281,102,17
S01012281,948,544,195,196,13
S01012282,1055,759,157,123,16
S01012283,1021,735,161,112,13
S01012284,774,363,265,137,9
S01012285,607,471,86,39,11
S01012286,1257,693,423,121,20
S01012287,1226,349,819,43,15
S01012288,1149,346,687,88,28
S01012289,1198,937,67,165,29
S01012290,670,427,138,88,17
S01012291,847,564,141,130,12
S01012292,1297,909,123,215,50
S01012293,1098,774,215,105,4
S01012294,1062,709,260,85,8
S01012295,731,492,157,81,1
S01012296,1210,938,103,139,30
S01012297,1169,923,68,131,47
S01012298,1439,1122,156,128,33
S01012299,620,429,23,117,51
S01012300,1246,773,199,217,57
S01012301,1020,545,104,274,97
S01012302,739,405,37,215,82
S01012303,979,692,58,126,103
S01012304,1213,845,110,196,62
S01012305,905,608,196,97,4
S01012306,898,491,258,130,19
S01012307,888,526,212,145,5
S01012308,1009,681,217,95,16
S01012309,941,598,172,144,27
S01012310,1597,1181,182,201,33
S01012311,865,707,100,42,16
S01012312,997,721,112,124,40
S01012313,857,568,119,146,24
S01012314,945,514,380,42,9
S01012315,810,500,197,97,16
S01012316,693,332,301,52,8
S01012317,499,311,158,27,3
S01012318,792,440,317,27,8
S01012319,1119,637,73,331,78
S01012320,848,469,256,99,24
S01012321,1234,815,188,206,25
S01012322,1181,724,79,300,78
S01012323,1389,1101,47,195,46
S01012324,1040,546,22,376,96
S01012325,887,512,141,184,50
S01012326,916,468,225,196,27
S01012327,945,512,267,138,28
S01012328,808,470,141,147,50
S01012329,993,460,53,379,101
S01012330,690,470,90,112,18
S01012331,1171,887,50,199,35
S01012332,1275,684,197,311,83
S01012333,1413,896,68,386,63
S01012334,916,564,241,85,26
S01012335,1896,1318,354,182,42
S01012336,864,463,326,56,19
S01012337,991,515,385,68,23
S01012338,845,463,185,176,21
S01012339,977,539,213,208,17
S01012340,1133,691,341,84,17
S01012341,941,633,41,204,63
S01012342,954,566,112,209,67
S01012343,1077,526,63,403,85
S01012344,1137,756,251,106,24
S01012345,785,573,129,63,20
S01012346,1294,840,63,311,80
S01012347,681,447,164,62,8
S01012348,1195,873,170,136,16
S01012349,1137,684,292,126,35
S01012350,1192,677,411,84,20
S01012351,1015,630,307,68,10
S01012352,1195,832,153,175,35
S01012353,818,403,260,132,23
S01012354,1042,694,131,149,68
S01012355,1101,750,33,217,101
S01012356,1137,867,105,131,34
S01012357,972,741,31,153,47
S01012358,841,600,54,148,39
S01012359,917,333,525,51,8
S01012360,808,246,502,60,0
S01012361,885,307,546,28,4
S01012362,1240,330,826,78,6
S01012363,1211,656,338,198,19
S01012364,830,533,96,190,11
S01012365,1176,976,51,120,29
S01012366,1033,718,92,205,18
S01012367,1073,809,152,96,16
S01012368,816,663,61,73,19
S01012369,1106,790,198,96,22
S01012370,1406,942,335,101,28
S01012371,1093,635,318,121,19
S01012372,1117,629,286,187,15
S01012373,1285,922,280,69,14
S01012374,920,672,218,22,8
S01012375,1282,741,435,96,10
S01012376,960,736,54,142,28
S01012377,690,481,71,129,9
S01012378,679,372,44,167,96
S01012379,597,324,62,158,53
S01012380,1406,915,357,125,9
S01012381,1088,671,288,118,11
S01012382,1098,925,104,60,9
S01012383,1078,800,179,90,9
S01012384,573,392,100,78,3
S01012385,755,574,69,99,13
S01012386,1141,445,546,135,15
S01012387,930,609,185,116,20
S01012388,691,629,21,22,19
S01012389,983,769,152,58,4
S01012390,769,625,88,30,26
S01012391,1541,1103,338,86,14
S01012392,864,570,261,28,5
S01012393,1326,873,374,68,11
S01012394,962,456,451,50,5
S01012395,837,552,193,81,11
S01012396,863,507,216,124,16
S01012397,833,545,201,73,14
S01012398,1030,535,256,190,49
S01012399,873,463,319,82,9
S01012400,925,439,335,140,11
S01012401,917,525,326,58,8
S01012402,460,400,14,42,4
S01012403,1025,805,108,83,29
S01012404,1327,787,358,150,32
S01012405,726,655,14,54,3
S01012406,732,593,77,52,10
S01012407,1102,838,199,49,16
S01012408,850,682,73,79,16
S01012409,1119,832,130,115,42
S01012410,1321,930,286,65,40
S01012411,1377,867,390,96,24
S01012412,643,434,144,48,17
S01012413,1019,782,121,89,27
S01012414,684,450,177,42,15
S01012415,800,700,67,22,11
S01012416,559,463,60,30,6
S01012417,631,341,136,107,47
S01012418,768,528,82,118,40
S01012419,1050,789,88,130,43
S01012420,1093,635,321,102,35
S01012421,1003,643,183,161,16
S01012422,1263,760,208,256,39
S01012423,1030,783,143,88,16
S01012424,950,630,263,46,11
S01012425,626,262,310,52,2
S01012426,625,327,252,43,3
S01012427,767,391,323,48,5
S01012428,865,624,160,71,10
S01012429,558,406,70,79,3
S01012430,1030,832,63,119,16
S01012431,1077,791,108,141,37
S01012432,801,591,179,26,5
S01012433,774,504,177,86,7
S01012434,841,534,196,107,4
S01012435,891,476,303,105,7
S01012436,900,464,288,143,5
S01012437,811,556,204,43,8
S01012438,1071,679,321,66,5
S01012439,923,615,198,105,5
S01012440,936,850,15,66,5
S01012441,971,734,141,69,27
S01012442,964,716,123,109,16
S01012443,746,556,84,87,19
S01012444,1377,1214,98,63,2
S01012445,100,94,4,2,0
S01012446,677,471,140,66,0
S01012447,998,909,27,52,10
S01012448,925,785,81,48,11
S01012449,709,593,54,58,4
S01012450,961,804,54,92,11
S01012451,868,801,13,48,6
S01012452,743,685,15,38,5
S01012453,1016,955,6,52,3
S01012454,1050,978,13,52,7
S01012455,612,563,0,44,5
S01012456,950,867,21,57,5
S01012457,1286,1131,72,80,3
S01012458,895,804,19,62,10
S01012459,885,777,24,79,5
S01012460,812,729,13,63,7
S01012461,607,456,89,57,5
S01012462,858,512,212,124,10
S01012463,756,448,230,78,0
S01012464,625,335,246,44,0
S01012465,771,467,225,75,4
S01012466,1031,794,113,113,11
S01012467,1269,904,211,136,18
S01012468,866,709,101,51,5
S01012469,1029,930,40,54,5
S01012470,962,682,165,107,8
S01012471,805,740,6,46,13
S01012472,823,760,19,43,1
S01012473,691,610,14,47,20
S01012474,812,547,151,106,8
S01012475,724,593,48,75,8
S01012476,1119,817,162,134,6
S01012477,798,733,22,36,7
S01012478,840,591,144,97,8
S01012479,1019,922,42,53,2
S01012480,756,273,142,330,11
S01012481,775,449,44,268,14
S01012482,827,637,8,157,25
S01012483,881,398,208,265,10
S01012484,1144,980,16,137,11
S01012485,1193,1028,4,149,12
S01012486,713,661,7,35,10
S01012487,612,401,127,75,9
S01012488,903,640,148,104,11
S01012489,1205,348,628,220,9
S01012490,1192,394,398,394,6
S01012491,721,212,368,141,0
S01012492,953,258,475,219,1
S01012493,773,391,341,35,6
S01012494,1383,922,298,149,14
S01012495,1121,631,327,157,6
S01012496,765,403,315,43,4
S01012497,604,289,260,46,9
S01012498,943,288,616,35,4
S01012499,1254,667,441,130,16
S01012500,558,288,205,60,5
S01012501,931,270,575,79,7
S01012502,1043,304,674,61,4
S01012503,637,319,278,37,3
S01012504,713,346,320,40,7
S01012505,1085,665,339,72,9
S01012506,478,372,53,42,11
S01012507,946,664,156,117,9
S01012508,825,594,151,76,4
S01012509,541,474,22,39,6
S01012510,1070,926,69,72,3
S01012511,787,632,81,71,3
S01012512,899,534,322,35,8
S01012513,550,488,18,39,5
S01012514,810,703,15,90,2
S01012515,820,409,347,60,4
S01012516,668,469,140,57,2
S01012517,1030,737,171,121,1
S01012518,867,668,50,147,2
S01012519,759,547,23,181,8
S01012520,783,722,19,32,10
S01012521,766,602,17,137,10
S01012522,945,846,18,67,14
S01012523,1075,955,52,56,12
S01012524,972,847,31,82,12
S01012525,951,857,15,74,5
S01012526,949,884,18,40,7
S01012527,625,516,65,37,7
S01012528,823,569,181,67,6
S01012529,836,624,115,91,6
S01012530,1097,986,55,50,6
S01012531,1101,836,84,166,15
S01012532,1160,892,115,127,26
S01012533,864,623,98,132,11
S01012534,894,648,163,74,9
S01012535,892,649,183,59,1
S01012536,817,559,196,60,2
S01012537,1041,611,306,114,10
S01012538,1217,817,313,77,10
S01012539,801,578,137,74,12
S01012540,1023,596,361,54,12
S01012541,1192,760,271,140,21
S01012542,1210,996,103,89,22
S01012543,686,572,51,52,11
S01012544,934,706,165,53,10
S01012545,615,358,224,32,1
S01012546,941,668,182,81,10
S01012547,746,605,106,29,6
S01012548,1058,933,52,67,6
S01012549,806,479,240,82,5
S01012550,1007,778,160,63,6
S01012551,1145,1081,14,47,3
S01012552,964,877,42,41,4
S01012553,827,748,13,64,2
S01012554,886,813,8,58,7
S01012555,541,484,5,49,3
S01012556,545,504,15,24,2
S01012557,812,733,23,51,5
S01012558,746,492,154,97,3
S01012559,1058,589,320,135,14
S01012560,1101,760,228,101,12
S01012561,1154,857,196,83,18
S01012562,1140,619,270,230,21
S01012563,758,714,9,32,3
S01012564,886,812,39,27,8
S01012565,1007,805,99,88,15
S01012566,769,447,89,220,13
S01012567,1102,649,198,251,4
S01012568,1044,959,30,50,5
S01012569,804,725,18,55,6
S01012570,729,542,77,74,36
S01012571,807,522,104,151,30
S01012572,566,396,80,66,24
S01012573,821,680,21,83,37
S01012574,1290,1070,87,108,25
S01012575,791,605,78,93,15
S01012576,1149,936,58,132,23
S01012577,992,794,99,77,22
S01012578,1437,1042,214,146,35
S01012579,824,574,164,75,11
S01012580,753,559,83,93,18
S01012581,1107,692,357,52,6
S01012582,1018,810,128,68,12
S01012583,689,443,207,33,6
S01012584,737,587,113,33,4
S01012585,1552,1027,418,96,11
S01012586,808,721,14,58,15
S01012587,1028,910,26,61,31
S01012588,739,651,43,34,11
S01012589,805,445,320,32,8
S01012590,1076,666,358,45,7
S01012591,1198,749,406,38,5
S01012592,696,651,16,24,5
S01012593,1198,1126,32,36,4
S01012594,664,589,58,12,5
S01012595,798,630,125,35,8
S01012596,788,474,271,38,5
S01012597,386,246,115,25,0
S01012598,738,633,25,65,15
S01012599,718,590,63,50,15
S01012600,692,641,7,41,3
S01012601,889,826,37,25,1
S01012602,671,370,217,68,16
S01012603,650,403,194,44,9
S01012604,849,558,248,38,5
S01012605,915,733,143,31,8
S01012606,352,336,11,0,5
S01012607,737,588,118,30,1
S01012608,1026,645,341,34,6
S01012609,968,535,404,24,5
S01012610,1226,606,562,55,3
S01012611,885,722,126,35,2
S01012612,1181,846,254,70,11
S01012613,1200,833,314,46,7
S01012614,1090,822,205,54,9
S01012615,1017,861,100,45,11
S01012616,1002,806,150,32,14
S01012617,814,769,8,28,9
S01012618,671,531,93,34,13
S01012619,690,424,181,81,4
S01012620,958,867,51,33,7
S01012621,894,777,65,41,11
S01012622,844,653,160,26,5
S01012623,865,531,280,50,4
S01012624,777,492,184,85,16
S01012625,698,452,216,29,1
S01012626,842,750,54,28,10
S01012627,633,345,223,62,3
S01012628,1502,1289,121,79,13
S01012629,318,263,11,39,5
S01012630,823,495,186,131,11
S01012631,1101,603,427,62,9
S01012632,726,622,24,73,7
S01012633,989,751,159,71,8
S01012634,1305,1013,197,69,26
S01012635,2002,1684,172,111,35
S01012636,1543,1309,92,127,15
S01012637,1083,463,512,100,8
S01012638,1025,623,281,101,20
S01012639,1454,986,383,74,11
S01012640,1358,719,527,94,18
S01012641,987,590,257,132,8
S01012642,1668,840,615,207,6
S01012643,573,303,213,54,3
S01012644,772,429,287,55,1
S01012645,1270,942,181,129,18
S01012646,1260,1061,95,96,8
S01012647,1144,1003,16,114,11
S01012648,678,387,225,61,5
S01012649,854,575,237,39,3
S01012650,794,651,63,73,7
S01012651,793,414,334,40,5
S01012652,1045,967,20,54,4
S01012653,987,591,303,85,8
S01012654,922,733,81,95,13
S01012655,1281,911,269,88,13
S01012656,970,615,270,74,11
S01012657,991,815,113,56,7
S01012658,938,865,24,43,6
S01012659,785,701,14,61,9
S01012660,728,462,222,36,8
S01012661,921,692,121,97,11
S01012662,921,630,210,75,6
S01012663,921,793,50,70,8
S01012664,999,780,91,117,11
S01012665,811,390,370,43,8
S01012666,741,440,247,46,8
S01012667,686,374,283,26,3
S01012668,1116,695,330,88,3
S01012669,1002,950,31,20,1
S01012670,696,664,9,22,1
S01012671,1349,958,319,69,3
S01012672,839,405,403,31,0
S01012673,927,456,389,70,12
S01012674,731,337,336,55,3
S01012675,1046,607,358,76,5
S01012676,1042,746,169,119,8
S01012677,583,323,208,47,5
S01012678,711,667,6,37,1
S01012679,791,560,205,24,2
S01012680,557,512,14,25,6
S01012681,831,661,62,97,11
S01012682,789,657,59,52,21
S01012683,908,602,234,65,7
S01012684,413,354,18,39,2
S01012685,1150,856,234,55,5
S01012686,1229,973,64,181,11
S01012687,1350,1242,18,72,18
S01012688,885,639,54,177,15
S01012689,587,503,47,30,7
S01012690,532,457,41,30,4
S01012691,1055,1001,5,49,0
S01012692,1013,816,138,57,2
S01012693,905,872,16,13,4
S01012694,621,494,85,38,4
S01012695,830,669,74,79,8
S01012696,689,613,7,50,19
S01012697,509,436,20,42,11
S01012698,969,842,49,48,30
S01012699,1045,856,113,64,12
S01012700,884,742,69,70,3
S01012701,1127,978,19,116,14
S01012702,684,539,42,100,3
S01012703,723,572,123,23,5
S01012704,772,494,240,35,3
S01012705,780,749,10,16,5
S01012706,993,668,267,57,1
S01012707,898,844,11,38,5
S01012708,915,548,307,57,3
S01012709,613,377,209,21,6
S01012710,939,494,370,63,12
