dz_2011,total,owned,social,rented,rentfree
S01010034,1012,380,528,65,39
S01010035,650,146,379,75,50
S01010036,308,184,4,116,4
S01010037,1016,277,607,49,83
S01010038,1131,392,609,68,62
S01010039,463,260,55,137,11
S01010040,539,318,148,55,18
S01010041,697,327,229,115,26
S01010042,526,238,186,79,23
S01010043,975,426,461,70,18
S01010044,1120,482,541,57,40
S01010045,875,194,598,31,52
S01010046,1093,362,646,57,28
S01010047,1115,241,771,11,92
S01010048,1215,311,777,44,83
S01010049,872,135,641,56,40
S01010050,822,70,684,9,59
S01010051,797,194,533,36,34
S01010052,579,166,333,62,18
S01010053,534,147,344,9,34
S01010054,672,30,613,3,26
S01010055,995,534,346,71,44
S01010056,530,68,438,4,20
S01010057,452,137,294,6,15
S01010058,964,366,534,30,34
S01010059,688,387,251,31,19
S01010060,967,400,495,16,56
S01010061,450,260,160,13,17
S01010062,762,406,309,15,32
S01010063,1131,325,662,59,85
S01010064,833,495,284,11,43
S01010065,921,405,463,8,45
S01010066,792,281,447,16,48
S01010067,946,153,686,31,76
S01010068,361,80,247,2,32
S01010069,1030,960,40,20,10
S01010070,752,719,11,22,0
S01010071,921,637,227,29,28
S01010072,1129,905,200,13,11
S01010073,1071,924,115,22,10
S01010074,1015,889,103,5,18
S01010075,919,564,307,13,35
S01010076,969,701,226,23,19
S01010077,819,377,399,0,43
S01010078,779,690,38,38,13
S01010079,998,963,14,6,15
S01010080,914,887,7,0,20
S01010081,1259,1225,19,12,3
S01010082,722,640,27,45,10
S01010083,1144,772,325,19,28
S01010084,1210,679,473,19,39
S01010085,1310,1114,154,29,13
S01010086,1125,547,536,11,31
S01010087,697,687,8,0,2
S01010088,252,202,28,18,4
S01010089,858,613,182,38,25
S01010090,1038,937,83,6,12
S01010091,747,474,243,26,4
S01010092,1153,587,495,23,48
S01010093,937,812,91,23,11
S01010094,1352,1265,51,16,20
S01010095,1345,1293,21,24,7
S01010096,862,832,10,14,6
S01010097,784,709,61,9,5
S01010098,784,772,9,3,0
S01010099,1070,1025,27,7,11
S01010100,1030,954,50,9,17
S01010101,1179,1047,86,32,14
S01010102,784,748,20,8,8
S01010103,902,877,16,4,5
S01010104,846,808,17,13,8
S01010105,813,353,352,83,25
S01010106,758,368,346,6,38
S01010107,1073,621,321,87,44
S01010108,838,547,253,13,25
S01010109,1110,642,324,87,57
S01010110,1194,201,939,7,47
S01010111,1197,108,1010,9,70
S01010112,918,133,717,17,51
S01010113,611,241,291,41,38
S01010114,739,57,642,4,36
S01010115,731,594,114,11,12
S01010116,905,613,239,32,21
S01010117,245,139,93,4,9
S01010118,818,71,657,4,86
S01010119,328,15,287,0,26
S01010120,878,74,751,1,52
S01010121,699,95,566,4,34
S01010122,625,78,482,0,65
S01010123,611,56,508,10,37
S01010124,795,716,55,21,3
S01010125,560,102,410,5,43
S01010126,701,503,181,6,11
S01010127,552,276,254,7,15
S01010128,811,117,652,5,37
S01010129,870,150,680,8,32
S01010130,824,198,589,4,33
S01010131,1144,990,133,13,8
S01010132,1027,485,421,50,71
S01010133,998,394,547,11,46
S01010134,1339,778,457,67,37
S01010135,1203,614,533,13,43
S01010136,1057,826,161,60,10
S01010137,1224,772,363,40,49
S01010138,1069,297,683,10,79
S01010139,1196,703,409,32,52
S01010140,1039,751,202,71,15
S01010141,1206,317,801,32,56
S01010142,709,396,269,32,12
S01010143,832,434,361,4,33
S01010144,778,370,312,70,26
S01010145,709,513,155,29,12
S01010146,1155,431,584,105,35
S01010147,942,208,615,62,57
S01010148,814,227,520,10,57
S01010149,345,119,153,60,13
S01010150,1052,360,585,40,67
S01010151,1071,433,596,8,34
S01010152,851,579,230,11,31
S01010153,1020,626,346,8,40
S01010154,1054,570,431,19,34
S01010155,748,421,283,18,26
S01010156,700,329,329,7,35
S01010157,885,294,532,8,51
S01010158,950,631,284,8,27
S01010159,784,450,299,14,21
S01010160,646,55,514,6,71
S01010161,910,452,385,20,53
S01010162,1024,131,771,9,113
S01010163,853,284,502,10,57
S01010164,858,354,460,19,25
S01010165,650,178,415,11,46
S01010166,1130,438,630,11,51
S01010167,950,413,452,14,71
S01010168,505,157,315,6,27
S01010169,915,361,486,14,54
S01010170,1000,475,442,24,59
S01010171,1003,103,812,11,77
S01010172,718,364,306,7,41
S01010173,1173,702,429,11,31
S01010174,720,633,55,28,4
S01010175,500,342,101,31,26
S01010176,1034,635,338,22,39
S01010177,720,106,549,5,60
S01010178,885,126,671,27,61
S01010179,1245,367,798,6,74
S01010180,462,90,335,7,30
S01010181,1161,477,614,10,60
S01010182,1185,1079,70,25,11
S01010183,789,398,337,23,31
S01010184,670,260,361,19,30
S01010185,762,298,411,11,42
S01010186,713,664,11,33,5
S01010187,863,729,70,55,9
S01010188,1172,982,137,35,18
S01010189,874,840,7,15,12
S01010190,184,174,2,5,3
S01010191,752,713,16,23,0
S01010192,872,836,15,14,7
S01010193,915,870,12,30,3
S01010194,798,470,297,2,29
S01010195,1001,716,239,16,30
S01010196,778,359,369,22,28
S01010197,949,341,545,24,39
S01010198,1178,552,559,22,45
S01010199,697,190,474,6,27
S01010200,725,442,253,6,24
S01010201,799,537,245,4,13
S01010202,785,80,639,1,65
S01010203,698,606,51,37,4
S01010204,1159,451,603,23,82
S01010205,745,329,367,21,28
S01010206,516,48,423,1,44
S01010207,673,213,383,37,40
S01010208,1091,683,305,87,16
S01010209,901,433,400,43,25
S01010210,1054,677,314,20,43
S01010211,924,302,557,11,54
S01010212,1052,293,666,19,74
S01010213,1085,561,466,9,49
S01010214,1072,964,76,21,11
S01010215,961,212,666,11,72
S01010216,1008,135,808,19,46
S01010217,926,341,519,28,38
S01010218,1127,387,612,67,61
S01010219,779,94,583,14,88
S01010220,313,167,80,48,18
S01010221,457,55,374,9,19
S01010222,729,328,355,32,14
S01010223,711,275,342,56,38
S01010224,1045,69,920,22,34
S01010225,734,330,370,7,27
S01010226,815,88,647,11,69
S01010227,1047,149,775,14,109
S01010228,635,206,380,6,43
S01010229,975,384,531,14,46
S01010230,1226,157,939,12,118
S01010231,731,43,644,10,34
S01010232,718,227,440,17,34
S01010233,1526,194,1200,22,110
S01010234,921,638,151,114,18
S01010235,68,45,17,4,2
S01010236,728,533,38,140,17
S01010237,1052,726,164,142,20
S01010238,1008,672,161,146,29
S01010239,1026,417,512,47,50
S01010240,1213,616,461,124,12
S01010241,999,577,261,132,29
S01010242,1196,368,634,119,75
S01010243,1375,413,714,157,91
S01010244,990,184,741,37,28
S01010245,1012,72,834,14,92
S01010246,1115,140,796,55,124
S01010247,879,614,219,16,30
S01010248,969,727,44,178,20
S01010249,1093,729,101,228,35
S01010250,934,659,31,213,31
S01010251,254,196,4,52,2
S01010252,585,383,71,116,15
S01010253,812,228,506,40,38
S01010254,985,379,521,55,30
S01010255,857,112,676,20,49
S01010256,1124,216,838,37,33
S01010257,631,183,148,282,18
S01010258,1048,398,93,535,22
S01010259,1234,297,772,66,99
S01010260,458,213,129,84,32
S01010261,1346,376,759,117,94
S01010262,1104,342,578,112,72
S01010263,636,295,59,271,11
S01010264,650,283,190,148,29
S01010265,362,212,5,142,3
S01010266,792,419,127,229,17
S01010267,534,89,39,402,4
S01010268,940,445,156,321,18
S01010269,946,375,288,251,32
S01010270,1103,188,759,66,90
S01010271,749,238,117,383,11
S01010272,355,28,285,3,39
S01010273,276,85,87,83,21
S01010274,244,153,16,62,13
S01010275,310,108,86,84,32
S01010276,120,77,1,36,6
S01010277,476,127,290,31,28
S01010278,1326,312,763,149,102
S01010279,632,237,163,226,6
S01010280,861,294,215,330,22
S01010281,552,261,79,210,2
S01010282,1037,402,420,188,27
S01010283,755,277,168,288,22
S01010284,1225,573,313,314,25
S01010285,1193,472,231,472,18
S01010286,1224,554,240,414,16
S01010287,1170,577,169,416,8
S01010288,902,412,56,425,9
S01010289,199,159,1,37,2
S01010290,774,278,195,285,16
S01010291,1049,376,246,417,10
S01010292,1303,693,86,507,17
S01010293,807,276,126,392,13
S01010294,1075,555,76,442,2
S01010295,924,465,35,412,12
S01010296,860,387,275,172,26
S01010297,916,335,358,173,50
S01010298,900,289,449,149,13
S01010299,621,191,355,53,22
S01010300,1372,508,346,492,26
S01010301,528,341,25,143,19
S01010302,800,153,525,45,77
S01010303,635,28,514,12,81
S01010304,778,223,461,51,43
S01010305,1101,430,510,127,34
S01010306,752,447,170,118,17
S01010307,866,555,47,250,14
S01010308,895,509,113,263,10
S01010309,702,145,487,21,49
S01010310,837,205,574,24,34
S01010311,968,154,743,34,37
S01010312,744,61,629,20,34
S01010313,1129,128,911,36,54
S01010314,1024,227,710,54,33
S01010315,612,202,346,25,39
S01010316,611,136,432,30,13
S01010317,1279,724,124,407,24
S01010318,534,150,268,100,16
S01010319,741,216,382,122,21
S01010320,696,240,393,45,18
S01010321,995,419,406,155,15
S01010322,1262,823,74,352,13
S01010323,632,9,567,4,52
S01010324,1013,360,588,11,54
S01010325,1044,468,525,13,38
S01010326,924,135,689,6,94
S01010327,714,188,463,26,37
S01010328,768,456,269,20,23
S01010329,523,278,225,6,14
S01010330,804,246,492,6,60
S01010331,1386,627,691,13,55
S01010332,1147,457,619,11,60
S01010333,916,446,389,58,23
S01010334,958,431,468,24,35
S01010335,1162,501,595,11,55
S01010336,904,137,632,27,108
S01010337,1067,369,642,3,53
S01010338,1025,331,567,10,117
S01010339,1019,560,408,10,41
S01010340,904,317,534,20,33
S01010341,877,673,155,25,24
S01010342,884,743,96,28,17
S01010343,1153,1032,64,50,7
S01010344,1040,309,652,11,68
S01010345,274,201,41,26,6
S01010346,1143,951,107,62,23
S01010347,771,211,506,19,35
S01010348,1146,684,412,20,30
S01010349,1214,649,488,26,51
S01010350,1286,349,849,15,73
S01010351,750,272,431,10,37
S01010352,848,503,313,4,28
S01010353,1087,125,896,6,60
S01010354,633,243,348,12,30
S01010355,1125,374,615,48,88
S01010356,586,388,119,62,17
S01010357,672,194,413,19,46
S01010358,939,410,454,20,55
S01010359,1186,203,882,38,63
S01010360,670,208,405,24,33
S01010361,591,100,415,30,46
S01010362,974,364,506,69,35
S01010363,763,615,65,78,5
S01010364,1208,1143,23,30,12
S01010365,1113,976,39,79,19
S01010366,1318,1110,77,124,7
S01010367,1174,1000,29,135,10
S01010368,807,691,8,89,19
S01010369,849,516,158,162,13
S01010370,735,494,15,215,11
S01010371,1126,694,32,392,8
S01010372,953,725,33,186,9
S01010373,776,526,46,193,11
S01010374,890,619,28,238,5
S01010375,920,497,22,393,8
S01010376,938,418,45,461,14
S01010377,823,359,69,378,17
S01010378,926,376,33,499,18
S01010379,1315,590,163,549,13
S01010380,1095,723,126,234,12
S01010381,515,202,87,222,4
S01010382,915,516,164,228,7
S01010383,831,205,489,125,12
S01010384,1117,503,300,295,19
S01010385,925,410,281,216,18
S01010386,950,265,485,181,19
S01010387,1261,601,428,205,27
S01010388,934,389,440,89,16
S01010389,85,28,49,8,0
S01010390,1166,664,250,226,26
S01010391,1088,691,144,237,16
S01010392,211,61,132,16,2
S01010393,1296,910,89,289,8
S01010394,943,340,487,82,34
S01010395,1138,678,234,213,13
S01010396,1001,405,325,243,28
S01010397,836,588,64,180,4
S01010398,924,660,14,245,5
S01010399,1454,1033,10,392,19
S01010400,979,795,28,150,6
S01010401,783,498,87,174,24
S01010402,1187,930,34,203,20
S01010403,1046,908,8,104,26
S01010404,1224,954,55,195,20
S01010405,994,789,16,178,11
S01010406,885,620,24,235,6
S01010407,1107,713,14,370,10
S01010408,693,565,95,12,21
S01010409,993,871,75,25,22
S01010410,389,349,3,23,14
S01010411,1502,1450,4,21,27
S01010412,776,605,2,153,16
S01010413,772,706,12,44,10
S01010414,1149,1000,64,65,20
S01010415,1148,492,532,84,40
S01010416,604,581,1,21,1
S01010417,551,488,24,30,9
S01010418,1194,890,176,107,21
S01010419,1498,1330,24,115,29
S01010420,1189,1117,23,14,35
S01010421,900,804,55,36,5
S01010422,1126,930,157,21,18
S01010423,918,258,551,74,35
S01010424,760,311,384,30,35
S01010425,979,296,594,66,23
S01010426,1111,568,420,100,23
S01010427,1173,440,569,2,162
S01010428,1617,1327,237,23,30
S01010429,897,850,33,13,1
S01010430,1064,304,647,19,94
S01010431,1037,927,76,20,14
S01010432,897,305,506,41,45
S01010433,855,114,556,17,168
S01010434,904,235,598,23,48
S01010435,767,500,235,19,13
S01010436,795,215,504,34,42
S01010437,540,281,227,4,28
S01010438,724,259,398,50,17
S01010439,953,337,524,56,36
S01010440,1000,546,400,13,41
S01010441,578,462,73,41,2
S01010442,783,232,474,50,27
S01010443,786,503,258,3,22
S01010444,699,434,230,10,25
S01010445,938,427,476,13,22
S01010446,915,751,141,5,18
S01010447,1190,554,555,30,51
S01010448,1094,876,179,17,22
S01010449,981,642,287,20,32
S01010450,955,534,351,24,46
S01010451,1069,542,459,11,57
S01010452,885,598,253,11,23
S01010453,1132,371,657,17,87
S01010454,1125,811,279,8,27
S01010455,961,233,665,10,53
S01010456,661,427,211,5,18
S01010457,992,547,379,5,61
S01010458,828,534,255,6,33
S01010459,810,560,229,11,10
S01010460,286,218,53,8,7
S01010461,1060,655,363,5,37
S01010462,895,75,733,0,87
S01010463,770,602,145,5,18
S01010464,663,475,181,2,5
S01010465,889,777,56,46,10
S01010466,1059,911,34,106,8
S01010467,877,703,41,116,17
S01010468,1008,845,18,141,4
S01010469,869,489,198,168,14
S01010470,820,536,220,26,38
S01010471,1001,502,413,33,53
S01010472,511,400,90,14,7
S01010473,1094,823,123,134,14
S01010474,1085,694,243,121,27
S01010475,451,380,49,16,6
S01010476,713,482,170,54,7
S01010477,906,677,187,18,24
S01010478,1380,711,585,12,72
S01010479,1023,580,397,15,31
S01010480,829,606,190,6,27
S01010481,836,272,491,10,63
S01010482,976,621,323,8,24
S01010483,1178,736,383,16,43
S01010484,1062,645,359,16,42
S01010485,982,774,169,14,25
S01010486,1252,1208,21,5,18
S01010487,1047,756,258,12,21
S01010488,1353,476,792,17,68
S01010489,1194,494,639,13,48
S01010490,957,139,728,12,78
S01010491,972,108,789,4,71
S01010492,917,60,761,10,86
S01010493,855,75,719,5,56
S01010494,871,361,437,34,39
S01010495,1089,95,895,22,77
S01010496,1382,220,1036,17,109
S01010497,696,80,561,5,50
S01010498,1312,185,1001,17,109
S01010499,1107,170,839,7,91
S01010500,943,184,701,11,47
S01010501,784,232,523,3,26
S01010502,810,476,323,0,11
S01010503,980,186,727,0,67
S01010504,528,350,65,63,50
S01010505,607,382,95,85,45
S01010506,851,580,115,89,67
S01010507,980,633,250,45,52
S01010508,1041,583,175,168,115
S01010509,1197,739,162,218,78
S01010510,1453,1113,247,65,28
S01010511,1153,565,541,18,29
S01010512,920,617,227,41,35
S01010513,799,682,26,76,15
S01010514,943,500,415,6,22
S01010515,937,515,370,30,22
S01010516,587,422,84,40,41
S01010517,923,543,263,79,38
S01010518,892,619,218,38,17
S01010519,928,494,353,55,26
S01010520,980,784,131,53,12
S01010521,957,500,357,50,50
S01010522,627,377,153,75,22
S01010523,964,263,600,46,55
S01010524,606,502,35,51,18
S01010525,678,461,67,102,48
S01010526,822,508,222,64,28
S01010527,1273,732,396,91,54
S01010528,688,469,65,96,58
S01010529,815,589,108,92,26
S01010530,663,403,82,118,60
S01010531,952,734,145,45,28
S01010532,879,562,35,167,115
S01010533,811,627,40,86,58
S01010534,1000,701,197,50,52
S01010535,557,335,42,116,64
S01010536,1162,706,322,113,21
S01010537,1201,739,272,119,71
S01010538,352,201,95,37,19
S01010539,736,488,97,124,27
S01010540,615,416,63,111,25
S01010541,758,532,117,67,42
S01010542,814,573,99,109,33
S01010543,524,346,40,94,44
S01010544,1186,765,263,94,64
S01010545,599,441,65,87,6
S01010546,802,605,58,100,39
S01010547,664,433,52,83,96
S01010548,413,244,11,132,26
S01010549,315,280,20,5,10
S01010550,658,509,96,40,13
S01010551,698,533,39,101,25
S01010552,905,572,44,206,83
S01010553,560,287,6,221,46
S01010554,708,542,36,120,10
S01010555,920,683,87,130,20
S01010556,1042,488,471,48,35
S01010557,769,492,222,43,12
S01010558,560,401,123,19,17
S01010559,691,609,50,19,13
S01010560,645,597,27,10,11
S01010561,907,817,13,64,13
S01010562,1057,892,123,34,8
S01010563,842,419,379,24,20
S01010564,678,286,308,49,35
S01010565,974,657,237,58,22
S01010566,742,452,27,109,154
S01010567,1023,918,13,75,17
S01010568,1192,812,165,143,72
S01010569,781,554,4,201,22
S01010570,1268,732,393,101,42
S01010571,923,840,12,70,1
S01010572,1005,692,242,49,22
S01010573,722,461,228,20,13
S01010574,570,549,10,5,6
S01010575,876,793,9,68,6
S01010576,872,846,3,20,3
S01010577,917,369,494,24,30
S01010578,623,398,206,13,6
S01010579,781,754,2,25,0
S01010580,536,410,37,77,12
S01010581,894,761,61,52,20
S01010582,366,342,0,11,13
S01010583,846,799,8,34,5
S01010584,269,114,133,20,2
S01010585,200,154,0,44,2
S01010586,681,650,12,18,1
S01010587,839,800,4,26,9
S01010588,561,484,41,24,12
S01010589,752,482,208,51,11
S01010590,362,345,4,12,1
S01010591,121,117,4,0,0
S01010592,400,358,5,37,0
S01010593,560,526,6,23,5
S01010594,208,193,4,10,1
S01010595,190,176,0,13,1
S01010596,884,652,18,161,53
S01010597,324,269,1,31,23
S01010598,439,375,3,38,23
S01010599,351,249,2,73,27
S01010600,867,824,1,34,8
S01010601,742,671,30,30,11
S01010602,554,511,7,32,4
S01010603,830,776,9,29,16
S01010604,898,848,16,28,6
S01010605,1022,982,3,19,18
S01010606,1008,625,332,32,19
S01010607,1004,919,17,45,23
S01010608,770,345,355,28,42
S01010609,618,332,258,15,13
S01010610,774,671,25,73,5
S01010611,1248,845,313,71,19
S01010612,765,648,102,4,11
S01010613,795,461,281,35,18
S01010614,709,307,361,20,21
S01010615,831,548,159,110,14
S01010616,1045,956,3,64,22
S01010617,1050,974,2,61,13
S01010618,1115,1041,13,46,15
S01010619,685,400,61,188,36
S01010620,359,137,44,166,12
S01010621,1004,761,74,143,26
S01010622,674,276,350,23,25
S01010623,925,203,162,512,48
S01010624,654,404,172,62,16
S01010625,751,698,2,48,3
S01010626,899,785,45,54,15
S01010627,872,667,40,147,18
S01010628,1078,867,4,187,20
S01010629,1126,895,117,98,16
S01010630,710,388,282,24,16
S01010631,665,454,137,57,17
S01010632,898,515,313,54,16
S01010633,918,368,464,34,52
S01010634,665,385,229,31,20
S01010635,830,412,360,21,37
S01010636,887,742,85,45,15
S01010637,829,494,189,119,27
S01010638,886,569,220,60,37
S01010639,1079,534,356,140,49
S01010640,710,479,58,161,12
S01010641,1079,320,568,113,78
S01010642,1053,302,642,28,81
S01010643,730,91,561,14,64
S01010644,831,118,619,11,83
S01010645,764,712,4,44,4
S01010646,838,789,0,48,1
S01010647,654,606,5,29,14
S01010648,994,829,114,33,18
S01010649,761,599,84,58,20
S01010650,484,328,51,92,13
S01010651,768,527,213,15,13
S01010652,705,624,40,37,4
S01010653,763,709,1,45,8
S01010654,828,573,215,25,15
S01010655,838,608,22,113,95
S01010656,619,428,86,90,15
S01010657,766,677,12,61,16
S01010658,792,675,50,62,5
S01010659,657,497,7,133,20
S01010660,697,466,152,55,24
S01010661,738,482,145,91,20
S01010662,716,610,66,27,13
S01010663,1088,896,11,150,31
S01010664,589,531,6,35,17
S01010665,835,586,64,129,56
S01010666,1082,820,132,89,41
S01010667,660,545,24,65,26
S01010668,1127,775,168,119,65
S01010669,581,383,73,82,43
S01010670,941,657,132,106,46
S01010671,755,552,102,69,32
S01010672,1396,789,473,79,55
S01010673,1016,675,211,89,41
S01010674,1038,731,163,87,57
S01010675,871,655,56,108,52
S01010676,980,695,104,118,63
S01010677,482,378,34,47,23
S01010678,885,702,96,65,22
S01010679,1417,1003,282,88,44
S01010680,771,420,308,26,17
S01010681,901,656,190,35,20
S01010682,1087,923,84,50,30
S01010683,876,696,106,47,27
S01010684,1071,778,143,112,38
S01010685,740,541,88,80,31
S01010686,644,478,55,55,56
S01010687,1018,758,126,86,48
S01010688,815,529,94,114,78
S01010689,1025,787,76,91,71
S01010690,847,524,150,107,66
S01010691,797,585,14,130,68
S01010692,594,385,175,13,21
S01010693,430,311,39,51,29
S01010694,782,602,82,67,31
S01010695,679,549,5,104,21
S01010696,959,718,165,48,28
S01010697,944,697,88,120,39
S01010698,615,404,48,88,75
S01010699,526,377,10,96,43
S01010700,571,454,32,58,27
S01010701,1242,806,322,80,34
S01010702,953,808,11,98,36
S01010703,844,705,10,106,23
S01010704,1105,669,346,49,41
S01010705,982,779,146,35,22
S01010706,520,333,98,77,12
S01010707,663,519,5,114,25
S01010708,1045,840,114,62,29
S01010709,909,800,65,34,10
S01010710,949,512,411,9,17
S01010711,634,578,24,16,16
S01010712,784,416,309,35,24
S01010713,1028,621,360,27,20
S01010714,812,353,361,45,53
S01010715,850,505,284,38,23
S01010716,805,571,128,79,27
S01010717,1051,963,38,24,26
S01010718,805,652,74,54,25
S01010719,782,593,116,50,23
S01010720,800,650,86,37,27
S01010721,771,656,40,58,17
S01010722,1057,774,160,88,35
S01010723,974,774,52,108,40
S01010724,759,577,76,68,38
S01010725,755,634,5,78,38
S01010726,1055,907,104,27,17
S01010727,629,542,23,37,27
S01010728,749,653,16,55,25
S01010729,817,691,21,86,19
S01010730,766,635,21,79,31
S01010731,878,526,230,82,40
S01010732,890,335,508,9,38
S01010733,891,307,559,9,16
S01010734,909,248,626,3,32
S01010735,884,375,436,55,18
S01010736,364,355,0,3,6
S01010737,758,477,208,27,46
S01010738,927,603,284,20,20
S01010739,740,504,201,15,20
S01010740,742,202,485,34,21
S01010741,657,451,124,65,17
S01010742,797,506,262,14,15
S01010743,911,328,513,36,34
S01010744,1167,847,243,54,23
S01010745,655,433,166,41,15
S01010746,898,618,112,136,32
S01010747,982,551,350,50,31
S01010748,511,377,41,63,30
S01010749,675,502,40,101,32
S01010750,589,485,10,52,42
S01010751,1067,493,462,67,45
S01010752,1070,567,408,58,37
S01010753,1135,695,314,75,51
S01010754,941,630,233,51,27
S01010755,847,491,305,38,13
S01010756,878,789,23,40,26
S01010757,831,526,116,114,75
S01010758,525,434,43,32,16
S01010759,665,389,207,52,17
S01010760,713,519,107,59,28
S01010761,514,408,16,61,29
S01010762,583,411,63,65,44
S01010763,938,557,241,109,31
S01010764,543,377,42,89,35
S01010765,1144,724,189,130,101
S01010766,751,488,169,67,27
S01010767,575,301,238,12,24
S01010768,708,426,171,74,37
S01010769,459,378,3,42,36
S01010770,875,538,180,119,38
S01010771,1003,584,219,60,140
S01010772,745,514,104,64,63
S01010773,632,515,62,43,12
S01010774,1190,852,231,65,42
S01010775,543,476,29,21,17
S01010776,817,523,238,37,19
S01010777,594,278,272,23,21
S01010778,804,325,415,21,43
S01010779,825,481,279,21,44
S01010780,658,475,153,17,13
S01010781,910,773,77,41,19
S01010782,610,404,138,27,41
S01010783,942,531,368,10,33
S01010784,1293,719,530,10,34
S01010785,869,725,116,7,21
S01010786,505,420,74,7,4
S01010787,800,554,126,96,24
S01010788,593,464,57,58,14
S01010789,823,603,141,62,17
S01010790,771,592,75,62,42
S01010791,905,772,45,55,33
S01010792,1121,667,360,37,57
S01010793,512,434,20,32,26
S01010794,358,263,21,58,16
S01010795,1201,940,149,77,35
S01010796,1224,977,99,116,32
S01010797,514,417,41,48,8
S01010798,630,487,61,58,24
S01010799,988,673,196,101,18
S01010800,895,481,341,46,27
S01010801,854,551,258,21,24
S01010802,661,485,152,13,11
S01010803,563,248,290,13,12
S01010804,839,618,144,48,29
S01010805,1234,936,229,45,24
S01010806,938,427,456,27,28
S01010807,549,356,178,11,4
S01010808,576,392,159,14,11
S01010809,724,611,64,37,12
S01010810,521,354,97,37,33
S01010811,927,583,108,99,137
S01010812,502,336,76,41,49
S01010813,874,600,118,83,73
S01010814,736,488,83,66,99
S01010815,666,397,151,53,65
S01010816,771,672,30,46,23
S01010817,1253,1175,8,65,5
S01010818,1287,1141,70,61,15
S01010819,925,714,145,54,12
S01010820,1010,805,122,70,13
S01010821,813,733,8,46,26
S01010822,407,349,4,48,6
S01010823,375,188,140,39,8
S01010824,629,621,4,4,0
S01010825,750,672,18,53,7
S01010826,729,678,9,36,6
S01010827,697,659,9,25,4
S01010828,1218,1161,38,19,0
S01010829,759,691,25,35,8
S01010830,603,521,29,48,5
S01010831,344,329,5,5,5
S01010832,805,700,34,55,16
S01010833,870,829,5,30,6
S01010834,1296,1248,7,34,7
S01010835,787,761,4,17,5
S01010836,949,879,0,64,6
S01010837,934,839,81,9,5
S01010838,1153,894,229,23,7
S01010839,924,766,118,34,6
S01010840,671,573,9,77,12
S01010841,1127,887,91,140,9
S01010842,988,516,267,173,32
S01010843,752,411,264,59,18
S01010844,863,779,76,7,1
S01010845,630,541,86,2,1
S01010846,976,687,252,21,16
S01010847,872,818,36,12,6
S01010848,1093,455,587,13,38
S01010849,1016,421,538,39,18
S01010850,1021,450,515,29,27
S01010851,1093,517,530,30,16
S01010852,921,565,328,21,7
S01010853,1075,772,260,22,21
S01010854,657,279,341,24,13
S01010855,564,346,206,5,7
S01010856,858,540,297,5,16
S01010857,959,736,211,5,7
S01010858,1158,643,493,13,9
S01010859,984,494,470,7,13
S01010860,909,662,227,11,9
S01010861,803,457,319,7,20
S01010862,759,196,527,6,30
S01010863,833,755,27,45,6
S01010864,686,658,10,15,3
S01010865,720,689,2,22,7
S01010866,841,739,48,45,9
S01010867,798,715,30,35,18
S01010868,738,648,45,27,18
S01010869,1183,1120,9,30,24
S01010870,792,658,68,56,10
S01010871,799,699,15,70,15
S01010872,818,671,42,93,12
S01010873,786,373,335,58,20
S01010874,942,890,0,34,18
S01010875,635,520,34,75,6
S01010876,697,392,217,82,6
S01010877,1154,947,101,101,5
S01010878,1122,837,233,30,22
S01010879,1085,890,169,18,8
S01010880,675,371,275,23,6
S01010881,865,681,170,5,9
S01010882,768,635,86,40,7
S01010883,1101,850,228,8,15
S01010884,1227,537,655,10,25
S01010885,1481,566,787,105,23
S01010886,850,399,380,57,14
S01010887,641,338,275,13,15
S01010888,1002,672,277,40,13
S01010889,846,422,360,50,14
S01010890,853,354,428,51,20
S01010891,533,178,219,111,25
S01010892,718,345,310,42,21
S01010893,733,227,464,26,16
S01010894,475,157,271,30,17
S01010895,561,269,254,24,14
S01010896,1064,419,579,24,42
S01010897,704,201,466,6,31
S01010898,1054,584,406,45,19
S01010899,738,600,122,14,2
S01010900,999,730,218,43,8
S01010901,529,153,354,4,18
S01010902,932,651,265,4,12
S01010903,708,175,468,45,20
S01010904,576,281,280,9,6
S01010905,474,238,217,12,7
S01010906,823,438,339,31,15
S01010907,87,84,0,3,0
S01010908,676,428,216,28,4
S01010909,751,662,29,56,4
S01010910,779,502,172,92,13
S01010911,871,352,426,61,32
S01010912,838,281,507,24,26
S01010913,661,556,63,33,9
S01010914,885,760,62,52,11
S01010915,1060,933,107,19,1
S01010916,845,406,286,134,19
S01010917,837,498,224,87,28
S01010918,1299,862,400,17,20
S01010919,958,547,385,6,20
S01010920,800,137,575,41,47
S01010921,824,382,424,14,4
S01010922,1024,418,559,11,36
S01010923,1202,650,516,13,23
S01010924,755,404,342,3,6
S01010925,853,414,416,7,16
S01010926,1000,642,333,19,6
S01010927,990,468,494,6,22
S01010928,853,389,443,11,10
S01010929,1076,398,607,34,37
S01010930,624,476,28,91,29
S01010931,461,208,60,137,56
S01010932,1032,501,454,56,21
S01010933,329,247,36,40,6
S01010934,1045,918,50,65,12
S01010935,776,615,98,36,27
S01010936,642,416,177,33,16
S01010937,842,691,138,0,13
S01010938,953,400,518,17,18
S01010939,792,682,85,10,15
S01010940,741,726,4,11,0
S01010941,1390,1319,8,40,23
S01010942,712,704,3,2,3
S01010943,876,458,369,21,28
S01010944,853,339,477,18,19
S01010945,600,349,226,22,3
