dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01009873,698,383,25,65,118,32,47,28
S01009874,716,350,39,52,120,42,71,42
S01009875,385,139,28,47,20,63,42,46
S01009876,686,256,58,58,97,63,101,53
S01009877,618,358,20,59,83,41,31,26
S01009878,570,230,33,84,31,89,42,61
S01009879,811,513,14,57,92,65,42,28
S01009880,822,425,27,102,87,79,53,49
S01009881,543,243,23,66,28,73,39,71
S01009882,463,266,25,37,26,24,45,40
S01009883,623,293,32,87,22,59,44,86
S01009884,697,386,33,71,35,71,49,52
S01009885,597,276,32,93,31,77,41,47
S01009886,558,234,27,72,60,68,50,47
S01009887,762,329,66,69,59,75,93,71
S01009888,599,280,34,65,31,71,51,67
S01009889,862,465,48,78,61,68,77,65
S01009890,601,277,58,55,29,47,80,55
S01009891,543,256,42,45,74,33,61,32
S01009892,874,409,76,61,73,64,126,65
S01009893,787,369,64,95,61,65,75,58
S01009894,744,287,48,50,106,60,125,68
S01009895,710,312,44,72,45,49,121,67
S01009896,909,329,67,75,93,84,172,89
S01009897,966,499,47,65,130,50,109,66
S01009898,623,230,31,42,117,35,111,57
S01009899,868,508,49,85,99,29,68,30
S01009900,937,666,33,84,42,35,49,28
S01009901,777,530,33,81,37,30,43,23
S01009902,818,400,38,43,149,33,107,48
S01009903,848,437,58,107,52,68,80,46
S01009904,560,386,28,30,41,39,21,15
S01009905,573,330,31,73,32,40,43,24
S01009906,542,299,39,47,30,46,40,41
S01009907,997,599,73,96,50,38,80,61
S01009908,977,638,65,76,48,52,49,49
S01009909,720,472,48,59,46,24,42,29
S01009910,648,415,35,63,35,38,27,35
S01009911,933,619,31,71,99,52,34,27
S01009912,676,407,22,60,99,42,28,18
S01009913,672,344,19,111,70,73,24,31
S01009914,712,403,14,67,128,55,16,29
S01009915,693,447,18,65,72,41,24,26
S01009916,902,439,27,125,128,94,56,33
S01009917,624,369,14,58,98,45,27,13
S01009918,727,449,15,71,89,40,36,27
S01009919,835,458,30,44,136,48,71,48
S01009920,870,594,34,60,75,33,40,34
S01009921,697,495,33,48,42,16,31,32
S01009922,1033,754,32,60,70,28,53,36
S01009923,848,548,38,51,98,22,45,46
S01009924,887,566,53,73,66,40,47,42
S01009925,951,663,55,77,38,48,35,35
S01009926,735,481,29,62,69,31,39,24
S01009927,438,271,8,33,72,6,35,13
S01009928,540,402,9,24,59,10,22,14
S01009929,436,287,15,38,43,21,12,20
S01009930,807,542,37,67,62,26,35,38
S01009931,739,593,18,27,48,15,14,24
S01009932,664,448,24,52,70,14,37,19
S01009933,935,383,92,49,132,55,136,88
S01009934,662,428,18,47,99,30,23,17
S01009935,532,187,17,17,143,17,120,31
S01009936,892,435,47,69,127,48,117,49
S01009937,532,144,43,34,91,47,105,68
S01009938,768,301,41,33,161,53,127,52
S01009939,806,240,104,55,78,93,136,100
S01009940,708,230,42,27,115,63,161,70
S01009941,872,590,30,50,66,56,44,36
S01009942,828,342,69,50,128,57,120,62
S01009943,941,374,61,49,115,82,181,79
S01009944,740,373,35,53,120,49,76,34
S01009945,821,346,38,45,168,63,125,36
S01009946,704,322,26,47,127,46,96,40
S01009947,658,346,28,45,88,52,70,29
S01009948,896,406,39,69,144,76,117,45
S01009949,740,381,22,69,128,37,67,36
S01009950,572,328,16,73,83,41,21,10
S01009951,699,437,12,80,82,58,15,15
S01009952,817,505,27,69,108,39,46,23
S01009953,894,521,27,94,115,55,55,27
S01009954,597,327,12,64,59,54,60,21
S01009955,792,463,23,47,145,28,53,33
S01009956,614,293,18,48,118,44,56,37
S01009957,1020,652,25,115,112,47,30,39
S01009958,1004,685,31,94,100,42,30,22
S01009959,630,360,13,63,125,33,20,16
S01009960,852,520,13,82,125,38,45,29
S01009961,496,267,19,32,95,25,35,23
S01009962,822,510,37,51,106,31,65,22
S01009963,991,667,19,87,129,33,42,14
S01009964,901,572,27,73,107,46,43,33
S01009965,798,530,19,66,90,29,43,21
S01009966,968,624,24,83,129,37,48,23
S01009967,801,534,18,55,114,34,31,15
S01009968,485,292,15,36,76,23,30,13
S01009969,883,490,23,72,151,57,63,27
S01009970,786,288,48,49,125,62,148,66
S01009971,760,252,54,34,98,89,165,68
S01009972,531,234,21,35,106,39,72,24
S01009973,252,99,26,14,22,22,53,16
S01009974,645,178,48,40,116,81,134,48
S01009975,621,214,38,34,102,62,123,48
S01009976,543,219,43,32,40,54,101,54
S01009977,666,186,44,33,123,50,163,67
S01009978,638,271,31,50,57,70,107,52
S01009979,620,233,38,41,73,57,122,56
S01009980,359,101,25,21,60,35,87,30
S01009981,530,175,51,28,50,80,107,39
S01009982,444,178,21,25,35,50,92,43
S01009983,414,118,29,22,44,64,90,47
S01009984,698,370,31,29,53,67,106,42
S01009985,425,153,37,26,30,68,70,41
S01009986,491,150,33,32,67,50,99,60
S01009987,622,251,24,36,147,35,96,33
S01009988,428,146,21,23,83,35,84,36
S01009989,830,516,24,75,75,39,67,34
S01009990,750,489,21,52,56,40,61,31
S01009991,747,493,36,51,51,37,53,26
S01009992,764,277,36,42,126,83,133,67
S01009993,619,429,15,40,61,32,20,22
S01009994,553,391,22,33,37,21,30,19
S01009995,467,323,10,23,41,32,21,17
S01009996,640,408,35,49,54,29,39,26
S01009997,526,352,26,36,52,18,26,16
S01009998,731,416,20,79,113,35,43,25
S01009999,687,413,16,58,92,47,39,22
S01010000,704,465,41,49,32,52,25,40
S01010001,533,340,9,35,53,41,35,20
S01010002,1076,695,36,76,104,52,71,42
S01010003,782,526,32,50,75,40,32,27
S01010004,707,392,23,74,140,29,33,16
S01010005,789,473,41,39,91,30,72,43
S01010006,949,584,44,52,128,25,72,44
S01010007,700,440,22,62,98,35,23,20
S01010008,448,272,24,32,37,20,32,31
S01010009,575,350,36,36,48,30,50,25
S01010010,1110,677,24,106,176,48,51,28
S01010011,645,373,25,25,106,19,73,24
S01010012,1243,753,41,128,181,56,51,33
S01010013,817,496,39,63,100,29,54,36
S01010014,1033,610,50,89,112,35,92,45
S01010015,734,450,33,105,51,34,33,28
S01010016,555,273,22,30,110,27,58,35
S01010017,695,323,40,48,95,60,85,44
S01010018,695,238,44,25,152,62,110,64
S01010019,866,269,75,34,161,94,147,86
S01010020,745,337,19,40,145,50,108,46
S01010021,530,122,67,33,48,78,115,67
S01010022,220,58,17,8,63,10,46,18
S01010023,725,176,54,26,185,50,163,71
S01010024,444,184,28,36,45,37,84,30
S01010025,555,170,40,35,82,38,135,55
S01010026,587,169,47,27,95,52,134,63
S01010027,814,417,33,115,80,38,77,54
S01010028,373,113,23,15,72,25,92,33
S01010029,480,158,24,18,118,31,90,41
S01010030,366,148,23,54,47,24,38,32
S01010031,564,399,28,51,13,13,36,24
S01010032,425,201,31,48,41,20,43,41
S01010033,705,296,60,47,79,48,113,62
S01010034,799,318,50,56,154,30,143,48
S01010035,555,191,58,57,45,37,108,59
S01010036,330,225,17,35,5,18,8,22
S01010037,766,204,54,33,173,55,163,84
S01010038,1015,318,78,85,142,59,228,105
S01010039,480,269,22,91,20,3,52,23
S01010040,472,242,25,58,46,13,66,22
S01010041,729,356,59,82,71,13,100,48
S01010042,439,219,18,42,37,21,72,30
S01010043,738,349,43,51,70,64,102,59
S01010044,890,381,42,36,159,52,139,81
S01010045,659,182,51,30,115,56,147,78
S01010046,861,340,59,38,98,61,197,68
S01010047,827,239,55,36,159,70,186,82
S01010048,878,258,46,35,156,81,217,85
S01010049,673,209,51,38,72,70,156,77
S01010050,577,134,41,15,99,82,118,88
S01010051,616,209,37,19,122,48,128,53
S01010052,455,160,22,17,67,45,103,41
S01010053,416,143,16,30,50,34,99,44
S01010054,576,130,72,27,46,69,138,94
S01010055,873,371,52,38,76,49,174,113
S01010056,373,124,44,21,27,39,73,45
S01010057,308,100,25,15,64,25,51,28
S01010058,675,292,40,43,66,67,106,61
S01010059,539,298,30,30,43,34,67,37
S01010060,735,341,28,41,101,40,129,55
S01010061,326,144,17,14,63,19,45,24
S01010062,585,240,33,33,126,35,83,35
S01010063,834,335,63,39,80,86,143,88
S01010064,571,292,25,22,77,47,62,46
S01010065,703,241,39,33,133,56,150,51
S01010066,553,210,39,26,71,61,87,59
S01010067,569,169,54,36,40,100,102,68
S01010068,273,74,12,5,84,9,61,28
S01010069,783,509,18,47,79,36,66,28
S01010070,543,375,14,41,31,32,36,14
S01010071,649,344,33,25,104,35,84,24
S01010072,810,431,22,47,143,33,97,37
S01010073,765,418,20,49,156,29,75,18
S01010074,809,459,27,38,132,31,94,28
S01010075,717,329,32,35,131,38,113,39
S01010076,707,387,44,33,90,40,84,29
S01010077,604,256,39,24,89,43,113,40
S01010078,568,368,24,54,43,24,34,21
S01010079,735,451,21,60,106,32,44,21
S01010080,706,421,20,29,151,28,35,22
S01010081,965,582,30,70,137,43,74,29
S01010082,538,332,13,27,90,24,33,19
S01010083,859,430,39,33,137,54,125,41
S01010084,904,370,45,40,176,59,160,54
S01010085,1010,563,40,74,156,40,97,40
S01010086,845,322,43,57,122,71,171,59
S01010087,568,323,17,44,99,24,35,26
S01010088,172,118,4,4,12,15,14,5
S01010089,663,321,29,32,105,43,94,39
S01010090,765,481,32,50,70,38,59,35
S01010091,543,345,22,26,56,22,46,26
S01010092,882,365,43,38,136,67,176,57
S01010093,677,419,22,31,72,34,68,31
S01010094,955,614,31,69,119,29,71,22
S01010095,983,691,20,58,104,40,51,19
S01010096,621,410,18,39,86,26,28,14
S01010097,584,361,17,36,88,24,38,20
S01010098,578,382,17,46,71,20,28,14
S01010099,774,466,30,70,127,26,37,18
S01010100,775,454,24,48,104,27,85,33
S01010101,909,577,26,67,92,38,82,27
S01010102,541,397,13,40,23,25,25,18
S01010103,639,494,16,38,28,26,23,14
S01010104,577,436,8,29,29,25,37,13
S01010105,565,232,60,26,26,69,107,45
S01010106,534,230,43,31,75,43,69,43
S01010107,775,435,47,35,68,51,87,52
S01010108,637,286,36,34,92,31,101,57
S01010109,832,392,63,36,90,55,136,60
S01010110,885,262,78,35,159,87,176,88
S01010111,791,208,111,45,47,128,154,98
S01010112,614,207,64,21,40,97,120,65
S01010113,424,174,41,26,28,49,70,36
S01010114,558,165,65,27,69,58,105,69
S01010115,508,358,11,29,25,28,37,20
S01010116,596,395,31,24,26,50,44,26
S01010117,177,91,16,6,18,19,18,9
S01010118,535,132,65,25,45,93,98,77
S01010119,219,55,27,10,31,25,45,26
S01010120,566,169,67,33,43,103,80,71
S01010121,475,173,61,15,40,47,88,51
S01010122,399,109,41,17,35,68,72,57
S01010123,431,139,36,30,34,60,71,61
S01010124,573,405,17,36,21,33,43,18
S01010125,376,134,48,15,37,43,61,38
S01010126,480,300,22,24,27,33,54,20
S01010127,392,151,30,18,67,22,78,26
S01010128,550,195,51,33,42,79,100,50
S01010129,624,214,62,38,67,67,120,56
S01010130,576,221,39,27,57,60,115,57
S01010131,850,534,15,48,107,29,87,30
S01010132,792,311,34,32,156,53,155,51
S01010133,710,224,45,32,144,46,161,58
S01010134,1044,490,43,49,179,55,176,52
S01010135,889,318,42,35,234,58,155,47
S01010136,819,432,30,45,141,34,97,40
S01010137,865,380,32,17,231,33,124,48
S01010138,812,216,61,38,166,40,219,72
S01010139,889,421,41,34,139,45,140,69
S01010140,811,515,22,43,78,44,79,30
S01010141,867,282,63,34,130,71,200,87
S01010142,516,267,29,47,55,30,54,34
S01010143,604,207,20,16,173,43,107,38
S01010144,573,294,43,26,37,41,84,48
S01010145,527,291,24,26,63,29,64,30
S01010146,839,352,60,50,76,81,144,76
S01010147,650,236,47,34,73,62,140,58
S01010148,609,169,49,32,98,61,147,53
S01010149,268,74,22,20,39,25,61,27
S01010150,788,210,37,26,200,55,192,68
S01010151,812,264,31,39,229,40,162,47
S01010152,607,280,19,24,144,26,83,31
S01010153,750,281,18,25,195,35,143,53
S01010154,831,273,30,34,219,47,167,61
S01010155,490,177,15,20,135,21,92,30
S01010156,494,171,21,18,131,31,96,26
S01010157,639,277,48,32,86,54,98,44
S01010158,699,283,30,30,142,42,123,49
S01010159,560,204,25,25,134,41,97,34
S01010160,491,121,56,21,55,29,134,75
S01010161,611,314,41,31,48,54,78,45
S01010162,718,207,66,50,97,95,130,73
S01010163,604,196,51,36,87,75,123,36
S01010164,616,243,41,42,83,73,95,39
S01010165,478,188,33,17,55,48,101,36
S01010166,885,344,69,30,127,83,160,72
S01010167,750,293,45,35,131,40,149,57
S01010168,332,104,25,15,56,42,62,28
S01010169,629,307,49,41,31,68,86,47
S01010170,787,353,65,35,74,69,144,47
S01010171,684,207,66,33,70,116,112,80
S01010172,519,176,22,13,153,18,103,34
S01010173,845,367,35,49,177,51,116,50
S01010174,1034,326,30,42,76,41,122,397
S01010175,353,175,14,28,41,18,55,22
S01010176,746,304,33,25,177,37,127,43
S01010177,497,146,51,46,57,53,86,58
S01010178,593,224,48,34,66,75,83,63
S01010179,915,297,51,43,137,100,172,115
S01010180,335,106,23,19,39,39,66,43
S01010181,877,315,60,54,122,84,153,89
S01010182,935,586,31,58,112,42,76,30
S01010183,579,248,29,22,108,43,95,34
S01010184,474,172,35,29,89,42,63,44
S01010185,551,204,41,35,63,56,104,48
S01010186,541,348,22,58,42,30,28,13
S01010187,658,426,25,29,51,34,65,28
S01010188,866,593,29,44,65,32,73,30
S01010189,649,536,15,37,13,22,15,11
S01010190,156,118,1,6,6,5,13,7
S01010191,545,431,12,33,8,22,27,12
S01010192,652,514,17,31,25,22,26,17
S01010193,684,519,14,23,39,23,42,24
S01010194,579,249,18,26,120,43,87,36
S01010195,755,320,36,48,160,45,105,41
S01010196,628,267,39,32,89,38,113,50
S01010197,728,289,57,42,117,56,123,44
S01010198,908,346,56,43,175,64,156,68
S01010199,490,177,52,14,62,54,74,57
S01010200,544,245,28,25,99,36,88,23
S01010201,620,276,27,28,135,39,87,28
S01010202,526,167,67,25,51,65,90,61
S01010203,483,345,27,16,19,20,29,27
S01010204,788,332,58,42,82,94,108,72
S01010205,576,237,49,25,82,31,96,56
S01010206,399,143,45,16,32,33,79,51
S01010207,490,204,49,44,40,55,56,42
S01010208,856,535,32,43,79,37,75,55
S01010209,670,325,36,42,85,37,91,54
S01010210,784,340,29,38,189,39,99,50
S01010211,681,239,54,30,138,53,115,52
S01010212,762,265,68,26,129,69,132,73
S01010213,757,311,25,33,178,42,126,42
S01010214,815,502,25,34,114,42,69,29
S01010215,741,209,39,26,221,55,132,59
S01010216,728,221,52,41,144,59,144,67
S01010217,685,298,50,35,100,57,85,60
S01010218,850,379,53,61,90,73,129,65
S01010219,621,167,56,77,67,63,107,84
S01010220,286,163,17,29,23,9,32,13
S01010221,359,110,18,20,37,44,73,57
S01010222,600,344,23,29,64,24,82,34
S01010223,548,281,26,27,67,33,68,46
S01010224,725,198,60,53,73,102,150,89
S01010225,565,298,26,25,59,29,84,44
S01010226,569,147,54,72,84,48,110,54
S01010227,786,230,82,105,87,75,130,77
S01010228,497,162,24,15,118,22,117,39
S01010229,720,360,50,31,66,41,118,54
S01010230,904,232,86,69,139,78,173,127
S01010231,522,149,48,16,83,62,118,46
S01010232,497,233,44,34,31,47,59,49
S01010233,1122,348,115,78,114,106,202,159
S01010234,720,379,25,65,119,30,75,27
S01010235,87,37,1,7,16,1,22,3
S01010236,630,346,30,73,48,22,59,52
S01010237,870,466,42,96,99,48,77,42
S01010238,818,424,38,95,87,41,93,40
S01010239,776,286,41,51,129,46,162,61
S01010240,951,437,46,108,134,47,128,51
S01010241,776,387,36,73,117,29,91,43
S01010242,924,404,79,49,86,74,143,89
S01010243,1053,438,109,74,76,101,161,94
S01010244,770,262,53,53,139,61,128,74
S01010245,745,204,61,23,118,75,176,88
S01010246,774,225,90,48,79,97,146,89
S01010247,679,359,29,30,96,32,87,46
S01010248,821,500,45,105,53,25,57,36
S01010249,875,493,42,110,60,43,85,42
S01010250,790,426,32,159,48,37,56,32
S01010251,203,129,14,18,12,5,17,8
S01010252,464,228,20,62,40,21,61,32
S01010253,618,235,39,53,84,38,102,67
S01010254,770,342,30,83,111,41,121,42
S01010255,684,202,57,27,92,66,149,91
S01010256,856,330,64,61,107,76,143,75
S01010257,1555,140,27,1202,52,8,94,32
S01010258,1016,414,19,508,21,8,20,26
S01010259,1427,252,76,634,170,50,161,84
S01010260,1297,188,17,969,59,8,36,20
S01010261,1808,275,103,748,211,59,305,107
S01010262,960,291,45,104,203,38,199,80
S01010263,614,404,19,115,26,8,22,20
S01010264,674,319,61,76,57,14,93,54
S01010265,381,264,17,54,6,2,27,11
S01010266,674,317,33,189,31,34,44,26
S01010267,730,164,35,493,9,3,8,18
S01010268,906,364,49,333,39,31,55,35
S01010269,816,328,57,210,84,20,71,46
S01010270,832,229,49,48,220,16,213,57
S01010271,671,244,48,279,35,15,29,21
S01010272,275,63,27,17,46,10,70,42
S01010273,228,106,11,52,12,11,18,18
S01010274,234,171,5,31,9,3,6,9
S01010275,258,122,14,69,11,10,14,18
S01010276,112,79,3,13,3,5,5,4
S01010277,460,148,36,29,67,25,105,50
S01010278,1029,433,65,143,99,79,134,76
S01010279,563,228,24,188,30,17,53,23
S01010280,758,389,40,212,25,21,45,26
S01010281,521,344,25,113,12,5,16,6
S01010282,892,432,46,160,87,29,101,37
S01010283,661,238,24,272,24,19,49,35
S01010284,1069,586,41,250,62,28,68,34
S01010285,1058,446,35,421,37,32,54,33
S01010286,1301,400,38,717,54,20,46,26
S01010287,1209,456,55,517,47,38,59,37
S01010288,996,402,40,476,26,14,22,16
S01010289,244,134,5,78,3,6,6,12
S01010290,658,260,33,213,40,44,39,29
S01010291,903,327,37,365,40,39,54,41
S01010292,1137,496,35,470,40,43,19,34
S01010293,685,219,35,306,40,35,25,25
S01010294,942,383,45,380,38,46,22,28
S01010295,831,327,35,359,22,26,22,40
S01010296,683,268,25,206,28,55,52,49
S01010297,737,302,43,110,106,34,83,59
S01010298,760,275,43,114,158,33,115,22
S01010299,488,217,27,47,54,29,73,41
S01010300,1236,528,46,373,93,42,97,57
S01010301,474,214,10,198,11,17,10,14
S01010302,620,157,62,55,106,37,126,77
S01010303,410,112,45,38,29,55,75,56
S01010304,628,258,57,65,52,36,105,55
S01010305,902,411,44,123,101,40,122,61
S01010306,633,372,28,118,37,25,35,18
S01010307,771,475,31,164,43,15,22,21
S01010308,784,429,31,198,41,30,36,19
S01010309,578,178,51,16,82,39,137,75
S01010310,599,215,59,31,67,45,113,69
S01010311,721,216,59,35,86,77,160,88
S01010312,530,154,50,25,46,72,123,60
S01010313,935,271,90,40,116,84,224,110
S01010314,869,295,68,82,105,54,189,76
S01010315,421,160,28,26,60,39,68,40
S01010316,464,181,46,33,41,31,74,58
S01010317,1096,605,38,274,76,31,46,26
S01010318,1387,213,33,995,31,23,57,35
S01010319,610,271,36,60,60,31,92,60
S01010320,567,259,37,40,67,24,106,34
S01010321,880,458,48,102,86,28,116,42
S01010322,1102,676,33,199,84,42,44,24
S01010323,467,94,42,17,74,44,133,63
S01010324,770,241,42,37,182,53,150,65
S01010325,776,231,34,20,228,46,166,51
S01010326,646,171,58,30,61,82,155,89
S01010327,538,198,45,39,43,53,96,64
S01010328,566,221,17,18,152,28,92,38
S01010329,388,153,20,15,93,23,57,27
S01010330,578,199,42,31,67,69,110,60
S01010331,1012,316,55,53,230,59,217,82
S01010332,847,262,63,63,120,82,165,92
S01010333,689,272,39,30,140,47,110,51
S01010334,728,272,25,37,180,48,122,44
S01010335,865,326,44,52,123,72,177,71
S01010336,637,210,80,30,73,68,102,74
S01010337,748,269,25,38,137,81,132,66
S01010338,677,238,47,34,85,100,118,55
S01010339,759,323,47,35,142,51,113,48
S01010340,638,263,31,34,101,61,110,38
S01010341,662,395,15,43,65,27,79,38
S01010342,659,454,17,36,55,25,48,24
S01010343,822,600,19,51,49,27,51,25
S01010344,764,276,52,24,137,49,152,74
S01010345,212,128,8,14,29,5,18,10
S01010346,863,576,31,57,86,34,51,28
S01010347,758,273,26,192,71,56,92,48
S01010348,891,445,32,41,150,46,130,47
S01010349,916,453,52,42,129,56,126,58
S01010350,888,340,66,50,125,95,156,56
S01010351,527,225,30,37,80,47,73,35
S01010352,608,317,33,31,92,39,68,28
S01010353,766,214,70,33,115,91,155,88
S01010354,464,188,31,33,56,33,85,38
S01010355,850,332,63,40,103,67,150,95
S01010356,460,293,31,44,14,24,35,19
S01010357,510,189,22,29,74,40,104,52
S01010358,677,230,32,29,160,25,140,61
S01010359,885,262,54,40,187,76,191,75
S01010360,487,186,26,43,42,48,91,51
S01010361,456,163,34,25,63,29,95,47
S01010362,842,354,83,57,130,30,116,72
S01010363,583,332,23,84,76,25,26,17
S01010364,856,557,9,84,106,40,31,29
S01010365,865,572,16,95,79,33,50,20
S01010366,1012,635,24,113,130,44,37,29
S01010367,1147,634,25,318,95,34,22,19
S01010368,698,461,23,65,77,24,22,26
S01010369,707,418,34,110,28,33,54,30
S01010370,699,386,16,218,24,30,10,15
S01010371,1010,586,32,254,49,24,30,35
S01010372,805,474,30,173,57,18,29,24
S01010373,646,365,14,140,60,13,35,19
S01010374,754,423,26,186,64,26,16,13
S01010375,820,401,23,269,43,28,25,31
S01010376,825,372,31,321,16,35,24,26
S01010377,764,355,24,305,12,15,19,34
S01010378,834,317,25,405,30,14,23,20
S01010379,1146,511,35,442,49,35,44,30
S01010380,930,517,40,227,71,16,36,23
S01010381,473,233,34,81,47,13,38,27
S01010382,819,447,35,181,51,25,52,28
S01010383,709,305,46,128,74,21,96,39
S01010384,1115,491,45,370,89,30,65,25
S01010385,807,426,45,148,60,13,77,38
S01010386,764,383,42,89,71,40,93,46
S01010387,1056,586,40,160,106,29,89,46
S01010388,779,405,37,116,75,23,92,31
S01010389,60,32,3,6,2,7,9,1
S01010390,1035,663,62,144,57,20,66,23
S01010391,947,647,39,100,49,27,58,27
S01010392,161,83,8,18,15,12,21,4
S01010393,1159,750,38,155,105,20,66,25
S01010394,727,342,39,58,129,29,82,48
S01010395,949,553,43,123,114,25,59,32
S01010396,797,447,36,114,70,25,72,33
S01010397,723,450,25,134,60,12,23,19
S01010398,789,513,18,121,78,21,20,18
S01010399,1282,964,28,157,65,24,15,29
S01010400,801,540,20,122,69,20,15,15
S01010401,633,369,22,115,74,12,27,14
S01010402,978,666,23,140,79,30,22,18
S01010403,858,625,16,95,65,21,18,18
S01010404,998,678,32,141,79,28,17,23
S01010405,1026,600,23,276,69,17,15,26
S01010406,805,537,26,136,45,18,23,20
S01010407,971,498,35,318,65,22,17,16
S01010408,472,252,15,33,105,18,39,10
S01010409,886,445,9,225,119,32,34,22
S01010410,456,193,3,194,39,7,10,10
S01010411,1037,661,22,113,149,57,20,15
S01010412,756,450,19,61,83,21,99,23
S01010413,579,303,11,45,153,17,33,17
S01010414,840,524,22,83,131,28,26,26
S01010415,838,360,43,60,178,41,111,45
S01010416,438,254,5,44,89,23,12,11
S01010417,422,301,2,31,52,16,10,10
S01010418,934,624,25,81,107,31,44,22
S01010419,1127,740,21,91,154,55,35,31
S01010420,763,476,16,57,139,38,30,7
S01010421,638,401,20,61,87,33,17,19
S01010422,792,495,20,40,116,38,47,36
S01010423,700,325,43,42,76,56,103,55
S01010424,566,256,26,27,83,39,90,45
S01010425,754,424,50,58,60,49,88,25
S01010426,886,513,60,74,58,51,90,40
S01010427,782,249,49,93,127,74,114,76
S01010428,1127,621,32,78,233,40,84,39
S01010429,647,436,24,51,73,27,29,7
S01010430,741,251,57,49,110,58,151,65
S01010431,696,430,15,56,94,31,35,35
S01010432,664,320,38,57,40,65,104,40
S01010433,547,144,59,74,43,66,96,65
S01010434,607,223,45,39,70,65,107,58
S01010435,534,259,43,35,101,20,58,18
S01010436,621,266,41,48,63,50,109,44
S01010437,399,166,24,20,79,26,55,29
S01010438,516,231,41,36,16,51,65,76
S01010439,693,346,49,40,39,65,91,63
S01010440,751,367,28,36,122,49,99,50
S01010441,492,357,8,25,37,15,28,22
S01010442,603,334,44,48,25,49,56,47
S01010443,549,285,21,28,100,24,64,27
S01010444,488,213,19,26,88,29,83,30
S01010445,710,313,36,56,83,58,112,52
S01010446,662,378,16,49,84,29,76,30
S01010447,833,347,49,46,146,57,136,52
S01010448,799,416,28,58,121,48,103,25
S01010449,775,336,21,43,179,47,116,33
S01010450,707,289,48,34,131,40,118,47
S01010451,772,308,48,33,143,62,124,54
S01010452,617,249,20,18,181,31,86,32
S01010453,793,301,61,47,107,71,134,72
S01010454,820,394,34,27,176,46,118,25
S01010455,651,227,31,26,164,39,112,52
S01010456,437,190,19,18,100,24,60,26
S01010457,711,264,39,28,155,53,117,55
S01010458,601,231,20,24,156,36,100,34
S01010459,592,250,26,22,125,29,112,28
S01010460,220,125,2,14,53,7,15,4
S01010461,781,336,37,47,155,47,117,42
S01010462,595,178,64,52,47,84,107,63
S01010463,517,276,10,25,120,20,49,17
S01010464,486,239,21,27,121,21,44,13
S01010465,699,498,19,52,40,29,43,18
S01010466,1055,649,24,230,53,18,61,20
S01010467,754,370,21,150,122,25,47,19
S01010468,776,493,28,102,65,49,20,19
S01010469,694,376,32,93,108,19,44,22
S01010470,595,235,26,35,162,28,84,25
S01010471,698,277,34,44,139,53,110,41
S01010472,396,224,14,36,44,19,45,14
S01010473,890,580,26,83,70,39,61,31
S01010474,872,473,26,118,129,33,64,29
S01010475,359,235,13,20,44,5,34,8
S01010476,527,238,11,63,121,19,59,16
S01010477,644,306,23,48,139,26,75,27
S01010478,1002,436,64,22,227,45,159,49
S01010479,744,368,35,21,150,33,106,31
S01010480,592,306,16,21,123,33,53,40
S01010481,582,202,46,43,69,63,113,46
S01010482,713,291,40,32,169,48,102,31
S01010483,878,393,33,46,175,53,135,43
S01010484,811,398,32,54,123,48,114,42
S01010485,669,357,18,48,136,31,55,24
S01010486,921,593,22,58,140,26,58,24
S01010487,699,364,23,46,161,21,53,31
S01010488,918,391,76,65,109,85,133,59
S01010489,817,368,39,60,122,55,119,54
S01010490,608,226,56,37,42,100,83,64
S01010491,642,228,45,45,58,84,113,69
S01010492,571,179,71,35,26,80,111,69
S01010493,572,206,49,37,39,70,124,47
S01010494,607,305,50,19,44,48,98,43
S01010495,735,257,76,55,52,103,125,67
S01010496,927,280,90,42,121,87,212,95
S01010497,447,175,41,23,27,64,75,42
S01010498,873,287,79,45,99,104,164,95
S01010499,725,222,64,44,101,78,151,65
S01010500,630,254,66,44,31,71,89,75
S01010501,532,227,42,34,62,50,77,40
S01010502,588,343,23,38,53,54,52,25
S01010503,692,241,49,37,89,73,115,88
S01010504,404,257,26,5,75,22,10,9
S01010505,439,266,18,10,74,33,21,17
S01010506,606,369,28,27,98,44,20,20
S01010507,729,476,35,22,90,46,28,32
S01010508,776,495,28,28,116,46,46,17
S01010509,893,612,21,29,113,45,39,34
S01010510,1121,750,18,38,163,53,54,45
S01010511,869,553,32,27,129,39,50,39
S01010512,670,412,18,32,123,37,27,21
S01010513,620,422,13,36,80,31,23,15
S01010514,693,456,27,23,85,30,44,28
S01010515,694,447,24,18,99,32,46,28
S01010516,481,336,9,20,60,15,24,17
S01010517,726,489,22,29,84,38,38,26
S01010518,677,485,20,22,80,37,17,16
S01010519,655,452,26,28,59,44,34,12
S01010520,695,449,16,19,128,23,40,20
S01010521,731,439,18,16,120,40,57,41
S01010522,466,318,13,14,53,18,35,15
S01010523,654,359,37,21,71,46,78,42
S01010524,474,321,13,16,84,16,10,14
S01010525,506,344,14,14,84,26,15,9
S01010526,630,428,21,18,79,28,29,27
S01010527,932,544,46,39,149,47,67,40
S01010528,522,325,20,21,84,27,26,19
S01010529,631,421,21,30,74,40,22,23
S01010530,526,358,11,20,73,25,20,19
S01010531,721,447,21,29,153,26,22,23
S01010532,665,421,26,24,115,41,20,18
S01010533,626,400,20,22,108,32,28,16
S01010534,738,497,19,43,101,35,23,20
