"dz_2011","total","house","flat","caravan","shared"
"S01009974",636,140,496,0,0
"S01009975",768,343,424,1,0
"S01009976",509,72,437,0,0
"S01009977",773,172,599,2,0
"S01009978",766,447,319,0,0
"S01009979",454,100,354,0,0
"S01009980",422,150,272,0,0
"S01009981",488,236,252,0,0
"S01009982",658,206,452,0,0
"S01009983",577,124,453,0,0
"S01009984",748,452,296,0,0
"S01009985",652,239,413,0,0
"S01009986",584,131,453,0,0
"S01009987",741,296,445,0,0
"S01009988",489,47,442,0,0
"S01009989",890,304,579,4,3
"S01009990",709,200,509,0,0
"S01009991",799,186,613,0,0
"S01009992",759,304,455,0,0
"S01009993",859,206,653,0,0
"S01009994",763,148,615,0,0
"S01009995",679,146,533,0,0
"S01009996",735,191,544,0,0
"S01009997",634,191,443,0,0
"S01009998",714,630,84,0,0
"S01009999",944,564,380,0,0
"S01010000",722,199,523,0,0
"S01010001",653,277,376,0,0
"S01010002",850,173,677,0,0
"S01010003",756,498,258,0,0
"S01010004",789,782,7,0,0
"S01010005",735,6,729,0,0
"S01010006",872,19,853,0,0
"S01010007",952,696,256,0,0
"S01010008",424,4,420,0,0
"S01010009",613,10,603,0,0
"S01010010",1010,800,210,0,0
"S01010011",720,10,707,1,2
"S01010012",947,572,375,0,0
"S01010013",922,317,604,0,1
"S01010014",894,128,766,0,0
"S01010015",616,88,528,0,0
"S01010016",777,502,275,0,0
"S01010017",754,78,673,3,0
"S01010018",727,30,697,0,0
"S01010019",781,43,738,0,0
"S01010020",759,350,409,0,0
"S01010021",783,173,608,2,0
"S01010022",298,7,291,0,0
"S01010023",617,53,561,3,0
"S01010024",484,64,420,0,0
"S01010025",527,46,481,0,0
"S01010026",439,32,407,0,0
"S01010027",452,58,391,3,0
"S01010028",351,42,309,0,0
"S01010029",675,49,626,0,0
"S01010030",341,66,275,0,0
"S01010031",414,1,413,0,0
"S01010032",227,4,223,0,0
"S01010033",779,39,740,0,0
"S01010034",905,89,813,3,0
"S01010035",585,30,555,0,0
"S01010036",126,4,122,0,0
"S01010037",721,325,396,0,0
"S01010038",714,222,492,0,0
"S01010039",564,9,555,0,0
"S01010040",539,53,486,0,0
"S01010041",543,27,516,0,0
"S01010042",352,66,286,0,0
"S01010043",675,91,581,3,0
"S01010044",890,273,617,0,0
"S01010045",613,107,504,2,0
"S01010046",719,216,462,41,0
"S01010047",834,149,685,0,0
"S01010048",922,316,606,0,0
"S01010049",720,39,681,0,0
"S01010050",715,31,684,0,0
"S01010051",694,114,578,0,2
"S01010052",583,17,565,1,0
"S01010053",534,216,318,0,0
"S01010054",554,18,536,0,0
"S01010055",778,329,449,0,0
"S01010056",571,63,508,0,0
"S01010057",151,58,92,1,0
"S01010058",666,486,180,0,0
"S01010059",557,86,471,0,0
"S01010060",891,271,620,0,0
"S01010061",208,113,95,0,0
"S01010062",658,300,358,0,0
"S01010063",1131,57,1065,9,0
"S01010064",592,239,353,0,0
"S01010065",921,405,516,0,0
"S01010066",792,508,282,2,0
"S01010067",649,97,550,2,0
"S01010068",340,129,211,0,0
"S01010069",763,711,52,0,0
"S01010070",752,731,21,0,0
"S01010071",916,727,189,0,0
"S01010072",798,588,210,0,0
"S01010073",828,715,113,0,0
"S01010074",729,675,54,0,0
"S01010075",741,699,39,3,0
"S01010076",775,761,14,0,0
"S01010077",562,369,193,0,0
"S01010078",584,583,1,0,0
"S01010079",998,913,82,3,0
"S01010080",749,735,14,0,0
"S01010081",778,722,56,0,0
"S01010082",722,470,252,0,0
"S01010083",888,721,167,0,0
"S01010084",895,663,232,0,0
"S01010085",772,758,14,0,0
"S01010086",1025,818,207,0,0
"S01010087",844,837,7,0,0
"S01010088",379,334,41,4,0
"S01010089",761,419,336,6,0
"S01010090",970,853,117,0,0
"S01010091",519,410,109,0,0
"S01010092",976,565,407,4,0
"S01010093",839,607,232,0,0
"S01010094",776,746,30,0,0
"S01010095",794,771,23,0,0
"S01010096",668,651,17,0,0
"S01010097",784,756,28,0,0
"S01010098",784,750,34,0,0
"S01010099",778,759,19,0,0
"S01010100",1030,988,42,0,0
"S01010101",822,790,32,0,0
"S01010102",986,966,20,0,0
"S01010103",977,940,37,0,0
"S01010104",404,389,15,0,0
"S01010105",555,28,527,0,0
"S01010106",547,248,296,3,0
"S01010107",794,109,685,0,0
"S01010108",748,596,152,0,0
"S01010109",725,175,550,0,0
"S01010110",973,318,655,0,0
"S01010111",969,326,642,1,0
"S01010112",785,238,543,4,0
"S01010113",611,40,567,4,0
"S01010114",654,117,537,0,0
"S01010115",678,616,62,0,0
"S01010116",532,353,179,0,0
"S01010117",311,114,197,0,0
"S01010118",650,231,419,0,0
"S01010119",328,73,255,0,0
"S01010120",878,254,622,2,0
"S01010121",542,204,338,0,0
"S01010122",519,38,481,0,0
"S01010123",611,106,505,0,0
"S01010124",592,26,566,0,0
"S01010125",279,15,264,0,0
"S01010126",796,605,191,0,0
"S01010127",552,385,167,0,0
"S01010128",529,72,457,0,0
"S01010129",717,113,600,0,4
"S01010130",651,76,575,0,0
"S01010131",991,922,68,1,0
"S01010132",1041,433,503,105,0
"S01010133",759,406,353,0,0
"S01010134",1066,445,621,0,0
"S01010135",793,527,266,0,0
"S01010136",818,658,160,0,0
"S01010137",970,151,817,2,0
"S01010138",1007,279,726,2,0
"S01010139",967,336,631,0,0
"S01010140",750,294,456,0,0
"S01010141",942,95,847,0,0
"S01010142",612,230,382,0,0
"S01010143",749,481,268,0,0
"S01010144",674,160,514,0,0
"S01010145",709,391,314,4,0
"S01010146",781,217,561,3,0
"S01010147",786,73,707,6,0
"S01010148",635,226,403,6,0
"S01010149",207,46,72,83,6
"S01010150",693,332,353,8,0
"S01010151",734,416,318,0,0
"S01010152",734,360,374,0,0
"S01010153",914,413,501,0,0
"S01010154",856,439,417,0,0
"S01010155",800,483,317,0,0
"S01010156",431,220,211,0,0
"S01010157",482,305,177,0,0
"S01010158",950,526,423,1,0
"S01010159",784,610,174,0,0
"S01010160",426,64,362,0,0
"S01010161",663,362,301,0,0
"S01010162",589,19,570,0,0
"S01010163",392,173,219,0,0
"S01010164",741,575,166,0,0
"S01010165",853,295,558,0,0
"S01010166",757,669,88,0,0
"S01010167",831,471,353,7,0
"S01010168",272,7,262,3,0
"S01010169",915,332,583,0,0
"S01010170",634,333,301,0,0
"S01010171",1003,217,784,2,0
"S01010172",660,19,641,0,0
"S01010173",791,741,50,0,0
"S01010174",578,426,152,0,0
"S01010175",500,205,295,0,0
"S01010176",743,409,334,0,0
"S01010177",720,255,465,0,0
"S01010178",833,456,375,2,0
"S01010179",601,348,253,0,0
"S01010180",382,208,170,4,0
"S01010181",750,506,244,0,0
"S01010182",707,558,149,0,0
"S01010183",436,226,206,4,0
"S01010184",670,397,272,1,0
"S01010185",608,327,279,2,0
"S01010186",713,680,33,0,0
"S01010187",721,561,160,0,0
"S01010188",785,628,137,20,0
"S01010189",874,868,6,0,0
"S01010191",752,731,21,0,0
"S01010192",701,679,22,0,0
"S01010193",915,866,49,0,0
"S01010194",728,637,87,4,0
"S01010195",557,498,59,0,0
"S01010196",691,431,260,0,0
"S01010197",844,555,289,0,0
"S01010198",1054,639,415,0,0
"S01010199",558,318,240,0,0
"S01010200",725,578,147,0,0
"S01010201",463,420,43,0,0
"S01010202",785,50,735,0,0
"S01010203",543,491,52,0,0
"S01010204",770,320,447,3,0
"S01010205",745,368,377,0,0
"S01010206",516,17,499,0,0
"S01010207",571,108,457,6,0
"S01010208",943,58,885,0,0
"S01010209",821,398,422,1,0
"S01010210",879,477,402,0,0
"S01010211",779,172,607,0,0
"S01010212",959,136,820,3,0
"S01010213",919,377,542,0,0
"S01010214",1072,1021,51,0,0
"S01010215",756,41,715,0,0
"S01010216",588,62,526,0,0
"S01010217",844,72,772,0,0
"S01010218",881,50,831,0,0
"S01010219",468,22,443,3,0
"S01010220",329,6,323,0,0
"S01010221",229,27,172,30,0
"S01010222",491,31,460,0,0
"S01010223",594,137,453,4,0
"S01010224",928,280,648,0,0
"S01010225",723,168,555,0,0
"S01010226",811,8,803,0,0
"S01010227",799,15,783,1,0
"S01010228",635,151,484,0,0
"S01010229",904,322,580,2,0
"S01010230",945,53,892,0,0
"S01010231",731,65,666,0,0
"S01010232",787,258,529,0,0
"S01010233",959,119,840,0,0
"S01010234",1111,27,1084,0,0
"S01010235",68,14,54,0,0
"S01010236",552,106,440,0,6
"S01010237",587,17,570,0,0
"S01010238",725,25,700,0,0
"S01010239",794,29,765,0,0
"S01010240",721,13,708,0,0
"S01010241",999,58,941,0,0
"S01010242",794,99,695,0,0
"S01010243",980,25,955,0,0
"S01010244",690,37,644,9,0
"S01010245",767,89,678,0,0
"S01010246",813,33,780,0,0
"S01010247",705,641,64,0,0
"S01010248",851,4,847,0,0
"S01010249",754,20,730,0,4
"S01010250",776,28,746,0,2
"S01010251",297,50,245,0,2
"S01010252",585,158,418,0,9
"S01010253",694,58,636,0,0
"S01010254",879,112,767,0,0
"S01010255",653,75,578,0,0
"S01010256",919,26,893,0,0
"S01010257",416,13,403,0,0
"S01010258",426,31,395,0,0
"S01010259",807,21,786,0,0
"S01010260",663,11,652,0,0
"S01010261",936,32,903,1,0
"S01010262",962,25,934,3,0
"S01010263",548,3,545,0,0
"S01010264",523,26,497,0,0
"S01010265",222,1,221,0,0
"S01010266",488,20,442,0,26
"S01010267",286,8,267,0,11
"S01010268",709,27,667,0,15
"S01010269",520,5,515,0,0
"S01010270",848,15,832,1,0
"S01010271",749,31,707,0,11
"S01010272",355,7,348,0,0
"S01010273",169,4,165,0,0
"S01010274",143,9,134,0,0
"S01010275",104,0,104,0,0
"S01010276",120,0,120,0,0
"S01010277",476,12,464,0,0
"S01010278",662,20,641,1,0
"S01010279",459,4,455,0,0
"S01010280",815,19,792,0,4
"S01010281",552,12,540,0,0
"S01010282",854,16,838,0,0
"S01010283",555,19,536,0,0
"S01010284",902,13,889,0,0
"S01010285",616,7,604,0,5
"S01010286",702,47,653,0,2
"S01010287",931,34,897,0,0
"S01010288",598,9,589,0,0
"S01010289",199,49,150,0,0
"S01010290",465,17,446,0,2
"S01010291",998,19,979,0,0
"S01010292",990,26,958,0,6
"S01010293",732,18,710,0,4
"S01010294",746,3,743,0,0
"S01010295",924,44,878,0,2
"S01010296",723,18,705,0,0
"S01010297",1035,97,925,13,0
"S01010298",821,71,749,1,0
"S01010299",549,29,520,0,0
"S01010300",776,27,749,0,0
"S01010301",528,3,525,0,0
"S01010302",657,40,614,3,0
"S01010303",541,6,535,0,0
"S01010304",542,56,486,0,0
"S01010305",796,165,629,2,0
"S01010306",681,91,590,0,0
"S01010307",791,28,758,0,5
"S01010308",895,88,803,0,4
"S01010309",490,106,384,0,0
"S01010310",615,156,456,3,0
"S01010311",650,204,446,0,0
"S01010312",632,148,484,0,0
"S01010313",691,37,654,0,0
"S01010314",876,177,699,0,0
"S01010315",361,93,268,0,0
"S01010316",481,32,449,0,0
"S01010317",750,78,669,0,3
"S01010318",354,19,335,0,0
"S01010319",371,111,260,0,0
"S01010320",557,10,547,0,0
"S01010321",640,32,607,1,0
"S01010322",886,41,834,0,11
"S01010323",527,77,447,3,0
"S01010324",808,512,296,0,0
"S01010325",1094,534,559,1,0
"S01010326",826,139,687,0,0
"S01010327",520,262,258,0,0
"S01010328",606,334,272,0,0
"S01010329",523,211,312,0,0
"S01010330",583,275,308,0,0
"S01010331",698,318,380,0,0
"S01010332",781,659,122,0,0
"S01010333",916,366,550,0,0
"S01010334",741,565,176,0,0
"S01010335",835,671,164,0,0
"S01010336",702,93,609,0,0
"S01010337",859,675,184,0,0
"S01010338",1025,547,478,0,0
"S01010339",774,518,256,0,0
"S01010340",589,216,373,0,0
"S01010341",649,450,199,0,0
"S01010342",552,410,142,0,0
"S01010343",1044,942,102,0,0
"S01010344",785,272,513,0,0
"S01010345",441,309,129,3,0
"S01010346",1044,723,321,0,0
"S01010347",771,45,722,4,0
"S01010348",1049,182,867,0,0
"S01010349",950,312,638,0,0
"S01010350",889,238,651,0,0
"S01010351",575,265,310,0,0
"S01010352",548,189,359,0,0
"S01010353",968,96,872,0,0
"S01010354",633,238,395,0,0
"S01010355",719,207,512,0,0
"S01010356",608,317,291,0,0
"S01010357",582,178,404,0,0
"S01010358",840,101,738,1,0
"S01010359",886,38,848,0,0
"S01010360",732,116,615,1,0
"S01010361",619,20,599,0,0
"S01010362",775,61,714,0,0
"S01010363",763,224,539,0,0
"S01010364",947,922,25,0,0
"S01010365",907,489,418,0,0
"S01010366",960,596,364,0,0
"S01010367",1052,431,621,0,0
"S01010368",665,179,486,0,0
"S01010369",790,146,644,0,0
"S01010370",735,106,624,0,5
"S01010371",906,155,740,0,11
"S01010372",553,21,527,0,5
"S01010373",776,32,741,0,3
"S01010374",932,95,821,0,16
"S01010375",421,10,390,0,21
"S01010376",631,36,583,0,12
"S01010377",709,66,636,0,7
"S01010378",817,13,781,0,23
"S01010379",906,33,853,0,20
"S01010380",835,15,820,0,0
"S01010381",330,8,322,0,0
"S01010382",798,12,786,0,0
"S01010383",695,7,686,2,0
"S01010384",647,63,581,1,2
"S01010385",791,24,767,0,0
"S01010386",737,53,684,0,0
"S01010387",860,104,756,0,0
"S01010388",858,184,671,3,0
"S01010389",85,0,85,0,0
"S01010390",972,11,961,0,0
"S01010391",705,15,690,0,0
"S01010393",815,167,648,0,0
"S01010394",810,39,771,0,0
"S01010395",991,17,974,0,0
"S01010396",1001,13,972,0,16
"S01010397",530,29,501,0,0
"S01010398",924,181,741,2,0
"S01010399",882,56,826,0,0
"S01010400",979,229,745,0,5
"S01010401",572,58,513,0,1
"S01010402",1031,109,922,0,0
"S01010403",911,42,869,0,0
"S01010404",795,146,618,0,31
"S01010405",814,141,670,0,3
"S01010406",739,45,684,0,10
"S01010407",799,14,783,0,2
"S01010408",568,300,268,0,0
"S01010409",593,590,3,0,0
"S01010410",389,267,122,0,0
"S01010411",1277,1223,54,0,0
"S01010412",679,201,477,0,1
"S01010413",609,344,265,0,0
"S01010414",832,424,408,0,0
"S01010415",997,112,885,0,0
"S01010416",566,450,116,0,0
"S01010417",551,279,272,0,0
"S01010418",1040,269,767,0,4
"S01010419",975,478,497,0,0
"S01010420",637,582,55,0,0
"S01010421",900,689,211,0,0
"S01010422",1043,824,219,0,0
"S01010423",728,27,701,0,0
"S01010424",611,119,466,26,0
"S01010425",979,60,919,0,0
"S01010426",709,281,403,25,0
"S01010427",921,393,528,0,0
"S01010428",765,529,236,0,0
"S01010429",897,782,115,0,0
"S01010430",887,75,812,0,0
"S01010431",723,668,55,0,0
"S01010432",771,102,669,0,0
"S01010433",767,25,738,4,0
"S01010434",697,39,658,0,0
"S01010435",694,470,224,0,0
"S01010436",921,135,786,0,0
"S01010437",540,274,266,0,0
"S01010438",542,161,376,5,0
"S01010439",748,33,693,0,22
"S01010440",783,399,384,0,0
"S01010441",454,22,430,0,2
"S01010442",688,52,636,0,0
"S01010443",548,535,13,0,0
"S01010444",699,642,57,0,0
"S01010445",643,469,174,0,0
"S01010446",915,883,32,0,0
"S01010447",1064,535,529,0,0
"S01010448",862,669,193,0,0
"S01010449",794,378,416,0,0
"S01010450",843,442,401,0,0
"S01010451",950,473,477,0,0
"S01010452",783,458,325,0,0
"S01010453",538,35,503,0,0
"S01010454",796,525,271,0,0
"S01010455",961,100,861,0,0
"S01010456",590,335,255,0,0
"S01010457",610,327,283,0,0
"S01010458",754,323,431,0,0
"S01010459",572,384,188,0,0
"S01010460",214,72,142,0,0
"S01010461",888,484,404,0,0
"S01010462",756,6,750,0,0
"S01010463",770,607,163,0,0
"S01010464",534,360,174,0,0
"S01010465",839,676,163,0,0
"S01010466",696,460,236,0,0
"S01010467",792,159,633,0,0
"S01010468",785,317,460,8,0
"S01010469",572,22,550,0,0
"S01010470",788,584,204,0,0
"S01010471",613,337,276,0,0
"S01010472",252,120,132,0,0
"S01010473",822,378,444,0,0
"S01010474",804,41,763,0,0
"S01010475",174,38,136,0,0
"S01010476",624,145,479,0,0
"S01010477",667,391,276,0,0
"S01010478",962,309,653,0,0
"S01010479",1023,382,641,0,0
"S01010480",604,456,148,0,0
"S01010481",623,226,397,0,0
"S01010482",749,624,125,0,0
"S01010483",1095,680,415,0,0
"S01010484",619,446,173,0,0
"S01010485",893,858,35,0,0
"S01010486",988,964,24,0,0
"S01010487",942,919,22,1,0
"S01010488",838,96,742,0,0
"S01010489",903,218,685,0,0
"S01010490",779,134,645,0,0
"S01010491",875,109,761,5,0
"S01010492",589,157,428,0,4
"S01010493",377,12,365,0,0
"S01010494",797,358,439,0,0
"S01010495",843,269,574,0,0
"S01010496",910,210,700,0,0
"S01010497",551,309,242,0,0
"S01010498",844,133,711,0,0
"S01010499",776,187,581,8,0
"S01010500",778,135,643,0,0
"S01010501",756,385,371,0,0
"S01010502",861,634,227,0,0
"S01010503",713,65,648,0,0
"S01010504",528,496,21,11,0
"S01010505",500,476,13,9,2
"S01010506",792,747,29,16,0
"S01010507",720,626,94,0,0
"S01010508",927,872,36,19,0
"S01010509",1321,1274,34,13,0
"S01010510",518,500,5,13,0
"S01010511",900,866,31,3,0
"S01010512",511,481,30,0,0
"S01010513",660,627,28,5,0
"S01010514",713,703,10,0,0
"S01010515",832,806,25,1,0
"S01010516",520,383,137,0,0
"S01010517",637,473,164,0,0
"S01010518",570,187,383,0,0
"S01010519",864,854,10,0,0
"S01010520",820,731,89,0,0
"S01010521",495,276,217,2,0
"S01010522",545,303,241,1,0
"S01010523",646,548,98,0,0
"S01010524",548,516,22,10,0
"S01010525",541,516,22,3,0
"S01010526",724,654,70,0,0
"S01010527",897,736,160,1,0
"S01010528",576,536,17,23,0
"S01010529",518,492,21,5,0
"S01010530",572,556,16,0,0
"S01010531",952,908,43,1,0
"S01010532",720,703,13,4,0
"S01010533",524,432,92,0,0
"S01010534",679,628,51,0,0
"S01010535",557,532,20,5,0
"S01010536",891,815,76,0,0
"S01010537",653,556,95,2,0
"S01010538",55,52,2,1,0
"S01010539",836,758,68,10,0
"S01010540",615,570,39,6,0
"S01010541",758,716,37,5,0
"S01010542",689,669,14,1,5
"S01010543",595,578,14,3,0
"S01010544",788,785,3,0,0
"S01010545",599,500,97,2,0
"S01010546",615,488,127,0,0
"S01010547",664,660,3,1,0
"S01010548",553,539,11,3,0
"S01010549",255,234,5,16,0
"S01010550",442,425,17,0,0
"S01010551",672,652,20,0,0
"S01010552",738,726,11,1,0
"S01010553",678,674,4,0,0
"S01010554",645,554,86,0,5
"S01010555",826,576,239,0,11
"S01010556",836,737,99,0,0
"S01010557",474,465,8,1,0
"S01010558",527,455,72,0,0
"S01010559",691,579,110,0,2
"S01010560",645,622,23,0,0
"S01010561",497,469,25,0,3
"S01010562",951,941,10,0,0
"S01010563",580,570,8,2,0
"S01010564",530,449,81,0,0
"S01010565",533,520,13,0,0
"S01010566",742,734,3,5,0
"S01010567",887,875,9,3,0
"S01010568",800,793,3,4,0
"S01010569",737,703,29,5,0
"S01010570",962,928,34,0,0
"S01010571",806,608,198,0,0
"S01010572",871,740,131,0,0
"S01010573",621,601,20,0,0
"S01010574",570,570,0,0,0
"S01010575",696,695,1,0,0
"S01010576",872,867,1,0,4
"S01010577",917,870,47,0,0
"S01010578",623,619,4,0,0
"S01010579",781,766,15,0,0
"S01010580",536,280,256,0,0
"S01010581",415,369,46,0,0
"S01010582",464,453,11,0,0
"S01010583",846,763,83,0,0
"S01010584",114,114,0,0,0
"S01010586",499,498,1,0,0
"S01010587",572,545,27,0,0
"S01010588",314,302,12,0,0
"S01010589",632,480,152,0,0
"S01010591",121,121,0,0,0
"S01010592",560,373,187,0,0
"S01010593",560,543,17,0,0
"S01010596",531,503,24,0,4
"S01010599",94,94,0,0,0
"S01010600",613,582,31,0,0
"S01010601",689,631,58,0,0
"S01010602",554,479,75,0,0
"S01010603",830,756,71,3,0
"S01010604",620,593,27,0,0
"S01010605",928,908,20,0,0
"S01010606",808,715,93,0,0
"S01010607",802,766,36,0,0
"S01010608",659,290,367,2,0
"S01010609",618,477,140,1,0
"S01010610",577,424,121,0,32
"S01010611",957,790,167,0,0
"S01010612",765,764,1,0,0
"S01010613",670,658,12,0,0
"S01010614",544,508,36,0,0
"S01010615",633,425,208,0,0
"S01010616",933,926,7,0,0
"S01010617",934,928,6,0,0
"S01010618",841,841,0,0,0
"S01010619",580,209,359,12,0
"S01010620",359,80,279,0,0
"S01010621",927,664,263,0,0
"S01010622",479,309,170,0,0
"S01010623",699,689,10,0,0
"S01010624",569,507,62,0,0
"S01010625",751,692,59,0,0
"S01010626",811,748,63,0,0
"S01010627",695,471,222,0,2
"S01010628",902,630,267,0,5
"S01010629",898,635,263,0,0
"S01010630",410,277,133,0,0
"S01010631",545,141,404,0,0
"S01010632",783,536,246,1,0
"S01010633",918,829,89,0,0
"S01010634",665,647,18,0,0
"S01010635",830,616,214,0,0
"S01010636",639,514,118,0,7
"S01010637",521,211,304,1,5
"S01010638",886,696,179,3,8
"S01010639",895,532,363,0,0
"S01010640",641,382,257,0,2
"S01010641",756,261,491,0,4
"S01010642",991,575,415,0,1
"S01010643",610,506,100,4,0
"S01010644",592,299,293,0,0
"S01010645",312,265,47,0,0
"S01010646",681,666,15,0,0
"S01010647",654,601,53,0,0
"S01010648",675,564,110,1,0
"S01010649",539,499,39,1,0
"S01010650",414,261,147,6,0
"S01010651",768,744,24,0,0
"S01010652",705,670,34,1,0
"S01010653",763,653,110,0,0
"S01010654",828,776,52,0,0
"S01010655",765,745,4,16,0
"S01010656",384,380,4,0,0
"S01010657",543,533,5,5,0
"S01010658",620,529,14,77,0
"S01010659",657,637,13,7,0
"S01010660",578,531,47,0,0
"S01010661",583,484,99,0,0
"S01010662",511,507,2,2,0
"S01010663",560,542,10,8,0
"S01010664",773,755,8,10,0
"S01010665",749,698,45,6,0
"S01010666",671,655,13,3,0
"S01010667",434,427,3,4,0
"S01010668",901,845,47,9,0
"S01010669",581,558,9,14,0
"S01010670",699,637,48,14,0
"S01010671",503,481,17,5,0
"S01010672",730,643,86,1,0
"S01010673",628,526,81,21,0
"S01010674",802,760,36,6,0
"S01010675",565,554,7,4,0
"S01010676",749,724,16,9,0
"S01010677",366,351,14,1,0
"S01010678",769,746,21,2,0
"S01010679",526,405,121,0,0
"S01010680",642,613,28,1,0
"S01010681",630,540,88,2,0
"S01010682",811,788,16,7,0
"S01010683",876,853,4,19,0
"S01010684",793,758,25,4,6
"S01010685",577,536,33,8,0
"S01010686",495,466,12,17,0
"S01010687",822,746,61,13,2
"S01010688",666,644,12,10,0
"S01010689",784,753,23,8,0
"S01010690",587,551,34,0,2
"S01010691",504,491,4,9,0
"S01010692",594,518,76,0,0
"S01010693",535,521,7,7,0
"S01010694",555,535,18,2,0
"S01010695",576,563,11,2,0
"S01010696",840,752,85,3,0
"S01010697",854,836,9,9,0
"S01010698",615,584,24,7,0
"S01010699",550,534,11,5,0
"S01010700",571,562,5,4,0
"S01010701",984,939,45,0,0
"S01010702",659,643,12,4,0
"S01010703",1357,1288,57,12,0
"S01010704",377,366,11,0,0
"S01010705",803,757,46,0,0
"S01010706",185,173,4,8,0
"S01010707",775,760,11,4,0
"S01010708",586,572,14,0,0
"S01010709",687,668,17,2,0
"S01010710",754,730,24,0,0
"S01010711",522,518,4,0,0
"S01010712",712,651,52,0,9
"S01010713",823,813,10,0,0
"S01010714",718,419,298,1,0
"S01010715",723,690,33,0,0
"S01010716",706,427,271,0,8
"S01010717",681,672,9,0,0
"S01010718",685,584,101,0,0
"S01010719",561,547,14,0,0
"S01010720",678,646,31,1,0
"S01010721",630,591,39,0,0
"S01010722",891,866,25,0,0
"S01010723",662,647,12,3,0
"S01010724",759,740,19,0,0
"S01010725",639,623,7,9,0
"S01010726",887,874,13,0,0
"S01010727",449,442,0,7,0
"S01010728",415,411,4,0,0
"S01010729",645,641,2,2,0
"S01010730",766,757,8,1,0
"S01010731",878,820,56,2,0
"S01010732",890,872,15,3,0
"S01010733",579,563,16,0,0
"S01010734",798,757,41,0,0
"S01010735",518,481,31,6,0
"S01010736",275,275,0,0,0
"S01010737",758,744,12,2,0
"S01010738",502,492,10,0,0
"S01010739",740,726,14,0,0
"S01010740",505,419,84,2,0
"S01010741",377,372,1,4,0
"S01010742",648,538,98,12,0
"S01010743",911,890,19,2,0
"S01010744",1167,1136,24,7,0
"S01010745",521,423,98,0,0
"S01010746",1015,999,16,0,0
"S01010747",761,729,32,0,0
"S01010748",511,490,21,0,0
"S01010749",583,559,4,20,0
"S01010750",589,579,10,0,0
"S01010751",691,674,17,0,0
"S01010752",805,761,44,0,0
"S01010753",865,731,132,2,0
"S01010754",619,529,90,0,0
"S01010755",618,588,30,0,0
"S01010756",690,675,15,0,0
"S01010757",729,710,17,2,0
"S01010758",525,518,6,1,0
"S01010759",665,589,76,0,0
"S01010760",427,410,17,0,0
"S01010761",514,499,10,5,0
"S01010762",583,557,17,9,0
"S01010763",674,642,32,0,0
"S01010764",543,535,8,0,0
"S01010765",807,772,24,11,0
"S01010766",751,735,16,0,0
"S01010767",575,547,28,0,0
"S01010768",565,530,35,0,0
"S01010769",459,452,3,4,0
"S01010770",875,843,32,0,0
"S01010771",902,867,35,0,0
"S01010772",745,730,7,8,0
"S01010773",632,629,2,1,0
"S01010774",652,618,30,4,0
"S01010775",543,535,1,7,0
"S01010776",572,494,78,0,0
"S01010777",594,417,177,0,0
"S01010778",595,498,97,0,0
"S01010779",708,474,234,0,0
"S01010780",572,528,44,0,0
"S01010781",718,622,96,0,0
"S01010782",610,465,145,0,0
"S01010783",582,463,119,0,0
"S01010784",862,834,28,0,0
"S01010785",725,674,51,0,0
"S01010786",505,489,14,0,2
"S01010787",800,790,5,5,0
"S01010788",593,554,33,6,0
"S01010789",679,662,12,5,0
"S01010790",640,634,5,1,0
"S01010791",771,763,7,1,0
"S01010792",708,693,15,0,0
"S01010793",512,511,0,1,0
"S01010794",454,448,2,4,0
"S01010795",635,634,1,0,0
"S01010796",942,931,11,0,0
"S01010797",514,510,2,2,0
"S01010798",630,609,15,6,0
"S01010799",879,676,193,10,0
"S01010800",785,738,47,0,0
"S01010801",673,655,18,0,0
"S01010802",599,498,101,0,0
"S01010803",563,489,74,0,0
"S01010804",635,594,41,0,0
"S01010805",857,806,51,0,0
"S01010806",938,895,43,0,0
"S01010807",549,519,30,0,0
"S01010808",576,545,31,0,0
"S01010809",605,598,7,0,0
"S01010810",521,498,9,14,0
"S01010811",651,628,12,11,0
"S01010812",535,516,18,1,0
"S01010813",511,428,77,6,0
"S01010814",593,569,2,22,0
"S01010815",527,520,7,0,0
"S01010816",482,235,247,0,0
"S01010817",1095,927,166,0,2
"S01010818",958,718,240,0,0
"S01010819",925,762,161,0,2
"S01010820",1031,831,196,4,0
"S01010821",572,569,2,1,0
"S01010822",407,348,59,0,0
"S01010823",168,154,14,0,0
"S01010824",300,300,0,0,0
"S01010825",418,384,19,15,0
"S01010826",640,550,88,2,0
"S01010827",608,584,19,5,0
"S01010828",1218,1167,51,0,0
"S01010829",511,314,196,1,0
"S01010830",603,568,35,0,0
"S01010831",344,340,4,0,0
"S01010832",1213,1083,83,47,0
"S01010833",477,452,25,0,0
"S01010834",773,590,181,2,0
"S01010835",678,657,21,0,0
"S01010836",824,380,444,0,0
"S01010837",585,407,178,0,0
"S01010838",799,536,263,0,0
"S01010839",736,494,242,0,0
"S01010840",592,73,519,0,0
"S01010841",736,149,587,0,0
"S01010842",893,96,796,1,0
"S01010843",644,56,588,0,0
"S01010844",689,615,74,0,0
"S01010845",630,522,108,0,0
"S01010846",800,258,542,0,0
"S01010847",683,655,28,0,0
"S01010848",818,439,379,0,0
"S01010849",1016,856,160,0,0
"S01010850",886,665,221,0,0
"S01010851",790,691,98,1,0
