dz_2011,total,non_catholic_christian,catholic_christian,jewish,muslim,none,other
S01010529,1084,488,168,0,2,312,114
S01010530,753,365,65,0,0,243,80
S01010531,1094,569,70,0,0,355,100
S01010532,840,416,48,2,0,283,91
S01010533,920,429,58,0,0,351,82
S01010534,1115,534,92,0,0,371,118
S01010535,715,314,49,0,0,302,50
S01010536,1165,446,115,1,1,500,102
S01010537,1411,540,171,1,9,560,130
S01010538,1129,363,130,0,1,553,82
S01010539,1037,398,105,1,2,455,76
S01010540,628,316,39,0,1,238,34
S01010541,840,377,37,1,1,350,74
S01010542,1069,494,45,0,1,438,91
S01010543,606,268,38,0,1,241,58
S01010544,1281,567,101,0,5,515,93
S01010545,738,319,45,0,0,332,42
S01010546,1010,526,85,1,5,304,89
S01010547,757,347,31,0,0,313,66
S01010548,583,261,57,0,0,201,64
S01010549,1286,527,113,0,1,535,110
S01010550,690,273,72,0,0,281,64
S01010551,831,347,61,0,0,318,105
S01010552,1005,445,72,0,4,378,106
S01010553,621,279,33,0,6,231,72
S01010554,776,345,79,0,3,290,59
S01010555,1057,396,66,0,9,454,132
S01010556,1197,538,49,3,11,495,101
S01010557,736,319,42,0,0,315,60
S01010558,608,315,24,0,3,212,54
S01010559,791,466,47,0,1,225,52
S01010560,663,337,50,0,2,215,59
S01010561,963,490,54,0,0,334,85
S01010562,1007,475,64,0,8,373,87
S01010563,800,339,46,0,0,369,46
S01010564,806,368,45,2,0,310,81
S01010565,963,474,50,0,3,381,55
S01010566,1090,484,55,2,0,428,121
S01010567,1243,608,59,3,0,419,154
S01010568,1422,617,94,0,2,614,95
S01010569,953,438,72,0,5,372,66
S01010570,1563,739,96,0,4,613,111
S01010571,917,426,49,0,5,379,58
S01010572,1004,357,101,0,2,465,79
S01010573,641,250,36,0,0,310,45
S01010574,609,255,53,0,13,228,60
S01010575,873,509,45,0,0,246,73
S01010576,822,401,36,0,3,288,94
S01010577,901,354,60,0,0,420,67
S01010578,576,229,45,0,0,268,34
S01010579,736,339,41,0,8,283,65
S01010580,513,169,59,0,0,251,34
S01010581,843,326,74,0,5,360,78
S01010582,686,355,52,0,1,226,52
S01010583,986,526,77,0,2,314,67
S01010584,2141,774,178,0,18,1006,165
S01010585,2051,734,175,0,18,965,159
S01010586,632,346,36,0,3,201,46
S01010587,872,468,51,1,6,269,77
S01010588,836,421,72,0,9,259,75
S01010589,2397,898,219,1,13,1028,238
S01010590,1797,735,159,0,4,777,122
S01010591,626,197,61,0,0,330,38
S01010592,366,160,24,0,0,144,38
S01010593,2428,1024,234,1,18,944,207
S01010594,1852,716,165,1,10,780,180
S01010595,1850,725,163,1,10,768,183
S01010596,3420,1417,275,3,18,1447,260
S01010597,2421,917,212,0,14,1093,185
S01010598,2542,995,217,0,14,1127,189
S01010599,819,359,64,0,1,319,76
S01010600,1694,819,143,1,7,586,138
S01010601,774,453,58,1,9,203,50
S01010602,652,306,46,0,0,251,49
S01010603,809,464,49,0,9,235,52
S01010604,845,438,53,0,1,289,64
S01010605,1368,629,107,1,12,508,111
S01010606,1054,414,118,0,5,453,64
S01010607,1064,536,90,0,2,354,82
S01010608,781,272,72,1,1,372,63
S01010609,570,191,54,0,0,284,41
S01010610,781,363,59,1,3,281,74
S01010611,1197,538,111,0,0,464,84
S01010612,781,354,62,0,4,307,54
S01010613,820,424,59,1,6,256,74
S01010614,706,259,55,0,1,328,63
S01010615,1026,410,110,0,10,428,68
S01010616,1078,556,84,1,14,319,104
S01010617,1005,508,61,2,0,365,69
S01010618,1010,484,61,0,5,381,79
S01010619,1279,367,193,0,5,589,125
S01010620,744,176,123,0,3,347,95
S01010621,1121,474,126,0,12,429,80
S01010622,648,216,50,0,0,332,50
S01010623,1066,365,113,0,6,495,87
S01010624,755,302,62,0,23,287,81
S01010625,786,454,54,0,8,203,67
S01010626,993,534,69,0,7,268,115
S01010627,1095,457,120,0,4,396,118
S01010628,1189,455,133,0,13,469,119
S01010629,1290,614,119,0,7,440,110
S01010630,698,300,62,0,4,267,65
S01010631,986,405,106,1,4,363,107
S01010632,958,439,97,0,7,337,78
S01010633,1035,429,82,1,0,458,65
S01010634,665,245,73,0,4,285,58
S01010635,803,346,77,1,6,299,74
S01010636,987,423,96,0,9,371,88
S01010637,852,357,110,1,10,300,74
S01010638,995,493,117,0,14,314,57
S01010639,1332,496,175,0,1,551,109
S01010640,898,282,154,0,18,377,67
S01010641,1350,379,187,1,9,656,118
S01010642,1035,311,97,1,4,537,85
S01010643,844,237,79,0,0,462,66
S01010644,879,241,77,0,3,477,81
S01010645,767,363,77,0,2,260,65
S01010646,807,409,66,0,11,266,55
S01010647,696,346,68,1,0,235,46
S01010648,981,412,93,1,4,390,81
S01010649,785,321,58,0,1,329,76
S01010650,701,293,63,0,6,269,70
S01010651,674,265,68,1,5,275,60
S01010652,825,345,102,1,0,319,58
S01010653,742,345,52,0,0,280,65
S01010654,763,282,80,0,1,330,70
S01010655,1019,414,86,0,0,403,116
S01010656,705,359,48,0,1,237,60
S01010657,919,439,45,0,0,344,91
S01010658,1106,477,97,0,6,428,98
S01010659,792,343,63,0,2,311,73
S01010660,917,482,85,0,4,270,76
S01010661,775,395,77,0,0,243,60
S01010662,922,389,68,0,0,378,87
S01010663,1511,772,72,0,2,514,151
S01010664,783,331,70,0,1,298,83
S01010665,1055,451,60,0,4,407,133
S01010666,1405,641,86,0,0,534,144
S01010667,801,319,63,0,0,325,94
S01010668,1318,580,146,1,1,452,138
S01010669,608,345,32,0,0,170,61
S01010670,943,435,71,1,0,346,90
S01010671,895,408,55,3,1,345,83
S01010672,1366,747,77,0,2,438,102
S01010673,1117,483,76,1,0,426,131
S01010674,1180,578,69,1,0,393,139
S01010675,952,420,55,0,2,350,125
S01010676,1201,506,90,5,2,463,135
S01010677,501,252,29,0,0,157,63
S01010678,1057,597,58,0,0,290,112
S01010679,1584,887,71,0,6,472,148
S01010680,788,424,42,0,0,238,84
S01010681,1353,719,77,0,4,445,108
S01010682,1307,708,66,0,4,410,119
S01010683,975,547,48,0,0,273,107
S01010684,1054,538,39,1,1,359,116
S01010685,758,353,33,1,1,277,93
S01010686,701,311,27,1,0,270,92
S01010687,1071,476,52,2,0,418,123
S01010688,849,385,55,1,0,317,91
S01010689,1007,505,59,0,1,346,96
S01010690,938,410,58,0,3,352,115
S01010691,1020,406,69,0,1,406,138
S01010692,749,308,66,1,0,291,83
S01010693,385,164,16,1,0,153,51
S01010694,798,408,36,0,0,237,117
S01010695,727,406,44,0,0,206,71
S01010696,1212,640,76,0,4,421,71
S01010697,1122,577,60,0,1,384,100
S01010698,764,335,30,0,0,321,78
S01010699,605,257,36,1,0,252,59
S01010700,611,280,32,0,0,233,66
S01010701,1314,510,52,1,0,631,120
S01010702,1077,538,48,0,3,378,110
S01010703,902,445,43,0,2,311,101
S01010704,1291,679,81,0,14,434,83
S01010705,1290,701,50,0,2,434,103
S01010706,887,443,39,0,12,315,78
S01010707,750,402,32,0,0,241,75
S01010708,1067,524,55,0,0,381,107
S01010709,904,462,39,0,7,329,67
S01010710,969,515,33,0,0,350,71
S01010711,778,469,40,0,0,209,60
S01010712,864,375,56,0,0,344,89
S01010713,1024,451,95,0,1,419,58
S01010714,839,426,63,0,0,302,48
S01010715,808,406,58,1,4,272,67
S01010716,976,464,123,2,16,266,105
S01010717,1009,634,40,0,3,257,75
S01010718,1078,557,76,0,1,351,93
S01010719,918,493,37,1,0,284,103
S01010720,881,427,56,0,1,324,73
S01010721,828,422,46,0,1,294,65
S01010722,1208,577,46,1,0,460,124
S01010723,1108,526,62,1,0,421,98
S01010724,887,467,40,0,3,305,72
S01010725,822,437,31,1,0,283,70
S01010726,1091,627,58,1,4,305,96
S01010727,765,407,19,0,1,281,57
S01010728,1016,527,36,0,6,361,86
S01010729,924,432,45,1,0,352,94
S01010730,845,422,42,0,0,282,99
S01010731,906,397,49,0,0,383,77
S01010732,840,343,49,0,6,383,59
S01010733,1018,418,77,0,4,443,76
S01010734,1051,380,69,0,0,508,94
S01010735,1051,381,118,1,2,474,75
S01010736,500,249,27,0,0,175,49
S01010737,1038,501,84,0,1,353,99
S01010738,1127,538,69,0,0,432,88
S01010739,870,373,82,0,7,351,57
S01010740,700,252,39,0,1,340,68
S01010741,695,342,36,0,0,253,64
S01010742,887,399,75,0,0,371,42
S01010743,1008,387,76,0,0,443,102
S01010744,1166,595,70,0,3,390,108
S01010745,702,348,50,0,1,261,42
S01010746,1016,477,46,0,1,394,98
S01010747,1170,535,82,0,0,430,123
S01010748,631,327,20,0,0,217,67
S01010749,736,350,37,0,0,277,72
S01010750,626,350,19,1,1,192,63
S01010751,999,487,58,2,1,360,91
S01010752,1063,449,73,0,0,468,73
S01010753,1318,575,94,0,0,538,111
S01010754,1021,480,89,0,2,375,75
S01010755,863,452,46,0,1,289,75
S01010756,835,474,31,0,0,265,65
S01010757,863,439,24,2,0,290,108
S01010758,702,399,39,0,2,211,51
S01010759,682,379,46,0,3,207,47
S01010760,816,456,55,0,0,250,55
S01010761,536,274,22,0,0,195,45
S01010762,598,305,15,1,0,224,53
S01010763,940,504,33,2,3,309,89
S01010764,576,335,14,1,0,171,55
S01010765,1228,670,58,0,5,408,87
S01010766,784,395,27,2,5,267,88
S01010767,706,338,31,0,0,273,64
S01010768,737,385,43,1,0,228,80
S01010769,483,254,16,1,3,147,62
S01010770,877,452,29,3,0,298,95
S01010771,960,475,49,1,0,330,105
S01010772,762,392,26,0,0,264,80
S01010773,785,408,32,0,1,284,60
S01010774,1353,685,75,0,0,445,148
S01010775,643,289,23,0,2,279,50
S01010776,833,390,16,1,2,356,68
S01010777,512,261,11,0,1,214,25
S01010778,649,268,16,0,0,327,38
S01010779,995,400,44,0,0,481,70
S01010780,648,349,30,0,2,217,50
S01010781,965,489,24,0,10,357,85
S01010782,623,294,25,0,1,249,54
S01010783,897,405,35,1,0,371,85
S01010784,1122,528,40,1,0,473,80
S01010785,793,456,40,0,2,250,45
S01010786,688,338,9,0,0,300,41
S01010787,913,531,24,0,3,281,74
S01010788,622,332,17,0,3,219,51
S01010789,888,457,21,0,0,334,76
S01010790,827,453,19,2,0,277,76
S01010791,993,483,48,2,0,365,95
S01010792,1152,588,34,2,0,449,79
S01010793,649,347,21,0,0,225,56
S01010794,550,238,15,0,0,250,47
S01010795,1311,750,42,0,0,422,97
S01010796,1441,798,47,0,0,493,103
S01010797,762,409,43,0,3,243,64
S01010798,694,387,29,0,0,210,68
S01010799,999,464,44,0,0,411,80
S01010800,797,333,14,0,4,384,62
S01010801,794,357,26,2,5,340,64
S01010802,626,274,25,0,2,278,47
S01010803,611,272,41,0,0,255,43
S01010804,778,396,32,1,4,278,67
S01010805,1276,608,65,1,3,501,98
S01010806,916,362,32,0,2,448,72
S01010807,570,228,25,0,0,272,45
S01010808,553,217,28,0,0,273,35
S01010809,1007,493,36,0,0,405,73
S01010810,490,292,16,0,0,144,38
S01010811,923,499,33,0,0,310,81
S01010812,522,256,30,0,0,185,51
S01010813,910,381,35,0,0,374,120
S01010814,740,345,26,1,0,298,70
S01010815,582,347,13,0,0,184,38
S01010816,830,471,94,0,0,194,71
S01010817,1203,607,168,1,5,350,72
S01010818,1454,798,168,0,1,362,125
S01010819,1044,515,195,0,10,244,80
S01010820,1391,604,329,1,6,349,102
S01010821,866,457,90,0,0,246,73
S01010822,772,342,124,0,5,223,78
S01010823,683,216,271,0,6,128,62
S01010824,1231,508,357,0,4,295,67
S01010825,1642,616,529,0,14,373,110
S01010826,755,294,187,0,10,194,70
S01010827,697,288,199,0,5,170,35
S01010828,1239,525,317,0,11,296,90
S01010829,1121,473,275,0,2,308,63
S01010830,556,254,138,0,0,116,48
S01010831,598,255,183,0,4,126,30
S01010832,730,254,281,0,0,159,36
S01010833,1159,541,280,0,1,261,76
S01010834,1629,764,398,1,1,365,100
S01010835,736,379,178,0,0,124,55
S01010836,920,373,237,0,6,246,58
S01010837,838,364,235,2,7,173,57
S01010838,1187,491,401,0,1,232,62
S01010839,908,384,255,0,0,207,62
S01010840,572,230,159,0,3,139,41
S01010841,1103,453,311,0,5,232,102
S01010842,960,403,299,0,0,183,75
S01010843,756,348,206,1,0,157,44
S01010844,838,378,242,0,0,171,47
S01010845,619,253,235,0,0,95,36
S01010846,910,337,337,1,0,181,54
S01010847,798,310,308,0,0,128,52
S01010848,924,314,374,0,0,165,71
S01010849,951,310,358,0,6,209,68
S01010850,1005,322,439,0,0,189,55
S01010851,935,240,410,0,0,228,57
S01010852,839,276,415,0,1,110,37
S01010853,999,341,453,0,0,151,54
S01010854,923,274,352,0,0,227,70
S01010855,560,161,274,0,5,94,26
S01010856,908,309,389,0,0,138,72
S01010857,950,320,436,0,0,145,49
S01010858,1138,345,532,0,0,200,61
S01010859,842,215,418,0,0,150,59
S01010860,885,289,407,0,1,145,43
S01010861,981,341,381,0,3,205,51
S01010862,651,198,304,0,0,115,34
S01010863,883,421,291,0,0,137,34
S01010864,622,319,168,0,0,102,33
S01010865,706,386,161,1,0,110,48
S01010866,881,468,239,0,3,104,67
S01010867,750,344,228,1,0,116,61
S01010868,839,390,227,0,0,152,70
S01010869,1144,564,306,0,13,203,58
S01010870,1020,411,366,0,2,181,60
S01010871,898,313,334,0,13,174,64
S01010872,830,289,294,0,1,182,64
S01010873,739,258,274,0,3,127,77
S01010874,928,363,278,0,4,232,51
S01010875,658,228,223,0,1,156,50
S01010876,740,246,278,0,2,174,40
S01010877,1633,558,574,0,6,393,102
S01010878,1326,516,455,0,3,277,75
S01010879,1103,451,408,0,2,199,43
S01010880,669,234,241,0,0,141,53
S01010881,803,315,318,0,0,122,48
S01010882,1050,323,454,0,6,192,75
S01010883,1034,336,464,0,5,170,59
S01010884,1153,409,448,0,0,229,67
S01010885,1349,443,499,0,0,314,93
S01010886,615,230,225,0,0,133,27
S01010887,765,254,333,0,0,131,47
S01010888,1188,381,512,0,1,227,67
S01010889,825,275,306,0,1,187,56
S01010890,847,313,328,0,1,141,64
S01010891,870,265,328,0,0,174,103
S01010892,915,304,391,0,2,172,46
S01010893,1031,318,405,0,1,175,132
S01010894,805,241,305,0,2,151,106
S01010895,495,158,203,0,0,103,31
S01010896,984,290,439,0,3,189,63
S01010897,945,265,443,0,0,175,62
S01010898,1362,419,603,0,8,234,98
S01010899,714,192,333,0,0,153,36
S01010900,930,291,385,0,1,208,45
S01010901,465,130,200,1,0,96,38
S01010902,957,350,358,0,1,175,73
S01010903,891,317,368,0,0,146,60
S01010904,538,178,220,0,0,98,42
S01010905,964,293,391,0,1,200,79
S01010906,966,276,453,0,0,178,59
S01010907,606,189,260,0,4,108,45
S01010908,1136,398,477,0,4,183,74
S01010909,1207,427,466,0,7,214,93
S01010910,844,231,386,0,2,170,55
S01010911,875,240,458,0,4,111,62
S01010912,773,213,344,1,11,156,48
S01010913,642,218,302,0,2,101,19
S01010914,1153,396,438,0,6,218,95
S01010915,982,342,462,0,0,126,52
S01010916,733,190,338,0,6,143,56
S01010917,843,261,409,0,1,127,45
S01010918,1289,439,606,0,1,173,70
S01010919,882,262,432,0,9,137,42
S01010920,733,176,331,0,9,170,47
S01010921,733,174,415,0,0,102,42
S01010922,988,295,525,0,2,133,33
S01010923,1154,354,587,0,0,153,60
S01010924,678,197,384,0,0,65,32
S01010925,858,289,369,0,0,140,60
S01010926,989,316,482,0,1,149,41
S01010927,970,298,441,0,2,166,63
S01010928,806,267,366,0,1,132,40
S01010929,918,264,419,0,15,152,68
S01010930,900,348,75,0,0,406,71
S01010931,430,152,24,0,0,223,31
S01010932,1496,507,230,1,6,642,110
S01010933,864,332,104,0,13,350,65
S01010934,1114,391,98,0,1,539,85
S01010935,861,387,45,0,4,362,63
S01010936,682,272,64,0,3,298,45
S01010937,728,320,54,0,3,304,47
S01010938,951,322,67,0,10,487,65
S01010939,776,326,72,0,0,336,42
S01010940,683,263,64,0,1,305,50
S01010941,1253,543,83,3,0,533,91
S01010942,646,317,54,0,3,244,28
S01010943,832,270,89,1,5,428,39
S01010944,845,304,93,5,0,390,53
S01010945,540,201,35,0,0,253,51
S01010946,1029,374,80,0,2,497,76
S01010947,791,254,65,0,3,421,48
S01010948,673,254,60,0,2,318,39
S01010949,1546,711,123,0,10,616,86
S01010950,846,332,57,0,0,403,54
S01010951,724,240,59,0,5,370,50
S01010952,779,252,58,0,4,423,42
S01010953,737,296,48,0,0,333,60
S01010954,1268,546,106,0,5,521,90
S01010955,1145,486,85,0,9,493,72
S01010956,970,333,53,0,0,506,78
S01010957,581,258,31,0,0,247,45
S01010958,625,316,27,0,2,235,45
S01010959,891,374,63,0,6,388,60
S01010960,1480,528,211,1,3,638,99
S01010961,1433,545,140,1,4,657,86
S01010962,649,285,69,1,0,248,46
S01010963,1038,376,123,0,4,453,82
S01010964,523,263,65,0,0,169,26
S01010965,1012,351,95,0,6,485,75
S01010966,982,387,95,0,7,428,65
S01010967,920,369,84,1,8,412,46
S01010968,919,405,117,0,2,328,67
S01010969,736,376,83,0,7,231,39
S01010970,1511,619,179,0,9,600,104
S01010971,1736,729,131,5,7,749,115
S01010972,939,312,86,0,0,476,65
S01010973,627,280,42,0,8,265,32
S01010974,1133,456,137,0,5,453,82
S01010975,662,199,100,0,10,283,70
S01010976,2199,717,213,1,30,1080,158
S01010977,728,305,80,0,10,307,26
S01010978,949,355,106,0,14,420,54
S01010979,900,304,127,0,13,394,62
S01010980,821,319,93,0,0,361,48
S01010981,739,272,100,0,8,315,44
S01010982,1334,562,166,0,14,486,106
S01010983,1132,554,102,0,1,417,58
S01010984,1097,551,99,0,4,372,71
S01010985,865,349,90,0,6,386,34
S01010986,750,277,96,0,23,293,61
S01010987,445,177,54,0,6,181,27
S01010988,627,243,63,0,0,292,29
S01010989,1514,531,140,0,22,738,83
S01010990,798,327,91,0,41,309,30
S01010991,1936,705,199,0,32,881,119
S01010992,1803,616,181,0,35,879,92
S01010993,733,284,87,1,0,311,50
S01010994,2765,1050,294,0,23,1229,169
S01010995,851,399,83,0,16,300,53
S01010996,901,385,101,0,11,337,67
S01010997,1056,540,106,0,10,323,77
S01010998,2440,909,259,0,24,1097,151
S01010999,903,377,98,0,10,348,70
S01011000,1120,415,121,0,17,476,91
S01011001,652,270,54,0,3,288,37
S01011002,707,317,60,0,3,277,50
S01011003,813,331,70,0,1,360,51
S01011004,809,284,106,0,12,364,43
S01011005,795,305,71,0,11,360,48
S01011006,1002,349,115,0,6,466,66
S01011007,883,315,90,0,3,423,52
S01011008,881,373,82,0,0,371,55
S01011009,627,226,63,0,4,302,32
S01011010,950,350,103,1,1,447,48
S01011011,768,267,82,0,4,362,53
S01011012,1218,343,125,0,7,665,78
S01011013,878,368,88,0,4,374,44
S01011014,811,337,109,0,4,323,38
S01011015,565,214,47,1,4,248,51
S01011016,1188,343,168,0,23,577,77
S01011017,1670,579,193,0,24,768,106
S01011018,1451,612,93,0,3,633,110
S01011019,1253,480,108,1,2,579,83
S01011020,472,169,63,0,0,206,34
S01011021,882,284,120,0,0,422,56
S01011022,705,197,102,0,5,366,35
S01011023,1043,263,95,0,0,605,80
S01011024,1223,236,130,0,12,729,116
S01011025,680,199,64,0,13,348,56
S01011026,540,161,52,0,0,294,33
S01011027,1160,274,135,0,12,618,121
S01011028,1175,334,125,0,0,613,103
S01011029,741,220,71,0,2,396,52
S01011030,969,326,107,1,0,454,81
S01011031,1190,406,94,1,0,616,73
S01011032,896,316,75,1,1,456,47
S01011033,794,277,61,2,0,402,52
S01011034,849,326,67,0,2,395,59
S01011035,662,198,65,0,0,364,35
S01011036,1019,354,83,0,6,513,63
S01011037,1079,295,94,0,7,605,78
S01011038,1053,366,93,0,2,531,61
S01011039,907,367,84,0,4,398,54
S01011040,1407,417,99,2,0,801,88
S01011041,917,301,79,4,6,481,46
S01011042,818,277,84,0,0,388,69
S01011043,1277,421,102,1,6,657,90
S01011044,1150,366,98,2,1,616,67
S01011045,939,371,109,0,0,351,108
S01011046,854,349,65,0,3,346,91
S01011047,1077,545,52,2,4,370,104
S01011048,1277,582,76,2,9,490,118
S01011049,818,408,60,1,0,276,73
S01011050,1005,534,43,1,0,318,109
S01011051,1078,559,64,6,1,343,105
S01011052,1218,617,83,2,5,377,134
S01011053,742,344,67,1,0,262,68
S01011054,672,345,41,0,2,246,38
S01011055,568,270,24,1,5,223,45
S01011056,699,303,38,0,0,297,61
S01011057,728,335,24,0,1,300,68
S01011058,638,283,23,0,0,254,78
S01011059,778,375,26,0,10,278,89
S01011060,1225,658,64,0,0,351,152
S01011061,1077,439,77,0,0,473,88
S01011062,1404,701,106,0,0,509,88
S01011063,1132,554,105,0,0,394,79
S01011064,1299,673,84,0,0,457,85
S01011065,965,483,43,0,1,351,87
S01011066,614,338,21,0,0,207,48
S01011067,1167,595,53,0,0,430,89
S01011068,826,346,45,0,0,383,52
S01011069,721,308,44,2,0,295,72
S01011070,903,414,35,1,0,377,76
S01011071,948,477,60,0,0,322,89
S01011072,1142,471,67,0,0,490,114
S01011073,699,319,42,1,0,272,65
S01011074,607,252,25,0,0,269,61
S01011075,883,334,68,0,4,404,73
S01011076,1153,493,96,0,4,463,97
S01011077,1059,418,57,0,0,478,106
S01011078,1354,603,69,0,0,525,157
S01011079,1307,583,103,0,1,520,100
S01011080,1124,474,65,0,0,520,65
S01011081,824,304,67,0,3,402,48
S01011082,722,305,82,0,0,277,58
S01011083,1144,475,84,0,0,456,129
S01011084,876,369,50,0,0,368,89
S01011085,889,372,45,0,1,406,65
S01011086,641,281,37,0,0,277,46
S01011087,880,380,45,0,0,386,69
S01011088,1178,542,90,0,0,479,67
S01011089,950,419,48,0,0,414,69
S01011090,717,315,50,1,0,280,71
S01011091,700,323,31,0,0,291,55
S01011092,2474,734,228,0,1,1352,159
S01011093,3120,1047,246,0,1,1604,222
S01011094,776,328,66,0,12,258,112
S01011095,1088,537,76,3,0,372,100
S01011096,951,428,77,0,8,375,63
S01011097,715,328,34,0,0,291,62
S01011098,1124,502,81,0,0,452,89
S01011099,819,261,39,0,0,446,73
S01011100,570,295,31,0,0,208,36
S01011101,790,310,62,0,4,370,44
S01011102,731,236,80,0,8,355,52
S01011103,773,295,97,3,0,306,72
S01011104,704,344,78,1,3,213,65
S01011105,799,289,94,1,1,351,63
S01011106,988,275,86,1,0,544,82
S01011107,2433,721,218,0,1,1332,161
S01011108,672,283,42,0,13,306,28
S01011109,807,384,68,0,0,312,43
S01011110,947,313,62,0,7,495,70
S01011111,1093,386,70,0,4,541,92
S01011112,142,72,5,0,0,53,12
S01011113,1004,444,52,0,2,427,79
S01011114,1195,542,74,0,5,438,136
S01011115,902,317,46,1,6,455,77
S01011116,880,367,82,0,6,367,58
S01011117,868,415,58,0,16,326,53
S01011118,1011,463,98,0,9,382,59
S01011119,931,460,89,0,14,313,55
S01011120,1159,616,61,0,12,375,95
S01011121,622,244,60,0,10,268,40
S01011122,787,314,59,0,7,348,59
S01011123,1121,442,73,1,3,535,67
S01011124,661,251,51,0,0,297,62
S01011125,452,138,45,0,1,245,23
S01011126,763,294,40,0,1,394,34
S01011127,536,160,70,0,2,275,29
S01011128,1007,445,61,0,7,423,71
S01011129,940,409,62,1,4,349,115
S01011130,766,310,69,0,1,315,71
S01011131,739,348,47,4,0,263,77
S01011132,898,462,46,0,3,317,70
S01011133,527,224,30,0,0,223,50
S01011134,825,368,39,0,0,334,84
S01011135,1008,469,54,0,0,420,65
S01011136,658,337,36,0,2,234,49
S01011137,923,379,39,0,4,433,68
S01011138,641,258,26,0,0,318,39
S01011139,1335,455,155,0,0,536,189
S01011140,537,202,28,0,0,262,45
