"dz_2011","total","llti","no_llti"
"S01010020",759,227,532
"S01010021",783,255,528
"S01010022",298,132,166
"S01010023",617,256,361
"S01010024",492,158,334
"S01010025",537,203,334
"S01010026",439,177,262
"S01010027",452,114,338
"S01010028",351,144,207
"S01010029",675,261,414
"S01010030",341,78,263
"S01010031",471,62,409
"S01010032",286,37,249
"S01010033",779,259,520
"S01010034",905,347,558
"S01010035",585,197,388
"S01010036",126,10,116
"S01010037",721,343,378
"S01010038",855,359,496
"S01010039",611,87,524
"S01010040",539,135,404
"S01010041",543,147,396
"S01010042",352,81,271
"S01010043",675,192,483
"S01010044",926,342,584
"S01010045",613,217,396
"S01010046",719,265,454
"S01010047",834,331,503
"S01010048",922,420,502
"S01010049",720,257,463
"S01010050",715,282,433
"S01010051",694,291,403
"S01010052",602,246,356
"S01010053",542,212,330
"S01010054",670,219,451
"S01010055",944,306,638
"S01010056",571,180,391
"S01010057",151,57,94
"S01010058",666,146,520
"S01010059",575,128,447
"S01010060",910,294,616
"S01010061",208,61,147
"S01010062",708,284,424
"S01010063",1197,396,801
"S01010064",592,125,467
"S01010065",927,349,578
"S01010066",792,216,576
"S01010067",649,191,458
"S01010068",342,172,170
"S01010069",763,119,644
"S01010070",752,91,661
"S01010071",916,241,675
"S01010072",798,266,532
"S01010073",828,241,587
"S01010074",818,236,582
"S01010075",741,252,489
"S01010076",775,203,572
"S01010077",562,189,373
"S01010078",584,103,481
"S01010079",1017,172,845
"S01010080",749,148,601
"S01010081",781,144,637
"S01010082",727,158,569
"S01010083",888,312,576
"S01010084",895,313,582
"S01010085",772,167,605
"S01010086",1025,353,672
"S01010087",844,150,694
"S01010088",379,57,322
"S01010089",761,258,503
"S01010090",1028,222,806
"S01010091",519,99,420
"S01010092",999,393,606
"S01010093",839,185,654
"S01010094",776,163,613
"S01010095",794,122,672
"S01010096",668,98,570
"S01010097",784,142,642
"S01010098",784,121,663
"S01010099",778,119,659
"S01010100",1030,214,816
"S01010101",843,179,664
"S01010102",986,88,898
"S01010103",977,83,894
"S01010104",404,38,366
"S01010105",644,220,424
"S01010106",547,151,396
"S01010107",794,203,591
"S01010108",748,201,547
"S01010109",725,154,571
"S01010110",973,343,630
"S01010111",969,282,687
"S01010112",785,202,583
"S01010113",611,150,461
"S01010114",654,223,431
"S01010115",678,87,591
"S01010116",532,56,476
"S01010117",311,133,178
"S01010118",650,195,455
"S01010119",328,110,218
"S01010120",878,190,688
"S01010121",542,120,422
"S01010122",519,160,359
"S01010123",611,170,441
"S01010124",592,71,521
"S01010125",279,66,213
"S01010126",807,166,641
"S01010127",552,215,337
"S01010128",529,130,399
"S01010129",717,227,490
"S01010130",651,220,431
"S01010131",1061,225,836
"S01010132",1041,414,627
"S01010133",759,295,464
"S01010134",1072,358,714
"S01010135",793,316,477
"S01010136",832,235,597
"S01010137",970,371,599
"S01010138",1007,465,542
"S01010139",967,387,580
"S01010140",750,73,677
"S01010141",942,355,587
"S01010142",612,165,447
"S01010143",749,336,413
"S01010144",674,178,496
"S01010145",709,202,507
"S01010146",781,186,595
"S01010147",791,269,522
"S01010148",635,217,418
"S01010149",314,178,136
"S01010150",696,330,366
"S01010151",734,355,379
"S01010152",734,271,463
"S01010153",943,397,546
"S01010154",924,439,485
"S01010155",800,350,450
"S01010156",431,165,266
"S01010157",482,172,310
"S01010158",954,355,599
"S01010159",789,302,487
"S01010160",426,177,249
"S01010161",663,125,538
"S01010162",589,179,410
"S01010163",392,140,252
"S01010164",741,241,500
"S01010165",853,265,588
"S01010166",757,264,493
"S01010167",831,328,503
"S01010168",272,92,180
"S01010169",915,194,721
"S01010170",634,185,449
"S01010171",1003,319,684
"S01010172",660,320,340
"S01010173",791,270,521
"S01010174",1077,336,741
"S01010175",500,133,367
"S01010176",743,296,447
"S01010177",720,200,520
"S01010178",833,213,620
"S01010179",601,188,413
"S01010180",382,123,259
"S01010181",750,234,516
"S01010182",707,143,564
"S01010183",436,180,256
"S01010184",670,225,445
"S01010185",608,179,429
"S01010186",713,95,618
"S01010187",721,96,625
"S01010188",820,138,682
"S01010189",874,63,811
"S01010191",752,61,691
"S01010192",701,46,655
"S01010193",1008,189,819
"S01010194",728,236,492
"S01010195",557,158,399
"S01010196",742,261,481
"S01010197",844,246,598
"S01010198",1117,439,678
"S01010199",558,160,398
"S01010200",725,245,480
"S01010201",463,166,297
"S01010202",785,197,588
"S01010203",543,33,510
"S01010204",770,210,560
"S01010205",745,237,508
"S01010206",516,168,348
"S01010207",571,115,456
"S01010208",943,184,759
"S01010209",880,290,590
"S01010210",879,279,600
"S01010211",779,271,508
"S01010212",1002,382,620
"S01010213",919,348,571
"S01010214",1072,224,848
"S01010215",756,335,421
"S01010216",588,187,401
"S01010217",844,182,662
"S01010218",881,249,632
"S01010219",468,131,337
"S01010220",370,64,306
"S01010221",229,86,143
"S01010222",491,147,344
"S01010223",599,190,409
"S01010224",982,323,659
"S01010225",723,178,545
"S01010226",811,235,576
"S01010227",799,214,585
"S01010228",691,328,363
"S01010229",904,231,673
"S01010230",945,338,607
"S01010231",731,273,458
"S01010232",787,193,594
"S01010233",959,294,665
"S01010234",1111,276,835
"S01010235",184,125,59
"S01010236",552,121,431
"S01010237",587,111,476
"S01010238",725,196,529
"S01010239",794,301,493
"S01010240",721,203,518
"S01010241",1001,286,715
"S01010242",794,195,599
"S01010243",980,258,722
"S01010244",690,228,462
"S01010245",767,296,471
"S01010246",823,263,560
"S01010247",705,165,540
"S01010248",851,150,701
"S01010249",754,181,573
"S01010250",776,137,639
"S01010251",300,43,257
"S01010252",585,141,444
"S01010253",694,265,429
"S01010254",879,298,581
"S01010255",677,248,429
"S01010256",919,290,629
"S01010257",450,107,343
"S01010258",426,18,408
"S01010259",1334,327,1007
"S01010260",1573,228,1345
"S01010261",1785,507,1278
"S01010262",1006,397,609
"S01010263",548,61,487
"S01010264",606,190,416
"S01010265",253,42,211
"S01010266",488,66,422
"S01010267",493,29,464
"S01010268",797,133,664
"S01010269",530,92,438
"S01010270",897,517,380
"S01010271",752,119,633
"S01010272",355,171,184
"S01010273",169,14,155
"S01010274",143,17,126
"S01010275",104,5,99
"S01010276",120,13,107
"S01010277",584,248,336
"S01010278",662,178,484
"S01010279",459,89,370
"S01010280",815,137,678
"S01010281",552,67,485
"S01010282",854,211,643
"S01010283",555,87,468
"S01010284",902,114,788
"S01010285",616,105,511
"S01010286",880,64,816
"S01010287",936,129,807
"S01010288",610,82,528
"S01010289",272,22,250
"S01010290",465,88,377
"S01010291",998,175,823
"S01010292",990,94,896
"S01010293",732,111,621
"S01010294",746,75,671
"S01010295",924,80,844
"S01010296",723,132,591
"S01010297",1035,347,688
"S01010298",860,299,561
"S01010299",549,191,358
"S01010300",855,268,587
"S01010301",528,32,496
"S01010302",657,240,417
"S01010303",541,135,406
"S01010304",542,158,384
"S01010305",796,262,534
"S01010306",681,105,576
"S01010307",791,84,707
"S01010308",895,96,799
"S01010309",490,193,297
"S01010310",615,169,446
"S01010311",650,234,416
"S01010312",632,187,445
"S01010313",691,237,454
"S01010314",1003,396,607
"S01010315",361,113,248
"S01010316",1436,153,1283
"S01010317",750,106,644
"S01010318",354,113,241
"S01010319",391,125,266
"S01010320",557,196,361
"S01010321",787,305,482
"S01010322",886,105,781
"S01010323",527,235,292
"S01010324",808,337,471
"S01010325",1094,492,602
"S01010326",826,287,539
"S01010327",631,250,381
"S01010328",606,231,375
"S01010329",523,180,343
"S01010330",583,176,407
"S01010331",698,298,400
"S01010332",786,260,526
"S01010333",961,375,586
"S01010334",741,292,449
"S01010335",891,359,532
"S01010336",702,204,498
"S01010337",859,313,546
"S01010338",1025,325,700
"S01010339",774,227,547
"S01010340",589,178,411
"S01010341",649,160,489
"S01010342",552,80,472
"S01010343",1044,114,930
"S01010344",785,263,522
"S01010345",441,122,319
"S01010346",1103,177,926
"S01010347",958,245,713
"S01010348",1049,325,724
"S01010349",950,280,670
"S01010350",889,271,618
"S01010351",575,160,415
"S01010352",548,201,347
"S01010353",968,326,642
"S01010354",633,203,430
"S01010355",719,244,475
"S01010356",608,89,519
"S01010357",582,197,385
"S01010358",840,338,502
"S01010359",886,321,565
"S01010360",732,224,508
"S01010361",619,235,384
"S01010362",775,300,475
"S01010363",763,154,609
"S01010364",947,153,794
"S01010365",1013,203,810
"S01010366",960,137,823
"S01010367",1250,129,1121
"S01010368",734,126,608
"S01010369",790,139,651
"S01010370",818,68,750
"S01010371",925,101,824
"S01010372",553,68,485
"S01010373",776,131,645
"S01010374",950,129,821
"S01010375",422,44,378
"S01010376",633,79,554
"S01010377",725,73,652
"S01010378",819,94,725
"S01010379",906,112,794
"S01010380",844,120,724
"S01010381",343,43,300
"S01010382",798,128,670
"S01010383",695,180,515
"S01010384",800,128,672
"S01010385",791,189,602
"S01010386",750,192,558
"S01010387",860,145,715
"S01010388",863,204,659
"S01010389",85,20,65
"S01010390",972,137,835
"S01010391",705,90,615
"S01010393",859,152,707
"S01010394",810,276,534
"S01010395",991,199,792
"S01010396",1001,224,777
"S01010397",530,84,446
"S01010398",974,156,818
"S01010399",882,60,822
"S01010400",979,103,876
"S01010401",572,72,500
"S01010402",1031,114,917
"S01010403",949,106,843
"S01010404",838,118,720
"S01010405",980,95,885
"S01010406",756,82,674
"S01010407",799,75,724
"S01010408",568,159,409
"S01010409",593,69,524
"S01010410",556,54,502
"S01010411",1277,123,1154
"S01010412",846,235,611
"S01010413",638,139,499
"S01010414",832,157,675
"S01010415",997,307,690
"S01010416",566,102,464
"S01010417",551,82,469
"S01010418",1055,129,926
"S01010419",975,132,843
"S01010420",637,103,534
"S01010421",910,124,786
"S01010422",1057,176,881
"S01010423",728,234,494
"S01010424",611,212,399
"S01010425",979,212,767
"S01010426",709,139,570
"S01010427",921,317,604
"S01010428",772,138,634
"S01010429",897,108,789
"S01010430",887,277,610
"S01010431",723,84,639
"S01010432",771,192,579
"S01010433",767,191,576
"S01010434",697,190,507
"S01010435",694,216,478
"S01010436",921,269,652
"S01010437",540,169,371
"S01010438",542,144,398
"S01010439",748,161,587
"S01010440",963,416,547
"S01010441",454,58,396
"S01010442",688,139,549
"S01010443",548,161,387
"S01010444",699,254,445
"S01010445",643,192,451
"S01010446",915,215,700
"S01010447",1064,338,726
"S01010448",862,225,637
"S01010449",794,279,515
"S01010450",843,262,581
"S01010451",965,331,634
"S01010452",783,299,484
"S01010453",538,170,368
"S01010454",832,318,514
"S01010455",961,422,539
"S01010456",590,233,357
"S01010457",610,206,404
"S01010458",754,282,472
"S01010459",572,202,370
"S01010460",214,46,168
"S01010461",888,304,584
"S01010462",756,216,540
"S01010463",770,231,539
"S01010464",534,162,372
"S01010465",839,98,741
"S01010466",696,85,611
"S01010467",911,216,695
"S01010468",785,79,706
"S01010469",572,150,422
"S01010470",875,383,492
"S01010471",613,211,402
"S01010472",252,79,173
"S01010473",822,138,684
"S01010474",804,171,633
"S01010475",174,33,141
"S01010476",656,207,449
"S01010477",667,229,438
"S01010478",962,375,587
"S01010479",1023,346,677
"S01010480",610,196,414
"S01010481",623,177,446
"S01010482",749,244,505
"S01010483",1095,366,729
"S01010484",619,177,442
"S01010485",893,227,666
"S01010486",988,145,843
"S01010487",942,315,627
"S01010488",838,204,634
"S01010489",996,362,634
"S01010490",779,188,591
"S01010491",875,237,638
"S01010492",589,185,404
"S01010493",377,99,278
"S01010494",797,184,613
"S01010495",843,241,602
"S01010496",910,342,568
"S01010497",551,132,419
"S01010498",844,225,619
"S01010499",820,357,463
"S01010500",778,189,589
"S01010501",756,237,519
"S01010502",861,150,711
"S01010503",713,239,474
"S01010504",528,70,458
"S01010505",500,91,409
"S01010506",796,134,662
"S01010507",720,95,625
"S01010508",931,154,777
"S01010509",1331,234,1097
"S01010510",518,89,429
"S01010511",940,228,712
"S01010512",511,103,408
"S01010513",660,94,566
"S01010514",713,119,594
"S01010515",832,164,668
"S01010516",538,101,437
"S01010517",653,140,513
"S01010518",570,64,506
"S01010519",864,128,736
"S01010520",820,134,686
"S01010521",503,92,411
"S01010522",573,137,436
"S01010523",646,121,525
"S01010524",548,88,460
"S01010525",564,109,455
"S01010526",749,156,593
"S01010527",897,247,650
"S01010528",577,120,457
"S01010529",527,86,441
"S01010530",586,97,489
"S01010531",982,178,804
"S01010532",720,114,606
"S01010533",591,149,442
"S01010534",679,91,588
"S01010535",557,73,484
"S01010536",891,160,731
"S01010537",653,96,557
"S01010538",71,14,57
"S01010539",951,122,829
"S01010540",615,107,508
"S01010541",758,75,683
"S01010542",728,127,601
"S01010543",645,141,504
"S01010544",788,114,674
"S01010545",611,129,482
"S01010546",696,170,526
"S01010547",678,109,569
"S01010548",553,91,462
"S01010549",255,35,220
"S01010550",442,62,380
"S01010551",696,127,569
"S01010552",738,110,628
"S01010553",678,91,587
"S01010554",645,131,514
"S01010555",826,160,666
"S01010556",871,222,649
"S01010557",474,45,429
"S01010558",527,95,432
"S01010559",762,200,562
"S01010560",652,112,540
"S01010561",521,100,421
"S01010562",951,153,798
"S01010563",580,97,483
"S01010564",530,125,405
"S01010565",533,88,445
"S01010566",742,94,648
"S01010567",979,187,792
"S01010568",810,122,688
"S01010569",945,121,824
"S01010570",968,199,769
"S01010571",806,82,724
"S01010572",871,116,755
"S01010573",621,107,514
"S01010574",570,69,501
"S01010575",696,88,608
"S01010576",872,127,745
"S01010577",917,210,707
"S01010578",623,96,527
"S01010579",781,91,690
"S01010580",589,95,494
"S01010581",415,41,374
"S01010582",512,74,438
"S01010583",846,84,762
"S01010584",114,8,106
"S01010586",499,61,438
"S01010587",572,87,485
"S01010588",314,43,271
"S01010589",632,112,520
"S01010591",121,9,112
"S01010592",560,55,505
"S01010593",560,56,504
"S01010596",531,57,474
"S01010599",94,12,82
"S01010600",613,73,540
"S01010601",724,170,554
"S01010602",554,61,493
"S01010603",830,105,725
"S01010604",642,91,551
"S01010605",928,148,780
"S01010606",808,157,651
"S01010607",818,135,683
"S01010608",659,124,535
"S01010609",618,83,535
"S01010610",591,120,471
"S01010611",957,183,774
"S01010612",765,134,631
"S01010613",672,171,501
"S01010614",544,115,429
"S01010615",633,65,568
"S01010616",946,117,829
"S01010617",934,108,826
"S01010618",841,78,763
"S01010619",595,121,474
"S01010620",363,83,280
"S01010621",964,169,795
"S01010622",479,114,365
"S01010623",699,59,640
"S01010624",739,107,632
"S01010625",773,157,616
"S01010626",892,199,693
"S01010627",716,124,592
"S01010628",999,182,817
"S01010629",937,223,714
"S01010630",447,102,345
"S01010631",575,129,446
"S01010632",783,213,570
"S01010633",926,231,695
"S01010634",665,154,511
"S01010635",830,198,632
"S01010636",639,111,528
"S01010637",521,143,378
"S01010638",917,278,639
"S01010639",921,202,719
"S01010640",685,127,558
"S01010641",756,252,504
"S01010642",1000,204,796
"S01010643",610,124,486
"S01010644",600,185,415
"S01010645",312,33,279
"S01010646",681,84,597
"S01010647",712,145,567
"S01010648",675,115,560
"S01010649",563,87,476
"S01010650",527,206,321
"S01010651",768,145,623
"S01010652",723,94,629
"S01010653",763,82,681
"S01010654",837,176,661
"S01010655",768,136,632
"S01010656",384,79,305
"S01010657",543,88,455
"S01010658",653,139,514
"S01010659",657,92,565
"S01010660",578,107,471
"S01010661",586,102,484
"S01010662",511,81,430
"S01010663",560,90,470
"S01010664",773,115,658
"S01010665",749,124,625
"S01010666",671,132,539
"S01010667",436,59,377
"S01010668",913,189,724
"S01010669",592,84,508
"S01010670",710,113,597
"S01010671",528,94,434
"S01010672",739,125,614
"S01010673",659,142,517
"S01010674",817,134,683
"S01010675",576,116,460
"S01010676",795,313,482
"S01010677",366,44,322
"S01010678",780,126,654
"S01010679",554,123,431
"S01010680",697,133,564
"S01010681",666,155,511
"S01010682",818,144,674
"S01010683",891,190,701
"S01010684",797,156,641
"S01010685",577,144,433
"S01010686",495,104,391
"S01010687",836,158,678
"S01010688",671,117,554
"S01010689",796,172,624
"S01010690",610,122,488
"S01010691",505,88,417
"S01010692",629,96,533
"S01010693",535,97,438
"S01010694",576,137,439
"S01010695",590,110,480
"S01010696",859,149,710
"S01010697",854,110,744
"S01010698",638,126,512
"S01010699",568,97,471
"S01010700",574,67,507
"S01010701",984,141,843
"S01010702",692,139,553
"S01010703",1357,214,1143
"S01010704",377,91,286
"S01010705",803,136,667
"S01010706",210,53,157
"S01010707",781,135,646
"S01010708",586,74,512
"S01010709",687,95,592
"S01010710",754,140,614
"S01010711",522,73,449
"S01010712",712,104,608
"S01010713",823,128,695
"S01010714",718,188,530
"S01010715",723,145,578
"S01010716",708,138,570
"S01010717",681,88,593
"S01010718",685,96,589
"S01010719",608,146,462
"S01010720",678,157,521
"S01010721",632,105,527
"S01010722",891,170,721
"S01010723",664,72,592
"S01010724",759,128,631
"S01010725",639,101,538
"S01010726",887,150,737
"S01010727",449,64,385
"S01010728",415,63,352
"S01010729",645,79,566
"S01010730",775,120,655
"S01010731",886,191,695
"S01010732",890,202,688
"S01010733",579,140,439
"S01010734",827,208,619
"S01010735",518,115,403
"S01010736",275,46,229
"S01010737",775,230,545
"S01010738",502,115,387
"S01010739",746,154,592
"S01010740",505,140,365
"S01010741",377,67,310
"S01010742",648,132,516
"S01010743",944,195,749
"S01010744",1201,213,988
"S01010745",521,136,385
"S01010746",1015,188,827
"S01010747",761,171,590
"S01010748",511,93,418
"S01010749",583,101,482
"S01010750",589,125,464
"S01010751",691,160,531
"S01010752",805,168,637
"S01010753",865,159,706
"S01010754",619,119,500
"S01010755",639,147,492
"S01010756",690,93,597
"S01010757",730,144,586
"S01010758",546,127,419
"S01010759",665,121,544
"S01010760",465,121,344
"S01010761",524,82,442
"S01010762",594,120,474
"S01010763",687,135,552
"S01010764",543,128,415
"S01010765",807,168,639
"S01010766",762,166,596
"S01010767",575,122,453
"S01010768",565,141,424
"S01010769",459,86,373
"S01010770",890,193,697
"S01010771",902,236,666
"S01010772",775,183,592
"S01010773",632,141,491
"S01010774",652,152,500
"S01010775",558,101,457
"S01010776",579,121,458
"S01010777",610,142,468
"S01010778",595,115,480
"S01010779",708,160,548
"S01010780",589,125,464
"S01010781",726,105,621
"S01010782",654,169,485
"S01010783",582,121,461
"S01010784",862,146,716
"S01010785",725,115,610
"S01010786",546,104,442
"S01010787",800,165,635
"S01010788",593,103,490
"S01010789",679,115,564
"S01010790",645,120,525
"S01010791",775,149,626
"S01010792",708,92,616
"S01010793",512,82,430
"S01010794",454,72,382
"S01010795",635,97,538
"S01010796",943,149,794
"S01010797",518,75,443
"S01010798",652,111,541
"S01010799",879,220,659
"S01010800",785,123,662
"S01010801",673,140,533
"S01010802",599,75,524
"S01010803",584,111,473
"S01010804",635,92,543
"S01010805",868,111,757
"S01010806",938,158,780
"S01010807",549,101,448
"S01010808",576,83,493
"S01010809",648,130,518
"S01010810",525,112,413
"S01010811",651,157,494
"S01010812",540,108,432
"S01010813",513,93,420
"S01010814",593,124,469
"S01010815",544,87,457
"S01010816",482,105,377
"S01010817",1095,149,946
"S01010818",972,113,859
"S01010819",930,212,718
"S01010820",1038,150,888
"S01010821",572,64,508
"S01010822",543,179,364
"S01010823",353,167,186
"S01010824",300,23,277
"S01010825",418,40,378
"S01010826",640,99,541
"S01010827",608,79,529
"S01010828",1218,106,1112
"S01010829",540,109,431
"S01010830",603,82,521
"S01010831",344,16,328
"S01010832",1217,144,1073
"S01010833",477,30,447
"S01010834",773,106,667
"S01010835",681,91,590
"S01010836",851,157,694
"S01010837",611,124,487
"S01010838",799,174,625
"S01010839",736,165,571
"S01010840",592,127,465
"S01010841",736,120,616
"S01010842",893,323,570
"S01010843",644,186,458
"S01010844",689,121,568
"S01010845",630,121,509
"S01010846",800,152,648
"S01010847",683,50,633
"S01010848",818,167,651
"S01010849",1016,242,774
"S01010850",886,202,684
"S01010851",790,165,625
"S01010852",921,216,705
"S01010853",950,219,731
"S01010854",657,151,506
"S01010855",564,140,424
"S01010856",858,265,593
"S01010857",872,114,758
"S01010858",792,205,587
"S01010859",844,204,640
"S01010860",613,119,494
"S01010861",545,176,369
"S01010862",618,160,458
"S01010863",927,195,732
"S01010864",615,75,540
"S01010865",720,125,595
"S01010866",773,237,536
"S01010867",683,141,542
"S01010868",874,272,602
"S01010869",796,83,713
"S01010870",563,126,437
"S01010871",801,149,652
"S01010872",694,124,570
"S01010873",553,222,331
"S01010874",785,110,675
"S01010875",520,65,455
"S01010876",697,109,588
"S01010877",806,119,687
"S01010878",1192,308,884
"S01010879",804,148,656
"S01010880",610,122,488
"S01010881",582,175,407
"S01010882",600,63,537
"S01010883",958,173,785
"S01010884",763,197,566
"S01010885",704,204,500
"S01010886",636,130,506
"S01010887",590,202,388
"S01010888",827,194,633
"S01010889",465,112,353
"S01010890",773,367,406
"S01010891",413,177,236
"S01010892",674,280,394
"S01010893",530,213,317
"S01010894",429,128,301
"S01010895",455,144,311
"S01010896",857,238,619
"S01010897",411,104,307
"S01010898",656,151,505
"S01010899",432,77,355
"S01010900",746,140,606
"S01010901",529,131,398
"S01010902",932,259,673
"S01010903",634,251,383
"S01010904",585,138,447
"S01010905",153,24,129
"S01010906",830,144,686
"S01010907",87,11,76
"S01010908",589,173,416
"S01010909",466,96,370
"S01010910",487,130,357
"S01010911",592,224,368
"S01010912",739,269,470
"S01010913",661,109,552
"S01010914",873,125,748
"S01010915",636,88,548
"S01010916",644,174,470
"S01010917",695,214,481
"S01010918",751,183,568
"S01010919",834,200,634
"S01010920",557,170,387
"S01010921",710,173,537
"S01010922",898,244,654
"S01010923",928,223,705
"S01010924",668,160,508
"S01010925",853,235,618
"S01010926",778,199,579
"S01010927",596,160,436
"S01010928",775,203,572
"S01010929",832,204,628
"S01010930",1369,208,1161
"S01010931",549,95,454
"S01010932",439,121,318
"S01010933",345,78,267
"S01010934",973,109,864
"S01010935",518,114,404
"S01010936",431,102,329
"S01010937",842,110,732
"S01010938",796,208,588
"S01010939",572,67,505
"S01010940",590,79,511
"S01010941",805,70,735
"S01010942",712,62,650
"S01010943",633,96,537
"S01010944",660,162,498
"S01010945",600,84,516
"S01010946",908,172,736
"S01010947",580,101,479
"S01010948",601,107,494
"S01010949",976,98,878
"S01010950",888,155,733
"S01010951",691,120,571
"S01010952",577,55,522
"S01010953",555,84,471
"S01010954",579,46,533
"S01010955",650,104,546
"S01010956",791,102,689
"S01010957",654,67,587
"S01010958",515,107,408
"S01010959",627,106,521
"S01010960",1177,240,937
"S01010961",572,122,450
"S01010962",685,195,490
"S01010963",807,131,676
"S01010964",561,106,455
"S01010965",594,125,469
"S01010966",442,106,336
"S01010967",698,166,532
"S01010968",755,118,637
"S01010969",571,183,388
"S01010970",873,183,690
"S01010971",821,83,738
"S01010972",588,130,458
"S01010973",523,104,419
"S01010974",721,179,542
"S01010975",508,115,393
"S01010976",488,147,341
"S01010977",760,167,593
"S01010978",724,164,560
"S01010979",807,181,626
"S01010980",759,159,600
"S01010981",794,177,617
"S01010982",1000,204,796
"S01010983",934,182,752
"S01010984",623,125,498
"S01010985",612,147,465
"S01010986",225,29,196
"S01010987",660,46,614
"S01010988",614,30,584
"S01010990",739,152,587
"S01010991",708,93,615
"S01010992",212,60,152
"S01010993",765,123,642
"S01010994",1111,198,913
"S01010995",806,77,729
"S01010996",587,60,527
"S01010997",711,98,613
"S01010998",620,106,514
"S01010999",786,134,652
"S01011000",1514,365,1149
"S01011001",565,125,440
"S01011002",766,181,585
"S01011003",729,164,565
"S01011004",680,87,593
"S01011005",752,181,571
"S01011006",666,135,531
"S01011007",750,160,590
"S01011008",902,175,727
"S01011009",615,124,491
"S01011010",495,132,363
"S01011011",836,263,573
"S01011012",809,206,603
"S01011013",855,237,618
"S01011014",723,82,641
"S01011015",477,84,393
"S01011017",1499,235,1264
"S01011018",956,179,777
"S01011019",772,122,650
"S01011020",375,58,317
"S01011021",718,220,498
"S01011022",290,68,222
"S01011023",624,185,439
"S01011024",594,135,459
"S01011025",828,141,687
"S01011026",631,104,527
"S01011027",1024,258,766
"S01011028",751,165,586
"S01011029",695,146,549
"S01011030",1000,119,881
"S01011031",600,153,447
"S01011032",749,174,575
"S01011033",626,142,484
"S01011034",573,178,395
"S01011035",719,148,571
"S01011036",417,57,360
"S01011037",804,200,604
"S01011038",821,170,651
"S01011039",648,145,503
"S01011040",754,166,588
"S01011041",634,165,469
"S01011042",722,77,645
"S01011043",778,173,605
"S01011044",707,169,538
"S01011045",633,99,534
"S01011046",623,86,537
"S01011047",891,133,758
"S01011048",796,158,638
"S01011049",658,123,535
"S01011050",642,89,553
"S01011051",1075,217,858
"S01011052",676,117,559
"S01011053",457,70,387
"S01011054",514,83,431
"S01011055",562,96,466
"S01011056",686,117,569
"S01011057",557,97,460
"S01011058",552,102,450
"S01011059",575,74,501
"S01011060",910,194,716
"S01011061",850,137,713
"S01011062",895,157,738
"S01011063",928,203,725
"S01011064",908,159,749
"S01011065",583,113,470
"S01011066",524,92,432
"S01011067",569,135,434
"S01011068",528,109,419
"S01011069",531,97,434
"S01011070",438,77,361
"S01011071",804,152,652
"S01011072",700,101,599
"S01011073",772,124,648
"S01011074",667,116,551
"S01011075",777,153,624
"S01011076",648,147,501
"S01011077",785,116,669
"S01011078",738,151,587
"S01011079",1142,192,950
"S01011080",976,200,776
"S01011081",918,164,754
"S01011082",618,188,430
"S01011083",683,153,530
"S01011084",634,117,517
"S01011085",782,116,666
"S01011086",646,114,532
"S01011087",585,94,491
"S01011088",917,134,783
"S01011089",582,131,451
"S01011090",709,114,595
"S01011091",531,75,456
"S01011093",603,60,543
"S01011094",391,69,322
"S01011095",606,81,525
"S01011096",100,9,91
"S01011097",866,120,746
"S01011098",540,89,451
"S01011099",929,129,800
"S01011100",376,94,282
"S01011101",606,98,508
"S01011102",872,150,722
"S01011103",400,126,274
"S01011104",716,215,501
"S01011105",763,127,636
"S01011106",774,51,723
"S01011108",613,90,523
"S01011109",827,103,724
"S01011110",738,121,617
"S01011111",989,166,823
"S01011113",1234,269,965
"S01011114",794,78,716
"S01011115",960,176,784
"S01011116",591,65,526
"S01011117",774,121,653
"S01011118",815,138,677
"S01011119",817,167,650
"S01011120",762,117,645
"S01011121",548,129,419
"S01011122",660,109,551
"S01011123",1094,212,882
"S01011124",367,63,304
"S01011125",416,44,372
"S01011126",669,87,582
"S01011127",535,27,508
"S01011128",810,158,652
"S01011129",777,153,624
"S01011130",669,141,528
"S01011131",580,92,488
"S01011132",793,140,653
"S01011133",555,80,475
"S01011134",769,161,608
"S01011135",630,106,524
"S01011136",553,131,422
"S01011137",330,37,293
"S01011138",547,82,465
"S01011139",711,58,653
"S01011140",577,109,468
"S01011141",600,91,509
"S01011142",1731,153,1578
"S01011143",921,141,780
"S01011144",703,121,582
"S01011145",667,93,574
"S01011146",444,75,369
"S01011147",995,186,809
"S01011148",872,110,762
"S01011149",743,44,699
"S01011150",765,34,731
"S01011151",759,77,682
"S01011152",612,113,499
"S01011153",880,162,718
"S01011154",461,105,356
"S01011155",654,180,474
"S01011156",646,74,572
"S01011157",712,84,628
"S01011158",515,78,437
"S01011159",536,141,395
"S01011160",921,115,806
"S01011161",655,70,585
"S01011162",469,62,407
"S01011163",721,133,588
"S01011164",749,121,628
"S01011165",759,156,603
"S01011166",563,79,484
"S01011167",729,131,598
"S01011168",865,130,735
"S01011169",96,11,85
"S01011170",796,128,668
"S01011171",974,150,824
"S01011172",800,133,667
"S01011173",562,149,413
"S01011174",718,166,552
"S01011175",508,140,368
"S01011176",513,100,413
"S01011177",921,179,742
"S01011178",587,90,497
"S01011179",449,88,361
"S01011180",564,152,412
"S01011181",544,102,442
"S01011182",515,66,449
"S01011183",565,87,478
"S01011184",1025,107,918
"S01011185",733,106,627
"S01011186",866,202,664
"S01011187",774,101,673
"S01011188",982,199,783
"S01011189",580,135,445
"S01011190",496,148,348
