dz_2011,total,house,flat,caravan,shared
S01011741,964,574,390,0,0
S01011742,864,758,106,0,0
S01011743,797,569,228,0,0
S01011744,849,520,329,0,0
S01011745,1033,924,109,0,0
S01011746,852,762,90,0,0
S01011747,1074,854,220,0,0
S01011748,1024,700,324,0,0
S01011749,896,505,391,0,0
S01011750,876,692,184,0,0
S01011751,1149,215,934,0,0
S01011752,1074,664,410,0,0
S01011753,777,539,238,0,0
S01011754,959,902,57,0,0
S01011755,939,556,383,0,0
S01011756,1113,661,452,0,0
S01011757,932,601,331,0,0
S01011758,624,591,33,0,0
S01011759,897,836,61,0,0
S01011760,884,550,334,0,0
S01011761,817,757,60,0,0
S01011762,876,478,398,0,0
S01011763,773,690,83,0,0
S01011764,403,394,9,0,0
S01011765,1156,1114,42,0,0
S01011766,733,699,34,0,0
S01011767,1209,889,320,0,0
S01011768,930,442,488,0,0
S01011769,757,434,323,0,0
S01011770,892,703,189,0,0
S01011771,667,645,22,0,0
S01011772,1102,1083,19,0,0
S01011773,596,587,9,0,0
S01011774,941,816,125,0,0
S01011775,904,900,4,0,0
S01011776,1242,1224,18,0,0
S01011777,645,575,70,0,0
S01011778,634,532,102,0,0
S01011779,793,751,42,0,0
S01011780,939,929,10,0,0
S01011781,922,904,18,0,0
S01011782,889,866,23,0,0
S01011783,575,556,19,0,0
S01011784,793,745,48,0,0
S01011785,1070,1044,26,0,0
S01011786,198,193,5,0,0
S01011787,1133,649,474,10,0
S01011788,1262,1246,16,0,0
S01011789,3132,2986,136,10,0
S01011790,1301,787,503,11,0
S01011791,831,405,426,0,0
S01011792,888,433,455,0,0
S01011793,735,476,259,0,0
S01011794,982,512,470,0,0
S01011795,1051,623,428,0,0
S01011796,908,211,697,0,0
S01011797,1099,1034,65,0,0
S01011798,550,151,399,0,0
S01011799,973,838,135,0,0
S01011800,677,565,112,0,0
S01011801,685,426,259,0,0
S01011802,731,474,257,0,0
S01011803,930,887,43,0,0
S01011804,977,870,106,1,0
S01011805,890,792,97,1,0
S01011806,1303,1282,17,4,0
S01011807,1063,1052,6,5,0
S01011808,948,936,12,0,0
S01011809,715,711,4,0,0
S01011810,1276,1265,8,3,0
S01011811,1142,1127,11,4,0
S01011812,1119,1104,13,2,0
S01011813,947,939,7,1,0
S01011814,721,711,0,10,0
S01011815,814,795,19,0,0
S01011816,697,688,9,0,0
S01011817,724,711,12,1,0
S01011818,1630,1604,26,0,0
S01011819,1213,1160,49,0,4
S01011820,982,935,42,0,5
S01011821,675,552,114,1,8
S01011822,912,630,278,4,0
S01011823,608,599,5,0,4
S01011824,999,982,17,0,0
S01011825,535,477,58,0,0
S01011826,738,643,95,0,0
S01011827,602,574,25,3,0
S01011828,904,884,12,8,0
S01011829,541,530,11,0,0
S01011830,824,819,3,2,0
S01011831,1056,1029,11,16,0
S01011832,834,807,22,5,0
S01011833,959,941,18,0,0
S01011834,794,758,36,0,0
S01011835,685,668,4,13,0
S01011836,1100,1065,29,6,0
S01011837,910,868,38,4,0
S01011838,1229,1177,52,0,0
S01011839,1064,1036,28,0,0
S01011840,1244,1214,30,0,0
S01011841,1611,1312,299,0,0
S01011842,1316,1103,213,0,0
S01011843,1184,1137,23,24,0
S01011844,1037,927,110,0,0
S01011845,857,787,70,0,0
S01011846,869,761,108,0,0
S01011847,429,421,6,2,0
S01011848,842,789,51,2,0
S01011849,813,725,88,0,0
S01011850,1065,888,174,3,0
S01011851,870,806,63,1,0
S01011852,976,756,220,0,0
S01011853,954,773,181,0,0
S01011854,1025,927,96,2,0
S01011855,1208,1072,136,0,0
S01011856,695,688,7,0,0
S01011857,1369,1295,70,4,0
S01011858,1071,1029,42,0,0
S01011859,1063,924,136,3,0
S01011860,773,695,29,49,0
S01011861,828,721,105,2,0
S01011862,1013,863,101,49,0
S01011863,930,705,225,0,0
S01011864,781,714,67,0,0
S01011865,658,537,121,0,0
S01011866,1268,1137,131,0,0
S01011867,1282,966,316,0,0
S01011868,1007,668,339,0,0
S01011869,1000,451,549,0,0
S01011870,860,647,187,26,0
S01011871,1177,1132,40,5,0
S01011872,1053,992,57,4,0
S01011873,812,736,68,8,0
S01011874,839,787,41,11,0
S01011875,1078,966,111,1,0
S01011876,1037,990,47,0,0
S01011877,775,686,89,0,0
S01011878,1300,1216,84,0,0
S01011879,798,760,33,5,0
S01011880,1242,1193,44,5,0
S01011881,845,632,213,0,0
S01011882,941,827,114,0,0
S01011883,1451,1395,56,0,0
S01011884,776,765,10,1,0
S01011885,766,737,29,0,0
S01011886,1335,1274,60,1,0
S01011887,745,647,98,0,0
S01011888,1317,876,437,0,4
S01011889,1015,739,276,0,0
S01011890,918,681,237,0,0
S01011891,741,316,421,0,4
S01011892,1193,520,673,0,0
S01011893,1078,462,616,0,0
S01011894,1068,855,213,0,0
S01011895,1138,958,180,0,0
S01011896,964,631,333,0,0
S01011897,1131,984,147,0,0
S01011898,1033,931,102,0,0
S01011899,985,947,38,0,0
S01011900,735,723,8,4,0
S01011901,1117,900,217,0,0
S01011902,1138,1111,27,0,0
S01011903,925,907,18,0,0
S01011904,881,849,32,0,0
S01011905,880,846,34,0,0
S01011906,329,308,21,0,0
S01011907,841,796,45,0,0
S01011908,566,528,38,0,0
S01011909,867,766,101,0,0
S01011910,1183,502,681,0,0
S01011911,713,642,71,0,0
S01011912,833,440,393,0,0
S01011913,858,400,458,0,0
S01011914,978,202,776,0,0
S01011915,908,714,194,0,0
S01011916,943,700,243,0,0
S01011917,620,328,292,0,0
S01011918,895,306,589,0,0
S01011919,1063,504,559,0,0
S01011920,684,506,178,0,0
S01011921,594,303,291,0,0
S01011922,882,597,285,0,0
S01011923,1022,596,426,0,0
S01011924,934,656,278,0,0
S01011925,921,770,129,22,0
S01011926,817,618,199,0,0
S01011927,613,477,136,0,0
S01011928,786,632,153,1,0
S01011929,692,546,146,0,0
S01011930,709,520,189,0,0
S01011931,679,475,204,0,0
S01011932,343,139,204,0,0
S01011933,1534,384,1147,3,0
S01011934,937,443,491,3,0
S01011935,1008,202,802,0,4
S01011936,679,214,465,0,0
S01011937,667,38,629,0,0
S01011938,460,107,353,0,0
S01011939,983,168,811,0,4
S01011940,944,59,883,0,2
S01011941,1089,121,966,0,2
S01011942,930,51,879,0,0
S01011943,1429,101,1328,0,0
S01011944,509,410,99,0,0
S01011945,1407,1340,65,2,0
S01011946,920,580,340,0,0
S01011947,602,569,33,0,0
S01011948,1042,699,342,1,0
S01011949,966,956,10,0,0
S01011950,916,866,49,1,0
S01011951,833,669,163,1,0
S01011952,914,885,27,2,0
S01011953,925,818,107,0,0
S01011954,590,526,63,1,0
S01011955,1112,927,185,0,0
S01011956,1108,1081,27,0,0
S01011957,925,852,49,24,0
S01011958,1979,1919,56,4,0
S01011959,854,830,24,0,0
S01011960,1188,1103,45,40,0
S01011961,1157,1071,86,0,0
S01011962,1069,1011,17,41,0
S01011963,818,755,63,0,0
S01011964,1083,922,158,3,0
S01011965,984,877,107,0,0
S01011966,840,815,25,0,0
S01011967,997,939,56,2,0
S01011968,1395,869,526,0,0
S01011969,1689,1347,342,0,0
S01011970,1833,1289,544,0,0
S01011971,666,651,14,1,0
S01011972,1742,1689,49,4,0
S01011973,621,586,35,0,0
S01011974,827,802,25,0,0
S01011975,452,428,24,0,0
S01011976,980,789,191,0,0
S01011977,1262,1146,116,0,0
S01011978,1191,928,263,0,0
S01011979,1164,1129,26,9,0
S01011980,508,492,16,0,0
S01011981,1096,1038,57,1,0
S01011982,1397,1290,94,13,0
S01011983,1111,1045,63,3,0
S01011984,676,441,233,2,0
S01011985,662,529,133,0,0
S01011986,981,596,384,1,0
S01011987,1150,1041,109,0,0
S01011988,686,673,13,0,0
S01011989,866,830,36,0,0
S01011990,750,687,63,0,0
S01011991,966,916,50,0,0
S01011992,1083,810,273,0,0
S01011993,1009,412,596,1,0
S01011994,808,800,8,0,0
S01011995,1008,997,11,0,0
S01011996,728,616,112,0,0
S01011997,1168,885,283,0,0
S01011998,934,869,65,0,0
S01011999,621,596,24,1,0
S01012000,562,502,60,0,0
S01012001,876,796,78,2,0
S01012002,745,714,31,0,0
S01012003,845,764,81,0,0
S01012004,1673,1591,78,4,0
S01012005,1488,1427,59,2,0
S01012006,752,716,34,2,0
S01012007,945,774,165,6,0
S01012008,1303,1060,240,3,0
S01012009,642,600,39,3,0
S01012010,1363,1154,204,5,0
S01012011,1402,1086,314,2,0
S01012012,626,554,72,0,0
S01012013,738,691,45,2,0
S01012014,1801,1408,393,0,0
S01012015,1372,1158,214,0,0
S01012016,780,765,15,0,0
S01012017,550,537,10,3,0
S01012018,843,818,23,2,0
S01012019,921,690,231,0,0
S01012020,970,692,278,0,0
S01012021,821,729,92,0,0
S01012022,1080,807,273,0,0
S01012023,665,620,45,0,0
S01012024,1151,1049,102,0,0
S01012025,687,581,106,0,0
S01012026,932,864,68,0,0
S01012027,2017,1830,187,0,0
S01012028,1088,967,121,0,0
S01012029,1240,887,353,0,0
S01012030,1285,1088,196,1,0
S01012031,553,534,19,0,0
S01012032,347,328,18,1,0
S01012033,917,735,182,0,0
S01012034,972,651,321,0,0
S01012035,1149,828,319,2,0
S01012036,1140,854,284,2,0
S01012037,1240,791,449,0,0
S01012038,1273,210,1063,0,0
S01012039,1046,980,66,0,0
S01012040,691,593,98,0,0
S01012041,1248,980,268,0,0
S01012042,1129,1037,92,0,0
S01012043,926,420,506,0,0
S01012044,998,408,590,0,0
S01012045,1220,419,800,1,0
S01012046,834,323,511,0,0
S01012047,1081,394,687,0,0
S01012048,802,313,484,0,5
S01012049,732,439,293,0,0
S01012050,1172,1022,150,0,0
S01012051,497,291,206,0,0
S01012052,951,647,304,0,0
S01012053,964,583,381,0,0
S01012054,1133,555,578,0,0
S01012055,947,724,223,0,0
S01012056,866,754,112,0,0
S01012057,743,688,55,0,0
S01012058,901,752,149,0,0
S01012059,986,739,247,0,0
S01012060,952,620,332,0,0
S01012061,1565,1211,354,0,0
S01012062,1011,844,167,0,0
S01012063,681,576,105,0,0
S01012064,892,734,158,0,0
S01012065,686,511,175,0,0
S01012066,852,607,245,0,0
S01012067,666,459,207,0,0
S01012068,788,451,337,0,0
S01012069,619,158,461,0,0
S01012070,937,48,889,0,0
S01012071,1165,57,1108,0,0
S01012072,1188,206,980,0,2
S01012073,776,453,323,0,0
S01012074,639,435,204,0,0
S01012075,1000,772,228,0,0
S01012076,936,541,395,0,0
S01012077,1071,465,606,0,0
S01012078,871,682,189,0,0
S01012079,1253,669,584,0,0
S01012080,1085,640,445,0,0
S01012081,737,426,311,0,0
S01012082,1002,740,262,0,0
S01012083,1060,638,422,0,0
S01012084,678,644,34,0,0
S01012085,777,713,64,0,0
S01012086,918,646,272,0,0
S01012087,815,734,81,0,0
S01012088,645,504,141,0,0
S01012089,842,732,110,0,0
S01012090,1084,1041,43,0,0
S01012091,772,653,119,0,0
S01012092,635,568,67,0,0
S01012093,535,316,219,0,0
S01012094,838,768,70,0,0
S01012095,1335,1045,290,0,0
S01012096,871,684,187,0,0
S01012097,695,590,105,0,0
S01012098,977,742,235,0,0
S01012099,971,605,366,0,0
S01012100,1711,1420,291,0,0
S01012101,930,795,135,0,0
S01012102,899,427,472,0,0
S01012103,1054,787,267,0,0
S01012104,924,845,79,0,0
S01012105,1595,1099,496,0,0
S01012106,1222,645,577,0,0
S01012107,646,402,244,0,0
S01012108,1045,208,835,2,0
S01012109,1198,218,980,0,0
S01012110,852,182,670,0,0
S01012111,1274,637,637,0,0
S01012112,1035,495,540,0,0
S01012113,1130,747,383,0,0
S01012114,1358,1096,262,0,0
S01012115,765,642,123,0,0
S01012116,680,576,104,0,0
S01012117,724,677,47,0,0
S01012118,1100,1049,47,4,0
S01012119,900,871,29,0,0
S01012120,583,408,175,0,0
S01012121,903,726,177,0,0
S01012122,858,702,156,0,0
S01012123,723,494,229,0,0
S01012124,636,345,291,0,0
S01012125,1009,168,841,0,0
S01012126,906,332,574,0,0
S01012127,1257,285,969,0,3
S01012128,704,168,533,0,3
S01012129,915,153,759,0,3
S01012130,1156,276,876,0,4
S01012131,1364,92,1265,0,7
S01012132,850,41,809,0,0
S01012133,973,229,744,0,0
S01012134,1282,292,985,0,5
S01012135,1171,75,1096,0,0
S01012136,908,29,879,0,0
S01012137,848,76,772,0,0
S01012138,1037,468,567,2,0
S01012139,1163,688,475,0,0
S01012140,883,725,158,0,0
S01012141,1267,1199,68,0,0
S01012142,952,931,21,0,0
S01012143,1302,1243,59,0,0
S01012144,1046,930,116,0,0
S01012145,1131,1048,83,0,0
S01012146,1138,173,963,0,2
S01012147,1028,345,683,0,0
S01012148,756,73,683,0,0
S01012149,912,491,421,0,0
S01012150,778,540,238,0,0
S01012151,1013,623,390,0,0
S01012152,1039,328,711,0,0
S01012153,772,89,683,0,0
S01012154,759,74,685,0,0
S01012155,859,107,752,0,0
S01012156,1172,356,812,0,4
S01012157,1087,743,344,0,0
S01012158,1685,1106,579,0,0
S01012159,503,477,26,0,0
S01012160,960,764,196,0,0
S01012161,532,112,420,0,0
S01012162,949,412,537,0,0
S01012163,868,497,370,1,0
S01012164,1242,1025,217,0,0
S01012165,921,323,598,0,0
S01012166,799,335,464,0,0
S01012167,674,333,341,0,0
S01012168,1025,847,178,0,0
S01012169,851,417,434,0,0
S01012170,1291,583,708,0,0
S01012171,1180,699,481,0,0
S01012172,943,534,409,0,0
S01012173,754,727,27,0,0
S01012174,1092,1002,90,0,0
S01012175,1031,812,219,0,0
S01012176,1335,1017,314,4,0
S01012177,833,759,73,1,0
S01012178,951,838,112,1,0
S01012179,762,395,367,0,0
S01012180,732,442,290,0,0
S01012181,1229,506,723,0,0
S01012182,1424,840,584,0,0
S01012183,2115,684,1431,0,0
S01012184,787,160,627,0,0
S01012185,783,107,676,0,0
S01012186,875,493,382,0,0
S01012187,872,358,511,0,3
S01012188,630,541,89,0,0
S01012189,802,499,303,0,0
S01012190,805,798,7,0,0
S01012191,1063,1020,43,0,0
S01012192,454,447,7,0,0
S01012193,769,755,14,0,0
S01012194,869,866,3,0,0
S01012195,895,883,12,0,0
S01012196,573,514,59,0,0
S01012197,1059,956,103,0,0
S01012198,1082,928,154,0,0
S01012199,879,859,20,0,0
S01012200,647,628,19,0,0
S01012201,1113,1064,49,0,0
S01012202,585,569,16,0,0
S01012203,959,939,20,0,0
S01012204,789,778,11,0,0
S01012205,888,812,76,0,0
S01012206,965,920,45,0,0
S01012207,1231,1184,47,0,0
S01012208,1418,1248,170,0,0
S01012209,1066,839,227,0,0
S01012210,790,618,172,0,0
S01012211,1159,982,177,0,0
S01012212,1141,1073,68,0,0
S01012213,1008,984,24,0,0
S01012214,800,786,14,0,0
S01012215,986,966,20,0,0
S01012216,1309,1240,69,0,0
S01012217,560,198,362,0,0
S01012218,604,288,316,0,0
S01012219,931,689,242,0,0
S01012220,964,432,532,0,0
S01012221,709,409,300,0,0
S01012222,1233,853,380,0,0
S01012223,808,594,214,0,0
S01012224,1037,716,321,0,0
S01012225,1301,853,448,0,0
S01012226,833,736,97,0,0
S01012227,907,793,114,0,0
S01012228,802,750,51,1,0
S01012229,837,781,55,1,0
S01012230,1064,1008,55,1,0
S01012231,831,818,13,0,0
S01012232,1183,1166,17,0,0
S01012233,953,924,29,0,0
S01012234,1513,1316,196,1,0
S01012235,888,787,100,1,0
S01012236,864,754,109,1,0
S01012237,892,805,87,0,0
S01012238,604,371,233,0,0
S01012239,586,226,360,0,0
S01012240,842,575,267,0,0
S01012241,719,579,140,0,0
S01012242,891,841,50,0,0
S01012243,956,924,32,0,0
S01012244,1042,1002,37,3,0
S01012245,1314,1182,123,3,6
S01012246,1092,1057,29,0,6
S01012247,713,671,39,3,0
S01012248,939,893,46,0,0
S01012249,998,965,33,0,0
S01012250,857,836,20,1,0
S01012251,1119,660,459,0,0
S01012252,1185,790,394,1,0
S01012253,955,499,454,0,2
S01012254,922,576,346,0,0
S01012255,859,454,403,0,2
S01012256,1451,1385,66,0,0
S01012257,1211,1088,122,1,0
S01012258,1791,1715,76,0,0
S01012259,837,773,64,0,0
S01012260,1512,1388,124,0,0
S01012261,1323,1241,82,0,0
S01012262,1956,1834,122,0,0
S01012263,778,423,355,0,0
S01012264,472,320,152,0,0
S01012265,1183,879,304,0,0
S01012266,1278,918,360,0,0
S01012267,1104,868,232,4,0
S01012268,1487,1300,187,0,0
S01012269,999,848,151,0,0
S01012270,896,787,109,0,0
S01012271,1536,1475,58,3,0
S01012272,903,789,111,3,0
S01012273,1025,1005,20,0,0
S01012274,1157,784,373,0,0
S01012275,800,194,606,0,0
S01012276,1483,912,571,0,0
S01012277,1358,903,455,0,0
S01012278,1216,352,864,0,0
S01012279,1207,606,601,0,0
S01012280,1113,823,290,0,0
S01012281,948,454,494,0,0
S01012282,1055,803,250,2,0
S01012283,1021,805,216,0,0
S01012284,774,245,529,0,0
S01012285,607,468,139,0,0
S01012286,1257,938,319,0,0
S01012287,1226,524,702,0,0
S01012288,1149,546,601,2,0
S01012289,1198,1023,175,0,0
S01012290,670,557,113,0,0
S01012291,847,720,127,0,0
S01012292,1297,962,333,2,0
S01012293,1098,955,143,0,0
S01012294,1062,934,128,0,0
S01012295,731,639,92,0,0
S01012296,1210,1175,35,0,0
S01012297,1169,1159,9,1,0
S01012298,1439,1380,59,0,0
S01012299,620,595,21,4,0
S01012300,1246,1181,59,6,0
S01012301,1020,1003,17,0,0
S01012302,739,712,27,0,0
S01012303,979,966,7,6,0
S01012304,1213,1178,35,0,0
S01012305,905,786,119,0,0
S01012306,898,688,210,0,0
S01012307,888,694,194,0,0
S01012308,1009,986,23,0,0
S01012309,941,888,52,1,0
S01012310,1597,1524,72,1,0
S01012311,865,819,46,0,0
S01012312,997,931,64,2,0
S01012313,857,802,26,29,0
S01012314,945,910,35,0,0
S01012315,810,531,270,9,0
S01012316,693,432,256,5,0
S01012317,499,435,64,0,0
S01012318,792,773,19,0,0
S01012319,1119,1089,30,0,0
S01012320,848,778,70,0,0
S01012321,1234,1111,123,0,0
S01012322,1181,1142,39,0,0
S01012323,1389,1338,49,2,0
S01012324,1040,1017,23,0,0
S01012325,887,819,68,0,0
S01012326,916,632,284,0,0
S01012327,945,884,61,0,0
S01012328,808,792,16,0,0
S01012329,993,968,25,0,0
S01012330,690,624,66,0,0
S01012331,1171,1109,23,39,0
S01012332,1275,1233,42,0,0
S01012333,1413,1346,27,40,0
S01012334,916,711,205,0,0
S01012335,1896,1837,59,0,0
S01012336,864,644,220,0,0
S01012337,991,630,361,0,0
S01012338,845,459,386,0,0
S01012339,977,564,413,0,0
S01012340,1133,1011,122,0,0
S01012341,941,923,18,0,0
S01012342,954,932,21,1,0
S01012343,1077,1059,16,2,0
S01012344,1137,994,142,1,0
S01012345,785,734,51,0,0
S01012346,1294,1237,56,1,0
S01012347,681,647,34,0,0
S01012348,1195,1084,111,0,0
S01012349,1137,1007,130,0,0
S01012350,1192,832,360,0,0
S01012351,1015,743,272,0,0
S01012352,1195,914,281,0,0
S01012353,818,378,440,0,0
S01012354,1042,960,77,5,0
S01012355,1101,1060,32,9,0
S01012356,1137,1064,73,0,0
S01012357,972,916,56,0,0
S01012358,841,802,36,3,0
S01012359,917,787,130,0,0
S01012360,808,653,155,0,0
S01012361,885,807,78,0,0
S01012362,1240,1184,56,0,0
S01012363,1211,457,754,0,0
S01012364,830,255,575,0,0
S01012365,1176,825,351,0,0
S01012366,1033,352,681,0,0
S01012367,1073,826,247,0,0
S01012368,816,726,90,0,0
S01012369,1106,767,339,0,0
S01012370,1406,815,589,2,0
S01012371,1093,405,688,0,0
S01012372,1117,298,819,0,0
S01012373,1285,876,409,0,0
S01012374,920,595,325,0,0
S01012375,1282,885,397,0,0
S01012376,960,924,35,1,0
S01012377,690,671,19,0,0
S01012378,679,635,41,3,0
S01012379,597,566,30,1,0
S01012380,1406,958,448,0,0
S01012381,1088,771,313,0,4
S01012382,1098,1015,83,0,0
S01012383,1078,755,323,0,0
S01012384,573,385,188,0,0
S01012385,755,505,250,0,0
S01012386,1141,977,162,2,0
S01012387,930,921,9,0,0
S01012388,691,686,3,2,0
S01012389,983,977,6,0,0
S01012390,769,759,10,0,0
S01012391,1541,1434,104,3,0
S01012392,864,775,89,0,0
S01012393,1326,1227,99,0,0
S01012394,962,935,25,2,0
S01012395,837,714,121,2,0
S01012396,863,650,211,2,0
S01012397,833,720,113,0,0
S01012398,1030,599,415,0,16
S01012399,873,840,31,2,0
S01012400,925,711,207,0,7
S01012401,917,746,141,30,0
S01012402,460,459,1,0,0
S01012403,1025,1015,9,1,0
S01012404,1327,1159,150,3,15
S01012405,726,712,12,2,0
S01012406,732,729,3,0,0
S01012407,1102,1092,7,3,0
S01012408,850,845,4,1,0
S01012409,1119,1089,29,1,0
S01012410,1321,1312,9,0,0
S01012411,1377,1352,25,0,0
S01012412,643,632,11,0,0
S01012413,1019,1003,15,1,0
S01012414,684,679,4,1,0
S01012415,800,798,2,0,0
S01012416,559,546,13,0,0
S01012417,631,556,75,0,0
S01012418,768,751,15,2,0
S01012419,1050,995,34,21,0
S01012420,1093,1021,70,2,0
S01012421,1003,921,76,6,0
S01012422,1263,1197,66,0,0
S01012423,1030,900,130,0,0
S01012424,950,870,80,0,0
S01012425,626,375,251,0,0
S01012426,625,490,135,0,0
S01012427,767,641,126,0,0
S01012428,865,837,16,12,0
S01012429,558,487,71,0,0
S01012430,1030,865,160,5,0
S01012431,1077,853,218,6,0
S01012432,801,630,170,1,0
S01012433,774,515,252,7,0
S01012434,841,434,407,0,0
S01012435,891,572,319,0,0
S01012436,900,729,171,0,0
S01012437,811,690,121,0,0
S01012438,1071,980,91,0,0
S01012439,923,726,197,0,0
S01012440,936,891,45,0,0
S01012441,971,920,51,0,0
S01012442,964,914,50,0,0
S01012443,746,724,22,0,0
S01012444,1377,1334,43,0,0
S01012445,100,100,0,0,0
S01012446,677,506,171,0,0
S01012447,998,948,50,0,0
S01012448,925,897,27,1,0
S01012449,709,663,46,0,0
S01012450,961,909,46,6,0
S01012451,868,819,49,0,0
S01012452,743,731,12,0,0
S01012453,1016,971,45,0,0
S01012454,1050,1044,6,0,0
S01012455,612,592,20,0,0
S01012456,950,934,16,0,0
S01012457,1286,1279,7,0,0
S01012458,895,868,27,0,0
S01012459,885,864,21,0,0
S01012460,812,807,5,0,0
S01012461,607,528,79,0,0
S01012462,858,717,141,0,0
S01012463,756,676,80,0,0
S01012464,625,538,87,0,0
S01012465,771,754,17,0,0
S01012466,1031,856,169,3,3
S01012467,1269,1212,57,0,0
S01012468,866,841,25,0,0
S01012469,1029,862,167,0,0
S01012470,962,778,184,0,0
S01012471,805,751,54,0,0
S01012472,823,817,6,0,0
S01012473,691,674,15,2,0
S01012474,812,607,205,0,0
S01012475,724,634,90,0,0
S01012476,1119,1099,20,0,0
S01012477,798,790,8,0,0
S01012478,840,831,9,0,0
S01012479,1019,1012,7,0,0
S01012480,756,136,620,0,0
S01012481,775,281,489,0,5
S01012482,827,347,475,0,5
S01012483,881,214,662,0,5
S01012484,1144,855,286,0,3
S01012485,1193,793,400,0,0
S01012486,713,563,150,0,0
S01012487,612,283,329,0,0
S01012488,903,645,258,0,0
S01012489,1205,156,1049,0,0
S01012490,1192,151,1031,1,9
S01012491,721,102,619,0,0
S01012492,953,143,800,1,9
S01012493,773,412,353,1,7
S01012494,1383,1259,122,2,0
S01012495,1121,928,186,0,7
S01012496,765,743,22,0,0
S01012497,604,409,195,0,0
S01012498,943,724,219,0,0
S01012499,1254,1168,80,4,2
S01012500,558,364,194,0,0
S01012501,931,387,542,0,2
S01012502,1043,363,680,0,0
S01012503,637,388,249,0,0
S01012504,713,518,195,0,0
S01012505,1085,547,538,0,0
S01012506,478,373,105,0,0
S01012507,946,449,497,0,0
S01012508,825,510,315,0,0
S01012509,541,442,99,0,0
S01012510,1070,907,163,0,0
S01012511,787,613,174,0,0
S01012512,899,619,280,0,0
S01012513,550,529,21,0,0
S01012514,810,762,48,0,0
S01012515,820,554,266,0,0
S01012516,668,619,49,0,0
S01012517,1030,650,380,0,0
S01012518,867,649,218,0,0
S01012519,759,529,230,0,0
S01012520,783,615,168,0,0
S01012521,766,597,169,0,0
S01012522,945,848,91,0,6
S01012523,1075,1020,46,3,6
S01012524,972,821,151,0,0
S01012525,951,869,82,0,0
S01012526,949,899,50,0,0
S01012527,625,579,46,0,0
S01012528,823,749,74,0,0
S01012529,836,741,95,0,0
S01012530,1097,1061,33,3,0
S01012531,1101,945,156,0,0
S01012532,1160,1096,64,0,0
S01012533,864,520,344,0,0
S01012534,894,664,230,0,0
S01012535,892,525,367,0,0
S01012536,817,760,57,0,0
S01012537,1041,822,219,0,0
S01012538,1217,951,236,30,0
S01012539,801,686,102,13,0
S01012540,1023,866,148,9,0
S01012541,1192,1032,155,5,0
S01012542,1210,1162,44,4,0
S01012543,686,664,18,4,0
S01012544,934,899,32,3,0
S01012545,615,528,87,0,0
S01012546,941,899,42,0,0
S01012547,746,725,21,0,0
S01012548,1058,1017,41,0,0
S01012549,806,547,259,0,0
S01012550,1007,800,207,0,0
S01012551,1145,1129,16,0,0
S01012552,964,940,24,0,0
S01012553,827,790,37,0,0
S01012554,886,874,12,0,0
S01012555,541,533,8,0,0
S01012556,545,522,23,0,0
S01012557,812,778,34,0,0
S01012558,746,626,120,0,0
S01012559,1058,591,467,0,0
S01012560,1101,903,198,0,0
S01012561,1154,930,224,0,0
S01012562,1140,413,727,0,0
S01012563,758,741,17,0,0
S01012564,886,822,64,0,0
S01012565,1007,735,270,2,0
S01012566,769,201,568,0,0
S01012567,1102,252,850,0,0
S01012568,1044,920,124,0,0
S01012569,804,691,113,0,0
S01012570,729,692,29,8,0
S01012571,807,711,90,6,0
S01012572,566,543,23,0,0
S01012573,821,808,13,0,0
S01012574,1290,1215,75,0,0
S01012575,791,758,29,4,0
S01012576,1149,995,152,2,0
S01012577,992,944,42,6,0
S01012578,1437,1296,141,0,0
S01012579,824,780,42,2,0
S01012580,753,742,11,0,0
S01012581,1107,932,175,0,0
S01012582,1018,983,35,0,0
S01012583,689,615,74,0,0
S01012584,737,683,46,8,0
S01012585,1552,1309,240,3,0
S01012586,808,786,22,0,0
S01012587,1028,1023,5,0,0
S01012588,739,731,8,0,0
S01012589,805,776,26,3,0
S01012590,1076,906,170,0,0
S01012591,1198,938,260,0,0
S01012592,696,674,22,0,0
S01012593,1198,1132,66,0,0
S01012594,664,600,64,0,0
S01012595,798,716,82,0,0
S01012596,788,604,184,0,0
S01012597,386,269,117,0,0
S01012598,738,634,104,0,0
S01012599,718,565,153,0,0
S01012600,692,652,38,0,2
S01012601,889,797,92,0,0
S01012602,671,358,313,0,0
S01012603,650,463,182,5,0
S01012604,849,816,33,0,0
S01012605,915,902,13,0,0
S01012606,352,345,7,0,0
S01012607,737,694,43,0,0
S01012608,1026,1009,17,0,0
S01012609,968,890,77,1,0
S01012610,1226,763,463,0,0
S01012611,885,846,39,0,0
S01012612,1181,1095,86,0,0
S01012613,1200,1151,49,0,0
S01012614,1090,894,196,0,0
S01012615,1017,923,94,0,0
S01012616,1002,921,79,2,0
S01012617,814,800,14,0,0
S01012618,671,633,37,1,0
S01012619,690,434,256,0,0
S01012620,958,862,96,0,0
S01012621,894,810,82,2,0
S01012622,844,798,41,5,0
S01012623,865,577,288,0,0
S01012624,777,638,139,0,0
S01012625,698,608,90,0,0
S01012626,842,814,28,0,0
S01012627,633,401,232,0,0
S01012628,1502,1360,142,0,0
S01012629,318,267,51,0,0
S01012630,823,398,425,0,0
S01012631,1101,788,311,2,0
S01012632,726,704,22,0,0
S01012633,989,783,128,78,0
S01012634,1305,1070,157,78,0
S01012635,2002,1874,128,0,0
S01012636,1543,1493,49,1,0
S01012637,1083,532,551,0,0
