"output_area","total","employed","unemployed","other"
"60RC000691",82,35,6,41
"60RC000692",76,36,13,27
"60RC000693",98,40,6,52
"60RC000694",130,66,6,58
"60RC000695",89,25,8,56
"60RC000696",83,43,3,37
"60RC000697",78,58,1,19
"60RC000698",84,59,0,25
"60RC000699",79,50,1,28
"60RC000700",127,85,2,40
"60RC000701",65,52,0,13
"60RC000702",100,66,1,33
"60RC000703",122,88,2,32
"60RC000704",93,61,0,32
"60RC000705",113,77,3,33
"60RC000706",99,69,1,29
"60RC000707",111,48,9,54
"60RC000708",88,49,2,37
"60RC000709",89,31,7,51
"60RC000710",101,59,8,34
"60RC000711",96,64,8,24
"60RC000712",125,64,9,52
"60RC000713",69,33,10,26
"60RC000714",71,38,5,28
"60RC000715",45,27,1,17
"60RC000716",111,63,3,45
"60RC000717",76,41,0,35
"60RC000718",67,32,5,30
"60RC000719",83,42,4,37
"60RC000720",37,10,1,26
"60RC000721",29,12,0,17
"60RC000722",87,48,1,38
"60RC000723",63,43,3,17
"60RC000724",95,41,5,49
"60RC000725",53,26,2,25
"60RC000726",127,89,5,33
"60RC000727",104,49,6,49
"60RC000728",64,31,5,28
"60RC000729",57,29,4,24
"60RC000730",57,14,6,37
"60RC000731",92,41,5,46
"60RC000732",79,45,2,32
"60RC000733",92,61,4,27
"60RC000734",83,60,8,15
"60RC000735",58,39,3,16
"60RC000736",77,54,6,17
"60RC000737",96,59,3,34
"60RC000738",49,27,2,20
"60RC000739",103,56,8,39
"60RC000740",84,42,2,40
"60RC000741",59,23,5,31
"60RC000742",83,46,6,31
"60RC000743",76,37,7,32
"60RC000744",68,24,8,36
"60RC000745",93,67,2,24
"60RC000746",100,71,7,22
"60RC000747",71,22,14,35
"60RC000748",67,58,0,9
"60RC000749",69,40,2,27
"60RC000750",95,47,7,41
"60RC000751",62,35,4,23
"60RC000752",69,42,0,27
"60RC000753",64,28,4,32
"60RC000754",133,84,0,49
"60RC000755",66,23,1,42
"60RC000756",81,56,1,24
"60RC000757",88,53,3,32
"60RC000758",80,39,2,39
"60RC000759",93,46,4,43
"60RC000760",71,32,6,33
"60RC000761",77,47,2,28
"60RC000762",81,53,1,27
"60RC000763",89,55,6,28
"60RC000764",96,63,1,32
"60RC000765",76,32,2,42
"60RC000766",109,54,3,52
"60RC000767",113,64,4,45
"60RC000768",133,80,6,47
"60RC000769",109,66,2,41
"60RC000770",86,44,3,39
"60RC000771",94,49,5,40
"60RC000772",87,49,2,36
"60RC000773",109,73,5,31
"60RC000774",129,84,4,41
"60RC000775",80,47,1,32
"60RC000776",65,32,5,28
"60RC000777",38,28,4,6
"60RC000778",110,78,0,32
"60RC000779",51,26,3,22
"60RC000780",62,54,1,7
"60RC000781",143,97,2,44
"60RC000782",50,23,0,27
"60RC000783",73,54,1,18
"60RC000784",78,30,3,45
"60RC000785",70,44,3,23
"60RC000786",56,24,2,30
"60RC000787",98,37,2,59
"60RC000788",80,45,2,33
"60RC000789",58,36,4,18
"60RC000790",47,23,1,23
"60RC000791",96,69,3,24
"60RC000792",101,59,1,41
"60RC000793",115,65,6,44
"60RC000794",99,47,2,50
"60RC000795",138,100,2,36
"60RC000796",111,63,0,48
"60RC000797",90,42,2,46
"60RC000798",61,24,4,33
"60RC000799",70,41,3,26
"60RC000800",88,51,5,32
"60RC000801",59,28,0,31
"60RC000802",69,35,3,31
"60RC000803",104,64,1,39
"60RC000804",73,25,1,47
"60RC000805",94,46,5,43
"60RC000806",108,75,3,30
"60RC000807",104,80,0,24
"60RC000808",117,89,1,27
"60RC000809",192,150,5,37
"60RC000810",109,79,2,28
"60RC000811",112,84,0,28
"60RC000812",87,65,1,21
"60RC000813",85,63,1,21
"60RC000814",158,103,2,53
"60RC000815",145,104,4,37
"60RC000816",148,108,1,39
"60RC000817",143,113,3,27
"60RC000818",141,97,2,42
"60RC000819",163,115,0,48
"60RC000820",164,109,2,53
"60RC000821",120,93,1,26
"60RC000822",52,37,0,15
"60RC000823",117,88,3,26
"60RC000824",84,60,0,24
"60RC000825",86,47,5,34
"60RC000826",55,25,1,29
"60RC000827",100,63,5,32
"60RC000828",94,55,1,38
"60RC000829",84,55,5,24
"60RC000830",121,68,13,40
"60RC000831",111,71,6,34
"60RC000832",103,64,2,37
"60RC000833",80,52,4,24
"60RC000834",92,50,0,42
"60RC000835",67,33,1,33
"60RC000836",116,77,3,36
"60RC000837",102,65,2,35
"60RC000838",125,91,4,30
"60RC000839",105,75,3,27
"60RC000840",114,80,2,32
"60RC000841",121,76,3,42
"60RC000842",108,74,3,31
"60RC000843",104,78,0,26
"60RC000844",97,66,0,31
"60RC000845",116,84,0,32
"60RC000846",146,116,5,25
"60RC000847",115,66,3,46
"60RC000848",75,58,2,15
"60RC000849",85,51,1,33
"60RC000850",98,62,0,36
"60RC000851",68,43,8,17
"60RC000852",58,30,2,26
"60RC000853",91,47,9,35
"60RC000854",106,70,2,34
"60RC000855",101,49,2,50
"60RC000856",116,61,12,43
"60RC000857",79,42,3,34
"60RC000858",64,34,1,29
"60RC000859",109,68,8,33
"60RC000860",88,62,2,24
"60RC000861",73,29,8,36
"60RC000862",99,60,3,36
"60RC000863",67,25,2,40
"60RC000864",93,59,4,30
"60RC000865",89,46,1,42
"60RC000866",124,73,1,50
"60RC000867",146,92,3,51
"60RC000868",135,76,0,59
"60RC000869",90,60,2,28
"60RC000870",108,68,0,40
"60RC000871",147,117,0,30
"60RC000872",111,83,0,28
"60RC000873",89,67,1,21
"60RC000874",87,59,0,28
"60RC000875",111,86,3,22
"60RC000876",90,74,2,14
"60RC000877",127,99,1,27
"60RC000878",109,82,0,27
"60RC000879",103,86,2,15
"60RC000880",109,94,1,14
"60RC000881",138,104,1,33
"60RC000882",88,66,1,21
"60RC000883",134,97,1,36
"60RC000884",150,102,1,47
"60RC000885",119,77,4,38
"60RC000886",127,79,3,45
"60RC000887",132,93,1,38
"60RC000888",105,62,1,42
"60RC000889",99,68,2,29
"60RC000890",71,53,1,17
"60RC000891",56,30,1,25
"60RC000892",94,61,2,31
"60RC000893",124,75,1,48
"60RC000894",93,35,4,54
"60RC000895",113,76,4,33
"60RC000896",68,39,6,23
"60RC000897",156,120,1,35
"60RC000898",116,79,0,37
"60RC000899",93,62,0,31
"60RC000900",140,105,1,34
"60RC000901",126,100,1,25
"60RC000902",87,67,1,19
"60RC000903",101,78,0,23
"60RC000904",139,95,3,41
"60RC000905",87,61,1,25
"60RC000906",83,57,1,25
"60RC000907",89,56,5,28
"60RC000908",69,49,0,20
"60RC000909",68,40,4,24
"60RC000910",87,44,1,42
"60RC000911",116,66,4,46
"60RC000912",58,25,2,31
"60RC000913",133,85,7,41
"60RC000914",117,75,1,41
"60RC000915",102,66,1,35
"60RC000916",110,59,4,47
"60RC000917",115,80,2,33
"60RC000918",117,85,0,32
"60RC000919",125,86,1,38
"60RC000920",111,84,1,26
"60RC000921",117,88,1,28
"60RC000922",135,77,7,51
"60RC000923",97,56,2,39
"60RC000924",61,29,0,32
"60RC000925",65,34,1,30
"60RC000926",77,47,0,30
"60RC000927",96,47,10,39
"60RC000928",147,78,3,66
"60RC000929",105,58,3,44
"60RC000930",148,88,7,53
"60RC000931",77,39,6,32
"60RC000932",111,70,5,36
"60RC000933",108,54,1,53
"60RC000934",140,87,1,52
"60RC000935",125,77,3,45
"60RC000936",80,46,2,32
"60RC000937",147,84,3,60
"60RC000938",85,47,2,36
"60RC000939",75,49,2,24
"60RC000940",128,90,4,34
"60RC000941",127,73,2,52
"60RC000942",106,71,2,33
"60RC000943",107,86,3,18
"60RC000944",114,83,4,27
"60RC000945",87,54,2,31
"60RC000946",95,59,4,32
"60RC000947",62,34,3,25
"60RC000948",78,47,4,27
"60RC000949",96,78,0,18
"60RC000950",116,64,7,45
"60RC000951",141,104,2,35
"60RC000952",133,107,2,24
"60RC000953",56,41,0,15
"60RC000954",78,54,1,23
"60RC000955",71,55,1,15
"60RC000956",87,53,5,29
"60RC000957",103,60,3,40
"60RC000958",101,75,3,23
"60RC000959",110,57,5,48
"60RC000960",117,68,3,46
"60RC000961",52,42,0,10
"60RC000962",95,82,2,11
"60RC000963",136,84,3,49
"60RC000964",85,50,1,34
"60RC000965",111,88,3,20
"60RC000966",56,33,0,23
"60RC000967",81,57,0,24
"60RC000968",63,35,2,26
"60RC000969",92,72,2,18
"60RC000970",80,40,4,36
"60RC000971",129,83,1,45
"60RC000972",105,61,2,42
"60RC000973",67,37,3,27
"60RC000974",75,54,3,18
"60RC000975",80,46,1,33
"60RC000976",91,61,1,29
"60RC000977",115,72,2,41
"60RC000978",162,119,1,42
"60RC000979",178,129,3,46
"60RC000980",134,103,4,27
"60RC000981",172,126,3,43
"60RC000982",135,93,5,37
"60RC000983",125,79,2,44
"60RC000984",88,55,1,32
"60RC000985",147,90,0,57
"60RC000986",120,78,0,42
"60RC000987",112,71,2,39
"60RC000988",86,52,2,32
"60RC000989",75,45,3,27
"60RC000990",61,28,6,27
"60RC000991",86,63,0,23
"60RC000992",118,73,3,42
"60RC000993",76,44,3,29
"60RC000994",79,44,6,29
"60RC000995",86,34,4,48
"60RC000996",142,94,4,44
"60RC000997",136,95,1,40
"60RC000998",80,59,2,19
"60RC000999",90,68,1,21
"60RC001000",169,129,3,37
"60RC001001",132,87,2,43
"60RC001002",116,86,4,26
"60RC001003",152,117,1,34
"60RC001004",122,82,3,37
"60RC001005",111,72,1,38
"60RC001006",146,92,4,50
"60RC001007",137,97,0,40
"60RC001008",106,72,3,31
"60RC001009",104,72,2,30
"60RC001010",103,72,4,27
"60RC001011",84,41,12,31
"60RC001012",41,20,2,19
"60RC001013",116,78,3,35
"60RC001014",48,29,2,17
"60RC001015",73,42,1,30
"60RC001016",47,14,12,21
"60RC001017",70,21,9,40
"60RC001018",57,32,1,24
"60RC001019",69,33,7,29
"60RC001020",79,54,5,20
"60RC001021",79,43,5,31
"60RC001022",48,32,0,16
"60RC001023",85,61,4,20
"60RC001024",56,40,3,13
"60RC001025",60,43,1,16
"60RC001026",118,78,2,38
"60RC001027",102,70,2,30
"60RC001028",53,35,0,18
"60RC001029",86,60,4,22
"60RC001030",70,44,2,24
"60RC001031",51,27,2,22
"60RC001032",68,40,0,28
"60RC001033",116,81,2,33
"60RC001034",84,43,4,37
"60RC001035",37,24,0,13
"60RC001036",87,61,3,23
"60RC001037",79,54,2,23
"60RC001038",44,32,3,9
"60RC001039",95,76,3,16
"60RC001040",101,58,3,40
"60RC001041",154,119,1,34
"60RC001042",91,58,2,31
"60RC001043",77,42,1,34
"60RC001044",83,62,2,19
"60RC001045",53,37,1,15
"60RC001046",73,45,3,25
"60RC001047",72,46,1,25
"60RC001048",78,51,2,25
"60RC001049",104,68,2,34
"60RC001050",82,56,6,20
"60RC001051",72,42,3,27
"60RC001052",107,51,4,52
"60RC001053",109,63,7,39
"60RC001054",45,20,0,25
"60RC001055",61,39,1,21
"60RC001056",79,32,6,41
"60RC001057",79,41,6,32
"60RC001058",65,34,5,26
"60RC001059",63,43,2,18
"60RC001060",48,15,4,29
"60RC001061",46,18,0,28
"60RC001062",65,28,5,32
"60RC001063",62,28,1,33
"60RC001064",240,63,0,177
"60RC001065",54,27,6,21
"60RC001066",90,52,0,38
"60RC001067",63,41,0,22
"60RC001068",114,77,1,36
"60RC001069",50,34,2,14
"60RC001070",81,30,4,47
"60RC001071",87,44,0,43
"60RC001072",76,54,2,20
"60RC001073",53,22,6,25
"60RC001074",48,25,2,21
"60RC001075",79,34,5,40
"60RC001076",101,40,6,55
"60RC001077",57,36,2,19
"60RC001078",41,23,4,14
"60RC001079",77,35,3,39
"60RC001080",47,12,4,31
"60RC001081",52,15,1,36
"60RC001082",127,81,3,43
"60RC001083",48,30,3,15
"60RC001084",53,43,0,10
"60RC001085",117,92,2,23
"60RC001086",78,55,1,22
"60RC001087",37,19,1,17
"60RC001088",78,51,5,22
"60RC001089",169,110,2,57
"60RC001090",78,44,0,34
"60RC001091",77,27,1,49
"60RC001092",135,44,4,87
"60RC001093",33,9,1,23
"60RC001094",41,19,1,21
"60RC001095",136,105,2,29
"60RC001096",127,87,1,39
"60RC001097",40,29,2,9
"60RC001098",72,36,5,31
"60RC001099",75,54,3,18
"60RC001100",59,37,1,21
"60RC001101",55,35,1,19
"60RC001102",84,63,0,21
"60RC001103",72,30,5,37
"60RC001104",129,87,0,42
"60RC001105",72,35,3,34
"60RC001106",72,39,6,27
"60RC001107",78,39,6,33
"60RC001108",49,28,4,17
"60RC001109",78,42,8,28
"60RC001110",71,52,1,18
"60RC001111",38,22,0,16
"60RC001112",98,69,1,28
"60RC001113",78,63,0,15
"60RC001114",116,89,1,26
"60RC001115",95,72,4,19
"60RC001116",44,16,6,22
"60RC001117",58,28,5,25
"60RC001118",43,23,6,14
"60RC001119",59,25,4,30
"60RC001120",39,34,0,5
"60RC001121",42,19,2,21
"60RC001122",51,11,7,33
"60RC001123",79,30,14,35
"60RC001124",83,53,3,27
"60RC001125",54,10,3,41
"60RC001126",112,82,1,29
"60RC001127",53,19,6,28
"60RC001128",66,13,5,48
"60RC001129",78,20,7,51
"60RC001130",74,27,5,42
"60RC001131",58,22,10,26
"60RC001132",44,14,5,25
"60RC001133",104,81,3,20
"60RC001134",59,28,3,28
"60RC001135",100,52,6,42
"60RC001136",71,50,1,20
"60RC001137",38,15,3,20
"60RC001138",108,45,4,59
"60RC001139",104,72,1,31
"60RC001140",65,42,1,22
"60RC001141",37,10,3,24
"60RC001142",47,22,3,22
"60RC001143",58,20,5,33
"60RC001144",39,25,1,13
"60RC001145",47,26,3,18
"60RC001146",43,20,1,22
"60RC001147",42,7,0,35
"60RC001148",34,0,0,34
"60RC001149",38,2,0,36
"60RC001150",37,4,0,33
"60RC001151",62,52,0,10
"60RC001152",109,86,2,21
"60RC001153",54,20,0,34
"60RC001154",35,6,1,28
"60RC001155",69,29,3,37
"60RC001156",48,24,2,22
"60RC001157",73,16,11,46
"60RC001158",60,30,2,28
"60RC001159",71,67,0,4
"60RC001160",111,103,0,8
"60RC001161",37,3,2,32
"60RC001162",50,21,1,28
"60RC001163",56,20,1,35
"60RC001164",44,22,3,19
"60RC001165",96,56,1,39
"60RC001166",43,21,1,21
"60RC001167",98,53,3,42
"60RC001168",84,50,3,31
"60RC001169",120,90,3,27
"60RC001170",64,46,0,18
"60RC001171",35,16,0,19
"60RC001172",26,10,0,16
"60RC001173",135,106,1,28
"60RC001174",70,49,2,19
"60RC001175",100,67,2,31
"60RC001176",76,39,1,36
"60RC001177",99,51,4,44
"60RC001178",102,75,0,27
"60RC001179",80,61,2,17
"60RC001180",121,90,2,29
"60RC001181",109,56,1,52
"60RC001182",74,43,3,28
"60RC001183",67,37,3,27
"60RC001184",99,56,2,41
"60RC001185",129,110,0,19
"60RC001186",95,85,0,10
"60RC001187",50,21,3,26
"60RC001188",195,157,5,33
"60RC001189",104,74,2,28
"60RC001190",91,47,2,42
"60RC001191",88,51,0,37
"60RC001192",89,70,0,19
"60RC001193",75,53,4,18
"60RC001194",98,60,3,35
"60RC001195",63,34,1,28
"60RC001196",86,48,2,36
"60RC001197",70,37,1,32
"60RC001198",98,45,8,45
"60RC001199",71,49,2,20
"60RC001200",97,57,3,37
"60RC001201",95,62,2,31
"60RC001202",87,59,0,28
"60RC001203",140,94,9,37
"60RC001204",64,51,0,13
"60RC001205",119,90,5,24
"60RC001206",63,40,1,22
"60RC001207",125,105,3,17
"60RC001208",103,91,2,10
"60RC001209",92,61,1,30
"60RC001210",73,56,1,16
"60RC001211",95,79,2,14
"60RC001212",109,77,0,32
"60RC001213",56,41,0,15
"60RC001214",108,81,2,25
"60RC001215",90,68,1,21
"60RC001216",78,58,1,19
"60RC001217",37,12,5,20
"60RC001218",59,22,2,35
"60RC001219",61,29,3,29
"60RC001220",85,45,3,37
"60RC001221",58,24,4,30
"60RC001222",78,53,2,23
"60RC001223",7,3,0,4
"60RC001224",117,102,1,14
"60RC001225",120,96,2,22
"60RC001226",96,45,5,46
"60RC001227",60,38,1,21
"60RC001228",99,56,4,39
"60RC001229",152,80,2,70
"60RC001230",42,31,1,10
"60RC001231",47,36,0,11
"60RC001232",97,50,10,37
"60RC001233",77,42,4,31
"60RC001234",58,28,7,23
"60RC001235",80,62,2,16
"60RC001236",100,83,0,17
"60RC001237",65,30,4,31
"60RC001238",84,29,4,51
"60RC001239",35,13,0,22
"60RC001240",93,42,7,44
"60RC001241",45,17,0,28
"60RC001242",73,32,2,39
"60RC001243",101,48,4,49
"60RC001244",41,24,3,14
"60RC001245",52,23,3,26
"60RC001246",77,38,4,35
"60RC001247",76,21,1,54
"60RC001248",88,55,5,28
"60RC001249",54,25,3,26
"60RC001250",49,30,3,16
"60RC001251",82,34,4,44
"60RC001252",55,10,7,38
"60RC001253",89,53,3,33
"60RC001254",50,35,3,12
"60RC001255",80,65,4,11
"60RC001256",46,25,4,17
"60RC001257",67,34,6,27
"60RC001258",144,51,5,88
"60RC001259",46,15,6,25
"60RC001260",102,58,10,34
"60RC001261",71,52,2,17
"60RC001262",51,15,6,30
"60RC001263",55,18,1,36
"60RC001264",125,92,4,29
"60RC001265",84,52,3,29
"60RC001266",93,66,4,23
"60RC001267",57,41,3,13
"60RC001268",88,61,2,25
"60RC001269",80,71,2,7
"60RC001270",102,52,8,42
"60RC001271",120,97,5,18
"60RC001272",52,40,1,11
"60RC001273",63,49,3,11
"60RC001274",66,45,2,19
"60RC001275",47,22,2,23
"60RC001276",69,51,2,16
"60RC001277",66,38,0,28
"60RC001278",107,82,5,20
"60RC001279",55,19,0,36
"60RC001280",30,6,0,24
"60RC001281",98,61,1,36
"60RC001282",60,32,1,27
"60RC001283",137,100,2,35
"60RC001284",161,107,4,50
"60RC001285",141,92,4,45
"60RC001286",150,117,3,30
"60RC001287",90,56,5,29
"60RC001288",52,34,1,17
"60RC001289",66,35,3,28
"60RC001290",73,55,5,13
"60RC001291",67,34,1,32
"60RC001292",62,46,3,13
"60RC001293",64,37,1,26
"60RC001294",40,9,0,31
"60RC001295",38,6,2,30
"60RC001296",85,57,2,26
"60RC001297",52,40,1,11
"60RC001298",83,68,0,15
"60RC001299",117,92,2,23
"60RC001300",66,42,2,22
"60RC001301",98,65,8,25
"60RC001302",158,91,12,55
"60RC001303",94,49,2,43
"60RC001304",85,43,0,42
"60RC001305",124,105,0,19
"60RC001306",44,40,0,4
"60RC001307",107,96,2,9
"60RC001308",142,116,2,24
"60RC001309",137,110,2,25
"60RC001310",125,106,2,17
"60RC001311",64,55,0,9
"60RC001312",179,144,4,31
"60RC001313",48,16,3,29
"60RC001314",121,60,8,53
"60RC001315",121,99,3,19
"60RC001316",100,90,0,10
"60RC001317",85,58,2,25
"60RC001318",110,65,9,36
"60RC001319",96,82,4,10
"60RC001320",63,54,1,8
"60RC001321",59,54,0,5
"60RC001322",124,87,3,34
"60RC001323",149,121,2,26
"60RC001324",107,81,1,25
"60RC001325",67,58,0,9
"60RC001326",152,104,3,45
"60RC001327",97,65,0,32
"60RC001328",132,84,1,47
"60RC001329",113,91,3,19
"60RC001330",94,79,3,12
"60RC001331",94,78,0,16
"60RC001332",143,107,3,33
"60RC001333",61,46,3,12
"60RC001334",42,17,4,21
"60RC001335",68,29,7,32
"60RC001336",60,36,5,19
"60RC001337",72,35,5,32
"60RC001338",48,21,5,22
"60RC001339",92,65,3,24
"60RC001340",117,94,4,19
"60RC001341",101,84,1,16
"60RC001342",114,90,4,20
"60RC001343",63,23,10,30
"60RC001344",79,32,8,39
"60RC001345",36,9,6,21
"60RC001346",114,36,13,65
"60RC001347",84,30,7,47
"60RC001348",65,29,4,32
"60RC001349",98,53,3,42
"60RC001350",59,18,7,34
"60RC001351",79,11,13,55
"60RC001352",109,72,6,31
"60RC001353",124,85,6,33
"60RC001354",50,33,2,15
"60RC001355",85,72,4,9
"60RC001356",110,52,0,58
"60RC001357",73,30,10,33
"60RC001358",62,50,2,10
"60RC001359",93,73,2,18
"60RC001360",83,57,2,24
"60RC001361",114,94,2,18
"60RC001362",90,43,3,44
"60RC001363",54,23,1,30
"60RC001364",112,78,1,33
"60RC001365",109,90,1,18
"60RC001366",58,47,0,11
"60RC001367",84,57,4,23
"60RC001368",75,31,7,37
"60RC001369",86,58,3,25
"60RC001370",75,43,4,28
"60RC001371",97,50,6,41
"60RC001372",58,35,1,22
"60RC001373",84,43,5,36
"60RC001374",36,14,5,17
"60RC001375",50,21,6,23
"60RC001376",63,13,18,32
"60RC001377",64,19,6,39
"60RC001378",61,34,1,26
"60RC001379",97,84,3,10
"60RC001380",84,71,0,13
"60RC001381",61,37,3,21
"60RC001382",106,82,4,20
"60RC001383",73,55,2,16
"60RC001384",68,47,2,19
"60RC001385",79,47,4,28
"60RC001386",59,24,3,32
"60RC001387",79,34,3,42
"60RC001388",81,36,6,39
"60RC001389",71,56,1,14
"60RC001390",111,91,2,18
"60RC001391",139,123,4,12
"60RC001392",85,52,2,31
"60RC001393",50,33,2,15
"60RC001394",40,23,2,15
"60RC001395",118,72,4,42
"60RC001396",88,51,3,34
"60RC001397",59,33,2,24
"60RC001398",179,150,2,27
"60RC001399",74,53,3,18
"60RC001400",116,94,0,22
"60RC001401",53,23,2,28
"60RC001402",50,45,1,4
"60RC001403",174,132,5,37
"60RC001404",74,62,2,10
"60RC001405",56,26,2,28
"60RC001406",57,31,1,25
"60RC001407",64,39,0,25
"60RC001408",134,95,4,35
"60RC001409",92,52,10,30
"60RC001410",70,30,2,38
"60RC001411",52,24,2,26
"60RC001412",67,33,2,32
"60RC001413",44,26,2,16
"60RC001414",100,61,4,35
"60RC001415",58,30,1,27
"60RC001416",113,87,5,21
"60RC001417",57,46,3,8
"60RC001418",92,68,2,22
"60RC001419",168,136,2,30
"60RC001420",119,80,3,36
"60RC001421",134,104,1,29
"60RC001422",50,38,0,12
"60RC001423",40,28,0,12
"60RC001424",91,57,1,33
"60RC001425",69,55,1,13
"60RC001426",104,87,2,15
"60RC001427",42,28,0,14
"60RC001428",92,50,3,39
"60RC001429",69,45,2,22
"60RC001430",94,52,3,39
"60RC001431",70,50,0,20
"60RC001432",206,169,2,35
"60RC001433",100,78,0,22
"60RC001434",79,60,3,16
"60RC001435",135,85,2,48
"60RC001436",75,58,1,16
"60RC001437",205,160,3,42
"60RC001438",114,97,1,16
"60RC001439",80,65,1,14
"60RC001440",119,90,1,28
"60RC001441",79,62,1,16
"60RC001442",133,89,6,38
"60RC001443",53,39,0,14
"60RC001444",129,91,5,33
"60RC001445",50,26,3,21
"60RC001446",98,69,2,27
"60RC001447",88,56,2,30
"60RC001448",253,127,5,121
"60RC001449",90,64,2,24
"60RC001450",114,97,1,16
"60RC001451",89,69,0,20
"60RC001452",143,104,2,37
"60RC001453",72,65,0,7
"60RC001454",82,49,2,31
"60RC001455",110,97,1,12
"60RC001456",75,63,0,12
"60RC001457",110,86,2,22
"60RC001458",137,116,2,19
"60RC001459",72,49,2,21
"60RC001460",161,108,4,49
"60RC001461",71,50,1,20
"60RC001462",110,75,1,34
"60RC001463",81,60,3,18
"60RC001464",131,102,2,27
"60RC001465",68,59,1,8
"60RC001466",119,95,6,18
"60RC001467",51,39,0,12
"60RC001468",121,95,4,22
"60RC001469",65,45,4,16
"60RC001470",70,29,6,35
"60RC001471",87,59,4,24
"60RC001472",80,63,3,14
"60RC001473",68,40,5,23
"60QE000001",111,81,2,28
"60QE000002",68,42,4,22
"60QE000003",109,71,4,34
"60QE000004",131,85,7,39
"60QE000005",62,47,1,14
"60QE000006",80,52,3,25
"60QE000007",109,66,4,39
"60QE000008",67,50,3,14
"60QE000009",89,36,3,50
"60QE000010",108,73,2,33
"60QE000011",69,42,4,23
"60QE000012",56,38,2,16
"60QE000013",71,43,0,28
"60QE000014",77,55,2,20
"60QE000015",38,26,3,9
"60QE000016",74,49,2,23
"60QE000017",95,57,2,36
"60QE000018",121,83,3,35
"60QE000019",109,65,6,38
"60QE000020",47,29,2,16
"60QE000021",41,32,0,9
"60QE000022",102,58,3,41
"60QE000023",84,62,1,21
"60QE000024",95,57,4,34
"60QE000025",93,64,3,26
"60QE000026",62,41,7,14
"60QE000027",95,64,0,31
"60QE000028",59,38,1,20
"60QE000029",93,60,2,31
"60QE000030",68,38,4,26
"60QE000031",70,48,2,20
"60QE000032",121,73,5,43
"60QE000033",93,64,1,28
"60QE000034",104,69,3,32
"60QE000035",80,51,0,29
"60QE000036",81,50,0,31
"60QE000037",99,64,1,34
"60QE000038",64,46,3,15
"60QE000039",115,77,2,36
"60QE000040",97,43,1,53
"60QE000041",41,22,4,15
"60QE000042",96,63,1,32
"60QE000043",129,78,1,50
"60QE000044",72,39,3,30
"60QE000045",109,80,5,24
"60QE000046",88,49,2,37
"60QE000047",91,61,1,29
"60QE000048",75,49,5,21
"60QE000049",84,51,3,30
"60QE000050",119,81,1,37
"60QE000051",111,76,5,30
"60QE000052",96,55,5,36
"60QE000053",119,81,1,37
"60QE000054",109,78,1,30
"60QE000055",81,47,1,33
"60QE000056",79,38,8,33
"60QE000057",47,30,1,16
"60QE000058",123,70,8,45
"60QE000059",104,78,3,23
"60QE000060",109,60,8,41
"60QE000061",111,80,4,27
"60QE000062",136,102,2,32
"60QE000063",109,87,2,20
"60QE000064",41,29,1,11
"60QE000065",47,37,2,8
"60QE000066",138,98,1,39
"60QE000067",78,60,3,15
"60QE000068",66,50,1,15
"60QE000069",68,45,5,18
"60QE000070",115,74,4,37
"60QE000071",103,57,2,44
"60QE000072",101,78,1,22
"60QE000073",115,79,1,35
"60QE000074",79,50,2,27
"60QE000075",79,61,0,18
"60QE000076",110,76,1,33
"60QE000077",93,63,2,28
"60QE000078",101,73,5,23
"60QE000079",87,54,2,31
"60QE000080",119,86,4,29
"60QE000081",73,59,5,9
"60QE000082",42,25,2,15
"60QE000083",103,57,1,45
"60QE000084",127,92,2,33
"60QE000085",142,99,1,42
"60QE000086",78,50,1,27
"60QE000087",151,96,7,48
"60QE000088",95,61,1,33
"60QE000089",102,63,1,38
"60QE000090",92,65,0,27
"60QE000091",114,71,3,40
"60QE000092",59,42,0,17
"60QE000093",94,59,5,30
"60QE000094",83,37,1,45
"60QE000095",101,72,1,28
"60QE000096",39,30,0,9
"60QE000097",86,51,3,32
"60QE000098",108,69,2,37
"60QE000099",90,68,2,20
"60QE000100",79,62,1,16
"60QE000101",78,48,2,28
"60QE000102",66,49,6,11
"60QE000103",83,56,1,26
"60QE000104",73,51,3,19
"60QE000105",79,50,4,25
"60QE000106",130,87,2,41
"60QE000107",82,65,0,17
"60QE000108",115,75,1,39
"60QE000109",82,61,2,19
"60QE000110",115,87,3,25
"60QE000111",114,81,3,30
"60QE000112",130,86,4,40
"60QE000113",109,77,2,30
"60QE000114",108,79,3,26
"60QE000115",70,50,1,19
"60QE000116",94,58,5,31
"60QE000117",126,41,0,85
"60QE000118",84,59,1,24
"60QE000119",112,79,2,31
"60QE000120",82,57,7,18
"60QE000121",102,71,1,30
"60QE000122",90,58,1,31
"60QE000123",91,54,3,34
"60QE000124",122,73,1,48
"60QE000125",59,41,1,17
"60QE000126",113,93,0,20
"60QE000127",56,31,3,22
"60QE000128",59,48,0,11
"60QE000129",115,73,1,41
"60QE000130",61,44,4,13
"60QE000131",58,44,2,12
"60QE000132",65,45,0,20
"60QE000133",45,30,0,15
"60QE000134",78,56,2,20
