"output_area","total","pensioner","student","other"
"60QZ001898",40,8,0,32
"60QZ001899",44,9,0,35
"60QZ001900",27,0,0,27
"60QZ001901",41,4,0,37
"60QZ001902",51,7,0,44
"60QZ001903",38,2,0,36
"60QZ001904",41,15,0,26
"60QZ001905",49,9,0,40
"60QZ001906",44,3,0,41
"60QZ001907",28,7,0,21
"60QZ001908",28,4,0,24
"60QZ001909",20,1,0,19
"60QZ001910",32,1,0,31
"60QZ001911",41,7,0,34
"60QZ001912",46,5,0,41
"60QZ001913",27,0,0,27
"60QZ001914",30,6,0,24
"60QZ001915",43,10,0,33
"60QZ001916",33,5,0,28
"60QZ001917",37,8,0,29
"60QZ001918",50,4,0,46
"60QZ001919",39,5,0,34
"60QZ001920",39,16,0,23
"60QZ001921",29,7,0,22
"60QZ001922",76,10,0,66
"60QZ001923",38,7,0,31
"60QZ001924",33,7,0,26
"60QZ001925",21,1,0,20
"60QZ001926",44,11,0,33
"60QZ001927",36,15,0,21
"60QZ001928",29,11,0,18
"60QZ001929",40,6,0,34
"60QZ001930",69,22,0,47
"60QZ001931",42,9,0,33
"60QZ001932",47,7,0,40
"60QZ001933",41,6,0,35
"60QZ001934",42,13,0,29
"60QZ001935",43,4,0,39
"60QZ001936",47,30,0,17
"60QZ001937",30,3,0,27
"60QZ001938",46,3,0,43
"60QZ001939",42,1,0,41
"60QZ001940",52,3,0,49
"60QZ001941",26,0,0,26
"60QZ001942",66,20,0,46
"60QZ001943",46,6,0,40
"60QZ001944",46,1,0,45
"60QZ001945",52,7,0,45
"60QZ001946",24,4,0,20
"60QZ001947",23,2,0,21
"60QZ001948",41,20,0,21
"60QZ001949",32,3,0,29
"60QZ001950",21,3,0,18
"60QZ001951",54,18,0,36
"60QZ001952",60,4,0,56
"60QZ001953",53,11,0,42
"60QZ001954",48,6,0,42
"60QZ001955",41,2,0,39
"60QZ001956",28,1,0,27
"60QZ001957",79,10,0,69
"60QZ001958",30,5,0,25
"60QZ001959",46,11,0,35
"60QZ001960",34,8,0,26
"60QZ001961",61,8,0,53
"60QZ001962",50,16,0,34
"60QZ001963",47,18,0,29
"60QZ001964",41,1,0,40
"60QZ001965",63,3,0,60
"60QZ001966",35,7,0,28
"60QZ001967",49,3,0,46
"60QZ001968",54,6,0,48
"60QZ001969",41,4,0,37
"60QZ001970",49,1,0,48
"60QZ001971",31,3,0,28
"60QZ001972",34,1,0,33
"60QZ001973",38,3,0,35
"60QZ001974",51,10,0,41
"60QZ001975",42,2,0,40
"60QZ001976",42,4,0,38
"60QZ001977",43,14,0,29
"60QZ001978",40,0,0,40
"60QZ001979",34,3,0,31
"60QZ001980",53,5,0,48
"60QZ001981",58,22,0,36
"60QZ001982",25,6,0,19
"60QZ001983",21,6,0,15
"60QZ001984",66,10,0,56
"60QZ001985",37,7,0,30
"60QZ001986",62,9,0,53
"60QZ001987",58,27,0,31
"60QZ001988",28,7,0,21
"60QZ001989",34,3,0,31
"60QZ001990",48,5,0,43
"60QZ001991",63,40,0,23
"60QZ001992",39,6,0,33
"60QZ001993",22,3,0,19
"60QZ001994",59,4,0,55
"60QZ001995",38,7,0,31
"60QZ001996",55,4,0,51
"60QZ001997",36,3,0,33
"60QZ001998",63,8,0,55
"60QZ001999",35,0,0,35
"60QZ002000",50,1,0,49
"60QZ002001",48,19,0,29
"60QZ002002",34,10,0,24
"60QZ002003",46,19,0,27
"60QZ002004",35,13,0,22
"60QZ002005",59,15,0,44
"60QZ002006",29,3,0,26
"60QZ002007",63,12,0,51
"60QZ002008",64,13,0,51
"60QZ002009",35,9,0,26
"60QZ002010",70,12,0,58
"60QZ002011",43,18,0,25
"60QZ002012",42,21,0,21
"60QZ002013",55,24,0,31
"60QZ002014",55,23,0,32
"60QZ002015",54,12,0,42
"60QZ002016",56,11,0,45
"60QZ002017",54,24,0,30
"60QZ002018",54,18,0,36
"60QZ002019",60,24,0,36
"60QZ002020",46,14,0,32
"60QZ002021",51,19,0,32
"60QZ002022",46,21,0,25
"60QZ002023",56,20,0,36
"60QZ002024",45,12,0,33
"60QZ002025",57,16,0,41
"60QZ002026",48,9,0,39
"60QZ002027",45,16,0,29
"60QZ002028",55,27,0,28
"60QZ002029",56,19,0,37
"60QZ002030",46,17,0,29
"60QZ002031",53,22,0,31
"60QZ002032",47,19,0,28
"60QZ002033",56,20,0,36
"60QZ002034",48,17,0,31
"60QZ002035",56,18,0,38
"60QZ002036",44,17,0,27
"60QZ002037",63,16,0,47
"60QZ002038",34,5,0,29
"60QZ002039",33,5,0,28
"60QZ002040",59,7,0,52
"60QZ002041",27,10,0,17
"60QZ002042",58,18,0,40
"60QZ002043",56,20,0,36
"60QZ002044",28,11,0,17
"60QZ002045",56,12,0,44
"60QZ002046",36,8,0,28
"60QZ002047",30,7,0,23
"60QZ002048",54,8,0,46
"60QZ002049",36,11,0,25
"60QZ002050",50,11,0,39
"60QZ002051",40,1,0,39
"60QZ002052",43,2,0,41
"60QZ002053",52,18,0,34
"60QZ002054",32,9,0,23
"60QZ002055",51,1,0,50
"60QZ002056",34,3,0,31
"60QZ002057",30,15,0,15
"60QZ002058",55,9,0,46
"60QZ002059",48,0,0,48
"60QZ002060",35,1,0,34
"60QZ002061",32,7,0,25
"60QZ002062",50,6,0,44
"60QZ002063",61,1,0,60
"60QZ002064",27,0,0,27
"60QZ002065",54,3,0,51
"60QZ002066",35,3,0,32
"60QZ002067",54,11,0,43
"60QZ002068",27,7,0,20
"60QZ002069",32,7,0,25
"60QZ002070",55,11,0,44
"60QZ002071",21,1,0,20
"60QZ002072",69,2,0,67
"60QZ002073",64,9,0,55
"60QZ002074",29,12,0,17
"60QZ002075",56,5,0,51
"60QZ002076",33,1,0,32
"60QZ002077",49,4,0,45
"60QZ002078",60,12,0,48
"60QZ002079",48,13,0,35
"60QZ002080",38,7,0,31
"60QZ002081",49,2,0,47
"60QZ002082",47,0,0,47
"60QZ002083",63,0,0,63
"60QZ002084",58,8,0,50
"60QZ002085",68,11,0,57
"60QZ002086",46,1,0,45
"60QZ002087",83,8,0,75
"60QZ002088",147,5,0,142
"60QZ002089",38,2,0,36
"60QZ002090",50,1,0,49
"60QZ002091",54,7,0,47
"60QZ002092",37,5,0,32
"60QZ002093",62,6,0,56
"60QZ002094",68,4,0,64
"60QZ002095",51,5,0,46
"60QZ002096",47,5,0,42
"60QZ002097",82,32,0,50
"60QZ002098",43,13,0,30
"60QZ002099",56,24,0,32
"60QZ002100",52,13,0,39
"60QZ002101",54,35,0,19
"60QZ002102",48,15,0,33
"60QZ002103",46,23,0,23
"60QZ002104",44,5,0,39
"60QZ002105",46,21,0,25
"60QZ002106",28,3,0,25
"60QZ002107",65,33,0,32
"60QZ002108",52,12,0,40
"60QZ002109",51,18,0,33
"60QZ002110",49,10,0,39
"60QZ002111",51,31,0,20
"60QZ002112",77,5,0,72
"60QZ002113",83,4,0,79
"60QZ002114",23,1,0,22
"60QZ002115",39,2,0,37
"60QZ002116",49,10,0,39
"60QZ002117",40,13,0,27
"60QZ002118",49,2,0,47
"60QZ002119",26,5,0,21
"60QZ002120",68,1,0,67
"60QZ002121",82,28,0,54
"60QZ002122",60,1,0,59
"60QZ002123",53,0,0,53
"60QZ002124",68,1,0,67
"60QZ002125",58,0,0,58
"60QZ002126",25,0,0,25
"60QZ002127",54,5,0,49
"60QZ002128",62,25,0,37
"60QZ002129",55,22,0,33
"60QZ002130",95,17,0,78
"60QZ002131",57,7,0,50
"60QZ002132",34,4,0,30
"60QZ002133",37,2,0,35
"60QZ002134",50,11,0,39
"60QZ002135",89,30,0,59
"60QZ002136",33,16,0,17
"60QZ002137",53,10,0,43
"60QZ002138",42,5,0,37
"60QZ002139",52,10,0,42
"60QZ002140",49,15,0,34
"60QZ002141",37,8,0,29
"60QZ002142",48,19,0,29
"60QZ002143",36,11,0,25
"60QZ002144",37,11,0,26
"60QZ002145",58,4,0,54
"60QZ002146",69,8,0,61
"60QZ002147",36,12,0,24
"60QZ002148",40,26,0,14
"60QZ002149",42,19,0,23
"60QZ002150",60,1,0,59
"60QZ002151",40,1,0,39
"60QZ002152",86,1,0,85
"60QZ002153",47,0,0,47
"60QZ002154",54,17,0,37
"60QZ002155",41,14,0,27
"60QZ002156",75,12,0,63
"60QZ002157",73,5,0,68
"60QZ002158",38,9,0,29
"60QZ002159",57,20,0,37
"60QZ002160",45,25,0,20
"60QZ002161",37,17,0,20
"60QZ002162",41,15,0,26
"60QZ002163",43,6,0,37
"60QZ002164",41,0,0,41
"60QZ002165",48,19,0,29
"60QZ002166",51,9,0,42
"60QZ002167",57,8,0,49
"60QZ002168",35,7,0,28
"60QZ002169",81,30,0,51
"60QZ002170",22,5,0,17
"60QZ002171",37,1,0,36
"60QZ002172",48,3,0,45
"60QZ002173",53,12,0,41
"60QZ002174",31,7,0,24
"60QZ002175",47,7,0,40
"60QZ002176",41,9,0,32
"60QZ002177",33,5,0,28
"60QZ002178",59,13,0,46
"60QZ002179",42,17,0,25
"60QZ002180",40,13,0,27
"60QZ002181",50,0,0,50
"60QZ002182",38,3,0,35
"60QZ002183",56,9,0,47
"60QZ002184",82,10,0,72
"60QZ002185",43,6,0,37
"60QZ002186",53,4,0,49
"60QZ002187",51,9,0,42
"60QZ002188",44,3,0,41
"60QZ002189",61,15,0,46
"60QZ002190",62,10,0,52
"60QZ002191",56,13,0,43
"60QZ002192",41,9,0,32
"60QZ002193",45,18,0,27
"60QZ002194",55,1,0,54
"60QZ002195",33,1,0,32
"60QZ002196",49,2,0,47
"60QZ002197",54,4,0,50
"60QZ002198",39,0,0,39
"60QZ002199",56,1,0,55
"60QZ002200",94,2,0,92
"60QZ002201",51,2,0,49
"60QZ002202",56,14,0,42
"60QZ002203",53,5,0,48
"60QZ002204",53,1,0,52
"60QZ002205",43,21,0,22
"60QZ002206",43,20,0,23
"60QZ002207",60,22,0,38
"60QZ002208",33,1,0,32
"60QZ002209",43,11,0,32
"60QZ002210",43,1,0,42
"60QZ002211",69,4,0,65
"60QZ002212",36,2,0,34
"60QZ002213",83,38,0,45
"60QZ002214",34,13,0,21
"60QZ002215",58,20,0,38
"60QZ002216",91,12,0,79
"60QZ002217",36,2,0,34
"60QZ002218",57,8,0,49
"60QZ002219",69,23,0,46
"60QZ002220",48,13,0,35
"60QZ002221",43,3,0,40
"60QZ002222",45,7,0,38
"60QZ002223",59,11,0,48
"60QZ002224",40,6,0,34
"60QZ002225",56,7,0,49
"60QZ002226",32,0,0,32
"60QZ002227",56,1,0,55
"60QZ002228",29,0,0,29
"60QZ002229",108,7,0,101
"60QZ002230",32,11,0,21
"60QZ002231",64,27,0,37
"60QZ002232",38,10,0,28
"60QZ002233",45,9,0,36
"60QZ002234",53,8,0,45
"60QZ002235",50,13,0,37
"60QZ002236",48,19,0,29
"60QZ002237",48,8,0,40
"60QZ002238",39,10,0,29
"60QZ002239",42,1,0,41
"60QZ002240",50,8,0,42
"60QZ002241",49,6,0,43
"60QZ002242",58,41,0,17
"60QZ002243",48,40,0,8
"60QZ002244",44,1,0,43
"60QZ002245",72,1,0,71
"60QZ002246",50,0,0,50
"60QZ002247",49,0,0,49
"60QZ002248",96,10,0,86
"60QZ002249",28,2,0,26
"60QZ002250",51,5,0,46
"60QZ002251",36,5,0,31
"60QZ002252",52,8,0,44
"60QZ002253",39,11,0,28
"60QZ002254",22,2,0,20
"60QZ002255",65,27,0,38
"60QZ002256",46,3,0,43
"60QZ002257",51,2,0,49
"60QZ002258",52,1,0,51
"60QZ002259",37,12,0,25
"60QZ002260",50,3,0,47
"60QZ002261",66,4,0,62
"60QZ002262",49,12,0,37
"60QZ002263",38,10,0,28
"60QZ002264",68,16,0,52
"60QZ002265",42,1,0,41
"60QZ002266",42,7,0,35
"60QZ002267",40,4,0,36
"60QZ002268",32,6,0,26
"60QZ002269",54,7,0,47
"60QZ002270",88,35,0,53
"60QZ002271",42,1,0,41
"60QZ002272",44,7,0,37
"60QZ002273",50,1,0,49
"60QZ002274",44,0,0,44
"60QZ002275",70,4,0,66
"60QZ002276",31,0,0,31
"60QZ002277",46,7,0,39
"60QZ002278",49,5,0,44
"60QZ002279",48,0,0,48
"60QZ002280",45,0,0,45
"60QZ002281",40,0,0,40
"60QZ002282",34,0,0,34
"60QZ002283",51,14,0,37
"60QZ002284",56,28,0,28
"60QZ002285",31,16,0,15
"60QZ002286",62,16,0,46
"60QZ002287",27,2,0,25
"60QZ002288",58,5,0,53
"60QZ002289",37,8,0,29
"60QZ002290",45,0,0,45
"60QZ002291",43,1,0,42
"60QZ002292",49,0,0,49
"60QZ002293",48,24,0,24
"60QZ002294",40,3,0,37
"60QZ002295",50,1,0,49
"60QZ002296",36,0,0,36
"60QZ002297",37,2,0,35
"60QZ002298",63,2,0,61
"60QZ002299",60,2,0,58
"60QZ002300",65,13,0,52
"60QZ002301",27,5,0,22
"60QZ002302",46,7,0,39
"60QZ002303",54,3,0,51
"60QZ002304",53,1,0,52
"60QZ002305",57,0,0,57
"60QZ002306",44,9,0,35
"60QZ002307",44,13,0,31
"60QZ002308",57,9,0,48
"60QZ002309",24,5,0,19
"60QZ002310",46,4,0,42
"60QZ002311",38,4,0,34
"60QZ002312",85,23,0,62
"60QZ002313",50,8,0,42
"60QZ002314",40,2,0,38
"60QZ002315",41,0,0,41
"60QZ002316",44,1,0,43
"60QZ002317",46,11,0,35
"60QZ002318",36,13,0,23
"60QZ002319",42,5,0,37
"60QZ002320",70,16,0,54
"60QZ002321",90,5,0,85
"60QZ002322",49,27,0,22
"60QZ002323",32,13,0,19
"60QZ002324",53,6,0,47
"60QZ002325",49,6,0,43
"60QZ002326",60,9,0,51
"60QZ002327",47,5,0,42
"60QZ002328",41,13,0,28
"60QZ002329",51,5,0,46
"60QZ002330",42,12,0,30
"60QZ002331",40,15,0,25
"60QZ002332",48,15,0,33
"60QZ002333",37,1,0,36
"60QZ002334",48,33,0,15
"60QZ002335",44,4,0,40
"60QZ002336",69,1,0,68
"60QZ002337",64,37,0,27
"60QZ002338",52,21,0,31
"60QZ002339",52,14,0,38
"60QZ002340",64,17,0,47
"60QZ002341",51,9,0,42
"60QZ002342",34,6,0,28
"60QZ002343",27,7,0,20
"60QZ002344",59,15,0,44
"60QZ002345",70,11,0,59
"60QZ002346",26,1,0,25
"60QZ002347",34,6,0,28
"60QZ002348",60,15,0,45
"60QZ002349",36,3,0,33
"60QZ002350",46,22,0,24
"60QZ002351",73,2,0,71
"60QZ002352",23,0,0,23
"60QZ002353",52,9,0,43
"60QZ002354",42,0,0,42
"60QZ002355",52,0,0,52
"60QZ002356",57,17,0,40
"60QZ002357",45,18,0,27
"60QZ002358",29,5,0,24
"60QZ002359",68,35,0,33
"60QZ002360",70,9,0,61
"60QZ002361",48,9,0,39
"60QZ002362",39,9,0,30
"60QZ002363",34,8,0,26
"60QZ002364",56,13,0,43
"60QZ002365",77,12,0,65
"60QZ002366",24,5,0,19
"60QZ002367",34,10,0,24
"60QZ002368",50,9,0,41
"60QZ002369",42,6,0,36
"60QZ002370",74,4,0,70
"60QZ002371",57,12,0,45
"60QZ002372",30,9,0,21
"60QZ002373",58,18,0,40
"60QZ002374",55,15,0,40
"60QZ002375",26,1,0,25
"60QZ002376",59,13,0,46
"60QZ002377",34,16,0,18
"60QZ002378",55,11,0,44
"60QZ002379",89,11,0,78
"60QZ002380",59,10,0,49
"60QZ002381",24,4,0,20
"60QZ002382",52,8,0,44
"60QZ002383",35,3,0,32
"60QZ002384",64,16,0,48
"60QZ002385",38,9,0,29
"60QZ002386",62,58,0,4
"60QZ002387",98,25,0,73
"60QZ002388",49,10,0,39
"60QZ002389",33,4,0,29
"60QZ002390",35,7,0,28
"60QZ002391",54,6,0,48
"60QZ002392",32,2,0,30
"60QZ002393",49,8,0,41
"60QZ002394",37,8,0,29
"60QZ002395",52,12,0,40
"60QZ002396",65,16,0,49
"60QZ002397",35,9,0,26
"60QZ002398",42,9,0,33
"60QZ002399",64,15,0,49
"60QZ002400",35,8,0,27
"60QZ002401",56,2,0,54
"60QZ002402",28,7,0,21
"60QZ002403",60,35,0,25
"60QZ002404",54,18,0,36
"60QZ002405",31,6,0,25
"60QZ002406",63,5,0,58
"60QZ002407",48,13,0,35
"60QZ002408",66,12,0,54
"60QZ002409",35,6,0,29
"60QZ002410",30,6,0,24
"60QZ002411",62,26,0,36
"60QZ002412",34,0,0,34
"60QZ002413",82,1,0,81
"60QZ002414",89,42,0,47
"60QZ002415",54,2,0,52
"60QZ002416",26,0,0,26
"60QZ002417",69,11,0,58
"60QZ002418",45,2,0,43
"60QZ002419",51,35,0,16
"60QZ002420",95,3,0,92
"60QZ002421",49,2,0,47
"60QZ002422",33,3,0,30
"60QZ002423",67,0,0,67
"60QZ002424",69,2,0,67
"60QZ002425",58,6,0,52
"60QZ002426",126,5,0,121
"60QZ002427",22,0,0,22
"60QZ002428",70,0,0,70
"60QZ002429",36,2,0,34
"60QZ002430",72,2,0,70
"60QZ002431",37,0,0,37
"60QZ002432",55,2,0,53
"60QZ002433",48,4,0,44
"60QZ002434",66,3,0,63
"60QZ002435",63,1,0,62
"60QZ002436",63,0,0,63
"60QZ002437",26,1,0,25
"60QZ002438",65,2,0,63
"60QZ002439",51,0,0,51
"60QZ002440",64,1,0,63
"60QZ002441",38,2,0,36
"60QZ002442",50,1,0,49
"60QZ002443",52,0,0,52
"60QZ002444",77,15,0,62
"60QZ002445",49,7,0,42
"60QZ002446",36,4,0,32
"60QZ002447",46,25,0,21
"60QZ002448",37,10,0,27
"60QZ002449",44,14,0,30
"60QZ002450",50,18,0,32
"60QZ002451",44,13,0,31
"60QZ002452",38,5,0,33
"60QZ002453",56,8,0,48
"60QZ002454",32,7,0,25
"60QZ002455",84,25,0,59
"60QZ002456",55,15,0,40
"60QZ002457",65,15,0,50
"60QZ002458",32,9,0,23
"60QZ002459",34,1,0,33
"60QZ002460",180,24,0,156
"60QZ002461",59,1,0,58
"60QZ002462",35,0,0,35
"60QZ002463",61,3,0,58
"60QZ002464",57,22,0,35
"60QZ002465",35,19,0,16
"60QZ002466",48,16,0,32
"60QZ002467",59,7,0,52
"60QZ002468",26,2,0,24
"60QZ002469",91,11,0,80
"60QZ002470",40,0,0,40
"60QZ002471",53,1,0,52
"60QZ002472",52,0,0,52
"60QZ002473",36,0,0,36
"60QZ002474",42,0,0,42
"60QZ002475",70,2,0,68
"60QZ002476",35,0,0,35
"60QZ002477",51,0,0,51
"60QZ002478",51,3,0,48
"60QZ002479",56,5,0,51
"60QZ002480",28,0,0,28
"60QZ002481",64,1,0,63
"60QZ002482",46,7,0,39
"60QZ002483",45,11,0,34
"60QZ002484",40,13,0,27
"60QZ002485",94,53,0,41
"60QZ002486",48,3,0,45
"60QZ002487",64,2,0,62
"60QZ002488",21,0,0,21
"60QZ002489",62,3,0,59
"60QZ002490",49,3,0,46
"60QZ002491",65,2,0,63
"60QZ002492",59,0,0,59
"60QZ002493",53,4,0,49
"60QZ002494",78,4,0,74
"60QZ002495",27,4,0,23
"60QZ002496",69,3,0,66
"60QZ002497",32,0,0,32
"60QZ002498",64,1,0,63
"60QZ002499",53,2,0,51
"60QZ002500",72,0,0,72
"60QZ002501",33,3,0,30
"60QZ002502",76,6,0,70
"60QZ002503",30,2,0,28
"60QZ002504",43,0,0,43
"60QZ002505",38,0,0,38
"60QZ002506",57,4,0,53
"60QZ002507",20,0,0,20
"60QZ002508",57,0,0,57
"60QZ002509",70,0,0,70
"60QZ002510",47,3,0,44
"60QZ002511",39,0,0,39
"60QZ002512",55,12,0,43
"60QZ002513",54,1,0,53
"60QZ002514",55,3,0,52
"60QZ002515",42,3,0,39
"60QZ002516",51,10,0,41
"60QZ002517",49,2,0,47
"60QZ002518",40,7,0,33
"60QZ002519",106,16,0,90
"60QZ002520",56,0,0,56
"60QZ002521",66,1,0,65
"60QZ002522",51,1,0,50
"60QZ002523",65,2,0,63
"60QZ002524",60,0,0,60
"60QZ002525",48,1,0,47
"60QZ002526",43,3,0,40
"60QZ002527",49,1,0,48
"60QZ002528",59,3,0,56
"60QZ002529",72,1,0,71
"60QZ002530",41,1,0,40
"60QZ002531",45,2,0,43
"60QZ002532",30,11,0,19
"60QZ002533",55,0,0,55
"60QZ002534",50,10,0,40
"60QZ002535",25,9,0,16
"60RA000001",35,11,0,24
"60RA000002",58,12,0,46
"60RA000003",46,8,0,38
"60RA000004",29,3,0,26
"60RA000005",67,16,0,51
"60RA000006",69,9,0,60
"60RA000007",63,9,0,54
"60RA000008",52,11,0,41
"60RA000009",38,11,0,27
"60RA000010",45,14,0,31
"60RA000011",47,17,0,30
"60RA000012",39,13,0,26
"60RA000013",51,12,0,39
"60RA000014",59,11,0,48
"60RA000015",50,7,0,43
"60RA000016",39,6,0,33
"60RA000017",74,10,0,64
"60RA000018",80,16,0,64
"60RA000019",67,17,0,50
"60RA000020",57,13,0,44
"60RA000021",39,11,0,28
"60RA000022",41,12,0,29
"60RA000023",69,16,0,53
"60RA000024",36,12,0,24
"60RA000025",54,14,0,40
"60RA000026",58,11,0,47
"60RA000027",78,17,0,61
"60RA000028",70,15,0,55
"60RA000029",58,18,0,40
"60RA000030",45,9,0,36
"60RA000031",69,17,0,52
"60RA000032",77,13,0,64
"60RA000033",64,11,0,53
"60RA000034",53,12,0,41
"60RA000035",69,21,0,48
"60RA000036",65,11,0,54
"60RA000037",68,21,0,47
"60RA000038",67,19,0,48
"60RA000039",44,9,0,35
"60RA000040",61,23,0,38
"60RA000041",75,17,0,58
"60RA000042",51,19,0,32
"60RA000043",57,17,0,40
"60RA000044",31,4,0,27
"60RA000045",22,6,0,16
"60RA000046",50,7,0,43
"60RA000047",35,14,0,21
"60RA000048",58,20,0,38
"60RA000049",46,7,0,39
"60RA000050",24,7,0,17
"60RA000051",21,4,0,17
"60RA000052",43,11,0,32
"60RA000053",44,11,0,33
"60RA000054",35,15,0,20
"60RA000055",38,7,0,31
"60RA000056",36,10,0,26
"60RA000057",37,11,0,26
"60RA000058",32,6,0,26
"60RA000059",37,8,0,29
"60RA000060",47,12,0,35
"60RA000061",41,16,0,25
"60RA000062",54,10,0,44
"60RA000063",67,18,0,49
"60RA000064",53,12,0,41
"60RA000065",54,13,0,41
"60RA000066",43,14,0,29
"60RA000067",63,26,0,37
"60RA000068",26,11,0,15
"60RA000069",69,14,0,55
"60RA000070",30,7,0,23
"60RA000071",65,17,0,48
"60RA000072",44,14,0,30
"60RA000073",41,3,0,38
"60RA000074",44,10,0,34
"60RA000075",39,22,0,17
"60RA000076",64,16,0,48
"60RA000077",39,11,0,28
"60RA000078",64,28,0,36
"60RA000079",36,7,0,29
"60RA000080",56,9,0,47
"60RA000081",49,7,0,42
"60RA000082",79,26,0,53
"60RA000083",46,17,0,29
"60RA000084",68,29,0,39
"60RA000085",62,16,0,46
"60RA000086",53,18,0,35
"60RA000087",24,7,0,17
"60RA000088",49,8,0,41
"60RA000089",27,12,0,15
"60RA000090",60,7,0,53
"60RA000091",52,27,0,25
"60RA000092",61,17,0,44
"60RA000093",59,9,0,50
"60RA000094",32,15,0,17
"60RA000095",62,14,0,48
"60RA000096",44,12,0,32
"60RA000097",28,2,0,26
"60RA000098",50,27,0,23
"60RA000099",48,13,0,35
"60RA000100",73,31,0,42
"60RA000101",58,28,0,30
"60RA000102",35,16,0,19
"60RA000103",61,18,0,43
"60RA000104",39,9,0,30
"60RA000105",54,7,0,47
"60RA000106",49,7,0,42
"60RA000107",66,21,0,45
"60RA000108",47,18,0,29
"60RA000109",58,29,0,29
"60RA000110",53,2,0,51
"60RA000111",42,5,0,37
"60RA000112",53,9,0,44
"60RA000113",58,5,0,53
"60RA000114",49,4,0,45
"60RA000115",48,5,0,43
"60RA000116",52,10,0,42
"60RA000117",70,27,0,43
"60RA000118",63,22,0,41
"60RA000119",48,11,0,37
"60RA000120",50,19,0,31
"60RA000121",38,19,0,19
"60RA000122",39,12,0,27
"60RA000123",40,9,0,31
"60RA000124",46,24,0,22
"60RA000125",29,5,0,24
"60RA000126",29,7,0,22
"60RA000127",75,17,0,58
"60RA000128",23,8,0,15
"60RA000129",31,5,0,26
"60RA000130",34,9,0,25
"60RA000131",21,4,0,17
"60RA000132",28,2,0,26
"60RA000133",38,9,0,29
"60RA000134",47,12,0,35
"60RA000135",46,6,0,40
"60RA000136",51,6,0,45
"60RA000137",33,9,1,23
"60RA000138",29,6,0,23
"60RA000139",49,9,0,40
"60RA000140",65,12,0,53
"60RA000141",50,8,0,42
"60RA000142",44,13,0,31
"60RA000143",54,7,0,47
"60RA000144",40,11,0,29
"60RA000145",42,5,0,37
"60RA000146",42,4,0,38
"60RA000147",39,7,0,32
"60RA000148",46,10,0,36
"60RA000149",45,9,0,36
"60RA000150",83,23,0,60
"60RA000151",32,7,0,25
"60RA000152",54,14,0,40
"60RA000153",93,24,0,69
"60RA000154",47,14,0,33
"60RA000155",36,4,0,32
"60RA000156",60,7,0,53
"60RA000157",38,22,0,16
"60RA000158",73,20,0,53
"60RA000159",27,3,0,24
"60RA000160",57,12,0,45
"60RA000161",55,11,0,44
"60RA000162",33,9,0,24
"60RA000163",68,8,0,60
"60RA000164",53,5,0,48
"60RA000165",26,10,0,16
"60RA000166",93,29,1,63
"60RA000167",39,7,0,32
"60RA000168",42,15,0,27
"60RB000001",47,8,0,39
"60RB000002",54,10,0,44
"60RB000003",68,8,0,60
"60RB000004",48,10,0,38
"60RB000005",45,10,0,35
"60RB000006",49,7,0,42
"60RB000007",44,9,0,35
"60RB000008",62,10,0,52
"60RB000009",53,5,0,48
"60RB000010",31,5,0,26
"60RB000011",57,16,0,41
"60RB000012",53,15,0,38
"60RB000013",46,10,0,36
"60RB000014",51,6,0,45
"60RB000015",53,6,0,47
"60RB000016",56,13,0,43
"60RB000017",67,12,0,55
"60RB000018",77,11,0,66
"60RB000019",48,8,0,40
"60RB000020",39,7,0,32
"60RB000021",62,11,0,51
"60RB000022",27,4,0,23
"60RB000023",30,10,0,20
"60RB000024",76,21,0,55
"60RB000025",29,6,0,23
"60RB000026",47,29,0,18
"60RB000027",26,6,0,20
"60RB000028",60,0,0,60
"60RB000029",37,3,0,34
"60RB000030",28,5,0,23
"60RB000031",44,13,0,31
"60RB000032",45,5,0,40
"60RB000033",39,8,0,31
"60RB000034",76,12,0,64
"60RB000035",77,12,0,65
"60RB000036",36,3,0,33
"60RB000037",45,8,0,37
"60RB000038",24,7,0,17
"60RB000039",41,6,0,35
"60RB000040",74,29,0,45
"60RB000041",52,15,0,37
"60RB000042",47,10,0,37
"60RB000043",20,1,0,19
"60RB000044",56,14,0,42
"60RB000045",45,5,0,40
"60RB000046",33,8,0,25
"60RB000047",42,12,0,30
"60RB000048",39,6,0,33
"60RB000049",59,13,0,46
"60RB000050",63,25,0,38
"60RB000051",28,7,0,21
"60RB000052",61,11,0,50
"60RB000053",49,16,0,33
"60RB000054",49,14,0,35
"60RB000055",60,14,0,46
"60RB000056",59,15,0,44
"60RB000057",24,7,0,17
"60RB000058",59,11,0,48
"60RB000059",30,7,0,23
"60RB000060",30,2,0,28
"60RB000061",68,15,0,53
"60RB000062",66,13,0,53
"60RB000063",79,19,0,60
"60RB000064",33,6,0,27
"60RB000065",41,5,0,36
"60RB000066",28,6,0,22
"60RB000067",45,7,0,38
"60RB000068",36,5,0,31
"60RB000069",43,11,0,32
"60RB000070",44,12,0,32
"60RB000071",68,6,0,62
"60RB000072",52,9,0,43
"60RB000073",40,8,0,32
"60RB000074",22,3,0,19
"60RB000075",21,6,0,15
"60RB000076",61,17,0,44
"60RB000077",56,9,0,47
"60RB000078",40,10,0,30
"60RB000079",76,6,0,70
"60RB000080",75,17,0,58
"60RB000081",68,7,0,61
"60RB000082",28,5,0,23
"60RB000083",58,10,0,48
