"output_area","total","owned","social","rented","rentfree"
"60QS002991",51,23,23,0,5
"60QS002992",77,16,52,3,6
"60QS002993",84,25,52,0,7
"60QS002994",84,22,60,0,2
"60QS002995",190,135,18,33,4
"60QS002996",137,10,119,5,3
"60QS002997",93,42,46,5,0
"60QS002998",127,38,85,0,4
"60QS002999",112,43,60,6,3
"60QS003000",102,36,56,4,6
"60QS003001",99,15,81,0,3
"60QS003002",125,17,108,0,0
"60QS003003",70,3,62,0,5
"60QS003004",108,5,97,0,6
"60QS003005",124,15,99,2,8
"60QS003006",115,12,88,0,15
"60QS003007",98,88,7,3,0
"60QS003008",131,111,13,5,2
"60QS003009",104,94,0,10,0
"60QS003010",107,0,102,0,5
"60QS003011",86,0,75,6,5
"60QS003012",135,13,117,2,3
"60QS003013",91,3,77,5,6
"60QS003014",106,6,95,0,5
"60QS003015",176,19,146,3,8
"60QS003016",103,3,96,2,2
"60QS003017",106,7,92,1,6
"60QS003018",126,61,57,6,2
"60QS003019",114,4,106,0,4
"60QS003020",69,6,62,0,1
"60QS003021",97,7,84,0,6
"60QS003022",77,26,45,5,1
"60QS003023",104,16,79,4,5
"60QS003024",111,68,40,2,1
"60QS003025",148,92,51,0,5
"60QS003026",111,61,44,0,6
"60QS003027",80,5,68,0,7
"60QS003028",122,5,115,0,2
"60QS003029",80,0,72,0,8
"60QS003030",122,37,69,0,16
"60QS003031",131,89,32,1,9
"60QS003032",101,66,28,5,2
"60QS003033",118,83,34,0,1
"60QS003034",103,60,36,3,4
"60QS003035",140,72,67,0,1
"60QS003036",118,73,31,13,1
"60QS003037",84,39,45,0,0
"60QS003038",107,67,37,2,1
"60QS003039",139,78,58,0,3
"60QS003040",104,52,51,0,1
"60QS003041",159,120,33,5,1
"60QS003042",140,65,63,4,8
"60QS003043",101,49,47,3,2
"60QS003044",129,40,80,1,8
"60QS003045",90,27,59,0,4
"60QS003046",130,33,83,9,5
"60QS003047",73,2,65,0,6
"60QS003048",73,4,66,0,3
"60QS003049",81,58,21,1,1
"60QS003050",109,86,19,0,4
"60QS003051",203,186,17,0,0
"60QS003052",164,164,0,0,0
"60QS003053",133,98,30,0,5
"60QS003054",99,65,28,1,5
"60QS003055",99,59,35,3,2
"60QS003056",99,83,13,0,3
"60QS003057",111,31,75,3,2
"60QS003058",94,36,50,6,2
"60QS003059",100,20,79,0,1
"60QS003060",57,15,42,0,0
"60QS003061",72,18,51,3,0
"60QS003062",87,29,50,7,1
"60QS003063",119,47,65,5,2
"60QS003064",50,13,32,4,1
"60QS003065",98,5,81,0,12
"60QS003066",52,17,28,7,0
"60QS003067",97,3,93,0,1
"60QS003068",99,20,76,1,2
"60QS003069",58,10,41,1,6
"60QS003070",58,11,42,2,3
"60QS003071",64,5,54,3,2
"60QS003072",130,37,72,15,6
"60QS003073",66,14,51,0,1
"60QS003074",67,26,36,1,4
"60QS003075",73,23,40,1,9
"60QS003076",107,24,66,5,12
"60QS003077",57,13,42,0,2
"60QS003078",61,2,44,0,15
"60QS003079",116,21,89,0,6
"60QS003080",145,43,101,0,1
"60QS003081",124,19,91,1,13
"60QS003082",130,5,119,0,6
"60QS003083",112,90,14,6,2
"60QS003084",96,66,28,1,1
"60QS003085",94,69,23,2,0
"60QS003086",151,92,48,0,11
"60QS003087",124,102,21,0,1
"60QS003088",128,102,26,0,0
"60QS003089",104,58,40,3,3
"60QS003090",179,133,42,2,2
"60QS003091",162,104,48,3,7
"60QS003092",105,53,35,11,6
"60QS003093",98,68,23,7,0
"60QS003094",133,104,21,5,3
"60QS003095",120,85,33,0,2
"60QS003096",96,66,30,0,0
"60QS003097",124,96,24,0,4
"60QS003098",152,123,22,0,7
"60QS003099",116,72,43,0,1
"60QS003100",150,107,36,3,4
"60QS003101",77,57,15,2,3
"60QS003102",115,74,35,5,1
"60QS003103",123,87,31,1,4
"60QS003104",102,80,20,0,2
"60QS003105",114,91,16,2,5
"60QS003106",77,57,15,4,1
"60QS003107",113,71,34,5,3
"60QS003108",90,67,23,0,0
"60QS003109",123,87,34,0,2
"60QS003110",92,58,23,6,5
"60QS003111",126,123,1,0,2
"60QS003112",87,70,14,0,3
"60QS003113",86,66,16,0,4
"60QS003114",90,38,32,9,11
"60QS003115",92,53,31,6,2
"60QS003116",70,43,25,0,2
"60QS003117",129,95,29,2,3
"60QS003118",100,67,29,1,3
"60QS003119",131,66,55,2,8
"60QS003120",116,77,35,0,4
"60QS003121",99,84,12,3,0
"60QS003122",80,53,23,3,1
"60QS003123",106,61,42,2,1
"60QS003124",85,39,39,0,7
"60QS003125",66,30,36,0,0
"60QS003126",91,62,25,0,4
"60QS003127",91,34,53,0,4
"60QS003128",113,84,28,1,0
"60QS003129",121,74,45,2,0
"60QS003130",92,66,23,3,0
"60QS003131",117,83,32,0,2
"60QS003132",115,56,50,8,1
"60QS003133",120,77,43,0,0
"60QS003134",73,14,51,2,6
"60QS003135",93,84,7,2,0
"60QS003136",111,83,25,3,0
"60QS003137",130,110,19,1,0
"60QS003138",67,56,4,6,1
"60QS003139",67,41,24,1,1
"60QS003140",106,81,7,13,5
"60QS003141",84,46,30,1,7
"60QS003142",91,10,72,0,9
"60QS003143",211,116,92,3,0
"60QS003144",200,105,88,4,3
"60QS003145",191,86,89,5,11
"60QS003146",235,92,137,2,4
"60QS003147",90,57,26,0,7
"60QS003148",143,123,9,11,0
"60QS003149",133,78,47,7,1
"60QS003150",80,55,23,1,1
"60QS003151",66,36,25,0,5
"60QS003152",56,33,18,1,4
"60QS003153",75,5,61,1,8
"60QS003154",59,59,0,0,0
"60QS003155",94,22,65,0,7
"60QS003156",192,185,1,0,6
"60QS003157",118,115,0,0,3
"60QS003158",102,95,5,0,2
"60QS003159",104,100,0,3,1
"60QS003160",168,152,1,15,0
"60QS003161",116,116,0,0,0
"60QS003162",110,105,0,5,0
"60QS003163",120,114,1,5,0
"60QS003164",79,71,0,8,0
"60QS003165",115,100,3,11,1
"60QS003166",123,110,3,10,0
"60QS003167",133,104,0,29,0
"60QS003168",214,186,9,19,0
"60QS003169",108,61,23,20,4
"60QS003170",73,23,44,0,6
"60QS003171",67,13,45,0,9
"60QS003172",57,11,41,2,3
"60QS003173",130,113,0,12,5
"60QS003174",115,92,5,18,0
"60QS003175",133,91,40,2,0
"60QS003176",88,63,8,9,8
"60QS003177",121,90,27,1,3
"60QS003178",81,52,21,3,5
"60QS003179",136,81,53,0,2
"60QS003180",107,53,48,5,1
"60QS003181",87,64,22,1,0
"60QS003182",146,116,19,10,1
"60QS003183",109,78,13,10,8
"60QS003184",155,124,1,30,0
"60QS003185",99,86,0,13,0
"60QS003186",192,180,0,12,0
"60QS003187",179,166,3,10,0
"60QS003188",92,80,4,8,0
"60QS003189",131,115,0,16,0
"60QS003190",103,92,7,4,0
"60QS003191",94,0,86,0,8
"60QS003192",146,140,1,0,5
"60QS003193",114,112,1,0,1
"60QS003194",127,117,0,10,0
"60QS003195",118,106,11,0,1
"60QS003196",137,118,13,6,0
"60QS003197",103,82,21,0,0
"60QS003198",165,146,12,3,4
"60QS003199",129,121,7,0,1
"60QS003200",122,67,51,0,4
"60QS003201",155,10,139,0,6
"60QS003202",100,8,80,1,11
"60QS003203",105,3,96,0,6
"60QS003204",152,48,101,3,0
"60QS003205",93,31,56,0,6
"60QS003206",91,8,71,0,12
"60QS003207",89,48,22,12,7
"60QS003208",91,65,19,2,5
"60QS003209",98,56,38,0,4
"60QS003210",126,97,24,0,5
"60QS003211",125,70,52,3,0
"60QS003212",91,43,45,0,3
"60QS003213",118,67,46,3,2
"60QS003214",97,58,33,1,5
"60QS003215",90,45,41,0,4
"60QS003216",76,66,6,4,0
"60QS003217",120,98,19,0,3
"60QS003218",69,33,27,4,5
"60QS003219",72,40,24,2,6
"60QS003220",195,162,30,1,2
"60QS003221",174,139,31,2,2
"60QS003222",124,82,36,0,6
"60QS003223",154,112,38,0,4
"60QS003224",94,32,48,2,12
"60QS003225",112,107,0,0,5
"60QS003226",57,46,5,6,0
"60QS003227",195,191,4,0,0
"60QS003228",189,188,1,0,0
"60QS003229",135,120,11,2,2
"60QS003230",124,123,1,0,0
"60QS003231",99,97,2,0,0
"60QS003232",125,94,25,0,6
"60QS003233",70,21,36,9,4
"60QS003234",120,94,26,0,0
"60QS003235",185,162,19,0,4
"60QS003236",111,86,19,6,0
"60QS003237",113,78,25,7,3
"60QS003238",160,131,25,0,4
"60QS003239",117,106,5,0,6
"60QS003240",59,26,31,0,2
"60QS003241",134,128,2,2,2
"60QS003242",153,141,6,0,6
"60QS003243",118,104,14,0,0
"60QS003244",145,117,26,2,0
"60QS003245",182,163,5,13,1
"60QS003246",167,118,10,39,0
"60QS003247",94,72,13,8,1
"60QS003248",143,125,7,11,0
"60QS003249",169,158,0,11,0
"60QS003250",95,73,19,1,2
"60QS003251",139,137,0,2,0
"60QS003252",107,97,5,3,2
"60QS003253",119,102,0,17,0
"60QS003254",88,72,0,16,0
"60QS003255",99,82,0,16,1
"60QS003256",166,153,7,2,4
"60QS003257",69,36,28,4,1
"60QS003258",71,38,29,0,4
"60QS003259",89,32,50,6,1
"60QS003260",53,7,41,1,4
"60QS003261",61,0,47,1,13
"60QS003262",71,10,46,0,15
"60QS003263",72,14,41,0,17
"60QS003264",92,19,58,3,12
"60QS003265",65,18,35,0,12
"60QS003266",107,46,48,2,11
"60QS003267",61,33,25,1,2
"60QS003268",200,183,3,13,1
"60QS003269",205,186,1,17,1
"60QS003270",150,133,1,16,0
"60QS003271",127,118,0,9,0
"60QS003272",92,49,33,10,0
"60QS003273",139,123,1,15,0
"60QS003274",107,91,5,7,4
"60QS003275",124,109,3,12,0
"60QS003276",83,46,25,10,2
"60QS003277",72,44,23,3,2
"60QS003278",174,142,11,17,4
"60QS003279",101,50,47,4,0
"60QS003280",117,74,34,5,4
"60QS003281",126,70,51,2,3
"60QS003282",161,66,87,3,5
"60QS003283",152,106,44,1,1
"60QS003284",136,50,83,0,3
"60QS003285",125,62,56,0,7
"60QS003286",107,63,38,0,6
"60QS003287",133,51,76,1,5
"60QS003288",156,108,47,0,1
"60QS003289",147,78,58,6,5
"60QS003290",119,68,46,4,1
"60QS003291",156,129,25,2,0
"60QS003292",144,92,46,5,1
"60QS003293",108,53,48,3,4
"60QS003294",103,58,42,0,3
"60QS003295",119,71,43,0,5
"60QS003296",160,4,132,9,15
"60QS003297",112,10,79,2,21
"60QS003298",199,14,148,4,33
"60QS003299",135,74,58,0,3
"60QS003300",144,44,96,0,4
"60QS003301",93,27,52,3,11
"60QS003302",133,78,49,0,6
"60QS003303",124,36,75,2,11
"60QS003304",117,44,60,7,6
"60QS003305",113,73,30,4,6
"60QS003306",55,15,33,5,2
"60QS003307",110,33,65,0,12
"60QS003308",78,13,59,1,5
"60QS003309",178,77,93,8,0
"60QS003310",146,68,78,0,0
"60QS003311",137,24,99,0,14
"60QS003312",119,27,84,0,8
"60QS003313",168,36,106,4,22
"60QS003314",94,6,84,0,4
"60QS003315",111,0,87,0,24
"60QS003316",53,4,37,3,9
"60QS003317",184,33,127,0,24
"60QS003318",128,99,26,0,3
"60QS003319",123,43,78,0,2
"60QS003320",91,26,62,3,0
"60QS003321",127,22,97,1,7
"60QS003322",161,57,96,8,0
"60QS003323",129,36,85,1,7
"60QS003324",89,24,61,1,3
"60QS003325",161,9,137,0,15
"60QS003326",156,98,33,21,4
"60QS003327",219,75,127,5,12
"60QS003328",194,89,95,2,8
"60QS003329",157,28,121,1,7
"60QS003330",106,99,0,3,4
"60QS003331",102,83,14,5,0
"60QS003332",138,46,82,6,4
"60QS003333",189,106,64,12,7
"60QS003334",134,61,47,4,22
"60QS003335",168,151,4,13,0
"60QS003336",156,94,55,2,5
"60QS003337",146,111,32,1,2
"60QS003338",160,85,67,8,0
"60QS003339",53,31,22,0,0
"60QS003340",176,42,127,0,7
"60QS003341",216,67,138,2,9
"60QS003342",145,86,56,0,3
"60QS003343",139,17,108,3,11
"60QS003344",118,53,64,0,1
"60QS003345",221,34,172,10,5
"60QS003346",171,78,89,0,4
"60QS003347",132,80,51,0,1
"60QS003348",143,80,61,0,2
"60QS003349",120,52,62,4,2
"60QS003350",114,72,39,0,3
"60QS003351",112,82,22,4,4
"60QS003352",85,58,21,3,3
"60QS003353",165,113,48,0,4
"60QS003354",164,102,53,4,5
"60QS003355",140,103,35,0,2
"60QS003356",124,94,30,0,0
"60QS003357",127,104,23,0,0
"60QS003358",80,57,16,0,7
"60QS003359",94,71,19,1,3
"60QS003360",114,92,16,6,0
"60QS003361",127,94,25,7,1
"60QS003362",128,94,32,0,2
"60QS003363",131,99,21,3,8
"60QS003364",115,68,41,0,6
"60QS003365",102,85,15,0,2
"60QS003366",132,88,38,5,1
"60QS003367",86,69,17,0,0
"60QS003368",118,92,25,1,0
"60QS003369",69,36,30,3,0
"60QS003370",95,36,56,0,3
"60QS003371",151,61,73,5,12
"60QS003372",117,13,103,0,1
"60QS003373",61,12,49,0,0
"60QS003374",96,20,76,0,0
"60QS003375",71,53,17,1,0
"60QS003376",111,16,91,1,3
"60QS003377",74,7,63,1,3
"60QS003378",84,19,60,0,5
"60QS003379",102,9,86,0,7
"60QS003380",174,7,163,3,1
"60QS003381",87,11,72,1,3
"60QS003382",69,4,60,0,5
"60QS003383",82,15,65,0,2
"60QS003384",120,25,78,4,13
"60QS003385",83,14,67,0,2
"60QS003386",111,17,90,0,4
"60QS003387",143,21,119,0,3
"60QS003388",231,19,194,0,18
"60QS003389",197,36,155,2,4
"60QS003390",130,14,104,2,10
"60QS003391",209,65,120,8,16
"60QS003392",166,65,96,0,5
"60QS003393",152,52,82,0,18
"60QS003394",181,63,118,0,0
"60QS003395",95,61,22,6,6
"60QS003396",108,31,62,0,15
"60QS003397",91,33,56,0,2
"60QS003398",143,43,94,2,4
"60QS003399",196,68,123,0,5
"60QS003400",109,23,85,0,1
"60QS003401",106,39,59,2,6
"60QS003402",104,6,93,0,5
"60QS003403",126,54,48,13,11
"60QS003404",75,9,60,4,2
"60QS003405",69,0,64,3,2
"60QS003406",110,81,4,22,3
"60QS003407",128,114,0,14,0
"60QS003408",63,0,61,2,0
"60QS003409",68,6,43,0,19
"60QS003410",87,18,68,1,0
"60QS003411",113,57,44,4,8
"60QS003412",193,103,82,3,5
"60QS003413",118,6,112,0,0
"60QS003414",183,10,168,0,5
"60QS003415",164,2,155,0,7
"60QS003416",144,13,127,3,1
"60QS003417",142,18,105,4,15
"60QS003418",170,28,131,0,11
"60QS003419",121,110,6,3,2
"60QS003420",179,175,2,2,0
"60QS003421",156,149,0,7,0
"60QS003422",133,54,77,0,2
"60QS003423",119,112,3,1,3
"60QS003424",134,131,0,0,3
"60QS003425",222,11,202,9,0
"60QS003426",135,7,124,0,4
"60QS003427",174,146,22,1,5
"60QS003428",183,166,0,17,0
"60QS003429",209,10,194,0,5
"60QS003430",187,10,167,0,10
"60QS003431",181,47,127,2,5
"60QS003432",172,89,75,4,4
"60QS003433",124,109,14,0,1
"60QS003434",168,168,0,0,0
"60QS003435",132,127,0,0,5
"60QS003436",105,85,17,0,3
"60QS003437",111,111,0,0,0
"60QS003438",126,121,0,5,0
"60QS003439",106,26,72,0,8
"60QS003440",109,105,3,1,0
"60QS003441",62,40,18,4,0
"60QS003442",69,15,54,0,0
"60QS003443",68,68,0,0,0
"60QS003444",162,162,0,0,0
"60QS003445",179,166,4,6,3
"60QS003446",172,166,0,6,0
"60QS003447",121,119,0,2,0
"60QS003448",88,85,1,0,2
"60QS003449",150,144,0,6,0
"60QS003450",131,115,0,16,0
"60QS003451",116,17,91,8,0
"60QS003452",136,133,3,0,0
"60QS003453",124,118,3,3,0
"60QS003454",137,137,0,0,0
"60QS003455",118,111,1,6,0
"60QS003456",137,134,3,0,0
"60QS003457",164,159,0,0,5
"60QS003458",133,120,13,0,0
"60QS003459",148,148,0,0,0
"60QS003460",129,127,2,0,0
"60QS003461",110,109,1,0,0
"60QS003462",117,111,3,3,0
"60QS003463",137,134,1,1,1
"60QS003464",112,109,3,0,0
"60QS003465",97,97,0,0,0
"60QS003466",143,135,0,6,2
"60QS003467",186,178,0,8,0
"60QS003468",172,164,1,6,1
"60QS003469",108,100,1,4,3
"60QS003470",169,169,0,0,0
"60QS003471",126,116,10,0,0
"60QS003472",148,143,3,2,0
"60QS003473",129,125,0,0,4
"60QS003474",190,176,1,11,2
"60QS003475",107,107,0,0,0
"60QS003476",144,142,0,0,2
"60QS003477",148,146,0,0,2
"60QS003478",130,128,2,0,0
"60QS003479",175,171,4,0,0
"60QS003480",118,114,1,0,3
"60QS003481",113,105,3,5,0
"60QS003482",109,78,27,4,0
"60QS003483",108,71,32,3,2
"60QS003484",138,136,2,0,0
"60QS003485",80,57,10,13,0
"60QS003486",145,77,45,16,7
"60QS003487",129,128,0,1,0
"60QS003488",122,118,2,2,0
"60QS003489",125,120,3,0,2
"60QS003490",172,154,13,4,1
"60QS003491",169,130,30,3,6
"60QS003492",113,112,0,1,0
"60QS003493",203,203,0,0,0
"60QS003494",261,261,0,0,0
"60QS003495",120,77,33,1,9
"60QS003496",136,126,0,8,2
"60QS003497",182,182,0,0,0
"60QS003498",147,144,0,3,0
"60QS003499",151,146,5,0,0
"60QS003500",129,127,2,0,0
"60QS003501",129,129,0,0,0
"60QS003502",234,212,1,21,0
"60QS003503",106,103,1,0,2
"60QS003504",154,85,67,0,2
"60QS003505",157,125,27,4,1
"60QS003506",95,63,23,3,6
"60QS003507",102,53,44,1,4
"60QS003508",89,48,35,3,3
"60QS003509",128,72,54,1,1
"60QS003510",92,52,36,0,4
"60QS003511",113,50,56,0,7
"60QS003512",106,56,50,0,0
"60QS003513",148,68,73,1,6
"60QS003514",96,73,18,0,5
"60QS003515",159,148,7,4,0
"60QS003516",139,137,0,0,2
"60QS003517",144,139,5,0,0
"60QS003518",156,76,73,0,7
"60QS003519",87,50,31,4,2
"60QS003520",95,40,55,0,0
"60QS003521",123,76,42,0,5
"60QS003522",124,94,27,0,3
"60QS003523",90,47,33,10,0
"60QS003524",122,72,44,0,6
"60QS003525",120,74,45,1,0
"60QS003526",90,53,33,3,1
"60QS003527",100,31,65,0,4
"60QS003528",131,24,105,0,2
"60QS003529",137,32,97,1,7
"60QS003530",130,49,72,0,9
"60QS003531",86,40,44,1,1
"60QS003532",96,32,53,3,8
"60QS003533",100,33,58,3,6
"60QS003534",130,100,23,2,5
"60QS003535",81,46,32,0,3
"60QS003536",183,167,9,6,1
"60QS003537",94,67,22,2,3
"60QS003538",120,100,17,0,3
"60QS003539",247,247,0,0,0
"60QS003540",92,68,19,2,3
"60QS003541",97,82,11,3,1
"60QS003542",83,30,46,0,7
"60QS003543",219,213,4,0,2
"60QS003544",193,192,0,1,0
"60QS003545",106,79,26,0,1
"60QS003546",73,33,40,0,0
"60QS003547",68,36,29,0,3
"60QS003548",75,56,19,0,0
"60QS003549",137,4,132,0,1
"60QS003550",123,116,4,3,0
"60QS003551",129,123,1,5,0
"60QS003552",113,113,0,0,0
"60QS003553",204,192,3,9,0
"60QS003554",152,135,3,14,0
"60QS003555",124,120,4,0,0
"60QS003556",143,141,0,2,0
"60QS003557",118,118,0,0,0
"60QS003558",165,155,5,4,1
"60QS003559",87,56,22,7,2
"60QS003560",120,119,1,0,0
"60QS003561",86,46,32,0,8
"60QS003562",114,82,27,4,1
"60QS003563",149,127,12,10,0
"60QS003564",56,1,47,1,7
"60QS003565",53,44,0,7,2
"60QS003566",63,51,0,12,0
"60QS003567",117,97,0,19,1
"60QS003568",77,71,0,6,0
"60QS003569",61,36,9,16,0
"60QS003570",51,40,6,2,3
"60QS003571",88,69,10,4,5
"60QS003572",62,20,36,1,5
"60QS003573",52,12,36,2,2
"60QS003574",116,49,57,8,2
"60QS003575",109,3,94,4,8
"60QS003576",124,49,71,1,3
"60QS003577",126,117,4,5,0
"60QS003578",67,32,30,0,5
"60QS003579",85,48,5,32,0
"60QS003580",64,19,38,0,7
"60QS003581",120,2,97,4,17
"60QS003582",94,22,60,0,12
"60QS003583",140,2,125,5,8
"60QS003584",70,1,52,0,17
"60QS003585",136,0,127,0,9
"60QS003586",113,0,109,0,4
"60QS003587",115,5,100,0,10
"60QS003588",59,0,59,0,0
"60QS003589",92,10,71,0,11
"60QS003590",102,21,73,0,8
"60QS003591",79,6,68,0,5
"60QS003592",57,17,39,0,1
"60QS003593",101,0,99,0,2
"60QS003594",66,0,55,1,10
"60QS003595",74,2,57,8,7
"60QS003596",201,26,167,0,8
"60QS003597",56,0,56,0,0
"60QS003598",114,3,91,0,20
"60QS003599",181,12,153,2,14
"60QS003600",97,1,89,0,7
"60QS003601",99,3,94,0,2
"60QS003602",129,20,98,3,8
"60QS003603",166,51,86,28,1
"60QS003604",96,8,84,0,4
"60QS003605",223,10,188,1,24
"60QS003606",69,24,45,0,0
"60QS003607",145,18,118,1,8
"60QS003608",77,44,19,14,0
"60QS003609",59,48,2,9,0
"60QS003610",92,73,0,19,0
"60QS003611",61,15,36,0,10
"60QS003612",107,0,87,6,14
"60QS003613",71,3,68,0,0
"60QS003614",61,0,58,0,3
"60QS003615",61,16,26,17,2
"60QS003616",70,36,0,34,0
"60QS003617",60,26,1,31,2
"60QS003618",54,10,38,1,5
"60QS003619",170,162,0,5,3
"60QS003620",66,8,49,9,0
"60QS003621",82,46,33,1,2
"60QS003622",78,0,71,0,7
"60QS003623",136,125,1,10,0
"60QS003624",152,32,94,9,17
"60QS003625",75,3,54,0,18
"60QS003626",115,70,5,35,5
"60QS003627",126,45,74,0,7
"60QS003628",63,2,39,5,17
"60QS003629",136,35,89,5,7
"60QS003630",154,102,40,10,2
"60QS003631",79,69,0,8,2
"60QS003632",58,8,50,0,0
"60QS003633",63,30,27,4,2
"60QS003634",155,146,0,9,0
"60QS003635",69,6,59,0,4
"60QS003636",114,22,78,0,14
"60QS003637",128,8,110,0,10
"60QS003638",77,1,67,3,6
"60QS003639",50,4,46,0,0
"60QS003640",73,20,48,3,2
"60QS003641",56,48,8,0,0
"60QS003642",101,36,61,4,0
"60QS003643",80,8,69,0,3
"60QS003644",99,38,53,3,5
"60QS003645",102,35,63,2,2
"60QS003646",78,8,64,0,6
"60QS003647",113,20,89,0,4
"60QS003648",83,0,77,3,3
"60QS003649",113,35,72,6,0
"60QS003650",58,3,48,4,3
"60QS003651",62,1,56,4,1
"60QS003652",58,9,46,0,3
"60QS003653",51,2,39,6,4
"60QS003654",79,6,73,0,0
"60QS003655",89,3,84,1,1
"60QS003656",141,2,123,2,14
"60QS003657",59,1,45,3,10
"60QS003658",56,12,36,7,1
"60QS003659",98,14,74,0,10
"60QS003660",80,15,20,45,0
"60QS003661",53,11,31,4,7
"60QS003662",130,56,62,0,12
"60QS003663",61,48,7,2,4
"60QS003664",118,82,31,2,3
"60QS003665",98,46,48,0,4
"60QS003666",87,37,43,0,7
"60QS003667",85,16,63,0,6
"60QS003668",93,5,57,0,31
"60QS003669",105,43,51,2,9
"60QS003670",102,53,41,5,3
"60QS003671",76,74,0,0,2
"60QS003672",143,129,7,7,0
"60QS003673",165,146,10,4,5
"60QS003674",123,118,0,3,2
"60QS003675",76,68,8,0,0
"60QS003676",129,18,102,0,9
"60QS003677",76,5,67,0,4
"60QS003678",68,45,17,4,2
"60QS003679",111,91,3,17,0
"60QS003680",71,58,1,11,1
"60QS003681",53,2,44,0,7
"60QS003682",88,4,73,0,11
"60QS003683",159,96,0,55,8
"60QS003684",103,10,66,1,26
"60QS003685",86,6,79,0,1
"60QS003686",76,18,54,3,1
"60QS003687",53,19,31,3,0
"60QS003688",62,46,2,14,0
"60QS003689",83,26,40,16,1
"60QS003690",90,20,58,5,7
"60QS003691",103,81,3,19,0
"60QS003692",146,56,79,0,11
"60QS003693",112,41,67,0,4
"60QS003694",73,1,62,0,10
"60QS003695",80,13,57,1,9
"60QS003696",119,45,66,0,8
"60QS003697",157,114,39,4,0
"60QS003698",75,6,54,2,13
"60QS003699",138,43,91,0,4
"60QS003700",63,11,41,0,11
"60QS003701",64,32,24,7,1
"60QS003702",59,7,43,0,9
"60QS003703",99,24,67,0,8
"60QS003704",66,27,0,39,0
"60QS003705",111,63,41,4,3
"60QS003706",135,80,44,4,7
"60QS003707",61,39,20,0,2
"60QS003708",51,9,31,0,11
"60QS003709",70,44,22,2,2
"60QS003710",74,19,48,4,3
"60QS003711",93,92,0,1,0
"60QS003712",83,44,38,1,0
"60QS003713",80,69,2,9,0
"60QS003714",94,67,7,17,3
"60QS003715",110,104,3,0,3
"60QS003716",80,47,26,4,3
"60QS003717",118,11,97,0,10
"60QS003718",101,30,61,6,4
"60QS003719",68,41,19,5,3
"60QS003720",140,129,0,10,1
"60QS003721",52,23,4,23,2
"60QS003722",108,29,71,4,4
"60QS003723",105,26,71,0,8
"60QS003724",93,0,93,0,0
"60QS003725",94,68,21,3,2
"60QS003726",71,31,32,3,5
"60QS003727",73,8,61,0,4
"60QS003728",67,22,43,0,2
"60QS003729",87,15,67,0,5
"60QS003730",96,9,69,3,15
"60QS003731",121,10,99,0,12
"60QS003732",99,4,85,0,10
"60QS003733",85,14,59,0,12
"60QS003734",102,7,93,0,2
"60QS003735",154,57,87,6,4
"60QS003736",114,20,80,0,14
"60QS003737",82,35,41,1,5
"60QS003738",90,81,0,7,2
"60QS003739",134,13,111,4,6
"60QS003740",107,4,100,0,3
"60QS003741",135,12,119,0,4
"60QS003742",71,24,47,0,0
"60QS003743",109,63,41,1,4
"60QS003744",110,44,66,0,0
"60QS003745",90,40,45,4,1
"60QS003746",80,19,61,0,0
"60QS003747",116,19,92,1,4
"60QS003748",84,38,41,2,3
"60QS003749",52,51,0,1,0
"60QS003750",70,8,55,0,7
"60QS003751",131,122,4,2,3
"60QS003752",61,33,20,3,5
"60QS003753",86,0,67,8,11
"60QS003754",125,53,68,0,4
"60QS003755",113,3,105,0,5
"60QS003756",56,10,43,0,3
"60QS003757",90,55,15,17,3
"60QS003758",68,27,39,0,2
"60QS003759",107,6,98,2,1
"60QS003760",133,15,108,0,10
"60QS003761",115,6,104,2,3
"60QS003762",128,0,115,0,13
"60QS003763",89,69,14,6,0
"60QS003764",55,2,45,0,8
"60QS003765",57,31,24,2,0
"60QS003766",85,20,63,0,2
"60QS003767",76,0,76,0,0
"60QS003768",138,8,120,4,6
"60QS003769",100,25,68,5,2
"60QS003770",59,57,0,2,0
"60QS003771",50,11,17,21,1
"60QS003772",98,49,38,3,8
"60QS003773",118,28,71,9,10
"60QS003774",80,2,67,0,11
"60QS003775",82,4,66,0,12
"60QS003776",101,18,67,2,14
"60QS003777",108,8,99,0,1
"60QS003778",95,7,88,0,0
"60QS003779",87,8,75,1,3
"60QS003780",101,1,91,1,8
"60QS003781",142,65,70,3,4
"60QS003782",95,28,58,1,8
"60QS003783",68,8,52,4,4
"60QS003784",122,4,111,4,3
"60QS003785",90,15,65,5,5
"60QS003786",68,38,16,11,3
"60QS003787",109,30,73,4,2
"60QS003788",250,137,37,76,0
"60QS003789",68,56,0,11,1
"60QS003790",69,45,0,24,0
"60QS003791",59,49,0,10,0
"60QS003792",59,50,0,9,0
"60QS003793",95,95,0,0,0
"60QS003794",56,35,7,14,0
"60QS003795",52,19,1,30,2
"60QS003796",120,19,86,5,10
"60QS003797",58,35,0,23,0
"60QS003798",70,68,0,0,2
"60QS003799",57,10,38,0,9
"60QS003800",84,33,49,0,2
"60QS003801",64,20,40,1,3
"60QS003802",60,13,43,0,4
"60QS003803",72,5,63,0,4
"60QS003804",128,94,1,20,13
"60QS003805",165,151,1,13,0
"60QS003806",101,68,24,9,0
"60QS003807",56,3,49,0,4
"60QS003808",56,30,23,1,2
"60QS003809",52,3,49,0,0
"60QS003810",97,39,53,0,5
"60QS003811",89,10,70,6,3
"60QS003812",149,96,41,10,2
