"output_area","total","pensioner","student","other"
"S00089953",40,18,0,22
"S00089954",67,27,0,40
"S00089955",74,14,0,60
"S00089956",48,44,0,4
"S00089957",45,8,0,37
"S00089958",43,6,0,37
"S00089959",56,23,0,33
"S00089960",38,5,0,33
"S00089961",44,17,0,27
"S00089962",55,12,0,43
"S00089963",53,12,0,41
"S00089964",72,56,0,16
"S00089965",70,18,0,52
"S00089966",68,14,1,53
"S00089967",54,14,0,40
"S00089968",41,6,0,35
"S00089969",47,18,0,29
"S00089970",42,9,0,33
"S00089971",73,17,0,56
"S00089972",43,11,0,32
"S00089973",44,6,0,38
"S00089974",41,11,0,30
"S00089975",54,12,1,41
"S00089976",46,14,0,32
"S00089977",42,6,0,36
"S00089978",67,32,0,35
"S00089979",44,10,0,34
"S00089980",49,14,0,35
"S00089981",50,41,0,9
"S00089982",45,2,1,42
"S00089983",37,3,0,34
"S00089984",47,12,0,35
"S00089985",50,11,0,39
"S00089986",50,4,0,46
"S00089987",43,15,0,28
"S00089988",49,11,1,37
"S00089989",48,16,0,32
"S00089990",42,13,0,29
"S00089991",42,7,1,34
"S00089992",59,6,0,53
"S00089993",39,9,0,30
"S00089994",44,6,0,38
"S00089995",40,6,0,34
"S00089996",24,7,0,17
"S00089997",57,19,0,38
"S00089998",75,13,0,62
"S00089999",47,12,0,35
"S00090000",44,18,0,26
"S00090001",39,17,0,22
"S00090002",60,14,0,46
"S00090003",48,1,0,47
"S00090004",34,6,0,28
"S00090005",25,6,0,19
"S00090006",44,17,0,27
"S00090007",71,6,0,65
"S00090008",53,10,0,43
"S00090009",44,10,0,34
"S00090010",38,5,0,33
"S00090011",49,9,0,40
"S00090012",54,12,0,42
"S00090013",40,5,0,35
"S00090014",55,8,0,47
"S00090015",41,3,0,38
"S00090016",50,15,0,35
"S00090017",48,4,0,44
"S00090018",50,6,0,44
"S00090019",21,1,0,20
"S00090020",26,6,0,20
"S00090021",53,7,0,46
"S00090022",46,6,0,40
"S00090023",41,3,0,38
"S00090024",54,10,0,44
"S00090025",49,5,2,42
"S00090026",29,5,0,24
"S00090027",51,5,0,46
"S00090028",52,1,0,51
"S00090029",36,3,0,33
"S00090030",40,6,0,34
"S00090031",52,3,0,49
"S00090032",43,2,1,40
"S00090033",47,7,0,40
"S00090034",48,2,0,46
"S00090035",41,7,1,33
"S00090036",48,1,0,47
"S00090037",50,11,0,39
"S00090038",42,9,0,33
"S00090039",51,9,0,42
"S00090040",64,6,0,58
"S00090041",26,8,0,18
"S00090042",50,9,0,41
"S00090043",54,2,0,52
"S00090044",53,1,0,52
"S00090045",75,5,2,68
"S00090046",39,25,0,14
"S00090047",42,0,0,42
"S00090048",48,0,0,48
"S00090049",54,1,0,53
"S00090050",46,3,0,43
"S00090051",55,7,0,48
"S00090052",44,3,0,41
"S00090053",44,1,0,43
"S00090054",58,2,1,55
"S00090055",44,4,0,40
"S00090056",35,0,0,35
"S00090057",49,2,0,47
"S00090058",49,35,0,14
"S00090059",68,16,0,52
"S00090060",50,9,0,41
"S00090061",52,5,0,47
"S00090062",43,14,0,29
"S00090063",47,8,0,39
"S00090064",74,13,1,60
"S00090065",30,0,0,30
"S00090066",29,0,0,29
"S00090067",42,7,0,35
"S00090068",43,0,0,43
"S00090069",52,5,0,47
"S00090070",79,5,0,74
"S00090071",78,7,0,71
"S00090072",72,6,0,66
"S00090073",63,5,0,58
"S00090074",74,18,0,56
"S00090075",67,21,0,46
"S00090076",83,15,0,68
"S00090077",43,1,1,41
"S00090078",76,29,0,47
"S00090079",58,12,0,46
"S00090080",53,7,0,46
"S00090081",66,16,0,50
"S00090082",43,13,0,30
"S00090083",50,18,0,32
"S00090084",86,18,0,68
"S00090085",62,11,0,51
"S00090086",55,3,0,52
"S00090087",49,18,0,31
"S00090088",46,9,0,37
"S00090089",59,15,0,44
"S00090090",20,0,0,20
"S00090091",76,12,0,64
"S00090092",35,11,0,24
"S00090093",41,32,0,9
"S00090094",53,10,0,43
"S00090095",58,5,0,53
"S00090096",48,12,1,35
"S00090097",37,6,0,31
"S00090098",56,21,0,35
"S00090099",94,30,0,64
"S00090100",58,9,0,49
"S00090101",60,12,0,48
"S00090102",42,6,0,36
"S00090103",61,7,0,54
"S00090104",46,4,0,42
"S00090105",43,8,0,35
"S00090106",65,11,0,54
"S00090107",66,15,0,51
"S00090108",52,1,0,51
"S00090109",46,7,0,39
"S00090110",54,9,0,45
"S00090111",42,20,0,22
"S00090112",74,11,0,63
"S00090113",47,15,0,32
"S00090114",47,4,0,43
"S00090115",47,12,0,35
"S00090116",55,4,0,51
"S00090117",58,12,0,46
"S00090118",64,9,0,55
"S00090119",69,4,0,65
"S00090120",52,5,0,47
"S00090121",79,10,1,68
"S00090122",58,10,0,48
"S00090123",51,5,0,46
"S00090124",70,49,0,21
"S00090125",54,37,0,17
"S00090126",73,34,0,39
"S00090127",60,17,0,43
"S00090128",42,6,0,36
"S00090129",61,20,0,41
"S00090130",67,25,0,42
"S00090131",63,4,0,59
"S00090132",59,16,0,43
"S00090133",91,3,0,88
"S00090134",59,3,0,56
"S00090135",57,3,0,54
"S00090136",61,0,0,61
"S00090137",64,0,0,64
"S00090138",44,2,0,42
"S00090139",59,7,0,52
"S00090140",41,3,0,38
"S00090141",29,2,0,27
"S00090142",58,18,0,40
"S00090143",42,8,0,34
"S00090144",45,19,0,26
"S00090145",54,15,0,39
"S00090146",50,25,0,25
"S00090147",48,23,0,25
"S00090148",40,15,0,25
"S00090149",73,20,0,53
"S00090150",48,25,0,23
"S00090151",47,20,0,27
"S00090152",48,13,0,35
"S00090153",50,11,0,39
"S00090154",45,13,0,32
"S00090155",50,13,0,37
"S00090156",41,10,0,31
"S00090157",76,11,0,65
"S00090158",41,8,0,33
"S00090159",69,29,0,40
"S00090160",58,16,0,42
"S00090161",49,14,0,35
"S00090162",59,10,0,49
"S00090163",49,16,0,33
"S00090164",57,6,0,51
"S00090165",76,16,0,60
"S00090166",62,1,0,61
"S00090167",62,1,0,61
"S00090168",45,13,0,32
"S00090169",43,19,0,24
"S00090170",48,14,0,34
"S00090171",22,6,0,16
"S00090172",56,18,0,38
"S00090173",52,12,0,40
"S00090174",67,33,0,34
"S00090175",58,24,0,34
"S00090176",30,4,0,26
"S00090177",62,15,0,47
"S00090178",66,33,0,33
"S00090179",74,15,2,57
"S00090180",72,23,0,49
"S00090181",64,13,0,51
"S00090182",61,12,0,49
"S00090183",75,0,0,75
"S00090184",50,3,0,47
"S00090185",46,11,0,35
"S00090186",62,27,0,35
"S00090187",60,8,0,52
"S00090188",41,7,0,34
"S00090189",51,2,0,49
"S00090190",83,32,0,51
"S00090191",62,17,0,45
"S00090192",40,9,0,31
"S00090193",57,16,0,41
"S00090194",41,7,0,34
"S00090195",44,10,0,34
"S00090196",49,15,0,34
"S00090197",42,13,0,29
"S00090198",52,18,1,33
"S00090199",34,7,0,27
"S00090200",45,13,1,31
"S00090201",58,4,0,54
"S00090202",71,6,0,65
"S00090203",56,8,2,46
"S00090204",58,32,0,26
"S00090205",48,6,0,42
"S00090206",41,14,0,27
"S00090207",46,15,0,31
"S00090208",49,21,0,28
"S00090209",41,11,0,30
"S00090210",35,9,0,26
"S00090211",50,2,0,48
"S00090212",26,11,0,15
"S00090213",31,11,0,20
"S00090214",48,21,0,27
"S00090215",57,17,0,40
"S00090216",42,13,0,29
"S00090217",39,6,0,33
"S00090218",47,3,0,44
"S00090219",50,16,0,34
"S00090220",36,7,0,29
"S00090221",61,11,0,50
"S00090222",75,12,0,63
"S00090223",75,30,0,45
"S00090224",59,13,0,46
"S00090225",26,4,0,22
"S00090226",52,3,0,49
"S00090227",76,9,0,67
"S00090228",73,14,0,59
"S00090229",94,23,0,71
"S00090230",48,1,0,47
"S00090231",57,5,0,52
"S00090232",47,16,0,31
"S00090233",35,6,0,29
"S00090234",43,6,0,37
"S00090235",57,8,0,49
"S00090236",46,12,0,34
"S00090237",46,18,0,28
"S00090238",42,2,0,40
"S00090239",49,6,0,43
"S00090240",53,5,0,48
"S00090241",67,13,0,54
"S00090242",59,5,0,54
"S00090243",42,15,0,27
"S00090244",38,2,0,36
"S00090245",68,14,0,54
"S00090246",29,10,0,19
"S00090247",51,5,0,46
"S00090248",30,15,0,15
"S00090249",93,5,0,88
"S00090250",53,11,0,42
"S00090251",67,2,0,65
"S00090252",72,3,0,69
"S00090253",79,17,0,62
"S00090254",63,17,0,46
"S00090255",68,13,0,55
"S00090256",73,29,0,44
"S00090257",63,22,0,41
"S00090258",79,7,0,72
"S00090259",48,10,0,38
"S00090260",55,15,0,40
"S00090261",44,7,0,37
"S00090262",35,10,0,25
"S00090263",65,22,0,43
"S00090264",56,21,0,35
"S00090265",61,19,0,42
"S00090266",45,11,0,34
"S00090267",38,6,1,31
"S00090268",47,18,0,29
"S00090269",52,3,0,49
"S00090270",53,7,0,46
"S00090271",67,9,0,58
"S00090272",44,7,0,37
"S00090273",46,37,0,9
"S00090274",34,8,0,26
"S00090275",31,3,0,28
"S00090276",48,10,0,38
"S00090277",59,17,0,42
"S00090278",58,17,0,41
"S00090279",76,34,1,41
"S00090280",43,16,0,27
"S00090281",51,4,0,47
"S00090282",46,12,0,34
"S00090283",55,32,0,23
"S00090284",47,13,0,34
"S00090285",51,12,0,39
"S00090286",54,10,0,44
"S00090287",56,10,0,46
"S00090288",76,16,0,60
"S00090289",45,3,0,42
"S00090290",42,7,0,35
"S00090291",44,10,0,34
"S00090292",36,7,0,29
"S00090293",53,17,0,36
"S00090294",51,14,0,37
"S00090295",58,9,0,49
"S00090296",48,14,0,34
"S00090297",61,19,0,42
"S00090298",41,15,0,26
"S00090299",48,11,0,37
"S00090300",51,18,0,33
"S00090301",38,17,0,21
"S00090302",40,16,0,24
"S00090303",60,13,0,47
"S00090304",64,21,0,43
"S00090305",67,13,0,54
"S00090306",61,3,0,58
"S00090307",53,3,0,50
"S00090308",48,15,0,33
"S00090309",47,3,0,44
"S00090310",53,15,0,38
"S00090311",62,8,0,54
"S00090312",40,13,0,27
"S00090313",70,17,0,53
"S00090314",75,35,0,40
"S00090315",33,4,0,29
"S00090316",73,29,0,44
"S00090317",73,20,0,53
"S00090318",84,3,15,66
"S00090319",33,2,3,28
"S00090320",34,1,3,30
"S00090321",46,0,11,35
"S00090322",51,1,11,39
"S00090323",37,7,2,28
"S00090324",35,8,3,24
"S00090325",42,14,0,28
"S00090326",40,17,0,23
"S00090327",40,0,4,36
"S00090328",24,4,0,20
"S00090329",55,6,2,47
"S00090330",27,2,2,23
"S00090331",62,8,0,54
"S00090332",63,5,7,51
"S00090333",58,20,0,38
"S00090334",21,7,0,14
"S00090335",23,2,0,21
"S00090336",59,30,0,29
"S00090337",60,14,0,46
"S00090338",26,5,0,21
"S00090339",21,1,0,20
"S00090340",40,11,1,28
"S00090341",27,7,0,20
"S00090342",27,5,0,22
"S00090343",45,12,0,33
"S00090344",26,3,0,23
"S00090345",59,1,1,57
"S00090346",40,8,0,32
"S00090347",55,1,0,54
"S00090348",54,5,0,49
"S00090349",36,2,0,34
"S00090350",35,0,1,34
"S00090351",25,4,0,21
"S00090352",40,7,0,33
"S00090353",27,3,0,24
"S00090354",73,6,0,67
"S00090355",29,10,0,19
"S00090356",40,4,0,36
"S00090357",71,2,1,68
"S00090358",54,4,0,50
"S00090359",45,4,5,36
"S00090360",43,5,0,38
"S00090361",36,6,0,30
"S00090362",24,2,1,21
"S00090363",47,34,0,13
"S00090364",39,5,0,34
"S00090365",52,10,0,42
"S00090366",30,4,0,26
"S00090367",27,5,0,22
"S00090368",24,6,0,18
"S00090369",67,21,0,46
"S00090370",59,1,0,58
"S00090371",62,16,0,46
"S00090372",33,0,0,33
"S00090373",27,3,0,24
"S00090374",51,18,0,33
"S00090375",23,6,0,17
"S00090376",48,7,0,41
"S00090377",49,9,0,40
"S00090378",48,7,0,41
"S00090379",36,11,0,25
"S00090380",31,4,0,27
"S00090381",40,10,0,30
"S00090382",22,7,0,15
"S00090383",45,8,0,37
"S00090384",26,2,0,24
"S00090385",76,14,0,62
"S00090386",31,3,0,28
"S00090387",29,7,0,22
"S00090388",73,6,1,66
"S00090389",46,8,0,38
"S00090390",33,7,0,26
"S00090391",42,10,0,32
"S00090392",47,18,0,29
"S00090393",46,8,0,38
"S00090394",36,10,0,26
"S00090395",39,5,0,34
"S00090396",37,9,1,27
"S00090397",44,6,1,37
"S00090398",41,2,1,38
"S00090399",63,20,0,43
"S00090400",53,13,1,39
"S00090401",34,8,0,26
"S00090402",52,17,0,35
"S00090403",53,1,0,52
"S00090404",72,14,1,57
"S00090405",51,0,0,51
"S00090406",45,1,0,44
"S00090407",62,0,0,62
"S00090408",41,5,2,34
"S00090409",47,3,0,44
"S00090410",44,2,0,42
"S00090411",40,0,1,39
"S00090412",44,5,1,38
"S00090413",34,1,2,31
"S00090414",56,20,0,36
"S00090415",67,12,2,53
"S00090416",51,10,0,41
"S00090417",29,11,0,18
"S00090418",22,7,0,15
"S00090419",47,14,1,32
"S00090420",46,24,0,22
"S00090421",63,21,0,42
"S00090422",38,4,0,34
"S00090423",55,2,0,53
"S00090424",29,11,0,18
"S00090425",50,20,0,30
"S00090426",37,3,1,33
"S00090427",31,9,0,22
"S00090428",69,4,0,65
"S00090429",44,12,0,32
"S00090430",37,8,0,29
"S00090431",46,6,0,40
"S00090432",23,4,0,19
"S00090433",43,9,0,34
"S00090434",32,0,0,32
"S00090435",38,4,0,34
"S00090436",62,2,0,60
"S00090437",79,4,5,70
"S00090438",34,2,10,22
"S00090439",37,0,9,28
"S00090440",55,13,0,42
"S00090441",72,4,3,65
"S00090442",64,15,1,48
"S00090443",44,14,0,30
"S00090444",38,8,4,26
"S00090445",47,5,2,40
"S00090446",39,0,10,29
"S00090447",66,9,1,56
"S00090448",35,8,1,26
"S00090449",47,9,2,36
"S00090450",46,9,1,36
"S00090451",35,2,3,30
"S00090452",44,1,0,43
"S00090453",22,0,0,22
"S00090454",82,2,18,62
"S00090455",34,1,0,33
"S00090456",20,0,1,19
"S00090457",24,0,0,24
"S00090458",40,0,0,40
"S00090459",45,1,0,44
"S00090460",59,19,0,40
"S00090461",35,1,8,26
"S00090462",70,4,12,54
"S00090463",36,1,1,34
"S00090464",29,1,0,28
"S00090465",59,16,1,42
"S00090466",33,0,0,33
"S00090467",50,3,0,47
"S00090468",72,6,3,63
"S00090469",56,13,2,41
"S00090470",47,6,1,40
"S00090471",58,11,2,45
"S00090472",56,3,0,53
"S00090473",48,4,2,42
"S00090474",54,2,0,52
"S00090475",47,4,1,42
"S00090476",51,4,1,46
"S00090477",55,4,0,51
"S00090478",64,13,4,47
"S00090479",94,86,0,8
"S00090480",56,49,0,7
"S00090481",48,9,0,39
"S00090482",55,9,0,46
"S00090483",39,6,2,31
"S00090484",60,1,6,53
"S00090485",32,5,3,24
"S00090486",48,18,1,29
"S00090487",41,11,1,29
"S00090488",49,4,0,45
"S00090489",32,1,0,31
"S00090490",71,17,0,54
"S00090491",24,3,0,21
"S00090492",40,21,0,19
"S00090493",62,11,0,51
"S00090494",37,8,0,29
"S00090495",43,18,0,25
"S00090496",84,8,0,76
"S00090497",52,5,0,47
"S00090498",50,4,0,46
"S00090499",61,3,0,58
"S00090500",39,3,0,36
"S00090501",65,4,0,61
"S00090502",29,0,0,29
"S00090503",32,5,0,27
"S00090504",64,10,0,54
"S00090505",50,14,0,36
"S00090506",37,6,0,31
"S00090507",83,0,9,74
"S00090508",46,0,12,34
"S00090509",59,8,0,51
"S00090510",36,2,0,34
"S00090511",43,1,1,41
"S00090512",39,5,1,33
"S00090513",63,20,1,42
"S00090514",60,7,1,52
"S00090515",63,3,10,50
"S00090516",71,1,2,68
"S00090517",62,2,1,59
"S00090518",55,1,5,49
"S00090519",56,22,0,34
"S00090520",74,29,1,44
"S00090521",42,0,1,41
"S00090522",52,2,0,50
"S00090523",76,1,7,68
"S00090524",61,1,5,55
"S00090525",51,0,5,46
"S00090526",50,4,3,43
"S00090527",75,4,6,65
"S00090528",74,14,0,60
"S00090529",59,5,0,54
"S00090530",53,5,4,44
"S00090531",64,3,1,60
"S00090532",48,7,1,40
"S00090533",32,5,2,25
"S00090534",49,14,2,33
"S00090535",41,9,2,30
"S00090536",39,4,1,34
"S00090537",67,13,0,54
"S00090538",70,0,10,60
"S00090539",70,1,3,66
"S00090540",55,1,6,48
"S00090541",62,0,17,45
"S00090542",31,5,0,26
"S00090543",59,14,0,45
"S00090544",48,7,3,38
"S00090545",46,3,0,43
"S00090546",84,80,0,4
"S00090547",30,1,0,29
"S00090548",42,10,2,30
"S00090549",29,3,0,26
"S00090550",54,0,2,52
"S00090551",53,2,3,48
"S00090552",56,1,5,50
"S00090553",105,0,0,105
"S00090554",49,0,0,49
"S00090555",26,1,0,25
"S00090556",58,8,2,48
"S00090557",39,1,2,36
"S00090558",55,1,0,54
"S00090559",47,2,0,45
"S00090560",70,4,1,65
"S00090561",84,7,3,74
"S00090562",82,2,4,76
"S00090563",46,3,9,34
"S00090564",65,1,5,59
"S00090565",43,0,6,37
"S00090566",43,0,1,42
"S00090567",59,1,5,53
"S00090568",40,6,15,19
"S00090569",32,0,1,31
"S00090570",61,0,5,56
"S00090571",36,0,2,34
"S00090572",61,2,2,57
"S00090573",51,1,4,46
"S00090574",47,3,0,44
"S00090575",68,2,5,61
"S00090576",53,1,4,48
"S00090577",71,0,3,68
"S00090578",39,0,1,38
"S00090579",48,0,10,38
"S00090580",65,0,11,54
"S00090581",55,18,1,36
"S00090582",76,1,8,67
"S00090583",30,0,2,28
"S00090584",41,0,3,38
"S00090585",55,0,12,43
"S00090586",54,0,7,47
"S00090587",42,0,2,40
"S00090588",41,0,4,37
"S00090589",49,2,0,47
"S00090590",57,1,1,55
"S00090591",55,1,1,53
"S00090592",47,17,0,30
"S00090593",37,13,0,24
"S00090594",84,54,0,30
"S00090595",35,2,0,33
"S00090596",81,1,0,80
"S00090597",71,7,0,64
"S00090598",62,12,0,50
"S00090599",66,11,1,54
"S00090600",38,11,0,27
"S00090601",56,18,1,37
"S00090602",35,4,0,31
"S00090603",43,8,0,35
"S00090604",46,19,0,27
"S00090605",36,4,0,32
"S00090606",52,22,0,30
"S00090607",65,10,0,55
"S00090608",28,6,0,22
"S00090609",69,20,0,49
"S00090610",30,12,0,18
"S00090611",45,12,0,33
"S00090612",38,11,0,27
"S00090613",37,10,0,27
"S00090614",46,6,0,40
"S00090615",63,5,0,58
"S00090616",42,3,3,36
"S00090617",44,2,0,42
"S00090618",51,2,1,48
"S00090619",50,1,4,45
"S00090620",74,1,2,71
"S00090621",62,4,0,58
"S00090622",71,3,2,66
"S00090623",35,3,0,32
"S00090624",59,2,1,56
"S00090625",39,7,0,32
"S00090626",53,6,0,47
"S00090627",31,6,0,25
"S00090628",54,5,2,47
"S00090629",72,6,4,62
"S00090630",40,4,0,36
"S00090631",54,4,0,50
"S00090632",59,3,4,52
"S00090633",59,7,3,49
"S00090634",57,6,3,48
"S00090635",59,17,0,42
"S00090636",65,2,0,63
"S00090637",45,2,0,43
"S00090638",75,2,3,70
"S00090639",38,9,0,29
"S00090640",38,4,3,31
"S00090641",64,3,6,55
"S00090642",75,1,11,63
"S00090643",74,60,0,14
"S00090644",38,5,1,32
"S00090645",36,3,3,30
"S00090646",42,3,1,38
"S00090647",47,6,0,41
"S00090648",52,6,2,44
"S00090649",36,5,5,26
"S00090650",73,15,3,55
"S00090651",76,58,0,18
"S00090652",56,13,0,43
"S00090653",67,19,0,48
"S00090654",68,19,1,48
"S00090655",55,21,0,34
"S00090656",54,10,0,44
"S00090657",76,42,0,34
"S00090658",97,32,3,62
"S00090659",58,2,2,54
"S00090660",33,3,0,30
"S00090661",50,10,0,40
"S00090662",46,2,1,43
"S00090663",60,6,0,54
"S00090664",96,19,0,77
"S00090665",40,6,0,34
"S00090666",46,10,0,36
"S00090667",61,5,0,56
"S00090668",60,7,0,53
"S00090669",36,9,0,27
"S00090670",74,40,0,34
"S00090671",58,2,3,53
"S00090672",57,7,0,50
"S00090673",58,0,9,49
"S00090674",50,0,5,45
"S00090675",47,0,9,38
"S00090676",60,0,19,41
"S00090677",51,0,6,45
"S00090678",67,1,10,56
"S00090679",105,0,4,101
"S00090680",26,0,0,26
"S00090681",53,9,3,41
"S00090682",57,0,5,52
"S00090683",49,1,4,44
"S00090684",67,1,20,46
"S00090685",59,5,4,50
"S00090686",30,0,10,20
"S00090687",49,1,2,46
"S00090688",51,0,22,29
"S00090689",92,0,25,67
"S00090690",56,1,6,49
"S00090691",39,13,0,26
"S00090692",83,1,4,78
"S00090693",71,4,10,57
"S00090694",75,0,23,52
"S00090695",65,4,6,55
"S00090696",70,10,9,51
"S00090697",49,8,0,41
"S00090698",55,6,0,49
"S00090699",48,2,0,46
"S00090700",43,3,1,39
"S00090701",70,6,9,55
"S00090702",52,18,16,18
"S00090703",28,7,0,21
"S00090704",59,20,6,33
"S00090705",70,15,3,52
"S00090706",32,7,0,25
"S00090707",52,10,1,41
"S00090708",50,3,0,47
"S00090709",35,5,0,30
"S00090710",69,7,2,60
"S00090711",42,3,2,37
"S00090712",92,7,2,83
"S00090713",46,10,9,27
"S00090714",35,1,7,27
"S00090715",39,4,5,30
"S00090716",82,1,24,57
"S00090717",38,0,14,24
"S00090718",45,1,13,31
"S00090719",70,2,11,57
"S00090720",39,2,0,37
"S00090721",77,3,7,67
"S00090722",40,1,9,30
"S00090723",45,3,5,37
"S00090724",40,1,5,34
"S00090725",54,8,10,36
"S00090726",37,2,6,29
"S00090727",31,1,2,28
"S00090728",61,3,5,53
"S00090729",52,0,1,51
"S00090730",66,16,6,44
"S00090731",51,2,6,43
"S00090732",68,0,2,66
"S00090733",39,0,6,33
"S00090734",68,2,3,63
"S00090735",41,1,8,32
"S00090736",44,4,1,39
"S00090737",62,1,3,58
"S00090738",50,5,12,33
"S00090739",53,3,8,42
"S00090740",39,9,3,27
"S00090741",35,6,2,27
"S00090742",70,10,8,52
"S00090743",52,2,3,47
"S00090744",51,2,0,49
"S00090745",41,10,2,29
"S00090746",73,10,2,61
"S00090747",43,8,0,35
"S00090748",44,6,0,38
"S00090749",57,1,5,51
"S00090750",56,0,2,54
"S00090751",80,13,2,65
"S00090752",28,1,0,27
"S00090753",52,15,0,37
"S00090754",44,7,1,36
"S00090755",37,7,0,30
"S00090756",38,1,1,36
"S00090757",48,6,1,41
"S00090758",55,1,9,45
"S00090759",38,0,2,36
"S00090760",67,2,7,58
"S00090761",72,41,2,29
"S00090762",47,0,1,46
"S00090763",38,1,3,34
"S00090764",45,4,1,40
"S00090765",45,0,2,43
"S00090766",46,4,3,39
"S00090767",52,1,6,45
"S00090768",31,2,5,24
"S00090769",65,4,7,54
"S00090770",47,12,0,35
"S00090771",58,54,0,4
"S00090772",47,4,1,42
"S00090773",41,20,0,21
"S00090774",53,9,1,43
"S00090775",44,11,0,33
"S00090776",50,9,0,41
"S00090777",46,10,1,35
"S00090778",37,5,1,31
"S00090779",44,4,2,38
"S00090780",76,72,0,4
"S00090781",50,7,0,43
"S00090782",70,1,0,69
"S00090783",51,6,0,45
"S00090784",55,10,0,45
"S00090785",34,3,0,31
"S00090786",50,9,0,41
"S00090787",46,8,0,38
"S00090788",35,10,0,25
"S00090789",47,3,0,44
"S00090790",36,3,0,33
"S00090791",31,4,0,27
"S00090792",64,8,0,56
"S00090793",47,5,0,42
"S00090794",63,9,0,54
"S00090795",29,14,0,15
"S00090796",43,5,0,38
"S00090797",72,8,0,64
"S00090798",23,4,0,19
"S00090799",32,2,0,30
"S00090800",36,1,0,35
"S00090801",36,1,0,35
"S00090802",62,3,0,59
"S00090803",69,0,0,69
"S00090804",55,12,0,43
"S00090805",60,0,1,59
"S00090806",59,0,1,58
"S00090807",51,2,0,49
"S00090808",51,3,0,48
"S00090809",32,5,0,27
"S00090810",48,8,0,40
"S00090811",59,9,0,50
"S00090812",77,15,0,62
"S00090813",26,3,0,23
"S00090814",41,12,0,29
"S00090815",46,42,0,4
"S00090816",84,10,0,74
"S00090817",35,3,0,32
"S00090818",56,11,0,45
"S00090819",37,7,0,30
"S00090820",63,6,0,57
"S00090821",50,4,0,46
"S00090822",44,7,0,37
"S00090823",49,0,0,49
"S00090824",51,0,0,51
"S00090825",87,4,1,82
"S00090826",42,13,0,29
"S00090827",55,12,0,43
"S00090828",43,2,0,41
"S00090829",48,1,0,47
"S00090830",40,3,0,37
"S00090831",57,15,0,42
"S00090832",25,9,0,16
"S00090833",38,3,0,35
"S00090834",35,1,0,34
"S00090835",54,1,2,51
"S00090836",36,5,0,31
"S00090837",77,2,0,75
"S00090838",61,14,0,47
"S00090839",44,4,0,40
"S00090840",64,2,1,61
"S00090841",59,26,0,33
"S00090842",24,11,0,13
"S00090843",69,10,0,59
"S00090844",44,2,0,42
"S00090845",50,0,1,49
"S00090846",73,4,0,69
"S00090847",42,2,0,40
"S00090848",49,2,0,47
"S00090849",52,0,0,52
"S00090850",56,4,0,52
"S00090851",48,2,0,46
"S00090852",54,4,0,50
"S00090853",44,8,0,36
"S00090854",38,3,0,35
"S00090855",100,7,0,93
"S00090856",56,9,0,47
"S00090857",33,4,0,29
"S00090858",52,2,0,50
"S00090859",49,3,0,46
"S00090860",26,5,0,21
"S00090861",26,3,0,23
"S00090862",56,2,0,54
"S00090863",67,2,0,65
"S00090864",51,3,0,48
"S00090865",57,1,0,56
"S00090866",70,7,1,62
"S00090867",59,7,0,52
"S00090868",34,0,0,34
"S00090869",47,5,0,42
"S00090870",51,9,0,42
"S00090871",43,6,0,37
"S00090872",22,1,0,21
"S00090873",38,0,0,38
"S00090874",36,7,0,29
"S00090875",50,0,0,50
"S00090876",90,3,0,87
"S00090877",32,4,0,28
"S00090878",53,15,0,38
"S00090879",51,20,0,31
"S00090880",35,6,0,29
"S00090881",33,4,0,29
"S00090882",57,13,0,44
"S00090883",87,16,0,71
"S00090884",72,13,0,59
"S00090885",52,16,1,35
"S00090886",66,19,0,47
"S00090887",55,13,0,42
"S00090888",49,10,0,39
"S00090889",61,13,0,48
"S00090890",41,5,0,36
"S00090891",84,28,0,56
"S00090892",39,12,0,27
"S00090893",45,15,0,30
"S00090894",58,12,0,46
"S00090895",40,15,0,25
"S00090896",52,9,0,43
"S00090897",36,13,0,23
"S00090898",40,2,0,38
"S00090899",80,13,4,63
"S00090900",60,11,0,49
"S00090901",51,3,5,43
"S00090902",44,1,4,39
"S00090903",26,0,0,26
"S00090904",110,2,0,108
"S00090905",45,11,0,34
"S00090906",44,16,0,28
"S00090907",38,5,0,33
"S00090908",54,4,0,50
"S00090909",62,9,0,53
"S00090910",53,2,0,51
"S00090911",51,1,0,50
"S00090912",48,1,0,47
"S00090913",34,3,0,31
"S00090914",65,1,1,63
"S00090915",43,1,0,42
"S00090916",73,10,0,63
"S00090917",32,3,0,29
"S00090918",35,1,0,34
"S00090919",68,7,0,61
"S00090920",44,2,0,42
"S00090921",75,4,0,71
"S00090922",52,9,0,43
"S00090923",62,29,0,33
"S00090924",70,2,0,68
"S00090925",42,3,0,39
"S00090926",35,9,0,26
"S00090927",43,4,0,39
"S00090928",46,6,0,40
"S00090929",53,4,0,49
"S00090930",52,2,0,50
"S00090931",72,4,0,68
"S00090932",40,1,0,39
"S00090933",56,1,0,55
"S00090934",66,1,0,65
"S00090935",49,0,0,49
"S00090936",58,9,0,49
"S00090937",60,2,0,58
"S00090938",54,6,0,48
"S00090939",42,6,0,36
"S00090940",23,2,0,21
"S00090941",50,0,0,50
"S00090942",48,2,0,46
"S00090943",49,15,0,34
"S00090944",38,7,0,31
"S00090945",40,13,0,27
"S00090946",54,12,0,42
"S00090947",30,7,0,23
"S00090948",33,0,0,33
"S00090949",46,9,0,37
"S00090950",58,9,0,49
