dz_2001,total,house,nonhouse
S01003725,557,426,131
S01003726,656,275,381
S01003727,748,713,35
S01003728,558,539,19
S01003729,858,532,326
S01003730,644,541,103
S01003731,581,309,272
S01003732,945,849,96
S01003733,870,825,45
S01003734,709,695,14
S01003735,777,735,42
S01003736,799,784,15
S01003737,611,579,32
S01003738,757,728,29
S01003739,531,516,15
S01003740,611,565,46
S01003741,922,894,28
S01003742,698,693,5
S01003743,545,539,6
S01003744,645,629,16
S01003745,794,691,103
S01003746,828,807,21
S01003747,1067,989,78
S01003748,561,454,107
S01003749,882,800,82
S01003750,699,675,24
S01003751,1005,912,93
S01003752,846,826,20
S01003753,1082,1010,72
S01003754,840,741,99
S01003755,1517,1218,299
S01003756,880,862,18
S01003757,602,593,9
S01003758,952,889,63
S01003759,626,595,31
S01003760,819,795,24
S01003761,951,909,42
S01003762,1088,1069,19
S01003763,880,788,92
S01003764,864,859,5
S01003765,648,577,71
S01003766,727,617,110
S01003767,733,541,192
S01003768,627,610,17
S01003769,941,907,34
S01003770,819,801,18
S01003771,754,737,17
S01003772,600,589,11
S01003773,683,630,53
S01003774,723,692,31
S01003775,909,882,27
S01003776,695,669,26
S01003777,1114,1106,8
S01003778,3225,2782,443
S01003779,499,488,11
S01003780,983,965,18
S01003781,1129,974,155
S01003782,621,618,3
S01003783,1170,1007,163
S01003784,1655,1541,114
S01003785,809,718,91
S01003786,891,869,22
S01003787,591,559,32
S01003788,676,624,52
S01003789,494,483,11
S01003790,570,450,120
S01003791,824,628,196
S01003792,2280,1800,480
S01003793,542,501,41
S01003794,639,503,136
S01003795,648,629,19
S01003796,673,335,338
S01003797,925,770,155
S01003798,846,796,50
S01003799,756,748,8
S01003800,621,604,17
S01003801,816,723,93
S01003802,781,772,9
S01003803,732,640,92
S01003804,620,479,141
S01003805,1139,439,700
S01003806,698,608,90
S01003807,904,901,3
S01003808,900,820,80
S01003809,665,617,48
S01003810,818,746,72
S01003811,687,641,46
S01003812,956,652,304
S01003813,856,836,20
S01003814,761,719,42
S01003815,778,517,261
S01003816,986,882,104
S01003817,1035,872,163
S01003818,803,614,189
S01003819,2446,2281,165
S01003820,904,629,275
S01003821,763,711,52
S01003822,546,493,53
S01003823,914,631,283
S01003824,792,409,383
S01003825,867,832,35
S01003826,719,600,119
S01003827,808,659,149
S01003828,1100,999,101
S01003829,665,634,31
S01003830,901,866,35
S01003831,584,508,76
S01003832,904,586,318
S01003833,519,197,322
S01003834,651,506,145
S01003835,534,404,130
S01003836,513,256,257
S01003837,785,591,194
S01003838,576,572,4
S01003839,648,357,291
S01003840,616,543,73
S01003841,609,591,18
S01003842,758,739,19
S01003843,953,915,38
S01003844,736,724,12
S01003845,1121,594,527
S01003846,754,728,26
S01003847,606,567,39
S01003848,669,629,40
S01003849,1015,410,605
S01003850,522,421,101
S01003851,822,820,2
S01003852,556,428,128
S01003853,1233,315,918
S01003854,568,461,107
S01003855,978,564,414
S01003856,765,622,143
S01003857,783,766,17
S01003858,534,514,20
S01003859,609,600,9
S01003860,665,329,336
S01003861,776,567,209
S01003862,741,570,171
S01003863,686,679,7
S01003864,921,893,28
S01003865,977,967,10
S01003866,963,937,26
S01003867,1329,1267,62
S01003868,691,680,11
S01003869,692,677,15
S01003870,1046,962,84
S01003871,756,739,17
S01003872,899,846,53
S01003873,1072,1066,6
S01003874,712,682,30
S01003875,677,628,49
S01003876,723,722,1
S01003877,676,662,14
S01003878,1089,1044,45
S01003879,778,758,20
S01003880,867,845,22
S01003881,887,857,30
S01003882,500,427,73
S01003883,535,510,25
S01003884,766,741,25
S01003885,654,635,19
S01003886,519,510,9
S01003887,926,824,102
S01003888,1626,1589,37
S01003889,546,533,13
S01003890,663,620,43
S01003891,731,716,15
S01003892,641,624,17
S01003893,630,600,30
S01003894,924,617,307
S01003895,745,740,5
S01003896,697,648,49
S01003897,731,705,26
S01003898,728,629,99
S01003899,800,653,147
S01003900,776,599,177
S01003901,634,605,29
S01003902,970,899,71
S01003903,901,871,30
S01003904,834,463,371
S01003905,1166,1156,10
S01003906,701,670,31
S01003907,748,443,305
S01003908,799,785,14
S01003909,621,606,15
S01003910,723,679,44
S01003911,610,598,12
S01003912,945,837,108
S01003913,707,697,10
S01003914,956,920,36
S01003915,757,729,28
S01003916,845,839,6
S01003917,891,839,52
S01003918,954,900,54
S01003919,612,500,112
S01003920,730,623,107
S01003921,1012,945,67
S01003922,894,850,44
S01003923,761,735,26
S01003924,507,423,84
S01003925,794,780,14
S01003926,580,563,17
S01003927,720,714,6
S01003928,840,816,24
S01003929,548,542,6
S01003930,870,783,87
S01003931,1144,1101,43
S01003932,820,800,20
S01003933,690,653,37
S01003934,1016,988,28
S01003935,827,804,23
S01003936,957,946,11
S01003937,745,727,18
S01003938,605,601,4
S01003939,624,620,4
S01003940,1047,919,128
S01003941,614,605,9
S01003942,756,680,76
S01003943,695,571,124
S01003944,626,582,44
S01003945,659,629,30
S01003946,805,780,25
S01003947,631,619,12
S01003948,743,718,25
S01003949,598,591,7
S01003950,606,550,56
S01003951,566,539,27
S01003952,527,518,9
S01003953,554,534,20
S01003954,677,667,10
S01003955,651,590,61
S01003956,711,589,122
S01003957,681,662,19
S01003958,779,753,26
S01003959,743,726,17
S01003960,862,831,31
S01003961,576,562,14
S01003962,706,673,33
S01003963,472,459,13
S01003964,483,480,3
S01003965,576,560,16
S01003966,1005,981,24
S01003967,534,462,72
S01003968,864,824,40
S01003969,737,731,6
S01003970,620,604,16
S01003971,721,699,22
S01003972,785,758,27
S01003973,442,441,1
S01003974,847,838,9
S01003975,829,813,16
S01003976,769,536,233
S01003977,491,392,99
S01003978,494,372,122
S01003979,561,515,46
S01003980,643,623,20
S01003981,540,490,50
S01003982,777,702,75
S01003983,683,613,70
S01003984,590,453,137
S01003985,743,732,11
S01003986,550,406,144
S01003987,654,649,5
S01003988,480,468,12
S01003989,913,899,14
S01003990,515,506,9
S01003991,622,596,26
S01003992,982,963,19
S01003993,667,659,8
S01003994,729,698,31
S01003995,1312,1282,30
S01003996,649,648,1
S01003997,916,868,48
S01003998,565,475,90
S01003999,853,771,82
S01004000,708,694,14
S01004001,620,611,9
S01004002,891,660,231
S01004003,570,528,42
S01004004,731,681,50
S01004005,588,544,44
S01004006,553,521,32
S01004007,589,482,107
S01004008,668,652,16
S01004009,724,713,11
S01004010,835,821,14
S01004011,1260,1066,194
S01004012,755,584,171
S01004013,526,479,47
S01004014,634,375,259
S01004015,905,773,132
S01004016,598,561,37
S01004017,1014,716,298
S01004018,824,797,27
S01004019,1060,977,83
S01004020,805,659,146
S01004021,1177,1148,29
S01004022,789,421,368
S01004023,556,521,35
S01004024,1019,950,69
S01004025,858,541,317
S01004026,607,534,73
S01004027,785,625,160
S01004028,739,640,99
S01004029,879,686,193
S01004030,660,584,76
S01004031,577,483,94
S01004032,396,150,246
S01004033,821,627,194
S01004034,736,695,41
S01004035,728,484,244
S01004036,630,550,80
S01004037,660,615,45
S01004038,678,428,250
S01004039,368,109,259
S01004040,642,445,197
S01004041,650,360,290
S01004042,576,202,374
S01004043,730,710,20
S01004044,674,230,444
S01004045,596,497,99
S01004046,541,32,509
S01004047,688,285,403
S01004048,994,275,719
S01004049,1310,903,407
S01004050,465,359,106
S01004051,836,623,213
S01004052,528,288,240
S01004053,957,836,121
S01004054,882,840,42
S01004055,557,494,63
S01004056,722,685,37
S01004057,1591,1141,450
S01004058,923,823,100
S01004059,549,322,227
S01004060,468,252,216
S01004061,793,361,432
S01004062,839,569,270
S01004063,610,124,486
S01004064,621,374,247
S01004065,946,70,876
S01004066,560,505,55
S01004067,829,558,271
S01004068,723,171,552
S01004069,448,21,427
S01004070,596,91,505
S01004071,869,668,201
S01004072,977,430,547
S01004073,785,595,190
S01004074,801,649,152
S01004075,440,52,388
S01004076,626,512,114
S01004077,842,681,161
S01004078,768,180,588
S01004079,665,381,284
S01004080,821,188,633
S01004081,649,586,63
S01004082,1030,817,213
S01004083,874,352,522
S01004084,890,68,822
S01004085,524,16,508
S01004086,769,11,758
S01004087,455,394,61
S01004088,525,498,27
S01004089,725,528,197
S01004090,315,214,101
S01004091,958,323,635
S01004092,740,60,680
S01004093,547,17,530
S01004094,397,19,378
S01004095,517,74,443
S01004096,645,599,46
S01004097,734,591,143
S01004098,619,486,133
S01004099,788,642,146
S01004100,765,230,535
S01004101,715,53,662
S01004102,771,215,556
S01004103,660,473,187
S01004104,756,516,240
S01004105,842,562,280
S01004106,853,159,694
S01004107,668,561,107
S01004108,747,590,157
S01004109,560,426,134
S01004110,771,136,635
S01004111,771,347,424
S01004112,702,266,436
S01004113,729,500,229
S01004114,643,60,583
S01004115,657,454,203
S01004116,632,312,320
S01004117,748,175,573
S01004118,899,138,761
S01004119,490,75,415
S01004120,699,393,306
S01004121,428,415,13
S01004122,887,809,78
S01004123,927,825,102
S01004124,1031,811,220
S01004125,655,505,150
S01004126,675,279,396
S01004127,860,855,5
S01004128,683,682,1
S01004129,728,693,35
S01004130,514,410,104
S01004131,809,601,208
S01004132,536,508,28
S01004133,811,789,22
S01004134,646,637,9
S01004135,588,314,274
S01004136,623,515,108
S01004137,575,546,29
S01004138,694,295,399
S01004139,561,484,77
S01004140,540,515,25
S01004141,673,638,35
S01004142,540,527,13
S01004143,846,747,99
S01004144,1301,1245,56
S01004145,626,615,11
S01004146,813,705,108
S01004147,707,604,103
S01004148,927,922,5
S01004149,789,590,199
S01004150,512,502,10
S01004151,1023,966,57
S01004152,752,544,208
S01004153,782,552,230
S01004154,625,575,50
S01004155,885,572,313
S01004156,963,521,442
S01004157,581,571,10
S01004158,579,303,276
S01004159,358,354,4
S01004160,646,537,109
S01004161,548,420,128
S01004162,2023,1837,186
S01004163,662,653,9
S01004164,860,771,89
S01004165,969,872,97
S01004166,735,557,178
S01004167,664,608,56
S01004168,615,469,146
S01004169,738,599,139
S01004170,734,508,226
S01004171,633,624,9
S01004172,756,631,125
S01004173,606,582,24
S01004174,721,662,59
S01004175,540,536,4
S01004176,632,603,29
S01004177,494,375,119
S01004178,566,533,33
S01004179,490,487,3
S01004180,900,888,12
S01004181,798,760,38
S01004182,928,631,297
S01004183,1056,1000,56
S01004184,778,295,483
S01004185,680,643,37
S01004186,739,490,249
S01004187,696,675,21
S01004188,782,655,127
S01004189,922,915,7
S01004190,821,682,139
S01004191,727,601,126
S01004192,1043,806,237
S01004193,684,364,320
S01004194,739,462,277
S01004195,638,416,222
S01004196,615,219,396
S01004197,697,402,295
S01004198,474,317,157
S01004199,780,590,190
S01004200,719,709,10
S01004201,715,571,144
S01004202,523,510,13
S01004203,955,753,202
S01004204,663,598,65
S01004205,758,736,22
S01004206,574,533,41
S01004207,705,622,83
S01004208,851,718,133
S01004209,553,456,97
S01004210,538,453,85
S01004211,992,876,116
S01004212,1668,1537,131
S01004213,530,133,397
S01004214,637,619,18
S01004215,578,500,78
S01004216,807,734,73
S01004217,447,250,197
S01004218,802,755,47
S01004219,508,441,67
S01004220,886,648,238
S01004221,783,564,219
S01004222,558,128,430
S01004223,722,177,545
S01004224,684,676,8
S01004225,753,157,596
S01004226,660,259,401
S01004227,1002,799,203
S01004228,842,577,265
S01004229,643,572,71
S01004230,688,459,229
S01004231,707,550,157
S01004232,624,612,12
S01004233,815,782,33
S01004234,988,980,8
S01004235,854,840,14
S01004236,975,897,78
S01004237,680,614,66
S01004238,566,564,2
S01004239,812,723,89
S01004240,800,795,5
S01004241,536,516,20
S01004242,845,831,14
S01004243,699,688,11
S01004244,656,610,46
S01004245,937,912,25
S01004246,635,627,8
S01004247,843,792,51
S01004248,1036,1016,20
S01004249,916,811,105
S01004250,1025,971,54
S01004251,833,750,83
S01004252,638,631,7
S01004253,579,573,6
S01004254,640,626,14
S01004255,2886,2582,304
S01004256,1460,1375,85
S01004257,621,617,4
S01004258,715,703,12
S01004259,718,670,48
S01004260,513,508,5
S01004261,786,775,11
S01004262,763,751,12
S01004263,748,597,151
S01004264,793,752,41
S01004265,909,802,107
S01004266,545,512,33
S01004267,505,479,26
S01004268,636,598,38
S01004269,838,781,57
S01004270,559,302,257
S01004271,643,390,253
S01004272,565,561,4
S01004273,575,567,8
S01004274,910,863,47
S01004275,584,550,34
S01004276,848,552,296
S01004277,713,705,8
S01004278,1207,1100,107
S01004279,819,635,184
S01004280,925,894,31
S01004281,706,668,38
S01004282,880,550,330
S01004283,702,573,129
S01004284,902,773,129
S01004285,474,470,4
S01004286,578,527,51
S01004287,641,641,0
S01004288,661,635,26
S01004289,543,516,27
S01004290,1000,963,37
S01004291,807,672,135
S01004292,988,840,148
S01004293,928,846,82
S01004294,730,524,206
S01004295,734,512,222
S01004296,880,739,141
S01004297,645,447,198
S01004298,1269,1262,7
S01004299,520,210,310
S01004300,568,257,311
S01004301,774,766,8
S01004302,669,658,11
S01004303,626,524,102
S01004304,798,399,399
S01004305,647,494,153
S01004306,597,408,189
S01004307,679,627,52
S01004308,965,897,68
S01004309,887,855,32
S01004310,709,604,105
S01004311,1153,1040,113
S01004312,695,652,43
S01004313,1272,1225,47
S01004314,787,774,13
S01004315,502,458,44
S01004316,536,518,18
S01004317,1104,1002,102
S01004318,495,457,38
S01004319,888,883,5
S01004320,824,784,40
S01004321,777,758,19
S01004322,967,869,98
S01004323,657,503,154
S01004324,797,715,82
S01004325,1046,870,176
S01004326,843,835,8
S01004327,682,655,27
S01004328,607,577,30
S01004329,504,481,23
S01004330,1412,1376,36
S01004331,575,559,16
S01004332,625,607,18
S01004333,578,554,24
S01004334,925,880,45
S01004335,535,529,6
S01004336,995,942,53
S01004337,740,665,75
S01004338,769,752,17
S01004339,950,916,34
S01004340,537,495,42
S01004341,558,549,9
S01004342,764,727,37
S01004343,635,576,59
S01004344,744,568,176
S01004345,1146,1001,145
S01004346,445,428,17
S01004347,898,820,78
S01004348,637,499,138
S01004349,721,697,24
S01004350,516,494,22
S01004351,532,500,32
S01004352,531,488,43
S01004353,838,782,56
S01004354,514,474,40
S01004355,571,411,160
S01004356,951,889,62
S01004357,820,808,12
S01004358,665,638,27
S01004359,546,534,12
S01004360,633,541,92
S01004361,767,589,178
S01004362,604,426,178
S01004363,886,182,704
S01004364,874,391,483
S01004365,703,623,80
S01004366,589,499,90
S01004367,781,774,7
S01004368,510,180,330
S01004369,697,687,10
S01004370,680,634,46
S01004371,727,688,39
S01004372,876,850,26
S01004373,670,543,127
S01004374,768,453,315
S01004375,624,619,5
S01004376,871,854,17
S01004377,709,296,413
S01004378,913,602,311
S01004379,903,846,57
S01004380,697,551,146
S01004381,781,759,22
S01004382,681,390,291
S01004383,796,757,39
S01004384,662,598,64
S01004385,740,658,82
S01004386,971,837,134
S01004387,947,737,210
S01004388,696,624,72
S01004389,586,581,5
S01004390,782,699,83
S01004391,555,542,13
S01004392,844,635,209
S01004393,889,669,220
S01004394,799,601,198
S01004395,596,451,145
S01004396,758,734,24
S01004397,907,884,23
S01004398,806,774,32
S01004399,482,266,216
S01004400,548,539,9
S01004401,1079,1069,10
S01004402,852,721,131
S01004403,504,427,77
S01004404,734,722,12
S01004405,757,716,41
S01004406,890,805,85
S01004407,656,508,148
S01004408,1400,1317,83
S01004409,434,414,20
S01004410,969,868,101
S01004411,542,385,157
S01004412,997,449,548
S01004413,689,194,495
S01004414,684,118,566
S01004415,680,530,150
S01004416,763,431,332
S01004417,807,265,542
S01004418,895,834,61
S01004419,760,711,49
S01004420,718,526,192
S01004421,862,163,699
S01004422,594,336,258
S01004423,737,385,352
S01004424,692,417,275
S01004425,565,505,60
S01004426,585,438,147
S01004427,728,412,316
S01004428,888,657,231
S01004429,809,620,189
S01004430,495,474,21
S01004431,666,163,503
S01004432,978,914,64
S01004433,908,888,20
S01004434,815,411,404
S01004435,842,497,345
S01004436,757,736,21
S01004437,901,800,101
S01004438,637,583,54
S01004439,688,679,9
S01004440,736,589,147
S01004441,1333,1315,18
S01004442,846,550,296
S01004443,711,679,32
S01004444,900,843,57
S01004445,779,771,8
S01004446,807,683,124
S01004447,729,712,17
S01004448,546,468,78
S01004449,805,526,279
S01004450,833,449,384
S01004451,855,677,178
S01004452,651,515,136
S01004453,955,941,14
S01004454,1004,959,45
S01004455,790,710,80
S01004456,494,466,28
S01004457,871,852,19
S01004458,825,778,47
S01004459,556,461,95
S01004460,590,581,9
S01004461,574,562,12
S01004462,645,621,24
S01004463,739,706,33
S01004464,839,656,183
S01004465,723,699,24
S01004466,946,723,223
S01004467,916,769,147
S01004468,918,904,14
S01004469,642,563,79
S01004470,737,728,9
S01004471,2065,1958,107
S01004472,666,619,47
S01004473,1103,923,180
S01004474,1048,901,147
S01004475,489,461,28
S01004476,735,451,284
S01004477,1097,888,209
S01004478,590,576,14
S01004479,705,619,86
S01004480,944,906,38
S01004481,829,795,34
S01004482,856,329,527
S01004483,708,689,19
S01004484,1004,841,163
S01004485,542,499,43
S01004486,962,875,87
S01004487,1043,569,474
S01004488,678,601,77
S01004489,923,869,54
S01004490,658,636,22
S01004491,794,763,31
S01004492,921,887,34
S01004493,927,811,116
S01004494,883,836,47
S01004495,696,497,199
S01004496,635,430,205
S01004497,826,539,287
S01004498,702,511,191
S01004499,610,548,62
S01004500,712,610,102
S01004501,721,533,188
S01004502,730,715,15
S01004503,648,220,428
S01004504,694,668,26
S01004505,560,553,7
S01004506,522,510,12
S01004507,706,579,127
S01004508,697,496,201
S01004509,1028,932,96
S01004510,752,536,216
S01004511,919,395,524
S01004512,856,696,160
S01004513,522,292,230
S01004514,596,556,40
S01004515,747,106,641
S01004516,449,273,176
S01004517,737,116,621
S01004518,634,504,130
S01004519,917,637,280
S01004520,914,503,411
S01004521,754,712,42
S01004522,863,755,108
S01004523,733,444,289
S01004524,561,545,16
S01004525,934,604,330
S01004526,682,531,151
S01004527,617,457,160
S01004528,737,418,319
S01004529,852,701,151
S01004530,547,542,5
S01004531,1044,837,207
S01004532,852,389,463
S01004533,441,22,419
S01004534,645,619,26
S01004535,898,795,103
S01004536,680,547,133
S01004537,815,717,98
S01004538,734,641,93
S01004539,716,535,181
S01004540,1151,867,284
S01004541,840,691,149
S01004542,790,752,38
S01004543,811,638,173
S01004544,1844,1246,598
S01004545,737,354,383
S01004546,854,551,303
S01004547,844,384,460
S01004548,762,458,304
S01004549,2087,1718,369
S01004550,667,151,516
S01004551,1505,1297,208
S01004552,810,566,244
S01004553,534,448,86
S01004554,726,395,331
S01004555,614,509,105
S01004556,674,165,509
S01004557,430,369,61
S01004558,924,554,370
S01004559,954,613,341
S01004560,588,486,102
S01004561,957,381,576
S01004562,541,453,88
S01004563,793,640,153
S01004564,594,496,98
S01004565,902,845,57
S01004566,694,599,95
S01004567,475,29,446
S01004568,693,617,76
S01004569,734,449,285
S01004570,626,607,19
S01004571,635,473,162
S01004572,722,644,78
S01004573,596,576,20
S01004574,487,470,17
S01004575,665,322,343
S01004576,560,530,30
S01004577,617,377,240
S01004578,851,836,15
S01004579,605,93,512
S01004580,827,776,51
S01004581,1240,913,327
S01004582,580,515,65
S01004583,798,136,662
S01004584,679,327,352
S01004585,552,290,262
S01004586,1060,869,191
S01004587,1217,579,638
S01004588,628,559,69
S01004589,783,477,306
S01004590,839,682,157
S01004591,558,491,67
S01004592,637,487,150
S01004593,955,834,121
S01004594,491,352,139
S01004595,1019,708,311
S01004596,662,168,494
S01004597,531,494,37
S01004598,678,648,30
S01004599,959,897,62
S01004600,865,538,327
S01004601,895,537,358
S01004602,860,844,16
S01004603,796,337,459
S01004604,554,322,232
S01004605,965,906,59
S01004606,823,538,285
S01004607,560,364,196
S01004608,1562,1358,204
S01004609,562,431,131
S01004610,697,513,184
S01004611,1041,627,414
S01004612,1090,936,154
S01004613,1699,1413,286
S01004614,750,561,189
S01004615,1182,884,298
S01004616,877,785,92
S01004617,669,539,130
S01004618,649,258,391
S01004619,514,222,292
S01004620,666,137,529
S01004621,884,800,84
S01004622,858,643,215
S01004623,956,530,426
S01004624,1212,771,441
S01004625,821,791,30
S01004626,2033,1561,472
S01004627,522,383,139
S01004628,544,279,265
S01004629,887,819,68
S01004630,897,768,129
S01004631,731,567,164
S01004632,954,880,74
S01004633,574,459,115
S01004634,1114,1065,49
S01004635,774,402,372
S01004636,630,484,146
S01004637,565,553,12
S01004638,524,277,247
S01004639,661,559,102
S01004640,746,521,225
S01004641,610,551,59
S01004642,814,798,16
S01004643,494,390,104
S01004644,728,526,202
S01004645,951,465,486
S01004646,781,764,17
S01004647,1114,1026,88
S01004648,1122,770,352
S01004649,578,386,192
S01004650,802,733,69
S01004651,917,863,54
S01004652,962,629,333
S01004653,612,547,65
S01004654,1015,858,157
S01004655,967,411,556
S01004656,596,426,170
S01004657,734,607,127
S01004658,947,738,209
S01004659,503,430,73
S01004660,768,701,67
S01004661,741,569,172
S01004662,908,493,415
S01004663,512,450,62
S01004664,562,484,78
S01004665,673,362,311
S01004666,755,734,21
S01004667,698,203,495
S01004668,890,727,163
S01004669,885,576,309
S01004670,965,331,634
S01004671,806,614,192
S01004672,641,571,70
S01004673,909,850,59
S01004674,797,712,85
S01004675,821,696,125
S01004676,766,653,113
S01004677,873,559,314
S01004678,873,809,64
S01004679,473,342,131
S01004680,862,471,391
S01004681,780,646,134
S01004682,529,186,343
S01004683,674,607,67
S01004684,1470,1237,233
S01004685,501,240,261
S01004686,738,492,246
S01004687,1052,973,79
S01004688,655,641,14
S01004689,1018,903,115
S01004690,530,441,89
S01004691,714,687,27
S01004692,673,648,25
S01004693,704,663,41
S01004694,572,546,26
S01004695,747,727,20
S01004696,937,916,21
S01004697,801,785,16
S01004698,609,599,10
S01004699,810,791,19
S01004700,746,673,73
S01004701,865,861,4
S01004702,548,501,47
S01004703,892,817,75
S01004704,614,387,227
S01004705,941,837,104
S01004706,1629,1584,45
S01004707,929,905,24
S01004708,654,504,150
S01004709,703,690,13
S01004710,767,557,210
S01004711,917,564,353
S01004712,496,455,41
S01004713,728,335,393
S01004714,787,520,267
S01004715,1668,1398,270
S01004716,844,743,101
S01004717,952,906,46
S01004718,889,877,12
S01004719,966,911,55
S01004720,861,484,377
S01004721,569,495,74
S01004722,690,448,242
S01004723,655,598,57
S01004724,965,875,90
S01004725,638,473,165
S01004726,577,482,95
S01004727,791,306,485
S01004728,945,843,102
S01004729,620,419,201
S01004730,1409,1203,206
S01004731,847,824,23
S01004732,626,575,51
S01004733,690,149,541
S01004734,507,72,435
S01004735,958,673,285
S01004736,757,588,169
S01004737,750,726,24
S01004738,649,59,590
S01004739,664,643,21
S01004740,819,771,48
S01004741,597,484,113
S01004742,1328,1247,81
S01004743,878,826,52
S01004744,552,100,452
S01004745,779,321,458
S01004746,834,640,194
S01004747,696,680,16
S01004748,588,183,405
S01004749,1084,794,290
S01004750,641,396,245
S01004751,799,256,543
S01004752,827,608,219
S01004753,763,500,263
S01004754,637,440,197
S01004755,683,556,127
S01004756,577,456,121
S01004757,826,360,466
S01004758,855,667,188
S01004759,584,408,176
S01004760,720,293,427
S01004761,528,342,186
S01004762,622,511,111
S01004763,848,808,40
S01004764,736,519,217
S01004765,1320,554,766
S01004766,1196,724,472
S01004767,674,464,210
S01004768,852,824,28
S01004769,548,483,65
S01004770,550,83,467
S01004771,830,637,193
S01004772,572,160,412
S01004773,754,728,26
S01004774,924,868,56
S01004775,785,53,732
S01004776,721,559,162
S01004777,733,671,62
S01004778,686,248,438
S01004779,823,261,562
S01004780,639,629,10
S01004781,926,476,450
S01004782,1176,532,644
S01004783,903,670,233
S01004784,672,240,432
S01004785,629,618,11
S01004786,483,206,277
S01004787,980,429,551
S01004788,677,662,15
S01004789,983,378,605
S01004790,719,708,11
S01004791,525,329,196
S01004792,596,303,293
S01004793,747,682,65
S01004794,708,400,308
S01004795,899,624,275
S01004796,710,524,186
S01004797,696,429,267
S01004798,846,221,625
S01004799,556,181,375
S01004800,661,305,356
S01004801,719,272,447
S01004802,854,408,446
S01004803,850,277,573
S01004804,853,262,591
S01004805,608,215,393
S01004806,605,423,182
S01004807,514,135,379
S01004808,705,63,642
S01004809,438,158,280
S01004810,575,224,351
S01004811,717,371,346
S01004812,816,120,696
S01004813,868,744,124
S01004814,808,728,80
S01004815,1728,1463,265
S01004816,792,650,142
S01004817,626,302,324
S01004818,787,548,239
S01004819,477,123,354
S01004820,1044,962,82
S01004821,1753,1599,154
S01004822,689,627,62
S01004823,896,738,158
S01004824,753,676,77
S01004825,597,453,144
S01004826,961,737,224
S01004827,619,303,316
S01004828,1158,1031,127
S01004829,699,632,67
S01004830,729,566,163
S01004831,828,720,108
S01004832,1342,1038,304
S01004833,710,441,269
S01004834,759,593,166
S01004835,820,640,180
S01004836,707,600,107
S01004837,930,900,30
S01004838,1819,1407,412
S01004839,864,759,105
S01004840,848,664,184
S01004841,812,672,140
S01004842,1491,1454,37
S01004843,650,223,427
S01004844,916,767,149
S01004845,764,427,337
S01004846,1021,778,243
S01004847,994,889,105
S01004848,713,697,16
S01004849,530,296,234
S01004850,1466,1287,179
S01004851,647,427,220
S01004852,683,454,229
S01004853,733,673,60
S01004854,1089,903,186
S01004855,633,346,287
S01004856,1538,1316,222
S01004857,838,759,79
S01004858,851,809,42
S01004859,917,895,22
S01004860,1366,1306,60
S01004861,710,707,3
S01004862,634,605,29
S01004863,844,692,152
S01004864,529,471,58
S01004865,716,714,2
S01004866,824,810,14
S01004867,736,702,34
S01004868,710,449,261
S01004869,785,769,16
S01004870,851,763,88
S01004871,770,572,198
S01004872,815,781,34
S01004873,751,639,112
S01004874,1070,611,459
S01004875,727,489,238
S01004876,929,797,132
S01004877,705,701,4
S01004878,797,569,228
S01004879,657,499,158
S01004880,729,567,162
S01004881,758,654,104
S01004882,502,478,24
S01004883,2080,1996,84
S01004884,552,549,3
S01004885,539,519,20
S01004886,878,687,191
S01004887,403,394,9
S01004888,634,627,7
S01004889,793,745,48
S01004890,769,384,385
S01004891,992,779,213
S01004892,683,662,21
S01004893,711,603,108
S01004894,849,520,329
S01004895,876,692,184
S01004896,873,858,15
S01004897,575,556,19
S01004898,939,556,383
S01004899,764,721,43
S01004900,939,929,10
S01004901,753,130,623
S01004902,729,546,183
S01004903,584,580,4
S01004904,905,516,389
S01004905,990,656,334
S01004906,792,527,265
S01004907,793,751,42
S01004908,624,591,33
S01004909,777,539,238
S01004910,836,828,8
S01004911,904,900,4
S01004912,730,540,190
S01004913,641,488,153
S01004914,634,532,102
S01004915,636,236,400
S01004916,687,446,241
S01004917,596,587,9
S01004918,645,575,70
S01004919,720,680,40
S01004920,884,550,334
S01004921,656,302,354
S01004922,667,645,22
S01004923,941,816,125
S01004924,773,690,83
S01004925,568,455,113
S01004926,882,866,16
S01004927,860,833,27
S01004928,1557,1537,20
S01004929,627,593,34
S01004930,627,208,419
S01004931,1005,516,489
S01004932,774,175,599
S01004933,877,507,370
S01004934,735,313,422
S01004935,505,483,22
S01004936,888,433,455
S01004937,547,215,332
S01004938,731,474,257
S01004939,550,151,399
S01004940,519,476,43
S01004941,608,386,222
S01004942,918,791,127
S01004943,1100,1023,77
S01004944,498,465,33
S01004945,660,429,231
S01004946,721,711,10
S01004947,748,740,8
S01004948,534,448,86
S01004949,715,711,4
S01004950,814,795,19
S01004951,724,641,83
S01004952,1091,1074,17
S01004953,835,791,44
S01004954,703,694,9
S01004955,608,599,9
S01004956,768,751,17
S01004957,724,711,13
S01004958,1150,1005,145
S01004959,712,452,260
S01004960,535,477,58
S01004961,652,557,95
S01004962,628,619,9
S01004963,623,611,12
S01004964,1063,1052,11
S01004965,940,931,9
S01004966,1052,1041,11
S01004967,669,660,9
S01004968,572,569,3
S01004969,896,875,21
S01004970,834,807,27
S01004971,1021,1001,20
S01004972,819,799,20
S01004973,959,941,18
S01004974,1181,1154,27
S01004975,756,727,29
S01004976,950,779,171
S01004977,965,821,144
