"dz_2001","total","owned","nonowned"
"S01003447",905,166,739
"S01003448",705,408,297
"S01003449",728,269,459
"S01003450",976,276,700
"S01003451",916,237,679
"S01003452",583,464,119
"S01003453",1263,644,619
"S01003454",664,205,459
"S01003455",795,148,647
"S01003456",255,21,234
"S01003457",1005,71,934
"S01003458",1016,383,633
"S01003459",842,314,528
"S01003460",1054,441,613
"S01003461",764,551,213
"S01003462",551,143,408
"S01003463",692,39,653
"S01003464",974,353,621
"S01003465",2510,939,1571
"S01003466",771,183,588
"S01003467",714,387,327
"S01003468",839,225,614
"S01003469",1008,311,697
"S01003470",1139,245,894
"S01003471",776,139,637
"S01003472",816,74,742
"S01003473",969,303,666
"S01003474",690,259,431
"S01003475",800,213,587
"S01003476",1136,853,283
"S01003477",1076,480,596
"S01003478",814,269,545
"S01003479",844,262,582
"S01003480",834,319,515
"S01003481",1033,334,699
"S01003482",658,113,545
"S01003483",533,213,320
"S01003484",997,362,635
"S01003485",890,394,496
"S01003486",1033,122,911
"S01003487",1003,258,745
"S01003488",642,210,432
"S01003489",1397,575,822
"S01003490",625,142,483
"S01003491",85,27,58
"S01003492",1060,323,737
"S01003493",831,200,631
"S01003494",778,198,580
"S01003495",936,397,539
"S01003496",984,477,507
"S01003497",958,510,448
"S01003498",1004,497,507
"S01003499",1006,476,530
"S01003500",676,93,583
"S01003501",708,249,459
"S01003502",1848,1330,518
"S01003503",700,337,363
"S01003504",858,336,522
"S01003506",1024,464,560
"S01003507",516,180,336
"S01003508",807,183,624
"S01003509",950,562,388
"S01003510",407,113,294
"S01003511",1101,813,288
"S01003512",641,265,376
"S01003513",730,248,482
"S01003514",897,377,520
"S01003515",631,228,403
"S01003516",667,577,90
"S01003517",752,282,470
"S01003518",1032,244,788
"S01003519",542,156,386
"S01003520",717,374,343
"S01003521",531,157,374
"S01003522",822,463,359
"S01003523",657,323,334
"S01003524",1056,751,305
"S01003525",1052,631,421
"S01003526",992,616,376
"S01003527",882,791,91
"S01003528",516,375,141
"S01003529",547,426,121
"S01003530",821,421,400
"S01003531",778,178,600
"S01003532",1085,886,199
"S01003533",340,12,328
"S01003534",903,440,463
"S01003535",708,294,414
"S01003536",1031,703,328
"S01003537",797,274,523
"S01003538",624,228,396
"S01003539",993,809,184
"S01003540",419,148,271
"S01003541",935,93,842
"S01003542",783,583,200
"S01003543",706,141,565
"S01003544",529,375,154
"S01003545",789,575,214
"S01003546",936,214,722
"S01003547",767,361,406
"S01003549",800,205,595
"S01003550",647,583,64
"S01003551",658,309,349
"S01003552",1036,552,484
"S01003553",636,57,579
"S01003554",761,439,322
"S01003555",725,445,280
"S01003556",700,632,68
"S01003557",783,54,729
"S01003558",990,730,260
"S01003559",967,862,105
"S01003560",1264,1006,258
"S01003561",955,196,759
"S01003562",623,120,503
"S01003563",530,232,298
"S01003564",714,125,589
"S01003565",858,300,558
"S01003566",725,338,387
"S01003567",989,104,885
"S01003568",676,545,131
"S01003569",717,648,69
"S01003570",730,601,129
"S01003571",880,242,638
"S01003572",1030,190,840
"S01003573",924,483,441
"S01003574",1028,572,456
"S01003575",854,261,593
"S01003576",759,448,311
"S01003577",947,612,335
"S01003578",217,75,142
"S01003579",857,11,846
"S01003580",1018,349,669
"S01003581",1216,418,798
"S01003582",671,26,645
"S01003583",566,219,347
"S01003584",803,75,728
"S01003585",670,162,508
"S01003586",1053,425,628
"S01003587",1104,1006,98
"S01003588",635,563,72
"S01003589",1021,800,221
"S01003590",741,219,522
"S01003591",1301,1189,112
"S01003592",1423,483,940
"S01003593",634,401,233
"S01003594",976,797,179
"S01003595",918,138,780
"S01003596",783,158,625
"S01003597",714,604,110
"S01003598",690,460,230
"S01003599",969,608,361
"S01003600",842,292,550
"S01003601",817,135,682
"S01003602",628,465,163
"S01003603",829,331,498
"S01003604",695,233,462
"S01003605",664,197,467
"S01003606",885,607,278
"S01003607",531,361,170
"S01003608",557,310,247
"S01003609",1066,823,243
"S01003610",973,277,696
"S01003611",842,125,717
"S01003612",837,626,211
"S01003613",1421,1270,151
"S01003614",547,371,176
"S01003615",854,309,545
"S01003616",869,795,74
"S01003617",828,48,780
"S01003618",796,597,199
"S01003619",816,107,709
"S01003620",1025,818,207
"S01003621",939,421,518
"S01003622",813,516,297
"S01003623",915,842,73
"S01003624",1438,650,788
"S01003625",350,133,217
"S01003626",739,637,102
"S01003627",621,97,524
"S01003628",690,290,400
"S01003629",759,316,443
"S01003630",771,402,369
"S01003631",1265,969,296
"S01003632",949,722,227
"S01003633",1267,715,552
"S01003634",949,498,451
"S01003635",559,223,336
"S01003636",923,404,519
"S01003637",1015,687,328
"S01003638",758,517,241
"S01003639",779,483,296
"S01003640",962,475,487
"S01003641",736,657,79
"S01003642",789,563,226
"S01003643",682,398,284
"S01003644",880,361,519
"S01003645",539,386,153
"S01003646",899,31,868
"S01003647",724,523,201
"S01003648",820,372,448
"S01003649",967,760,207
"S01003650",742,250,492
"S01003651",732,370,362
"S01003652",733,252,481
"S01003653",708,335,373
"S01003654",943,441,502
"S01003655",660,229,431
"S01003656",878,403,475
"S01003657",793,414,379
"S01003658",859,679,180
"S01003659",756,491,265
"S01003660",976,910,66
"S01003661",947,774,173
"S01003662",642,333,309
"S01003663",585,183,402
"S01003664",506,240,266
"S01003665",645,40,605
"S01003666",663,182,481
"S01003667",838,659,179
"S01003668",718,473,245
"S01003669",927,549,378
"S01003670",950,259,691
"S01003671",666,351,315
"S01003672",751,206,545
"S01003673",316,61,255
"S01003674",783,489,294
"S01003675",879,650,229
"S01003676",1191,810,381
"S01003677",692,380,312
"S01003678",685,439,246
"S01003679",1028,416,612
"S01003680",623,305,318
"S01003681",565,354,211
"S01003682",981,847,134
"S01003683",616,455,161
"S01003684",794,540,254
"S01003685",550,369,181
"S01003686",948,448,500
"S01003687",657,76,581
"S01003688",883,494,389
"S01003689",667,192,475
"S01003690",942,243,699
"S01003691",1028,828,200
"S01003692",1022,597,425
"S01003693",550,289,261
"S01003694",986,739,247
"S01003695",919,279,640
"S01003696",1036,680,356
"S01003697",930,887,43
"S01003698",1010,746,264
"S01003699",938,870,68
"S01003700",980,575,405
"S01003701",991,443,548
"S01003702",822,213,609
"S01003703",932,415,517
"S01003704",655,142,513
"S01003705",906,102,804
"S01003706",749,164,585
"S01003707",1078,232,846
"S01003708",964,34,930
"S01003709",804,48,756
"S01003710",1179,573,606
"S01003711",944,125,819
"S01003712",928,370,558
"S01003713",481,115,366
"S01003714",628,337,291
"S01003715",803,392,411
"S01003716",575,30,545
"S01003717",839,108,731
"S01003718",749,252,497
"S01003719",624,503,121
"S01003720",962,615,347
"S01003721",787,522,265
"S01003722",889,473,416
"S01003723",504,389,115
"S01003724",750,414,336
"S01003725",557,365,192
"S01003726",656,414,242
"S01003727",748,353,395
"S01003728",558,382,176
"S01003729",858,486,372
"S01003730",644,162,482
"S01003731",581,267,314
"S01003732",945,732,213
"S01003733",870,387,483
"S01003734",709,458,251
"S01003735",777,606,171
"S01003736",799,485,314
"S01003737",611,412,199
"S01003738",757,624,133
"S01003739",531,350,181
"S01003740",611,380,231
"S01003741",922,665,257
"S01003742",698,529,169
"S01003743",545,326,219
"S01003744",645,497,148
"S01003745",794,490,304
"S01003746",828,616,212
"S01003747",1067,792,275
"S01003748",561,420,141
"S01003749",882,578,304
"S01003750",699,441,258
"S01003751",1005,626,379
"S01003752",846,592,254
"S01003753",1082,758,324
"S01003754",840,484,356
"S01003755",1517,783,734
"S01003756",880,621,259
"S01003757",602,457,145
"S01003758",952,717,235
"S01003759",626,466,160
"S01003760",819,587,232
"S01003761",951,679,272
"S01003762",1088,747,341
"S01003763",880,582,298
"S01003764",864,588,276
"S01003765",648,348,300
"S01003766",727,523,204
"S01003767",733,489,244
"S01003768",627,521,106
"S01003769",941,661,280
"S01003770",819,723,96
"S01003771",754,523,231
"S01003772",600,437,163
"S01003773",683,533,150
"S01003774",723,571,152
"S01003775",909,699,210
"S01003776",695,555,140
"S01003777",1114,927,187
"S01003778",3225,2346,879
"S01003779",499,408,91
"S01003780",983,895,88
"S01003781",1129,932,197
"S01003782",621,381,240
"S01003783",1170,829,341
"S01003784",1655,1461,194
"S01003785",809,692,117
"S01003786",891,790,101
"S01003787",591,536,55
"S01003788",676,567,109
"S01003789",494,463,31
"S01003790",570,328,242
"S01003791",824,554,270
"S01003792",2280,1541,739
"S01003793",542,274,268
"S01003794",639,537,102
"S01003795",648,522,126
"S01003796",673,259,414
"S01003797",925,599,326
"S01003798",846,746,100
"S01003799",756,684,72
"S01003800",621,329,292
"S01003801",816,491,325
"S01003802",781,603,178
"S01003803",732,616,116
"S01003804",620,375,245
"S01003805",1139,548,591
"S01003806",698,403,295
"S01003807",904,811,93
"S01003808",900,498,402
"S01003809",665,431,234
"S01003810",818,716,102
"S01003811",687,610,77
"S01003812",956,562,394
"S01003813",856,747,109
"S01003814",761,674,87
"S01003815",778,492,286
"S01003816",986,844,142
"S01003817",1035,476,559
"S01003818",803,437,366
"S01003819",2446,1996,450
"S01003820",904,596,308
"S01003821",763,548,215
"S01003822",546,336,210
"S01003823",914,623,291
"S01003824",792,376,416
"S01003825",867,196,671
"S01003826",719,451,268
"S01003827",808,604,204
"S01003828",1100,922,178
"S01003829",665,383,282
"S01003830",901,476,425
"S01003831",584,506,78
"S01003832",904,577,327
"S01003833",519,190,329
"S01003834",651,488,163
"S01003835",534,418,116
"S01003836",513,259,254
"S01003837",785,476,309
"S01003838",576,426,150
"S01003839",648,294,354
"S01003840",616,531,85
"S01003841",609,493,116
"S01003842",758,625,133
"S01003843",953,799,154
"S01003844",736,669,67
"S01003845",1121,517,604
"S01003846",754,554,200
"S01003847",606,427,179
"S01003848",669,562,107
"S01003849",1015,295,720
"S01003850",522,401,121
"S01003851",822,754,68
"S01003852",556,475,81
"S01003853",1233,392,841
"S01003854",568,347,221
"S01003855",978,325,653
"S01003856",765,444,321
"S01003857",783,517,266
"S01003858",534,385,149
"S01003859",609,559,50
"S01003860",665,137,528
"S01003861",776,633,143
"S01003862",741,172,569
"S01003863",686,612,74
"S01003864",921,754,167
"S01003865",977,722,255
"S01003866",963,796,167
"S01003867",1329,861,468
"S01003868",691,590,101
"S01003869",692,516,176
"S01003870",1046,822,224
"S01003871",756,610,146
"S01003872",899,709,190
"S01003873",1072,828,244
"S01003874",712,513,199
"S01003875",677,508,169
"S01003876",723,630,93
"S01003877",676,544,132
"S01003878",1089,585,504
"S01003879",778,689,89
"S01003880",867,631,236
"S01003881",887,636,251
"S01003882",500,212,288
"S01003883",535,375,160
"S01003884",766,377,389
"S01003885",654,472,182
"S01003886",519,334,185
"S01003887",926,431,495
"S01003888",1626,1255,371
"S01003889",546,429,117
"S01003890",663,582,81
"S01003891",731,637,94
"S01003892",641,424,217
"S01003893",630,534,96
"S01003894",924,577,347
"S01003895",745,640,105
"S01003896",697,593,104
"S01003897",731,608,123
"S01003898",728,617,111
"S01003899",800,575,225
"S01003900",776,510,266
"S01003901",634,468,166
"S01003902",970,745,225
"S01003903",901,744,157
"S01003904",834,470,364
"S01003905",1166,1019,147
"S01003906",701,456,245
"S01003907",748,349,399
"S01003908",799,504,295
"S01003909",621,572,49
"S01003910",723,407,316
"S01003911",610,510,100
"S01003912",945,727,218
"S01003913",707,577,130
"S01003914",956,774,182
"S01003915",757,467,290
"S01003916",845,729,116
"S01003917",891,598,293
"S01003918",954,660,294
"S01003919",612,382,230
"S01003920",730,463,267
"S01003921",1012,673,339
"S01003922",894,385,509
"S01003923",761,288,473
"S01003924",507,116,391
"S01003925",794,528,266
"S01003926",580,203,377
"S01003927",720,553,167
"S01003928",840,425,415
"S01003929",548,323,225
"S01003930",870,533,337
"S01003931",1144,610,534
"S01003932",820,659,161
"S01003933",690,515,175
"S01003934",1016,726,290
"S01003935",827,490,337
"S01003936",957,833,124
"S01003937",745,285,460
"S01003938",605,438,167
"S01003939",624,485,139
"S01003940",1047,627,420
"S01003941",614,471,143
"S01003942",756,367,389
"S01003943",695,440,255
"S01003944",626,394,232
"S01003945",659,546,113
"S01003946",805,614,191
"S01003947",631,472,159
"S01003948",743,562,181
"S01003949",598,461,137
"S01003950",606,413,193
"S01003951",566,399,167
"S01003952",527,393,134
"S01003953",554,421,133
"S01003954",677,513,164
"S01003955",651,416,235
"S01003956",711,464,247
"S01003957",681,454,227
"S01003958",779,529,250
"S01003959",743,530,213
"S01003960",862,555,307
"S01003961",576,376,200
"S01003962",706,412,294
"S01003963",472,383,89
"S01003964",483,388,95
"S01003965",576,436,140
"S01003966",1005,689,316
"S01003967",534,346,188
"S01003968",864,561,303
"S01003969",737,542,195
"S01003970",620,485,135
"S01003971",721,497,224
"S01003972",785,653,132
"S01003973",442,269,173
"S01003974",847,578,269
"S01003975",829,700,129
"S01003976",769,375,394
"S01003977",491,178,313
"S01003978",494,268,226
"S01003979",561,425,136
"S01003980",643,567,76
"S01003981",540,379,161
"S01003982",777,610,167
"S01003983",683,589,94
"S01003984",590,395,195
"S01003985",743,369,374
"S01003986",550,335,215
"S01003987",654,563,91
"S01003988",480,363,117
"S01003989",913,690,223
"S01003990",515,381,134
"S01003991",622,477,145
"S01003992",982,791,191
"S01003993",667,556,111
"S01003994",729,571,158
"S01003995",1312,1063,249
"S01003996",649,541,108
"S01003997",916,466,450
"S01003998",565,375,190
"S01003999",853,620,233
"S01004000",708,482,226
"S01004001",620,367,253
"S01004002",891,556,335
"S01004003",570,353,217
"S01004004",731,443,288
"S01004005",588,400,188
"S01004006",553,363,190
"S01004007",589,282,307
"S01004008",668,565,103
"S01004009",724,593,131
"S01004010",835,723,112
"S01004011",1260,1068,192
"S01004012",755,640,115
"S01004013",526,456,70
"S01004014",634,539,95
"S01004015",905,789,116
"S01004016",598,580,18
"S01004017",1014,861,153
"S01004018",824,802,22
"S01004019",1060,976,84
"S01004020",805,663,142
"S01004021",1177,1080,97
"S01004022",789,632,157
"S01004023",556,463,93
"S01004024",1019,811,208
"S01004025",858,436,422
"S01004026",607,422,185
"S01004027",785,436,349
"S01004028",739,367,372
"S01004029",879,578,301
"S01004030",660,305,355
"S01004031",577,392,185
"S01004032",396,116,280
"S01004033",821,407,414
"S01004034",736,599,137
"S01004035",728,497,231
"S01004036",630,349,281
"S01004037",660,602,58
"S01004038",678,443,235
"S01004039",368,130,238
"S01004040",642,506,136
"S01004041",650,466,184
"S01004042",576,250,326
"S01004043",730,631,99
"S01004044",674,225,449
"S01004045",596,285,311
"S01004046",541,249,292
"S01004047",688,350,338
"S01004048",994,611,383
"S01004049",1310,1030,280
"S01004050",465,141,324
"S01004051",836,242,594
"S01004052",528,230,298
"S01004053",957,625,332
"S01004054",882,688,194
"S01004055",557,473,84
"S01004056",722,558,164
"S01004057",1591,774,817
"S01004058",923,441,482
"S01004059",549,284,265
"S01004060",468,248,220
"S01004061",793,220,573
"S01004062",839,722,117
"S01004063",610,293,317
"S01004064",621,545,76
"S01004065",946,325,621
"S01004066",560,372,188
"S01004067",829,654,175
"S01004068",723,281,442
"S01004069",448,237,211
"S01004070",596,298,298
"S01004071",869,539,330
"S01004072",977,674,303
"S01004073",785,392,393
"S01004074",801,406,395
"S01004075",440,128,312
"S01004076",626,447,179
"S01004077",842,633,209
"S01004078",768,428,340
"S01004079",665,336,329
"S01004080",821,309,512
"S01004081",649,600,49
"S01004082",1030,992,38
"S01004083",874,297,577
"S01004084",890,380,510
"S01004085",524,166,358
"S01004086",769,341,428
"S01004087",455,252,203
"S01004088",525,285,240
"S01004089",725,475,250
"S01004090",315,138,177
"S01004091",958,580,378
"S01004092",740,286,454
"S01004093",547,132,415
"S01004094",397,83,314
"S01004095",517,342,175
"S01004096",645,629,16
"S01004097",734,448,286
"S01004098",619,544,75
"S01004099",788,741,47
"S01004100",765,575,190
"S01004101",715,481,234
"S01004102",771,643,128
"S01004103",660,581,79
"S01004104",756,707,49
"S01004105",842,703,139
"S01004106",853,628,225
"S01004107",668,636,32
"S01004108",747,625,122
"S01004109",560,523,37
"S01004110",771,564,207
"S01004111",771,662,109
"S01004112",702,605,97
"S01004113",729,625,104
"S01004114",643,365,278
"S01004115",657,556,101
"S01004116",632,527,105
"S01004117",748,581,167
"S01004118",899,417,482
"S01004119",490,379,111
"S01004120",699,630,69
"S01004121",428,216,212
"S01004122",887,696,191
"S01004123",927,644,283
"S01004124",1031,901,130
"S01004125",655,538,117
"S01004126",675,425,250
"S01004127",860,830,30
"S01004128",683,666,17
"S01004129",728,590,138
"S01004130",514,422,92
"S01004131",809,325,484
"S01004132",536,290,246
"S01004133",811,478,333
"S01004134",646,628,18
"S01004135",588,252,336
"S01004136",623,361,262
"S01004137",575,344,231
"S01004138",694,376,318
"S01004139",561,451,110
"S01004140",540,366,174
"S01004141",673,434,239
"S01004142",540,414,126
"S01004143",846,593,253
"S01004144",1301,910,391
"S01004145",626,477,149
"S01004146",813,652,161
"S01004147",707,415,292
"S01004148",927,883,44
"S01004149",789,270,519
"S01004150",512,456,56
"S01004151",1023,487,536
"S01004152",752,374,378
"S01004153",782,455,327
"S01004154",625,489,136
"S01004155",885,272,613
"S01004156",963,445,518
"S01004157",581,535,46
"S01004158",579,383,196
"S01004159",358,183,175
"S01004160",646,444,202
"S01004161",548,334,214
"S01004162",2023,1810,213
"S01004163",662,306,356
"S01004164",860,501,359
"S01004165",969,807,162
"S01004166",735,480,255
"S01004167",664,394,270
"S01004168",615,365,250
"S01004169",738,334,404
"S01004170",734,325,409
"S01004171",633,493,140
"S01004172",756,371,385
"S01004173",606,353,253
"S01004174",721,520,201
"S01004175",540,231,309
"S01004176",632,534,98
"S01004177",494,204,290
"S01004178",566,333,233
"S01004179",490,396,94
"S01004180",900,859,41
"S01004181",798,553,245
"S01004182",928,330,598
"S01004183",1056,848,208
"S01004184",778,432,346
"S01004185",680,264,416
"S01004186",739,343,396
"S01004187",696,388,308
"S01004188",782,313,469
"S01004189",922,894,28
"S01004190",821,458,363
"S01004191",727,473,254
"S01004192",1043,578,465
"S01004193",684,463,221
"S01004194",739,441,298
"S01004195",638,422,216
"S01004196",615,291,324
"S01004197",697,344,353
"S01004198",474,330,144
"S01004199",780,560,220
"S01004200",719,665,54
"S01004201",715,564,151
"S01004202",523,433,90
"S01004203",955,681,274
"S01004204",663,561,102
"S01004205",758,402,356
"S01004206",574,547,27
"S01004207",705,382,323
"S01004208",851,700,151
"S01004209",553,502,51
"S01004210",538,459,79
"S01004211",992,900,92
"S01004212",1668,1306,362
"S01004213",530,502,28
"S01004214",637,591,46
"S01004215",578,534,44
"S01004216",807,614,193
"S01004217",447,244,203
"S01004218",802,478,324
"S01004219",508,260,248
"S01004220",886,702,184
"S01004221",783,462,321
"S01004222",558,249,309
"S01004223",722,184,538
"S01004224",684,320,364
"S01004225",753,260,493
"S01004226",660,344,316
"S01004227",1002,682,320
"S01004228",842,595,247
"S01004229",643,433,210
"S01004230",688,417,271
"S01004231",707,406,301
"S01004232",624,524,100
"S01004233",815,447,368
"S01004234",988,734,254
"S01004235",854,568,286
"S01004236",975,680,295
"S01004237",680,481,199
"S01004238",566,340,226
"S01004239",812,581,231
"S01004240",800,596,204
"S01004241",536,383,153
"S01004242",845,493,352
"S01004243",699,598,101
"S01004244",656,399,257
"S01004245",937,666,271
"S01004246",635,479,156
"S01004247",843,457,386
"S01004248",1036,598,438
"S01004249",916,663,253
"S01004250",1025,758,267
"S01004251",833,668,165
"S01004252",638,543,95
"S01004253",579,457,122
"S01004254",640,535,105
"S01004255",2886,1887,999
"S01004256",1460,1013,447
"S01004257",621,483,138
"S01004258",715,566,149
"S01004259",718,484,234
"S01004260",513,434,79
"S01004261",786,436,350
"S01004262",763,478,285
"S01004263",748,334,414
"S01004264",793,437,356
"S01004265",909,564,345
"S01004266",545,307,238
"S01004267",505,463,42
"S01004268",636,355,281
"S01004269",838,634,204
"S01004270",559,307,252
"S01004271",643,400,243
"S01004272",565,504,61
"S01004273",575,524,51
"S01004274",910,619,291
"S01004275",584,424,160
"S01004276",848,523,325
"S01004277",713,602,111
"S01004278",1207,916,291
"S01004279",819,349,470
"S01004280",925,680,245
"S01004281",706,441,265
"S01004282",880,438,442
"S01004283",702,468,234
"S01004284",902,513,389
"S01004285",474,306,168
"S01004286",578,237,341
"S01004287",641,509,132
"S01004288",661,494,167
"S01004289",543,355,188
"S01004290",1000,752,248
"S01004291",807,640,167
"S01004292",988,229,759
"S01004293",928,741,187
"S01004294",730,558,172
"S01004295",734,487,247
"S01004296",880,674,206
"S01004297",645,350,295
"S01004298",1269,1014,255
"S01004299",520,220,300
"S01004300",568,232,336
"S01004301",774,641,133
"S01004302",669,637,32
"S01004303",626,270,356
"S01004304",798,344,454
"S01004305",647,429,218
"S01004306",597,364,233
"S01004307",679,296,383
"S01004308",965,661,304
"S01004309",887,577,310
"S01004310",709,435,274
"S01004311",1153,604,549
"S01004312",695,447,248
"S01004313",1272,912,360
"S01004314",787,608,179
"S01004315",502,210,292
"S01004316",536,42,494
"S01004317",1104,914,190
"S01004318",495,261,234
"S01004319",888,721,167
"S01004320",824,576,248
"S01004321",777,280,497
"S01004322",967,730,237
"S01004323",657,398,259
"S01004324",797,434,363
"S01004325",1046,866,180
"S01004326",843,722,121
"S01004327",682,603,79
"S01004328",607,474,133
"S01004329",504,364,140
"S01004330",1412,1024,388
"S01004331",575,431,144
"S01004332",625,490,135
"S01004333",578,403,175
"S01004334",925,689,236
"S01004335",535,343,192
"S01004336",995,782,213
"S01004337",740,474,266
"S01004338",769,597,172
"S01004339",950,831,119
"S01004340",537,328,209
"S01004341",558,274,284
"S01004342",764,380,384
"S01004343",635,245,390
"S01004344",744,511,233
"S01004345",1146,720,426
"S01004346",445,312,133
"S01004347",898,770,128
"S01004348",637,456,181
"S01004349",721,557,164
"S01004350",516,417,99
"S01004351",532,332,200
"S01004352",531,441,90
"S01004353",838,576,262
"S01004354",514,326,188
"S01004355",571,435,136
"S01004356",951,660,291
"S01004357",820,803,17
"S01004358",665,590,75
"S01004359",546,353,193
"S01004360",633,356,277
"S01004361",767,572,195
"S01004362",604,245,359
"S01004363",886,182,704
"S01004364",874,297,577
"S01004365",703,342,361
"S01004366",589,372,217
"S01004367",781,433,348
"S01004368",510,213,297
"S01004369",697,428,269
"S01004370",680,605,75
"S01004371",727,328,399
"S01004372",876,699,177
"S01004373",670,290,380
"S01004374",768,411,357
"S01004375",624,315,309
"S01004376",871,422,449
"S01004377",709,404,305
"S01004378",913,622,291
"S01004379",903,433,470
"S01004380",697,248,449
"S01004381",781,469,312
"S01004382",681,401,280
"S01004383",796,535,261
"S01004384",662,378,284
"S01004385",740,539,201
"S01004386",971,813,158
"S01004387",947,594,353
"S01004388",696,196,500
"S01004389",586,462,124
"S01004390",782,407,375
"S01004391",555,489,66
"S01004392",844,539,305
"S01004393",889,549,340
"S01004394",799,359,440
"S01004395",596,223,373
"S01004396",758,385,373
"S01004397",907,839,68
"S01004398",806,589,217
"S01004399",482,224,258
"S01004400",548,305,243
"S01004401",1079,912,167
"S01004402",852,460,392
"S01004403",504,386,118
"S01004404",734,609,125
"S01004405",757,488,269
"S01004406",890,342,548
"S01004407",656,297,359
"S01004408",1400,1191,209
"S01004409",434,302,132
"S01004410",969,520,449
"S01004411",542,339,203
"S01004412",997,667,330
"S01004413",689,340,349
"S01004414",684,269,415
"S01004415",680,277,403
"S01004416",763,512,251
"S01004417",807,296,511
"S01004418",895,544,351
"S01004419",760,461,299
"S01004420",718,630,88
"S01004421",862,245,617
"S01004422",594,319,275
"S01004423",737,486,251
"S01004424",692,271,421
"S01004425",565,488,77
"S01004426",585,467,118
"S01004427",728,370,358
"S01004428",888,447,441
"S01004429",809,346,463
"S01004430",495,308,187
"S01004431",666,241,425
"S01004432",978,564,414
"S01004433",908,637,271
"S01004434",815,462,353
"S01004435",842,625,217
"S01004436",757,447,310
"S01004437",901,473,428
"S01004438",637,284,353
"S01004439",688,325,363
"S01004440",736,376,360
"S01004441",1333,1223,110
"S01004442",846,391,455
"S01004443",711,223,488
"S01004444",900,349,551
"S01004445",779,447,332
"S01004446",807,404,403
"S01004447",729,308,421
"S01004448",546,497,49
"S01004449",805,418,387
"S01004450",833,364,469
"S01004451",855,329,526
"S01004452",651,560,91
"S01004453",955,908,47
"S01004454",1004,577,427
"S01004455",790,689,101
"S01004456",494,422,72
"S01004457",871,456,415
"S01004458",825,311,514
"S01004459",556,381,175
"S01004460",590,546,44
"S01004461",574,472,102
"S01004462",645,577,68
"S01004463",739,604,135
"S01004464",839,412,427
"S01004465",723,644,79
"S01004466",946,766,180
"S01004467",916,419,497
"S01004468",918,782,136
"S01004469",642,251,391
"S01004470",737,699,38
"S01004471",2065,1666,399
"S01004472",666,612,54
"S01004473",1103,1034,69
"S01004474",1048,579,469
"S01004475",489,412,77
"S01004476",735,595,140
"S01004477",1097,903,194
"S01004478",590,324,266
"S01004479",705,621,84
"S01004480",944,465,479
"S01004481",829,507,322
"S01004482",856,450,406
"S01004483",708,331,377
"S01004484",1004,885,119
"S01004485",542,449,93
"S01004486",962,838,124
"S01004487",1043,737,306
"S01004488",678,446,232
"S01004489",923,859,64
"S01004490",658,610,48
"S01004491",794,289,505
"S01004492",921,464,457
"S01004493",927,623,304
"S01004494",883,399,484
"S01004495",696,318,378
"S01004496",635,431,204
"S01004497",826,453,373
"S01004498",702,531,171
"S01004499",610,406,204
"S01004500",712,682,30
"S01004501",721,405,316
"S01004502",730,596,134
"S01004503",648,453,195
"S01004504",694,306,388
"S01004505",560,316,244
"S01004506",522,330,192
"S01004507",706,521,185
"S01004508",697,524,173
"S01004509",1028,861,167
"S01004510",752,693,59
"S01004511",919,752,167
"S01004512",856,795,61
"S01004513",522,412,110
"S01004514",596,496,100
"S01004515",747,419,328
"S01004516",449,370,79
"S01004517",737,424,313
"S01004518",634,511,123
"S01004519",917,593,324
"S01004520",914,698,216
"S01004521",754,696,58
"S01004522",863,803,60
"S01004523",733,662,71
"S01004524",561,537,24
"S01004525",934,823,111
"S01004526",682,622,60
"S01004527",617,445,172
"S01004528",737,487,250
"S01004529",852,642,210
"S01004530",547,496,51
"S01004531",1044,814,230
"S01004532",852,177,675
"S01004533",441,37,404
"S01004534",645,306,339
"S01004535",898,667,231
"S01004536",680,284,396
"S01004537",815,408,407
"S01004538",734,484,250
"S01004539",716,369,347
"S01004540",1151,794,357
"S01004541",840,487,353
"S01004542",790,703,87
"S01004543",811,520,291
"S01004544",1844,1159,685
"S01004545",737,336,401
"S01004546",854,385,469
"S01004547",844,260,584
"S01004548",762,396,366
"S01004549",2087,1608,479
"S01004550",667,82,585
"S01004551",1505,1252,253
"S01004552",810,309,501
"S01004553",534,357,177
"S01004554",726,421,305
"S01004555",614,445,169
"S01004556",674,191,483
"S01004557",430,368,62
"S01004558",924,537,387
"S01004559",954,725,229
"S01004560",588,161,427
"S01004561",957,369,588
"S01004562",541,385,156
"S01004563",793,630,163
"S01004564",594,531,63
"S01004565",902,824,78
"S01004566",694,519,175
"S01004567",475,40,435
"S01004568",693,497,196
"S01004569",734,142,592
"S01004570",626,584,42
"S01004571",635,453,182
"S01004572",722,422,300
"S01004573",596,432,164
"S01004574",487,448,39
"S01004575",665,392,273
"S01004576",560,509,51
"S01004577",617,462,155
"S01004578",851,813,38
"S01004579",605,85,520
"S01004580",827,512,315
"S01004581",1240,748,492
"S01004582",580,473,107
"S01004583",798,223,575
"S01004584",679,315,364
"S01004585",552,283,269
"S01004586",1060,933,127
"S01004587",1217,396,821
"S01004588",628,402,226
"S01004589",783,672,111
"S01004590",839,351,488
"S01004591",558,364,194
"S01004592",637,273,364
"S01004593",955,694,261
"S01004594",491,170,321
"S01004595",1019,870,149
"S01004596",662,169,493
"S01004597",531,494,37
"S01004598",678,466,212
"S01004599",959,654,305
"S01004600",865,402,463
