"output_area","ALL PEOPLE","Number Church of Scotland","Number Roman Catholic","Number Other Christian","Number Buddhist","Number Hindu","Number Jewish","Number Muslim","Number Sikh","Number Another Religion","Number None","Number Not Answered"
"60QJ001028",63,28,9,1,0,0,0,0,0,0,20,5
"60QJ001029",73,44,6,4,0,0,0,0,0,0,15,4
"60QJ001030",74,28,20,6,0,0,0,2,0,0,14,4
"60QJ001031",99,33,7,11,0,1,0,2,0,1,31,13
"60QJ001032",127,29,36,10,0,0,0,0,0,0,47,5
"60QJ001033",132,23,27,17,2,0,0,16,0,7,38,2
"60QJ001034",66,28,13,2,0,0,0,0,0,0,15,8
"60QJ001035",54,11,13,6,0,0,0,0,0,0,19,5
"60QJ001036",52,11,9,5,0,0,0,0,0,4,13,10
"60QJ001037",69,21,22,0,0,0,0,0,0,0,23,3
"60QJ001038",194,45,38,28,0,2,0,0,1,4,65,11
"60QJ001039",58,13,18,4,0,0,0,0,0,0,23,0
"60QJ001040",75,10,14,3,0,0,0,0,0,0,39,9
"60QJ001041",114,29,22,4,0,0,0,0,0,2,52,5
"60QJ001042",97,22,27,2,0,0,0,4,0,0,29,13
"60QJ001043",79,28,18,1,0,0,0,0,0,0,24,8
"60QJ001044",69,35,13,0,0,0,0,0,0,0,20,1
"60QJ001045",135,47,48,3,0,0,0,0,0,2,29,6
"60QJ001046",72,25,19,3,0,0,0,0,0,0,20,5
"60QJ001047",66,19,10,1,0,1,0,1,0,0,32,2
"60QJ001048",62,16,14,0,0,2,0,0,0,1,23,6
"60QJ001049",159,44,28,23,2,2,0,4,0,2,44,10
"60QJ001050",84,20,21,2,0,0,0,3,0,0,29,9
"60QJ001051",84,27,19,8,1,0,0,0,0,0,24,5
"60QJ001052",90,30,25,4,0,0,0,0,0,0,22,9
"60QJ001053",114,39,18,2,0,0,0,7,0,0,40,8
"60QJ001054",62,18,17,4,0,0,0,0,0,0,17,6
"60QJ001055",57,21,15,3,0,0,0,0,0,0,12,6
"60QJ001056",112,9,14,8,0,0,1,9,0,0,61,10
"60QJ001057",78,18,13,7,0,0,0,0,0,0,38,2
"60QJ001058",106,30,15,0,0,0,0,6,0,1,38,16
"60QJ001059",93,21,12,10,0,0,0,4,0,3,37,6
"60QJ001060",88,21,24,4,1,0,0,0,0,0,35,3
"60QJ001061",50,18,15,0,0,0,0,0,0,0,15,2
"60QJ001062",118,17,20,7,0,0,0,0,0,0,70,4
"60QJ001063",126,29,34,4,0,0,1,5,0,0,50,3
"60QJ001064",81,32,13,2,0,0,0,0,0,0,32,2
"60QJ001065",131,43,31,5,0,2,0,0,0,0,43,7
"60QJ001066",108,52,30,6,0,0,0,0,0,1,17,2
"60QJ001067",95,40,20,2,0,0,0,0,0,0,28,5
"60QJ001068",273,127,65,12,0,0,0,0,0,0,62,7
"60QJ001069",95,19,18,6,0,0,0,4,0,0,40,8
"60QJ001070",68,10,8,17,0,10,0,1,0,3,17,2
"60QJ001071",108,22,21,15,0,1,0,0,0,2,38,9
"60QJ001072",62,11,15,15,1,0,0,0,0,0,18,2
"60QJ001073",105,17,31,5,0,0,0,18,0,0,29,5
"60QJ001074",156,20,45,27,2,1,0,4,5,5,32,15
"60QJ001075",107,19,15,12,2,1,0,2,0,7,41,8
"60QJ001076",87,21,11,16,1,0,0,0,0,0,29,9
"60QJ001077",104,18,20,9,0,0,0,4,0,9,41,3
"60QJ001078",151,30,33,11,0,1,0,4,0,8,61,3
"60QJ001079",103,18,23,18,0,0,0,1,1,5,33,4
"60QJ001080",80,23,23,7,0,0,0,0,2,3,20,2
"60QJ001081",121,22,14,7,2,0,0,33,13,0,22,8
"60QJ001082",99,38,34,4,0,1,0,5,0,0,12,5
"60QJ001083",153,33,35,8,2,0,1,1,0,0,60,13
"60QJ001084",114,19,27,19,1,0,0,3,0,6,34,5
"60QJ001085",132,35,26,12,2,0,0,7,0,0,41,9
"60QJ001086",117,31,24,14,0,3,0,2,0,2,35,6
"60QJ001087",88,36,11,4,0,0,0,0,0,4,33,0
"60QJ001088",80,23,10,8,0,0,0,1,0,1,36,1
"60QJ001089",352,72,36,81,2,8,3,5,4,18,102,21
"60QJ001090",105,24,18,15,1,1,0,4,0,3,36,3
"60QJ001091",158,23,29,33,6,2,0,4,0,7,48,6
"60QJ001092",366,56,51,77,10,5,0,18,2,18,102,27
"60QJ001093",122,28,22,16,0,1,1,3,1,0,45,5
"60QJ001094",120,17,24,23,2,0,0,0,1,2,43,8
"60QJ001095",140,16,20,23,0,2,1,2,0,6,56,14
"60QJ001096",139,22,37,16,1,0,0,20,0,3,35,5
"60QJ001097",73,23,9,8,0,0,0,1,0,1,30,1
"60QJ001098",79,26,16,12,1,0,0,1,0,0,21,2
"60QJ001099",67,12,14,16,1,2,0,7,0,0,12,3
"60QJ001100",97,39,7,9,0,0,0,0,5,0,32,5
"60QJ001101",122,49,17,8,0,0,0,0,0,0,42,6
"60QJ001102",157,48,16,13,0,0,0,27,0,0,42,11
"60QJ001103",135,44,16,10,0,0,0,9,1,0,37,18
"60QJ001104",112,35,25,9,0,3,0,3,0,2,30,5
"60QJ001105",81,51,12,2,0,0,0,0,0,0,14,2
"60QJ001106",139,30,23,25,2,0,1,0,0,6,47,5
"60QJ001107",96,13,17,18,1,2,0,2,1,1,37,4
"60QJ001108",146,21,26,24,4,5,0,16,0,1,43,6
"60QJ001109",163,36,27,28,0,0,0,3,0,9,52,8
"60QJ001110",141,50,68,2,0,0,0,0,0,0,13,8
"60QJ001111",51,21,12,5,0,0,0,1,0,0,12,0
"60QJ001112",177,59,39,20,1,0,0,4,0,1,37,16
"60QJ001113",111,25,14,12,3,0,0,2,0,0,41,14
"60QJ001114",72,14,7,6,0,0,0,1,0,1,35,8
"60QJ001115",78,18,26,4,1,0,0,5,0,0,17,7
"60QJ001116",73,28,29,4,0,0,0,0,0,0,10,2
"60QJ001117",57,14,23,0,0,0,0,0,0,0,14,6
"60QJ001118",79,28,24,5,0,0,0,0,0,0,14,8
"60QJ001119",55,23,11,4,0,0,0,0,0,0,12,5
"60QJ001120",106,34,12,3,0,0,0,0,0,0,40,17
"60QJ001121",73,9,19,4,3,0,0,2,0,1,26,9
"60QJ001122",126,23,31,3,4,0,0,0,0,0,58,7
"60QJ001123",117,47,25,6,0,0,0,0,0,3,30,6
"60QJ001124",66,33,17,4,0,0,0,1,0,0,5,6
"60QJ001125",83,21,35,4,0,0,0,0,0,0,17,6
"60QJ001126",90,41,28,7,0,0,0,0,0,0,11,3
"60QJ001127",82,19,16,6,0,0,0,0,0,0,31,10
"60QJ001128",148,40,45,4,0,0,0,0,0,0,46,13
"60QJ001129",141,46,39,7,0,0,0,0,0,2,41,6
"60QJ001130",91,24,28,2,0,0,0,1,0,0,33,3
"60QJ001131",84,44,23,1,0,0,3,0,0,0,10,3
"60QJ001132",69,28,20,8,0,0,0,0,0,0,9,4
"60QJ001133",126,43,30,4,0,0,0,0,0,1,35,13
"60QJ001134",142,68,31,5,0,0,0,0,0,0,34,4
"60QJ001135",74,26,17,7,0,0,0,0,0,0,23,1
"60QJ001136",96,37,14,2,0,0,0,13,0,4,23,3
"60QJ001137",71,28,18,4,0,1,0,0,0,0,18,2
"60QJ001138",107,31,31,2,0,0,0,0,0,0,34,9
"60QJ001139",75,17,14,9,0,0,0,6,0,0,24,5
"60QJ001140",89,13,20,7,0,0,0,0,0,0,34,15
"60QJ001141",88,18,15,6,0,0,0,4,0,2,38,5
"60QJ001142",103,36,19,9,0,0,0,0,0,2,32,5
"60QJ001143",111,19,11,7,0,0,0,6,0,2,58,8
"60QJ001144",62,17,11,3,0,1,0,0,0,1,22,7
"60QJ001145",75,20,9,4,1,0,0,3,0,0,33,5
"60QJ001146",102,27,22,4,0,5,0,3,0,0,38,3
"60QJ001147",80,21,22,6,0,0,0,0,0,0,25,6
"60QJ001148",230,86,33,26,2,0,0,6,0,0,71,6
"60QJ001149",122,25,18,10,1,0,0,16,0,0,38,14
"60QJ001150",62,11,22,4,0,0,0,0,0,0,19,6
"60QJ001151",80,21,15,2,0,0,0,9,0,2,19,12
"60QJ001152",79,25,9,4,0,0,0,6,0,0,16,19
"60QJ001153",89,25,26,4,0,0,0,13,0,0,18,3
"60QJ001154",134,33,42,6,0,0,0,24,0,0,23,6
"60QJ001155",148,60,26,11,0,0,0,0,0,1,36,14
"60QJ001156",135,56,39,6,0,0,0,4,0,1,25,4
"60QJ001157",79,24,9,6,0,0,0,7,4,0,27,2
"60QJ001158",92,31,29,6,0,0,0,0,0,0,20,6
"60QJ001159",116,38,44,7,0,0,0,0,0,0,22,5
"60QJ001160",150,70,30,9,0,0,0,4,1,0,28,8
"60QJ001161",60,47,3,2,0,0,0,0,0,0,6,2
"60QJ001162",114,46,29,6,0,0,0,0,0,0,28,5
"60QJ001163",115,41,20,4,0,0,0,0,0,1,46,3
"60QJ001164",107,35,30,10,0,0,0,0,0,0,28,4
"60QJ001165",81,22,15,4,0,0,0,0,0,1,37,2
"60QJ001166",81,35,25,4,0,0,0,0,0,0,16,1
"60QJ001167",165,56,52,6,0,0,0,0,0,0,44,7
"60QJ001168",115,37,36,5,0,0,0,0,0,2,30,5
"60QJ001169",145,61,35,7,0,0,0,0,0,0,37,5
"60QJ001170",132,37,21,3,2,4,0,2,0,1,57,5
"60QJ001171",98,31,21,5,0,0,0,5,0,0,29,7
"60QJ001172",57,10,12,0,1,0,0,1,0,1,21,11
"60QJ001173",100,20,15,2,2,0,0,17,0,1,40,3
"60QJ001174",112,20,25,4,0,0,1,1,0,0,48,13
"60QJ001175",113,49,20,3,0,0,1,0,0,0,30,10
"60QJ001176",85,25,11,9,0,0,0,7,1,2,29,1
"60QJ001177",138,24,27,5,0,0,0,22,0,0,39,21
"60QJ001178",91,29,17,8,0,0,0,1,0,0,34,2
"60QJ001179",101,39,16,6,0,0,1,7,0,1,31,0
"60QJ001180",110,41,17,7,0,0,0,0,0,0,42,3
"60QJ001181",111,56,13,10,0,0,0,0,0,1,28,3
"60QJ001182",116,56,28,6,0,0,0,0,0,1,18,7
"60QJ001183",50,25,5,1,0,0,1,1,0,0,14,3
"60QJ001184",87,47,14,3,0,0,1,2,0,0,18,2
"60QJ001185",116,31,29,8,0,4,0,0,2,0,25,17
"60QJ001186",161,64,24,6,0,0,0,11,4,1,44,7
"60QJ001187",140,36,21,10,0,0,0,0,0,0,60,13
"60QJ001188",132,52,25,7,0,0,0,4,0,5,29,10
"60QJ001189",82,37,5,8,0,0,0,0,0,1,23,8
"60QJ001190",119,58,26,8,0,0,1,0,0,1,19,6
"60QJ001191",116,41,33,5,0,0,0,9,0,0,22,6
"60QJ001192",131,46,25,15,0,0,0,0,0,0,30,15
"60QJ001193",164,47,63,8,0,0,0,1,0,0,30,15
"60QJ001194",76,23,12,2,0,0,0,0,0,0,32,7
"60QJ001195",88,17,15,2,0,0,0,0,0,0,45,9
"60QJ001196",151,47,41,5,0,0,0,0,0,0,51,7
"60QJ001197",92,33,22,5,0,0,0,0,0,1,24,7
"60QJ001198",176,70,27,12,0,0,0,0,0,0,57,10
"60QJ001199",93,31,20,7,0,0,0,0,0,0,25,10
"60QJ001200",125,34,32,5,0,0,0,0,0,0,38,16
"60QJ001201",158,77,14,9,0,0,0,0,0,2,53,3
"60QJ001202",141,48,26,8,0,0,0,0,0,0,49,10
"60QJ001203",171,53,27,8,0,0,0,0,0,0,65,18
"60QJ001204",92,23,18,1,1,0,0,0,0,1,33,15
"60QJ001205",115,27,33,7,0,0,0,0,0,0,40,8
"60QJ001206",55,20,13,5,0,0,0,1,0,0,15,1
"60QJ001207",116,21,24,11,0,0,0,0,0,1,42,17
"60QJ001208",89,25,18,7,0,0,0,0,0,0,32,7
"60QJ001209",135,33,23,8,0,0,0,0,0,0,61,10
"60QJ001210",171,30,33,15,0,0,0,1,0,0,80,12
"60QJ001211",116,26,32,7,0,0,0,0,0,1,38,12
"60QJ001212",188,72,17,15,0,0,0,0,0,1,67,16
"60QJ001213",85,20,10,4,0,0,0,0,0,3,46,2
"60QJ001214",175,79,43,2,0,0,0,4,0,1,38,8
"60QJ001215",153,56,31,2,0,0,0,0,0,0,47,17
"60QJ001216",117,45,21,6,0,0,0,0,0,0,38,7
"60QJ001217",141,62,32,4,0,3,0,0,0,0,29,11
"60QJ001218",146,60,24,18,0,0,0,0,0,0,37,7
"60QJ001219",117,32,16,10,0,0,0,12,0,0,39,8
"60QJ001220",117,59,19,7,0,0,0,0,4,0,22,6
"60QJ001221",165,85,28,11,0,0,0,13,0,1,23,4
"60QJ001222",78,28,14,13,0,0,0,5,0,0,11,7
"60QJ001223",120,53,12,6,0,0,0,7,0,1,40,1
"60QJ001224",120,70,11,8,0,0,0,1,0,3,26,1
"60QJ001225",73,49,8,6,0,0,0,0,0,0,9,1
"60QJ001226",125,59,9,20,0,0,0,0,0,0,32,5
"60QJ001227",106,62,11,11,0,0,0,0,0,0,21,1
"60QJ001228",64,29,5,8,0,0,0,0,0,0,22,0
"60QJ001229",157,62,20,17,0,0,0,4,1,1,45,7
"60QJ001230",87,44,5,4,0,0,0,0,0,1,29,4
"60QJ001231",114,55,28,2,0,0,0,5,0,0,20,4
"60QJ001232",70,24,7,9,0,0,0,0,0,1,29,0
"60QJ001233",104,56,7,9,0,0,0,5,0,1,22,4
"60QJ001234",63,27,11,5,0,0,0,3,0,1,15,1
"60QJ001235",83,50,8,6,0,0,0,1,0,0,12,6
"60QJ001236",163,81,26,10,0,0,0,0,0,1,38,7
"60QJ001237",64,37,0,5,0,0,0,0,0,0,19,3
"60QJ001238",123,56,8,5,0,0,0,0,0,0,49,5
"60QJ001239",113,46,14,21,0,0,0,0,0,0,24,8
"60QJ001240",64,32,3,6,0,0,0,0,0,0,12,11
"60QJ001241",110,63,6,9,0,0,0,0,0,0,29,3
"60QJ001242",273,79,45,27,0,1,0,14,0,1,96,10
"60QJ001243",67,31,6,4,0,0,0,8,0,0,15,3
"60QJ001244",117,54,32,9,0,0,0,0,0,0,19,3
"60QJ001245",166,50,26,3,0,1,0,0,0,1,71,14
"60QJ001246",72,27,19,5,0,0,0,0,0,1,17,3
"60QJ001247",139,52,36,10,0,6,1,0,0,0,32,2
"60QJ001248",62,34,7,7,0,0,0,0,0,0,13,1
"60QJ001249",199,48,26,18,1,0,0,18,0,2,81,5
"60QJ001250",87,48,10,7,0,0,0,2,0,0,19,1
"60QJ001251",136,69,21,12,0,0,0,0,0,0,25,9
"60QJ001252",134,70,15,10,0,0,0,0,0,0,29,10
"60QJ001253",133,66,16,7,0,0,0,8,0,1,34,1
"60QJ001254",113,46,10,11,0,0,0,0,0,0,44,2
"60QJ001255",200,79,27,4,0,0,0,0,0,1,75,14
"60QJ001256",145,50,25,15,0,4,1,2,0,1,41,6
"60QJ001257",99,51,8,6,0,0,0,5,0,0,23,6
"60QJ001258",151,70,23,9,0,0,0,0,0,0,45,4
"60QJ001259",145,80,14,14,0,0,0,0,0,0,33,4
"60QJ001260",108,49,7,7,0,0,0,7,0,0,37,1
"60QJ001261",110,61,14,4,3,0,0,0,0,0,22,6
"60QJ001262",96,19,7,7,0,0,1,23,0,5,31,3
"60QJ001263",344,96,51,35,0,0,0,19,1,11,103,28
"60QJ001264",157,46,36,10,0,0,0,2,0,13,39,11
"60QJ001265",102,40,28,2,0,0,0,0,0,0,25,7
"60QJ001266",349,119,93,21,0,4,1,13,5,1,63,29
"60QJ001267",70,31,16,5,1,0,0,0,0,0,16,1
"60QJ001268",97,17,23,4,0,3,0,1,0,0,28,21
"60QJ001269",125,39,30,5,0,0,0,12,0,4,22,13
"60QJ001270",77,27,13,4,1,0,0,0,0,0,24,8
"60QJ001271",98,33,19,5,0,0,0,0,0,0,33,8
"60QJ001272",124,21,20,16,3,0,0,24,0,0,27,13
"60QJ001273",132,45,47,5,0,0,0,0,0,0,28,7
"60QJ001274",152,34,48,5,0,0,0,0,0,3,46,16
"60QJ001275",130,33,25,14,0,0,0,1,0,1,53,3
"60QJ001276",102,33,34,3,0,0,0,0,0,0,22,10
"60QJ001277",81,32,22,3,0,0,0,1,0,1,19,3
"60QJ001278",136,30,31,13,0,0,0,1,0,2,51,8
"60QJ001279",89,23,21,10,0,0,0,1,0,2,30,2
"60QJ001280",63,17,6,1,0,0,0,1,0,1,31,6
"60QJ001281",114,18,20,7,0,0,0,8,0,0,48,13
"60QJ001282",156,35,29,14,0,0,0,4,0,2,63,9
"60QJ001283",215,78,49,12,1,0,0,0,0,3,64,8
"60QJ001284",92,34,15,7,0,4,0,0,0,0,22,10
"60QJ001285",195,70,44,8,0,0,0,6,0,1,55,11
"60QJ001286",54,17,11,5,0,0,0,3,0,2,10,6
"60QJ001287",498,78,60,62,7,6,0,82,4,20,144,35
"60QK000001",58,38,0,7,0,0,0,0,0,0,13,0
"60QK000002",80,32,7,11,0,0,0,0,0,1,21,8
"60QK000003",131,86,8,2,0,0,0,0,0,0,29,6
"60QK000004",193,98,7,7,0,0,0,0,0,2,33,46
"60QK000005",124,76,3,3,0,0,0,0,0,0,40,2
"60QK000006",153,100,2,6,0,0,0,0,0,0,39,6
"60QK000007",242,141,16,18,0,0,0,0,4,0,50,13
"60QK000008",104,51,2,3,0,0,0,0,0,0,35,13
"60QK000009",83,48,2,4,0,0,0,0,0,0,25,4
"60QK000010",136,76,2,8,0,0,0,0,0,1,39,10
"60QK000011",86,39,2,0,0,0,0,0,0,2,39,4
"60QK000012",71,37,4,17,0,0,0,0,0,1,12,0
"60QK000013",190,115,14,9,0,0,0,0,0,0,32,20
"60QK000014",130,64,4,13,0,0,0,0,0,0,48,1
"60QK000015",227,140,17,8,0,0,1,0,0,2,53,6
"60QK000016",177,113,9,16,0,0,0,0,0,0,36,3
"60QK000017",97,58,4,9,0,0,0,0,0,0,20,6
"60QK000018",56,38,11,1,0,0,0,0,0,0,4,2
"60QK000019",138,75,8,10,0,0,0,0,0,1,36,8
"60QK000020",186,116,8,4,0,0,0,0,0,0,54,4
"60QK000021",112,62,16,9,0,0,0,0,0,0,22,3
"60QK000022",184,110,9,14,0,0,0,0,0,0,40,11
"60QK000023",86,42,13,1,1,0,0,0,0,0,23,6
"60QK000024",114,65,11,4,0,0,0,2,0,0,23,9
"60QK000025",158,81,20,6,0,0,0,5,0,0,29,17
"60QK000026",53,22,6,1,0,0,0,0,0,0,23,1
"60QK000027",165,82,17,3,0,0,0,0,0,0,56,7
"60QK000028",175,104,14,30,0,0,1,0,0,1,12,13
"60QK000029",57,36,9,4,0,0,0,0,0,0,8,0
"60QK000030",173,98,10,12,0,0,0,0,0,1,48,4
"60QK000031",105,64,7,5,0,0,0,0,0,0,26,3
"60QK000032",207,142,11,7,0,0,0,0,0,0,40,7
"60QK000033",138,83,2,10,0,0,0,0,0,2,41,0
"60QK000034",179,121,14,0,0,0,0,0,0,0,32,12
"60QK000035",79,51,4,3,0,0,0,0,0,0,19,2
"60QK000036",159,106,10,8,0,0,0,0,0,0,20,15
"60QK000037",183,81,23,17,0,0,1,0,0,0,48,13
"60QK000038",195,111,21,13,0,0,2,0,0,0,46,2
"60QK000039",99,48,12,4,0,0,0,0,0,4,20,11
"60QK000040",107,76,2,5,0,1,0,0,0,0,23,0
"60QK000041",69,48,4,2,0,0,4,0,1,1,8,1
"60QK000042",56,20,12,4,0,0,0,0,0,0,17,3
"60QK000043",136,51,24,11,0,0,0,0,0,0,48,2
"60QK000044",153,79,10,16,0,0,0,0,0,1,35,12
"60QK000045",113,70,8,3,0,0,0,0,0,2,20,10
"60QK000046",90,58,6,6,0,0,0,0,0,0,19,1
"60QK000047",87,55,6,4,0,0,0,0,0,0,21,1
"60QK000048",102,42,4,2,0,0,0,0,0,1,50,3
"60QK000049",203,129,14,12,0,0,0,0,0,1,33,14
"60QK000050",171,107,7,8,0,0,0,0,1,0,31,17
"60QK000051",54,36,1,1,0,0,0,0,0,0,11,5
"60QK000052",160,84,13,8,0,0,0,0,0,0,30,25
"60QK000053",169,82,9,2,0,0,0,0,0,0,55,21
"60QK000054",98,71,8,2,0,0,0,0,0,0,9,8
"60QK000055",128,101,3,1,0,0,0,0,0,0,21,2
"60QK000056",96,62,5,5,0,0,0,0,0,4,17,3
"60QK000057",85,60,2,1,0,0,0,0,0,0,18,4
"60QK000058",138,101,8,1,0,0,0,0,0,0,22,6
"60QK000059",163,120,11,4,1,0,0,0,0,0,21,6
"60QK000060",162,110,13,7,0,0,0,0,0,0,23,9
"60QK000061",106,78,3,1,0,0,0,0,0,0,18,6
"60QK000062",109,81,8,1,0,0,0,1,0,1,12,5
"60QK000063",150,92,17,6,0,0,0,0,0,0,32,3
"60QK000064",137,85,22,4,1,0,0,0,0,0,19,6
"60QK000065",82,52,8,2,0,0,0,0,0,1,10,9
"60QK000066",117,75,15,0,0,0,0,0,0,3,20,4
"60QK000067",144,76,9,12,0,0,0,0,0,0,40,7
"60QK000068",99,48,8,3,0,0,0,0,0,1,27,12
"60QK000069",105,55,16,5,0,0,0,0,0,0,24,5
"60QK000070",99,65,4,1,0,0,0,6,0,0,15,8
"60QK000071",140,83,17,4,0,0,0,0,0,0,30,6
"60QK000072",144,96,12,1,0,0,0,0,0,0,31,4
"60QK000073",183,93,18,7,0,0,0,0,0,0,55,10
"60QK000074",157,99,24,3,0,0,0,0,0,0,24,7
"60QK000075",145,92,10,6,0,0,0,0,0,0,34,3
"60QK000076",58,34,4,0,0,0,0,0,0,0,18,2
"60QK000077",102,61,9,0,0,0,0,0,0,0,30,2
"60QK000078",61,35,4,2,0,0,0,0,0,0,17,3
"60QK000079",101,70,4,4,0,0,0,0,0,0,22,1
"60QK000080",118,63,0,17,0,0,0,1,0,0,25,12
"60QK000081",145,69,7,19,0,0,0,0,0,0,38,12
"60QK000082",78,42,3,2,0,0,0,0,0,0,31,0
"60QK000083",165,94,3,6,0,0,0,0,0,0,44,18
"60QK000084",140,70,4,10,0,0,0,0,0,0,52,4
"60QK000085",110,60,5,10,0,0,0,0,0,1,33,1
"60QK000086",102,51,3,9,0,0,0,0,0,0,37,2
"60QK000087",136,68,0,6,0,0,0,0,0,0,55,7
"60QK000088",137,64,11,7,0,0,0,0,0,0,51,4
"60QK000089",115,57,6,4,0,0,0,0,0,0,37,11
"60QK000090",128,74,6,3,0,0,0,0,0,0,38,7
"60QK000091",80,52,1,2,0,0,0,0,0,1,14,10
"60QK000092",58,30,3,6,0,0,0,0,0,0,18,1
"60QK000093",104,64,6,5,0,0,0,0,0,0,26,3
"60QK000094",81,46,1,3,0,0,0,0,0,0,20,11
"60QK000095",105,65,1,6,0,0,0,0,0,0,31,2
"60QK000096",74,46,3,8,0,0,0,0,0,0,14,3
"60QK000097",96,71,5,3,0,0,0,0,0,0,16,1
"60QK000098",104,73,5,12,0,0,0,0,0,0,10,4
"60QK000099",97,75,5,2,0,0,0,0,0,0,14,1
"60QK000100",108,75,7,2,0,0,0,0,0,0,18,6
"60QK000101",127,79,8,12,0,0,0,0,0,0,25,3
"60QK000102",105,74,3,5,0,0,0,0,0,0,15,8
"60QK000103",119,68,6,6,0,0,0,0,0,1,36,2
"60QK000104",112,72,2,5,0,0,1,0,0,0,28,4
"60QK000105",155,92,11,4,0,0,0,0,0,0,42,6
"60QK000106",99,64,6,2,1,0,0,0,0,0,26,0
"60QK000107",163,100,3,15,0,0,0,0,0,0,38,7
"60QK000108",155,86,6,7,0,0,0,0,0,0,34,22
"60QK000109",98,46,8,6,0,0,0,1,0,4,30,3
"60QK000110",136,82,7,4,0,0,0,0,0,1,34,8
"60QK000111",139,64,13,18,0,0,0,0,0,0,41,3
"60QK000112",134,85,4,2,0,0,0,0,0,0,19,24
"60QK000113",172,98,2,1,0,0,0,0,0,0,56,15
"60QK000114",111,77,5,2,0,0,0,0,0,0,20,7
"60QK000115",163,101,10,1,0,0,0,0,0,0,46,5
"60QK000116",196,123,14,6,0,0,0,3,0,0,38,12
"60QK000117",141,101,5,1,0,0,0,0,0,0,31,3
"60QK000118",136,90,2,1,0,0,0,0,0,0,32,11
"60QK000119",112,77,6,1,0,0,0,0,0,0,24,4
"60QK000120",147,81,5,9,0,0,0,0,0,1,47,4
"60QK000121",142,84,8,2,0,0,0,0,0,0,40,8
"60QK000122",116,72,9,3,0,0,0,0,0,0,25,7
"60QK000123",129,62,12,3,0,0,0,0,0,1,46,5
"60QK000124",145,89,4,4,0,0,0,0,0,2,39,7
"60QK000125",120,76,4,0,0,0,0,0,0,0,31,9
"60QK000126",155,85,4,4,0,0,0,0,0,0,53,9
"60QK000127",109,69,7,6,0,0,0,0,0,1,21,5
"60QK000128",109,53,14,9,0,0,4,0,0,1,27,1
"60QK000129",86,58,7,3,0,0,0,0,0,1,10,7
"60QK000130",148,82,16,15,0,0,0,0,0,0,35,0
"60QK000131",110,67,8,2,0,0,0,0,0,0,32,1
"60QK000132",146,72,22,5,0,0,0,0,0,0,38,9
"60QK000133",162,92,9,9,0,0,0,0,0,0,41,11
"60QK000134",128,53,11,8,0,0,0,0,0,1,47,8
"60QK000135",56,17,6,2,0,0,0,0,0,0,31,0
"60QK000136",146,93,10,8,0,0,0,0,0,0,22,13
"60QK000137",106,37,9,3,0,0,0,0,0,0,49,8
"60QK000138",156,63,20,13,0,0,0,0,0,1,49,10
"60QK000139",138,73,11,5,0,0,0,0,0,0,40,9
"60QK000140",139,47,9,7,0,0,0,0,0,0,64,12
"60QK000141",192,116,14,3,0,0,0,0,0,0,55,4
"60QK000142",147,95,8,9,0,0,0,0,0,0,24,11
"60QK000143",128,73,7,7,0,0,0,0,0,0,40,1
"60QK000144",118,55,7,4,0,0,0,0,0,0,50,2
"60QK000145",98,57,4,7,0,0,0,0,0,0,30,0
"60QK000146",122,78,3,5,0,0,0,0,0,0,32,4
"60QK000147",158,101,7,5,0,0,0,0,0,0,31,14
"60QK000148",108,79,10,7,0,0,0,0,0,0,12,0
"60QK000149",181,102,21,13,0,0,0,0,0,0,38,7
"60QK000150",162,87,11,4,0,0,0,0,0,0,48,12
"60QK000151",177,50,15,5,0,0,0,0,0,0,87,20
"60QK000152",111,58,12,8,0,0,0,0,0,0,27,6
"60QK000153",77,36,8,4,0,0,0,0,0,0,28,1
"60QK000154",129,84,4,4,0,0,0,0,0,0,31,6
"60QK000155",123,81,9,5,0,0,0,0,0,0,25,3
"60QK000156",107,54,10,5,0,0,0,0,0,0,35,3
"60QK000157",107,57,7,5,0,0,0,0,0,0,26,12
"60QK000158",117,70,3,4,0,0,0,0,0,0,35,5
"60QK000159",121,85,8,6,0,0,0,0,0,0,17,5
"60QK000160",99,52,8,9,0,0,0,0,0,0,22,8
"60QK000161",81,41,10,7,0,0,0,0,0,0,16,7
"60QK000162",86,57,9,7,0,0,0,0,0,0,13,0
"60QK000163",96,52,4,3,0,0,0,0,0,2,26,9
"60QK000164",115,56,11,13,0,0,1,0,0,0,30,4
"60QK000165",117,75,6,1,0,0,0,1,0,0,30,4
"60QK000166",109,81,10,2,0,0,0,0,0,0,12,4
"60QK000167",99,62,6,14,0,0,0,0,0,0,14,3
"60QK000168",126,83,3,6,0,0,0,1,0,0,24,9
"60QK000169",91,41,4,14,0,0,0,0,6,0,24,2
"60QK000170",131,84,11,8,0,0,0,0,0,0,19,9
"60QK000171",115,76,7,7,0,0,0,6,0,0,11,8
"60QK000172",171,102,23,1,0,0,0,1,0,1,41,2
"60QK000173",227,107,21,11,2,0,0,4,0,3,58,21
"60QK000174",98,67,7,18,0,2,0,0,0,0,1,3
"60QK000175",190,96,25,9,0,0,0,0,0,0,49,11
"60QK000176",144,69,14,5,0,0,0,0,0,0,45,11
"60QK000177",171,82,18,15,0,0,0,0,1,0,45,10
"60QK000178",139,60,9,6,0,0,0,0,0,0,54,10
"60QK000179",135,33,14,7,0,0,0,0,0,0,75,6
"60QK000180",147,74,14,5,0,0,0,0,0,0,44,10
