"dz_2011","la_name","year","total","nonwhite"
"S01007154","Angus",2001,780,9
"S01007155","Angus",2001,608,5
"S01007156","Angus",2001,775,5
"S01007157","Angus",2001,728,3
"S01007158","Angus",2001,1032,4
"S01007159","Angus",2001,890,13
"S01007160","Angus",2001,823,4
"S01007161","Angus",2001,623,5
"S01007162","Angus",2001,394,12
"S01007163","Angus",2001,924,8
"S01007164","Angus",2001,627,1
"S01007165","Angus",2001,773,6
"S01007166","Angus",2001,645,4
"S01007167","Angus",2001,945,8
"S01007168","Angus",2001,1065,5
"S01007169","Angus",2001,839,9
"S01007170","Angus",2001,795,4
"S01007171","Angus",2001,1225,9
"S01007172","Angus",2001,1343,13
"S01007173","Angus",2001,910,9
"S01007174","Angus",2001,765,8
"S01007175","Angus",2001,634,0
"S01007176","Angus",2001,714,4
"S01007177","Angus",2001,624,5
"S01007178","Angus",2001,1009,7
"S01007179","Angus",2001,1000,16
"S01007180","Angus",2001,784,3
"S01007181","Angus",2001,871,11
"S01007182","Angus",2001,1166,7
"S01007183","Angus",2001,1280,6
"S01007184","Angus",2001,995,3
"S01007185","Angus",2001,1022,4
"S01007186","Angus",2001,537,14
"S01007187","Angus",2001,773,15
"S01007188","Angus",2001,644,2
"S01007189","Angus",2001,876,0
"S01007190","Angus",2001,827,1
"S01007191","Angus",2001,746,9
"S01007192","Angus",2001,802,2
"S01007193","Angus",2001,780,3
"S01007194","Angus",2001,751,3
"S01007195","Angus",2001,559,2
"S01007196","Angus",2001,653,3
"S01007197","Angus",2001,426,2
"S01007198","Angus",2001,473,3
"S01007199","Angus",2001,822,2
"S01007200","Angus",2001,931,1
"S01007201","Angus",2001,1265,5
"S01007202","Angus",2001,1004,1
"S01007203","Angus",2001,678,8
"S01007204","Angus",2001,1070,6
"S01007205","Angus",2001,648,0
"S01007206","Angus",2001,336,1
"S01007207","Angus",2001,1092,5
"S01007208","Angus",2001,802,13
"S01007209","Angus",2001,935,9
"S01007210","Angus",2001,750,6
"S01007211","Angus",2001,1042,4
"S01007212","Angus",2001,525,5
"S01007213","Angus",2001,843,6
"S01007214","Angus",2001,687,1
"S01007215","Angus",2001,703,10
"S01007216","Angus",2001,792,1
"S01007217","Angus",2001,998,0
"S01007218","Angus",2001,894,10
"S01007219","Angus",2001,772,9
"S01007220","Angus",2001,1080,9
"S01007221","Angus",2001,769,13
"S01007222","Angus",2001,879,10
"S01007223","Angus",2001,714,6
"S01007224","Angus",2001,732,4
"S01007225","Angus",2001,824,3
"S01007226","Angus",2001,761,2
"S01007227","Angus",2001,883,2
"S01007228","Angus",2001,611,0
"S01007229","Angus",2001,1250,12
"S01007230","Angus",2001,753,5
"S01007231","Angus",2001,639,7
"S01007232","Angus",2001,587,0
"S01007233","Angus",2001,888,19
"S01007234","Angus",2001,855,1
"S01007235","Angus",2001,731,6
"S01007236","Angus",2001,642,4
"S01007237","Angus",2001,713,8
"S01007238","Angus",2001,1113,4
"S01007239","Angus",2001,930,7
"S01007240","Angus",2001,589,2
"S01007241","Angus",2001,576,4
"S01007242","Angus",2001,2088,4
"S01007243","Angus",2001,943,0
"S01007244","Angus",2001,1376,0
"S01007245","Angus",2001,675,7
"S01007246","Angus",2001,530,2
"S01007247","Angus",2001,606,1
"S01007248","Angus",2001,737,7
"S01007249","Angus",2001,409,12
"S01007250","Angus",2001,1020,1
"S01007251","Angus",2001,618,0
"S01007252","Angus",2001,702,9
"S01007253","Angus",2001,748,8
"S01007254","Angus",2001,760,1
"S01007255","Angus",2001,797,3
"S01007256","Angus",2001,779,8
"S01007257","Angus",2001,578,16
"S01007258","Angus",2001,990,8
"S01007259","Angus",2001,769,6
"S01007260","Angus",2001,1066,6
"S01007261","Angus",2001,826,7
"S01007262","Angus",2001,737,1
"S01007263","Angus",2001,877,10
"S01007264","Angus",2001,1045,4
"S01007265","Angus",2001,1083,3
"S01007266","Angus",2001,722,6
"S01007267","Angus",2001,609,1
"S01007268","Angus",2001,582,4
"S01007269","Angus",2001,683,3
"S01007270","Angus",2001,501,6
"S01007271","Angus",2001,981,2
"S01007272","Angus",2001,909,9
"S01007273","Angus",2001,707,0
"S01007274","Angus",2001,785,13
"S01007275","Angus",2001,622,12
"S01007276","Angus",2001,785,5
"S01007277","Angus",2001,722,2
"S01007278","Angus",2001,593,1
"S01007279","Angus",2001,562,2
"S01007280","Angus",2001,549,5
"S01007281","Angus",2001,880,5
"S01007282","Angus",2001,534,1
"S01007283","Angus",2001,1054,6
"S01007284","Argyll and Bute",2001,882,3
"S01007285","Argyll and Bute",2001,715,3
"S01007286","Argyll and Bute",2001,1211,5
"S01007287","Argyll and Bute",2001,553,2
"S01007288","Argyll and Bute",2001,573,2
"S01007289","Argyll and Bute",2001,1036,10
"S01007290","Argyll and Bute",2001,719,13
"S01007291","Argyll and Bute",2001,662,7
"S01007292","Argyll and Bute",2001,994,11
"S01007293","Argyll and Bute",2001,919,2
"S01007294","Argyll and Bute",2001,918,9
"S01007295","Argyll and Bute",2001,544,1
"S01007296","Argyll and Bute",2001,584,12
"S01007297","Argyll and Bute",2001,805,4
"S01007298","Argyll and Bute",2001,554,2
"S01007299","Argyll and Bute",2001,883,10
"S01007300","Argyll and Bute",2001,788,5
"S01007301","Argyll and Bute",2001,698,4
"S01007302","Argyll and Bute",2001,730,2
"S01007303","Argyll and Bute",2001,1184,27
"S01007304","Argyll and Bute",2001,1045,0
"S01007305","Argyll and Bute",2001,894,6
"S01007306","Argyll and Bute",2001,684,0
"S01007307","Argyll and Bute",2001,806,8
"S01007308","Argyll and Bute",2001,735,3
"S01007309","Argyll and Bute",2001,793,3
"S01007310","Argyll and Bute",2001,982,4
"S01007311","Argyll and Bute",2001,1089,10
"S01007312","Argyll and Bute",2001,754,4
"S01007313","Argyll and Bute",2001,1294,8
"S01007314","Argyll and Bute",2001,639,1
"S01007315","Argyll and Bute",2001,883,1
"S01007316","Argyll and Bute",2001,998,6
"S01007317","Argyll and Bute",2001,812,6
"S01007318","Argyll and Bute",2001,630,2
"S01007319","Argyll and Bute",2001,943,1
"S01007320","Argyll and Bute",2001,861,11
"S01007321","Argyll and Bute",2001,633,5
"S01007322","Argyll and Bute",2001,759,3
"S01007323","Argyll and Bute",2001,579,2
"S01007324","Argyll and Bute",2001,301,0
"S01007325","Argyll and Bute",2001,892,1
"S01007326","Argyll and Bute",2001,984,4
"S01007327","Argyll and Bute",2001,862,7
"S01007328","Argyll and Bute",2001,985,2
"S01007329","Argyll and Bute",2001,658,3
"S01007330","Argyll and Bute",2001,1060,7
"S01007331","Argyll and Bute",2001,1126,2
"S01007332","Argyll and Bute",2001,620,0
"S01007333","Argyll and Bute",2001,830,2
"S01007334","Argyll and Bute",2001,700,3
"S01007335","Argyll and Bute",2001,952,3
"S01007336","Argyll and Bute",2001,541,5
"S01007337","Argyll and Bute",2001,671,5
"S01007338","Argyll and Bute",2001,832,4
"S01007339","Argyll and Bute",2001,595,5
"S01007340","Argyll and Bute",2001,511,1
"S01007341","Argyll and Bute",2001,720,2
"S01007342","Argyll and Bute",2001,851,4
"S01007343","Argyll and Bute",2001,768,4
"S01007344","Argyll and Bute",2001,445,3
"S01007345","Argyll and Bute",2001,547,8
"S01007346","Argyll and Bute",2001,779,2
"S01007347","Argyll and Bute",2001,690,5
"S01007348","Argyll and Bute",2001,814,4
"S01007349","Argyll and Bute",2001,407,10
"S01007350","Argyll and Bute",2001,584,5
"S01007351","Argyll and Bute",2001,902,2
"S01007352","Argyll and Bute",2001,526,3
"S01007353","Argyll and Bute",2001,651,4
"S01007354","Argyll and Bute",2001,806,5
"S01007355","Argyll and Bute",2001,1168,2
"S01007356","Argyll and Bute",2001,734,9
"S01007357","Argyll and Bute",2001,822,9
"S01007358","Argyll and Bute",2001,985,5
"S01007359","Argyll and Bute",2001,737,8
"S01007360","Argyll and Bute",2001,575,8
"S01007361","Argyll and Bute",2001,1290,4
"S01007362","Argyll and Bute",2001,650,2
"S01007363","Argyll and Bute",2001,694,2
"S01007364","Argyll and Bute",2001,913,9
"S01007365","Argyll and Bute",2001,466,4
"S01007366","Argyll and Bute",2001,514,1
"S01007367","Argyll and Bute",2001,568,5
"S01007368","Argyll and Bute",2001,791,20
"S01007369","Argyll and Bute",2001,904,6
"S01007370","Argyll and Bute",2001,733,6
"S01007371","Argyll and Bute",2001,681,6
"S01007372","Argyll and Bute",2001,726,15
"S01007373","Argyll and Bute",2001,600,0
"S01007374","Argyll and Bute",2001,565,8
"S01007375","Argyll and Bute",2001,506,1
"S01007376","Argyll and Bute",2001,931,2
"S01007377","Argyll and Bute",2001,690,4
"S01007378","Argyll and Bute",2001,2747,26
"S01007379","Argyll and Bute",2001,535,1
"S01007380","Argyll and Bute",2001,618,5
"S01007381","Argyll and Bute",2001,642,4
"S01007382","Argyll and Bute",2001,705,10
"S01007383","Argyll and Bute",2001,784,10
"S01007384","Argyll and Bute",2001,793,12
"S01007385","Argyll and Bute",2001,962,9
"S01007386","Argyll and Bute",2001,877,13
"S01007387","Argyll and Bute",2001,871,21
"S01007388","Argyll and Bute",2001,712,29
"S01007389","Argyll and Bute",2001,893,5
"S01007390","Argyll and Bute",2001,519,0
"S01007391","Argyll and Bute",2001,620,5
"S01007392","Argyll and Bute",2001,464,9
"S01007393","Argyll and Bute",2001,859,15
"S01007394","Argyll and Bute",2001,652,3
"S01007395","Argyll and Bute",2001,956,11
"S01007396","Argyll and Bute",2001,826,5
"S01007397","Argyll and Bute",2001,983,20
"S01007398","Argyll and Bute",2001,730,7
"S01007399","Argyll and Bute",2001,596,2
"S01007400","Argyll and Bute",2001,934,14
"S01007401","Argyll and Bute",2001,707,24
"S01007402","Argyll and Bute",2001,670,6
"S01007403","Argyll and Bute",2001,1123,9
"S01007404","Argyll and Bute",2001,485,2
"S01007405","Argyll and Bute",2001,555,2
"S01007406","Argyll and Bute",2001,619,10
"S01007407","Argyll and Bute",2001,713,11
"S01007408","Argyll and Bute",2001,646,9
"S01007409","Clackmannanshire",2001,778,4
"S01007410","Clackmannanshire",2001,718,5
"S01007411","Clackmannanshire",2001,862,0
"S01007412","Clackmannanshire",2001,503,0
"S01007413","Clackmannanshire",2001,937,0
"S01007414","Clackmannanshire",2001,825,5
"S01007415","Clackmannanshire",2001,944,4
"S01007416","Clackmannanshire",2001,566,4
"S01007417","Clackmannanshire",2001,4494,42
"S01007418","Clackmannanshire",2001,699,1
"S01007419","Clackmannanshire",2001,1016,37
"S01007420","Clackmannanshire",2001,2659,24
"S01007421","Clackmannanshire",2001,734,1
"S01007422","Clackmannanshire",2001,736,1
"S01007423","Clackmannanshire",2001,767,1
"S01007424","Clackmannanshire",2001,778,0
"S01007425","Clackmannanshire",2001,952,4
"S01007426","Clackmannanshire",2001,724,10
"S01007427","Clackmannanshire",2001,703,0
"S01007428","Clackmannanshire",2001,939,0
"S01007429","Clackmannanshire",2001,816,5
"S01007430","Clackmannanshire",2001,459,5
"S01007431","Clackmannanshire",2001,796,0
"S01007432","Clackmannanshire",2001,975,14
"S01007433","Clackmannanshire",2001,810,5
"S01007434","Clackmannanshire",2001,724,4
"S01007435","Clackmannanshire",2001,744,2
"S01007436","Clackmannanshire",2001,741,5
"S01007437","Clackmannanshire",2001,422,3
"S01007438","Clackmannanshire",2001,721,15
"S01007439","Clackmannanshire",2001,796,4
"S01007440","Clackmannanshire",2001,734,10
"S01007441","Clackmannanshire",2001,553,1
"S01007442","Clackmannanshire",2001,524,6
"S01007443","Clackmannanshire",2001,925,17
"S01007444","Clackmannanshire",2001,876,13
"S01007445","Clackmannanshire",2001,730,15
"S01007446","Clackmannanshire",2001,586,14
"S01007447","Clackmannanshire",2001,485,5
"S01007448","Clackmannanshire",2001,834,15
"S01007449","Clackmannanshire",2001,1081,21
"S01007450","Clackmannanshire",2001,702,5
"S01007451","Clackmannanshire",2001,723,10
"S01007452","Clackmannanshire",2001,572,16
"S01007453","Clackmannanshire",2001,295,0
"S01007454","Clackmannanshire",2001,626,7
"S01007455","Clackmannanshire",2001,933,2
"S01007456","Clackmannanshire",2001,1038,0
"S01007457","Clackmannanshire",2001,902,10
"S01007458","Clackmannanshire",2001,559,1
"S01007459","Clackmannanshire",2001,656,4
"S01007460","Clackmannanshire",2001,863,2
"S01007461","Clackmannanshire",2001,739,3
"S01007462","Clackmannanshire",2001,832,4
"S01007463","Clackmannanshire",2001,970,7
"S01007464","Clackmannanshire",2001,963,3
"S01007465","Clackmannanshire",2001,1004,7
"S01007466","Clackmannanshire",2001,973,39
"S01007467","Clackmannanshire",2001,1126,6
"S01007468","Clackmannanshire",2001,686,3
"S01007469","Clackmannanshire",2001,731,2
"S01007470","Clackmannanshire",2001,657,8
"S01007471","Clackmannanshire",2001,539,7
"S01007472","Clackmannanshire",2001,553,0
"S01007473","Clackmannanshire",2001,486,6
"S01007474","Clackmannanshire",2001,552,5
"S01007475","Clackmannanshire",2001,519,5
"S01007476","Clackmannanshire",2001,699,3
"S01007477","Clackmannanshire",2001,573,10
"S01007478","Clackmannanshire",2001,1082,2
"S01007479","Clackmannanshire",2001,614,7
"S01007480","Clackmannanshire",2001,775,16
"S01007481","Dumfries and Galloway",2001,845,4
"S01007482","Dumfries and Galloway",2001,542,1
"S01007483","Dumfries and Galloway",2001,846,2
"S01007484","Dumfries and Galloway",2001,586,0
"S01007485","Dumfries and Galloway",2001,511,1
"S01007486","Dumfries and Galloway",2001,729,3
"S01007487","Dumfries and Galloway",2001,931,4
"S01007488","Dumfries and Galloway",2001,1091,8
"S01007489","Dumfries and Galloway",2001,926,2
"S01007490","Dumfries and Galloway",2001,1010,4
"S01007491","Dumfries and Galloway",2001,994,4
"S01007492","Dumfries and Galloway",2001,716,0
"S01007493","Dumfries and Galloway",2001,857,1
"S01007494","Dumfries and Galloway",2001,559,1
"S01007495","Dumfries and Galloway",2001,904,3
"S01007496","Dumfries and Galloway",2001,1291,4
"S01007497","Dumfries and Galloway",2001,637,0
"S01007498","Dumfries and Galloway",2001,1078,9
"S01007499","Dumfries and Galloway",2001,870,3
"S01007500","Dumfries and Galloway",2001,675,3
"S01007501","Dumfries and Galloway",2001,685,1
"S01007502","Dumfries and Galloway",2001,555,2
"S01007503","Dumfries and Galloway",2001,991,3
"S01007504","Dumfries and Galloway",2001,683,6
"S01007505","Dumfries and Galloway",2001,629,0
"S01007506","Dumfries and Galloway",2001,557,1
"S01007507","Dumfries and Galloway",2001,975,2
"S01007508","Dumfries and Galloway",2001,903,7
"S01007509","Dumfries and Galloway",2001,657,0
"S01007510","Dumfries and Galloway",2001,1252,1
"S01007511","Dumfries and Galloway",2001,867,0
"S01007512","Dumfries and Galloway",2001,576,0
"S01007513","Dumfries and Galloway",2001,1106,5
"S01007514","Dumfries and Galloway",2001,503,12
"S01007515","Dumfries and Galloway",2001,511,7
"S01007516","Dumfries and Galloway",2001,583,1
"S01007517","Dumfries and Galloway",2001,448,1
"S01007518","Dumfries and Galloway",2001,822,2
"S01007519","Dumfries and Galloway",2001,553,2
"S01007520","Dumfries and Galloway",2001,979,2
"S01007521","Dumfries and Galloway",2001,640,1
"S01007522","Dumfries and Galloway",2001,1022,7
"S01007523","Dumfries and Galloway",2001,511,1
"S01007524","Dumfries and Galloway",2001,934,1
"S01007525","Dumfries and Galloway",2001,565,2
"S01007526","Dumfries and Galloway",2001,773,2
"S01007527","Dumfries and Galloway",2001,800,1
"S01007528","Dumfries and Galloway",2001,773,1
"S01007529","Dumfries and Galloway",2001,611,3
"S01007530","Dumfries and Galloway",2001,534,4
"S01007531","Dumfries and Galloway",2001,701,6
"S01007532","Dumfries and Galloway",2001,505,3
"S01007533","Dumfries and Galloway",2001,595,0
"S01007534","Dumfries and Galloway",2001,1128,1
"S01007535","Dumfries and Galloway",2001,1044,1
"S01007536","Dumfries and Galloway",2001,988,12
"S01007537","Dumfries and Galloway",2001,1077,11
"S01007538","Dumfries and Galloway",2001,933,1
"S01007539","Dumfries and Galloway",2001,805,1
"S01007540","Dumfries and Galloway",2001,833,2
"S01007541","Dumfries and Galloway",2001,799,3
"S01007542","Dumfries and Galloway",2001,960,5
"S01007543","Dumfries and Galloway",2001,1458,10
"S01007544","Dumfries and Galloway",2001,1189,6
"S01007545","Dumfries and Galloway",2001,831,2
"S01007546","Dumfries and Galloway",2001,665,1
"S01007547","Dumfries and Galloway",2001,723,4
"S01007548","Dumfries and Galloway",2001,828,2
"S01007549","Dumfries and Galloway",2001,800,1
"S01007550","Dumfries and Galloway",2001,991,2
"S01007551","Dumfries and Galloway",2001,857,3
"S01007552","Dumfries and Galloway",2001,900,3
"S01007553","Dumfries and Galloway",2001,900,0
"S01007554","Dumfries and Galloway",2001,451,2
"S01007555","Dumfries and Galloway",2001,470,1
"S01007556","Dumfries and Galloway",2001,667,12
"S01007557","Dumfries and Galloway",2001,1201,1
"S01007558","Dumfries and Galloway",2001,594,1
"S01007559","Dumfries and Galloway",2001,858,1
"S01007560","Dumfries and Galloway",2001,909,3
"S01007561","Dumfries and Galloway",2001,628,2
"S01007562","Dumfries and Galloway",2001,932,5
"S01007563","Dumfries and Galloway",2001,973,12
"S01007564","Dumfries and Galloway",2001,732,8
"S01007565","Dumfries and Galloway",2001,1006,3
"S01007566","Dumfries and Galloway",2001,671,2
"S01007567","Dumfries and Galloway",2001,547,3
"S01007568","Dumfries and Galloway",2001,704,9
"S01007569","Dumfries and Galloway",2001,985,10
"S01007570","Dumfries and Galloway",2001,828,2
"S01007571","Dumfries and Galloway",2001,549,4
"S01007572","Dumfries and Galloway",2001,1056,7
"S01007573","Dumfries and Galloway",2001,1050,0
"S01007574","Dumfries and Galloway",2001,1080,6
"S01007575","Dumfries and Galloway",2001,879,2
"S01007576","Dumfries and Galloway",2001,823,4
"S01007577","Dumfries and Galloway",2001,864,2
"S01007578","Dumfries and Galloway",2001,733,2
"S01007579","Dumfries and Galloway",2001,641,1
"S01007580","Dumfries and Galloway",2001,860,11
"S01007581","Dumfries and Galloway",2001,543,2
"S01007582","Dumfries and Galloway",2001,639,3
"S01007583","Dumfries and Galloway",2001,1062,8
"S01007584","Dumfries and Galloway",2001,602,14
"S01007585","Dumfries and Galloway",2001,964,5
"S01007586","Dumfries and Galloway",2001,895,5
"S01007587","Dumfries and Galloway",2001,814,8
"S01007588","Dumfries and Galloway",2001,895,11
"S01007589","Dumfries and Galloway",2001,737,12
"S01007590","Dumfries and Galloway",2001,653,8
"S01007591","Dumfries and Galloway",2001,531,4
"S01007592","Dumfries and Galloway",2001,744,12
"S01007593","Dumfries and Galloway",2001,1028,14
"S01007594","Dumfries and Galloway",2001,897,7
"S01007595","Dumfries and Galloway",2001,956,0
"S01007596","Dumfries and Galloway",2001,825,11
"S01007597","Dumfries and Galloway",2001,646,3
"S01007598","Dumfries and Galloway",2001,627,2
"S01007599","Dumfries and Galloway",2001,884,67
"S01007600","Dumfries and Galloway",2001,1262,25
"S01007601","Dumfries and Galloway",2001,673,2
"S01007602","Dumfries and Galloway",2001,696,9
"S01007603","Dumfries and Galloway",2001,831,14
"S01007604","Dumfries and Galloway",2001,992,43
"S01007605","Dumfries and Galloway",2001,929,7
"S01007606","Dumfries and Galloway",2001,614,8
"S01007607","Dumfries and Galloway",2001,771,12
"S01007608","Dumfries and Galloway",2001,845,10
"S01007609","Dumfries and Galloway",2001,1088,7
"S01007610","Dumfries and Galloway",2001,613,10
"S01007611","Dumfries and Galloway",2001,1010,13
"S01007612","Dumfries and Galloway",2001,1001,40
"S01007613","Dumfries and Galloway",2001,898,9
"S01007614","Dumfries and Galloway",2001,734,9
"S01007615","Dumfries and Galloway",2001,1246,4
"S01007616","Dumfries and Galloway",2001,783,6
"S01007617","Dumfries and Galloway",2001,567,6
"S01007618","Dumfries and Galloway",2001,694,2
"S01007619","Dumfries and Galloway",2001,689,5
"S01007620","Dumfries and Galloway",2001,624,8
"S01007621","Dumfries and Galloway",2001,775,2
"S01007622","Dumfries and Galloway",2001,499,1
"S01007623","Dumfries and Galloway",2001,633,13
"S01007624","Dumfries and Galloway",2001,699,5
"S01007625","Dumfries and Galloway",2001,537,15
"S01007626","Dumfries and Galloway",2001,824,2
"S01007627","Dumfries and Galloway",2001,346,0
"S01007628","Dumfries and Galloway",2001,673,1
"S01007629","Dumfries and Galloway",2001,613,3
"S01007630","Dumfries and Galloway",2001,833,7
"S01007631","Dumfries and Galloway",2001,593,2
"S01007632","Dumfries and Galloway",2001,1011,8
